UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,PAD1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,PAD2,BPEN,PAD3,BRAND,SYNC,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT,YRREC
80IN00184,1979017812,79,2,P7812,,76, 11,,1,,,0,,,,10,,007,,,, 2,99,125,,155,32,,01,,,541307,7,,071504,,2,1980
80IN00185,1979017830,79,2,P7830,,76, 10,,1,,,0,,,,10,,008,,,, 4,104,119,,144,32,,01,,,479407,7,,505704,,1,1980
80IN00186,1979017831,79,2,P7831,,76, 10,,1,2,,0,,,,10,,168,,,, 1,130,146,2,,32,,01,0918,,479407,8,,418304,92,,1980
80IN00187,1979017834,79,2,P7834,,76, 11,,1,,,0,,,,10,,,,,,,0,0,6,,32,,01,0310,,541307,*,,308004,43,,1980
80IN00188,1979017837,79,2,P7837,,76, 10,,1,,,0,,,,10,,009,,,, 2,120,144,,163,32,,01,,,479407,8,,384704,,2,1980
80IN00189,1979017889,79,2,P7889,,76, 11,,1,,,0,,,,10,,010,,,, 2,120,125,,153,32,,01,,,541307,7,,144804,,1,1980
80IN00190,1979017895,79,2,P7895,,76, 10,,1,,,0,,,,10,,011,,,, 1,104,119,,166,32,,01,,,479407,7,,405204,,2,1980
80IN00191,1979017915,79,2,P7915,,76, 12,,1,,,0,,,,10,,012,,,, 2,118,131,,141,32,,01,,,475907,7,,447204,,1,1980
80IN00192,1979017956,79,2,P7956,,76, 02,,1,,,0,,,,10,,001,,,, 2,94,115,,153,32,,01,,,648207,7,,414804,,2,1980
80IN00193,1979017957,79,2,P7957,,76, 02,,1,,,0,,,,10,,003,,,, 1,83,101,,119,32,,01,,,648207,7,,414804,,1,1980
80IN00194,1979017959,79,1,P7959,,76, 02,,1,2,,0,,,,10,,354,,,,,165,192,2,,32,,01,0918,,648207,Y,,524804,92,,1980
80IN00195,1979017960,79,2,P7960,,76, 02,,1,,,0,,,,10,,005,,,, 2,93,112,6,156,32,,01,1231,,648207,7,,524804,01,2,1980
80IN00196,1979018061,79,2,P8061,,76, 02,,1,3,,0,,,,10,,007,,,,11,100,102,3,,32,,01,0929,,648207,7,,491504,93,,1980
80IN00197,1979018115,79,2,P8115,,76, 10,,1,,,0,,,,10,,008,,,, 1,114,127,,158,32,,01,,,479407,7,,622904,,1,1980
80IN00198,1979018165,79,1,P8165,,76, 11,,1,2,,0,,,,10,,355,,,,,175,191,2,,32,,01,0918,,541307,Y,,563004,92,,1980
80IN00199,1979018246,79,2,P8246,,76, 12,,1,2,,0,,,,10,,168,,,, 1,115,135,2,,32,,01,0918,,475907,8,,421604,92,,1980
80IN00200,1979018251,79,2,P8251,,76, 13,,1,,,0,,,,10,,011,,,, 2,104,119,,154,32,,01,,,632707,3,,681404,,2,1980
80IN00201,1979018265,79,1,P8265,,76, 13,,1,2,,0,,,,10,,355,,,,,154,180,2,,32,,01,0918,,632707,Y,,640204,92,,1980
80IN00202,1979018290,79,1,P8290,,76, 13,,1,3,,0,,,,10,,,,,,,153,187,3,,32,,01,0801,,632707,Y,,666704,93,,1980
80IN00203,1979018336,79,2,P8336,,76, 13,,1,,,0,,,,10,,012,,,, 1,100,118,,137,32,,01,,,632707,7,,685304,,1,1980
80IN00204,1979018343,79,2,P8343,,76, 13,,1,2,,0,,,,10,,168,,,, 1,111,123,2,,32,,01,0918,,632707,8,,677104,92,,1980
80IN00205,1979018348,79,2,P8348,,76, 13,,1,2,,0,,,,10,,169,,,, 1,97,110,2,,32,,01,0918,,632707,8,,687204,92,,1980
80IN00206,1979018360,79,2,P8360,,76, 13,,1,2,,0,,,,10,,170,,,, 1,92,109,2,,32,,01,0918,,632707,8,,671004,92,,1980
80IN00207,1979018369,79,2,P8369,,76, 13,,1,,,0,,,,10,,003,,,, 1,108,126,,154,32,,01,,,632707,8,,676404,,2,1980
80IN00208,1979018395,79,2,P8395,,76, 13,,1,,,0,,,,10,,005,,,, 1,100,111,,127,32,,01,,,632707,7,,674004,,1,1980
80IN00209,1979018396,79,2,P8396,,76, 13,,1,2,,0,,,,10,,169,,,, 1,105,114,2,,32,,01,0918,,632707,8,,674004,92,,1980
80IN00210,1979018427,79,2,P8427,,76, 12,,1,2,,0,,,,10,,169,,,, 1,94,113,2,,32,,01,0918,,475907,8,,393104,92,,1980
80IN00211,1979018483,79,2,P8483,,76, 13,,1,2,,0,,,,10,,169,,,, 1,88,114,2,,32,,01,0918,,632707,8,,642404,92,,1980
80IN00212,1979018499,79,2,P8499,,76, 13,,1,2,,0,,,,10,,169,,,, 1,96,110,2,,32,,01,0918,,632707,8,,664004,92,,1980
80IN00213,1979018501,79,2,P8501,,76, 13,,1,,,0,,,,10,,007,,,, 2,116,128,,175,32,,01,,,632707,7,,679404,,2,1980
80IN00214,1979018621,79,2,P8621,,76, 12,,1,,,0,,,,10,,009,,,,,105,0,7,,32,,01,0912,,475907,3,,196704,97,,1980
80IN00215,1979018644,79,2,P8644,,76, 13,,1,,,0,,,,10,,010,,,, 1,98,113,,131,32,,01,,,632707,7,,651702,,1,1980
80IN00216,1979018697,79,1,P8697,,76, 12,,1,2,,0,,,,10,,353,,,,,144,172,2,,32,,01,0918,,475907,Y,,140504,92,,1980
80IN00217,1979018698,79,2,P8698,,76, 12,,1,2,,0,,,,10,,169,,,, 1,88,112,2,,32,,01,0918,,475907,8,,140504,92,,1980
80IN00218,1979018843,79,2,P8843,,76,  6,,2,2,,0,,,,05,,168,,,, 1,98,121,2,,32,,01,0918,,632707,8,,611804,92,,1980
80IN00219,1979018846,79,2,P8846,,76,  2,,2,,,0,,,,05,,011,,,, 1,126,143,,193,32,,01,,,640407,8,,362404,,2,1980
80IN00220,1979018847,79,2,P8847,,76,  2,,2,,,0,,,,05,,012,,,, 1,96,118,,130,32,,01,,,640407,8,,466804,,1,1980
80IN00221,1979018861,79,2,P8861,,76,  6,,2,,,0,,,,05,,001,,,, 1,100,114,,139,32,,01,,,632707,8,,500904,,2,1980
80IN00222,1979018873,79,1,P8873,,76,  1,,2,3,,0,,,,05,,,,,,,125,147,3,,32,,01,0801,,626407,Y,,226904,93,,1980
80IN00223,1979018884,79,2,P8884,,76,  1,,2,,,0,,,,05,,003,,,, 1,85,106,,110,32,,01,,,626407,8,,313504,,1,1980
80IN00224,1979018885,79,1,P8885,,76,  1,,2,3,,0,,,,05,,,,,,,120,132,3,,32,,01,0801,,626407,Y,,582604,93,,1980
80IN00225,1979018890,79,2,P8890,,76,  6,,2,2,,0,,,,05,,170,,,, 1,85,97,2,,32,,01,0918,,632707,8,,226804,92,,1980
80IN00226,1979018891,79,2,P8891,,76,  6,,2,,,0,,,,05,,005,,,, 1,85,108,,138,32,,01,,,632707,8,,226804,,2,1980
80IN00227,1979018909,79,2,P8909,,76,  1,,2,,,0,,,,05,,006,,,, 1,103,111,,121,32,,01,,,626407,8,,450404,,1,1980
80IN00228,1979018910,79,2,P8910,,76,  1,,2,,,0,,,,05,,007,,,, 1,91,111,,139,32,,01,,,626407,8,,450404,,2,1980
80IN00229,1979018927,79,2,P8927,,76,  6,,2,,,0,,,,05,,,,,,,92,0,6,,32,,01,0526,,632707,8,,395704,14,,1980
80IN00230,1979018928,79,2,P8928,,76,  6,,2,,,0,,,,05,,008,,,, 1,93,115,,120,32,,01,,,632707,8,,395704,,1,1980
80IN00231,1979018947,79,1,P8947,,76,  1,,2,,,0,,,,05,,,,,,,0,0,3,,32,,01,0519,,626407,*,,484204,93,,1980
80IN00232,1979018948,79,1,P8948,,76,  1,,2,,,0,,,,05,,,,,,,0,0,3,,32,,01,0519,,626407,*,,484204,93,,1980
80IN00233,1979018960,79,2,P8960,,76,  1,,2,2,,0,,,,05,,170,,,, 1,60,71,3,,32,,01,0929,,626407,8,,602502,93,,1980
80IN00234,1979018966,79,2,P8966,,76,  1,,2,,,0,,,,05,,009,,,, 1,136,112,,130,32,,01,,,626407,8,,388304,,2,1980
80IN00235,1979018975,79,1,P8975,,76,  3,,2,,,0,,,,05,,,,,,,0,0,3,,32,,01,0519,,747507,*,,604104,93,,1980
80IN00236,1979018976,79,2,P8976,,76,  3,,2,,,0,,,,05,,009,,,, 1,86,107,,114,32,,01,,,747507,8,,604104,,1,1980
80IN00237,1979018980,79,2,P8980,,76,  1,,2,2,,0,,,,05,,170,,,, 1,84,101,2,,32,,01,0918,,626407,8,,623804,92,,1980
80IN00238,1979018983,79,2,P8983,,76,  3,,2,2,,0,,,,05,,170,,,, 1,91,108,2,,32,,01,0918,,747507,8,,464504,92,,1980
80IN00239,1979018995,79,2,P8995,,76,  2,,2,2,,0,,,,05,,170,,,, 1,100,109,2,,32,,01,0918,,640407,8,,201104,92,,1980
80IN00240,1979019008,79,2,P9008,,76,  6,,2,2,,0,,,,05,,170,,,, 1,83,91,2,,32,,01,0918,,632707,8,,157104,92,,1980
80IN00241,1979019018,79,2,P9018,,76,  2,,2,,,0,,,,05,,011,,,, 1,108,123,,163,32,,01,,,640407,8,,612004,,2,1980
80IN00242,1979019019,79,2,P9019,,76,  6,,2,,,0,,,,05,,012,,,, 1,103,112,,124,32,,01,,,632707,8,,319104,,1,1980
80IN00243,1979018003,79,2,P8003,,76, 13,,1,,,0,,,,10,,006,,,, 1,128,133,,179,35,,01,,,632707,8,,635105,,2,1980
80IN00244,1979018248,79,2,P8248,,76, 13,,1,3,,0,,,,10,,010,,,,11,111,129,3,,35,,01,0929,,632707,7,,671305,93,,1980
80IN00245,1979018249,79,2,P8249,,76, 13,,1,,,0,,,,10,,010,,,, 1,89,103,,122,35,,01,,,632707,7,,671305,,1,1980
80IN00246,1979018281,79,1,P8281,,76, 13,,1,3,,0,,,,10,,,,,,,130,125,3,,35,,01,0801,,632707,Y,,668305,93,,1980
80IN00247,1979018316,79,1,P8316,,76, 13,,1,,,0,,,,10,,,,,,,166,185,3,,35,,01,0801,,632707,Y,,670005,93,,1980
80IN00248,1979018317,79,2,P8317,,76, 13,,1,2,,0,,,,10,,164,,,, 1,113,128,2,,35,,01,0918,,632707,8,,670005,92,,1980
80IN00249,1979018346,79,2,P8346,,76, 13,,1,2,,0,,,,10,,164,,,, 1,105,125,2,,35,,01,0918,,632707,8,,674505,92,,1980
80IN00250,1979018356,79,2,P8356,,76, 13,,1,2,,0,,,,10,,164,,,, 1,88,110,2,,35,,01,0918,,632707,8,,663205,92,,1980
80IN00251,1979018357,79,2,P8357,,76, 13,,1,,,0,,,,10,,001,,,, 2,96,117,,146,35,,01,,,632707,7,,663205,,2,1980
80IN00252,1979018364,79,2,P8364,,76, 13,,1,,,0,,,,10,,,,,,,93,0,3,,35,,01,0616,,632707,9,,673805,93,,1980
80IN00253,1979018370,79,2,P8370,,76, 13,,1,2,,0,,,,10,,164,,,, 1,102,123,2,,35,,01,0918,,632707,8,,663305,92,,1980
80IN00254,1979018419,79,2,P8419,,76, 13,,1,,,0,,,,10,,006,,,, 2,124,133,,158,35,,01,,,632707,7,,680505,,1,1980
80IN00255,1979018585,79,2,P8585,,76, 13,,1,,,0,,,,10,,008,,,, 1,95,112,,143,35,,01,,,632707,7,,715005,,2,1980
80IN00256,1971010525,71,2,P0525,,74,22,,1,,,0,,,,90,,004,,,, 2,138,123,,,30,,01,,,017608,8,,004309,,1,1980
80IN00257,1972011292,72,2,P1292,,73,22,,1,2,,0,,,,80,,146,,,, 2,138,122,2,,30,,01,0918, 749,017608,8,,008909,92,,1980
80IN00258,1972011295,72,2,P1295,,75,21,,1,,,0,,,,80,,001,,,, 2,150,159,,203,30,,01,,,020908,7,,001609,,3,1980
80IN00259,1972011320,72,3,P1320,,,23,,1,,,0,,,,80,,,,,,,180,0,,,30,,01,,,017008,5,,005609,,,1980
80IN00260,1972011339,72,2,P1339,,70,37,,1,,,0,,,,80,,701,,,, 2,150,147,,,30,,01,,,026408,1,,016909,,,1980
80IN00261,1972011364,72,2,P1364,,70,18,,1,3,,1,,,,80,,,,,, 2,112,133,3,,30,,01,0929,,000307,3,,065707,93,,1980
80IN00262,1972011381,72,2,P1381,,71,22,,1,,,0,,,,80,,,,,,,137,0,7,,30,,01,0912,,017608,2,,017509,97,,1980
80IN00263,1972011383,72,2,P1383,,70,23,,1,,,0,,,,80,,702,,,, 2,134,148,,,30,,01,,,017008,2,,001109,,,1980
80IN00264,1972011384,72,2,P1384,,70,23,,1,,,0,,,,80,,,,,,,122,0,6,,30,,01,0731,,017008,1,,001109,04,,1980
80IN00265,1972011416,72,2,P1416,,74,23,,1,3,,0,,,,80,,007,,,,12,130,139,4,,30,,01,,,017008,8,,010409,,,1980
80IN00266,1972011459,72,2,P1459,,71,23,,1,,,0,,,,80,,,,,,,0,0,6,,30,,01,0512,,017008,*,,002109,01,,1980
80IN00267,1972011461,72,2,P1461,,74,23,1,1,,,0,,,,80,,005,,,, 2,148,183,,147,30,,01,,,017008,8,,013609,,,1980
80IN00268,1972011539,72,2,P1539,,73,21,,1,3,,0,,,,80,,,,,,12,127,129,7,,30,,01,0911,,020908,8,,018309,97,,1980
80IN00269,1972011541,72,2,P1541,,70,21,,1,,,0,,,,80,,703,,,, 2,105,116,,,30,,01,,,020908,2,,002609,,,1980
80IN00270,1972011562,72,2,P1562,,71,22,,1,,,0,,,,80,,711,,,, 2,136,156,,,30,,01,,,017608,2,,007309,,,1980
80IN00271,1972011585,72,2,P1585,,,21,,1,3,3,0,,,,80,,,,,2, 2,142,134,3,,30,,01,0929,,020908,K,,009709,93,,1980
80IN00272,1972011656,72,2,P1656,,73,23,0,1,,,0,,,,80,,013,,,, 4,152,197,,163,30,,01,,,017008,8,,099109,,,1980
80IN00273,1972011721,72,2,P1721,,71,37,,1,,,0,,,,80,,,,,,,120,0,3,,30,,01,0616,,026408,9,,007009,93,,1980
80IN00274,1972011736,72,2,P1736,,74,37,,1,,,0,,,,80,,002,,,, 2,127,133,,144,30,,01,,,026408,8,,015709,,1,1980
80IN00275,1972011879,72,2,P1879,,71,10,,2,,,1,,,,75,,,,,,,0,0,6,,30,,01,0312,,000007,*,,120807,01,,1980
80IN00276,1972011934,72,2,P1934,,70,10,,2,,,1,,,,75,,704,,,, 2,126,126,,,30,,01,,,000007,3,,000107,,,1980
80IN00277,1972011941,72,2,P1941,,73,10,,2,,,1,,,,75,,002,,,, 2,110,109,,109,30,,01,,,000007,7,,058507,,1,1980
80IN00278,1973012072,73,2,P2072,,,18,,1,3,3,1,,,,70,,,,,1,11,158,156,3,,30,,01,0929,,135107,K,,062607,93,,1980
80IN00279,1973012077,73,2,P2077,,73,19,,1,,,1,,,,70,,004,,,, 2,145,155,,171,30,,01,,,123207,8,,001807,,1,1980
80IN00280,1973012139,73,2,P2139,,75,181,,1,,,1,,,,70,,003,,,, 2,164,167,,172,30,,01,,,135107,8,,138107,,3,1980
80IN00281,1973012260,73,2,P2260,,73,181,0,1,,,1,,,,70,,013,,,, 4,142,175,,149,30,,01,,,135107,8,,130207,,,1980
80IN00282,1973012415,73,2,P2415,,71,181,,1,,,1,,,,70,,712,,,, 2,144,165,,,30,,01,,,135107,1,,156207,,,1980
80IN00283,1973012452,73,2,P2452,,70,181,,1,,,1,,,,70,,701,,,, 2,107,135,,,30,,01,,,135107,1,,165607,,,1980
80IN00284,1973012553,73,2,P2553,,70,185,,1,2,,1,,,,70,,160,,,, 2,134,153,2,,30,,01,0918,,135107,2,,133207,92,,1980
80IN00285,1973012695,73,2,P2695,,74,15,,2,3,,1,,,,65,,148,,,,11,162,193,2,,30,,01,0918, 758,137407,8,,187907,92,,1980
80IN00286,1973012703,73,2,P2703,,,13,,2,3,3,1,,,,65,,,,,2,12,173,166,3,,30,,01,0929,,135107,K,,188507,93,,1980
80IN00287,1973012706,73,2,P2706,,73,13,,2,,,1,,,,65,,,,,,,0,0,7,,30,,01,0610,,135107,*,,194107,97,,1980
80IN00288,1974012862,74,2,P2862,,73,18,,1,,,1,,,,60,,009,,,, 2,125,137,,157,30,,01,,,177107,8,,054307,,1,1980
80IN00289,1974012957,74,2,P2957,,70,19,,1,,,1,,,,60,,702,,,, 1,139,147,,,30,,01,,,137407,2,,179907,,,1980
80IN00290,1974012958,74,2,P2958,,75,19,0,1,,,1,,,,60,,013,,,, 2,155,171,,146,30,,01,,,137407,8,,179907,,,1980
80IN00291,1974013032,74,2,P3032,,74,19,,1,,,1,,,,60,,,,,,,0,0,7,,30,,01,0610,,137407,*,,133207,97,,1980
80IN00292,1974013050,74,2,P3050,,75,19,,1,,,1,,,,60,,,,,,,109,0,3,,30,,01,0616,,137407,9,,050307,93,,1980
80IN00293,1974013084,74,2,P3084,,75,19,,1,3,,1,,,,60,,008,,,, 2,170,179,6,,30,,01,0908,,137407,8,,153907,01,,1980
80IN00294,1974013151,74,2,P3151,,75,20,,1,,,1,,,,60,,010,,,, 2,137,145,6,184,30,,01,1224,,154307,7,,062107,01,2,1980
80IN00295,1974013181,74,2,P3181,,71,20,,1,,,1,,,,60,,,,,,,139,0,7,,30,,01,0912,,154307,1,,053807,97,,1980
80IN00296,1974013187,74,2,P3187,,73,34,,1,,,1,,,,60,,,,,,,0,0,7,,30,,01,0610,,135107,*,,133707,97,,1980
80IN00297,1974013224,74,2,P3224,,75,19,,1,,,1,,,,60,,005,,,,,160,0,6,,30,,01,0825,,137407,8,,164207,16,,1980
80IN00298,1974013359,74,2,P3359,,71,34,,1,,,1,,,,60,,713,,,, 2,111,123,,,30,,01,,,135107,2,,165607,,,1980
80IN00299,1974013419,74,2,P3419,,70,35,,1,,,1,,,,60,,703,,,, 2,120,136,,,30,,01,,,249707,1,,175107,,,1980
80IN00300,1974013457,74,2,P3457,,75,05,,2,,,1,,,,55,,002,,,, 2,140,148,,164,30,,01,,,000007,8,,269907,,2,1980
80IN00301,1974013502,74,2,P3502,,74,04,,2,3,,1,,,,55,,,,,,12,152,153,4,,30,,01,,,000007,7,,134607,,,1980
80IN00302,1974013503,74,2,P3503,,75,05,,2,,,1,,,,55,,003,,,, 3,134,144,,183,30,,01,,,000007,8,,141607,,3,1980
80IN00303,1974013508,74,2,P3508,,,05,,2,3,3,1,,,,55,,,,,2, 2,149,156,3,,30,,01,0929,,000007,K,,153107,93,,1980
80IN00304,1975013639,75,2,P3639,,75,07,,1,,,1,,,,50,,,,,,,0,0,6,,30,,01,0520,,177107,*,,059507,19,,1980
80IN00305,1975013660,75,2,P3660,,70,08,,1,,,1,,,,50,,704,,,, 2,129,139,,,30,,01,,,135107,1,,136407,,,1980
80IN00306,1975013672,75,2,P3672,,75,07,,1,,,1,,,,50,,008,,,, 2,124,119,,,30,,01,,,177107,8,,170607,,2,1980
80IN00307,1975013709,75,2,P3709,,75,08,,1,,,1,,,,50,,001,,,, 2,130,152,,187,30,,01,,,135107,8,,145907,,3,1980
80IN00308,1975013812,75,2,P3812,,75,09,,1,,,1,,,,50,,010,,,, 2,126,141,,175,30,,01,,,216307,7,,164207,,2,1980
80IN00309,1975013822,75,2,P3822,,71,35,,1,,,1,,,,50,,714,,,, 2,118,130,,,30,,01,,,259207,2,,250007,,,1980
80IN00310,1975013827,75,2,P3827,,73,08,,1,,,1,,,,50,,004,,,, 2,138,160,,157,30,,01,,,135107,8,,187907,,1,1980
80IN00311,1975013830,75,2,P3830,,74,08,,1,,,1,,,,50,,004,,,, 5,146,164,,174,30,,01,,,135107,8,,121607,,1,1980
80IN00312,1975013888,75,2,P3888,,74,09,,1,,,1,,,,50,,004,,,, 2,150,156,,,30,,01,,,216307,7,,170007,,1,1980
80IN00313,1975014021,75,2,P4021,,,07,,1,3,3,1,,,,50,,,,,1,12,154,142,3,,30,,01,0929,,177107,K,,213907,93,,1980
80IN00314,1975014049,75,2,P4049,,75,09,,1,,,1,,,,50,,004,,,, 2,148,166,,216,30,,01,,,216307,8,,052507,,3,1980
80IN00315,1975014128,75,2,P4128,,73,09,,1,3,,1,,,,50,,,,,,11,190,190,4,,30,,01,,,216307,8,,241507,,,1980
80IN00316,1975014129,75,2,P4129,,74,35,,1,,,1,,,,50,,005,,,, 2,176,176,,188,30,,01,,,259207,7,,138407,,1,1980
80IN00317,1975014298,75,2,P4298,,73,34,,1,3,,1,,,,50,,009,,,,11,158,176,4,,30,,01,,,137407,7,,058507,,,1980
80IN00318,1975014328,75,2,P4328,,70,04,,2,,,1,,,,45,,701,,,, 2,107,115,,,30,,01,,,000007,1,,207207,,,1980
80IN00319,1975014350,75,2,P4350,,75,06,,2,2,,1,,,,45,,148,,,, 1,133,140,2,,30,,01,0918, 751,000007,8,,139507,92,,1980
80IN00320,1975014355,75,2,P4355,,74,06,,2,,,1,,,,45,,007,,,, 2,119,137,,148,30,,01,,,000007,7,,270607,,1,1980
80IN00321,1975014391,75,2,P4391,,75,04,,2,,,1,,,,45,,003,,,, 2,148,154,,180,30,,01,,,000007,8,,194107,,2,1980
80IN00322,1975014438,75,2,P4438,,71,05,,2,,,1,,,,45,,711,,,, 2,140,144,,,30,,01,,,000007,1,,303207,,,1980
80IN00323,1975014440,75,2,P4440,,75,06,,2,,,1,,,,45,,008,,,, 2,149,146,,175,30,,01,,,000007,8,,170007,,3,1980
80IN00324,1975014453,75,2,P4453,,74,06,,2,2,,1,,,,45,,160,,,, 2,173,176,2,,30,,01,0918,,000007,8,,052507,92,,1980
80IN00325,1975014454,75,2,P4454,,75,06,,2,,,1,,,,45,,001,,,, 2,152,147,,188,30,,01,,,000007,8,,052507,,2,1980
80IN00326,1975014456,75,2,P4456,,75,04,1,2,,,1,,,,45,,005,,,, 2,152,185,,164,30,,01,,,000007,8,,213907,,,1980
80IN00327,1975014514,75,2,P4514,,73,04,,2,,,1,,,,45,,006,,,, 2,133,160,,151,30,,01,,,000007,8,,138407,,1,1980
80IN00328,1976014547,76,2,P4547,,, 07,,1,3,3,0,,,,40,,,,,1, 2,179,179,3,,30,,01,0929,,364909,K,,317308,93,,1980
80IN00329,1976014555,76,2,P4555,,71, 10,,1,,,0,,,,40,,714,,,, 2,158,159,,,30,,01,,,380908,2,,199609,,,1980
80IN00330,1976014557,76,2,P4557,,71, 10,,1,,,0,,,,40,,711,,,, 2,144,165,,,30,,01,,,380908,1,,199609,,,1980
80IN00331,1976014568,76,2,P4568,,71, 08,,1,,,0,,,,40,,712,,,, 2,119,126,,,30,,01,,,376209,2,,315408,,,1980
80IN00332,1976014578,76,2,P4578,,70, 11,,1,,,0,,,,40,,702,,,, 2,162,181,,,30,,01,,,213708,1,,203909,,,1980
80IN00333,1976014579,76,2,P4579,,71, 11,,1,,,0,,,,40,,713,,,, 2,126,148,,,30,,01,,,213708,2,,203909,,,1980
80IN00334,1976014600,76,2,P4600,,75, 09,,1,,,0,,,,40,,010,,,, 2,144,143,,177,30,,01,,,339109,7,,017908,,3,1980
80IN00335,1976014605,76,2,P4605,,71, 12,,1,,,0,,,,40,,,,,,,103,0,7,,30,,01,0912,,118908,1,,006609,97,,1980
80IN00336,1976014610,76,2,P4610,,71, 12,,1,,,0,,,,40,,711,,,, 2,135,164,,,30,,01,,,118908,2,,075609,,,1980
80IN00337,1976014613,76,2,P4613,,75, 04,,1,2,,1,,,,40,,160,,,, 2,172,146,2,,30,,01,0918,,423407,8,,153107,92,,1980
80IN00338,1976014627,76,2,P4627,,70, 38,,1,,,0,,,,40,,703,,,, 2,120,125,,,30,,01,,,219808,3,,331809,,,1980
80IN00339,1976014635,76,2,P4635,,71, 11,,1,,,0,,,,40,,712,,,, 2,130,142,,,30,,01,,,213708,2,,278709,,,1980
80IN00340,1976014643,76,2,P4643,,, 05,,1,3,3,1,,,,40,,,,,2,11,148,156,3,,30,,01,0929,,386307,K,,155807,93,,1980
80IN00341,1976014644,76,2,P4644,,71, 05,,1,,,1,,,,40,,,,,,,91,0,7,,30,,01,0912,,386307,1,,155807,97,,1980
80IN00342,1976014656,76,2,P4656,,70, 12,,1,,,0,,,,40,,704,,,, 2,144,153,,,30,,01,,,118908,1,,016509,,,1980
80IN00343,1976014675,76,2,P4675,,71, 04,,1,,,1,,,,40,,713,,,, 2,120,147,,,30,,01,,,423407,1,,269507,,,1980
80IN00344,1976014681,76,2,P4681,,73, 07,0,1,,,0,,,,40,,013,,,, 3,152,179,,156,30,,01,,,364909,8,,230108,,,1980
80IN00345,1976014683,76,2,P4683,,70, 04,,1,,,1,,,,40,,701,,,, 2,128,136,,,30,,01,,,423407,3,,138107,,,1980
80IN00346,1976014684,76,2,P4684,,71, 04,,1,,,1,,,,40,,714,,,, 2,121,131,,,30,,01,,,423407,1,,138107,,,1980
80IN00347,1976014685,76,2,P4685,,71, 11,,1,,,0,,,,40,,712,,,, 2,129,144,,,30,,01,,,213708,2,,069709,,,1980
80IN00348,1976014716,76,2,P4716,,70, 11,,1,,,0,,,,40,,702,,,, 2,118,128,,,30,,01,,,213708,1,,063409,,,1980
80IN00349,1976014717,76,2,P4717,,70, 11,,1,,,0,,,,40,,703,,,, 2,119,120,,,30,,01,,,213708,1,,063409,,,1980
80IN00350,1976014720,76,2,P4720,,70, 10,,1,,,0,,,,40,,701,,,, 2,153,159,,,30,,01,,,380908,2,,248909,,,1980
80IN00351,1976014725,76,2,P4725,,75, 38,,1,,,0,,,,40,,002,,,, 2,155,166,,179,30,,01,,,219808,8,,348109,,2,1980
80IN00352,1976014726,76,2,P4726,,71, 04,,1,,,1,,,,40,,713,,,, 2,134,165,,,30,,01,,,423407,2,,165607,,,1980
80IN00353,1976014741,76,2,P4741,,71, 06,,1,,,1,,,,40,,714,,,, 2,120,131,,,30,,01,,,404307,2,,250007,,,1980
80IN00354,1976014742,76,2,P4742,,73, 06,,1,,,1,,,,40,,002,,,, 2,139,153,,162,30,,01,,,404307,8,,250007,,1,1980
80IN00355,1976014747,76,2,P4747,,74, 10,,1,,,0,,,,40,,002,,,, 2,128,138,,147,30,,01,,,380908,8,,161109,,1,1980
80IN00356,1976014751,76,2,P4751,,73, 11,,1,,,0,,,,40,,004,,,, 5,129,143,,153,30,,01,,,213708,8,,002109,,1,1980
80IN00357,1976014768,76,2,P4768,,70, 07,,1,,,0,,,,40,,704,,,, 2,133,154,,,30,,01,,,364909,2,,355708,,,1980
80IN00358,1976014781,76,2,P4781,,71, 11,,1,,,0,,,,40,,711,,,, 2,156,166,,,30,,01,,,213708,2,,236009,,,1980
80IN00359,1976014790,76,2,P4790,,70, 38,,1,,,0,,,,40,,702,,,, 2,128,152,7,,30,,01,1023,,219808,3,,281209,97,,1980
80IN00360,1976014798,76,2,P4798,,70, 08,,1,,,0,,,,40,,703,,,, 2,139,152,,,30,,01,,,376209,2,,301008,,,1980
80IN00361,1976014803,76,2,P4803,,71, 34,,1,3,,1,,,,40,,,,,,12,111,115,4,,30,,01,,,135107,1,,052507,,,1980
80IN00362,1976014806,76,2,P4806,,71, 04,,1,,,1,,,,40,,712,,,, 2,147,171,,,30,,01,,,423407,2,,246707,,,1980
80IN00363,1976014822,76,2,P4822,,75, 12,,1,,,0,,,,40,,008,,,, 2,148,155,,193,30,,01,,,118908,8,,142309,,3,1980
80IN00364,1976014833,76,2,P4833,,70, 11,,1,,,0,,,,40,,704,,,, 2,140,163,,,30,,01,,,213708,2,,005709,,,1980
80IN00365,1976014840,76,2,P4840,,74, 38,,1,,,0,,,,40,,004,,,, 2,153,171,,177,30,,01,,,219808,8,,351509,,1,1980
80IN00366,1976014856,76,2,P4856,,73, 38,,1,,,0,,,,40,,006,,,, 3,115,143,,123,30,,01,,,219808,8,,284409,,1,1980
80IN00367,1976014857,76,2,P4857,,71, 38,,1,,,0,,,,40,,714,,,, 9,128,149,,,30,,01,,,219808,3,,284409,,,1980
80IN00368,1976014861,76,2,P4861,,70, 08,,1,,,0,,,,40,,701,,,, 2,125,146,,,30,,01,,,376209,2,,154408,,,1980
