UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,TRT1,TRT2,REG,TYPE,INBR,TBR,ADAM,DINBR,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,C79,C80,YRREC,AGE
68IN02417,1967421752,67,1,T1752,4,83,06,,,,,,2,2,,02,7,2,,120,10,,120,143,3,82,115,067,42,0813,155,5,130042,,,943241,,,,1968,1.0
68IN02418,1967421753,67,2,T1753,4,83,06,2,,,,,2,2,,02,7,1,54,068,11,,68,112,,82,106,043,42,,085,2,130042,,,943241,,7,5,1968,1.0
68IN02419,1967421754,67,2,T1754,4,83,557,1,,,,,1,2,,02,7,1,56,115,09,,115,148,,82,104,054,42,,126,4,862341,,,019542,,7,6,1968,1.0
68IN02420,1967421755,67,1,T1755,4,83,07,,,,,,2,2,,02,7,4,,140,07,,140,167,2,82,104,060,42,0926,137,3,056242,,165,941141,,,,1968,1.0
68IN02421,1967421756,67,2,T1756,4,83,07,1,,,,,2,2,,02,7,1,55,120,10,,120,153,,82,127,064,42,,142,4,056242,,,941141,,7,5,1968,1.0
68IN02422,1967421757,67,1,T1757,4,83,606,,,,,,2,2,,02,,3,018,,,,120,,,82,,,42,,,,023042,,,062342,,,,1968,1.0
68IN02423,1967421758,67,2,T1758,4,83,606,4,,,,,2,2,,02,7,1,57,098,09,,98,124,,82,106,042,42,,094,4,023042,,,062342,,7,6,1968,1.0
68IN02424,1967421759,67,1,T1759,4,83,607,,,,,,1,2,,02,,,111,,,,135,,,82,,,42,,,,023042,,,036742,,,,1968,1.0
68IN02425,1967421761,67,2,T1761,4,83,606,,,,,,1,2,,02,,,,,,,,,,82,,,42,,,,023042,,,057842,,,,1968,1.0
68IN02426,1967421762,67,2,T1762,4,83,557,3,,,,,1,2,,02,7,1,60,102,09,,102,127,,82,110,058,42,,133,4,862341,,,044142,,7,7,1968,1.0
68IN02427,1967421763,67,1,T1763,4,82,02,,,,,,1,2,,02,,,,,,,,,6,10,,,42,0501,,,880041,,,885941,,,,1968,1.0
68IN02428,1967421764,67,1,T1764,4,83,01,,,,,,1,2,,02,7,4,,145,06,,145,185,2,82,110,073,42,8836,174,5,980341,,137,962741,,,,1968,1.0
68IN02429,1967421765,67,1,T1765,4,83,07,,,,,,2,2,,02,7,4,,147,09,,147,,6,82,106,065,42,0730,157,4,056242,,,909841,,,,1968,1.0
68IN02430,1967421766,67,1,T1766,4,83,07,,,,,,2,2,,02,7,1,,145,09,,145,155,2,82,098,052,42,8837,125,4,056242,,138,909841,,,,1968,1.0
68IN02431,1967421767,67,2,T1767,4,83,02,4,,,,,1,2,,02,7,1,53,119,08,,119,143,,82,090,044,42,,111,3,880041,,,915841,,7,3,1968,1.0
68IN02432,1967421770,67,2,T1770,4,83,06,2,,,,,2,2,,02,7,1,56,054,12,,54,85,,82,098,032,42,,056,2,130042,,,905841,,7,8,1968,1.0
68IN02433,1967421771,67,2,T1771,4,83,06,1,,,,,2,2,,02,7,3,58,055,10,,55,81,,82,097,040,42,,086,2,130042,,,905841,,7,6,1968,1.0
68IN02434,1967421772,67,2,T1772,4,70,732,,,,,,2,2,,02,2,1,,126,04,,126,157,2,70,100,043,42,0926,088,2,750241,, 27,979741,,,,1968,1.0
68IN02435,1967421773,67,2,T1773,4,70,732,,,,,,2,2,,02,2,1,,101,05,,101,135,2,70,077,034,42,0926,080,2,750241,, 26,979741,,,,1968,1.0
68IN02436,1967421775,67,1,T1775,4,70,712,,,,,,1,2,,02,2,,,,,,158,,3,70,,,42,0611,,,839741,,,908741,,,,1968,1.0
68IN02437,1957411776,57,2,G1776,4,07,072,7,,,,23,,&,,02,1,,,092,0,,,,6,,096,044,41,0522,082,3,871540,,,,,,,1968,11.0
68IN02438,1967421776,67,2,T1776,4,83,577,3,,,,,1,2,,02,7,1,56,113,03,,113,141,,82,103,067,42,,160,5,986141,,,011942,,7,5,1968,1.0
68IN02439,1967421777,67,2,T1777,4,83,577,1,,,,,1,2,,02,7,1,57,088,07,,88,123,,82,092,045,42,,110,3,986141,,,008642,,7,5,1968,1.0
68IN02440,1967421778,67,1,T1778,4,83,01,,,,,,1,2,,02,7,2,,145,05,,145,180,2,82,105,065,42,0926,152,3,980341,,,965641,,,,1968,1.0
68IN02441,1967421779,67,2,T1779,4,83,02,2,,,,,1,2,,02,7,1,57,118,09,,118,154,,82,114,052,42,,118,4,880041,,,934341,,7,8,1968,1.0
68IN02442,1967421780,67,2,T1780,4,70,712,,,,,,1,2,,02,2,1,,104,09,,104,130,2,70,102,061,42,0926,141,5,839741,, 18,771341,,,,1968,1.0
68IN02443,1967421781,67,1,T1781,4,70,712,,,,,,2,2,,02,2,1,,140,08,,140,165,2,70,115,074,42,8834,173,5,839741,,135,902841,,,,1968,1.0
68IN02444,1967421782,67,1,T1782,4,70,712,,,,,,2,2,,02,2,1,,172,05,,172,185,,70,113,083,42,,197,6,839741,,,902841,,,,1968,1.0
68IN02445,1967421783,67,1,T1783,4,83,566,,,,,,1,2,,02,,,107,,,,120,,,82,,,42,,,,778841,,,020942,,,,1968,1.0
68IN02446,1967421785,67,2,T1785,4,70,722,,,,,,2,2,,02,2,1,,108,08,,108,133,2,70,100,044,42,0926,106,3,010842,, 26,011642,,,,1968,1.0
68IN02447,1967421786,67,2,T1786,4,70,722,4,,,,,2,2,,02,2,1,712,108,08,,108,131,,70,104,038,42,,084,3,010842,,,011642,,,,1968,1.0
68IN02448,1967421787,67,1,T1787,4,70,722,,,,,,3,2,,02,2,1,,128,06,,128,156,2,70,093,038,42,0926,083,2,010842,,166,182641,,,,1968,1.0
68IN02449,1967421788,67,1,T1788,4,83,08,,,,,,1,2,,02,,,083,,,,148,,,82,,,42,,,,968541,,,882941,,,,1968,1.0
68IN02450,1967421790,67,2,T1790,4,08,082,7,,,,29,3,2,,02,1,1,082,089,11,,89,119,,08,112,062,42,,138,5,789741,,,417941,,,,1968,1.0
68IN02451,1957411791,57,2,G1791,4,07,071,6,,,,27,,&,,02,1,,,093,0,,117,118,3,,080,044,41,1001,099,3,004341,,,,,,,1968,11.0
68IN02452,1967421791,67,2,T1791,4,70,712,,,,,,2,2,,02,2,1,,102,07,,102,140,2,70,095,049,42,0926,118,3,839741,, 19,016042,,,,1968,1.0
68IN02453,1967421793,67,1,T1793,4,70,712,,,,,,2,2,,02,2,1,,140,07,,140,175,3,70,107,108,42,0814,270,6,839741,,,915341,,,,1968,1.0
68IN02454,1967421796,67,1,T1796,4,70,722,,,,,,2,2,,02,2,5,,140,08,,140,165,3,70,105,057,42,0813,125,2,010842,,,913941,,,,1968,1.0
68IN02455,1967421797,67,2,T1797,4,70,732,,,,,,1,2,,02,2,1,,122,09,,122,162,2,70,100,058,42,0926,142,4,750241,, 21,041842,,,,1968,1.0
68IN02456,1967421798,67,2,T1798,4,70,722,,,,,,1,2,,02,2,1,,121,05,,121,152,2,70,098,051,42,0926,117,2,010842,, 27,978841,,,,1968,1.0
68IN02457,1967421799,67,2,T1799,4,08,082,6,,,,31,1,2,,02,1,1,082,090,13,,90,114,,08,083,051,42,,138,2,789741,,,536441,,,,1968,1.0
68IN02458,1967421800,67,1,T1800,4,72,872,,,,,,3,2,,02,3,1,,135,08,,135,,,72,118,065,42,,142,4,050742,,,644041,,,,1968,1.0
68IN02459,1967421802,67,1,T1802,4,82,03,,,,,,1,2,,02,7,1,,140,09,,140,170,2,05,120,069,42,8833,155,4,743641,,134,893541,,,,1968,1.0
68IN02460,1967421803,67,1,T1803,4,70,712,,,,,,1,2,,02,2,1,,170,08,,170,185,,70,117,071,42,,166,5,839741,,,927841,,,,1968,1.0
68IN02461,1967421804,67,2,T1804,4,83,557,3,,,,,1,2,,02,7,1,61,096,09,,96,135,,82,097,049,42,,110,2,862341,,,002442,,7,7,1968,1.0
68IN02462,1967421805,67,1,T1805,4,83,02,,,,,,2,2,,02,7,2,,130,10,,130,165,2,82,117,068,42,8835,153,5,880041,,136,967341,,,,1968,1.0
68IN02463,1967421810,67,1,T1810,4,03,032,,,,,,3,2,,02,1,1,,100,13,,100,130,3,,101,048,42,0814,110,5,059742,,,851441,,,,1968,1.0
68IN02464,1967421811,67,2,T1811,4,70,732,,,,,,2,2,,02,2,,,,,,,,6,70,,,42,0507,,,750241,,,788941,,,,1968,1.0
68IN02465,1967421812,67,2,T1812,4,70,732,1,,,,,2,2,,02,2,1,722,100,05,,100,146,,70,084,041,42,,100,2,750241,,,788941,,,,1968,1.0
68IN02466,1967421813,67,2,T1813,4,83,577,,,,,,2,2,,02,,,,,,,,,6,82,,,42,0501,,,986141,,,993541,,,,1968,1.0
68IN02467,1967421814,67,2,T1814,4,83,577,4,,,,,2,2,,02,7,1,59,110,06,,110,133,,82,102,051,42,,122,3,986141,,,993541,,7,6,1968,1.0
68IN02468,1967421815,67,2,T1815,4,70,712,2,,,,,3,2,,02,2,1,722,120,09,,120,149,,70,105,066,42,,156,5,839741,,,806741,,,,1968,1.0
68IN02469,1967421818,67,2,T1818,4,70,712,,,,,,2,2,,02,2,1,,108,08,,108,144,2,70,097,048,42,0926,112,4,839741,, 20,927441,,,,1968,1.0
68IN02470,1967421819,67,2,T1819,4,70,712,1,,,,,2,2,,02,2,1,712,101,08,,101,138,,70,112,042,42,,090,3,839741,,,927441,,,,1968,1.0
68IN02471,1967421820,67,2,T1820,4,07,072,6,,,,28,1,2,,02,1,1,072,100,05,,100,122,,07,109,036,42,,081,4,992641,,,002642,,,,1968,1.0
68IN02472,1967421821,67,1,T1821,4,72,992,,,,,,2,2,,02,3,1,,130,09,,130,155,,72,110,056,42,,123,4,994241,,,780941,,,,1968,1.0
68IN02473,1967421822,67,2,T1822,4,72,992,,,,,,2,2,,02,3,1,,101,11,,101,137,2,72,104,047,42,0926,098,2,994241,, 19,780941,,,,1968,1.0
68IN02474,1967421823,67,1,T1823,4,70,722,,,,,,1,2,,02,2,1,,140,04,,140,178,2,70,097,053,42,8846,132,4,010842,,147,929441,,,,1968,1.0
68IN02475,1967421824,67,1,T1824,4,72,942,,,,,,1,2,,02,3,7,,150,06,,150,190,,71,093,054,42,,127,2,034542,,,409341,,,,1968,1.0
68IN02476,1967421825,67,2,T1825,4,70,722,2,,,,,1,2,,02,2,1,732,153,08,,153,173,,70,103,060,42,,146,4,010842,,,982941,,,,1968,1.0
68IN02477,1967421827,67,1,T1827,4,83,557,,,,,,1,2,,02,,,,,,,113,,3,82,,,42,0611,,,862341,,,021642,,,,1968,1.0
68IN02478,1967421828,67,2,T1828,4,70,732,3,,,,,2,2,,02,2,1,732,112,05,,112,153,,70,116,055,42,,123,3,750241,,,836241,,,,1968,1.0
68IN02479,1967421829,67,2,T1829,4,70,732,,,,,,2,2,,02,2,1,,125,06,,125,165,2,70,102,059,42,0926,143,4,750241,, 21,836241,,,,1968,1.0
68IN02480,1967421831,67,2,T1831,4,83,606,1,,,,,2,2,,02,7,1,59,073,06,,73,103,,82,115,050,42,,099,5,023042,,,004242,,7,4,1968,1.0
68IN02481,1967421832,67,2,T1832,4,72,872,1,,,,,1,2,,02,3,1,942,108,09,,108,141,,72,105,053,42,,118,2,050742,,,041342,,,,1968,1.0
68IN02482,1967421835,67,2,T1835,4,70,712,3,,,,,2,2,,02,2,1,722,116,09,,116,150,,70,090,060,42,,152,3,839741,,,633941,,,,1968,1.0
68IN02483,1967421836,67,1,T1836,4,72,802,,,,,,2,2,,02,3,1,,140,10,,140,155,,72,088,057,42,,137,2,001342,,,610241,,,,1968,1.0
68IN02484,1967421837,67,1,T1837,4,72,802,,,,,,2,2,,02,3,2,,132,11,,132,155,,72,110,058,42,,131,5,001342,,,610241,,,,1968,1.0
68IN02485,1967421838,67,1,T1838,4,03,032,,,,,,3,2,,02,1,,,,,,,,6,03,,,42,0401,,,059742,,,493641,,,,1968,1.0
68IN02486,1967421841,67,1,T1841,4,70,722,,,,,,2,2,,02,2,2,,135,07,,135,135,3,70,107,048,42,0813,106,4,010842,,,632041,,,,1968,1.0
68IN02487,1967421844,67,2,T1844,4,70,722,4,,,,,2,2,,02,2,3,732,125,07,,125,149,,70,101,049,42,,103,5,010842,,,364041,,,,1968,1.0
68IN02488,1967421845,67,1,T1845,4,70,722,,,,,,2,2,,02,2,2,,155,06,,155,165,,70,113,066,42,,153,5,010842,,,364041,,,,1968,1.0
68IN02489,1967421848,67,2,T1848,4,83,607,2,,,,,1,2,,02,7,1,58,109,08,,109,140,,82,091,037,42,,086,3,023042,,,004142,,7,8,1968,1.0
68IN02490,1967421850,67,2,T1850,4,70,732,4,,,,,1,2,,02,2,1,722,133,07,,133,158,,70,123,070,42,,166,3,750241,,,920641,,,,1968,1.0
68IN02491,1967421851,67,2,T1851,4,72,852,,,,,,3,2,,02,3,1,,102,09,,102,124,2,71,100,047,42,0926,104,2,040042,, 25,254341,,,,1968,1.0
68IN02492,1967421853,67,1,T1853,4,03,032,,,,,27,1,2,,02,1,1,,135,10,,135,175,2,03,097,057,42,0926,138,3,059742,,,424641,,,,1968,1.0
68IN02493,1967421854,67,2,T1854,4,72,922,,,,,,1,2,,02,3,1,,095,09,,95,122,2,72,091,061,42,0926,158,3,025842,, 25,965141,,,,1968,1.0
68IN02494,1967421855,67,2,T1855,4,70,722,,,,,,1,2,,02,2,1,,128,08,,128,138,2,70,091,048,42,0926,116,3,010842,, 26,920941,,,,1968,1.0
68IN02495,1967421858,67,2,T1858,4,70,722,,,,,,1,2,,02,2,1,,116,08,,116,140,2,70,103,050,42,0926,114,2,010842,, 19,065442,,,,1968,1.0
68IN02496,1967421859,67,2,T1859,4,72,802,,,,,,1,2,,02,3,1,,115,10,,115,142,2,72,094,053,42,0926,127,3,001342,, 26,050542,,,,1968,1.0
68IN02497,1967421861,67,2,T1861,4,70,732,,,,,,3,2,,02,2,1,,132,08,,132,169,2,70,093,063,42,0926,167,2,750241,, 27,916941,,,,1968,1.0
68IN02498,1967421862,67,1,T1862,4,70,712,,,,,,2,2,,02,2,2,,145,07,,145,165,,70,120,061,42,,132,4,839741,,,991241,,,,1968,1.0
68IN02499,1967421865,67,1,T1865,4,70,732,,,,,,3,2,,02,2,2,,150,06,,150,175,2,70,103,064,42,0926,153,3,750241,,,917841,,,,1968,1.0
68IN02500,1967421866,67,2,T1866,4,70,712,,,,,,1,2,,02,2,1,,096,08,,96,107,3,70,096,066,42,0930,161,5,839741,,,971241,,,,1968,1.0
68IN02501,1967421867,67,1,T1867,4,14,142,,,,,,3,2,,02,1,,010,,,,140,,,14,,,42,,,,008142,,,652141,,,,1968,1.0
68IN02502,1967421869,67,1,T1869,4,70,712,,,,,,2,2,,02,2,1,,140,07,,140,173,,70,103,062,42,,150,3,839741,,,050442,,,,1968,1.0
68IN02503,1967421870,67,2,T1870,4,70,712,2,,,,,2,2,,02,2,1,712,108,09,,108,138,,70,089,044,42,,108,2,839741,,,050442,,,,1968,1.0
68IN02504,1967421871,67,2,T1871,4,72,882,3,,,,,1,2,,02,3,1,952,082,10,,82,119,,72,102,054,42,,127,3,982741,,,920341,,,,1968,1.0
68IN02505,1967421873,67,2,T1873,4,70,722,1,,,,,3,2,,02,2,1,732,131,05,,131,162,,70,115,050,42,,110,4,010842,,,965541,,,,1968,1.0
68IN02506,1967421874,67,1,T1874,4,70,732,,,,,,2,2,,02,2,,108,,,,163,,,70,,,42,,,,750241,,,021542,,,,1968,1.0
68IN02507,1967421876,67,1,T1876,4,72,852,,,,,,2,2,,02,3,1,,068,14,,68,100,3,72,091,043,42,0814,098,2,040042,,,997141,,,,1968,1.0
68IN02508,1967421877,67,1,T1877,4,72,852,,,,,,2,2,,02,3,1,,077,15,,77,,,72,106,052,42,,116,5,040042,,,997141,,,,1968,1.0
68IN02509,1967421878,67,2,T1878,4,70,722,,,,,,1,2,,02,2,1,,116,07,,116,146,2,73,096,050,42,0926,115,2,010842,, 21,430541,,,,1968,1.0
68IN02510,1967421879,67,1,T1879,4,72,842,,,,,,2,2,,02,3,6,,118,09,,118,145,3,72,113,062,42,0813,138,4,031842,,,970841,,,,1968,1.0
68IN02511,1967421880,67,1,T1880,4,72,842,,,,,,2,2,,02,3,2,,105,06,,105,140,2,72,108,051,42,0926,107,3,031842,,,970841,,,,1968,1.0
68IN02512,1967421882,67,1,T1882,4,70,732,,,,,,3,2,,02,2,1,,155,05,,155,165,2,,083,053,42,0926,142,3,750241,,166,698541,,,,1968,1.0
68IN02513,1967421883,67,2,T1883,4,72,922,1,,,,,2,2,,02,3,1,962,100,08,,100,131,,72,104,055,42,,130,3,025842,,,887641,,,,1968,1.0
68IN02514,1967421886,67,2,T1886,4,70,722,,,,,,2,2,,02,2,1,,120,06,,120,145,2,70,092,042,42,0926,100,4,010842,, 20,550741,,,,1968,1.0
68IN02515,1967421887,67,2,T1887,4,70,722,3,,,,,2,2,,02,2,1,712,107,05,,107,135,,70,088,036,42,,076,2,010842,,,724141,,,,1968,1.0
68IN02516,1967421888,67,1,T1888,4,70,722,,,,,,2,2,,02,2,,056,,,,160,,,70,,,42,,,,010842,,,724141,,,,1968,1.0
68IN02517,1967421889,67,2,T1889,4,72,992,3,,,,,1,2,,02,3,1,972,101,08,,101,127,,72,104,055,42,,131,4,994241,,,053842,,,,1968,1.0
68IN02518,1967421890,67,2,T1890,4,72,922,1,,,,,2,2,,02,3,1,982,108,07,,108,133,,72,102,045,42,,106,3,025842,,,740441,,,,1968,1.0
68IN02519,1967421891,67,1,T1891,4,72,922,,,,,,2,2,,02,3,1,,145,07,,145,170,,,095,048,42,,115,3,025841,,,740441,,,,1968,1.0
68IN02520,1967421893,67,2,T1893,4,83,606,4,,,,,3,2,,02,7,1,60,072,11,,72,117,,82,098,041,42,,087,2,023042,,,040742,,7,4,1968,1.0
68IN02521,1967421896,67,2,T1896,4,72,982,2,,,,,2,2,,02,3,1,802,107,07,,107,134,,72,097,051,42,,125,4,983441,,,951041,,,,1968,1.0
68IN02522,1967421899,67,2,T1899,4,72,942,,,,,,2,2,,02,3,1,,116,08,,116,145,2,72,085,047,42,0926,110,2,034542,, 20,910741,,,,1968,1.0
68IN02523,1967421901,67,2,T1901,4,14,142,7,,,,35,3,2,,02,1,1,142,098,07,,98,116,,14,117,062,42,,131,5,008142,,,859741,,,,1968,1.0
68IN02524,1967421904,67,2,T1904,4,70,712,1,,,,,2,2,,02,2,1,722,122,07,,122,153,,70,095,055,42,,135,3,839741,,,725141,,,,1968,1.0
68IN02525,1967421905,67,2,T1905,4,70,712,,,,,,2,2,,02,2,1,,120,07,,120,,6,70,097,048,42,0531,112,4,839741,,,725141,,,,1968,1.0
68IN02526,1967421906,67,1,T1906,4,72,932,,,,,,3,2,,02,3,1,,140,05,,140,160,,72,103,054,42,,124,3,031042,,,023542,,,,1968,1.0
68IN02527,1967421910,67,2,T1910,4,14,142,6,,,,33,2,2,,02,1,1,142,102,07,,102,116,,14,100,051,42,,123,3,008142,,,596541,,,,1968,1.0
68IN02528,1967421912,67,1,T1912,4,72,892,,,,,,2,2,,02,3,1,,142,05,,142,172,3,72,106,056,42,0813,131,3,993641,,,577741,,,,1968,1.0
68IN02529,1967421913,67,1,T1913,4,72,892,,,,,,2,2,,02,3,1,,125,06,,125,152,,72,104,058,42,,137,3,993641,,,577741,,,,1968,1.0
68IN02530,1967421918,67,1,T1918,4,72,812,,,,,,1,2,,02,3,1,,145,07,,145,170,,72,120,073,42,,164,5,005042,,,583441,,,,1968,1.0
68IN02531,1967421919,67,2,T1919,4,07,072,7,,,,29,3,2,,02,1,1,072,085,05,,85,102,,07,110,037,42,,070,5,992641,,,397741,,,,1968,1.0
68IN02532,1967421925,67,2,T1925,4,70,712,4,,,,,2,2,,02,2,1,712,103,10,,103,134,,70,096,049,42,,118,3,839741,,,489341,,,,1968,1.0
68IN02533,1967421931,67,1,T1931,4,70,732,,,,,,1,2,,02,2,1,,145,09,,145,175,2,70,115,084,42,8851,204,3,750241,,152,010442,,,,1968,1.0
68IN02534,1967421933,67,1,T1933,4,83,566,,,,,,3,2,,02,7,2,,130,08,,130,150,2,82,103,062,42,8838,148,4,778841,,139,005942,,,,1968,1.0
68IN02535,1967421934,67,2,T1934,4,70,712,2,,,,,3,2,,02,2,1,722,118,08,,118,144,,70,105,052,42,,126,3,839741,,,012542,,,,1968,1.0
68IN02536,1967421936,67,2,T1936,4,83,01,2,,,,,1,2,,02,7,1,59,114,06,,114,146,,82,111,054,42,,120,4,980341,,,943841,,7,8,1968,1.0
68IN02537,1967421937,67,2,T1937,4,72,892,3,,,,,1,2,,02,3,1,992,105,08,,105,142,,72,101,044,42,,089,2,993641,,,994141,,,,1968,1.0
68IN02538,1967421939,67,1,T1939,4,72,972,,,,,,2,2,,02,3,1,,130,07,,130,152,,72,126,068,42,,154,5,979441,,,950541,,,,1968,1.0
68IN02539,1967421941,67,2,T1941,4,08,082,7,,,,31,1,2,,02,1,1,082,093,12,,93,115,,08,102,054,42,,129,4,789741,,,001442,,,,1968,1.0
68IN02540,1967421942,67,1,T1942,4,72,932,,,,,,2,2,,02,3,1,,118,07,,118,150,,72,115,059,42,,126,4,031042,,,730341,,,,1968,1.0
68IN02541,1967421943,67,1,T1943,4,72,932,,,,,,2,2,,02,3,4,,155,06,,155,190,,72,097,057,42,,141,4,031042,,,730341,,,,1968,1.0
68IN02542,1967421944,67,2,T1944,4,70,712,,,,,,2,2,,02,2,1,,111,10,,111,128,2,70,097,052,42,0926,125,3,839741,, 18,554241,,,,1968,1.0
68IN02543,1967421948,67,2,T1948,4,70,712,,,,,,3,2,,02,2,1,,103,09,,103,127,2,70,120,056,42,0926,112,5,839741,, 18,586041,,,,1968,1.0
68IN02544,1967421949,67,2,T1949,4,70,722,,,,,,1,2,,02,2,1,,116,08,,116,141,2,70,098,050,42,0926,121,3,010842,, 20,021242,,,,1968,1.0
68IN02545,1967421951,67,1,T1951,4,70,732,,,,,,3,2,,02,2,1,,130,08,,130,170,2,70,110,052,42,0926,117,4,750241,,,794741,,,,1968,1.0
68IN02546,1967421953,67,2,T1953,4,08,082,6,,,,27,1,2,,02,1,1,082,096,11,,96,124,,08,100,060,42,,145,4,789741,,,609941,,,,1968,1.0
68IN02547,1967421954,67,1,T1954,4,08,082,,,,,29,2,2,,02,1,1,,111,09,,111,133,,08,108,064,42,,154,4,789741,,,214341,,,,1968,1.0
68IN02548,1967421955,67,1,T1955,4,08,082,,,,,,2,2,,02,1,1,,093,12,,93,120,3,,107,054,42,0813,119,4,789741,,,214341,,,,1968,1.0
68IN02549,1967421962,67,2,T1962,4,70,722,,,,,,1,2,,02,2,1,,124,06,,124,148,2,70,094,044,42,0926,105,3,010842,, 27,919441,,,,1968,1.0
68IN02550,1967421964,67,1,T1964,4,83,06,,,,,,3,2,,02,,,017,,,,118,,7,82,,,42,1007,,,130042,,,894941,,,,1968,1.0
68IN02551,1967421965,67,2,T1965,4,83,01,3,,,,,1,2,,02,7,1,58,113,09,,113,142,,82,100,042,42,,084,2,980341,,,883341,,7,5,1968,1.0
68IN02552,1967421966,67,1,T1966,4,70,732,,,,,,1,2,,02,2,3,082,,,,175,,,73,,,42,,,,750241,,,304441,,,,1968,1.0
68IN02553,1967421967,67,1,T1967,4,70,712,,,,,,2,2,,02,2,4,,124,14,,124,135,3,73,110,054,42,0814,121,4,839741,,,284241,,,,1968,1.0
68IN02554,1967421968,67,1,T1968,4,70,712,,,,,,2,2,,02,2,1,,148,09,,148,170,,73,104,069,42,,166,3,839741,,,284241,,,,1968,1.0
68IN02555,1967421970,67,2,T1970,4,72,952,3,,,,,2,2,,02,3,1,802,098,09,,98,125,,72,100,049,42,,113,3,041442,,,833641,,,,1968,1.0
68IN02556,1967421971,67,2,T1971,4,72,982,4,,,,,2,2,,02,3,1,812,113,08,,113,123,,72,109,059,42,,139,4,983441,,,839241,,,,1968,1.0
68IN02557,1967421972,67,2,T1972,4,72,982,,,,,,2,2,,02,3,1,,096,09,,96,128,2,72,113,054,42,0926,126,3,983441,, 25,839241,,,,1968,1.0
68IN02558,1967421973,67,1,T1973,4,70,722,,,,,,1,2,,02,2,1,,170,07,,170,185,,70,114,075,42,,177,5,010842,,,913241,,,,1968,1.0
68IN02559,1967421975,67,2,T1975,4,72,912,,,,,,3,2,,02,3,3,,081,09,,81,97,3,72,102,059,42,0930,132,5,009242,, 27,508941,,,,1968,1.0
68IN02560,1967421977,67,2,T1977,4,70,722,2,,,,,1,2,,02,2,1,732,127,05,,127,154,,70,091,051,42,,124,3,010842,,,558741,,,,1968,1.0
68IN02561,1967421981,67,1,T1981,4,03,032,,,,,,1,2,,02,1,3,045,,,,120,,,03,,,42,,,,059742,,,837541,,,,1968,1.0
68IN02562,1967421983,67,2,T1983,4,70,712,1,,,,,2,2,,02,2,1,712,116,06,,116,143,,70,092,054,42,,136,3,839741,,,564441,,,,1968,1.0
68IN02563,1967421988,67,2,T1988,4,72,942,,,,,,2,2,,02,3,1,,100,09,,100,128,2,72,099,049,42,0926,115,3,034542,, 18,814641,,,,1968,1.0
68IN02564,1967421989,67,2,T1989,4,72,962,,,,,,3,2,,02,3,1,,113,05,,113,144,2,71,095,048,42,0926,112,3,050342,, 26,535841,,,,1968,1.0
68IN02565,1967421992,67,2,T1992,4,70,712,3,,,,,2,2,,02,2,3,722,122,09,,122,142,,70,097,048,42,,111,2,839741,,,909241,,,,1968,1.0
68IN02566,1967421993,67,2,T1993,4,72,862,1,,,,,2,2,,02,3,1,822,098,09,,98,120,,72,072,039,42,,098,2,043642,,,712441,,,,1968,1.0
68IN02567,1967421994,67,1,T1994,4,72,862,,,,,,2,2,,02,3,5,,102,09,,102,138,,72,087,050,42,,119,2,043642,,,712441,,,,1968,1.0
68IN02568,1967421995,67,1,T1995,4,72,862,,,,,,1,2,,02,3,2,,137,08,,137,170,3,71,096,071,42,0813,185,4,043642,,,531541,,,,1968,1.0
68IN02569,1967421997,67,1,T1997,4,72,952,,,,,,2,2,,02,3,1,,090,12,,90,133,,72,098,053,42,,116,2,041442,,,702041,,,,1968,1.0
68IN02570,1967422000,67,1,T2000,4,83,07,,,,,,1,2,,02,,3,019,,,,170,,,82,,,42,,,,056242,,,910841,,,,1968,1.0
68IN02571,1967422005,67,2,T2005,4,72,972,2,,,,,2,2,,02,3,1,832,063,07,,63,101,,72,089,039,42,,087,2,979441,,,851541,,,,1968,1.0
68IN02572,1967422009,67,1,T2009,4,03,032,,,,,35,3,2,,02,1,2,,110,09,,110,130,3,03,114,061,42,0813,138,5,059742,,,817041,,,,1968,1.0
68IN02573,1967422010,67,1,T2010,4,72,942,,,,,,2,2,,02,3,1,,120,11,,120,142,,72,099,067,42,,166,4,034542,,,656541,,,,1968,1.0
68IN02574,1967422011,67,1,T2011,4,72,942,,,,,,2,2,,02,3,1,,120,08,,120,145,3,72,090,054,42,0813,127,2,034542,,,656541,,,,1968,1.0
68IN02575,1967422013,67,1,T2013,4,70,732,,,,,,3,2,,02,2,1,,155,05,,155,183,,70,104,067,42,,157,2,750241,,,966341,,,,1968,1.0
68IN02576,1967422014,67,1,T2014,4,83,07,,,,,,2,2,,02,,,015,,,,145,,,82,,,42,,,,056242,,,966741,,,,1968,1.0
68IN02577,1967422020,67,2,T2020,4,03,032,7,,,,35,2,2,,02,1,1,032,092,08,,92,117,,03,090,038,42,,082,2,059742,,,818941,,,,1968,1.0
68IN02578,1967422021,67,2,T2021,4,03,032,7,,,,35,2,2,,02,1,1,032,093,07,,93,121,,03,087,040,42,,091,2,059742,,,818941,,,,1968,1.0
68IN02579,1967422023,67,1,T2023,4,72,852,,,,,,1,2,,02,3,1,,122,09,,122,144,,72,101,051,42,,114,2,040042,,,757141,,,,1968,1.0
