UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VACC,BLED,GRP,DISP,DAYDIS,TRT,BPEN,COND,BGRP,ADAM,RMK,AGE,YRREC
92IN00179,1988633101,K3101,63,88,2,60,1,06,601,208163,197163,7,,,1,SPG,3,210,166,2,,,S,,,, 41,3,1,40,,4.0,1992
92IN00180,1988633115,K3115,63,88,2,61,1,06,612,285463,032163,,,,1,,1,187,180,2,,,3,,,H,290,4,A,40,,4.0,1992
92IN00181,1988633117,K3117,63,88,2,60,1,06,604,183963,220363,,,,1,,1,215,192,2,,,,,,M,601,3,1,40,,4.0,1992
92IN00182,1988633122,K3122,63,88,2,61,1,06,612,285463,025263,,,,1,,1,150,138,2,,,,,,M,602,3,1,40,,4.0,1992
92IN00183,1988633126,K3126,63,88,2,60,1,06,601,208163,203763,7,,,1,31B,3,172,166,2,,,,,,,-Z-,3,L,40,,4.0,1992
92IN00184,1988633128,K3128,63,88,2,60,1,06,604,183963,936062,,,,1,,2,187,187,2,,,,,,C,833,3,1,40,,4.0,1992
92IN00185,1988633130,K3130,63,88,2,60,1,06,604,183963,156763,,,,1,,1,183,176,2,,,2,,,H,290,3,A,40,,4.0,1992
92IN00186,1988633131,K3131,63,88,2,60,1,06,602,190263,969062,7,,,1,29A,3,210,173,2,,,,,,,-Z-,3,L,40,HARDBAG,4.0,1992
92IN00187,1988633136,K3136,63,88,2,63,1,06,632,234363,076363,7,,,1,30A,3,176,154,2,,,,,,,-Z-,2,L,40,,4.0,1992
92IN00188,1988633172,K3172,63,88,2,63,1,06,634,192263,028663,,,,1,,2,205,203,2,,,,,,C,843,4,1,40,OUT BPEN 16,4.0,1992
92IN00189,1988633181,K3181,63,88,2,60,1,06,601,208163,084363,7,,,1,34A,3,194,171,2,,,,,,M,603,3,1,40,,4.0,1992
92IN00190,1988633186,K3186,63,88,2,63,1,06,504,273463,253263,,,,1,,*,0,0,0,,,,05,0510,,,,,40,,4.0,1992
92IN00191,1988633188,K3188,63,88,2,61,1,06,614,244363,123563,2,,,3,OVX,*,0,0,0,,,X,76,0220,,,,,40,OVX.EWE,4.0,1992
92IN00192,1988633203,K3203,63,88,2,63,1,06,633,194563,096363,,,,1,,1,210,210,2,,,3,,,H,338,2,A,40,,4.0,1992
92IN00193,1988633210,K3210,63,88,1,60,1,06,602,190263,975462,2,,,3,LIB,*,0,0,0,,,L,18,0721,,,,,40,DUD>JIM,4.0,1992
92IN00194,1988633219,K3219,63,88,2,60,1,06,601,208163,973662,7,,,1,30B,3,178,167,2,,,,,,,-Z-,4,L,40,,4.0,1992
92IN00195,1988633221,K3221,63,88,2,61,1,06,614,244363,054163,,,,1,,2,197,210,2,,,,,,C,853,3,1,40,,4.0,1992
92IN00196,1988633228,K3228,63,88,2,61,1,06,504,273463,256463,,,,3,,1,177,163,12,,,,93,1102,,,,,40,,4.0,1992
92IN00197,1988633235,K3235,63,88,2,60,1,06,602,190263,182363,7,,,1,34A,3,165,164,2,,,,,,,-Z-,2,L,40,,4.0,1992
92IN00198,1988633246,K3246,63,88,2,60,1,06,604,183963,006963,7,,,3,31B,3,162,135,1,,,,93,1102,,,,,40,X.SICK,4.0,1992
92IN00199,1988633248,K3248,63,88,2,60,1,06,601,208163,101663,7,,,1,29A,3,210,196,2,,,,,,,-Z-,4,L,40,,4.0,1992
92IN00200,1988633249,K3249,63,88,2,60,1,06,601,208163,101663,7,,,1,31D,3,170,156,2,,,,,,C,863,3,1,40,,4.0,1992
92IN00201,1988633250,K3250,63,88,2,63,1,06,633,194563,234063,,,,1,,1,202,175,2,,,,,,M,604,4,1,40,,4.0,1992
92IN00202,1988633259,K3259,63,88,2,63,1,06,633,194563,967062,,,,1,,1,186,178,2,,,,,,C,873,3,1,40,,4.0,1992
92IN00203,1988633269,K3269,63,88,2,60,1,06,604,183963,093763,7,,,1,29C,3,188,171,2,,,,,,,-Z-,3,L,40,,4.0,1992
92IN00204,1988633271,K3271,63,88,2,63,1,06,634,192263,124963,,,,3,,1,184,180,2,,,,93,1102,,,,,40,X.PROD,4.0,1992
92IN00205,1988633272,K3272,63,88,2,63,1,06,631,216063,072463,,,,1,,1,172,173,2,,,2,,,H,201,3,A,40,,4.0,1992
92IN00206,1988633273,K3273,63,88,2,63,1,06,631,216063,072463,,,,1,,1,192,188,2,,,,,,M,601,2,1,40,,4.0,1992
92IN00207,1988633275,K3275,63,88,2,60,1,06,601,208163,127163,,,,1,,1,191,196,2,,,3,,,H,201,4,A,40,,4.0,1992
92IN00208,1988633280,K3280,63,88,2,61,1,06,613,269063,180463,,,,1,,1,160,170,3,,,2,,,H,751,3,A,40,"FLTS,reared3",4.0,1992
92IN00209,1988633285,K3285,63,88,2,61,1,06,611,279163,104763,,,,1,,1,152,159,2,,,,,,M,602,3,1,40,,4.0,1992
92IN00210,1988633296,K3296,63,88,2,63,1,06,634,192263,089063,7,,,3,32A,3,200,164,1,,,,93,1102,,,,,40,X.PROD,4.0,1992
92IN00211,1988633302,K3302,63,88,2,60,1,06,603,229863,152063,7,,,1,32C,3,186,176,2,,,,,,,-Z-,4,L,40,,4.0,1992
92IN00212,1988633309,K3309,63,88,2,61,1,06,613,269063,992062,7,,,3,34D,3,184,177,3,,,,93,1102,,,,,40,"X.SW.BAG,LTS",4.0,1992
92IN00213,1988633315,K3315,63,88,2,60,1,06,602,190263,035963,7,,,1,34D,3,163,153,2,,,,,,,-Z-,2,L,40,,4.0,1992
92IN00214,1988633340,K3340,63,88,2,60,1,06,603,229863,989162,7,,,1,30A,3,168,157,2,,,,,,M,603,3,1,40,,4.0,1992
92IN00215,1988633347,K3347,63,88,2,63,1,06,632,234363,114263,,,,1,,1,184,209,2,,,,,,C,883,4,1,40,,4.0,1992
92IN00216,1988633360,K3360,63,88,2,61,1,06,613,269063,039663,2,,,3,OVX,T,126,0,0,,,X,,,,,,,40,OVX.EWE,4.0,1992
92IN00217,1988633362,K3362,63,88,2,61,1,06,611,279163,048763,7,,,1,29A,3,202,176,2,,,,,,,-Z-,3,L,40,,4.0,1992
92IN00218,1988633368,K3368,63,88,2,63,1,06,633,194563,961162,,,,1,,2,175,183,2,,,3,,,H,751,4,A,40,BRED TO K3174,4.0,1992
92IN00219,1988633373,K3373,63,88,2,60,1,06,604,183963,149063,,,,1,,1,168,165,2,,,,,,C,893,3,1,40,,4.0,1992
92IN00220,1988633389,K3389,63,88,2,60,1,06,601,208163,141363,7,,,1,35A,3,177,164,2,,,,,,,-Z-,4,L,40,,4.0,1992
92IN00221,1988633391,K3391,63,88,2,60,1,06,602,190263,149763,,,,1,,2,174,175,3,,,2,,,H,338,3,A,40,,4.0,1992
92IN00222,1988633402,K3402,63,88,2,61,1,06,611,279163,183163,7,,,1,31D,3,184,169,1,,,,,,,-Z-,2,L,40,,4.0,1992
92IN00223,1988633403,K3403,63,88,2,61,1,06,611,279163,183163,,,,1,,2,143,147,2,,,,,,C,903,4,1,40,,4.0,1992
92IN00224,1988633405,K3405,63,88,2,61,1,06,611,279163,923662,7,,,1,32A,3,190,170,2,,,3,,,H,290,2,A,40,PERFBLAD.1118,4.0,1992
92IN00225,1988633426,K3426,63,88,2,63,1,06,633,194563,225163,7,,,7,35A,3,152,0,0,,,,97,0929,,,,,40,,4.0,1992
92IN00226,1988633429,K3429,63,88,2,60,1,06,602,190263,945762,,,,1,,2,189,192,2,,,,,,M,604,4,1,40,,4.0,1992
92IN00227,1988633438,K3438,63,88,2,61,1,06,614,244363,061763,7,,,3,29C,3,194,183,5,,,,93,1102,,,,,40,X.VLT'S,4.0,1992
92IN00228,1988633457,K3457,63,88,2,61,1,06,613,269063,119663,7,,,1,29A,3,173,159,2,,,,,,,-Z-,3,L,40,,4.0,1992
92IN00229,1988633463,K3463,63,88,2,60,1,06,501,215863,272063,,,,1,,*,0,0,0,,,,97,0215,,,,,40,,4.0,1992
92IN00230,1988633464,K3464,63,88,2,63,1,06,634,192263,158263,,,,1,,2,168,158,2,,,,,,M,601,3,1,40,,4.0,1992
92IN00231,1988633469,K3469,63,88,2,63,1,06,632,234363,984462,7,,,1,29C,3,184,170,2,,,,,,,-Z-,4,L,40,,4.0,1992
92IN00232,1988633470,K3470,63,88,2,61,1,06,505,269163,279463,,,,1,,2,149,165,2,,,,,,M,602,3,1,40,,4.0,1992
92IN00233,1988633476,K3476,63,88,2,63,1,06,631,216063,860862,7,,,1,SPG,*,0,0,0,,,S,38,0115,,,,,40,,4.0,1992
92IN00234,1988633479,K3479,63,88,2,63,1,06,631,216063,230563,,,,1,,1,180,178,2,,,,,,C,913,2,1,40,,4.0,1992
92IN00235,1988633480,K3480,63,88,2,60,1,06,601,208163,208463,2,,,3,OVX,T,186,0,0,,,X,,,,,,,40,OVX.EWE,4.0,1992
92IN00236,1988633498,K3498,63,88,2,61,1,06,612,285463,184863,7,,,1,32A,3,192,174,2,,,,,,,-Z-,3,L,40,,4.0,1992
92IN00237,1988633503,K3503,63,88,2,60,1,06,604,183963,201663,,,,1,,1,187,184,2,,,,,,C,803,3,1,40,,4.0,1992
92IN00238,1988633504,K3504,63,88,2,60,1,06,604,183963,148563,7,,,1,34A,3,195,146,2,,,2,,,H,290,2,A,40,,4.0,1992
92IN00239,1988633506,K3506,63,88,2,61,1,06,612,285463,012163,7,,,1,CO+,*,0,0,0,,,,97,0215,,,,,40,,4.0,1992
92IN00240,1988633509,K3509,63,88,2,63,1,06,634,192263,941262,2,,,3,OVX,T,156,0,0,,,X,,,,,,,40,OVX.EWE,4.0,1992
92IN00241,1988633532,K3532,63,88,2,60,1,06,604,183963,029963,2,,,3,OVX,T,186,0,0,,,X,,,,,,,40,OVX.EWE,4.0,1992
92IN00242,1988633538,K3538,63,88,2,63,1,06,634,192263,027063,7,,,3,31B,3,191,136,1,,,,93,1102,,,,,40,X.PROD.FX.RIB,4.0,1992
92IN00243,1988633545,K3545,63,88,2,63,1,06,633,194563,115463,7,,,1,31D,3,188,173,2,,,,,,,-Z-,3,L,40,,4.0,1992
92IN00244,1988633572,K3572,63,88,2,60,1,06,603,229863,020563,,,,1,,1,175,180,2,,,,,,M,603,4,1,40,DYSTOCIA,4.0,1992
92IN00245,1988633573,K3573,63,88,2,60,1,06,603,229863,020563,2,,,3,OVX,T,146,0,0,,,X,,,,,,,40,OVX.EWE,4.0,1992
92IN00246,1988633581,K3581,63,88,2,63,1,06,632,234363,160463,7,,,1,35C,3,187,162,2,,,,,,,-Z-,3,L,40,,4.0,1992
92IN00247,1988633591,K3591,63,88,1,63,1,06,634,192263,095963,2,,,3,LIB,*,0,0,0,,,L,93,0810,,,,,40,54S,4.0,1992
92IN00248,1988633604,K3604,63,88,2,61,1,06,613,269063,053363,,,,1,,1,160,154,2,,,,,,C,813,3,1,40,,4.0,1992
92IN00249,1988633622,K3622,63,88,2,61,1,06,614,244363,012963,2,,,3,OVX,T,166,0,0,,,X,19,1218,,,,,40,OVX.EWE,4.0,1992
92IN00250,1988633638,K3638,63,88,2,60,1,06,601,208163,004163,2,,,3,OVX,T,186,0,0,,,X,,,,,,,40,OVX.EWE,4.0,1992
92IN00251,1988633644,K3644,63,88,2,63,1,06,631,216063,020263,7,,,1,32A,3,198,164,2,,,,,,,-Z-,2,L,40,,4.0,1992
92IN00252,1988633660,K3660,63,88,2,61,1,06,611,279163,094563,7,,,1,30B,3,183,165,2,,,3,,,H,338,3,A,40,,4.0,1992
92IN00253,1988633665,K3665,63,88,2,61,1,06,613,269063,110763,7,,,3,34D,X,143,0,0,,,,93,0526,,,,,40,,4.0,1992
92IN00254,1988633668,K3668,63,88,2,63,1,06,632,234363,186463,7,,,1,32A,3,220,197,2,,,,,,,-Z-,3,L,40,,4.0,1992
92IN00255,1988633669,K3669,63,88,2,61,1,06,614,244363,966062,,,,3,,1,184,192,2,,,,93,1102,,,,,40,X.PROD.DYSTOC,4.0,1992
92IN00256,1988633671,K3671,63,88,2,61,1,06,614,244363,966062,,,,7,,1,171,0,0,,,,97,0916,,,,,40,,4.0,1992
92IN00257,1988633683,K3683,63,88,2,61,1,06,611,279163,960062,7,,,1,31B,3,213,194,1,,,,,,,-Z-,5,L,40,,4.0,1992
92IN00258,1988633688,K3688,63,88,2,63,1,06,633,194563,130463,,,,1,,1,191,189,2,,,2,,,H,201,4,A,40,,4.0,1992
92IN00259,1988633713,K3713,63,88,2,63,1,06,631,216063,936862,7,,,1,SPG,3,190,167,1,,,S,,,, 42,3,1,40,BAND 2-1992,4.0,1992
92IN00260,1988633730,K3730,63,88,2,60,1,06,604,183963,117663,7,,,1,34D,3,180,0,0,,,,09,0513,,,,,40,,4.0,1992
92IN00261,1988633745,K3745,63,88,2,63,1,06,634,192263,016463,7,,,1,35A,3,180,171,2,,,,,,,-Z-,3,L,40,,4.0,1992
92IN00262,1988633752,K3752,63,88,2,63,1,06,634,192263,989762,,,,1,,1,204,193,3,,,,04,1229,M,604,3,1,40,HALOGETON,4.0,1992
92IN00263,1988633753,K3753,63,88,2,63,1,06,632,234363,051363,,,,1,,2,221,197,3,,,,,,C,823,3,1,40,FLTS,4.0,1992
92IN00264,1988633808,K3808,63,88,2,63,1,06,501,215863,292763,7,,,1,32C,3,187,153,2,,,3,,,H,201,3,A,40,LOST EARTAGS!,4.0,1992
92IN00265,1989633830,K3830,63,89,2,61,1,06,612,322063,053363,,,,1,,2,156,0,0,,,,19,0617,,,,,30,,3.0,1992
92IN00266,1989633834,K3834,63,89,2,63,1,06,634,271263,020163,7,,,1,34A,3,202,165,2,,,,,,,-Z-,3,L,30,,3.0,1992
92IN00267,1989633835,K3835,63,89,2,60,1,06,601,285463,241763,,,,1,,2,179,183,2,,,,,,C,833,3,1,30,,3.0,1992
92IN00268,1989633837,K3837,63,89,2,60,1,06,602,273563,166463,7,,,1,30B,3,195,164,2,,,,,,,-Z-,2,L,30,,3.0,1992
92IN00269,1989633844,K3844,63,89,2,60,1,06,601,285463,114763,7,,,1,35C,3,179,169,2,,,,,,,-Z-,3,L,30,,3.0,1992
92IN00270,1989633846,K3846,63,89,2,60,1,06,604,272663,271563,,,,1,,1,161,183,2,,,2,,,H,751,3,A,30,ABT.3/10/91,3.0,1992
92IN00271,1989633849,K3849,63,89,2,61,1,06,614,364563,200163,7,,,1,35A,3,174,180,1,,,,,,M,601,2,1,30,,3.0,1992
92IN00272,1989633855,K3855,63,89,2,60,1,06,601,285463,195063,,,,1,,1,175,168,2,,,,,,M,602,3,1,30,,3.0,1992
92IN00273,1989633857,K3857,63,89,2,63,1,06,634,271263,253263,7,,,1,29A,3,148,149,2,,,,,,,-Z-,2,L,30,,3.0,1992
92IN00274,1989633863,K3863,63,89,2,61,1,06,613,328163,123563,7,,,1,29C,3,171,160,3,,,,,,,-Z-,3,L,30,SW.BAG,3.0,1992
92IN00275,1989633867,K3867,63,89,2,68,1,06,631,267563,236263,,,,1,,1,158,170,2,,,,,,M,604,3,1,30,,3.0,1992
92IN00276,1989633872,K3872,63,89,2,68,1,06,602,273563,293363,,,,1,,2,178,191,2,,,,,,C,843,3,1,30,,3.0,1992
92IN00277,1989633884,K3884,63,89,1,60,1,06,601,285463,979862,,,,2,185,M,238,275,0,,,,92,0924,,,,,30,HI IDX,3.0,1992
92IN00278,1989633885,K3885,63,89,2,60,1,06,601,285463,979862,,,,1,,2,169,178,2,,,,,,C,853,3,1,30,,3.0,1992
92IN00279,1989633888,K3888,63,89,2,61,1,06,613,328163,042563,,,,1,,1,156,163,2,,,,,,C,863,2,1,30,,3.0,1992
92IN00280,1989633898,K3898,63,89,2,61,1,06,613,328163,104763,,,,1,,2,135,145,2,,,3,,,H,751,3,A,30,,3.0,1992
92IN00281,1989633900,K3900,63,89,1,63,1,06,601,285463,004863,2,,,3,LIB,*,0,0,0,,,L,95,0730,,,,,30,,3.0,1992
92IN00282,1989633903,K3903,63,89,2,63,1,06,631,267563,020263,7,,,1,32C,3,209,193,2,,,,,,,-Z-,4,L,30,,3.0,1992
92IN00283,1989633908,K3908,63,89,2,61,1,06,613,328163,289163,7,,,3,32C,3,184,173,12,,,,93,1102,,,,,30,R.SPOILED,3.0,1992
92IN00284,1989633909,K3909,63,89,2,68,1,06,612,322063,173163,7,,,1,35C,3,175,145,2,,,2,,,H,338,3,A,30,,3.0,1992
92IN00285,1989633910,K3910,63,89,2,63,1,06,631,267563,136663,,,,1,,1,252,230,2,,,,,,M,601,4,1,30,,3.0,1992
92IN00286,1989633911,K3911,63,89,2,63,1,06,631,267563,136663,7,,,1,32A,3,192,173,2,,,,,,,-Z-,2,L,30,,3.0,1992
92IN00287,1989633912,K3912,63,89,2,61,1,06,612,322063,245763,7,,,1,32A,3,170,152,2,,,,,,,-Z-,2,L,30,,3.0,1992
92IN00288,1989633913,K3913,63,89,2,63,1,06,632,278263,160463,,,,3,,1,183,185,2,,,,93,1102,,,,,30,X.FIBERBAG,3.0,1992
92IN00289,1989633914,K3914,63,89,2,68,1,06,604,272663,225363,7,,,1,30B,3,179,181,2,,,,,,,-Z-,3,L,30,,3.0,1992
92IN00290,1989633919,K3919,63,89,2,61,1,06,612,322063,077863,,,,1,,1,157,152,2,,,,,,M,603,3,1,30,,3.0,1992
92IN00291,1989633925,K3925,63,89,1,63,1,06,631,267563,246463,,,,2,187,M,240,242,0,,,,92,0924,,,,,30,,3.0,1992
92IN00292,1989633931,K3931,63,89,2,63,1,06,632,278263,255463,7,,,1,34A,3,166,150,2,,,,,,C,873,3,1,30,,3.0,1992
92IN00293,1989633935,K3935,63,89,2,61,1,06,613,328163,171963,7,,,1,31D,3,162,148,2,,,,,,,-Z-,2,L,30,,3.0,1992
92IN00294,1989633936,K3936,63,89,2,61,1,06,612,322063,232563,,,,1,,2,158,168,2,,,,,,C,883,3,1,30,,3.0,1992
92IN00295,1989633944,K3944,63,89,2,60,1,06,601,285463,244863,7,,,1,31B,3,168,164,2,,,,,,,-Z-,3,L,30,,3.0,1992
92IN00296,1989633947,K3947,63,89,2,68,1,06,631,267563,240663,7,,,1,32A,3,169,180,2,,,,,,,-Z-,3,L,30,VLT,3.0,1992
92IN00297,1989633950,K3950,63,89,2,61,1,06,611,351563,222863,,,,1,,*,0,0,0,,,,82,0311,,,,,30,VAG.PROLAPSE,3.0,1992
92IN00298,1989633951,K3951,63,89,2,61,1,06,611,351563,222863,7,,,1,32A,3,172,158,2,,,3,,,H,290,2,A,30,,3.0,1992
92IN00299,1989633958,K3958,63,89,2,63,1,06,632,278263,112263,,,,1,,2,157,165,2,,,2,,,H,290,4,A,30,,3.0,1992
92IN00300,1989633959,K3959,63,89,2,63,1,06,632,278263,112263,7,,,1,29A,3,167,191,2,,,,,,,-Z-,4,L,30,,3.0,1992
92IN00301,1989633960,K3960,63,89,2,68,1,06,614,364563,240563,7,,,1,31D,3,172,159,1,,,,,,,-Z-,3,L,30,,3.0,1992
92IN00302,1989633972,K3972,63,89,2,63,1,06,632,278263,091263,7,,,1,35A,3,172,162,2,,,,,,,-Z-,3,L,30,,3.0,1992
92IN00303,1989633974,K3974,63,89,2,61,1,06,611,351563,170263,7,,,1,34A,3,189,188,1,,,,,,M,603,3,1,30,,3.0,1992
92IN00304,1989633979,K3979,63,89,2,68,1,06,632,278263,209963,7,,,3,29C,3,162,167,12,,,,93,1102,,,,,30,R.MASTITIS,3.0,1992
92IN00305,1989633980,K3980,63,89,1,60,1,06,602,273563,156763,2,,,3,LIB,*,0,0,0,,,L,95,0730,,,,,30,,3.0,1992
92IN00306,1989633986,K3986,63,89,2,61,1,06,611,351563,257463,,,,1,,1,152,163,2,,,,,,C,893,4,1,30,DIARRHEA,3.0,1992
92IN00307,1989633987,K3987,63,89,2,61,1,06,611,351563,257463,7,,,1,32A,3,144,139,2,,,,,,,-Z-,2,L,30,,3.0,1992
92IN00308,1989633992,K3992,63,89,2,61,1,06,613,328163,113763,,,,1,,1,159,158,2,,,3,,,H,338,3,A,30,,3.0,1992
92IN00309,1989633994,K3994,63,89,1,68,1,06,602,273563,163663,,,,2,186,M,244,253,0,,,,92,0924,,,,,30,SCUR3,3.0,1992
92IN00310,1989633995,K3995,63,89,2,68,1,06,602,273563,163663,7,,,3,OPP,3,225,145,12,,,X,93,1002,,OPP,,,30,BLUEBAG,3.0,1992
92IN00311,1989634004,K4004,63,89,2,61,1,06,613,328163,255263,7,,,3,34D,3,166,159,12,,,,93,1102,,,,,30,,3.0,1992
92IN00312,1989634010,K4010,63,89,2,61,1,06,613,328163,017963,7,,,3,34D,3,157,162,1,,,,93,1102,,,,,30,X.PROD,3.0,1992
92IN00313,1989634019,K4019,63,89,2,63,1,06,632,278263,270263,,,,3,,1,166,155,12,,,,93,1102,,,,,30,X.PROD,3.0,1992
92IN00314,1989634030,K4030,63,89,2,68,1,06,631,267563,270563,,,,1,,1,156,0,0,,,,04,0515,,,,,30,,3.0,1992
92IN00315,1989634039,K4039,63,89,2,61,1,06,613,328163,054163,,,,1,,1,197,197,2,,,,,,M,602,5,1,30,,3.0,1992
92IN00316,1989634040,K4040,63,89,2,60,1,06,603,296363,227163,7,,,3,31D,3,166,163,12,,,,93,1102,,,,,30,X.SPOILED,3.0,1992
92IN00317,1989634043,K4043,63,89,2,68,1,06,604,272663,299563,,,,1,,1,191,208,3,,,2,,,H,201,4,A,30,,3.0,1992
92IN00318,1989634045,K4045,63,89,2,61,1,06,611,351563,251463,7,,,1,35C,3,150,0,0,,,,82,0316,,,,,30,VAG.PROLAPSE,3.0,1992
92IN00319,1989634046,K4046,63,89,2,61,1,06,C1,250463,360463,7,,,1,31B,3,170,164,2,,,,,,,-Z-,3,L,30,,3.0,1992
92IN00320,1989634049,K4049,63,89,2,63,1,06,634,271263,248263,,,,1,,1,186,182,2,,,,,,M,604,3,1,30,,3.0,1992
92IN00321,1989634052,K4052,63,89,2,60,1,06,601,285463,188363,7,,,1,35A,3,167,167,2,,,,,,,-Z-,3,L,30,,3.0,1992
92IN00322,1989634053,K4053,63,89,2,60,1,06,601,285463,188363,7,,,3,30A,3,164,166,1,,,,93,1102,,,,,30,"BADEYE,X.PROD",3.0,1992
92IN00323,1989634056,K4056,63,89,1,61,1,06,611,351563,150163,2,,,3,LIB,*,0,0,0,,,L,93,0810,,,,,30,,3.0,1992
92IN00324,1989634058,K4058,63,89,2,61,1,06,614,364563,273363,7,,,1,34D,3,163,150,2,,,,,,,-Z-,2,L,30,,3.0,1992
92IN00325,1989634071,K4071,63,89,2,60,1,06,601,285463,004163,7,,,1,34D,3,162,126,2,,,,,,,-Z-,2,L,30,,3.0,1992
92IN00326,1989634072,K4072,63,89,2,61,1,06,614,364563,214563,,,,1,,2,155,0,0,,,,19,0527,,,,,30,,3.0,1992
92IN00327,1989634074,K4074,63,89,2,61,1,06,614,364563,094563,,,,1,,2,166,171,2,,,,,,C,903,4,1,30,,3.0,1992
92IN00328,1989634078,K4078,63,89,2,60,1,06,601,285463,099863,7,,,1,30A,3,162,160,2,,,,,,,-Z-,3,L,30,,3.0,1992
92IN00329,1989634083,K4083,63,89,2,68,1,06,634,271263,245363,,,,1,,*,0,0,0,,,,97,0215,,,,,30,,3.0,1992
92IN00330,1989634088,K4088,63,89,2,60,1,06,604,272663,233763,,,,7,,1,183,0,0,,,,97,0916,,,,,30,,3.0,1992
92IN00331,1989634090,K4090,63,89,2,61,1,06,611,351563,207763,,,,1,,1,209,190,2,,,3,,,H,751,3,A,30,,3.0,1992
92IN00332,1989634091,K4091,63,89,2,61,1,06,611,351563,207763,,,,3,,1,154,165,12,,,,93,1102,,,,,30,,3.0,1992
92IN00333,1989634097,K4097,63,89,2,60,1,06,602,273563,006963,,,,1,,2,134,133,1,,,2,76,1117,H,751,1,A,30,,3.0,1992
92IN00334,1989634099,K4099,63,89,2,63,1,06,634,271263,216163,7,,,1,35A,3,190,158,2,,,,,,,-Z-,4,L,30,,3.0,1992
92IN00335,1989634102,K4102,63,89,2,60,1,06,604,272663,218563,7,,,1,32A,3,206,191,2,,,,,,,-Z-,4,L,30,,3.0,1992
92IN00336,1989634106,K4106,63,89,2,61,1,06,612,322063,269863,,,,1,,1,147,153,2,,,,,,M,601,3,1,30,,3.0,1992
92IN00337,1989634108,K4108,63,89,2,63,1,06,631,267563,124963,,,,1,,1,180,184,2,,,,,,C,913,3,1,30,,3.0,1992
92IN00338,1989634109,K4109,63,89,2,63,1,06,633,249563,186463,7,,,1,29C,3,173,181,2,,,3,,,H,338,3,A,30,,3.0,1992
92IN00339,1989634120,K4120,63,89,2,60,1,06,604,272663,206963,,,,1,,2,175,189,2,,,,,,M,602,3,1,30,,3.0,1992
92IN00340,1989634122,K4122,63,89,2,61,1,06,614,364563,106363,,,,1,,1,163,176,1,,,,,,C,803,3,1,30,,3.0,1992
92IN00341,1989634124,K4124,63,89,2,60,1,06,604,272663,244263,7,,,1,29A,3,174,153,2,,,,,,,-Z-,2,L,30,,3.0,1992
92IN00342,1989634125,K4125,63,89,2,63,1,06,633,249563,265763,,,,1,,2,146,158,2,,,,,,M,603,3,1,30,LT,3.0,1992
92IN00343,1989634130,K4130,63,89,2,60,1,06,603,296363,197163,7,,,1,29A,3,194,170,2,,,,,,,-Z-,3,L,30,,3.0,1992
92IN00344,1989634136,K4136,63,89,2,61,1,06,611,351563,027263,7,,,1,30A,3,151,151,2,,,,,,,-Z-,2,L,30,,3.0,1992
92IN00345,1989634153,K4153,63,89,2,68,1,06,632,278263,192363,7,,,1,32C,3,164,163,2,,,,,,C,813,3,1,30,,3.0,1992
92IN00346,1989634159,K4159,63,89,2,63,1,06,631,267563,301063,7,,,7,35C,3,151,0,0,,,,97,0929,,,,,30,"X,NOBAG",3.0,1992
92IN00347,1989634166,K4166,63,89,2,61,1,06,614,364563,183163,7,,,1,30B,3,143,143,2,,,,,,,-Z-,2,L,30,,3.0,1992
92IN00348,1989634169,K4169,63,89,2,63,1,06,632,278263,173363,,,,3,,5,171,196,2,,,,93,1102,,,,,30,X.PROD,3.0,1992
92IN00349,1989634177,K4177,63,89,1,60,1,06,603,296363,149763,2,,,3,LIB,*,0,0,0,,,L,93,0810,,,,,30,,3.0,1992
92IN00350,1989634181,K4181,63,89,2,68,1,06,601,285463,289463,,,,3,,1,168,164,2,,,,93,1102,,,,,30,X.FIBERY?,3.0,1992
92IN00351,1989634182,K4182,63,89,2,63,1,06,602,273563,008263,7,,,1,29A,3,177,141,2,,,,,,,-Z-,2,L,30,,3.0,1992
92IN00352,1989634185,K4185,63,89,2,68,1,06,634,271263,262663,,,,1,,1,184,194,2,,,,,,M,604,4,1,30,,3.0,1992
92IN00353,1989634191,K4191,63,89,2,68,1,06,631,267563,261863,7,,,1,30A,3,208,192,2,,,,,,,-Z-,3,L,30,,3.0,1992
92IN00354,1989634201,K4201,63,89,2,68,1,06,633,249563,268263,7,,,1,34D,3,177,159,2,,,,95,1218,C,823,1,1,30,LAME.LF.70%,3.0,1992
92IN00355,1989634205,K4205,63,89,2,60,1,06,602,273563,105663,7,,,1,35C,3,194,157,2,,,,,,,-Z-,1,L,30,,3.0,1992
92IN00356,1989634207,K4207,63,89,2,60,1,06,604,272663,111263,,,,1,,2,192,187,2,,,,,,C,833,2,1,30,ABT.3/12/91,3.0,1992
92IN00357,1989634208,K4208,63,89,2,61,1,06,614,364563,278463,,,,1,,1,164,176,2,,,2,,,H,751,4,A,30,,3.0,1992
92IN00358,1989634209,K4209,63,89,2,60,1,06,604,272663,053863,7,,,1,31B,3,202,193,2,,,,,,,-Z-,4,L,30,,3.0,1992
92IN00359,1989634220,K4220,63,89,2,60,1,06,602,273563,117763,,,,1,,2,184,194,2,,,3,,,H,290,2,A,30,"1FLT,4TEATS",3.0,1992
