UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_BRDG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,REASON,STAPL,CLFL,BRDNEW,C5457,GRFL,FLGR,C6263,SIRE,SB1,DAYDIS,C7378,AGE_LMG,C80,YRREC,AGE
56IN02861,1952407020,52,2,T7020,4,17,172,40,,05,03,,4,,1,1,,102,09,,163,177,2,10,079,050,,,114,3,,4968,4,0927,,5,,1956,4.0
56IN02862,1953407632,53,2,T7632,4,17,172,40,,07,02,,3,03,1,1,172,082,09,,130,157,,,088,048,,,109,3,,5807,4,,,4,,1956,3.0
56IN02863,1953407666,53,1,T7666,4,17,172,40,,,,,3,,,,,,,,168,199,,,,,,,,,,,,,,4,,1956,3.0
56IN02864,1953407677,53,1,T7677,4,17,172,40,,,,,3,,,,,,,,183,208,3,21,,,,,,,,,,0801,,4,,1956,3.0
56IN02865,1953407752,53,2,T7752,4,17,172,40,,07,02,,3,03,1,1,172,100,08,,138,159,,,077,039,,,086,2,,5807,4,,,4,,1956,3.0
56IN02866,1953407822,53,2,T7822,4,17,172,40,,05,03,,3,13,1,1,172,097,07,,170,178,,,082,042,,,104,2,,5807,4,,,4,,1956,3.0
56IN02867,1953407823,53,2,T7823,4,17,172,40,,07,03,,3,13,1,1,172,087,09,,136,168,,,088,046,,,092,4,,5807,4,,,4,,1956,3.0
56IN02868,1953407854,53,2,T7854,4,17,172,40,,08,02,,3,06,1,1,172,088,08,,128,153,,,090,043,,,093,4,,5807,4,,,4,,1956,3.0
56IN02869,1953407933,53,1,T7933,4,17,172,40,,,,,3,,,,,,,,177,210,2,20,,,,,,,,,,0927,,4,,1956,3.0
56IN02870,1953407934,53,2,T7934,4,17,172,40,,06,02,,3,,1,1,,081,06,,126,130,2,51,076,033,,,082,2,,5807,4,0927,,4,,1956,3.0
56IN02871,1953407955,53,2,T7955,4,17,172,40,,05,05,,3,10,1,1,172,088,07,,116,136,,,081,041,,,075,2,,5807,4,,,4,,1956,3.0
56IN02872,1953407973,53,2,T7973,4,17,172,40,,,03,,3,02,1,1,172,096,08,,151,179,,,091,043,,,097,3,,5807,4,,,4,,1956,3.0
56IN02873,1953408010,53,2,T8010,4,17,172,40,,06,03,,3,,1,1,,096,08,,128,,7,,070,038,,,084,3,,5807,4,0915,,4,,1956,3.0
56IN02874,1953408023,53,2,T8023,4,17,172,40,,07,19,,3,,1,1,,079,07,,135,140,3,07,081,037,,,086,4,,5807,4,1001,,4,,1956,3.0
56IN02875,1953408048,53,2,T8048,4,17,172,40,,06,08,,3,03,1,1,172,080,12,,137,168,,,077,033,,,074,2,,5807,4,,,4,,1956,3.0
56IN02876,1954408355,54,2,T8355,4,17,172,40,,06,09,,2,25,1,1,172,080,08,,113,138,,,071, 39,,,075,3,,6368,4,,,3,,1956,2.0
56IN02877,1954408385,54,1,T8385,4,17,172,40,,,,,2,,,,,,,,155,196,2,,,,,,,,,,,0927,,3,,1956,2.0
56IN02878,1954408386,54,2,T8386,4,17,172,40,,07,04,,2,22,1,1,172,086,08,,114,125,,,087, 41,,,088,4,,6368,4,,,3,,1956,2.0
56IN02879,1954408478,54,2,T8478,4,17,172,40,,08,15,,2,,1,1,,083,09,,98,136,2,10,091, 49,,,091,3,,6368,4,0927,,3,,1956,2.0
56IN02880,1954408525,54,2,T8525,4,17,172,40,,06,08,,2,25,1,1,172,084,09,,106,135,,,082, 48,,,092,3,,6368,4,,,3,,1956,2.0
56IN02881,1954408604,54,2,T8604,4,17,172,40,,06,19,,2,,1,1,,088,08,,88,140,3,07,086, 43,,,079,4,,6368,4,1119,,3,,1956,2.0
56IN02882,1954408641,54,2,T8641,4,17,172,40,,06,15,,2,18,1,1,172,081,07,,108,132,,,088, 38,,,075,4,,6368,4,,,3,,1956,2.0
56IN02883,1954408643,54,2,T8643,4,17,172,40,,06,19,,2,30,1,1,172,087,05,,114,128,,,087, 49,,,099,3,,6368,4,,,3,,1956,2.0
56IN02884,1954408667,54,1,T8667,4,17,172,40,,,,,2,,,,,,,,155,195,,,,,,,,,,,,,,3,,1956,2.0
56IN02885,1954408672,54,2,T8672,4,17,172,40,,06,19,,2,30,1,1,172,093,07,,125,148,,,088, 66,,,133,4,,6368,4,,,3,,1956,2.0
56IN02886,1954408696,54,2,T8696,4,17,172,40,,08,08,,2,25,1,1,172,081,06,,111,132,,,080, 38,,,082,4,,6368,4,,,3,,1956,2.0
56IN02887,1954408747,54,2,T8747,4,17,172,40,,07,02,,2,22,1,1,172,093,05,,128,153,,,090, 49,,,097,3,,6368,4,,,3,,1956,2.0
56IN02888,1954408748,54,2,T8748,4,17,172,40,,05,02,,2,,1,1,,093,08,,134,155,2,10,092, 51,,,099,4,,6368,4,0927,,3,,1956,2.0
56IN02889,1954408850,54,1,T8850,4,17,172,40,,,,,2,,,,,,,,148,181,2,,,,,,,,,,,0927,,3,,1956,2.0
56IN02890,1954408875,54,1,T8875,4,17,172,40,,,,,2,,,,,,,,154,207,,,,,,,,,,,,,,3,,1956,2.0
56IN02891,1954408900,54,1,T8900,4,17,172,40,,,,,2,,,,,,,,133,188,2,,,,,,,,,,,0927,,3,,1956,2.0
56IN02892,1954408960,54,1,T8960,4,17,172,40,,,,,2,,,,,,,,147,184,2,,,,,,,,,,,0927,,3,,1956,2.0
56IN02893,1954408961,54,1,T8961,4,17,172,40,,,,,2,,,,,,,,137,185,3,10,,,,,,,,,,0801,,3,,1956,2.0
56IN02894,1954409002,54,2,T9002,4,17,172,40,,07,02,,2,22,1,1,172,092,10,,117,138,,,084, 52,,,101,3,,6368,4,,,3,,1956,2.0
56IN02895,1954409026,54,1,T9026,4,17,172,40,,,,,2,,,,,,,,150,194,,,,,,,,,,,,,,3,,1956,2.0
56IN02896,1955409362,55,1,T9362,4,17,172,40,,,,,1,,,,,,,,102,136,,,,,,,,,,6368,4,,,2,,1956,1.0
56IN02897,1955409363,55,2,T9363,4,17,172,40,,07,09,,1,25,1,1,172,083,07,,83,121,,,087,039,,,080,2,,6368,4,,,2,,1956,1.0
56IN02898,1955409385,55,1,T9385,4,17,172,40,,,,,1,,,,,,,,124,159,,,,,,,,,,6368,4,,,2,,1956,1.0
56IN02899,1955409505,55,2,T9505,4,17,172,40,,09,15,,1,,1,3,,076,08,,76,113,2,37,090,035,,,076,2,,6368,4,0927,,2,,1956,1.0
56IN02900,1955409518,55,1,T9518,4,17,172,40,,,,,1,,,,,,,,122,153,,,,,,,,,,6368,4,,,2,,1956,1.0
56IN02901,1955409549,55,1,T9549,4,17,172,40,,,,,1,,,,,,,,97,135,3,10,,,,,,,,6368,4,0801,,2,,1956,1.0
56IN02902,1955409578,55,2,T9578,4,17,172,40,,06,11,,1,26,1,1,172,110,08,,110,146,,,095,056,,,107,4,,6368,4,,,2,,1956,1.0
56IN02903,1955409612,55,1,T9612,4,17,172,40,,,,,1,,,,,,,,114,149,,,,,,,,,,6368,4,,,2,,1956,1.0
56IN02904,1955409622,55,2,T9622,4,17,172,40,,07,03,,1,22,1,1,172,088,08,,88,117,,,098,040,,,076,4,,6368,4,,,2,,1956,1.0
56IN02905,1955409633,55,2,T9633,4,17,172,40,,07,09,,1,25,1,1,172,088,09,,88,118,,,085,043,,,091,4,,6368,4,,,2,,1956,1.0
56IN02906,1955409770,55,2,T9770,4,17,172,40,,07,05,,1,23,1,1,172,108,06,,108,150,,,095,046,,,108,4,,6368,4,,,2,,1956,1.0
56IN02907,1955409783,55,1,T9783,4,17,172,40,,,,,1,,,,,,,,112,158,3,24,,,,,,,,6368,4,0801,,2,,1956,1.0
56IN02908,1955409798,55,2,T9798,4,17,172,40,,08,20,,1,31,1,1,172,080,08,,80,113,,,100,050,,,090,4,,6368,4,,,2,,1956,1.0
56IN02909,1955409930,55,1,T9930,4,17,172,40,,,,,1,,,,,,,,97,140,,,,,,,,,,6368,4,,,2,,1956,1.0
56IN02910,1955409960,55,2,T9960,4,17,172,40,,06,19,,1,30,1,1,172,108,07,,108,133,,,097,052,,,112,3,,6368,4,,,2,,1956,1.0
56IN02911,1955409962,55,2,T9962,4,17,172,40,,07,19,,1,30,1,1,172,098,05,,98,130,,,100,060,,,114,4,,6368,4,,,2,,1956,1.0
56IN02912,1955409982,55,1,T9982,4,17,172,40,,,,,1,,,,,,,,116,162,,,,,,,,,,6368,4,,,2,,1956,1.0
56IN02913,1949404741,49,2,T4741,4,18,,40,,07,00,,7,,1,1,,076,13,,116,136,2,11,106,064,,,105,5,,1234,5,0927,,8,,1956,7.0
56IN02914,1950405571,50,2,T5571,4,18,,40,,07,02,,6,,1,1,,091,08,,128,149,2,11,104, 31,,,113,3,,1118,5,0927,,7,,1956,6.0
56IN02915,1950405584,50,2,T5584,4,18,,40,,06,04,,6,,1,1,,084,09,,112,128,2,11,097, 56,,,113,4,,4635,4,0927,,7,,1956,6.0
56IN02916,1950405708,50,2,T5708,4,18,,40,,05,04,,6,,1,1,,103,09,,133,148,3,07,086, 58,,,133,4,,4635,4,0924,,7,,1956,6.0
56IN02917,1950405802,50,2,T5802,4,18,,40,,05,02,,6,,1,1,,076,07,,116,150,2,11,080, 47,,,092,5,,1118,5,0927,,7,,1956,6.0
56IN02918,1950405578,50,2,T5578,4,18,051,40,,06,02,,6,04,1,1,182,086,09,,117,151,,,090, 48,,,105,4,,1118,5,,,7,,1956,6.0
56IN02919,1951406274,51,2,T6274,4,18,122,40,,06,04,,5,,1,3,,094,09,,131,154,2,37,090,044,,,087,3,,4635,4,0927,,6,,1956,5.0
56IN02920,1951406333,51,2,T6333,4,18,122,40,,06,07,,5,,1,1,,076,09,,112,153,2,11,097,066,,,116,4,,4635,4,0927,,6,,1956,5.0
56IN02921,1951406378,51,2,T6378,4,18,122,40,,08,04,,5,,1,1,,084,11,,125,153,2,10,099,064,,,130,4,,4635,4,0927,,6,,1956,5.0
56IN02922,1951406426,51,2,T6426,4,18,122,40,,07,04,,5,18,1,1,182,088,08,,126,154,,,089,058,,,107,2,,4635,4,,,6,,1956,5.0
56IN02923,1951406517,51,2,T6517,4,18,122,40,,07,01,,5,14,1,1,182,088,10,,120,130,,,106,066,,,107,5,,4635,4,,,6,,1956,5.0
56IN02924,1955410083,55,1,G0083,4,18,182,41,,,,,1,,,,,,,,94,121,,,,,,,,,,6029,4,,,2,,1956,1.0
56IN02925,1955410089,55,1,G0089,4,18,182,41,,,,,1,,,,,,,,108,149,,,,,,,,,,6029,4,,,2,,1956,1.0
56IN02926,1955410120,55,2,G0120,4,18,182,41,,09,09,,1,,1,1,,082,10,,82,103,2,76,105,054,,,091,5,,6029,4,0927,,2,,1956,1.0
56IN02927,1955410121,55,2,G0121,4,18,182,41,,07,09,,1,22,1,1,182,080,08,,80,108,,,083,042,,,074,2,,6029,4,,,2,,1956,1.0
56IN02928,1955410127,55,2,G0127,4,18,182,41,,09,11,,1,23,1,1,182,088,08,,88,116,,,112,052,,,095,4,,6029,4,,,2,,1956,1.0
56IN02929,1955410131,55,2,G0131,4,18,182,41,,08,08,,1,22,1,1,182,088,07,,88,124,,,102,063,,,107,5,,6029,4,,,2,,1956,1.0
56IN02930,1952406676,52,2,T6676,4,18,182,40,,07,07,,4,,1,1,,088,09,,108,124,2,10,093,058,,,099,3,,5059,4,0927,,5,,1956,4.0
56IN02931,1952406712,52,2,T6712,4,18,182,40,,06,05,,4,07,1,1,182,090,08,,124,145,,,083,051,,,122,4,,5059,4,,,5,,1956,4.0
56IN02932,1952406899,52,2,T6899,4,18,182,40,,10,07,,4,,1,1,,083,10,,116,140,3,07,083,041,,,096,3,,5059,4,0924,,5,,1956,4.0
56IN02933,1952406923,52,2,T6923,4,18,182,40,,08,15,,4,,1,3,,072,11,,125,145,2,37,084,047,,,094,2,,5059,4,0927,,5,,1956,4.0
56IN02934,1953407287,53,2,T7287,4,18,182,40,,08,01,,3,03,1,1,182,067,07,,118,143,,,079,035,,,092,3,,5359,4,,,4,,1956,3.0
56IN02935,1953407343,53,2,T7343,4,18,182,40,,07,07,,3,07,1,1,182,082,09,,128,153,,,101,055,,,113,3,,5359,4,,,4,,1956,3.0
56IN02936,1953407476,53,2,T7476,4,18,182,40,,08,08,,3,,1,1,,073,05,,100,122,2,50,092,043,,,093,2,,5359,4,0927,,4,,1956,3.0
56IN02937,1953407477,53,2,T7477,4,18,182,40,,08,08,,3,06,1,1,182,062,07,,101,122,,,089,037,,,088,3,,5359,4,,,4,,1956,3.0
56IN02938,1953407576,53,2,T7576,4,18,182,40,,,,,3,,,,,,,,,,6,,,,,,,,,,,0525,,4,,1956,3.0
56IN02939,1953407607,53,1,T7607,4,18,182,40,,,,,3,,,,,,,,159,192,2,24,,,,,,,,,,0927,,4,,1956,3.0
56IN02940,1953407641,53,2,T7641,4,18,182,40,,06,08,,3,06,1,1,182,072,09,,122,148,,,083,042,,,103,3,,5359,4,,,4,,1956,3.0
56IN02941,1953407694,53,2,T7694,4,18,182,40,,06,08,,3,,1,1,,081,07,,135,163,2,10,086,042,,,091,2,,5359,4,0927,,4,,1956,3.0
56IN02942,1953407761,53,2,T7761,4,18,182,40,,07,05,,3,07,1,1,182,078,10,,122,148,,,081,040,,,110,3,,5359,4,,,4,,1956,3.0
56IN02943,1953407762,53,2,T7762,4,18,182,40,,,,,3,,,,,,,,,,7,,,,,,,,,,,0401,,4,,1956,3.0
56IN02944,1953407765,53,2,T7765,4,18,182,40,,07,06,,3,,1,1,,070,09,,125,148,2,10,088,032,,,066,2,,5359,4,0927,,4,,1956,3.0
56IN02945,1953407817,53,2,T7817,4,18,182,40,,06,06,,3,11,1,1,182,086,10,,125,160,,,093,051,,,102,4,,5359,4,,,4,,1956,3.0
56IN02946,1953407872,53,2,T7872,4,18,182,40,,09,04,,3,,1,1,,070,11,,117,152,2,10,073,026,,,068,2,,5359,4,0927,,4,,1956,3.0
56IN02947,1953407894,53,1,T7894,4,18,182,40,,,,,3,,,,,,,,166,169,3,20,,,,,,,,,,0801,,4,,1956,3.0
56IN02948,1953407939,53,2,T7939,4,18,182,40,,07,04,,3,,1,1,,088,07,,143,170,2,10,102,048,,,111,3,,5359,4,0927,,4,,1956,3.0
56IN02949,1953407941,53,2,T7941,4,18,182,40,,08,06,,3,11,1,1,182,076,10,,113,143,,,085,048,,,097,2,,5359,4,,,4,,1956,3.0
56IN02950,1953408038,53,2,T8038,4,18,182,40,,,,,3,,,,,,,,132,,3,80,,,,,,,,,,0604,,4,,1956,3.0
56IN02951,1954408402,54,2,T8402,4,18,182,40,,09,01,,2,,1,1,,086,08,,112,149,2,10,079, 51,,,105,3,,6029,4,0927,,3,,1956,2.0
56IN02952,1954408469,54,2,T8469,4,18,182,40,,07,08,,2,,1,1,,080,09,,112,133,2,10,086, 61,,,114,4,,6029,4,0927,,3,,1956,2.0
56IN02953,1954408516,54,1,T8516,4,18,182,40,,,,,2,,,,,,,,137,173,3,02,,,,,,,,,,0801,,3,,1956,2.0
56IN02954,1954408548,54,1,T8548,4,18,182,40,,,,,2,,,,,,,,130,160,2,,,,,,,,,,,0927,,3,,1956,2.0
56IN02955,1954408659,54,2,T8659,4,18,182,40,,06,04,,2,19,1,1,182,093,09,,114,138,,,089, 56,,,104,4,,6029,4,,,3,,1956,2.0
56IN02956,1954408686,54,2,T8686,4,18,182,40,,10,10,,2,,1,1,,070,09,,112,134,2,76,080, 43,,,089,4,,6029,4,0927,,3,,1956,2.0
56IN02957,1954408687,54,2,T8687,4,18,182,40,,08,10,,2,22,1,1,182,081,09,,109,138,,,093, 49,,,096,3,,6029,4,,,3,,1956,2.0
56IN02958,1954408693,54,1,T8693,4,18,182,40,,,,,2,,,,,,,,146,185,2,24,,,,,,,,,,0927,,3,,1956,2.0
56IN02959,1954408749,54,2,T8749,4,18,182,40,,09,18,,2,35,1,1,182,081,09,,102,130,,,089, 50,,,110,3,,6029,4,,,3,,1956,2.0
56IN02960,1954408809,54,2,T8809,4,18,182,40,,05,10,,2,23,1,1,182,085,09,,118,149,,,090, 48,,,085,4,,6029,4,,,3,,1956,2.0
56IN02961,1954408864,54,2,T8864,4,18,182,40,,08,08,,2,22,1,1,182,080,11,,108,130,,,082, 43,,,088,4,,6029,4,,,3,,1956,2.0
56IN02962,1954408867,54,2,T8867,4,18,182,40,,08,07,,2,21,1,1,182,071,09,,101,128,,,082, 27,,,059,3,,6029,4,,,3,,1956,2.0
56IN02963,1954408882,54,1,T8882,4,18,182,40,,,,,2,,,,,,,,136,167,2,,,,,,,,,,,0927,,3,,1956,2.0
56IN02964,1954408889,54,1,T8889,4,18,182,40,,,,,2,,,,,,,,144,181,2,,,,,,,,,,,0927,,3,,1956,2.0
56IN02965,1954408904,54,2,T8904,4,18,182,40,,06,07,,2,21,1,1,182,080,04,,101,122,,,094, 53,,,112,4,,6029,4,,,3,,1956,2.0
56IN02966,1954408906,54,1,T8906,4,18,182,40,,,,,2,,,,,,,,137,175,,,,,,,,,,,,,,3,,1956,2.0
56IN02967,1954408922,54,1,T8922,4,18,182,40,,,,,2,,,,,,,,149,182,2,10,,,,,,,,,,0927,,3,,1956,2.0
56IN02968,1954408946,54,2,T8946,4,18,182,40,,07,11,,2,25,1,1,182,090,11,,113,142,,,078, 43,,,102,4,,6029,4,,,3,,1956,2.0
56IN02969,1954409115,54,2,T9115,4,18,182,40,,09,07,,2,21,1,1,182,076,07,,108,148,,,096, 62,,,110,5,,6029,4,,,3,,1956,2.0
56IN02970,1954409116,54,2,T9116,4,18,182,40,,08,07,,2,21,1,1,182,073,11,,99,138,,,093, 54,,,086,4,,6029,4,,,3,,1956,2.0
56IN02971,1955409325,55,2,T9325,4,18,182,40,,06,06,,1,20,1,1,182,094,09,,94,130,,,100,061,,,129,4,,6029,4,,,2,,1956,1.0
56IN02972,1955409371,55,1,T9371,4,18,182,40,,,,,1,,,,,,,,117,167,3,10,,,,,,,,6029,4,0801,,2,,1956,1.0
56IN02973,1955409387,55,2,T9387,4,18,182,40,,10,06,,1,20,1,1,182,088,09,,88,118,,,097,043,,,096,4,,6029,4,,,2,,1956,1.0
56IN02974,1955409404,55,1,T9404,4,18,182,40,,,,,1,,,,,,,,108,148,3,10,,,,,,,,6029,4,0801,,2,,1956,1.0
56IN02975,1955409408,55,1,T9408,4,18,182,40,,,,,1,,,,,,,,101,132,3,10,,,,,,,,6029,4,0801,,2,,1956,1.0
56IN02976,1955409453,55,2,T9453,4,18,182,40,,07,18,,1,,1,1,,080,09,,80,104,2,50,096,051,,,098,3,,6029,4,0927,,2,,1956,1.0
56IN02977,1955409475,55,2,T9475,4,18,182,40,,08,07,,1,21,1,1,182,090,09,,90,122,,,099,049,,,103,2,,6029,4,,,2,,1956,1.0
56IN02978,1955409476,55,1,T9476,4,18,182,40,,,,,1,,,,,,,,97,123,3,10,,,,,,,,6029,4,0801,,2,,1956,1.0
56IN02979,1955409492,55,2,T9492,4,18,182,40,,10,04,,1,20,1,1,182,088,08,,88,118,,,095,052,,,092,3,,6029,4,,,2,,1956,1.0
56IN02980,1955409501,55,1,T9501,4,18,182,40,,,,,1,,,,,,,,113,139,,,,,,,,,,6029,4,,,2,,1956,1.0
56IN02981,1955409509,55,2,T9509,4,18,182,40,,10,04,,1,19,1,1,182,076,10,,76,113,,,100,041,,,073,2,,6029,4,,,2,,1956,1.0
56IN02982,1955409525,55,1,T9525,4,18,182,40,,,,,1,,,,,,,,113,150,,,,,,,,,,6029,4,,,2,,1956,1.0
56IN02983,1955409554,55,2,T9554,4,18,182,40,,07,08,,1,22,1,1,182,085,11,,85,118,,,105,055,,,109,4,,6029,4,,,2,,1956,1.0
56IN02984,1955409570,55,2,T9570,4,18,182,40,,08,18,,1,26,1,1,182,083,09,,83,123,,,095,046,,,084,2,,6029,4,,,2,,1956,1.0
56IN02985,1955409638,55,2,T9638,4,18,182,40,,08,01,,1,18,1,1,182,091,10,,91,124,,,093,056,,,110,4,,6029,4,,,2,,1956,1.0
56IN02986,1955409670,55,2,T9670,4,18,182,40,,08,06,,1,20,1,1,182,078,10,,78,122,,,098,048,,,092,4,,6029,4,,,2,,1956,1.0
56IN02987,1955409673,55,1,T9673,4,18,182,40,,,,,1,,,,,,,,99,120,3,36,,,,,,,,6029,4,0801,,2,,1956,1.0
56IN02988,1955409741,55,1,T9741,4,18,182,40,,,,,1,,,,,,,,117,167,,,,,,,,,,6029,4,,,2,,1956,1.0
56IN02989,1955409742,55,2,T9742,4,18,182,40,,09,10,,1,22,1,1,182,082,09,,82,114,,,108,069,,,121,5,,6029,4,,,2,,1956,1.0
56IN02990,1955409787,55,2,T9787,4,18,182,40,,09,18,,1,29,1,1,182,072,09,,72,108,,,102,050,,,103,5,,6029,4,,,2,,1956,1.0
56IN02991,1955409788,55,2,T9788,4,18,182,40,,09,18,,1,29,1,1,182,082,11,,82,114,,,103,065,,,118,4,,6029,4,,,2,,1956,1.0
56IN02992,1955409852,55,2,T9852,4,18,182,40,,10,07,,1,21,1,1,182,091,11,,91,125,,,103,057,,,106,3,,6029,4,,,2,,1956,1.0
56IN02993,1955409910,55,2,T9910,4,18,182,40,,09,04,,1,20,1,1,182,091,09,,91,118,,,105,054,,,104,6,,6029,4,,,2,,1956,1.0
56IN02994,1955409934,55,2,T9934,4,18,182,40,,07,06,,1,23,1,1,182,088,10,,88,120,,,101,055,,,110,3,,6029,4,,,2,,1956,1.0
56IN02995,1955409965,55,1,T9965,4,18,182,40,,,,,1,,,,,,,,114,138,,,,,,,,,,6029,4,,,2,,1956,1.0
56IN02996,1955409966,55,1,T9966,4,18,182,40,,,,,1,,,,,,,,108,135,,,,,,,,,,6029,4,,,2,,1956,1.0
56IN02997,1955409986,55,2,T9986,4,18,182,40,,08,11,,1,23,1,1,182,086,08,,86,126,,,107,053,,,103,4,,6029,4,,,2,,1956,1.0
56IN02998,1950405109,50,2,T5109,4,61,,40,,,,,6,,,,,,,,,,6,,,,,,,,,,,0505,,7,,1956,6.0
56IN02999,1950405110,50,2,T5110,4,61,,40,,06,,,6,,4,1,,095,13,,137,164,2,10,091, 51,,,107,3,,4284,4,0927,,7,,1956,6.0
56IN03000,1950405122,50,2,T5122,4,61,,40,,07,,,6,,4,1,,090,09,,140,150,2,11,083, 46,,,104,4,,4147,4,0927,,7,,1956,6.0
56IN03001,1950405123,50,2,T5123,4,61,,40,,06,,,6,,4,1,,082,09,,133,135,3,07,082, 44,,,101,3,,4147,4,0924,,7,,1956,6.0
56IN03002,1950405129,50,2,T5129,4,61,,40,,06,,,6,,4,1,,084,10,,133,157,2,11,106, 45,,,085,4,,4284,4,0927,,7,,1956,6.0
56IN03003,1950405221,50,2,T5221,4,61,,40,,,,,6,,,,,,,,138,,3,80,,,,,,,,,,0604,,7,,1956,6.0
56IN03004,1950405288,50,2,T5288,4,61,,40,,07,,,6,,4,1,,076,08,,133,160,2,10,087, 42,,,095,4,,4284,4,0927,,7,,1956,6.0
56IN03005,1950405382,50,2,T5382,4,61,,40,,07,,,6,,4,3,,086,08,,111,113,3,52,094, 36,,,092,4,,4261,4,0924,,7,,1956,6.0
56IN03006,1950405386,50,2,T5386,4,61,,40,,06,,,6,,4,1,,087,11,,123,143,2,11,083, 51,,,099,3,,4147,4,0927,,7,,1956,6.0
56IN03007,1950405405,50,2,T5405,4,61,,40,,06,,,6,,4,1,,086,10,,123,148,2,11,095, 51,,,101,3,,4147,4,0927,,7,,1956,6.0
56IN03008,1950405417,50,2,T5417,4,61,,40,,07,,,6,,4,1,,087,12,,140,121,3,07,093, 54,,,113,3,,4147,4,0924,,7,,1956,6.0
56IN03009,1950405428,50,2,T5428,4,61,,40,,06,,,6,,4,1,,095,08,,126,150,2,10,087, 44,,,104,3,,4368,4,0927,,7,,1956,6.0
56IN03010,1950405517,50,2,T5517,4,61,,40,,05,,,6,,4,1,,090,09,,116,134,2,11,087, 42,,,088,4,,4364,4,0927,,7,,1956,6.0
56IN03011,1950405554,50,2,T5554,4,61,,40,,08,,,6,,4,1,,078,06,,122,143,2,71,087, 33,,,071,2,,4364,4,0927,,7,,1956,6.0
56IN03012,1950405568,50,2,T5568,4,61,,40,,,,,6,,,,,,,,,,6,,,,,,,,,,,0405,,7,,1956,6.0
56IN03013,1950405620,50,2,T5620,4,61,,40,,06,,,6,,4,1,,087,09,,119,124,2,11,092, 43,,,088,2,,4364,4,0927,,7,,1956,6.0
56IN03014,1950405642,50,2,T5642,4,61,,40,,,,,6,,,,,,,,,,6,,,,,,,,,,,0405,,7,,1956,6.0
56IN03015,1950405388,50,2,T5388,4,61,061,40,,05,,,6,,4,1,047,095,09,,132,131,,,093, 45,,,114,3,,4368,4,,,7,,1956,6.0
56IN03016,1950405660,50,2,T5660,4,61,071,40,,06,,,6,,4,1,077,072,12,,130,143,,,115, 48,,,097,4,,4366,4,,,7,,1956,6.0
56IN03017,1950405441,50,2,T5441,4,61,091,40,,06,,,6,,4,1,037,093,13,,133,154,,,096, 51,,,118,3,,4364,4,,,7,,1956,6.0
56IN03018,1950405641,50,2,T5641,4,61,091,40,,06,,,6,,4,1,137,080,09,,116,132,,,091, 41,,,083,3,,4364,4,,,7,,1956,6.0
56IN03019,1950405753,50,2,T5753,4,61,091,40,,06,,,6,,4,1,117,085,09,,134,143,,,079, 50,,,110,4,,4364,4,,,7,,1956,6.0
56IN03020,1951406054,51,2,T6054,4,61,092,40,,,,,5,,,,,,,,141,,3,80,,,,,,,,,,0604,,6,,1956,5.0
56IN03021,1951406270,51,2,T6270,4,61,092,40,,06,,,5,,0,1,,088,08,,150,168,2,10,089,050,,,100,3,,,,0927,,6,,1956,5.0
56IN03022,1951406282,51,2,T6282,4,61,092,40,,08,,,5,,0,1,157,095,09,,126,144,,,099,059,,,123,4,,,,,,6,,1956,5.0
56IN03023,1951406446,51,2,T6446,4,61,092,40,,07,,,5,,0,1,,096,08,,138,168,2,10,091,059,,,106,3,,,,0927,,6,,1956,5.0
56IN03024,1950405411,50,2,T5411,4,61,101,40,,07,,,6,,4,1,017,097,11,,130,155,,,091, 39,,,095,3,,4390,4,,,7,,1956,6.0
56IN03025,1950405289,50,2,T5289,4,61,121,40,,06,,,6,,4,1,147,088,09,,130,143,,,097, 47,,,113,3,,4284,4,,,7,,1956,6.0
56IN03026,1950405564,50,2,T5564,4,61,131,40,,05,,,6,,4,1,127,076,08,,112,133,,,087, 33,,,080,4,,4147,4,,,7,,1956,6.0
56IN03027,1950405785,50,2,T5785,4,61,131,40,,05,,,6,,4,1,107,083,10,,119,149,,,089, 37,,,103,3,,4147,4,,,7,,1956,6.0
56IN03028,1950405663,50,2,T5663,4,61,141,40,,07,,,6,,4,1,087,082,09,,126,136,,,090, 43,,,096,3,,4036,4,,,7,,1956,6.0
56IN03029,1953407125,53,2,T7125,4,62,011,40,,07,,,3,,5,3,342,085,06,,116,133,,,083,045,,,106,4,,5823,4,,,4,,1956,3.0
56IN03030,1952406682,52,2,T6682,4,62,021,40,,09,,,4,,5,1,372,078,10,,120,140,,,087,057,,,119,4,,5460,4,,,5,,1956,4.0
56IN03031,1952406750,52,2,T6750,4,62,021,40,,08,,,4,,5,1,372,081,09,,122,137,,,091,058,,,130,4,,5460,4,,,5,,1956,4.0
56IN03032,1952407031,52,2,T7031,4,62,041,40,,06,,,4,,5,1,,092,09,,151,160,2,10,079,041,,,086,2,,5348,4,0927,,5,,1956,4.0
56IN03033,1953407148,53,2,T7148,4,62,041,40,,06,,,3,,5,1,382,098,07,,123,142,,,089,041,,,099,5,,5959,4,,,4,,1956,3.0
56IN03034,1952406757,52,2,T6757,4,62,051,40,,08,,,4,,5,1,362,085,12,,111,144,,,086,047,,,121,4,,5523,4,,,5,,1956,4.0
