UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK,PD,DISP,BLEED,STM
04BR01346,T7231,5.0,ID,"LT,L.",41T,1,I,215,2,W,1,..,N,02
04BR01347,T7242,5.0,41,SW.BAG,65T,1,0,157,1,W,1,..,N,02
04BR01348,T7248,5.0,41,SW.BAG,64T,1,0,172,2,W,1,..,N,02
04BR01349,T7265,5.0,42,SMALL,65T,1,0,133,2,W,1,..,N,02
04BR01350,T7280,5.0,42,CHUNKY,65T,1,0,162,2,W,1,..,N,02
04BR01351,T7286,5.0,41,,66T,1,0,173,1,W,1,..,N,02
04BR01352,T7321,5.0,41,,64T,1,0,170,1,W,1,..,N,02
04BR01353,T7323,5.0,41,TRT EYES '00,62T,1,0,164,1,W,1,..,N,02
04BR01354,T7362,5.0,42,,62T,1,0,150,2,W,1,..,N,02
04BR01355,T7372,5.0,42,R.SHOU.INJURY,63T,1,0,168,2,W,1,..,N,02
04BR01356,T7393,5.0,41,SEPTIC,66T,1,0,162,2,W,1,..,N,02
04BR01357,T7397,5.0,41,"MLTS,WARTS,X",UTE,U,2,178,2,W,U,..,N,02
04BR01358,T7400,5.0,42,,65T,1,0,162,1,W,1,..,N,02
04BR01359,T7404,5.0,41,"LT,L.",65T,1,0,191,1,W,1,..,N,02
04BR01360,T7408,5.0,42,,66T,1,0,139,1,W,1,..,N,02
04BR01361,T7415,5.0,42,"URI, FEVER",64T,1,0,144,1,W,1,..,N,02
04BR01362,T7424,5.0,41,"LT,L.",66T,1,0,197,5,W,1,..,N,02
04BR01363,T7454,5.0,42,THIN,61T,1,0,159,2,W,1,..,N,02
04BR01364,T7552,5.0,42,THIN,65T,1,0,149,1,W,1,..,N,02
04BR01365,T7588,5.0,42,,63T,1,0,157,2,W,1,..,N,02
04BR01366,T7602,5.0,41,,66T,1,0,173,2,W,1,..,N,02
04BR01367,T7610,5.0,41,,61T,1,0,199,2,W,1,..,N,02
04BR01368,T7637,5.0,42,,66T,1,0,167,1,W,1,..,N,02
04BR01369,T7653,5.0,42,,65T,1,0,160,2,W,1,..,N,02
04BR01370,T7682,4.0,ID,THIN,42T,1,I,172,2,W,1,..,N,02
04BR01371,T7691,4.0,ID,,42T,1,I,192,2,W,1,..,N,02
04BR01372,T7703,4.0,ID,KETOTOC?,41T,1,I,176,2,W,1,..,N,02
04BR01373,T7705,4.0,ID,,41T,1,I,188,2,W,1,..,N,02
04BR01374,T7719,4.0,ID,,43T,1,I,172,1,W,1,..,N,02
04BR01375,T7737,4.0,ID,SW.BAG,42T,1,I,195,2,W,1,..,N,02
04BR01376,T7760,4.0,ID,? QUAD,43T,1,I,205,2,W,1,..,N,02
04BR01377,T7761,4.0,ID,"LTS, U",UTE,U,2,167,1,W,U,..,N,02
04BR01378,T7791,4.0,41,THIN,65T,1,0,193,1,W,1,..,N,02
04BR01379,T7804,4.0,ID,,43T,1,I,168,2,W,1,..,N,02
04BR01380,T7808,4.0,41,,62T,1,0,162,2,W,1,..,N,02
04BR01381,T7823,4.0,41,THIN + POOR,64T,1,0,187,1,W,1,..,N,02
04BR01382,T7877,4.0,41,FAT,66T,1,0,183,1,W,1,..,N,02
04BR01383,T7885,4.0,41,,66T,1,0,209,H,W,1,..,N,02
04BR01384,T7915,4.0,42,,65T,1,0,162,1,W,1,..,N,02
04BR01385,T7922,4.0,42,R.EYE TRT'01,66T,1,0,148,2,W,1,..,N,02
04BR01386,T7923,4.0,42,,65T,1,0,166,2,W,1,..,N,02
04BR01387,T7945,4.0,ID,"THIN,METRITIS",41T,1,I,161,1,W,1,..,N,02
04BR01388,T7953,4.0,42,,66T,1,0,169,1,W,1,..,N,02
04BR01389,T7956,4.0,42,,63T,1,0,152,1,W,1,..,N,02
04BR01390,T7995,4.0,41,?BAG ok,65T,1,0,177,2,W,1,..,N,02
04BR01391,T8006,4.0,41,THIN,66T,1,0,165,1,W,1,..,N,02
04BR01392,T8026,4.0,42,,62T,1,0,159,1,W,1,..,N,02
04BR01393,T8034,4.0,42,THIN,65T,1,0,130,2,W,1,..,N,02
04BR01394,T8049,4.0,41,ENTR,65T,1,0,167,1,W,1,..,N,02
04BR01395,T8071,4.0,42,ENTR,65T,1,0,172,1,W,1,..,N,02
04BR01396,T8087,4.0,41,THIN,63T,1,0,163,1,W,1,..,N,02
04BR01397,T8099,4.0,42,,65T,1,0,136,2,W,1,..,N,02
04BR01398,T8128,4.0,42,@Henninger8/1,61T,1,0,160,1,W,1,..,N,02
04BR01399,T8144,4.0,ID,VLT R.,43T,1,I,198,1,W,1,..,N,02
04BR01400,T8216,4.0,42,ENTR,64T,1,0,151,2,W,1,..,N,02
04BR01401,T8224,4.0,41,,65T,1,0,186,1,W,1,..,N,02
04BR01402,T8228,4.0,42,,66T,1,0,140,2,W,1,..,N,02
04BR01403,T8239,4.0,41,R.P. OK,61T,1,0,209,2,W,1,..,N,02
04BR01404,T8254,4.0,41,THIN,66T,1,0,160,1,W,1,..,N,02
04BR01405,T8297,3.0,ID,,42T,1,I,160,1,W,1,..,N,02
04BR01406,T8299,3.0,ID,,41T,1,I,179,1,W,1,..,N,02
04BR01407,T8310,3.0,ID,FLTS,42T,1,I,179,5,W,1,..,N,02
04BR01408,T8313,3.0,ID,SM.BAG,43T,1,I,172,1,W,1,..,N,02
04BR01409,T8314,3.0,ID,,43T,1,I,207,1,W,1,..,N,02
04BR01410,T8320,3.0,ID,,42T,1,I,181,2,W,1,..,N,02
04BR01411,T8324,3.0,ID,,43T,1,I,180,1,W,1,..,N,02
04BR01412,T8328,3.0,ID,,42T,1,I,199,2,W,1,..,N,02
04BR01413,T8329,3.0,ID,ENTR,43T,1,I,182,1,W,1,..,N,02
04BR01414,T8330,3.0,ID,MEAN,43T,1,I,188,1,W,1,..,N,02
04BR01415,T8339,3.0,ID,4TEATS,41T,1,I,204,1,W,1,..,N,02
04BR01416,T8356,3.0,ID,,43T,1,I,184,2,W,1,..,N,02
04BR01417,T8364,3.0,ID,"COARSE?,62s",43T,1,I,190,2,W,1,..,N,02
04BR01418,T8370,3.0,ID,FLT,43T,1,I,181,1,W,1,..,N,02
04BR01419,T8373,3.0,41,THIN,66T,1,0,192,1,W,1,..,N,02
04BR01420,T8385,3.0,ID,NICE,43T,1,I,206,2,W,1,..,N,02
04BR01421,T8386,3.0,ID,4TEATS,43T,1,I,190,2,W,1,..,N,02
04BR01422,T8406,3.0,ID,THIN,42T,1,I,174,2,W,1,..,N,02
04BR01423,T8420,3.0,41,NICE,65T,1,0,155,2,W,1,..,N,02
04BR01424,T8421,3.0,ID,NICE,43T,1,I,174,1,W,1,..,N,02
04BR01425,T8455,3.0,41,,61T,1,0,166,1,W,1,..,N,02
04BR01426,T8456,3.0,41,LT.LEFT,61T,1,0,182,2,W,1,..,N,02
04BR01427,T8481,3.0,41,,66T,1,0,169,2,W,1,..,N,02
04BR01428,T8487,3.0,41,,65T,1,0,177,2,W,1,..,N,02
04BR01429,T8509,3.0,41,,64T,1,0,181,1,W,1,..,N,02
04BR01430,T8514,3.0,41,URI?,65T,1,0,149,2,W,1,..,N,02
04BR01431,T8523,3.0,42,,65T,1,0,148,2,W,1,..,N,02
04BR01432,T8526,3.0,41,,62T,1,0,168,2,W,1,..,N,02
04BR01433,T8529,3.0,41,4TEATS,66T,1,0,173,2,W,1,..,N,02
04BR01434,T8534,3.0,41,,65T,1,0,149,2,W,1,..,N,02
04BR01435,T8547,3.0,ID,,42T,1,I,215,2,W,1,..,N,02
04BR01436,T8551,3.0,41,LEAN,64T,1,0,172,2,W,1,..,N,02
04BR01437,T8564,3.0,42,THIN,66T,1,0,121,1,W,1,..,N,02
04BR01438,T8576,3.0,42,4TEATS,66T,1,0,159,1,W,1,..,N,02
04BR01439,T8579,3.0,ID,BRN.EARTIPS,42T,1,I,178,2,W,1,..,N,02
04BR01440,T8618,3.0,42,VLTS,63T,1,0,170,2,W,1,..,N,02
04BR01441,T8638,3.0,41,4TEATS,66T,1,0,161,1,W,1,..,N,02
04BR01442,T8659,3.0,42,EYE ok,63T,1,0,158,1,W,1,..,N,02
04BR01443,T8682,3.0,42,,62T,1,0,157,2,W,1,..,N,02
04BR01444,T8710,3.0,42,4TEATS,65T,1,0,176,2,W,1,..,N,02
04BR01445,T8712,3.0,ID,,41T,1,I,168,1,W,1,..,N,02
04BR01446,T8717,3.0,41,THIN,62T,1,0,169,1,W,1,..,N,02
04BR01447,T8748,3.0,41,.135 inbr,64T,1,0,176,2,W,1,..,N,02
04BR01448,T8799,2.0,ID,,43T,1,I,199,2,W,1,..,N,02
04BR01449,T8814,2.0,ID,METRITIS?,42T,1,I,163,1,W,1,..,N,02
04BR01450,T8815,2.0,ID,,41T,1,I,163,1,W,1,..,N,02
04BR01451,T8816,2.0,ID,,42T,1,I,184,5,W,1,..,N,02
04BR01452,T8817,2.0,ID,"12 BAG, U",UTE,U,2,179,1,W,U,..,N,02
04BR01453,T8827,2.0,ID,ENTR,42T,1,I,201,1,W,1,..,N,02
04BR01454,T8845,2.0,ID,SL.ENTR,43T,1,I,199,1,W,1,..,N,02
04BR01455,T8856,2.0,ID,THIN,42T,1,I,201,2,W,1,..,N,02
04BR01456,T8880,2.0,ID,LTS,43T,1,I,191,1,W,1,..,N,02
04BR01457,T8887,2.0,ID,"wasOPEN, NOT",42T,1,I,192,2,W,1,..,N,02
04BR01458,T8906,2.0,ID,THIN,41T,1,I,158,1,W,1,..,N,02
04BR01459,T8908,2.0,48,THIN,61T,1,7,158,S,W,R,..,N,02
04BR01460,T8918,2.0,ID,FOUND,41T,1,I,186,2,W,1,..,N,02
04BR01461,T8921,2.0,42,THIN,64T,1,7,148,1,W,R,..,N,02
04BR01462,T8928,2.0,ID,,42T,1,I,163,1,W,1,..,N,02
04BR01463,T8933,2.0,ID,ENTR,43T,1,I,187,1,W,1,..,N,02
04BR01464,T8938,2.0,ID,,41T,1,I,178,1,W,1,..,N,02
04BR01465,T8939,2.0,ID,THIN + POOR,41T,1,I,156,1,X,1,01,N,02
04BR01466,T8958,2.0,42,THIN + POOR,64T,1,7,162,S,W,R,..,N,02
04BR01467,T8959,2.0,42,THIN,62T,1,7,155,S,W,R,..,N,02
04BR01468,T8960,2.0,ID,FLT.R.,42T,1,I,173,1,W,1,..,N,02
04BR01469,T8967,2.0,ID,NICE,41T,1,I,167,1,W,1,..,N,02
04BR01470,T8969,2.0,42,,62T,1,7,158,S,W,R,..,N,02
04BR01471,T8970,2.0,ID,ENTR,43T,1,I,172,1,W,1,..,N,02
04BR01472,T8977,2.0,42,THIN,63T,1,7,130,S,W,R,..,N,02
04BR01473,T8985,2.0,42,THIN,64T,1,7,141,S,W,R,..,N,02
04BR01474,T8992,2.0,ID,,41T,1,I,193,1,W,1,..,N,02
04BR01475,T8993,2.0,ID,,42T,1,I,195,5,W,1,..,N,02
04BR01476,T8997,2.0,42,THIN,62T,1,7,150,S,W,R,..,N,02
04BR01477,T8999,2.0,41,,63T,1,7,161,S,W,R,..,N,02
04BR01478,T9000,2.0,48,,62T,1,7,164,S,W,R,..,N,02
04BR01479,T9005,2.0,42,THIN,61T,1,7,124,S,W,R,..,N,02
04BR01480,T9006,2.0,41,,62T,1,7,165,S,W,R,..,N,02
04BR01481,T9020,2.0,42,NICE,62T,1,7,152,S,W,R,..,N,02
04BR01482,T9033,2.0,ID,NICE BAG!,42T,1,I,149,1,W,1,..,N,02
04BR01483,T9036,2.0,ID,,41T,1,I,210,5,W,1,..,N,02
04BR01484,T9037,2.0,41,THIN + POOR,61T,1,7,183,S,W,R,..,N,02
04BR01485,T9048,2.0,41,,63T,1,7,162,S,W,R,..,N,02
04BR01486,T9052,2.0,48,,64T,1,7,157,S,W,R,..,N,02
04BR01487,T9055,2.0,42,THIN + POOR,63T,1,7,150,S,W,R,..,N,02
04BR01488,T9064,2.0,42,THIN,63T,1,7,150,S,W,R,..,N,02
04BR01489,T9071,2.0,41,,64T,1,7,195,5,W,R,..,N,02
04BR01490,T9076,2.0,42,THIN + POOR,64T,1,7,118,S,W,R,..,N,02
04BR01491,T9077,2.0,41,THIN + POOR,61T,1,7,158,S,W,R,..,N,02
04BR01492,T9108,2.0,42,NICE,64T,1,7,141,S,W,R,..,N,02
04BR01493,T9111,2.0,42,"12 BAG, U",UTE,U,2,157,5,W,U,..,N,02
04BR01494,T9113,2.0,41,VAG.PRO. SPG!,62T,1,7,170,S,W,R,..,N,02
04BR01495,T9114,2.0,41,THIN,63T,1,7,152,S,W,R,..,N,02
04BR01496,T9116,2.0,41,,64T,1,7,162,S,W,R,..,N,02
04BR01497,T9126,2.0,41,THIN,61T,1,7,170,S,W,R,..,N,02
04BR01498,T9145,2.0,48,,63T,1,7,164,S,W,R,..,N,02
04BR01499,T9147,2.0,41,,61T,1,7,169,S,W,R,..,N,02
04BR01500,T9156,2.0,42,THIN,61T,1,7,151,S,W,R,..,N,02
04BR01501,T9161,2.0,41,,62T,1,7,165,S,W,R,..,N,02
04BR01502,T9177,2.0,41,FOUND 9/23,61T,1,7,167,S,W,R,..,N,02
04BR01503,T9185,2.0,ID,NICE,43T,1,I,167,1,W,1,..,N,02
04BR01504,T9189,2.0,41,,64T,1,7,166,S,W,R,..,N,02
04BR01505,T9196,2.0,41,THIN,63T,1,7,161,S,W,R,..,N,02
04BR01506,T9198,2.0,41,VAG.PRO. SPG!,64T,1,7,162,S,W,R,..,N,02
04BR01507,T9204,2.0,42,ENTR,61T,1,7,169,5,W,R,..,N,02
04BR01508,T9224,2.0,41,THIN,61T,1,7,150,S,W,R,..,N,02
04BR01509,T9225,2.0,41,THIN,63T,1,7,157,S,W,R,..,N,02
04BR01510,T9244,2.0,41,,61T,1,7,197,S,W,R,..,N,02
04BR01511,T9254,2.0,41,,61T,1,7,165,S,W,R,..,N,02
04BR01512,T9259,2.0,ID,DYSTOCIA,42T,1,I,175,1,W,1,..,N,02
04BR01513,T9262,2.0,41,4TEATS,62T,1,7,160,S,W,R,..,N,02
04BR01514,T9266,2.0,00,BLACK EWE,ZZZ,1,1,149,2,W,1,..,N,02
04BR01515,T9267,2.0,48,THIN + POOR,61T,1,7,142,S,W,R,..,N,02
04BR01516,T9283,2.0,41,,62T,1,7,150,S,W,R,..,N,02
04BR01517,T9291,2.0,41,NICE,63T,1,7,152,S,W,R,..,N,02
04BR01518,T9292,2.0,42,4TEATS,62T,1,7,151,S,W,R,..,N,02
04BR01519,T9311,2.0,42,THIN + POOR,62T,1,7,117,S,W,R,..,N,02
04BR01520,T9314,2.0,41,,63T,1,7,176,S,W,R,..,N,02
04BR01521,T9317,2.0,42,,63T,1,7,140,S,W,R,..,N,02
04BR01522,T9323,2.0,41,DRY SPG!,64T,1,7,193,S,W,R,..,N,02
04BR01523,T9324,2.0,41,F2,62T,1,7,170,S,W,R,..,N,02
04BR01524,T9325,2.0,41,SPG >B1!,63T,1,7,149,1,W,R,..,N,02
04BR01525,T9331,2.0,42,,64T,1,7,164,S,W,R,..,N,02
04BR01526,T9334,2.0,41,THIN + POOR,64T,1,7,190,5,W,R,..,N,02
04BR01527,T9340,2.0,41,,61T,1,7,133,S,W,R,..,N,02
04BR01528,T9343,2.0,42,PNEU.,64T,1,7,165,S,W,R,..,N,02
04BR01529,T9362,2.0,41,,63T,1,7,154,S,W,R,..,N,02
04BR01530,T9367,2.0,00,"BLACK,4TEATS",ZZZ,1,1,145,2,W,1,..,N,02
04BR01531,T9376,2.0,41,ENTR,61T,1,7,173,S,W,R,..,N,02
04BR01532,T9379,2.0,41,THIN,62T,1,7,189,5,W,R,..,N,02
04BR01533,T9408,2.0,48,,63T,1,7,167,2,W,R,..,N,02
04BR01534,T9418,2.0,42,,62T,1,7,133,S,W,R,..,N,02
04BR01535,T9440,1.0,ID,ENTR,42T,1,I,193,5,W,1,..,N,02
04BR01536,T9445,1.0,ID,,41T,1,I,195,5,W,1,..,N,02
04BR01537,T9450,1.0,ID,NICE,42T,1,I,169,5,W,1,..,N,02
04BR01538,T9457,1.0,ID,,43T,1,I,181,5,W,1,..,N,02
04BR01539,T9459,1.0,ID,,41T,1,I,144,1,W,1,..,N,02
04BR01540,T9461,1.0,ID,SL.ENTR,41T,1,I,179,5,W,1,..,N,02
04BR01541,T9464,1.0,ID,,42T,1,I,173,2,W,1,..,N,02
04BR01542,T9492,1.0,ID,,42T,1,I,160,2,W,1,..,N,02
04BR01543,T9499,1.0,48,,61T,1,0,153,5,W,1,..,N,02
04BR01544,T9500,1.0,ID,NICE,43T,1,I,206,5,W,1,..,N,02
04BR01545,T9503,1.0,ID,BIG4HER,41T,1,I,131,1,W,1,..,N,02
04BR01546,T9506,1.0,ID,ENTR,41T,1,I,161,2,W,1,..,N,02
04BR01547,T9521,1.0,48,NICE,66T,1,0,175,5,W,1,..,N,02
04BR01548,T9523,1.0,ID,,41T,1,I,141,5,W,1,..,N,02
04BR01549,T9525,1.0,ID,"RP, METRITIS",42T,1,I,179,5,W,1,..,N,02
04BR01550,T9528,1.0,ID,,41T,1,I,154,5,W,1,..,N,02
04BR01551,T9534,1.0,48,,65T,1,0,172,5,W,1,..,N,02
04BR01552,T9540,1.0,48,,61T,1,0,145,2,W,1,..,N,02
04BR01553,T9548,1.0,48,4TEATS,62T,1,0,185,5,W,1,..,N,02
04BR01554,T9557,1.0,ID,"RP, METRITIS",43T,1,I,157,1,W,1,..,N,02
04BR01555,T9561,1.0,48,,62T,1,0,154,1,W,1,..,N,02
04BR01556,T9564,1.0,ID,4TEATS,42T,1,I,185,5,W,1,..,N,02
04BR01557,T9565,1.0,ID,"11 BAG, U",UTE,U,2,158,2,W,U,..,N,02
04BR01558,T9566,1.0,ID,LONG,41T,1,I,167,5,W,1,..,N,02
04BR01559,T9567,1.0,ID,,41T,1,I,154,5,W,1,..,N,02
04BR01560,T9570,1.0,ID,,43T,1,I,178,1,W,1,..,N,02
04BR01561,T9587,1.0,ID,PNEU.,41T,1,I,157,5,W,1,..,N,02
04BR01562,T9592,1.0,ID,,42T,1,I,177,5,W,1,..,N,02
04BR01563,T9596,1.0,48,4TEATS,63T,1,0,160,5,W,1,..,N,02
04BR01564,T9601,1.0,48,NICE,66T,1,0,170,5,W,1,..,N,02
04BR01565,T9604,1.0,ID,BIG4HER,41T,1,I,161,2,W,1,..,N,02
04BR01566,T9621,1.0,48,,65T,1,0,148,2,W,1,..,N,02
04BR01567,T9624,1.0,ID,,43T,1,I,191,5,W,1,..,N,02
04BR01568,T9638,1.0,ID,,42T,1,I,165,1,W,1,..,N,02
04BR01569,T9653,1.0,ID,RP,42T,1,I,197,2,W,1,..,N,02
04BR01570,T9666,1.0,48,NICE,63T,1,0,168,5,W,1,..,N,02
04BR01571,T9667,1.0,48,CHEST WOUND,64T,1,0,172,5,W,1,..,N,02
04BR01572,T9675,1.0,ID,NICE,41T,1,I,152,1,W,1,..,N,02
04BR01573,T9680,1.0,48,TX.R.EYE 6-27,66T,1,0,174,5,W,1,..,N,02
04BR01574,T9692,1.0,48,NICE,66T,1,0,183,2,X,1,10,N,02
04BR01575,T9694,1.0,ID,NICE,42T,1,I,178,5,W,1,..,N,02
04BR01576,T9709,1.0,48,,61T,1,0,155,5,W,1,..,N,02
04BR01577,T9715,1.0,48,,63T,1,0,171,5,W,1,..,N,02
04BR01578,T9723,1.0,48,NICE,61T,1,0,164,2,W,1,..,N,02
04BR01579,T9725,1.0,48,,61T,1,0,154,5,W,1,..,N,02
04BR01580,T9729,1.0,ID,,41T,1,I,161,2,W,1,..,N,02
04BR01581,T9736,1.0,48,NICE,65T,1,0,169,H,W,1,..,N,02
04BR01582,T9740,1.0,48,,66T,1,0,155,2,W,1,..,N,02
04BR01583,T9763,1.0,ID,,43T,1,I,165,5,W,1,..,N,02
04BR01584,T9766,1.0,48,NICE,62T,1,0,171,5,W,1,..,N,02
04BR01585,T9768,1.0,ID,NICE,42T,1,I,184,5,W,1,..,N,02
04BR01586,T9772,1.0,48,NICE,63T,1,0,171,5,W,1,..,N,02
04BR01587,T9775,1.0,48,,64T,1,0,181,5,W,1,..,N,02
04BR01588,T9783,1.0,ID,,43T,1,I,176,5,W,1,..,N,02
04BR01589,X0001,1.0,00,SM.VULVA,44R,2,0,149,2,W,1,..,N,31
04BR01590,X0019,1.0,97,,972,1,0,169,B,W,1,..,N,97
04BR01591,X0021,1.0,00,,64T,1,7,144,5,W,1,..,N,02
04BR01592,X0023,1.0,00,NICE,DAK,1,0,146,2,W,N,..,N,01
04BR01593,X0034,1.0,97,,971,1,0,223,B,W,1,..,N,97
04BR01594,X0038,1.0,00,,56K,1,7,154,T,W,1,..,N,80
04BR01595,X0041,1.0,00,4TEATS,37R,2,0,118,1,W,1,..,N,31
04BR01596,X0042,1.0,00,,34R,2,0,140,2,W,1,..,N,31
04BR01597,X0049,1.0,00,BIG4HER,DAK,1,0,136,2,W,N,..,N,01
04BR01598,X0050,1.0,00,,ORE,O,2,130,2,W,O,..,N,00
04BR01599,X0051,1.0,00,,57K,1,7,156,T,W,1,..,N,80
04BR01600,X0052,1.0,00,,58K,1,7,188,5,W,1,..,N,80
04BR01601,X0057,1.0,00,HAIRY  <<<,ZZZ,1,0,138,1,W,1,..,N,01
04BR01602,X0074,1.0,00,,ZZZ,1,0,137,2,W,1,..,N,01
04BR01603,X0085,1.0,00,,62T,1,7,190,5,W,1,..,N,02
04BR01604,X0095,1.0,00,,DAK,1,0,130,5,W,N,..,N,01
04BR01605,X0106,1.0,00,,ORE,O,2,195,5,W,O,..,N,03
04BR01606,X0113,1.0,00,,DAK,1,0,140,5,W,N,..,N,01
04BR01607,X0115,1.0,00,,ZZZ,1,0,129,5,W,1,..,N,01
04BR01608,X0119,1.0,00,,DAK,1,0,121,2,W,N,..,N,01
04BR01609,X0120,1.0,00,,ORE,O,2,155,5,W,O,..,N,00
04BR01610,X0128,1.0,00,,ORE,O,2,160,2,W,O,..,N,00
04BR01611,X0130,1.0,00,has LAME LAMB,ZZZ,1,0,181,H,W,1,..,N,01
04BR01612,X0133,1.0,97,,972,1,0,217,B,W,1,..,N,97
04BR01613,X0145,1.0,97,NICE,972,1,0,178,B,W,1,..,N,97
04BR01614,X0148,1.0,00,RP,33R,2,0,136,1,W,1,..,N,31
04BR01615,X0150,1.0,00,BLACK EWE,ZZZ,1,1,168,2,W,1,..,N,00
04BR01616,X0153,1.0,00,,DAK,1,0,147,5,W,N,..,N,01
04BR01617,X0164,1.0,00,,51K,1,7,155,T,W,1,..,N,80
04BR01618,X0168,1.0,00,,41R,2,0,145,2,W,1,..,N,31
04BR01619,X0177,1.0,00,,61T,1,7,167,5,W,1,..,N,02
04BR01620,X0178,1.0,00,NICE,ZZZ,1,0,136,2,W,1,..,N,01
04BR01621,X0179,1.0,00,"NICE, PNEU.",35R,2,0,156,2,W,1,..,N,31
04BR01622,X0181,1.0,00,,52K,1,7,166,T,W,1,..,N,80
04BR01623,X0185,1.0,00,BIG4HER,DAK,1,0,132,1,W,N,..,N,01
04BR01624,X0188,1.0,00,,DAK,1,0,126,2,W,N,..,N,01
04BR01625,X0198,1.0,00,BIG4HER,ZZZ,1,0,136,1,W,1,..,N,01
04BR01626,X0226,1.0,00,,972,1,7,163,T,W,1,..,N,33
04BR01627,X0253,1.0,00,BIG4HER,ZZZ,1,0,127,1,W,1,..,N,01
04BR01628,X0254,1.0,00,,ZZZ,1,0,169,1,W,1,..,N,01
04BR01629,X0255,1.0,00,,ZZZ,1,0,132,2,W,1,..,N,01
04BR01630,X0256,1.0,00,BIG4HER,DAK,1,0,147,2,W,N,..,N,01
04BR01631,X0257,1.0,00,,ZZZ,1,0,136,1,W,1,..,N,01
04BR01632,X0262,1.0,00,4TEATS,ZZZ,1,0,136,2,W,1,..,N,01
04BR01633,X0266,1.0,00,BLACK EWE,ZZZ,1,1,195,5,W,1,..,N,00
04BR01634,X0269,1.0,00,4TEATS,53K,1,7,206,T,W,1,..,N,80
04BR01635,X0275,1.0,00,,ZZZ,1,0,139,1,W,1,..,N,01
04BR01636,X0288,1.0,00,,ORE,O,2,172,5,W,O,..,N,30
04BR01637,X0311,1.0,00,,DAK,1,0,160,5,W,N,..,N,01
04BR01638,X0325,1.0,00,,973,1,7,164,5,W,1,..,N,33
04BR01639,X0328,1.0,00,,ZZZ,1,0,123,2,W,1,..,N,01
04BR01640,X0335,1.0,00,,54K,1,7,175,T,W,1,..,N,80
04BR01641,X0341,1.0,00,BIG4HER,42R,2,0,127,2,W,1,..,N,31
04BR01642,X0342,1.0,00,,43R,2,0,133,2,W,1,..,N,31
04BR01643,X0346,1.0,00,NICE,973,1,7,167,T,W,1,..,N,33
04BR01644,X0352,1.0,00,,55K,1,7,198,5,W,1,..,N,80
04BR01645,X0353,1.0,00,,56K,1,7,166,T,W,1,..,N,80
04BR01646,X0359,1.0,00,,44R,2,0,151,2,W,1,..,N,31
04BR01647,X0362,1.0,00,,DAK,1,0,156,1,W,N,..,N,01
04BR01648,X0363,1.0,00,4TEATS,ORE,O,2,181,5,W,O,..,N,03
04BR01649,X0367,1.0,00,,ZZZ,1,0,143,2,W,1,..,N,01
04BR01650,X0373,1.0,00,DOG BITE,DAK,1,0,137,5,W,N,..,N,01
04BR01651,X0379,1.0,00,,DAK,1,0,152,5,W,N,..,N,01
04BR01652,X0380,1.0,00,MEAN,ZZZ,1,1,143,2,W,1,..,N,00
04BR01653,X0387,1.0,00,4TEATS,45R,2,0,130,1,W,1,..,N,31
04BR01654,X0388,1.0,00,,971,1,7,161,2,W,1,..,N,33
04BR01655,X0393,1.0,00,,ZZZ,1,0,130,1,W,1,..,N,01
04BR01656,X0408,1.0,00,HAIRY,DAK,1,0,144,5,W,N,..,N,01
04BR01657,X0422,1.0,00,,57K,1,7,169,T,W,1,..,N,80
04BR01658,X0423,1.0,00,,58K,1,7,180,5,W,1,..,N,80
04BR01659,X0426,1.0,00,4TEATS,DAK,1,0,137,5,W,N,..,N,01
04BR01660,X0428,1.0,00,HAIRY  <<<,DAK,1,0,169,5,W,N,..,N,01
04BR01661,X0438,1.0,00,,ZZZ,1,0,144,2,W,1,..,N,01
04BR01662,X0440,1.0,00,4TEATS,46R,2,0,132,1,W,1,..,N,31
04BR01663,X0447,1.0,00,,DAK,1,0,124,2,W,N,..,N,01
04BR01664,X0450,1.0,00,,DAK,1,0,150,5,W,N,..,N,01
04BR01665,X0455,1.0,00,,DAK,1,0,139,1,W,N,..,N,01
04BR01666,X0464,1.0,00,,DAK,1,0,127,2,W,N,..,N,01
04BR01667,X0465,1.0,00,,51K,1,7,179,T,W,1,..,N,80
04BR01668,X0467,1.0,00,"MASTITIS, U",UTE,U,2,160,1,W,U,..,N,31
04BR01669,X0474,1.0,00,BIG4HER,ZZZ,1,0,127,2,W,1,..,N,01
04BR01670,X0482,1.0,00,"FEVER,COUGH",31R,2,0,150,2,W,1,..,N,31
04BR01671,X0491,1.0,00,"PNEU.,HAIRY",ZZZ,1,0,137,1,W,1,..,N,01
04BR01672,X0504,1.0,00,,DAK,1,0,152,1,W,N,..,N,01
04BR01673,X0510,1.0,00,,32R,2,0,144,1,W,1,..,N,31
04BR01674,X0512,1.0,00,,971,1,7,175,T,W,1,..,N,33
04BR01675,X0527,1.0,00,PESSARY PROB.,DAK,1,0,137,5,W,N,18,N,01
04BR01676,X0531,1.0,00,4TEATS,33R,2,0,152,2,W,1,..,N,31
04BR01677,X0532,1.0,00,4TEATS,DAK,1,0,144,5,W,N,..,N,01
04BR01678,X0534,1.0,00,,DAK,1,0,141,5,W,N,..,N,01
04BR01679,X0536,1.0,00,BLACK EWE,ZZZ,1,1,193,5,W,1,..,N,00
04BR01680,X0540,1.0,00,,ZZZ,1,0,129,5,W,1,..,N,01
04BR01681,X0546,1.0,00,,972,1,7,167,5,W,1,..,N,33
