UID,ETAG,YR,SEX,LINE,LOT,BPEN,PD,FAWT,COND,BGRP,GRP,RMK
93BR01775,S3184,92,2,00,SPG,LIS,1,130,,L,S,
93BR01776,S3186,92,2,18,,41,1,144,3,1,,
93BR01777,S3182,92,2,18,34A,LIS,1,111,,L,,
93BR01778,S3188,92,3,18,DOG,DOG,1,162,,,,
93BR01779,S3187,92,2,18,BON,LIS,1,142,,L,,
93BR01780,S3191,92,2,18,33,LIS,1,119,,L,,
93BR01781,S3194,92,2,18,33,LIS,1,137,,L,,
93BR01782,S3174,92,2,SW,,42,1,111,3,1,,
93BR01783,S3176,92,2,18,,84,1,146,4,1,,
93BR01784,S3013,92,2,18,,42,1,126,3,1,,
93BR01785,S3015,92,2,18,,89,1,136,2,1,,
93BR01786,S3041,92,2,18,33,LIS,1,124,,L,,
93BR01787,S3040,92,2,18,,90,1,139,3,1,,
93BR01788,S3045,92,2,18,,33,1,132,3,1,,
93BR01789,S3042,92,2,18,,91,1,162,4,1,,
93BR01790,S3067,92,2,18,32A,LIS,1,120,,L,,
93BR01791,S3020,92,2,18,34A,LIS,1,117,,L,,
93BR01792,S3029,92,2,18,30D,LIS,1,126,,L,,BIG TAG OUT
93BR01793,S3081,92,2,18,,23,1,120,4,1,,
93BR01794,S3086,92,2,18,,31,1,125,3,1,,
93BR01795,S3082,92,2,18,,44,1,122,3,1,,
93BR01796,S3088,92,2,18,,24,1,125,3,1,,
93BR01797,S3094,92,2,18,,44,1,116,3,1,,
93BR01798,S3303,92,2,18,,32,1,122,3,1,,
93BR01799,S3302,92,2,18,,87,1,125,4,1,,
93BR01800,S3308,92,2,18,,88,1,142,4,1,,
93BR01801,S3335,92,2,18,,22,1,134,3,1,,
93BR01802,S3354,92,2,10,,-2,1,128,4,2,,
93BR01803,S3320,92,2,SW,,33,1,145,4,1,,
93BR01804,S3384,92,2,10,,-2,1,119,3,2,,
93BR01805,S3385,92,2,10,,-0,1,112,3,2,,
93BR01806,S3388,92,2,10,,-2,1,129,3,2,,
93BR01807,S3390,92,2,10,,-0,1,133,4,2,,
93BR01808,S3396,92,2,10,,-2,1,146,4,2,,
93BR01809,S3397,92,2,10,,-0,1,128,3,2,,
93BR01810,S3379,92,2,10,,-0,1,125,4,2,,
93BR01811,S3419,92,2,10,,-2,1,128,3,2,,
93BR01812,S3401,92,2,10,,-2,1,92,3,2,,
93BR01813,S3403,92,2,10,,-0,1,105,3,2,,
93BR01814,S3202,92,2,18,,85,1,125,3,1,,
93BR01815,S3230,92,2,00,SPG,LIS,1,104,,L,S,
93BR01816,S3234,92,2,18,33,LIS,1,131,,L,,
93BR01817,S3251,92,2,00,SPG,LIS,1,119,,L,S,
93BR01818,S3263,92,2,00,SPG,LIS,1,116,,L,S,ENTR
93BR01819,S3266,92,2,00,SPG,LIS,1,105,,L,S,
93BR01820,S3269,92,2,18,33,LIS,1,143,,L,,
93BR01821,S3267,92,2,00,SPG,LIS,1,128,,L,S,
93BR01822,S3220,92,2,18,,86,1,128,3,1,,
93BR01823,S3228,92,2,18,33,LIS,1,110,,L,,
93BR01824,S3285,92,2,SW,,24,1,137,4,1,,
93BR01825,S3293,92,2,18,,21,1,144,3,1,,
93BR01826,S3275,92,2,18,,23,1,158,4,1,,
93BR01827,S3000,92,2,18,,21,1,136,4,1,,
93BR01828,S2112,91,2,18,,42,1,141,4,1,,TENDER
93BR01829,S2100,91,2,18,,41,1,149,3,1,,
93BR01830,S2104,91,2,18,,32,1,150,4,1,,
93BR01831,S2105,91,2,18,31A,LIS,1,127,,L,,
93BR01832,S2168,91,2,10,,-2,1,150,4,2,,
93BR01833,S2178,91,2,10,,-0,1,153,3,2,,HAIRY
93BR01834,S2011,91,2,18,,87,1,156,3,1,,
93BR01835,S2010,91,2,18,34C,LIS,1,154,,L,,
93BR01836,S2015,91,2,18,34C,LIS,1,139,,L,,
93BR01837,S2001,91,2,18,,21,1,160,3,1,,
93BR01838,S2004,91,2,18,,32,1,153,3,1,,
93BR01839,S2032,91,2,18,,43,1,173,4,1,,
93BR01840,S2049,91,2,18,,42,1,173,3,1,,
93BR01841,S2047,91,2,18,,34,1,162,4,1,,
93BR01842,S2055,91,2,18,,31,1,158,3,1,,
93BR01843,S2059,91,2,18,,44,1,151,3,1,,
93BR01844,S2057,91,2,18,,33,1,132,2,1,,SORE EAR TRT
93BR01845,S2061,91,2,18,,34,1,158,3,1,,
93BR01846,S2064,91,2,18,,43,1,154,4,1,,
93BR01847,S2068,91,2,18,,41,1,150,3,1,,
93BR01848,S2067,91,2,18,31C,LIS,1,148,,L,,
93BR01849,S2025,91,2,18,,22,1,147,4,1,,
93BR01850,S2089,91,2,18,,88,1,143,3,1,,
93BR01851,S2074,91,2,18,,23,1,167,3,1,,
93BR01852,S2316,92,2,18,,80,1,140,4,1,,
93BR01853,S2318,92,2,18,,33,1,138,3,1,,
93BR01854,S2317,92,2,18,,24,1,122,2,1,,
93BR01855,S2305,92,2,18,29A,LIS,1,153,,L,,
93BR01856,S2306,92,2,18,,91,1,129,3,1,,
93BR01857,S2307,92,2,18,,32,1,132,3,1,,HAIRY
93BR01858,S2330,92,2,18,31C,LIS,1,132,,L,,
93BR01859,S2333,92,2,18,,32,1,121,3,1,,
93BR01860,S2338,92,2,18,29C,LIS,1,139,,L,,
93BR01861,S2339,92,2,18,32C,LIS,1,149,,L,,
93BR01862,S2340,92,2,18,31D,LIS,1,137,,L,,
93BR01863,S2345,92,2,18,,44,1,125,3,1,,
93BR01864,S2351,92,2,18,,21,1,130,4,1,,
93BR01865,S2354,92,2,18,30B,LIS,1,138,,L,,
93BR01866,S2355,92,2,18,34B,LIS,1,130,,L,,
93BR01867,S2363,92,2,18,,33,1,125,3,1,,
93BR01868,S2364,92,2,18,30A,LIS,1,115,,L,,
93BR01869,S2365,92,2,18,AVR,81,1,125,3,1,,
93BR01870,S2369,92,2,18,31B,LIS,1,138,,L,,
93BR01871,S2320,92,2,18,31B,LIS,1,131,,L,,
93BR01872,S2325,92,2,18,31A,LIS,1,141,,L,,
93BR01873,S2381,92,2,18,34C,LIS,1,128,,L,,
93BR01874,S2380,92,2,18,,24,1,122,3,1,,OK
93BR01875,S2390,92,2,18,29C,LIS,1,137,,L,,
93BR01876,S2393,92,2,18,34B,LIS,1,126,,L,,
93BR01877,S2394,92,2,18,35C,LIS,1,160,,L,,
93BR01878,S2395,92,2,18,,34,1,132,3,1,,
93BR01879,S2392,92,2,18,35A,LIS,1,137,,L,,
93BR01880,S2399,92,2,18,,31,1,134,3,1,,
93BR01881,S2371,92,2,18,,82,1,147,3,1,,
93BR01882,S2370,92,2,18,,31,1,134,4,1,,
93BR01883,S2378,92,2,18,AVR,22,1,140,3,1,,
93BR01884,S2379,92,2,18,,23,1,123,3,1,,
93BR01885,S2413,92,2,18,,43,1,123,3,1,,
93BR01886,S2400,92,2,18,BON,LIS,1,129,,L,,
93BR01887,S2404,92,2,18,34A,LIS,1,157,,L,,
93BR01888,S2405,92,2,18,29A,LIS,1,132,,L,,
93BR01889,S2436,92,2,18,35A,LIS,1,143,,L,,
93BR01890,S2438,92,2,18,,34,1,135,4,1,,
93BR01891,S2444,92,2,18,VET,32,1,130,3,1,,LAMErf HEALED
93BR01892,S2442,92,2,18,33,LIS,1,135,,L,,
93BR01893,S2451,92,2,18,,33,1,111,3,1,,
93BR01894,S2450,92,2,18,,83,1,108,3,1,,
93BR01895,S2459,92,2,18,,84,1,127,2,1,,
93BR01896,S2461,92,2,18,,85,1,137,,1,,MSG 10-28-93
93BR01897,S2464,92,2,18,31C,LIS,1,147,,L,,
93BR01898,S2465,92,2,18,AVR,31,1,150,4,1,,
93BR01899,S2466,92,2,18,,41,1,150,4,1,,
93BR01900,S2468,92,2,18,,42,1,120,3,1,,L.SHOU.CUT'93
93BR01901,S2420,92,2,18,35C,LIS,1,136,,L,,
93BR01902,S2425,92,2,18,32C,LIS,1,142,,L,,
93BR01903,S2429,92,2,18,34D,LIS,1,118,,L,,
93BR01904,S2484,92,2,18,,43,1,119,3,1,,
93BR01905,S2493,92,2,18,,33,1,147,3,1,,HAIRY
93BR01906,S2495,92,2,18,,41,1,128,3,1,,
93BR01907,S2492,92,2,18,,32,1,145,4,1,,
93BR01908,S2499,92,2,18,,33,1,128,2,1,,
93BR01909,S2475,92,2,18,,22,1,119,4,1,,
93BR01910,S2476,92,2,18,,34,1,119,3,1,,4 FACE
93BR01911,S2477,92,2,18,BON,LIS,1,139,,L,,
93BR01912,S2510,92,2,18,BON,LIS,1,143,,L,,
93BR01913,S2514,92,2,18,29C,LIS,1,159,,L,,ENTR
93BR01914,S2512,92,2,18,32A,LIS,1,135,,L,,
93BR01915,S2504,92,2,18,,87,1,145,3,1,,
93BR01916,S2506,92,2,18,,86,1,142,3,1,,
93BR01917,S2533,92,2,18,29A,LIS,1,142,,L,,
93BR01918,S2535,92,2,18,,89,1,134,4,1,,ENTR
93BR01919,S2536,92,2,18,,42,1,143,3,1,,
93BR01920,S2532,92,2,18,,88,1,146,3,1,,
93BR01921,S2539,92,2,18,,43,1,122,3,1,,
93BR01922,S2537,92,2,18,,90,1,130,4,1,,
93BR01923,S2541,92,2,18,,44,1,118,2,1,,
93BR01924,S2544,92,2,FW,,43,1,124,3,1,,ENTR
93BR01925,S2542,92,2,18,BON,LIS,1,142,,L,,
93BR01926,S2548,92,2,18,30A,LIS,1,136,,L,,ENTR
93BR01927,S2559,92,2,18,33,LIS,1,141,,L,,
93BR01928,S2521,92,2,18,,44,1,138,4,1,,
93BR01929,S2529,92,2,18,31B,LIS,1,138,,L,,
93BR01930,S2580,92,2,18,,91,1,141,3,1,,
93BR01931,S2584,92,2,18,,42,1,135,3,1,,ENTR
93BR01932,S2586,92,2,18,,43,1,143,3,1,,ENTR
93BR01933,S2590,92,2,18,,80,1,121,4,1,,
93BR01934,S2579,92,2,18,,41,1,141,3,1,,
93BR01935,S2610,92,2,18,,31,1,147,3,1,,
93BR01936,S2613,92,2,18,BON,LIS,1,120,,L,,
93BR01937,S2618,92,2,18,35C,LIS,1,124,,L,,
93BR01938,S2619,92,2,18,AVR,21,1,123,3,1,,
93BR01939,S2617,92,2,18,29C,LIS,1,140,,L,,ENTR
93BR01940,S2608,92,2,18,34D,LIS,1,126,,L,,
93BR01941,S2631,92,2,18,34A,LIS,1,140,,L,,
93BR01942,S2638,92,2,18,32C,LIS,1,119,,L,,
93BR01943,S2639,92,2,18,34B,LIS,1,139,,L,,
93BR01944,S2637,92,2,18,BON,LIS,1,157,,L,,
93BR01945,S2647,92,2,FW,,33,1,141,3,1,,
93BR01946,S2654,92,2,18,,23,1,116,3,1,,
93BR01947,S2655,92,2,18,29A,LIS,1,121,,L,,
93BR01948,S2656,92,2,18,35C,LIS,1,121,,L,,
93BR01949,S2667,92,2,18,BON,LIS,1,140,,L,,
93BR01950,S2623,92,2,18,,44,1,136,3,1,,
93BR01951,S2622,92,2,18,,81,1,120,3,1,,
93BR01952,S2627,92,2,FW,,41,1,125,2,1,,
93BR01953,S2686,92,2,18,,34,1,134,4,1,,
93BR01954,S2682,92,2,18,,21,1,128,4,1,,
93BR01955,S2689,92,2,SW,,82,1,105,3,1,,
93BR01956,S2691,92,2,18,,44,1,139,3,1,,
93BR01957,S2694,92,2,18,,32,1,129,3,1,,
93BR01958,S2695,92,2,18,,22,1,129,3,1,,
93BR01959,S2696,92,2,18,,83,1,124,3,1,,
93BR01960,S2692,92,2,18,,23,1,135,3,1,,
93BR01961,S2699,92,2,18,,41,1,123,3,1,,TENDER
93BR01962,S2697,92,2,18,AVR,42,1,122,4,1,,
93BR01963,S2670,92,2,18,30B,LIS,1,135,,L,,
93BR01964,S2675,92,2,18,,24,1,133,4,1,,ENTR
93BR01965,S2679,92,2,18,,43,1,136,3,1,,
93BR01966,S2214,91,2,10,,-2,1,145,4,2,,
93BR01967,S2217,91,2,10,,-0,1,158,3,2,,
93BR01968,S2204,91,2,10,,-2,1,143,3,2,,
93BR01969,S2208,91,2,10,,-2,1,148,3,2,,HAIRY
93BR01970,S2209,91,2,10,,-0,1,145,4,2,,
93BR01971,S2207,91,2,10,,-0,1,142,3,2,,
93BR01972,S2231,91,2,10,,-2,1,148,4,2,,
93BR01973,S2235,91,2,10,,-0,1,144,3,2,,TENDER
93BR01974,S2237,91,2,10,,-2,1,152,3,2,,
93BR01975,S2240,91,2,10,,-0,1,139,3,2,,HAIRY
93BR01976,S2245,91,2,10,,-2,1,156,3,2,,
93BR01977,S2254,91,2,10,,-2,1,146,4,2,,
93BR01978,S2255,91,2,10,,-0,1,133,3,2,,
93BR01979,S2252,91,2,10,,-0,1,165,5,2,,
93BR01980,S2258,91,2,10,,-2,1,131,3,2,,
93BR01981,S2259,91,2,10,,-0,1,150,4,2,,4 TEATS
93BR01982,S2262,91,2,10,,-2,1,153,4,2,,HAIRY
93BR01983,S2268,91,2,10,,-0,1,150,3,2,,
93BR01984,S2294,92,2,18,31A,LIS,1,127,,L,,
93BR01985,S2295,92,2,18,33,LIS,1,154,,L,,
93BR01986,S2299,92,2,18,,90,1,131,3,1,,
93BR01987,S2271,91,2,10,,-2,1,155,4,2,,
93BR01988,S2273,91,2,10,,-0,1,141,3,2,,
93BR01989,S2276,91,2,10,,-2,1,159,3,2,,
93BR01990,S2279,92,2,18,,89,1,122,3,1,,
93BR01991,S2277,91,2,10,,-0,1,142,4,2,,
93BR01992,S2810,92,2,18,33,LIS,1,125,,L,,
93BR01993,S2813,92,2,18,35A,LIS,1,160,,L,,
93BR01994,S2814,92,2,18,,32,1,133,3,1,,
93BR01995,S2812,92,2,18,31B,LIS,1,117,,L,,
93BR01996,S2805,92,2,18,33,LIS,1,133,,L,,
93BR01997,S2806,92,2,18,,85,1,139,3,1,,
93BR01998,S2831,92,2,18,,31,1,124,3,1,,
93BR01999,S2840,92,2,18,34A,LIS,1,118,,L,,
93BR02000,S2844,92,2,18,,86,1,135,4,1,,
93BR02001,S2846,92,2,18,,32,1,143,2,1,,DYSTOCIA '93
93BR02002,S2842,92,2,18,31C,LIS,1,130,,L,,
93BR02003,S2847,92,2,18,,41,1,158,3,1,,
93BR02004,S2857,92,2,18,,34,1,137,3,1,,
93BR02005,S2868,92,2,18,34B,LIS,1,157,,L,,
93BR02006,S2867,92,2,18,34C,LIS,1,151,,L,,
93BR02007,S2820,92,2,18,,22,1,125,3,1,,
93BR02008,S2826,92,2,18,32A,LIS,1,119,,L,,
93BR02009,S2822,92,2,18,32A,LIS,1,151,,L,,
93BR02010,S2828,92,2,18,,42,1,132,4,1,,
93BR02011,S2829,92,2,18,,33,1,142,3,1,,
93BR02012,S2881,92,2,18,BON,LIS,1,133,,L,,
93BR02013,S2883,92,2,18,32C,LIS,1,133,,L,,
93BR02014,S2889,92,2,18,,33,1,108,2,1,,HAIRY
93BR02015,S2893,92,2,18,33,LIS,1,123,,L,,
93BR02016,S2894,92,2,18,29C,LIS,1,134,,L,,
93BR02017,S2897,92,2,18,31D,LIS,1,104,,L,,
93BR02018,S2871,92,2,18,31C,LIS,1,138,,L,,
93BR02019,S2870,92,2,18,35A,LIS,1,131,,L,,
93BR02020,S2873,92,2,18,33,LIS,1,106,,L,,
93BR02021,S2913,92,2,18,,44,1,130,4,1,,
93BR02022,S2914,92,2,18,,87,1,152,3,1,,ENTR
93BR02023,S2917,92,2,18,33,LIS,1,150,,L,,
93BR02024,S2901,92,2,18,,23,1,119,3,1,,
93BR02025,S2900,92,2,18,,42,1,132,3,1,,
93BR02026,S2905,92,2,18,35C,LIS,1,133,,L,,
93BR02027,S2933,92,2,18,,31,1,120,4,1,,
93BR02028,S2934,92,2,18,,21,1,106,2,1,,
93BR02029,S2938,92,2,18,29A,LIS,1,123,,L,,
93BR02030,S2941,92,2,18,34A,LIS,1,139,,L,,
93BR02031,S2944,92,2,18,,22,1,133,3,1,,
93BR02032,S2942,92,2,18,,34,1,135,4,1,,
93BR02033,S2950,92,2,18,,23,1,131,3,1,,ENTR
93BR02034,S2954,92,2,18,,41,1,126,3,1,,
93BR02035,S2966,92,2,18,,43,1,147,3,1,,
93BR02036,S2923,92,2,18,33,LIS,1,155,,L,,"HAIRY,ENTR"
93BR02037,S2922,92,2,18,,24,1,144,4,1,,HAIRY
93BR02038,S2929,92,2,18,AVR,88,1,119,3,1,,
93BR02039,S2982,92,2,18,AVR,41,1,135,3,1,,
93BR02040,S2989,92,2,18,AVR,24,1,122,4,1,,
93BR02041,S2996,92,2,18,,22,1,119,3,1,,
93BR02042,S2971,92,2,18,,32,1,134,3,1,,
93BR02043,S2710,92,2,18,BON,LIS,1,166,,L,,ENTR
93BR02044,S2715,92,2,18,,43,1,131,4,1,,
93BR02045,S2712,92,2,18,,24,1,142,3,1,,
93BR02046,S2708,92,2,18,,44,1,145,3,1,,
93BR02047,S2733,92,2,18,AVR,31,1,122,3,1,,ENTR
93BR02048,S2739,92,2,18,30D,LIS,1,141,,L,,
93BR02049,S2740,92,2,18,31C,LIS,1,134,,L,,
93BR02050,S2748,92,2,FW,,84,1,117,2,1,,
93BR02051,S2752,92,2,FW,,22,1,114,3,1,,HAIRY
93BR02052,S2760,92,2,18,31A,LIS,1,123,,L,,
93BR02053,S2765,92,2,18,AVR,LIS,1,109,,L,,
93BR02054,S2768,92,2,18,32C,LIS,1,153,,L,,GRAFT
93BR02055,S2725,92,2,18,,21,1,125,3,1,,
93BR02056,S2727,92,2,18,31D,LIS,1,132,,L,,
93BR02057,S2786,92,2,18,31D,LIS,1,135,,L,,ENTR
93BR02058,S2788,92,2,18,31A,LIS,1,120,,L,,
93BR02059,S2794,92,2,18,,21,1,127,3,1,,
93BR02060,S2792,92,2,18,,34,1,123,4,1,,
93BR02061,S2775,92,2,18,,23,1,120,3,1,,
93BR02062,S2772,92,2,18,BON,LIS,1,162,,L,,
93BR02063,S8115,87,2,18,,24,1,142,3,1,,
93BR02064,S8117,87,2,18,34A,LIS,1,164,,L,,
93BR02065,S8146,87,2,18,30B,LIS,1,158,,L,,
93BR02066,S8147,87,2,18,,21,1,165,3,1,,
93BR02067,S8151,87,2,18,,22,1,158,2,1,,
93BR02068,S8152,87,2,18,33,LIS,1,149,,L,,SW.BAG
93BR02069,S8169,87,2,18,,-3,1,189,4,2,,
93BR02070,S8007,87,2,18,SPG,LIS,1,140,,L,S,
93BR02071,S8037,87,2,18,,91,1,173,4,1,,TENDER
93BR02072,S8052,87,2,18,,31,1,135,2,1,,
93BR02073,S8021,87,2,18,,90,1,164,3,1,,SW.BAG
93BR02074,S8029,87,2,18,29C,LIS,1,160,,L,,
93BR02075,S8093,87,2,18,,32,1,165,3,1,,THIN'93
93BR02076,S8075,87,2,18,,-3,1,176,4,2,,
93BR02077,S8312,87,2,18,30D,LIS,1,192,,L,,DRY93
93BR02078,S8346,87,2,18,,23,1,161,3,1,,LTS
93BR02079,S8373,87,2,18,,80,1,168,3,1,,
93BR02080,S8376,87,2,18,33,LIS,1,166,,L,,
93BR02081,S8416,87,2,18,,81,1,169,3,1,,SUCK1SIDE
93BR02082,S8467,87,2,18,SPG,LIS,1,161,,L,S,
93BR02083,S8424,87,2,18,,-3,1,179,3,2,,
93BR02084,S8502,87,2,18,33,LIS,1,136,,L,,5FACE
93BR02085,S8584,87,2,18,,34,1,149,2,1,,SW.BAG
93BR02086,S8599,87,2,18,,44,1,160,2,1,,
93BR02087,S8659,88,2,18,,82,1,158,3,1,,
93BR02088,S8660,88,2,18,,31,1,113,,1,,MSG 10-28-93
93BR02089,S8665,88,2,18,SPG,LIS,1,160,,L,S,
93BR02090,S8680,88,2,18,,-3,1,185,3,2,,
93BR02091,S8683,88,2,18,32C,LIS,1,133,,L,,
93BR02092,S8670,88,2,18,SPG,LIS,1,167,,L,S,
93BR02093,S8673,88,2,18,,24,1,169,4,1,,
93BR02094,S8203,87,2,18,,33,1,154,3,1,,BIGBAG
93BR02095,S8204,87,2,18,29C,LIS,1,180,,L,,
93BR02096,S8225,87,2,18,31D,LIS,1,175,,L,,
93BR02097,S8297,87,2,18,,-3,1,181,3,2,,
93BR02098,S8272,87,2,18,,-3,1,186,5,2,,
93BR02099,S8813,88,2,18,,32,1,152,3,1,,SUCK1SIDE
93BR02100,S8816,88,2,18,,-3,1,192,4,2,,
93BR02101,S8802,88,2,18,SPG,LIS,1,167,,L,S,
93BR02102,S8850,88,2,18,32A,LIS,1,183,,L,,
93BR02103,S8826,88,2,18,,42,1,145,3,1,,
93BR02104,S8828,88,2,18,,43,1,159,2,1,,FLTS
93BR02105,S8891,88,2,18,31C,LIS,1,167,,L,,
93BR02106,S8874,88,2,18,32A,LIS,1,149,,L,,
93BR02107,S8876,88,2,18,SPG,LIS,1,145,,L,S,
93BR02108,S8904,88,2,18,,22,1,163,3,1,,
93BR02109,S8931,88,2,18,,23,1,161,3,1,,BRANDED TO 36
93BR02110,S8960,88,2,18,35C,LIS,1,168,,L,,
93BR02111,S8925,88,2,18,,21,1,158,3,1,,
93BR02112,S8995,88,2,18,,44,1,150,3,1,,
93BR02113,S8997,88,2,18,SPG,LIS,1,132,,L,S,
93BR02114,S8704,88,2,18,,-3,1,180,4,2,,
93BR02115,S8705,88,2,18,,21,1,165,3,1,,
93BR02116,S8702,88,2,18,,-3,1,182,4,2,,
93BR02117,S8709,88,2,18,29A,LIS,1,142,,L,,
93BR02118,S8731,88,2,18,31C,LIS,1,159,,L,,
93BR02119,S8733,88,2,18,,84,1,156,3,1,,
93BR02120,S8743,88,2,18,,22,1,164,3,1,,
93BR02121,S8742,88,2,18,30B,LIS,1,172,,L,,
93BR02122,S8749,88,2,18,,85,1,172,3,1,,
93BR02123,S8747,88,2,18,29A,LIS,1,158,,L,,
93BR02124,S8750,88,2,18,33,LIS,1,152,,L,,
93BR02125,S8759,88,2,18,,41,1,154,3,1,,
93BR02126,S8757,88,2,18,,86,1,159,3,1,,
93BR02127,S8760,88,2,18,,23,1,155,3,1,,SWGBAG
93BR02128,S8763,88,2,18,34A,LIS,1,145,,L,,
93BR02129,S8768,88,2,18,,24,1,151,2,1,,
93BR02130,S8721,88,2,18,,-3,1,180,3,2,,"LT'S, FLAT"
93BR02131,S8726,88,2,18,,83,1,164,2,1,,
93BR02132,S8789,88,2,18,SPG,LIS,1,149,,L,S,
93BR02133,S8791,88,2,18,31D,LIS,1,151,,L,,LAME OK
93BR02134,S9139,88,2,18,34B,LIS,1,167,3,L,,LAME 4/93
93BR02135,S9146,88,2,18,SPG,LIS,1,162,,L,S,THIN
93BR02136,S9150,88,2,18,,-3,1,178,3,2,,FLATTEAT
93BR02137,S9156,88,2,18,34D,LIS,1,168,,L,,AB.L.SHOU.
93BR02138,S9165,88,2,18,,24,1,162,3,1,,
93BR02139,S9168,88,2,18,31C,LIS,1,181,,L,,
93BR02140,S9124,88,2,18,,90,1,174,3,1,,
93BR02141,S9190,88,2,18,,31,1,153,3,1,,
93BR02142,S9174,88,2,18,,34,1,172,3,1,,
93BR02143,S9175,88,2,18,,-3,1,198,3,2,,NICE
93BR02144,S9012,88,2,18,,33,1,151,2,1,,
93BR02145,S9033,88,2,18,,-3,1,195,4,2,,
93BR02146,S9034,88,2,18,34C,LIS,1,202,,L,,
93BR02147,S9036,88,2,18,,21,1,133,3,1,,
93BR02148,S9040,88,2,18,,41,1,146,3,1,,
93BR02149,S9042,88,2,18,,-3,1,184,4,2,,DRY DAY102
93BR02150,S9064,88,2,18,31D,LIS,1,156,,L,,
93BR02151,S9091,88,2,18,31B,LIS,1,156,,L,,
93BR02152,S9095,88,2,18,,89,1,162,4,1,,
93BR02153,S9097,88,2,18,34A,LIS,1,187,,L,,
93BR02154,S9072,88,2,18,,87,1,161,3,1,,
93BR02155,S9078,88,2,18,,88,1,159,3,1,,
93BR02156,S9079,88,2,18,,-3,1,183,4,2,,"URI, CLA?"
93BR02157,S9305,88,2,18,32A,LIS,1,181,,L,,LTS
93BR02158,S9331,88,2,18,,-3,1,184,3,2,,TENDER
93BR02159,S9337,88,2,18,,91,1,166,3,1,,
93BR02160,S9374,88,2,18,35A,LIS,1,154,,L,,
93BR02161,S9376,88,2,18,SPG,LIS,1,161,,L,S,
93BR02162,S9419,88,2,18,34A,LIS,1,151,,L,,
93BR02163,S9406,88,2,18,,80,1,155,3,1,,
93BR02164,S9430,88,2,18,,81,1,124,2,1,,
93BR02165,S9449,88,2,18,,31,1,158,3,1,,
93BR02166,S9424,88,2,18,,23,1,171,3,1,,LTS
93BR02167,S9429,88,2,18,,43,1,170,3,1,,DYSTOCIA
93BR02168,S9581,89,2,18,,44,1,143,2,1,,
93BR02169,S9583,89,2,18,,21,1,169,3,1,,
93BR02170,S9593,89,2,18,,-3,1,195,3,2,,DYSTOCIA '93
93BR02171,S9592,89,2,18,,41,1,166,2,1,,
93BR02172,S9598,89,2,18,32A,LIS,1,162,,L,,
93BR02173,S9570,89,2,18,,82,1,170,4,1,,
93BR02174,S9573,89,2,18,,83,1,174,3,1,,
93BR02175,S9574,89,2,18,,24,1,143,2,1,,
93BR02176,S9575,89,2,18,35C,LIS,1,189,,L,,LTS
93BR02177,S9576,89,2,18,,84,1,165,3,1,,
93BR02178,S9572,89,2,18,29A,LIS,1,186,,L,,
93BR02179,S9579,89,2,18,34A,LIS,1,170,,L,,
93BR02180,S9610,89,2,18,,22,1,157,3,1,,
93BR02181,S9614,89,2,18,,32,1,174,4,1,,BIGHEAD-MAY91
93BR02182,S9607,89,2,18,,42,1,163,4,1,,SW.BAG
93BR02183,S9639,89,2,18,34C,LIS,1,172,,L,,
93BR02184,S9640,89,2,18,,85,1,164,3,1,,FINNWOOL
93BR02185,S9643,89,2,18,,87,1,152,2,1,,
93BR02186,S9654,89,2,18,,43,1,165,3,1,,
93BR02187,S9659,89,2,18,32C,LIS,1,155,,L,,
93BR02188,S9661,89,2,18,,-3,1,182,3,2,,TENDER
93BR02189,S9665,89,2,18,,-3,1,187,3,2,,
93BR02190,S9669,89,2,18,35A,LIS,1,190,,L,,
93BR02191,S9624,89,2,18,34D,LIS,1,182,,L,,
93BR02192,S9626,89,2,18,,33,1,168,3,1,,
93BR02193,S9629,89,2,18,,23,1,173,3,1,,TENDER
93BR02194,S9681,89,2,18,,86,1,174,4,1,,
93BR02195,S9687,89,2,18,,22,1,144,3,1,,
93BR02196,S9694,89,2,18,33,LIS,1,187,,L,,FLTS
93BR02197,S9698,89,2,18,,-3,1,204,4,2,,
93BR02198,S9677,89,2,18,,24,1,167,3,1,,LAMBED @KELLY
93BR02199,S9216,88,2,18,,-3,1,182,4,2,,
93BR02200,S9212,88,2,18,31A,LIS,1,151,,L,,
93BR02201,S9209,88,2,18,33,LIS,1,200,,L,,
93BR02202,S9237,88,2,18,,32,1,153,3,1,,
93BR02203,S9259,88,2,18,SPG,LIS,1,157,,L,S,
93BR02204,S9260,88,2,18,,33,1,159,3,1,,
93BR02205,S9223,88,2,18,32C,LIS,1,164,,L,,
93BR02206,S9286,88,2,18,,34,1,157,3,1,,
93BR02207,S9296,88,2,18,30A,LIS,1,163,,L,,
93BR02208,S9297,88,2,18,,-3,1,186,5,2,,LTS
93BR02209,S9270,88,2,18,,22,1,168,3,1,,BIGBAG
93BR02210,S9272,88,2,18,,-3,1,183,3,2,,
93BR02211,S9277,88,2,18,,42,1,150,3,1,,HOOF TRIM
93BR02212,S9801,89,2,18,,-3,1,184,4,2,,GOODEWE
93BR02213,S9804,89,2,18,,-3,1,177,5,2,,
93BR02214,S9809,89,2,18,,44,1,168,4,1,,
93BR02215,S9833,89,2,18,,90,1,161,4,1,,
93BR02216,S9832,89,2,18,,-3,1,178,4,2,,
93BR02217,S9839,89,2,18,35C,LIS,1,174,,L,,
93BR02218,S9837,89,2,18,,41,1,179,3,1,,"SUCK1SIDE,FLT"
