UID,ETAG,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,COND,UREA,WORK,AISIRE
95BR00765,K7072,1.0,62,4TEATS,03,1,0,150,0.0,o,W,
95BR00766,K7077,1.0,62,4TEATS,53,1,0,142,0.0,o,W,
95BR00767,K7311,1.0,61,,51,1,0,169,0.0,o,W,
95BR00768,K7313,1.0,61,,52,1,0,153,0.0,o,W,
95BR00769,K7301,1.0,61,,55,1,0,151,0.0,o,W,
95BR00770,K7300,1.0,62,,54,1,0,132,0.0,o,W,
95BR00771,K7303,1.0,62,,56,1,0,167,0.0,o,W,
95BR00772,K7341,1.0,61,4TEATS,54,1,0,157,0.0,o,W,
95BR00773,K7348,1.0,60,,04,1,0,154,0.0,o,W,
95BR00774,K7360,1.0,62,4TEATS,55,1,0,157,0.0,o,W,
95BR00775,K7364,1.0,62,4TEATS      X,X,,0,162,0.0,R,W,
95BR00776,K7365,1.0,61,4TEATS,02,1,0,132,0.0,o,W,
95BR00777,K7367,1.0,61,4TEATS,56,1,0,172,0.0,o,W,
95BR00778,K7321,1.0,60,,03,1,0,148,0.0,o,W,
95BR00779,K7320,1.0,61,ZANY,53,1,0,155,0.0,o,W,
95BR00780,K7387,1.0,61,,53,1,0,141,0.0,o,W,
95BR00781,K7370,1.0,62,4TEATS,,,0,185,0.0,R,W,
95BR00782,K7378,1.0,60,OK,52,1,0,168,0.0,o,W,
95BR00783,K7377,1.0,60,4TEATS,51,1,0,172,0.0,o,W,
95BR00784,K7412,1.0,62,,54,1,0,143,0.0,o,W,
95BR00785,K7430,1.0,00,4TEATS,52,1,0,133,0.0,o,W,
95BR00786,K7432,1.0,61,,52,1,0,144,0.0,o,W,
95BR00787,K7444,1.0,00,4TEATS,55,1,0,143,0.0,o,W,
95BR00788,K7455,1.0,62,4TEATS,,,0,190,0.0,R,W,
95BR00789,K7461,1.0,61,,53,1,0,155,0.0,o,W,
95BR00790,K7420,1.0,60,,55,1,0,190,0.0,o,W,
95BR00791,K7426,1.0,60,RCVR,,,0,206,0.0,R,W,
95BR00792,K7422,1.0,61,,56,1,0,165,0.0,o,W,
95BR00793,K7427,1.0,62,4TEATS,51,1,0,153,0.0,o,W,
95BR00794,K7481,1.0,61,,04,1,0,190,0.0,R,W,
95BR00795,K7482,1.0,61,,51,1,0,150,0.0,o,W,
95BR00796,K7488,1.0,62,4TEATS,52,1,0,143,0.0,o,W,
95BR00797,K7496,1.0,60,,53,1,0,176,0.0,o,W,
95BR00798,K7498,1.0,62,4TEATS,54,1,0,154,0.0,o,W,
95BR00799,K7499,1.0,62,,,,0,180,0.0,R,W,
95BR00800,K7471,1.0,00,NOBAG,54,1,0,171,0.0,o,W,
95BR00801,K7473,1.0,62,,54,1,0,149,0.0,o,W,
95BR00802,K7474,1.0,62,4TEATS,55,1,0,144,0.0,o,W,
95BR00803,K7479,1.0,60,,56,1,0,134,0.0,o,W,
95BR00804,K7518,1.0,00,4TEATS,53,1,0,161,0.0,o,W,
95BR00805,K7503,1.0,62,4TEATS,55,1,0,153,0.0,o,W,
95BR00806,K7505,1.0,62,4TEATS,56,1,0,159,0.0,o,W,
95BR00807,K7502,1.0,62,,,,0,173,0.0,R,W,
95BR00808,K7509,1.0,60,CONJUNCTIVITI,51,1,0,166,0.0,o,W,
95BR00809,K7530,1.0,61,HUGE,,,0,203,0.0,R,W,
95BR00810,K7539,1.0,60,4TEATS,54,1,0,151,0.0,o,W,
95BR00811,K7544,1.0,61,,,,0,187,0.0,R,W,
95BR00812,K7548,1.0,61,LAME RF 10-11,,,0,172,0.0,R,W,
95BR00813,K7551,1.0,62,,,,0,177,0.0,R,W,
95BR00814,K7553,1.0,61,,55,1,0,162,0.0,o,W,
95BR00815,K7554,1.0,61,3TEATS,56,1,0,148,0.0,o,W,
95BR00816,K7556,1.0,00,DYSTOCIA 95,55,1,0,147,0.0,o,W,
95BR00817,K7552,1.0,62,,,,0,179,0.0,R,W,
95BR00818,K7557,1.0,62,MSG 10-11-95,,,0,167,0.0,R,W,
95BR00819,K7563,1.0,60,4TEATS,51,1,0,170,0.0,o,W,
95BR00820,K7568,1.0,62,4TEATS,,,0,185,0.0,R,W,
95BR00821,K7567,1.0,62,4TEATS,03,1,0,151,0.0,o,W,
95BR00822,K7521,1.0,60,4TEATS,52,1,0,132,0.0,o,W,
95BR00823,K7529,1.0,62,4TEATS,53,1,0,158,0.0,o,W,
95BR00824,K7586,1.0,62,,53,1,0,157,0.0,o,W,
95BR00825,K7588,1.0,60,,54,1,0,166,0.0,o,W,
95BR00826,K7587,1.0,60,X >20 WBC OCT,X,,0,207,0.0,R,W,
95BR00827,K7592,1.0,60,,55,1,0,172,0.0,o,W,
95BR00828,K7579,1.0,00,4TEATS,55,1,0,159,0.0,o,W,
95BR00829,K7577,1.0,60,4TEATS,52,1,0,176,0.0,o,W,
95BR00830,K7605,1.0,62,4JAW,56,1,0,164,0.0,o,W,
95BR00831,K7602,1.0,62,BRITCHY!,X,,0,179,0.0,R,W,
95BR00832,K7631,1.0,61,4TEATS,,,0,197,0.0,R,W,
95BR00833,K7640,1.0,60,,51,1,0,161,0.0,o,W,
95BR00834,K7643,1.0,00,,54,1,0,145,0.0,o,W,
95BR00835,K7644,1.0,00,4TEATS,55,1,0,153,0.0,o,W,
95BR00836,K7650,1.0,61,4TEATS,52,1,0,166,0.0,o,W,
95BR00837,K7656,1.0,00,4TEATS,54,1,0,190,0.0,R,W,
95BR00838,K7661,1.0,61,CERV.PROLAPSE,01,1,0,160,0.0,o,W,
95BR00839,K7662,1.0,61,CLR3,02,1,0,156,0.0,o,W,
95BR00840,K7668,1.0,00,NO BAG YRLG,55,1,0,166,0.0,o,W,
95BR00841,K7667,1.0,62,4TEATS,53,1,0,151,0.0,o,W,
95BR00842,K7686,1.0,60,,56,1,0,167,0.0,o,W,
95BR00843,K7688,1.0,60,,51,1,0,174,0.0,o,W,
95BR00844,K7692,1.0,61,4TEATS,52,1,0,160,0.0,o,W,
95BR00845,K7698,1.0,62,4TEATS,53,1,0,169,0.0,o,W,
95BR00846,K7670,1.0,60,4TEATS,54,1,0,156,0.0,o,W,
95BR00847,K7673,1.0,62,4TEATS,55,1,0,149,0.0,o,W,
95BR00848,K7672,1.0,62,4TEATS,,,0,173,0.0,R,W,
95BR00849,K7214,1.0,61,4TEATS,56,1,0,166,0.0,o,W,
95BR00850,K7212,1.0,60,4TEATS,55,1,0,169,0.0,o,W,
95BR00851,K7219,1.0,61,R.P.,51,1,0,147,0.0,o,W,
95BR00852,K7201,1.0,61,4TEATS,54,1,0,170,0.0,o,W,
95BR00853,K7234,1.0,61,,55,1,0,173,0.0,o,W,
95BR00854,K7236,1.0,60,X WEAK LEGS,Xa,,0,187,0.0,R,W,
95BR00855,K7237,1.0,00,DEPRESSED,55,1,0,151,0.0,o,W,
95BR00856,K7244,1.0,00,ENTRmsg082595,52,1,0,190,0.0,R,W,
95BR00857,K7245,1.0,00,ENTR,53,1,0,190,0.0,R,W,
95BR00858,K7247,1.0,62,,,,0,169,0.0,R,W,
95BR00859,K7253,1.0,60,4TEATS,56,1,0,187,0.0,o,W,
95BR00860,K7256,1.0,62,4TEATS,51,1,0,156,0.0,o,W,
95BR00861,K7259,1.0,61,,e.5,2,0,186,0.0,R,W,
95BR00862,K7260,1.0,62,4TEATS,04,1,0,143,0.0,o,W,
95BR00863,K7263,1.0,60,,52,1,0,167,0.0,o,W,
95BR00864,K7266,1.0,61,,03,1,0,216,0.0,R,W,
95BR00865,K7220,1.0,62,,52,1,0,175,0.0,o,W,
95BR00866,K7223,1.0,60,HAIRY,53,1,0,139,0.0,o,W,
95BR00867,K7229,1.0,60,,01,1,0,229,0.0,R,W,
95BR00868,K7227,1.0,61,,54,1,0,161,0.0,o,W,
95BR00869,K7281,1.0,61,DYSTOCIA95 RP,55,1,0,152,0.0,o,W,
95BR00870,K7283,1.0,62,4TEATS,51,1,0,179,0.0,o,W,
95BR00871,K7284,1.0,61,4TEATS,52,1,0,163,0.0,o,W,
95BR00872,K7282,1.0,61,4TEATS,56,1,0,139,0.0,o,W,
95BR00873,K7292,1.0,61,,53,1,0,163,0.0,o,W,
95BR00874,K7297,1.0,00,ENTR,51,1,0,139,0.0,o,W,
95BR00875,K7270,1.0,60,,53,1,0,172,0.0,o,W,
95BR00876,K7278,1.0,61,4TEATS,54,1,0,144,0.0,o,W,
95BR00877,K7700,1.0,62,4TEATS,54,1,0,162,0.0,o,W,
95BR00878,K7702,1.0,00,,53,1,0,147,0.0,o,W,
95BR00879,K7731,1.0,00,,51,1,0,130,0.0,o,W,
95BR00880,K7726,1.0,00,BRN EARS,,,0,148,0.0,R,W,
95BR00881,L1641,7.5,00,"BLACK,AB.SHO.",972,1,1,152,0.0,o,W,
95BR00882,L1622,7.5,00,BLACK,971,1,1,149,0.0,o,W,
95BR00883,L3108,6.5,72,,-FL,F,6,0,0.0,o,n,
95BR00884,L3169,6.5,73,OLD ABS L HIP,-FL,F,6,0,0.0,o,n,
95BR00885,L3031,6.5,72,,-FL,F,6,0,0.0,o,n,
95BR00886,L3047,6.5,72,SM BAG 93,-FL,F,6,0,0.0,o,n,
95BR00887,L3335,6.0,82,SAVE,20,2,0,173,0.0,o,W,
95BR00888,L3363,6.0,82,,21,2,0,165,0.0,o,W,
95BR00889,L3395,6.0,81,TRY 3 94,02,2,0,162,0.0,o,W,
95BR00890,L3410,6.0,88,DYSTOCIA 95,-0-,2,2,182,0.0,o,W,L6868
95BR00891,L3431,6.0,73,,-FL,F,6,0,0.0,o,n,
95BR00892,L3433,6.0,82,FAT,22,2,0,181,0.0,o,W,
95BR00893,L3437,6.0,82,LTS,23,2,0,173,0.0,o,W,
95BR00894,L3453,6.0,82,,24,2,0,168,0.0,o,W,
95BR00895,L3465,6.0,81,,03,2,0,157,0.0,o,W,
95BR00896,L3486,6.0,81,,04,2,0,166,0.0,o,W,
95BR00897,L3512,6.0,88,,-2-,2,2,204,0.0,o,W,S1878
95BR00898,L3600,6.0,81,,01,2,0,153,0.0,o,W,
95BR00899,L3683,6.0,81,,02,2,0,145,0.0,o,W,
95BR00900,L3201,6.5,72,,-FL,F,6,0,0.0,o,n,
95BR00901,L3269,6.5,73,?BAG,-FL,F,6,0,0.0,o,n,
95BR00902,L3840,6.0,88,AB L SHOU,-0-,P,2,139,0.0,o,W,Misc
95BR00903,L3820,6.0,81,LF LAME 94,01,2,0,193,0.0,o,W,
95BR00904,L3909,6.0,82,FLTS,27,2,0,183,0.0,o,W,
95BR00905,L3960,6.0,82,,28,2,0,171,0.0,o,W,
95BR00906,L3977,6.0,81,,02,2,0,183,0.0,o,W,
95BR00907,L3701,6.0,82,,26,2,0,172,0.0,o,W,
95BR00908,L3703,6.0,81,RF LAME 95,03,2,0,151,0.0,o,W,
95BR00909,L3722,6.0,81,,04,2,0,171,0.0,o,W,
95BR00910,L3794,6.0,73,,-FL,F,6,0,0.0,o,n,
95BR00911,L3777,6.0,82,,25,2,0,176,0.0,o,W,
95BR00912,L4113,6.0,82,,31,2,0,180,0.0,o,W,
95BR00913,L4018,6.0,82,"THIN95,AGE",29,2,0,150,0.0,o,W,
95BR00914,L4432,5.5,73,,-FL,F,6,0,0.0,o,n,
95BR00915,L4457,5.5,73,LT @R,-FL,F,6,0,0.0,o,n,
95BR00916,L4463,5.5,72,CHK R.EYE,-FL,F,6,0,0.0,o,n,
95BR00917,L4464,5.5,73,SM ABS NECK,-FL,F,6,0,0.0,o,n,
95BR00918,L4426,5.5,72,,-FL,F,6,0,0.0,o,n,
95BR00919,L4429,5.5,72,,-FL,F,6,0,0.0,o,n,
95BR00920,L4496,5.5,72,DRY 09/26/95,-FL,F,6,0,0.0,o,n,
95BR00921,L4479,5.5,73,,-FL,F,6,0,0.0,o,n,
95BR00922,L4514,5.5,88,,-2-,2,2,206,0.0,o,W,S0423
95BR00923,L4534,5.5,72,,-FL,F,6,166,0.0,o,W,
95BR00924,L4524,5.5,73,,-FL,F,6,188,0.0,o,W,
95BR00925,L4583,5.5,73,,-FL,F,6,0,0.0,o,n,
95BR00926,L4587,5.5,73,,-FL,F,6,204,0.0,o,W,
95BR00927,L4594,5.5,73,,-FL,F,6,156,0.0,o,W,
95BR00928,L4596,5.5,73,SM ABS @POLL,-FL,F,6,0,0.0,o,n,
95BR00929,L4573,5.5,73,,-FL,F,6,0,0.0,o,n,
95BR00930,L4616,5.5,73,,-FL,F,6,0,0.0,o,n,
95BR00931,L4617,5.5,73,,-FL,F,6,0,0.0,o,n,
95BR00932,L4601,5.5,73,,-FL,F,6,185,0.0,o,W,
95BR00933,L4603,5.5,73,EMACIATED ok?,-FL,F,6,0,0.0,o,n,
95BR00934,L4631,5.5,73,?FIBER93,-FL,F,6,180,0.0,o,W,
95BR00935,L4634,5.5,73,BAG OK in 95,-FL,F,6,0,0.0,o,n,
95BR00936,L4653,5.5,88,UDDER EDEMA,-2-,P,2,161,0.0,o,W,Misc
95BR00937,L4659,5.5,73,LT,-FL,F,6,0,0.0,o,n,
95BR00938,L4626,5.5,73,,-FL,F,6,0,0.0,o,n,
95BR00939,L4699,5.0,82,,20,2,0,162,0.0,o,W,
95BR00940,L4674,5.5,73,,-FL,F,6,0,0.0,o,n,
95BR00941,L4675,5.5,73,,-FL,F,6,0,0.0,o,n,
95BR00942,L4679,5.5,73,,-FL,F,6,0,0.0,o,n,
95BR00943,L4842,5.0,88,DYSTOCIA 94,-2-,2,2,183,0.0,o,W,L6868
95BR00944,L4851,5.0,82,,23,2,0,175,0.0,o,W,
95BR00945,L4878,5.0,81,"FLTS,BLK.EYE",03,2,0,185,0.0,o,W,
95BR00946,L4904,5.0,73,FIBERY?,-FL,F,6,0,0.0,o,n,
95BR00947,L4909,5.0,82,RF.LAME,24,2,0,156,0.0,o,W,
95BR00948,L4946,5.0,73,TENDER,-FL,F,6,0,0.0,o,n,
95BR00949,L4954,5.0,82,TRY 3-95,26,2,0,160,0.0,o,W,
95BR00950,L4952,5.0,82,DYSTOCIA 95,25,2,0,175,0.0,o,W,
95BR00951,L4971,5.0,88,RF LAME TRT,-0-,2,2,206,0.0,o,W,S0423
95BR00952,L4702,5.0,82,,21,2,0,153,0.0,o,W,
95BR00953,L4762,5.0,88,FAT,-0-,P,2,165,0.0,o,W,Misc
95BR00954,L4727,5.0,82,,22,2,0,181,0.0,o,W,
95BR00955,L5103,5.0,88,LATE2MILK,-0-,2,2,200,0.0,o,W,S1908
95BR00956,L5153,5.0,88,,-2-,2,2,156,0.0,o,W,S1497
95BR00957,L5123,5.0,81,?BAG lbwn=188,04,2,0,197,0.0,o,W,
95BR00958,L5185,5.0,73,,-FL,F,6,182,0.0,o,W,
95BR00959,L5012,5.0,81,,04,2,0,163,0.0,o,W,
95BR00960,L5001,5.0,73,,-FL,F,6,0,0.0,o,n,
95BR00961,L5007,5.0,82,?L UPPER JAW,27,2,0,151,0.0,o,W,
95BR00962,L5045,5.0,82,BIGTAG95,28,2,0,176,0.0,o,W,
95BR00963,L5059,5.0,81,NO AB 95,02,2,0,170,0.0,o,W,
95BR00964,L5024,5.0,88,,-2-,2,2,153,0.0,o,W,S1390
95BR00965,L5028,5.0,73,,-FL,F,6,0,0.0,o,n,
95BR00966,L5077,5.0,81,,03,2,0,171,0.0,o,W,
95BR00967,L5301,5.0,81,X OPP,02,2,0,142,0.0,o,W,
95BR00968,L5368,5.0,88,,-0-,2,2,183,0.0,o,W,L6868
95BR00969,L5390,5.0,88,TRY 3 94,-0-,2,2,154,0.0,o,W,S1390
95BR00970,L5379,5.0,82,LTS,30,2,0,177,0.0,o,W,
95BR00971,L5418,5.0,88,,-2-,2,2,152,0.0,o,W,S1878
95BR00972,L5467,5.0,82,,20,2,0,163,0.0,o,W,
95BR00973,L5425,5.0,82,"THIN, R.P.",31,2,0,149,0.0,o,W,
95BR00974,L5471,5.0,88,,-2-,P,2,145,0.0,o,W,Misc
95BR00975,L5541,5.0,88,FIBERY,-0-,2,2,179,0.0,o,W,S1541
95BR00976,L5581,5.0,81,,04,2,0,174,0.0,o,W,
95BR00977,L5580,5.0,81,THIN95,03,2,0,161,0.0,o,W,
95BR00978,L5589,5.0,73,,-FL,F,6,0,0.0,o,n,
95BR00979,L5596,5.0,73,,-FL,F,6,0,0.0,o,n,
95BR00980,L5612,5.0,81,PINK-EYE,01,2,0,172,0.0,o,W,
95BR00981,L5675,5.0,82,MEATBAG95,21,2,0,183,0.0,o,W,
95BR00982,L5202,5.0,81,,01,2,0,153,0.0,o,W,
95BR00983,L5245,5.0,73,,-FL,F,6,0,0.0,o,n,
95BR00984,L5263,5.0,81,,01,2,0,161,0.0,o,W,
95BR00985,L5283,5.0,82,TRY 3 94 & 95,29,2,0,177,0.0,o,W,
95BR00986,L5288,5.0,73,? PREG 062695,-FL,F,6,199,0.0,o,W,
95BR00987,L5841,4.5,73,,-FL,F,6,159,0.0,o,W,
95BR00988,L5856,4.5,73,,-FL,F,6,178,0.0,o,W,
95BR00989,L5860,4.5,73,,-FL,F,6,0,0.0,o,n,
95BR00990,L5911,4.5,73,R.EYE OK,-FL,F,6,0,0.0,o,n,
95BR00991,L5910,4.5,73,DYSTOCIA 95,-FL,F,6,0,0.0,o,n,
95BR00992,L5901,4.5,73,,-FL,F,6,185,0.0,o,W,
95BR00993,L5941,4.5,73,,-FL,F,6,0,0.0,o,n,
95BR00994,L5949,4.5,73,,-FL,F,6,0,0.0,o,n,
95BR00995,L5953,4.5,73,,-FL,F,6,0,0.0,o,n,
95BR00996,L5955,4.5,88,,-2-,2,2,131,0.0,o,W,S1908
95BR00997,L5956,4.5,73,,-FL,F,6,0,0.0,o,n,
95BR00998,L5981,4.5,88,,-2-,2,2,129,0.0,o,W,L6868
95BR00999,L5983,4.5,73,,-FL,F,6,172,0.0,o,W,
95BR01000,L5984,4.5,73,,-FL,F,6,0,0.0,o,n,
95BR01001,L5701,5.0,81,,02,2,0,178,0.0,o,W,
95BR01002,L5743,5.0,81,DYSTOCIA,04,2,0,167,0.0,o,W,
95BR01003,L6114,4.5,73,X CRIPPLE,-FL,F,6,126,0.0,o,W,
95BR01004,L6112,4.5,73,,-FL,F,6,0,0.0,o,n,
95BR01005,L6141,4.5,88,KEEP.25 FERT,-0-,2,2,164,0.0,o,W,S1878
95BR01006,L6145,4.5,73,,-FL,F,6,176,0.0,o,W,
95BR01007,L6153,4.5,72,,-FL,F,6,165,0.0,o,W,
95BR01008,L6164,4.5,72,,-FL,F,6,0,0.0,o,n,
95BR01009,L6165,4.5,88,,-2-,P,2,161,0.0,o,W,Misc
95BR01010,L6192,4.5,72,,-FL,F,6,181,0.0,o,W,
95BR01011,L6197,4.5,73,,-FL,F,6,0,0.0,o,n,
95BR01012,L6014,4.5,73,SHR CUT R EAR,-FL,F,6,0,0.0,o,n,
95BR01013,L6097,4.5,73,,-FL,F,6,202,0.0,o,W,
95BR01014,L6301,4.5,72,,-FL,F,6,0,0.0,o,n,
95BR01015,L6332,4.5,73,,-FL,F,6,169,0.0,o,W,
95BR01016,L6345,4.5,73,,-FL,F,6,0,0.0,o,n,
95BR01017,L6353,4.5,73,,-FL,F,6,115,0.0,o,W,
95BR01018,L6384,4.5,72,,-FL,F,6,152,0.0,o,W,
95BR01019,L6385,4.5,72,,-FL,F,6,0,0.0,o,n,
95BR01020,L6413,4.5,73,,-FL,F,6,0,0.0,o,n,
95BR01021,L6414,4.5,73,,-FL,F,6,172,0.0,o,W,
95BR01022,L6453,4.5,73,,-FL,F,6,173,0.0,o,W,
95BR01023,L6421,4.5,72,,-FL,F,6,0,0.0,o,n,
95BR01024,L6427,4.5,73,,-FL,F,6,192,0.0,o,W,
95BR01025,L6485,4.0,81,,03,2,0,191,0.0,o,W,
95BR01026,L6487,4.0,82,POSTPARTFEVER,22,2,0,149,0.0,o,W,
95BR01027,L6476,4.5,73,,-FL,F,6,200,0.0,o,W,
95BR01028,L6509,4.0,88,,-2-,2,2,161,0.0,o,W,S1497
95BR01029,L6567,4.0,81,,01,2,0,161,0.0,o,W,
95BR01030,L6613,4.0,88,DYSTOCIA 9495,-0-,2,2,157,0.0,o,W,S1878
95BR01031,L6605,4.0,82,,23,2,0,169,0.0,o,W,
95BR01032,L6630,4.0,81,REJECTS LAMB,02,2,0,188,0.0,o,W,
95BR01033,L6637,4.0,88,,-2-,2,2,191,0.0,o,W,S1878
95BR01034,L6643,4.0,82,THICKMILK,24,2,0,171,0.0,o,W,
95BR01035,L6693,4.0,88,LF JOINT OPP?,-0-,2,2,160,0.0,o,W,S0423
95BR01036,L6697,4.0,82,,25,2,0,155,0.0,o,W,
95BR01037,L6679,4.0,81,,03,2,0,166,0.0,o,W,
95BR01038,L6210,4.5,72,,-FL,F,6,0,0.0,o,n,
95BR01039,L6213,4.5,72,,-FL,F,6,0,0.0,o,n,
95BR01040,L6232,4.5,72,,-FL,F,6,196,0.0,o,W,
95BR01041,L6261,4.5,72,,-FL,F,6,0,0.0,o,n,
95BR01042,L6268,4.5,72,,-FL,F,6,173,0.0,o,W,
95BR01043,L6284,4.5,72,SM BAG,-FL,F,6,0,0.0,o,n,
95BR01044,L6272,4.5,72,,-FL,F,6,0,0.0,o,n,
95BR01045,L6846,4.0,81,,02,2,0,177,0.0,o,W,
95BR01046,L6858,4.0,82,,28,2,0,151,0.0,o,W,
95BR01047,L6862,4.0,81,,03,2,0,152,0.0,o,W,
95BR01048,L6873,4.0,81,"LAME LF 95,OK",04,2,0,173,0.0,o,W,
95BR01049,L6878,4.0,88,,-0-,2,2,172,0.0,o,W,S2079
95BR01050,L6914,4.0,81,,01,2,0,186,0.0,o,W,
95BR01051,L6939,4.0,82,TENDER,29,2,0,160,0.0,o,W,
95BR01052,L6730,4.0,82,DYSTOCIA 93,26,2,0,157,0.0,o,W,
95BR01053,L6748,4.0,81,THICK MILK,04,2,0,155,0.0,o,W,
95BR01054,L6750,4.0,81,,01,2,0,174,0.0,o,W,
95BR01055,L6753,4.0,73,,-FL,F,6,0,0.0,o,n,
95BR01056,L6769,4.0,82,,27,2,0,150,0.0,o,W,
95BR01057,L2079,7.0,88,,-2-,2,2,187,0.0,o,W,S1497
95BR01058,L2348,7.0,81,,01,2,0,155,0.0,o,W,
95BR01059,L2520,7.0,88,,-0-,2,2,196,0.0,o,W,S1908
95BR01060,L2634,6.5,73,,-FL,F,6,0,0.0,o,n,
95BR01061,L2642,6.5,73,BRN.LEGS,-FL,F,6,0,0.0,o,n,
95BR01062,L2680,6.5,73,,-FL,F,6,0,0.0,o,n,
95BR01063,L2682,6.5,73,,-FL,F,6,0,0.0,o,n,
95BR01064,L2690,6.5,73,,-FL,F,6,0,0.0,o,n,
95BR01065,L2269,7.0,81,,02,2,0,177,0.0,o,W,
95BR01066,L2271,7.0,81,TRY 3 94,03,2,0,148,0.0,o,W,
95BR01067,L2857,6.5,00,"BLACK,DYSTOCI",972,1,1,163,0.0,o,W,
95BR01068,L2880,6.5,73,,-FL,F,6,0,0.0,o,n,
95BR01069,L2879,6.5,88,,-0-,2,2,192,0.0,o,W,L6868
95BR01070,L2914,6.5,73,,-FL,F,6,0,0.0,o,n,
95BR01071,L2951,6.5,73,SM.BAG,-FL,F,6,0,0.0,o,n,
95BR01072,L2729,6.5,73,,-FL,F,6,0,0.0,o,n,
95BR01073,L8111,3.5,72,,-FL,F,6,167,0.0,o,W,
95BR01074,L8103,3.5,72,X OPP,-FL,F,6,122,0.0,o,W,
95BR01075,L8130,3.5,73,,-FL,F,6,159,0.0,o,W,
95BR01076,L8147,3.5,73,,-FL,F,6,0,0.0,o,n,
95BR01077,L8155,3.5,73,,-FL,F,6,0,0.0,o,n,
95BR01078,L8157,3.5,73,,-FL,F,6,0,0.0,o,n,
95BR01079,L8168,3.5,72,,-FL,F,6,0,0.0,o,n,
95BR01080,L8183,3.5,73,,-FL,F,6,0,0.0,o,n,
95BR01081,L8182,3.5,72,,-FL,F,6,0,0.0,o,n,
95BR01082,L8198,3.5,73,HARDBAG? 95,-FL,F,6,0,0.0,o,n,
95BR01083,L8171,3.5,72,,-FL,F,6,0,0.0,o,n,
95BR01084,L8175,3.5,73,?HARDBAG 95,-FL,F,6,0,0.0,o,n,
95BR01085,L8172,3.5,72,,-FL,F,6,0,0.0,o,n,
95BR01086,L8006,3.5,73,,-FL,F,6,178,0.0,o,W,
95BR01087,L8008,3.5,73,,-FL,F,6,0,0.0,o,n,
95BR01088,L8053,3.5,72,,-FL,F,6,151,0.0,o,W,
95BR01089,L8055,3.5,73,,-FL,F,6,0,0.0,o,n,
95BR01090,L8059,3.5,73,,-FL,F,6,199,0.0,o,W,
95BR01091,L8021,3.5,88,THICK COLOSTR,-0-,2,2,151,0.0,o,W,S1497
95BR01092,L8319,3.5,88,,-0-,2,2,117,0.0,o,W,S1878
95BR01093,L8333,3.5,73,,-FL,F,6,164,0.0,o,W,
95BR01094,L8344,3.5,88,,-0-,2,2,153,0.0,o,W,S0423
95BR01095,L8324,3.5,73,,-FL,F,6,0,0.0,o,n,
95BR01096,L8325,3.5,73,,-FL,F,6,207,0.0,o,W,
95BR01097,L8326,3.5,73,,-FL,F,6,0,0.0,o,n,
95BR01098,L8441,3.0,81,,02,2,0,143,0.0,o,W,
95BR01099,L8461,3.0,88,,-2-,2,2,137,0.0,o,W,L6868
95BR01100,L8493,3.0,81,ABS THROAT,03,2,0,162,0.0,o,W,
95BR01101,L8516,3.0,81,,02,2,0,157,0.0,o,W,
95BR01102,L8517,3.0,81,,01,2,0,162,0.0,o,W,
95BR01103,L8507,3.0,88,,-0-,P,2,168,0.0,o,W,Misc
95BR01104,L8534,3.0,82,,25,2,0,175,0.0,o,W,
95BR01105,L8541,3.0,81,,03,2,0,167,0.0,o,W,
95BR01106,L8521,3.0,82,,24,2,0,175,0.0,o,W,
95BR01107,L8600,3.0,88,,-2-,P,2,141,0.0,o,W,Misc
95BR01108,L8607,3.0,82,,26,2,0,175,0.0,o,W,
95BR01109,L8654,3.0,81,,04,2,0,170,0.0,o,W,
95BR01110,L8689,3.0,88,ABS L.FLANK,-0-,2,2,172,0.0,o,W,S1390
95BR01111,L8670,3.0,88,ENTR,-0-,2,2,175,0.0,o,W,L6868
95BR01112,L8215,3.5,73,,-FL,F,6,177,0.0,o,W,
95BR01113,L8216,3.5,73,,-FL,F,6,0,0.0,o,n,
95BR01114,L8218,3.5,73,,-FL,F,6,182,0.0,o,W,
95BR01115,L8201,3.5,72,,-FL,F,6,0,0.0,o,n,
95BR01116,L8204,3.5,73,,-FL,F,6,168,0.0,o,W,
95BR01117,L8205,3.5,73,X OPP,-FL,F,6,152,0.0,o,W,
95BR01118,L8209,3.5,73,,-FL,F,6,168,0.0,o,W,
95BR01119,L8230,3.5,73,,-FL,F,6,0,0.0,o,n,
