UID,ETAG,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,COND,WORK
97BR01727,S2465,5.0,13,BLOODY MILK@L,34,1,0,179,0,W
97BR01728,S2493,5.0,13,,32,1,0,191,0,W
97BR01729,S2477,5.0,18,,LIM,3,7,154,0,*
97BR01730,S2514,5.0,18,,LIM,3,7,175,0,*
97BR01731,S2535,5.0,12,"ENTR,LO PROD.",87,1,0,178,0,W
97BR01732,S2532,5.0,12,,90,1,0,163,0,W
97BR01733,S2539,5.0,10,,22,1,0,173,0,W
97BR01734,S2537,5.0,12,R.P.,88,1,0,158,0,W
97BR01735,S2541,5.0,10,,23,1,0,163,0,W
97BR01736,S2544,5.0,10,ENTR,22,1,0,155,0,W
97BR01737,S2559,5.0,18,ABS L BAG TRT,LIM,3,7,166,0,W
97BR01738,S2580,5.0,12,,87,1,0,185,0,W
97BR01739,S2590,5.0,12,,89,1,0,161,0,W
97BR01740,S2579,5.0,10,,22,1,0,179,0,W
97BR01741,S2610,5.0,13,,31,1,0,167,0,W
97BR01742,S2619,5.0,11,SUCK1SIDE,11,1,0,160,0,W
97BR01743,S2654,5.0,11,,14,1,0,190,0,W
97BR01744,S2655,5.0,18,,LIM,3,7,164,0,W
97BR01745,S2623,5.0,10,GRAFT NEXTDAY,23,1,0,175,0,W
97BR01746,S2622,5.0,12,,81,1,0,154,0,W
97BR01747,S2682,5.0,11,,14,1,0,172,0,W
97BR01748,S2691,5.0,10,VLTS,21,1,0,178,0,W
97BR01749,S2694,5.0,13,,33,1,0,194,0,W
97BR01750,S2696,5.0,12,REJECTS GRAFT,80,1,0,166,0,W
97BR01751,S2675,5.0,11,ENTR,11,1,0,169,0,W
97BR01752,S2209,5.5,18,,LIM,3,7,175,0,W
97BR01753,S2255,5.5,18,SHORT WOOL,LIM,3,7,139,0,W
97BR01754,S2299,5.0,12,BIG BAG,86,1,0,147,0,W
97BR01755,S2279,5.0,12,,85,1,0,163,0,W
97BR01756,S2277,5.5,18,NICE EWE,LIM,3,7,167,0,W
97BR01757,S2814,5.0,13,,34,1,0,164,0,W
97BR01758,S2806,5.0,12,WEAK EWE X?,84,1,0,152,0,W
97BR01759,S2846,5.0,13,BLOODY MILKok,33,1,0,175,0,W
97BR01760,S2847,5.0,10,,24,1,0,202,0,W
97BR01761,S2826,5.0,18,,LIM,3,7,157,0,*
97BR01762,S2822,5.0,18,,LIM,3,7,155,0,*
97BR01763,S2828,5.0,10,"THIN,BIG BAG",23,1,0,156,0,W
97BR01764,S2881,5.0,18,"5BAG,LUMP",LIM,3,7,156,0,W
97BR01765,S2889,5.0,13,THIN,32,1,0,128,0,W
97BR01766,S2870,5.0,18,,LIM,3,7,149,0,*
97BR01767,S2873,5.0,18,,LIM,3,7,137,0,*
97BR01768,S2901,5.0,11,,12,1,0,146,0,W
97BR01769,S2905,5.0,18,OLD1089NEW579,LIM,3,7,155,0,*
97BR01770,S2934,5.0,11,,14,1,0,158,0,W
97BR01771,S2941,5.0,18,,LIM,3,7,154,0,*
97BR01772,S2944,5.0,11,,13,1,0,167,0,W
97BR01773,S2982,5.0,10,THIN,21,1,0,137,0,W
97BR01774,S2971,5.0,13,RIND BAG,33,1,0,176,0,W
97BR01775,S2712,5.0,11,SW BAG,12,1,0,195,0,W
97BR01776,S2708,5.0,10,,24,1,0,190,0,W
97BR01777,S2733,5.0,13,ENTR,32,1,0,164,0,W
97BR01778,S2740,5.0,18,,LIM,3,7,153,0,*
97BR01779,S2748,5.0,12,,81,1,0,165,0,W
97BR01780,S2725,5.0,11,,13,1,0,147,0,W
97BR01781,S2794,5.0,11,,11,1,0,183,0,W
97BR01782,S2772,5.0,18,,LIM,3,7,156,0,*
97BR01783,S7119,1.0,12,,82,1,0,159,0,W
97BR01784,S7134,1.0,12,,91,1,0,122,0,W
97BR01785,S7137,1.0,11,,14,1,0,119,0,W
97BR01786,S7141,1.0,10,DYSTOCIA97,22,1,0,151,0,W
97BR01787,S7148,1.0,11,,14,1,0,135,0,W
97BR01788,S7151,1.0,10,,23,1,0,165,0,W
97BR01789,S7154,1.0,13,,32,1,0,131,0,W
97BR01790,S7157,1.0,11,,13,1,0,141,0,W
97BR01791,S7120,1.0,11,,11,1,0,133,0,W
97BR01792,S7128,1.0,12,,80,1,0,167,0,W
97BR01793,S7191,1.0,13,,33,1,0,159,0,W
97BR01794,S7192,1.0,13,,34,1,0,144,0,W
97BR01795,S7170,1.0,ID,,LIM,3,7,136,0,W
97BR01796,S7179,1.0,10,,21,1,0,160,0,W
97BR01797,S7018,1.0,ID,,LIM,3,7,148,0,W
97BR01798,S7019,1.0,13,,33,1,0,153,0,W
97BR01799,S7004,1.0,10,4TEATS,21,1,0,125,0,W
97BR01800,S7031,1.0,10,,23,1,0,150,0,W
97BR01801,S7038,1.0,13,,34,1,0,151,0,W
97BR01802,S7037,1.0,13,,31,1,0,154,0,W
97BR01803,S7049,1.0,11,,12,1,0,144,0,W
97BR01804,S7053,1.0,12,ENTR,84,1,0,145,0,W
97BR01805,S7060,1.0,12,,81,1,0,124,0,W
97BR01806,S7068,1.0,12,,82,1,0,161,0,W
97BR01807,S7025,1.0,13,,33,1,0,139,0,W
97BR01808,S7026,1.0,10,BUSHY chk,24,1,0,144,0,W
97BR01809,S7096,1.0,13,,34,1,0,138,0,W
97BR01810,S7073,1.0,00,,52,1,0,154,0,W
97BR01811,S7075,1.0,00,,52,1,0,142,0,W
97BR01812,S7317,1.0,ID,,LIM,3,7,147,0,W
97BR01813,S7304,1.0,10,,23,1,0,146,0,W
97BR01814,S7330,1.0,12,4TEATS,89,1,0,132,0,W
97BR01815,S7341,1.0,10,,24,1,0,148,0,W
97BR01816,S7342,1.0,11,,14,1,0,125,0,W
97BR01817,S7353,1.0,10,1TAG,21,1,0,156,0,W
97BR01818,S7366,1.0,13,,31,1,0,153,0,W
97BR01819,S7322,1.0,10,F4+,22,1,0,129,0,W
97BR01820,S7328,1.0,13,,31,1,0,146,0,W
97BR01821,S7380,1.0,12,,81,1,0,131,0,W
97BR01822,S7382,1.0,11,,12,1,0,126,0,W
97BR01823,S7391,1.0,11,,13,1,0,146,0,W
97BR01824,S7379,1.0,12,4TEATS,83,1,0,133,0,W
97BR01825,S7419,1.0,ch,,LIM,3,7,140,0,W
97BR01826,S7401,1.0,11,4TEATS,11,1,0,139,0,W
97BR01827,S7403,1.0,11,,11,1,0,153,0,W
97BR01828,S7430,1.0,12,,89,1,0,117,0,W
97BR01829,S7437,1.0,13,4TEATS,32,1,0,142,0,W
97BR01830,S7461,1.0,11,,12,1,0,144,0,W
97BR01831,S7460,1.0,11,msg 10/29/97,13,1,0,142,0,W
97BR01832,S7466,1.0,ch,,LIM,3,7,108,0,W
97BR01833,S7467,1.0,11,,13,1,0,142,0,W
97BR01834,S7421,1.0,12,,89,1,0,134,0,W
97BR01835,S7422,1.0,12,,90,1,0,145,0,W
97BR01836,S7427,1.0,11,,14,1,0,154,0,W
97BR01837,S7486,1.0,10,HAIRY,22,1,0,127,0,W
97BR01838,S7491,1.0,12,4TEATS,85,1,0,124,0,W
97BR01839,S7470,1.0,10,HAIRY,23,1,0,145,0,W
97BR01840,S7511,1.0,10,,24,1,0,168,0,W
97BR01841,S7513,1.0,12,4TEATS,90,1,0,167,0,W
97BR01842,S7518,1.0,13,GAUNT,32,1,0,157,0,W
97BR01843,S7519,1.0,13,,34,1,0,150,0,W
97BR01844,S7503,1.0,13,,31,1,0,160,0,W
97BR01845,S7505,1.0,13,4TEATS,32,1,0,148,0,W
97BR01846,S7506,1.0,13,4TEATS,33,1,0,158,0,W
97BR01847,S7530,1.0,10,,24,1,0,155,0,W
97BR01848,S7545,1.0,10,4TEATS,22,1,0,155,0,W
97BR01849,S7546,1.0,10,,22,1,0,159,0,W
97BR01850,S7542,1.0,12,4TEATS,88,1,0,139,0,W
97BR01851,S7559,1.0,11,DYSTOCIA97,14,1,0,130,0,W
97BR01852,S7583,1.0,13,,32,1,0,145,0,W
97BR01853,S7596,1.0,12,,86,1,0,139,0,W
97BR01854,S7576,1.0,ch,,AI,A,2,145,0,W
97BR01855,S7617,1.0,13,,34,1,0,166,0,W
97BR01856,S7600,1.0,ch,,LIM,3,7,135,0,W
97BR01857,S7605,1.0,ch,,LIM,3,7,132,0,W
97BR01858,S7649,1.0,ch,,AI,A,2,130,0,W
97BR01859,S7660,1.0,13,,31,1,0,147,0,W
97BR01860,S7626,1.0,10,,22,1,0,166,0,W
97BR01861,S7698,1.0,ch,,LIM,3,7,159,0,W
97BR01862,S7677,1.0,13,,33,1,0,154,0,W
97BR01863,S7205,1.0,10,,23,1,0,150,0,W
97BR01864,S7234,1.0,10,,21,1,0,149,0,W
97BR01865,S7232,1.0,12,,84,1,0,138,0,W
97BR01866,S7240,1.0,10,4TEATS,21,1,0,138,0,W
97BR01867,S7245,1.0,11,4TEATS,14,1,0,151,0,W
97BR01868,S7249,1.0,10,,23,1,0,137,0,W
97BR01869,S7253,1.0,10,,24,1,0,176,0,W
97BR01870,S7258,1.0,10,4TEATS,23,1,0,156,0,W
97BR01871,S7262,1.0,11,,11,1,0,139,0,W
97BR01872,S7221,1.0,13,,31,1,0,133,0,W
97BR01873,S7229,1.0,13,4TEATS,34,1,0,152,0,W
97BR01874,S7285,1.0,12,,82,1,0,131,0,W
97BR01875,S7296,1.0,10,,22,1,0,156,0,W
97BR01876,S7270,1.0,11,,11,1,0,142,0,W
97BR01877,S7274,1.0,11,,12,1,0,134,0,W
97BR01878,S7277,1.0,12,,90,1,0,126,0,W
97BR01879,S7714,1.0,ch,,AI,A,2,153,0,W
97BR01880,T1184,7.0,48,AGE 7,41T,1,I,191,0,W
97BR01881,T1492,7.0,41,"SAVE,LINE41",414,2,2,170,0,W
97BR01882,T1524,7.0,41,,411,2,2,155,0,W
97BR01883,T1648,6.5,48,AGE 7,41T,1,I,146,0,W
97BR01884,T1236,7.0,41,RAISED 3 '96,413,2,2,177,0,W
97BR01885,T1834,6.0,48,ABS ON BUTT,42T,A,I,179,0,*
97BR01886,T1861,6.0,48,TR96=1,41T,1,I,181,0,W
97BR01887,T1825,6.0,48,,41T,A,I,162,0,*
97BR01888,T1878,6.0,48,,42T,A,I,193,0,*
97BR01889,T1915,6.0,42,,892,2,2,157,0,W
97BR01890,T1917,6.0,48,,42T,A,I,163,0,*
97BR01891,T1945,6.0,48,,42T,1,I,187,0,W
97BR01892,T1948,6.0,42,,912,2,2,145,0,W
97BR01893,T1961,6.0,48,,41T,1,I,162,0,W
97BR01894,T1967,6.0,42,,842,2,2,196,0,W
97BR01895,T1989,6.0,48,BIG BAG,42T,A,I,175,0,*
97BR01896,T1993,6.0,48,FAT LOW MILK,41T,A,I,168,0,*
97BR01897,T1978,6.0,48,,41T,A,I,182,0,*
97BR01898,T0972,7.0,41,THIN 96,412,2,2,174,0,W
97BR01899,T3148,5.0,48,,42T,1,I,167,0,W
97BR01900,T3158,5.0,48,,42T,1,I,189,0,W
97BR01901,T3168,5.0,48,,41T,A,I,198,0,*
97BR01902,T3184,5.0,48,TR96=1,42T,1,I,153,0,W
97BR01903,T3192,5.0,48,,41T,1,I,180,0,W
97BR01904,T3172,5.0,42,,862,2,2,182,0,W
97BR01905,T3016,5.0,48,BIG SW.BAG ok,42T,1,I,145,0,W
97BR01906,T3045,5.0,48,ENTR,42T,1,I,169,0,W
97BR01907,T3046,5.0,48,,41T,1,I,181,0,W
97BR01908,T3042,5.0,41,,412,2,2,170,0,W
97BR01909,T3050,5.0,48,LTS,41T,A,I,176,0,*
97BR01910,T3054,5.0,48,,41T,1,I,156,0,W
97BR01911,T3058,5.0,42,,852,2,2,157,0,W
97BR01912,T3059,5.0,48,FLTS,41T,A,I,184,0,*
97BR01913,T3020,5.0,41,"AB@BAG,5BAG",414,2,2,152,0,W
97BR01914,T3026,5.0,48,,42T,1,I,170,0,W
97BR01915,T3071,5.0,48,SUCK1SIDE,41T,1,I,199,0,W
97BR01916,T3311,5.0,48,,42T,1,I,165,0,W
97BR01917,T3301,5.0,48,,41T,A,I,185,0,*
97BR01918,T3348,5.0,48,,41T,A,I,172,0,*
97BR01919,T3354,5.0,42,,872,2,2,165,0,W
97BR01920,T3356,5.0,48,,42T,1,I,178,0,W
97BR01921,T3394,5.0,48,LAME EWE @HQ,42T,1,I,192,0,W
97BR01922,T3395,5.0,48,POISON 062894,41T,1,I,185,0,W
97BR01923,T3372,5.0,48,,41T,1,I,142,0,W
97BR01924,T3404,5.0,42,VLT'S,892,2,2,161,0,W
97BR01925,T3459,5.0,42,ABORTION 0316,882,2,2,171,0,W
97BR01926,T3427,5.0,48,,41T,1,I,146,0,W
97BR01927,T3553,5.0,48,,42T,1,I,159,0,W
97BR01928,T3559,5.0,48,,41T,A,I,194,0,*
97BR01929,T3584,5.0,48,,42T,1,I,178,0,W
97BR01930,T3593,5.0,48,TR96=1,42T,1,I,167,0,W
97BR01931,T3644,4.0,48,,41T,1,I,155,0,W
97BR01932,T3645,4.0,41,LAME RF 95,413,2,2,196,0,W
97BR01933,T3620,5.0,48,SW BAG,41T,A,I,176,0,*
97BR01934,T3682,4.0,42,SMALL EWE,842,2,2,152,0,W
97BR01935,T3674,4.0,42,L.UDDER FIRM,832,2,2,152,0,W
97BR01936,T3207,5.0,48,,41T,1,I,159,0,W
97BR01937,T3270,5.0,48,HMD BRED D294,42T,1,I,163,0,W
97BR01938,T3279,5.0,48,,41T,1,I,197,0,W
97BR01939,T3814,4.0,41,,412,2,2,179,0,W
97BR01940,T3808,4.0,48,,42T,1,I,147,0,W
97BR01941,T3833,4.0,41,,412,2,2,196,0,W
97BR01942,T3838,4.0,41,,414,2,2,189,0,W
97BR01943,T3837,4.0,42,,812,2,2,172,0,W
97BR01944,T3847,4.0,41,R.P.,412,2,2,160,0,W
97BR01945,T3858,4.0,42,VLT'S,822,2,2,157,0,W
97BR01946,T3859,4.0,42,,832,2,2,162,0,W
97BR01947,T3825,4.0,41,,413,2,2,183,0,W
97BR01948,T3826,4.0,42,THIN95,872,2,2,156,0,W
97BR01949,T3829,4.0,41,,411,2,2,144,0,W
97BR01950,T3883,4.0,42,PULLED GRAFT,852,2,2,139,0,W
97BR01951,T3885,4.0,41,DYSTOCIA 95,412,2,2,177,0,W
97BR01952,T3894,4.0,42,,862,2,2,156,0,W
97BR01953,T3899,4.0,41,LT'S,413,2,2,170,0,W
97BR01954,T3876,4.0,41,,411,2,2,165,0,W
97BR01955,T3969,4.0,42,,862,2,2,155,0,W
97BR01956,T3923,4.0,42,"KILL,PAST.27",902,2,2,156,0,W
97BR01957,T3924,4.0,41,DYSTOCIA 94,412,2,2,161,0,W
97BR01958,T3928,4.0,42,,842,2,2,145,0,W
97BR01959,T3983,4.0,41,L.CORNEALSCAR,413,2,2,193,0,W
97BR01960,T3976,4.0,42,,802,2,2,153,0,W
97BR01961,T3715,4.0,41,,414,2,2,185,0,W
97BR01962,T3703,4.0,41,CHK L.QTR 153,411,2,2,166,0,W
97BR01963,T3739,4.0,48,,41T,A,I,176,0,*
97BR01964,T3749,4.0,48,,41T,A,I,139,0,*
97BR01965,T3752,4.0,42,,912,2,2,143,0,W
97BR01966,T3786,4.0,41,VLT'S,411,2,2,202,0,W
97BR01967,T3792,4.0,42,"SW.BAG,LUMP",882,2,2,132,0,W
97BR01968,T4113,4.0,42,SW BAG,872,2,2,158,0,W
97BR01969,T4100,4.0,48,,41T,A,I,145,0,*
97BR01970,T4105,4.0,48,,41T,A,I,151,0,*
97BR01971,T4108,4.0,42,,892,2,2,144,0,W
97BR01972,T4109,4.0,48,,41T,A,I,168,0,*
97BR01973,T4125,4.0,42,,812,2,2,150,0,W
97BR01974,T4173,3.0,42,W/SAVE LAMBS,902,2,2,160,0,W
97BR01975,T4176,3.0,ch,4TEATS,LIM,3,7,180,0,W
97BR01976,T4013,4.0,41,RR SHEAR.CUT,411,2,2,202,0,W
97BR01977,T4034,4.0,41,,413,2,2,185,0,W
97BR01978,T4036,4.0,41,BLOODY MILKok,414,2,2,178,0,W
97BR01979,T4044,4.0,42,BLOODYMILK @L,892,2,2,152,0,W
97BR01980,T4020,4.0,48,,41T,1,I,165,0,W
97BR01981,T4023,4.0,42,,912,2,2,156,0,W
97BR01982,T4028,4.0,42,,882,2,2,187,0,W
97BR01983,T4093,4.0,42,,802,2,2,147,0,W
97BR01984,T4099,4.0,42,,852,2,2,141,0,W
97BR01985,T4076,4.0,42,,902,2,2,150,0,W
97BR01986,T4313,3.0,42,,902,2,2,139,0,W
97BR01987,T4304,3.0,42,4TEATS,822,2,2,154,0,W
97BR01988,T4305,3.0,42,4TEATS,812,2,2,163,0,W
97BR01989,T4331,3.0,42,4TEATS,912,2,2,165,0,W
97BR01990,T4335,3.0,42,,832,2,2,164,0,W
97BR01991,T4343,3.0,ch,REJECTEDGRAFT,AI,A,2,193,0,W
97BR01992,T4342,3.0,ch,"ENTR,HAIRY",AI,A,2,169,0,W
97BR01993,T4354,3.0,42,,862,2,2,161,0,W
97BR01994,T4356,3.0,42,,882,2,2,151,0,W
97BR01995,T4352,3.0,42,,822,2,2,175,0,W
97BR01996,T4366,3.0,41,DYSTOCIA97,414,2,2,211,0,W
97BR01997,T4384,3.0,41,4TEATS,411,2,2,177,0,W
97BR01998,T4386,3.0,41,4TEATS,414,2,2,149,0,W
97BR01999,T4388,3.0,41,4TEATS,411,2,2,169,0,W
97BR02000,T4390,3.0,41,,412,2,2,150,0,W
97BR02001,T4395,3.0,41,VAG PROLAPSE,413,2,2,157,0,W
97BR02002,T4396,3.0,ch,,AI,A,2,182,0,W
97BR02003,T4379,3.0,ch,,LIM,3,7,158,0,W
97BR02004,T4415,3.0,41,SM BAG,411,2,2,178,0,W
97BR02005,T4416,3.0,41,,413,2,2,168,0,W
97BR02006,T4444,3.0,ch,ENTR,LIM,3,7,149,0,W
97BR02007,T4448,3.0,41,BLK EAR DOT,412,2,2,157,0,W
97BR02008,T4464,3.0,42,4TEATS,872,2,2,134,0,W
97BR02009,T4422,3.0,42,WOUND R.EYE,842,2,2,156,0,W
97BR02010,T4471,3.0,41,LUMP @ JAW,414,2,2,175,0,W
97BR02011,T4510,3.0,42,,842,2,2,159,0,W
97BR02012,T4503,3.0,42,THIN 96,832,2,2,156,0,W
97BR02013,T4553,3.0,42,,862,2,2,163,0,W
97BR02014,T4528,3.0,41,,414,2,2,159,0,W
97BR02015,T4572,3.0,42,OLD FX. @LR,892,2,2,158,0,W
97BR02016,T4604,3.0,41,POORMOTHER?,411,2,2,171,0,W
97BR02017,T4637,3.0,41,,413,2,2,165,0,W
97BR02018,T4650,3.0,42,SUCK1SIDE,872,2,2,135,0,W
97BR02019,T4663,2.0,41,"4TEATS,FEVER",414,2,2,162,0,W
97BR02020,T4664,2.0,41,,412,2,2,154,0,W
97BR02021,T4665,2.0,41,,411,2,2,150,0,W
97BR02022,T4666,2.0,42,,812,2,2,155,0,W
97BR02023,T4667,2.0,41,,411,2,2,180,0,W
97BR02024,T4680,2.0,41,VERY SM BAG,412,2,2,172,0,W
97BR02025,T4682,2.0,41,4TEATS,411,2,2,154,0,W
97BR02026,T4693,2.0,41,FLT'S,411,2,2,142,0,W
97BR02027,T4671,2.0,42,BAG OK,832,2,2,116,0,W
97BR02028,T4670,2.0,42,4TEATS,822,2,2,128,0,W
97BR02029,T4676,2.0,42,4TEATS,852,2,2,135,0,W
97BR02030,T4213,3.0,ch,SL.VAG.PRO.,AI,A,2,174,0,W
97BR02031,T4216,3.0,41,4TEATS,412,2,2,187,0,W
97BR02032,T4219,3.0,42,,882,2,2,148,0,W
97BR02033,T4200,3.0,ch,,LIM,3,7,149,0,W
97BR02034,T4236,3.0,41,4TEATS,412,2,2,182,0,W
97BR02035,T4239,3.0,42,,852,2,2,123,0,W
97BR02036,T4257,3.0,41,,414,2,2,184,0,W
97BR02037,T4263,3.0,41,HAD A MUMMY,414,2,2,143,0,W
97BR02038,T4262,3.0,42,4TEATS,802,2,2,167,0,W
97BR02039,T4220,3.0,41,LUNGS TRT,413,2,2,172,0,W
97BR02040,T4228,3.0,ch,ORPHAN,AI,A,2,147,0,W
97BR02041,T4282,3.0,ch,"THIN 96, R.P.",AI,A,2,126,0,W
97BR02042,T4291,3.0,42,,892,2,2,156,0,W
97BR02043,T4294,3.0,42,,912,2,2,166,0,W
97BR02044,T4292,3.0,42,,852,2,2,157,0,W
97BR02045,T4275,3.0,41,,413,2,2,168,0,W
97BR02046,T4816,2.0,41,TRT L EYE,412,2,2,154,0,W
97BR02047,T4802,2.0,41,,411,2,2,169,0,W
97BR02048,T4831,2.0,42,4TEATS,832,2,2,149,0,W
97BR02049,T4830,2.0,42,HAIRY,912,2,2,137,0,W
97BR02050,T4843,2.0,42,4TEATS,842,2,2,142,0,W
97BR02051,T4855,2.0,41,"4TEATS,FEVER",412,2,2,183,0,W
97BR02052,T4859,2.0,41,,413,2,2,153,0,W
97BR02053,T4861,2.0,ch,,AI,A,2,154,0,W
97BR02054,T4820,2.0,ch,,LIM,3,7,155,0,W
97BR02055,T4823,2.0,42,R.P.,872,2,2,150,0,W
97BR02056,T4824,2.0,42,4TEATS,892,2,2,161,0,W
97BR02057,T4826,2.0,42,RUNTY ctrl,832,2,2,133,0,W
97BR02058,T4883,2.0,ch,,AI,A,2,154,0,W
97BR02059,T4884,2.0,ch,,AI,A,2,133,0,W
97BR02060,T4888,2.0,ch,4TEATS,LIM,3,7,164,0,W
97BR02061,T4876,2.0,ch,NICE,LIM,3,7,137,0,W
97BR02062,T4872,2.0,42,,902,2,2,151,0,W
97BR02063,T4910,2.0,ch,3TEATS,LIM,3,7,179,0,W
97BR02064,T4913,2.0,42,,882,2,2,135,0,W
97BR02065,T4914,2.0,42,,892,2,2,142,0,W
97BR02066,T4912,2.0,42,,812,2,2,134,0,W
97BR02067,T4901,2.0,ch,,AI,A,2,154,0,W
97BR02068,T4902,2.0,ch,,AI,A,2,163,0,W
97BR02069,T4907,2.0,42,4TEATS,872,2,2,149,0,W
97BR02070,T4931,2.0,ch,,AI,A,2,167,0,W
97BR02071,T4935,2.0,ch,TAIL PUSTULES,AI,A,2,150,0,W
97BR02072,T4938,2.0,41,REJECTS LAMB,413,2,2,171,0,W
97BR02073,T4937,2.0,ch,,LIM,3,7,168,0,W
97BR02074,T4947,2.0,41,HAIRY,414,2,2,180,0,W
97BR02075,T4950,2.0,ch,,LIM,3,7,160,0,W
97BR02076,T4957,2.0,42,,802,2,2,147,0,W
97BR02077,T4965,2.0,41,ENTR,411,2,2,168,0,W
97BR02078,T4962,2.0,41,4TEATS,413,2,2,158,0,W
97BR02079,T4969,2.0,ch,,AI,A,2,154,0,W
97BR02080,T4921,2.0,ch,W/ YRLG RAMS?,AI,A,2,159,0,W
97BR02081,T4980,2.0,41,RIP R EAR 1TG,414,2,2,188,0,W
97BR02082,T4982,2.0,ch,4TEATS,LIM,3,7,143,0,W
97BR02083,T4988,2.0,ch,,AI,A,2,151,0,W
97BR02084,T4987,2.0,42,SM.BAG,822,2,2,138,0,W
97BR02085,T4990,2.0,41,,412,2,2,154,0,W
97BR02086,T4996,2.0,ch,,AI,A,2,159,0,W
97BR02087,T4978,2.0,ch,,LIM,3,7,148,0,W
97BR02088,T4979,2.0,ch,CONJUNCTIVITI,LIM,3,7,154,0,W
97BR02089,T4977,2.0,ch,4TEATS,AI,A,2,149,0,W
97BR02090,T4716,2.0,00,PINTO EWE,03,2,1,137,0,W
97BR02091,T4718,2.0,41,,413,2,2,175,0,W
97BR02092,T4717,2.0,41,1- MILK!ok'97,412,2,2,161,0,W
97BR02093,T4705,2.0,41,ENTR,412,2,2,160,0,W
97BR02094,T4731,2.0,42,THIN,822,2,2,159,0,W
97BR02095,T4736,2.0,41,,414,2,2,169,0,W
97BR02096,T4732,2.0,42,"HAIRY,4TEATS",812,2,2,149,0,W
97BR02097,T4744,2.0,41,VLT'S,412,2,2,146,0,W
97BR02098,T4751,2.0,42,CLR2,842,2,2,155,0,W
97BR02099,T4755,2.0,42,,802,2,2,149,0,W
97BR02100,T4752,2.0,42,CLR2,862,2,2,122,0,W
97BR02101,T4728,2.0,41,,413,2,2,150,0,W
97BR02102,T4793,2.0,42,,852,2,2,148,0,W
97BR02103,T4778,2.0,41,,411,2,2,150,0,W
97BR02104,T4779,2.0,42,,862,2,2,166,0,W
97BR02105,T5115,2.0,ch,,AI,A,2,162,0,W
97BR02106,T5117,2.0,41,,413,2,2,140,0,W
97BR02107,T5103,2.0,41,4TEATS,412,2,2,171,0,W
97BR02108,T5102,2.0,41,4TEATS,411,2,2,170,0,W
97BR02109,T5145,2.0,42,4TEATS,882,2,2,133,0,W
97BR02110,T5158,1.0,41,,414,2,2,152,0,W
97BR02111,T5167,1.0,41,,412,2,2,128,0,W
97BR02112,T5181,1.0,42,SMALL EWE,832,2,2,111,0,W
97BR02113,T5188,1.0,ID,,41T,A,I,163,0,*
97BR02114,T5189,1.0,42,,872,2,2,139,0,W
97BR02115,T5193,1.0,ch,4TEATS,LIM,3,7,130,0,W
97BR02116,T5173,1.0,42,,882,2,2,127,0,W
97BR02117,T5179,1.0,ID,,42T,A,I,152,0,*
97BR02118,T5010,2.0,ch,4TEATS,AI,A,2,138,0,W
97BR02119,T5016,2.0,41,,414,2,2,154,0,W
97BR02120,T5005,2.0,ch,4TEATS,LIM,3,7,176,0,W
97BR02121,T5002,2.0,ch,"4TEAT,TOE ABS",AI,A,2,149,0,W
97BR02122,T5033,2.0,ch,"ok BAG,ENTR*2",AI,A,2,152,0,W
97BR02123,T5034,2.0,ch,4TEATS,AI,A,2,158,0,W
97BR02124,T5035,2.0,ch,,AI,A,2,178,0,W
97BR02125,T5036,2.0,ch,,LIM,3,7,146,0,W
97BR02126,T5044,2.0,ch,,AI,A,2,135,0,W
97BR02127,T5045,2.0,ch,,AI,A,2,136,0,W
97BR02128,T5046,2.0,42,4TEATS,802,2,2,136,0,W
97BR02129,T5052,2.0,42,,912,2,2,135,0,W
97BR02130,T5020,2.0,42,4TEATS,842,2,2,129,0,W
97BR02131,T5028,2.0,ch,,LIM,3,7,145,0,W
97BR02132,T5085,2.0,42,4TEATS,902,2,2,131,0,W
97BR02133,T5088,2.0,ch,BIG,AI,A,2,159,0,W
97BR02134,T5311,1.0,42,,822,2,2,145,0,W
97BR02135,T5301,1.0,42,4TEATS,892,2,2,134,0,W
97BR02136,T5340,1.0,41,,414,2,2,141,0,W
97BR02137,T5346,1.0,ch,ENTR,AI,A,2,124,0,W
97BR02138,T5342,1.0,41,4TEATS,411,2,2,135,0,W
97BR02139,T5356,1.0,ch,,LIM,3,7,145,0,W
97BR02140,T5359,1.0,42,,882,2,2,147,0,W
97BR02141,T5366,1.0,ch,,LIM,3,7,135,0,W
97BR02142,T5362,1.0,ID,,42T,A,I,175,0,*
97BR02143,T5369,1.0,ch,,LIM,3,7,128,0,W
97BR02144,T5367,1.0,42,,852,2,2,152,0,W
97BR02145,T5320,1.0,41,,413,2,2,182,0,W
97BR02146,T5328,1.0,ch,,AI,A,2,146,0,W
97BR02147,T5383,1.0,ID,,42T,A,I,178,0,*
97BR02148,T5384,1.0,ch,,LIM,3,7,159,0,W
97BR02149,T5396,1.0,ch,,AI,A,2,136,0,W
97BR02150,T5373,1.0,41,4TEATS,414,2,2,146,0,W
97BR02151,T5376,1.0,41,,411,2,2,146,0,W
97BR02152,T5411,1.0,41,4TEATS,412,2,2,148,0,W
97BR02153,T5413,1.0,ch,,LIM,3,7,120,0,W
97BR02154,T5414,1.0,ch,,LIM,3,7,141,0,W
97BR02155,T5406,1.0,ch,,AI,A,2,170,0,W
97BR02156,T5434,1.0,ch,DYSTOCIA97,LIM,3,7,120,0,W
