UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,EBVSIRE,EBVDAM
96WN01906, 96107307,96,S7307,10,2,10,43,21,8,2,2,6.0,6,4,2,100,220,120,13,10.5,52,71,0.504,71,1,1,,4,0,M,36,F4 ENTR,S5283,10,S0461,10,10,2,92,263,5,5,96,1.48,99.5,2,82,85,11.11,0,0,0,,10.31,11.9
96WN01907, 96107331,96,S7331,10,1,13,43,44,8,2,2,2.0,2,2,2,101,220,119,6,7.9,48,72,0.539,73,1,1,,,0,F,,,S4502,10,S4403,10,13,3,93,239,5,5,93,1.63,100.1,3,80,,11.38,0,0,0,,11.41,11.35
96WN01908, 96107330,96,S7330,10,2,12,43,88,8,2,2,5.0,5,4,2,101,220,119,10,11.0,57,73,0.521,74,1,1,,,0,C,e.1,4TEATS,S4900,10,S1829,10,12,1,,0,5,5,110,1.74,125.5,1,84,,13.28,0,0,0,,6.6,19.95
96WN01909, 96107333,96,S7333,10,2,12,43,85,8,2,2,3.0,3,3,2,101,220,119,1,11.2,51,74,0.528,75,1,1,,,0,C,36,,S4520,10,S3744,10,12,2,92,263,5,5,111,1.83,125.2,2,82,86,7.41,0,0,0,,7.7,7.11
96WN01910, 96107334,96,S7334,10,2,12,43,85,8,2,2,3.0,3,3,2,101,220,119,17,11.6,55,71,0.499,71,1,3,,,0,C,,X HAIRY,S4520,10,S3744,10,12,3,93,268,5,5,108,1.83,125.2,3,85,,7.41,0,0,0,,7.7,7.11
96WN01911, 96107335,96,S7335,10,3,12,42,86,8,2,2,6.0,6,4,2,101,220,119,8,11.2,58,86,0.629,87,1,1,,,0,C,,,S4476,10,S0433,10,12,Z,93,257,5,4,100,1.58,86.9,Z,101,,14.75,0,0,0,,17.46,12.03
96WN01912, 96107336,96,S7336,10,2,12,42,86,8,2,2,6.0,6,4,2,101,220,119,17,9.5,44,60,0.424,60,1,1,,,0,C,,,S4476,10,S0433,10,12,3,93,268,5,6,82,1.58,86.9,3,77,,14.75,0,0,0,,17.46,12.03
96WN01913, 96107332,96,S7332,10,2,13,43,44,8,2,2,2.0,2,2,2,101,220,119,10,9.2,49,70,0.511,71,1,1,,,0,F,35,,S4502,10,S4403,10,13,2,92,263,5,5,96,1.63,100.1,2,82,90,11.38,0,0,0,,11.41,11.35
96WN01914, 96107339,96,S7339,10,1,12,43,85,5,1,1,6.0,6,4,2,101,220,119,5,17.3,85,118,0.846,119,1,1,,,0,C,,NICE,S4520,10,S0420,10,12,1,,0,1,1,136,1.68,128.6,1,136,,14.79,0,0,0,,7.69,21.88
96WN01915, 96107341,96,S7341,10,2,10,07,23,8,2,2,6.0,6,4,2,101,220,119,6,11.2,52,76,0.545,77,1,1,,,0,M,e.1,,S4980,10,S0573,10,10,1,,0,5,5,115,1.68,130.6,1,87,,15.39,0,0,0,,13.82,16.95
96WN01916, 96107340,96,S7340,10,1,10,07,23,8,2,2,6.0,6,4,2,101,220,119,3,9.9,56,80,0.589,81,1,1,,,0,M,,,S4980,10,S0573,10,10,1,,0,5,5,111,1.68,130.6,1,88,,15.39,0,0,0,,13.82,16.95
96WN01917, 96107343,96,S7343,10,1,11,07,31,8,2,2,2.0,2,2,2,101,220,119,1,11.3,52,80,0.577,81,1,1,,,0,R,,,S4829,10,S4851,10,11,3,93,239,5,4,99,1.63,102.9,3,87,,19.37,0,0,0,,22.16,16.58
96WN01918, 96107344,96,S7344,10,2,12,07,80,8,2,2,6.0,6,4,2,101,220,119,17,9.0,53,74,0.546,75,2,1,,,0,C,,BLK DOT L HIP,S4716,10,S0835,10,12,Z,93,257,5,5,102,1.68,105.3,Z,86,,17.7,0,0,0,,17.64,17.76
96WN01919, 96107345,96,S7345,10,2,12,07,80,8,2,2,6.0,6,4,2,101,220,119,1,10.1,55,80,0.587,81,1,1,,,0,C,24,4TEATS,S4716,10,S0835,10,12,2,92,263,5,5,106,1.68,105.3,2,94,93,17.7,0,0,0,,17.64,17.76
96WN01920, 96107342,96,S7342,10,2,11,07,31,8,2,2,2.0,2,2,2,101,220,119,17,9.6,53,74,0.541,75,1,1,,,0,R,e.0,,S4829,10,S4851,10,11,1,,0,5,6,101,1.63,102.9,1,83,,19.37,0,0,0,,22.16,16.58
96WN01921, 96107348,96,S7348,10,1,13,43,41,8,2,2,6.0,6,4,2,101,220,119,13,13.2,52,76,0.528,77,1,1,,,0,F,,TIED CORD,S4837,10,S0860,10,13,3,93,239,5,5,95,1.78,97.1,3,81,,13.17,0,0,0,,8.01,18.33
96WN01922, 96107349,96,S7349,10,1,13,43,41,8,2,2,6.0,6,4,2,101,220,119,1,12.0,60,76,0.538,77,1,1,,,0,F,,,S4837,10,S0860,10,13,3,93,239,5,5,95,1.78,97.1,3,83,,13.17,0,0,0,,8.01,18.33
96WN01923, 96107351,96,S7351,10,1,11,07,34,8,2,2,4.0,4,4,2,101,220,119,2,10.5,54,75,0.542,76,1,1,,,0,R,,,S5177,10,S3335,10,11,3,93,239,5,5,95,1.56,102.8,3,82,,17.0,0,0,0,,20.7,13.29
96WN01924, 96107350,96,S7350,10,1,11,07,34,8,2,2,4.0,4,4,2,101,220,119,12,9.8,60,85,0.632,86,1,1,3,,0,R,,H3,S5177,10,S3335,10,11,3,93,239,5,5,102,1.56,102.8,3,98,,17.0,0,0,0,,20.7,13.29
96WN01925, 96107353,96,S7353,10,2,10,43,22,8,2,2,4.0,4,4,2,101,220,119,10,10.0,60,85,0.63,86,1,1,,,0,M,e.3,1TAG,S4494,10,S3149,10,10,1,,0,5,5,116,1.81,119.9,1,103,,16.08,0,0,0,,20.91,11.24
96WN01926, 96107354,96,S7354,10,1,10,43,22,8,2,2,4.0,4,4,2,101,220,119,4,10.4,54,77,0.56,78,1,2,,,0,M,,4TEATS,S4494,10,S3149,10,10,3,93,239,5,5,106,1.81,119.9,3,86,,16.08,0,0,0,,20.91,11.24
96WN01927, 96107356,96,S7356,10,1,13,07,43,8,2,2,3.0,3,3,2,101,220,119,8,9.7,52,72,0.524,73,1,2,,,0,F,,,S4811,10,S3779,10,13,3,93,239,5,5,101,1.83,120.1,3,78,,14.4,0,0,0,,16.75,12.05
96WN01928, 96107352,96,S7352,10,1,10,07,22,5,1,1,2.0,2,2,2,101,220,119,17,13.4,74,101,0.736,102,1,2,,,0,M,,,S4494,10,S4916,10,10,1,,0,1,1,113,1.63,105.2,1,112,,14.26,0,0,0,,20.9,7.6
96WN01929, 96107358,96,S7358,10,3,13,42,41,5,1,1,2.0,2,2,2,101,220,119,8,13.2,65,85,0.603,86,1,1,,5,0,F,,F5 ENTR,S4837,10,S4713,10,13,3,93,268,1,1,100,1.47,86.7,3,98,,9.22,0,0,0,,8.01,10.43
96WN01930, 96107359,96,S7359,10,1,10,43,24,5,1,1,2.0,2,2,2,101,220,119,13,16.5,89,121,0.878,122,1,1,,,0,M,,NICE,S4726,10,S4834,10,10,1,,0,1,1,131,1.63,113.5,1,125,,12.64,0,0,0,,12.66,12.62
96WN01931, 96107357,96,S7357,10,2,13,07,43,8,2,2,3.0,3,3,2,101,220,119,12,10.2,33,53,0.36,53,1,2,,,0,F,,X,S4811,10,S3779,10,13,3,93,268,5,5,94,1.83,120.1,3,65,,14.4,0,0,0,,16.75,12.05
96WN01932, 96107361,96,S7361,10,3,10,43,21,8,2,2,4.0,4,4,2,101,220,119,1,13.0,49,74,0.513,75,1,1,,,0,M,,,S5283,10,S2691,10,10,3,93,268,5,5,95,1.56,93.2,3,88,,6.33,0,0,0,,10.31,2.34
96WN01933, 96107360,96,S7360,10,3,10,43,21,8,2,2,4.0,4,4,2,101,220,119,13,12.8,60,78,0.548,79,1,1,,4,0,M,,F4,S5283,10,S2691,10,10,3,93,268,5,5,98,1.56,93.2,3,92,,6.33,0,0,0,,10.31,2.34
96WN01934, 96107363,96,S7363,10,2,12,43,84,8,2,2,6.0,6,4,2,101,220,119,2,13.1,53,72,0.495,72,1,1,,,0,C,33,,S4968,10,S0386,10,12,2,92,263,5,5,103,1.68,112.3,2,88,90,7.36,0,0,0,,4.01,10.71
96WN01935, 96107364,96,S7364,10,3,12,42,89,8,2,2,6.0,6,4,2,101,220,119,17,11.4,49,68,0.476,68,1,1,,,0,C,,HAIRY,S4579,10,S0750,10,12,3,93,268,5,5,95,1.58,103.4,3,87,,12.37,0,0,0,,15.92,8.81
96WN01936, 96107365,96,S7365,10,2,12,42,89,8,2,2,6.0,6,4,2,101,220,119,17,11.3,53,73,0.518,74,1,1,,,0,C,,CATHAIR BVD,S4579,10,S0750,10,12,3,93,268,5,5,100,1.58,103.4,3,86,,12.37,0,0,0,,15.92,8.81
96WN01937, 96107366,96,S7366,10,2,13,43,44,8,2,1,6.0,6,4,2,101,220,119,1,10.5,56,77,0.559,78,1,1,,,0,F,e.0,,S4502,10,S0712,10,13,1,,0,3,2,102,1.68,102.3,1,88,,9.75,0,0,0,,11.41,8.08
96WN01938, 96107362,96,S7362,10,2,12,43,84,8,2,2,6.0,6,4,2,101,220,119,7,12.3,50,68,0.468,68,1,3,,4,0,C,38,F4,S4968,10,S0386,10,12,2,92,263,5,5,100,1.68,112.3,2,77,83,7.36,0,0,0,,4.01,10.71
96WN01939, 96107368,96,S7368,10,2,18,43,e.2,5,1,1,1.0,1,1,2,101,220,119,1,13.8,55,76,0.523,77,1,1,,,0,e,33,,S5261,10,S5588,10,10,2,92,263,1,1,104,1.72,107.3,2,86,88,13.72,0,0,0,,18.3,9.13
96WN01940, 96107369,96,S7369,10,2,13,43,43,8,2,2,2.0,2,2,2,101,220,119,13,8.6,44,57,0.407,57,1,1,,,0,F,,,S4811,10,S5246,10,13,3,97,249,5,5,85,1.63,97.3,,0,,15.22,0,0,0,,16.75,13.68
96WN01941, 96107321,96,S7321,10,1,10,43,24,8,2,2,6.0,6,4,2,100,220,120,10,12.3,60,85,0.606,85,1,1,,,0,M,,,S4726,10,S0802,10,10,1,,0,5,5,112,1.68,123.3,1,89,,10.18,0,0,0,,12.66,7.7
96WN01942, 96107320,96,S7320,10,2,10,43,24,8,2,2,6.0,6,4,2,100,220,120,10,11.2,54,74,0.523,74,1,1,,4+,0,M,,F4+ ENTR,S4726,10,S0802,10,10,Z,93,257,5,5,109,1.68,123.3,Z,87,,10.18,0,0,0,,12.66,7.7
96WN01943, 96107323,96,S7323,10,2,10,43,21,8,2,2,5.0,5,4,2,100,220,120,9,10.6,52,69,0.487,69,1,1,,,0,M,34,,S5283,10,S2064,10,10,2,92,263,5,5,95,1.74,101.3,2,83,81,7.66,0,0,0,,10.31,5.01
96WN01944, 96107325,96,S7325,10,2,12,43,88,9,3,2,2.0,2,2,2,100,220,120,5,7.6,50,67,0.495,67,1,1,,,0,C,37,4TEATS,S4900,10,S4769,10,12,2,92,263,8,5,93,1.8,98.3,2,79,82,9.14,0,0,0,,6.6,11.67
96WN01945, 96107326,96,S7326,10,1,12,43,88,9,3,2,2.0,2,2,2,100,220,120,13,7.2,47,69,0.515,69,1,1,,,0,C,,,S4900,10,S4769,10,12,3,93,239,8,5,90,1.8,98.3,3,80,,9.14,0,0,0,,6.6,11.67
96WN01946, 96107322,96,S7322,10,2,10,43,21,8,2,2,5.0,5,4,2,100,220,120,2,11.6,60,84,0.603,84,1,1,,4+,0,M,e.3,F4+,S5283,10,S2064,10,10,1,,0,5,5,106,1.74,101.3,1,89,,7.66,0,0,0,,10.31,5.01
96WN01947, 96107328,96,S7328,10,2,13,07,42,5,1,2,5.0,5,4,2,100,220,120,4,13.4,70,96,0.688,96,1,1,,,0,F,e.0,,S4871,10,S1416,10,13,1,,0,3,4,115,1.74,101.5,1,109,,12.53,0,0,0,,9.11,15.95
96WN01948, 96107329,96,S7329,10,1,12,43,88,8,2,2,5.0,5,4,2,101,220,119,1,12.9,57,76,0.53,77,1,1,,,0,C,,4TEATS,S4900,10,S1829,10,12,1,,0,5,5,107,1.74,125.5,1,82,,13.28,0,0,0,,6.6,19.95
96WN01949, 96107327,96,S7327,10,3,18,43,e.2,5,1,1,1.0,1,1,2,100,220,120,5,11.3,49,68,0.473,68,1,1,,,0,e,,,S5261,10,S5702,10,10,3,93,268,1,1,96,1.72,105.5,3,78,,16.3,0,0,0,,18.3,14.29
96WN01950, 96107381,96,S7381,10,1,11,07,33,8,2,2,2.0,2,2,2,101,220,119,13,10.3,54,79,0.577,80,1,1,7,,0,R,,H7,S4764,10,S4665,10,11,3,93,239,5,5,105,1.8,118.4,3,87,,15.61,0,0,0,,15.77,15.44
96WN01951, 96107380,96,S7380,10,2,12,42,83,8,2,2,4.0,4,4,2,101,220,119,11,9.7,54,74,0.54,75,1,1,,,0,C,e.2,,S4490,10,S2748,10,12,1,,0,5,5,100,1.68,102.2,1,88,,8.6,0,0,0,,14.46,2.74
96WN01952, 96107383,96,S7383,10,2,12,42,84,5,1,1,2.0,2,2,2,101,220,119,13,10.2,54,71,0.511,72,1,1,,,0,C,42,,S4968,10,S4485,10,12,2,92,263,1,1,97,1.63,99.7,2,80,87,11.34,0,0,0,,4.01,18.67
96WN01953, 96107384,96,S7384,10,3,10,42,24,8,2,2,6.0,6,4,2,101,220,119,17,11.9,57,74,0.522,75,1,1,,,0,M,,ENTR,S4726,10,S0519,10,10,3,93,268,5,4,97,1.58,96.7,3,86,,9.28,0,0,0,,12.66,5.9
96WN01954, 96107385,96,S7385,10,2,10,42,24,8,2,2,6.0,6,4,2,101,220,119,10,8.9,45,64,0.463,64,1,1,,,0,M,43,,S4726,10,S0519,10,10,2,92,263,5,6,90,1.58,96.7,2,76,81,9.28,0,0,0,,12.66,5.9
96WN01955, 96107386,96,S7386,10,2,10,43,24,5,1,1,4.0,4,4,2,101,220,119,12,10.7,55,82,0.599,83,3,1,,,0,M,,X NOT AN S,S4726,10,S2584,10,10,Z,93,257,1,1,99,1.56,88.3,Z,93,,8.33,0,0,0,,12.66,4.0
96WN01956, 96107382,96,S7382,10,2,11,07,33,8,2,2,2.0,2,2,2,101,220,119,4,9.4,52,67,0.484,67,1,1,,,0,R,e.2,,S4764,10,S4665,10,11,1,,0,5,5,102,1.8,118.4,1,79,,15.61,0,0,0,,15.77,15.44
96WN01957, 96107389,96,S7389,10,1,11,07,34,8,2,1,3.0,3,3,1,101,218,117,9,11.8,56,75,0.54,77,1,1,,,0,R,,4TEATS,S5177,10,S3846,10,11,3,93,239,3,2,97,1.68,105.3,3,85,,16.27,0,0,0,,20.7,11.84
96WN01958, 96107391,96,S7391,10,2,11,43,34,8,2,2,4.0,4,4,1,102,218,116,8,11.3,58,80,0.592,82,1,1,,,0,R,e.0,,S5177,10,S2675,10,11,1,,0,5,5,106,1.56,103.9,1,99,,17.0,0,0,0,,20.7,13.29
96WN01959, 96107390,96,S7390,10,1,11,43,34,8,2,2,4.0,4,4,1,102,218,116,8,12.6,52,66,0.46,68,1,1,,,0,R,,,S5177,10,S2675,10,11,3,93,239,5,5,92,1.56,103.9,3,77,,17.0,0,0,0,,20.7,13.29
96WN01960, 96107394,96,S7394,10,1,12,43,81,8,2,2,2.0,2,2,1,102,218,116,1,11.2,48,68,0.49,70,1,1,,,0,C,,,S5145,10,S4443,10,12,3,93,239,5,5,100,1.8,119.3,3,78,,11.06,0,0,0,,9.03,13.09
96WN01961, 96107395,96,S7395,10,2,12,43,81,8,2,2,2.0,2,2,1,102,218,116,12,10.1,52,71,0.525,73,1,1,,4-,0,C,,F4-,S5145,10,S4443,10,12,3,93,268,5,5,107,1.8,119.3,3,86,,11.06,0,0,0,,9.03,13.09
96WN01962, 96107396,96,S7396,10,2,18,43,e.2,5,1,1,1.0,1,1,1,102,218,116,18,10.8,53,71,0.519,73,1,1,,,0,e,34,,S5261,10,S5785,10,10,2,92,263,1,1,101,1.72,106.5,2,83,86,14.82,0,0,0,,18.3,11.33
96WN01963, 96107392,96,S7392,10,3,12,42,82,8,2,1,2.0,2,2,1,102,218,116,4,9.1,52,73,0.551,75,1,1,,,0,C,,,S5118,10,S5178,10,12,3,93,268,3,2,91,1.63,84.2,3,89,,4.74,0,0,0,,6.26,3.22
96WN01964, 96107399,96,S7399,10,1,12,42,83,8,2,2,6.0,6,4,1,102,218,116,4,12.0,68,87,0.647,90,1,1,4,,0,C,,H4,S4490,10,S0590,10,12,1,,0,5,5,109,1.68,109.6,1,101,,5.78,0,0,0,,14.46,-2.9
96WN01965, 96107397,96,S7397,10,3,10,43,24,8,2,1,2.0,2,2,1,102,218,116,17,11.8,72,90,0.674,93,3,1,,,0,M,,BLK RF KNEE,S4726,10,S4560,10,10,3,93,268,3,2,105,1.8,88.3,3,108,,10.26,0,0,0,,12.66,7.86
96WN01966, 96107371,96,S7371,10,1,ID,07,43,8,2,2,4.0,4,4,2,101,220,119,3,10.2,43,66,0.469,66,1,1,,,I,I,,,S4811,10,S2464,10,18,3,93,239,5,5,102,2.0,133.0,3,70,,9.45,0,0,0,,16.75,2.14
96WN01967, 96107370,96,S7370,10,1,13,43,43,8,2,2,2.0,2,2,2,101,220,119,13,9.4,55,74,0.543,75,1,1,,,0,F,,,S4811,10,S5246,10,13,3,93,239,5,5,93,1.63,97.3,3,85,,15.22,0,0,0,,16.75,13.68
96WN01968, 96107373,96,S7373,10,2,11,07,32,8,2,2,3.0,3,3,2,101,220,119,13,10.0,45,63,0.445,63,1,1,,,0,R,30,,S4549,10,S3727,10,11,2,92,263,5,5,82,1.54,81.4,2,74,82,10.09,0,0,0,,20.01,0.16
96WN01969, 96107374,96,S7374,10,3,11,07,32,8,2,2,3.0,3,3,2,101,220,119,9,10.2,48,68,0.486,68,1,1,,,0,R,,,S4549,10,S3727,10,11,3,93,268,5,5,87,1.54,81.4,3,83,,10.09,0,0,0,,20.01,0.16
96WN01970, 96107375,96,S7375,10,3,18,07,e.0,5,1,1,1.0,1,1,2,101,220,119,9,10.2,47,65,0.461,65,1,1,,,0,e,,,S4974,10,S5898,10,12,3,93,268,1,1,96,1.72,104.9,3,77,,20.21,0,0,0,,19.01,21.41
96WN01971, 96107376,96,S7376,10,2,13,42,43,7,2,2,6.0,6,4,2,101,220,119,17,10.5,50,71,0.508,72,1,1,,,0,F,,,S4811,10,S0596,10,13,3,93,268,5,5,96,1.58,98.2,3,80,,11.22,0,0,0,,16.75,5.68
96WN01972, 96107372,96,S7372,10,1,ID,07,43,8,2,2,4.0,4,4,2,101,220,119,7,10.0,49,67,0.479,67,1,1,,,I,I,,,S4811,10,S2464,10,18,3,93,239,5,5,103,2.0,133.0,3,74,,9.45,0,0,0,,16.75,2.14
96WN01973, 96107378,96,S7378,10,2,13,43,41,8,2,2,4.0,4,4,2,101,220,119,17,9.4,45,64,0.459,64,1,1,,5,0,F,,F5 X,S4837,10,S2444,10,13,3,93,268,5,5,96,1.68,110.9,3,76,,8.41,0,0,0,,8.01,8.81
96WN01974, 96107379,96,S7379,10,2,12,42,83,8,2,2,4.0,4,4,2,101,220,119,8,10.3,53,69,0.493,69,1,1,,,0,C,e.1,4TEATS,S4490,10,S2748,10,12,1,,0,5,5,96,1.68,102.2,1,82,,8.6,0,0,0,,14.46,2.74
96WN01975, 96107377,96,S7377,10,1,13,43,41,8,2,2,4.0,4,4,2,101,220,119,9,10.7,61,83,0.608,84,1,1,4,,0,F,,H4,S4837,10,S2444,10,13,3,93,239,5,5,105,1.68,110.9,3,92,,8.41,0,0,0,,8.01,8.81
96WN01976, 96107411,96,S7411,10,3,10,07,22,9,3,2,4.0,4,4,2,102,220,118,17,8.2,44,65,0.481,66,1,1,,,0,M,,STIFF LEGS,S4494,10,S2847,10,10,3,93,268,8,6,100,1.81,112.0,3,79,,21.37,0,0,0,,20.91,21.83
96WN01977, 96107410,96,S7410,10,1,10,07,22,9,3,2,4.0,4,4,2,102,220,118,5,10.0,55,81,0.602,82,1,1,,,0,M,,,S4494,10,S2847,10,10,3,93,239,8,4,103,1.81,112.0,3,89,,21.37,0,0,0,,20.91,21.83
96WN01978, 96107413,96,S7413,10,1,10,42,21,8,2,2,4.0,4,4,2,102,220,118,17,10.8,54,76,0.553,77,1,1,,,0,M,,,S5283,10,S2982,10,10,3,93,239,5,5,95,1.56,97.8,3,83,,11.61,0,0,0,,10.31,12.9
96WN01979, 96107416,96,S7416,10,2,12,07,80,3,4,1,4.0,4,4,2,102,220,118,1,6.6,46,66,0.503,67,1,1,,,0,C,29,,S4716,10,S3157,10,12,2,92,263,7,2,86,2.18,84.0,2,77,77,15.41,0,0,0,,17.64,13.18
96WN01980, 96107412,96,S7412,10,1,10,42,21,8,2,2,4.0,4,4,2,102,220,118,12,10.0,49,69,0.5,70,1,1,,,0,M,,,S5283,10,S2982,10,10,3,93,239,5,5,90,1.56,97.8,3,75,,11.61,0,0,0,,10.31,12.9
96WN01981, 96107418,96,S7418,10,3,18,43,e.2,5,1,1,1.0,1,1,2,102,220,118,8,9.0,57,83,0.627,84,1,1,,,0,e,,,S5261,10,S5900,10,11,Z,93,257,1,1,109,1.72,108.7,Z,91,,18.93,0,0,0,,18.3,19.55
96WN01982, 96107419,96,S7419,10,2,ch,31,-2-,8,2,2,3.5,3,3,H,102,222,120,4,9.8,35,52,0.352,52,1,1,,,2,h,j.2,,L6868,03,S3403,10,18,1,,0,5,5,93,1.68,110.2,1,59,,0.16,0,0,0,,0.0,0.16
96WN01983, 96107417,96,S7417,10,2,18,07,e.0,5,1,1,1.0,1,1,1,102,218,116,12,12.2,59,81,0.593,83,1,1,,,0,e,24,,S4974,10,S6184,10,12,2,92,263,1,1,109,1.72,108.5,2,98,102,17.07,0,0,0,,19.01,15.13
96WN01984, 96107401,96,S7401,10,2,11,07,34,8,2,2,2.0,2,2,1,102,218,116,12,10.2,49,69,0.507,71,1,1,,,0,R,e.1,4TEATS,S5177,10,S4435,10,11,1,,0,5,5,96,1.63,99.0,1,81,,16.41,0,0,0,,20.7,12.12
96WN01985, 96107400,96,S7400,10,2,12,42,83,8,2,2,6.0,6,4,1,102,218,116,2,10.7,52,76,0.563,78,1,1,,,0,C,41,,S4490,10,S0590,10,12,2,92,263,5,5,106,1.68,109.6,2,91,101,5.78,0,0,0,,14.46,-2.9
96WN01986, 96107403,96,S7403,10,2,11,07,32,8,2,1,4.0,4,4,2,102,220,118,17,10.3,66,91,0.684,92,1,1,,,0,R,e.3,,S4549,10,S2695,10,11,1,,0,3,2,114,1.68,105.4,1,107,,19.18,0,0,0,,20.01,18.35
96WN01987, 96107405,96,S7405,10,1,ch,07,-2-,5,1,2,2.5,2,2,H,102,222,120,6,8.3,41,58,0.414,58,1,1,,,2,h,-CH,,S1908,10,S4366,10,18,1,,0,3,5,91,1.63,106.5,1,63,,0.28,0,0,0,,0.0,0.28
96WN01988, 96107406,96,S7406,10,1,12,42,89,8,2,2,2.0,2,2,2,102,220,118,16,10.2,50,71,0.515,72,1,1,4,,0,C,,H4COARSE X,S4579,10,S4792,10,12,3,93,239,5,5,94,1.63,102.7,3,85,,10.19,0,0,0,,15.92,4.46
96WN01989, 96107402,96,S7402,10,1,11,07,34,8,2,2,2.0,2,2,1,102,218,116,5,10.1,43,66,0.482,68,1,1,,,0,R,,,S5177,10,S4435,10,11,3,93,239,5,5,88,1.63,99.0,3,75,,16.41,0,0,0,,20.7,12.12
96WN01990, 96107407,96,S7407,10,3,12,42,89,8,2,2,2.0,2,2,2,102,220,118,10,11.2,54,82,0.6,83,1,1,,,0,C,,HAIRY,S4579,10,S4792,10,12,3,93,268,5,5,105,1.63,102.7,3,104,,10.19,0,0,0,,15.92,4.46
96WN01991, 96107431,96,S7431,10,2,ID,43,45,8,2,2,3.0,3,3,2,102,220,118,10,10.8,41,60,0.417,61,1,1,,,I,I,38,,S4589,10,S4166,10,18,2,92,263,5,5,108,2.0,140.0,2,78,78,0.0,0,0,0,,13.38,0.0
96WN01992, 96107430,96,S7430,10,2,12,07,86,9,3,2,3.0,3,3,2,102,220,118,16,7.8,44,66,0.493,67,1,1,,,0,C,e.0,,S4476,10,S3848,10,12,1,,0,8,6,104,1.97,121.3,1,79,,16.73,0,0,0,,17.46,15.99
96WN01993, 96107433,96,S7433,10,3,12,43,88,5,1,1,2.0,2,2,1,102,218,116,1,14.3,60,82,0.584,84,1,1,,,0,C,,,S4900,10,S5137,10,12,Z,93,257,1,1,98,1.47,86.3,Z,96,,9.84,0,0,0,,6.6,13.07
96WN01994, 96107434,96,S7434,10,2,11,42,31,9,3,2,6.0,6,4,2,102,220,118,11,9.2,47,69,0.507,70,1,1,,,0,R,e.0,,S4829,10,S0784,10,11,1,,0,8,5,107,1.88,124.9,1,81,,17.37,0,0,0,,22.16,12.57
96WN01995, 96107435,96,S7435,10,1,11,42,31,9,3,2,6.0,6,4,2,102,220,118,1,9.7,53,77,0.57,78,1,1,,,0,R,,,S4829,10,S0784,10,11,3,93,239,8,5,108,1.88,124.9,3,88,,17.37,0,0,0,,22.16,12.57
96WN01996, 96107436,96,S7436,10,3,11,42,31,9,3,2,6.0,6,4,H,102,222,120,2,9.5,0,93,0.696,93,1,1,,,0,R,,BRN EYES FACE,S4829,10,S0784,10,11,3,93,268,8,7,123,1.88,124.9,3,99,,17.37,0,0,0,,22.16,12.57
96WN01997, 96107432,96,S7432,10,1,ID,43,45,8,2,2,3.0,3,3,2,102,220,118,8,10.2,54,78,0.575,79,1,1,,,I,I,,,S4589,10,S4166,10,18,6,01,222,5,5,115,2.0,140.0,6,0,,0.0,0,0,0,,13.38,0.0
96WN01998, 96107438,96,S7438,10,2,13,43,41,9,3,2,7.0,7,5,2,102,220,118,1,10.9,44,61,0.425,62,1,1,,,0,F,39,,S4837,10,S9665,19,13,2,92,263,8,5,96,1.97,112.7,2,76,79,11.09,0,0,0,,8.01,14.16
96WN01999, 96107439,96,S7439,10,1,13,43,41,9,3,2,7.0,7,5,H,102,222,120,6,10.3,49,70,0.498,70,1,1,,,0,F,-CH,,S4837,10,S9665,19,13,3,93,239,8,5,97,1.97,112.7,3,76,,11.09,0,0,0,,8.01,14.16
96WN02000, 96107437,96,S7437,10,2,13,43,41,9,3,2,7.0,7,5,2,102,220,118,4,10.6,55,75,0.546,76,1,1,,,0,F,e.2,4TEATS,S4837,10,S9665,19,13,1,,0,8,5,106,1.97,112.7,1,88,,11.09,0,0,0,,8.01,14.16
96WN02001, 96107441,96,S7441,10,1,12,43,81,9,3,2,6.0,6,4,2,102,220,118,10,9.8,55,80,0.595,81,1,1,,,0,C,,,S5145,10,S0866,10,12,3,93,239,8,6,114,1.88,133.1,3,88,,12.36,0,0,0,,9.03,15.69
96WN02002, 96107440,96,S7440,10,1,12,43,81,9,3,2,6.0,6,4,2,102,220,118,17,11.7,61,82,0.596,83,1,1,,,0,C,,,S5145,10,S0866,10,12,1,,0,8,4,115,1.88,133.1,1,89,,12.36,0,0,0,,9.03,15.69
96WN02003, 96107443,96,S7443,10,2,11,42,33,8,2,2,6.0,6,4,2,102,220,118,1,12.2,50,68,0.473,69,1,1,,,0,R,41,,S4764,10,S0707,10,11,2,92,263,5,5,96,1.58,103.1,2,84,88,9.05,0,0,0,,15.77,2.32
96WN02004, 96107444,96,S7444,10,3,11,42,33,8,2,2,6.0,6,4,2,102,220,118,12,13.3,56,72,0.497,73,1,1,,,0,R,,HAIRY,S4764,10,S0707,10,11,3,93,268,5,5,99,1.58,103.1,3,81,,9.05,0,0,0,,15.77,2.32
