UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDAR
21WN00113,2021061204,21,A1204,06,1,,30,26,8,2,2,5.0,5,4,1,75,193,118,,8.0,  0,62,0.458,63,1,1,1,3-,7,,,,.,A0397,06,H9325,05,,3,93,230,5,4,,,,,66,214,,,0.036,,,
21WN00114,2021061208,21,A1208,06,2,,30,30,9,3,2,5.0,5,4,1,76,193,117,,10.2,  0,77,0.571,79,1,1,,,0,,,e2,1ST,A0699,06,H9306,05,,1,,,8,6,,,,,102,242,,,0.032,,,
21WN00115,2021061209,21,A1209,06,1,,30,30,9,3,2,5.0,5,4,1,76,193,117,,11.6,  0,86,0.636,88,1,1,1,2,0,,,,Nice,A0699,06,H9306,05,,1,,,8,5,,,,,89,214,,,0.032,,,
21WN00116,2021061210,21,A1210,06,2,,30,28,3,4,2,2.0,2,2,H,76,194,118,,9.0,  0,73,0.542,74,1,1,,,0,,,,1ST,A0645,06,A0350,06,,3,93,255,8,6,,,,,90,242,,,0.042,,,3162
21WN00117,2021061211,21,A1211,06,1,,30,28,3,4,2,2.0,2,2,1,76,193,117,,8.9,  0,64,0.471,65,1,1,1,4,0,,,,.,A0645,06,A0350,06,,3,93,230,8,5,,,,,67,214,,,0.042,,,
21WN00118,2021061212,21,A1212,06,1,,30,28,3,4,2,2.0,2,2,1,76,193,117,,8.0,  0,66,0.496,67,1,1,1,2-,0,,,,.,A0645,06,A0350,06,,3,93,230,8,5,,,,,73,214,,,0.042,,,
21WN00119,2021061214,21,A1214,06,1,,30,25,9,3,2,2.0,2,2,1,76,193,117,,7.2,  0,69,0.528,71,4,1,1,2,0,,,,HalfBlackFace,A0390,06,A0506,06,,3,93,230,8,4,,,,,80,214,,,0.043,,,
21WN00120,2021061215,21,A1215,06,2,,30,25,9,3,2,2.0,2,2,1,76,193,117,,6.0,  0,58,0.444,59,1,1,,,0,,,,.,A0390,06,A0506,06,,3,93,258,8,5,,,,,76,242,,,0.043,,,
21WN00121,2021061216,21,A1216,06,1,,30,29,8,2,2,3.0,3,3,1,76,193,117,,7.6,  0,74,0.568,76,1,1,1,4+,7,,,,Pink,A0678,06,A0059,06,,3,93,230,5,7,,,,,80,214,,,0.043,,,
21WN00122,2021061217,21,A1217,06,1,,30,29,8,2,2,3.0,3,3,1,76,193,117,,11.6,  0,86,0.636,88,1,1,2,2-,7,,,,SmScurs,A0678,06,A0059,06,,3,93,230,5,3,,,,,97,214,,,0.043,,,
21WN00123,2021061218,21,A1218,06,2,,30,30,9,3,2,4.0,4,4,1,76,193,117,,8.9,  0,65,0.479,66,1,1,,,,,,e3,.,A0699,06,H9739,05,,1,,,8,5,,,,,87,242,,,0.031,,,
21WN00124,2021061220,21,A1220,06,1,,30,30,9,3,2,4.0,4,4,1,76,193,117,,10.0,  0,75,0.556,77,1,1,1,2-,,,,,PINK,A0699,06,H9739,05,,3,93,230,8,5,,,,,83,214,,,0.031,,,
21WN00125,2021061221,21,A1221,06,1,,30,30,8,2,1,2.0,2,2,1,76,193,117,,7.5,  0,76,0.585,78,1,1,1,3,7,,,,.,A0699,06,A0456,06,,3,93,230,3,2,,,,,80,214,,,0.043,,,
21WN00126,2021061223,21,A1223,06,3,,30,26,5,1,1,2.0,2,2,1,76,193,117,,10.0,  0,88,0.667,90,1,1,,,,,,,.,A0397,06,A0712,06,,3,93,258,1,1,,,,,101,242,,,0.047,,,
21WN00127,2021061224,21,A1224,06,3,,30,28,5,1,1,3.0,3,3,1,76,193,117,,12.2,  0,92,0.682,94,1,1,,,0,,,,.,A0645,06,M0033,51,,3,93,258,1,1,,,,,110,242,,,0.033,,,
21WN00128,2021061225,21,A1225,06,1,,30,31,3,5,2,4.0,4,4,1,76,193,117,,9.0,  0,85,0.65,87,1,1,1,3+,7,,,,.,M0050,51,H9923,05,,1,,,8,5,,,,,91,214,,,0.035,,Sel,
21WN00129,2021061226,21,A1226,06,2,,30,31,3,5,2,4.0,4,4,1,76,193,117,,9.6,  0,84,0.636,86,1,1,,,7,,,e4,.,M0050,51,H9923,05,,1,,,8,5,,,,,100,242,,,0.035,,,
21WN00130,2021061229,21,A1229,06,2,,30,31,3,5,1,4.0,4,4,1,76,193,117,,12.0,  0,79,0.573,81,1,1,,,7,,,,.,M0050,51,H9923,05,,3,93,255,7,2,,,,,97,242,,,0.035,,,3166
21WN00131,2021061230,21,A1230,06,2,,30,26,9,3,3,4.0,4,4,1,77,193,116,,7.8,  0,78,0.605,80,1,1,,,,,,e5,.,A0397,06,H9598,05,,1,,,9,8,,,,,103,242,,,0.039,Trip,,
21WN00132,2021061231,21,A1231,06,1,,30,26,9,3,3,4.0,4,4,1,77,193,116,,9.3,  0,77,0.584,79,1,1,1,3+,,,,,.,A0397,06,H9598,05,,1,,,9,8,,,,,87,214,,,0.039,Trip,,
21WN00133,2021061232,21,A1232,06,1,,30,26,9,3,3,4.0,4,4,W,77,194,117,,9.0,  0,99,0.769,101,1,1,1,2-,,,,,Resp,A0397,06,H9598,05,,1,03,248,9,8,,,,6,89,214,,,0.039,Trip,,
21WN00134,2021061233,21,A1233,06,3,,30,31,5,1,1,7.0,7,5,1,77,193,116,,12.8,  0,65,0.45,67,1,3,,,,,,,PE,M0050,51,H8519,05,,3,93,258,1,1,,,,,80,242,,,0.038,,,
21WN00135,2021061234,21,A1234,06,3,,30,29,5,1,1,2.0,2,2,1,77,193,116,,9.7,  0,79,0.597,81,1,5,,,7,,,,PINK,A0678,06,A0648,06,,3,93,258,1,1,,,,,98,242,,,0.055,,,
21WN00136,2021061235,21,A1235,06,1,,30,24,9,3,2,5.0,5,4,1,77,193,116,,12.3,  0,92,0.687,95,2,1,1,2-,0,,,,.,A0013,06,H9299,05,,1,,,8,5,,,,,90,214,,,0.04,,,
21WN00137,2021061236,21,A1236,06,1,,30,24,9,3,2,5.0,5,4,1,77,193,116,,11.6,  0,80,0.59,82,1,1,1,3+,0,,,,.,A0013,06,H9299,05,,3,93,230,8,5,,,,,73,214,,,0.04,,,
21WN00138,2021061238,21,A1238,06,1,,30,31,8,2,2,5.0,5,4,1,77,194,117,,7.9,  0,56,0.411,57,1,1,3,4,,,,,HornsB1->H,M0050,51,H9359,05,,3,93,230,5,7,,,,,64,214,,,0.044,,,
21WN00139,2021061239,21,A1239,06,1,,30,31,8,2,2,5.0,5,4,1,77,193,116,,12.8,  0,102,0.769,105,1,1,2,2,,,,,Scurs,M0050,51,H9359,05,,1,,,5,3,,,,,99,214,,,0.044,,Sel,
21WN00140,2021061240,21,A1240,06,2,,30,30,8,2,2,4.0,4,4,1,77,193,116,,11.2,  0,63,0.447,65,1,1,,,0,,,,PE,A0699,06,H9647,05,,3,93,258,5,5,,,,,78,242,,,0.038,,,
21WN00141,2021061241,21,A1241,06,2,,30,30,8,2,2,4.0,4,4,1,77,193,116,,10.5,  0,85,0.642,88,1,1,,,0,,,e1,.,A0699,06,H9647,05,,1,,,5,5,,,,,96,242,,,0.038,,,
21WN00142,2021061242,21,A1242,06,1,,30,28,9,3,2,3.0,3,3,1,77,193,116,,11.6,  0,68,0.486,70,1,1,1,3,0,,,,.,A0645,06,M0089,51,,3,93,230,8,5,,,,,74,214,,,0.027,,,
21WN00143,2021061243,21,A1243,06,2,,30,28,9,3,2,3.0,3,3,1,77,193,116,,9.8,  0,68,0.502,70,1,2,,,0,,,e2,.,A0645,06,M0089,51,,1,,,8,6,,,,,87,242,,,0.027,,,
21WN00144,2021061245,21,A1245,06,2,,30,30,9,3,2,4.0,4,4,1,78,193,115,,9.1,  0,55,0.399,57,1,1,,,0,,,,.,A0699,06,H9818,05,,3,93,258,8,5,,,,,72,242,,,0.035,,,
21WN00145,2021061246,21,A1246,06,2,,30,30,9,3,2,4.0,4,4,1,78,193,115,,8.5,  0,51,0.37,53,1,1,,,0,,,,.,A0699,06,H9818,05,,3,93,258,8,5,,,,,72,242,,,0.035,,,
21WN00146,2021061248,21,A1248,06,1,,30,30,9,3,3,2.0,2,2,1,78,193,115,,9.6,  0,54,0.386,56,1,1,1,4+,0,,,,.,A0699,06,A0622,06,,3,01,224,9,8,,,,6,58,214,,,0.046,Trip,,
21WN00147,2021061249,21,A1249,06,1,,30,30,9,3,3,2.0,2,2,1,78,193,115,,13.4,  0,81,0.588,84,1,1,1,3-,0,,,,1 nut,A0699,06,A0622,06,,3,93,230,9,8,,,,,88,214,,,0.046,Trip,,
21WN00148,2021061250,21,A1250,06,2,,30,30,9,3,3,2.0,2,2,W,78,194,116,,7.7,  0,56,0.416,58,1,1,,,0,,,,.,A0699,06,A0622,06,,3,93,230,9,8,,,,,58,214,,,0.046,Trip,,
21WN00149,2021061251,21,A1251,06,3,,30,29,5,1,1,3.0,3,3,1,78,193,115,,10.0,  0,97,0.757,101,1,1,,,7,,,,PE,A0678,06,A0251,06,,3,93,258,1,1,,,,,105,242,,,0.042,,,
21WN00150,2021061252,21,A1252,06,2,,30,29,8,2,2,2.0,2,2,1,78,193,115,,11.5,  0,68,0.491,70,1,1,,,,,,e3,PINK,A0678,06,A0673,06,,1,,,5,5,,,,,83,242,,,0.047,,,
21WN00151,2021061253,21,A1253,06,1,,30,29,8,2,2,2.0,2,2,1,78,193,115,,12.5,  0,68,0.483,70,1,1,1,3-,,,,,.,A0678,06,A0673,06,,3,93,230,5,5,,,,,76,214,,,0.047,,,
21WN00152,2021061254,21,A1254,06,1,,30,27,8,2,2,3.0,3,3,1,78,193,115,,11.8,  0,75,0.55,78,1,1,2,2,0,,,,SmScurs,A0459,06,A0187,06,,3,93,230,5,5,,,,,85,214,,,0.036,,,
21WN00153,2021061255,21,A1255,06,1,,30,27,8,2,2,3.0,3,3,1,78,193,115,,12.4,  0,69,0.492,71,1,1,3,2,0,,,,Horns,A0459,06,A0187,06,,3,93,230,5,5,,,,,72,214,,,0.036,,,
21WN00154,2021061256,21,A1256,06,2,,30,26,8,2,2,2.0,2,2,1,78,193,115,,9.9,  0,62,0.453,64,1,1,,,0,,,,.,A0397,06,A0393,06,,3,93,258,5,5,,,,,79,242,,,0.042,,,
21WN00155,2021061257,21,A1257,06,2,,30,26,8,2,2,2.0,2,2,1,78,193,115,,10.2,  0,73,0.546,76,1,1,,,0,,,e4,.,A0397,06,A0393,06,,1,,,5,5,,,,,87,242,,,0.042,,,
21WN00156,2021061258,21,A1258,06,2,,30,24,8,2,2,3.0,3,3,1,79,193,114,,8.6,  0,59,0.442,62,1,3,,,0,,,,.,A0013,06,A0193,06,,3,93,258,5,7,,,,,76,242,,,0.03,,,
21WN00157,2021061259,21,A1259,06,2,,30,24,8,2,2,3.0,3,3,1,79,193,114,,13.6,  0,79,0.574,82,1,1,,,0,,,e5,.,A0013,06,A0193,06,,1,,,5,3,,,,,99,242,,,0.03,,,
21WN00158,2021061260,21,A1260,06,1,,30,29,9,3,3,6.0,6,4,1,79,193,114,,9.9,  0,76,0.58,79,1,1,1,2,0,,,,.,A0678,06,H9007,05,,3,93,230,9,8,,,,,76,214,,,0.035,Trip,,
21WN00159,2021061261,21,A1261,06,1,,30,29,9,3,3,6.0,6,4,1,79,193,114,,9.6,  0,53,0.381,55,1,1,1,4,0,,,,.,A0678,06,H9007,05,,3,93,230,9,8,,,,,58,214,,,0.035,Trip,,
21WN00160,2021061262,21,A1262,06,1,,30,29,9,3,3,6.0,6,4,W,79,194,115,,10.4,  0,76,0.57,79,1,1,1,5,0,,,,PINK,A0678,06,H9007,05,,3,93,230,9,8,,,,,79,214,,,0.035,Trip,,
21WN00161,2021061263,21,A1263,06,1,,30,24,8,2,2,2.0,2,2,1,79,193,114,,14.8,  0,78,0.554,81,1,1,2,3,7,,,,Scurs,A0013,06,A0356,06,,1,,,5,5,,,,,86,214,,,0.041,,Sel,
21WN00162,2021061264,21,A1264,06,1,,30,24,8,2,2,2.0,2,2,1,79,193,114,,14.8,  0,74,0.519,77,1,2,1,3-,7,,,,.,A0013,06,A0356,06,,3,93,230,5,5,,,,,80,214,,,0.041,,,
21WN00163,2021061265,21,A1265,06,1,,30,28,8,2,2,2.0,2,2,1,79,193,114,,8.7,  0,70,0.538,73,1,2,1,3+,0,,,,PINK,A0645,06,A0583,06,,3,93,230,5,4,,,,,69,214,,,0.046,,,
21WN00164,2021061266,21,A1266,06,2,,30,28,8,2,2,2.0,2,2,1,79,193,114,,6.5,  0,48,0.364,50,1,1,,,0,,,,PINK,A0645,06,A0583,06,,3,93,258,5,7,,,,,65,242,,,0.046,,,
21WN00165,2021061267,21,A1267,06,1,,30,28,8,2,1,2.0,2,2,1,79,193,114,,11.7,  0,78,0.582,81,1,1,1,3,0,,,,Nice,A0645,06,A0471,06,,3,93,230,3,2,,,,,87,214,,,0.047,,,
21WN00166,2021061269,21,A1269,06,1,,30,25,3,4,2,4.0,4,4,1,79,193,114,,9.4,  0,79,0.611,83,2,1,2,2-,0,,,,Scurs,A0390,06,H9648,05,,3,93,230,8,5,,,,,83,214,,,0.04,,,
21WN00167,2021061270,21,A1270,06,2,,30,25,3,4,2,4.0,4,4,1,79,193,114,,8.8,  0,78,0.607,82,1,1,,,0,,,e1,.,A0390,06,H9648,05,,1,,,8,5,,,,,103,242,,,0.04,,,
21WN00168,2021061272,21,A1272,06,1,,30,25,3,4,1,4.0,4,4,H,79,194,115,,10.7,  0,65,0.472,67,2,1,1,3,0,,,,Pink eyes,A0390,06,H9648,05,,3,93,230,7,2,,,,,68,214,,,0.04,,,
21WN00169,2021061273,21,A1273,06,2,,30,26,8,2,2,3.0,3,3,1,79,193,114,,9.7,  0,70,0.529,73,1,1,,,0,,,e2,.,A0397,06,A0149,06,,1,,,5,5,,,,,88,242,,,0.041,,,
21WN00170,2021061274,21,A1274,06,2,,30,26,8,2,2,3.0,3,3,1,79,194,115,,10.4,  0,52,0.362,54,1,1,,,0,,,,.,A0397,06,A0149,06,,3,93,258,5,5,,,,,65,242,,,0.041,,,
21WN00171,2021061275,21,A1275,06,3,,30,28,5,1,1,2.0,2,2,1,79,193,114,,11.5,  0,85,0.645,89,1,2,,,,,,,.,A0645,06,A0363,06,,3,93,258,1,1,,,,,107,242,,,0.032,,,
21WN00172,2021061276,21,A1276,06,1,,30,30,8,2,2,3.0,3,3,1,79,193,114,,13.7,  0,90,0.669,94,1,1,1,3,0,,,,.,A0699,06,A0313,06,,1,,,5,5,,,,,87,214,,,0.04,,,
21WN00173,2021061277,21,A1277,06,1,,30,30,8,2,2,3.0,3,3,1,79,193,114,,13.5,  0,59,0.399,61,1,3,1,2,0,,,,.,A0699,06,A0313,06,,3,93,230,5,5,,,,,67,214,,,0.04,,,
21WN00174,2021061279,21,A1279,06,1,,30,31,9,3,1,5.0,5,4,H,79,194,115,,9.3,  0,92,0.719,96,1,1,1,3-,7,,,,.,M0050,51,H9380,05,,1,,,7,2,,,,,102,214,,,0.041,,,
21WN00175,2021061281,21,A1281,06,2,,30,28,5,1,1,3.0,3,3,1,79,193,114,,10.2,  0,83,0.639,87,1,1,,,,,,,.,A0645,06,M0036,51,,2,92,259,1,1,,,,,99,242,,,0.044,,6,3197
21WN00176,2021061282,21,A1282,06,2,,30,29,3,4,2,4.0,4,4,1,79,193,114,,9.3,  0,70,0.532,73,1,1,,,0,,,e3,.,A0678,06,H9714,05,,1,,,8,5,,,,,84,242,,,0.053,,,
21WN00177,2021061283,21,A1283,06,2,,30,29,3,4,2,4.0,4,4,1,79,193,114,,9.5,  0,63,0.469,66,1,1,,,0,,,e4,HAIRY,A0678,06,H9714,05,,1,,,8,5,,,,,84,242,,,0.053,,,
21WN00178,2021061284,21,A1284,06,1,,30,29,3,4,1,4.0,4,4,1,79,194,115,,10.5,  0,57,0.404,59,2,1,1,3-,0,,,,.,A0678,06,H9714,05,,3,93,230,7,2,,,,,65,214,,,0.053,,,
21WN00179,2021061286,21,A1286,06,2,,30,28,8,2,2,3.0,3,3,1,79,193,114,,10.4,  0,66,0.488,69,1,5,,,0,,,,.,A0645,06,M0087,51,,3,93,258,5,5,,,,,77,242,,,0.031,,,
21WN00180,2021061287,21,A1287,06,2,,30,28,8,2,2,3.0,3,3,1,79,193,114,,12.1,  0,87,0.657,91,1,3,,,0,,,,.,A0645,06,M0087,51,,6,01,241,5,4,,,,,,,,,0.031,,,
21WN00181,2021061288,21,A1288,06,2,,30,27,8,2,2,2.0,2,2,1,79,193,114,,12.2,  0,57,0.393,59,1,1,,,7,,,,.,A0459,06,A0684,06,,3,93,258,5,5,,,,,75,242,,,0.035,,,
21WN00182,2021061289,21,A1289,06,1,,30,27,8,2,2,2.0,2,2,1,79,193,114,,11.7,  0,58,0.406,60,1,1,3,4,7,,,,Horns,A0459,06,A0684,06,,3,93,230,5,5,,,,,66,214,,,0.035,,,
21WN00183,2021061290,21,A1290,06,1,,30,26,9,3,2,6.0,6,4,1,79,193,114,,11.6,  0,72,0.53,75,1,1,1,2,0,,,,HAIRY,A0397,06,H9194,05,,3,93,230,8,5,,,,,72,214,,,0.041,,,
21WN00184,2021061291,21,A1291,06,1,,30,26,9,3,2,6.0,6,4,1,79,193,114,,10.5,  0,86,0.662,90,1,1,1,2,0,,,,.,A0397,06,H9194,05,,1,,,8,5,,,,,99,214,,,0.041,,,
21WN00185,2021061293,21,A1293,06,1,,30,25,9,3,1,6.0,6,4,1,79,193,114,,10.3,  0,92,0.717,96,1,1,1,3-,0,,,,.,A0390,06,H8909,05,,1,,,7,2,,,,,95,214,,,0.038,,,
21WN00186,2021061296,21,A1296,06,2,,30,28,9,3,2,5.0,5,4,1,80,193,113,,8.6,  0,74,0.579,78,1,3,,,0,,,e5,HAIRY,A0645,06,H9448,05,,1,,,8,5,,,,,83,242,,,0.045,,,
21WN00187,2021061297,21,A1297,06,2,,30,28,9,3,2,5.0,5,4,1,80,193,113,,8.4,  0,65,0.501,69,1,1,,,0,,,e1,.,A0645,06,H9448,05,,1,,,8,5,,,,,84,242,,,0.045,,,
21WN00188,2021061298,21,A1298,06,3,,30,27,5,1,1,2.0,2,2,1,80,193,113,,11.4,  0,80,0.607,84,1,5,,,,,,,.,A0459,06,A0632,06,,3,93,258,1,1,,,,,90,242,,,0.052,,,
21WN00189,2021061299,21,A1299,06,1,,30,28,9,3,3,3.0,3,3,1,80,193,113,,10.0,  0,69,0.522,73,1,3,1,2-,0,,,,.,A0645,06,M0075,51,,3,93,230,9,8,,,,,76,214,,,0.032,Trip,,
21WN00190,2021061300,21,A1300,06,1,,30,28,9,3,3,3.0,3,3,W,80,194,114,,8.5,  0,58,0.434,61,1,1,1,3+,0,,,,Sl.Over,A0645,06,M0075,51,,3,93,230,9,8,,,,,61,214,,,0.032,Trip,,
21WN00191,2021061301,21,A1301,06,2,,30,28,9,3,3,3.0,3,3,1,80,193,113,,8.3,  0,76,0.599,80,1,1,,,0,,,,.,A0645,06,M0075,51,,3,93,255,9,8,,,,,92,242,,,0.032,Trip,,3168
21WN00192,2021061302,21,A1302,06,2,,30,30,8,2,1,2.0,2,2,1,80,193,113,,11.8,  0,90,0.692,95,1,1,,,0,,,e2,.,A0699,06,A0658,06,,1,,,3,2,,,,,113,242,,,0.048,,,
21WN00193,2021061304,21,A1304,06,3,,30,25,5,1,1,3.0,3,3,1,80,193,113,,16.1,  0,108,0.813,114,1,1,,,0,,,,.,A0390,06,A0061,06,,3,93,258,1,1,,,,,133,242,,,0.039,,,
21WN00194,2021061305,21,A1305,06,1,,30,25,8,2,2,2.0,2,2,1,80,193,113,,11.2,  0,67,0.494,70,1,2,1,3-,7,,,,.,A0390,06,A0587,06,,3,93,230,5,4,,,,,69,214,,,0.051,,,
21WN00195,2021061306,21,A1306,06,2,,30,25,8,2,2,2.0,2,2,1,80,193,113,,9.1,  0,70,0.539,74,1,2,,,7,,,e3,.,A0390,06,A0587,06,,1,,,5,6,,,,,95,242,,,0.051,,,
21WN00196,2021061307,21,A1307,06,1,,30,24,8,2,2,2.0,2,2,1,80,193,113,,13.6,  0,87,0.65,92,1,1,1,3-,,,,,Nice,A0013,06,A0460,06,,1,,,5,5,,,,,98,214,,,0.04,,,
21WN00197,2021061308,21,A1308,06,2,,30,24,8,2,2,2.0,2,2,1,80,193,113,,12.7,  0,78,0.578,82,1,1,,,,,,,2ND,A0013,06,A0460,06,,3,93,255,5,5,,,,,86,242,,,0.04,,,3158
21WN00198,2021061309,21,A1309,06,2,,30,28,8,2,2,2.0,2,2,1,80,194,114,,10.8,  0,65,0.475,68,1,2,,,0,,,,B1->H,A0645,06,A0641,06,,3,93,258,5,5,,,,,80,243,,,0.043,,,
21WN00199,2021061310,21,A1310,06,2,,30,28,8,2,2,2.0,2,2,1,80,193,113,,11.0,  0,62,0.451,65,1,1,,,0,,,,.,A0645,06,A0641,06,,3,93,258,5,5,,,,,78,242,,,0.043,,,
21WN00200,2021061311,21,A1311,06,3,,30,28,5,1,1,2.0,2,2,1,80,193,113,,13.1,  0,85,0.636,89,1,2,,,0,,,,.,A0645,06,A0370,06,,3,93,258,1,1,,,,,102,242,,,0.038,,,
21WN00201,2021061312,21,A1312,06,2,,30,31,9,3,3,5.0,5,4,1,80,193,113,,9.6,  0,65,0.49,68,1,1,,,0,,,e4,.,M0050,51,H9439,05,,1,,,9,8,,,,,83,242,,,0.039,Trip,,
21WN00202,2021061313,21,A1313,06,2,,30,31,9,3,3,5.0,5,4,W,80,194,114,,9.1,  0,74,0.569,77,1,2,,,0,,,,.,M0050,51,H9439,05,,3,93,230,9,8,,,,,80,214,,,0.039,Trip,,
21WN00203,2021061314,21,A1314,06,2,,30,31,9,3,3,5.0,5,4,1,80,193,113,,10.3,  0,75,0.573,79,1,3,,,0,,,e5,.,M0050,51,H9439,05,,1,,,9,8,,,,,91,242,,,0.039,Trip,,
21WN00204,2021061315,21,A1315,06,2,,30,31,5,1,1,3.0,3,3,1,80,193,113,,12.5,  0,97,0.748,102,1,1,,,,,,,.,M0050,51,A0164,06,,2,92,259,1,1,,,,,123,242,,,0.039,,6,3193
21WN00205,2021061316,21,A1316,06,2,,30,24,5,1,1,2.0,2,2,1,80,193,113,,13.3,  0,90,0.679,95,2,1,,,,,,,HAIRY,A0013,06,A0687,06,,2,92,259,1,1,,,,,107,242,,,0.044,,6,3194
21WN00206,2021061318,21,A1318,06,1,,30,26,3,4,2,5.0,5,4,1,80,193,113,,8.7,  0,81,0.64,85,1,1,1,2-,,,,,HAIRY A1317lo,A0397,06,H9551,05,,1,,,8,5,,,,,97,214,,,0.034,,,
21WN00207,2021061320,21,A1320,06,2,,30,26,3,4,2,5.0,5,4,1,80,193,113,,8.6,  0,72,0.561,76,1,1,,,,,,e1,HAIRY,A0397,06,H9551,05,,1,,,8,5,,,,,91,242,,,0.034,,,
21WN00208,2021061321,21,A1321,06,2,,30,26,3,4,1,5.0,5,4,H,80,194,114,,7.5,  0,73,0.575,76,1,2,,,,,,e2,HAIRY,A0397,06,H9551,05,,1,,,7,2,,,,,92,243,,,0.034,,,
21WN00209,2021061322,21,A1322,06,2,,30,25,8,2,2,2.0,2,2,1,80,193,113,,10.5,  0,68,0.509,72,1,3,,,0,,,e3,HAIRY,A0390,06,A0522,06,,1,,,5,5,,,,,84,242,,,0.05,,,
21WN00210,2021061323,21,A1323,06,2,,30,25,8,2,2,2.0,2,2,1,80,193,113,,10.8,  0,68,0.506,72,1,1,,,0,,,e4,.,A0390,06,A0522,06,,1,,,5,5,,,,,84,242,,,0.05,,,
21WN00211,2021061324,21,A1324,06,2,,30,30,8,2,2,3.0,3,3,1,80,193,113,,11.8,  0,80,0.604,84,1,3,,,0,,,e5,PINK,A0699,06,A0263,06,,1,,,5,5,,,,,96,242,,,0.048,,,
21WN00212,2021061325,21,A1325,06,2,,30,30,8,2,2,3.0,3,3,1,80,193,113,,11.4,  0,80,0.607,84,1,1,,,0,,,e1,PINK,A0699,06,A0263,06,,1,,,5,5,,,,,98,242,,,0.048,,,
21WN00213,2021061329,21,A1329,06,2,,30,30,9,3,2,2.0,2,2,1,81,193,112,,9.5,  0,58,0.433,61,1,1,,,0,,,,.,A0699,06,A0563,06,,3,93,258,8,5,,,,,74,242,,,0.038,,,
21WN00214,2021061330,21,A1330,06,2,,30,30,9,3,2,2.0,2,2,1,81,193,112,,8.9,  0,64,0.492,68,1,1,,,0,,,e2,HAIRY,A0699,06,A0563,06,,1,,,8,5,,,,,87,242,,,0.038,,,
21WN00215,2021061332,21,A1332,06,1,,30,26,8,2,2,6.0,6,4,1,81,193,112,,11.7,  0,79,0.601,84,1,1,1,2,7,,,,.,A0397,06,H8931,05,,1,,,5,5,,,,,90,214,,,0.036,,,
21WN00216,2021061333,21,A1333,06,1,,30,26,8,2,2,6.0,6,4,1,81,193,112,,10.8,  0,75,0.573,80,1,2,3,2,7,,,,Horns,A0397,06,H8931,05,,3,93,230,5,5,,,,,78,214,,,0.036,,,
21WN00217,2021061334,21,A1334,06,2,,30,30,8,2,2,5.0,5,4,1,81,193,112,,13.0,  0,78,0.58,83,1,1,,,7,,,,PE,A0699,06,H9419,05,,2,92,259,5,5,,,,,96,242,,,0.032,,6,3207
21WN00218,2021061335,21,A1335,06,2,,30,30,8,2,2,5.0,5,4,1,81,193,112,,11.9,  0,85,0.653,90,1,2,,,7,,,e3,.,A0699,06,H9419,05,,1,,,5,5,,,,,99,242,,,0.032,,,
21WN00219,2021061336,21,A1336,06,1,,30,27,8,2,2,3.0,3,3,1,81,193,112,,11.6,  0,75,0.566,80,1,1,1,3-,0,,,,.,A0459,06,A0207,06,,3,93,230,5,5,,,,,79,214,,,0.036,,,
21WN00220,2021061337,21,A1337,06,2,,30,27,8,2,2,3.0,3,3,1,81,193,112,,11.5,  0,77,0.585,82,1,2,,,0,,,e4,HAIRY,A0459,06,A0207,06,,1,,,5,5,,,,,101,242,,,0.036,,,
21WN00221,2021061338,21,A1338,06,2,,30,26,9,3,2,3.0,3,3,1,81,193,112,,10.7,  0,61,0.449,65,1,1,,,0,,,,1ST.HAIRY,A0397,06,A0289,06,,3,93,258,8,5,,,,,78,242,,,0.031,,,
21WN00222,2021061339,21,A1339,06,1,,30,26,9,3,2,3.0,3,3,1,81,193,112,,11.6,  0,76,0.575,81,1,1,2,1-,0,,,,Scurs,A0397,06,A0289,06,,3,93,230,8,5,,,,,78,214,,,0.031,,,
21WN00223,2021061341,21,A1341,06,2,,30,31,8,2,1,2.0,2,2,1,81,193,112,,13.3,  0,96,0.738,102,1,1,,,0,,,e5,.,M0050,51,A0395,06,,1,,,3,2,,,,,111,242,,,0.039,,,
21WN00224,2021061343,21,A1343,06,1,,30,27,8,2,2,4.0,4,4,2,81,193,112,,9.1,  0,75,0.588,80,1,1,1,3+,,,,,.,A0459,06,H9715,05,,3,93,230,5,5,,,,,75,214,,,0.038,,,
21WN00225,2021061344,21,A1344,06,1,,30,27,8,2,2,4.0,4,4,2,81,193,112,,9.5,  0,75,0.585,80,1,1,1,2-,,,,,PINK,A0459,06,H9715,05,,3,93,230,5,5,,,,,77,214,,,0.038,,,
21WN00226,2021061345,21,A1345,06,2,,30,31,5,1,1,3.0,3,3,1,81,193,112,,12.5,  0,95,0.737,101,1,2,,,0,,,,HAIRY,M0050,51,A0203,06,,2,92,259,1,1,,,,,113,242,,,0.043,,6,3191
