UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,C4950,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,DISP,IDX,BRWT,ABN,CJAW,CADAM,TBRE,CTBR,TRT,BAND
63WN01892,63,1,5990,6,70,733,2862,6,61,,5,4,78,138,2,1,,1,100,09,03,07,07,062,30,4,5,2,,1,61,4549,61,640,64,,70,2,0,,152,117,,4,4,5,2,,1
63WN01893,63,2,5991,6,70,733,2862,6,61,,5,4,78,138,1,1,,2,74,09,04,07,07,055,36,4,4,1,,1,61,4549,61,467,46,,70,2,7,2,125,95,,5,4,5,2,,1
63WN01894,63,2,5993,6,01,010,4488,6,61,35,1,2,78,138,1,1,,1,74,09,03,06,06,082,7,9,9,1,,1,61,4866,61,471,47,23,01,1,1,,134,90,,4,2,1,1,,1
63WN01895,63,1,5994,6,70,733,4875,6,61,,1,2,78,138,1,1,,2,98,10,03,07,07,060,37,3,4,2,,1,61,4549,61,622,62,,70,2,2,,146,122,,5,2,1,1,,1
63WN01896,63,1,5995,6,70,733,4841,6,61,,1,2,78,138,1,2,,2,99,09,03,05,05,057,11,5,5,1,,1,61,4549,61,649,64,,70,2,9,,128,95,,5,2,1,1,,1
63WN01897,63,1,5996,6,70,713,4535,6,61,,1,2,78,138,1,1,,2,95,12,03,05,07,073,34,5,5,1,,1,61,5004,61,609,60,,70,2,9,3,142,110,,5,2,1,1,,1
63WN01898,63,2,5998,6,70,723,5010,6,61,,1,2,80,140,1,1,,1,83,08,03,05,07,066,1,4,5,2,,1,61,4338,61,509,50,,70,2,9,,137,117,,4,2,1,1,,4
63WN01899,63,1,6000,6,70,733,4651,6,61,,3,2,78,138,1,1,,1,99,09,03,05,05,069,15,4,4,1,,1,61,4549,61,639,63,,70,2,9,,148,108,,4,2,3,3,,1
63WN01900,63,1,6002,6,70,733,3613,6,61,,1,3,78,138,1,2,,5,114,06,05,07,05,051,17,3,4,2,,1,61,4549,61,739,73,,70,2,9,3,146,120,,2,3,1,1,,1
63WN01901,63,2,6003,6,70,713,2935,6,61,,3,4,78,138,1,1,,2,96,10,03,06,05,060,9,5,5,1,,1,61,5004,61,635,63,,70,2,5,,129,84,,5,4,3,3,,1
63WN01902,63,1,6005,6,07,070,2268,6,61,38,5,5,78,138,1,1,,2,78,06,03,07,08,074,2,6,6,1,,1,61,4004,61,493,49,15,07,1,3,,148,100,,5,4,5,2,,1
63WN01903,63,2,6006,6,07,070,2268,6,61,38,5,5,78,138,1,1,,1,82,03,03,07,07,069,1,6,7,2,,1,61,4004,61,528,52,15,07,1,8,,152,92,,4,4,5,2,,1
63WN01904,63,2,6007,6,08,080,2843,6,61,25,5,4,78,138,1,1,,2,79,09,03,08,09,074,40,6,7,2,,1,61,4003,61,520,52,15,08,1,0,,155,72,,5,4,5,2,,1
63WN01905,63,1,6008,6,08,080,2843,6,61,25,5,4,78,138,1,2,,1,87,07,03,05,07,064,37,4,5,2,,1,61,4003,61,567,56,15,08,1,7,,149,88,,4,4,5,2,,1
63WN01906,63,1,6009,6,70,733,4168,6,61,,5,3,78,138,1,1,,1,83,10,03,06,09,052,5,6,6,1,,1,61,4549,61,543,54,,70,2,3,3,121,81,,4,3,5,2,,1
63WN01907,63,1,6010,6,70,733,4168,6,61,,5,3,78,138,1,1,,3,94,07,03,07,07,061,25,5,5,1,,1,61,4549,61,615,61,,70,2,5,,146,91,,3,3,5,2,,1
63WN01908,63,1,6011,6,02,020,5032,6,61,26,1,2,78,138,1,1,,1,72,10,03,08,09,053,28,4,4,1,,1,61,3701,61,462,46,19,02,1,2,3,125,83,,4,2,1,1,,1
63WN01909,63,2,6012,6,72,813,3917,6,61,,1,3,78,138,1,1,,1,90,07,03,06,06,068,25,4,5,2,,1,61,4576,61,588,58,,71,3,8,,140,89,,4,3,1,1,,1
63WN01910,63,2,6013,6,70,733,3021,6,61,,5,4,77,137,1,1,,1,87,08,03,07,06,057,17,3,4,2,,1,61,4549,61,566,56,,75,2,6,,145,94,,4,4,5,2,,1
63WN01911,63,1,6014,6,70,733,3021,6,61,,5,4,77,137,1,1,,2,85,09,03,07,08,051,40,4,5,2,,1,61,4549,61,540,54,,75,2,0,3,128,110,,5,4,5,2,,1
63WN01912,63,2,6015,6,04,040,4701,6,61,26,1,2,77,137,1,1,,1,75,09,03,06,07,051,29,4,5,2,,1,61,4846,61,495,49,28,04,1,5,,130,72,,4,2,1,1,,1
63WN01913,63,2,6016,6,70,713,3641,6,61,,1,3,77,137,1,1,,1,101,10,03,05,04,063,9,4,4,1,,1,61,5004,61,663,66,,70,2,3,,142,102,,4,3,1,1,,1
63WN01914,63,1,6017,6,08,080,4087,6,61,27,5,3,77,137,1,1,,1,82,10,03,08,08,059,11,4,7,4,,1,61,4003,61,526,52,25,08,1,6,3,155,100,,4,3,5,2,,1
63WN01915,63,2,6018,6,08,080,4087,6,61,27,5,3,77,137,1,5,,1,79,09,03,06,09,060,17,5,6,2,,1,61,4003,61,511,51,25,08,1,1,2,151,90,,4,3,5,2,,1
63WN01916,63,2,6021,6,72,913,4085,6,61,,3,3,77,137,1,1,,1,67,09,03,07,10,069,2,6,7,2,,1,61,4421,61,412,41,,71,3,2,,116,105,,4,3,3,3,,1
63WN01917,63,2,6022,6,70,733,3735,6,61,,5,3,77,137,1,1,,3,47,12,03,11,13,067,38,6,7,2,,1,61,4549,61,267,26,,70,2,7,2,120,104,,3,3,5,2,,1
63WN01918,63,2,6023,6,70,733,3735,6,61,,5,3,77,137,1,1,,5,76,09,03,06,07,065,11,6,7,2,,1,61,4549,61,483,48,,70,2,3,3,131,98,,2,3,5,2,,1
63WN01919,63,2,6024,6,08,080,4481,6,61,27,1,2,77,137,1,1,,2,67,08,03,08,09,058,12,5,7,3,,1,61,4003,61,423,42,20,08,1,3,3,127,90,,5,2,1,1,,1
63WN01920,63,2,6025,6,72,973,3807,6,61,,1,3,77,137,1,1,,5,87,09,03,07,07,058,3,4,4,1,,1,61,5130,61,562,56,,71,3,2,,130,100,,2,3,1,1,,1
63WN01921,63,2,6026,6,70,713,4552,6,61,,5,2,77,137,1,1,,1,68,10,03,07,10,061,14,4,5,2,,1,61,5004,61,418,41,,70,2,8,,139,108,,4,2,5,2,,1
63WN01922,63,2,6027,6,70,713,4552,6,61,,5,2,77,137,1,1,,1,75,09,03,07,08,059,16,5,6,2,,1,61,5004,61,483,48,,70,2,3,,137,88,,4,2,5,2,,1
63WN01923,63,1,6028,6,72,853,2121,6,61,,5,5,77,137,1,1,,1,70,11,03,08,10,060,25,8,8,1,,1,61,4429,61,451,45,,71,3,1,,106,82,,4,4,5,2,,1
63WN01924,63,2,6029,6,72,853,2121,6,61,,5,5,77,137,1,1,,2,77,09,03,07,08,068,38,6,7,2,,1,61,4429,61,507,50,,71,3,7,,133,75,,5,4,5,2,,1
63WN01925,63,1,6030,6,05,050,2619,6,61,28,1,5,77,137,1,1,,2,108,09,03,06,06,068,15,5,6,2,,1,61,4478,61,694,69,23,05,1,4,,156,129,,5,4,1,1,,1
63WN01926,63,1,6031,6,72,803,2877,6,61,,7,4,77,137,1,2,,1,104,09,04,05,06,058,36,4,5,2,,1,61,4899,61,691,69,,71,3,1,,133,93,,4,4,7,3,,1
63WN01927,63,2,6034,6,02,020,4670,6,61,29,1,2,77,137,1,1,,1,85,12,03,07,07,064,24,6,7,2,,1,61,3701,61,558,55,23,02,1,8,,144,85,,4,2,1,1,,1
63WN01928,63,1,6035,6,07,070,4455,6,61,27,1,2,77,137,1,2,,1,80,07,03,07,07,052,29,4,5,2,,1,61,4004,61,518,51,17,07,1,8,3,128,90,,4,2,1,1,,1
63WN01929,63,1,6036,6,70,733,3777,6,61,,1,3,77,137,1,1,,1,107,09,04,07,08,054,1,4,5,2,,1,61,4549,61,700,70,,70,2,0,,141,111,,4,3,1,1,,1
63WN01930,63,1,6038,6,06,060,4231,6,61,29,1,3,77,137,2,1,,1,93,09,04,07,06,057,40,4,5,2,,1,61,4844,61,599,59,27,06,1,9,,144,110,,4,3,1,1,,1
63WN01931,63,2,6040,6,70,723,3872,6,61,,1,3,78,138,1,1,,1,94,09,03,06,06,062,4,5,5,1,,1,61,4338,61,575,57,,70,2,5,,136,147,,4,3,1,1,,4
63WN01932,63,2,6041,6,70,733,2647,6,61,,5,5,76,136,1,1,,1,98,09,03,06,05,062,27,5,5,1,,1,61,4549,61,631,63,,70,2,1,,148,122,,4,4,5,2,,1
63WN01933,63,2,6042,6,70,733,2647,6,61,,5,5,76,136,1,1,,1,73,09,03,07,09,058,2,5,6,2,,1,61,4549,61,452,45,,70,2,2,2,125,115,,4,4,5,2,,1
63WN01934,63,2,6043,6,10,100,3184,6,61,32,5,4,76,136,1,1,,1,82,09,03,07,08,053,25,4,5,2,,1,61,3552,61,515,51,29,10,1,5,,151,120,,4,4,5,2,,1
63WN01935,63,1,6044,6,10,100,3184,6,61,32,5,4,76,136,1,1,,4,81,10,03,07,08,056,8,3,4,2,,1,61,3552,61,525,52,29,10,1,5,,152,96,,6,4,5,2,,1
63WN01936,63,1,6045,6,01,010,0921,6,61,26,5,8,76,136,1,7,,1,82,12,04,07,08,067,2,5,7,3,,1,61,4866,61,526,52,19,01,1,6,3,152,104,,4,5,5,2,,1
63WN01937,63,2,6046,6,01,010,0921,6,61,26,5,8,76,136,1,1,,1,64,10,03,07,09,069,40,5,6,2,,1,61,4866,61,401,40,19,01,1,1,7,143,95,,4,5,5,2,,1
63WN01938,63,1,6047,6,04,040,4362,6,61,28,1,3,76,136,1,1,,1,78,09,03,08,08,053,16,5,5,1,,1,61,4846,61,489,48,25,04,1,9,3,124,115,,4,3,1,1,,1
63WN01939,63,2,6048,6,07,070,2780,6,61,22,3,4,76,136,1,1,,1,75,06,03,07,08,063,26,7,8,2,,1,61,4004,61,509,50,22,07,1,9,2,120,58,,4,4,3,3,,1
63WN01940,63,2,6050,6,03,030,1303,6,61,34,5,7,76,136,1,1,,1,63,12,03,07,09,057,18,4,5,2,,1,61,5107,61,389,38,28,03,1,9,,140,101,,4,5,5,2,,1
63WN01941,63,1,6051,6,03,030,1303,6,61,34,5,7,76,136,1,2,,1,85,09,03,05,06,060,37,4,6,3,,1,61,5107,61,548,54,28,03,1,8,,152,105,,4,5,5,2,,1
63WN01942,63,2,6052,6,70,723,2252,6,61,,1,5,78,138,1,1,,2,85,09,03,06,06,063,3,5,6,2,,1,61,4338,61,538,53,,75,2,8,,123,107,,5,4,1,1,,4
63WN01943,63,2,6053,6,70,713,2582,6,61,,5,5,76,136,1,1,,2,83,09,03,06,07,060,1,4,5,2,,1,61,5004,61,540,54,,70,2,0,3,138,95,,5,4,5,2,,1
63WN01944,63,1,6054,6,70,713,2582,6,61,,5,5,76,136,1,1,,2,85,12,03,07,09,074,8,6,7,2,,1,61,5004,61,541,54,,70,2,1,3,142,114,,5,4,5,2,,1
63WN01945,63,2,6055,6,72,973,4385,6,61,,1,3,76,136,1,1,,1,89,09,03,05,07,073,34,6,7,2,,1,61,5130,61,574,57,,71,3,4,,134,110,,4,3,1,1,,1
63WN01946,63,1,6056,6,72,993,5091,6,61,,1,2,76,136,1,2,,6,98,08,03,06,06,061,15,4,5,2,,1,61,4703,61,640,64,,72,3,0,,140,110,,7,2,1,1,,1
63WN01947,63,1,6057,6,72,863,2822,6,61,,1,4,76,136,1,1,,2,117,09,03,05,04,065,30,4,5,2,,1,61,4950,61,772,77,,71,3,2,,149,120,,5,4,1,1,,1
63WN01948,63,2,6058,6,72,993,2730,6,61,,1,5,76,136,1,1,,1,105,09,03,05,04,077,24,5,7,3,,1,61,4703,61,678,67,,71,3,8,,150,128,,4,4,1,1,,1
63WN01949,63,1,6061,6,72,803,3903,6,61,,5,3,76,136,1,1,,1,82,09,03,08,09,059,38,4,5,2,,1,61,4899,61,549,54,,71,3,9,,142,74,,4,3,5,2,,1
63WN01950,63,2,6062,6,72,803,3903,6,61,,5,3,76,136,1,1,,1,54,09,03,08,10,057,27,4,4,1,,1,61,4899,61,350,35,,71,3,0,,119,64,,4,3,5,2,,1
63WN01951,63,2,6063,6,01,010,1539,6,61,28,3,7,76,136,1,1,,1,86,08,03,06,06,056,17,5,6,2,,1,61,4866,61,572,57,19,01,1,2,,133,82,,4,5,3,3,,1
63WN01952,63,1,6064,6,10,100,2096,6,61,37,1,6,76,136,1,1,,2,93,10,03,07,07,056,8,5,6,2,,1,61,3552,61,603,60,12,10,1,3,,131,110,,5,4,1,1,,1
63WN01953,63,1,6065,6,72,983,3824,6,61,,1,3,76,136,1,1,,1,102,09,03,06,06,067,28,5,6,2,,1,61,4529,61,650,65,,71,3,0,,140,136,,4,3,1,1,,1
63WN01954,63,1,6066,6,10,100,5086,6,61,28,3,2,76,136,1,1,,2,90,09,03,06,08,064,30,5,6,2,,1,61,3552,61,588,58,28,10,1,8,,151,100,,5,2,3,3,,1
63WN01955,63,1,6069,6,06,060,3756,6,61,27,3,3,76,136,2,1,,1,82,09,03,07,08,051,7,3,4,2,,1,61,4844,61,551,55,25,06,1,1,,136,71,,4,3,3,3,,1
63WN01956,63,2,6071,6,72,863,3247,6,61,,5,4,76,136,1,1,,1,86,08,03,05,05,073,40,5,5,1,,1,61,4950,61,557,55,,71,3,7,,145,103,,4,4,5,2,,1
63WN01957,63,2,6072,6,72,863,3247,6,61,,5,4,76,136,1,1,,1,88,06,03,07,07,061,29,4,5,2,,1,61,4950,61,562,56,,71,3,2,,146,116,,4,4,5,2,,1
63WN01958,63,2,6073,6,72,903,3039,6,61,,1,4,76,136,1,1,,1,89,09,03,05,05,056,26,4,6,3,,1,61,4489,61,573,57,,71,3,3,,119,111,,4,4,1,1,,1
63WN01959,63,2,6074,6,70,733,2681,6,61,,5,5,76,136,1,1,,1,81,09,03,09,07,053,40,4,4,1,,1,61,4549,61,521,52,,70,2,1,,135,101,,4,4,5,2,,1
63WN01960,63,2,6075,6,70,733,2681,6,61,,5,5,76,136,1,1,,1,83,10,03,07,06,059,4,3,4,2,,1,61,4549,61,524,52,,70,2,4,,143,118,,4,4,5,2,,1
63WN01961,63,1,6076,6,72,843,2143,6,61,,5,5,76,136,1,1,,1,83,09,03,07,08,063,16,4,5,2,,1,61,4598,61,529,52,,71,3,9,,138,110,,4,4,5,2,,1
63WN01962,63,2,6077,6,72,843,2143,6,61,,5,5,76,136,1,1,,1,77,09,03,06,06,067,33,5,5,1,,1,61,4598,61,510,51,,71,3,0,,133,76,,4,4,5,2,,1
63WN01963,63,2,6078,6,09,090,3690,6,61,31,1,3,76,136,1,1,,2,94,08,03,06,06,068,5,7,9,3,,1,61,4946,61,616,61,29,09,1,6,,147,102,,5,3,1,1,,1
63WN01964,63,2,6079,6,70,713,3471,6,61,,5,4,76,136,1,1,,2,92,09,03,06,05,066,35,5,6,2,,1,61,5004,61,613,61,,70,2,3,,146,87,,5,4,5,2,,1
63WN01965,63,1,6080,6,70,713,3471,6,61,,5,4,76,136,1,1,,1,61,12,03,08,09,052,13,5,6,2,,1,61,5004,61,384,38,,70,2,4,3,103,88,,4,4,5,2,,1
63WN01966,63,2,6081,6,06,060,4428,6,61,34,1,2,76,136,1,1,,1,69,09,03,07,08,048,8,3,4,2,,1,61,4844,61,447,44,20,06,1,7,,129,82,,4,2,1,1,,1
63WN01967,63,2,6082,6,07,070,2995,6,61,22,5,4,76,136,1,1,,2,95,05,03,06,06,081,4,6,7,2,,1,61,4004,61,610,61,17,07,1,0,,172,121,,5,4,5,2,,1
63WN01968,63,1,6083,6,07,070,2995,6,61,22,5,4,76,136,1,1,,2,84,08,03,07,08,067,40,4,5,2,,1,61,4004,61,538,53,17,07,1,8,,155,108,,5,4,5,2,,1
63WN01969,63,1,6084,6,70,713,4390,6,61,,1,3,76,136,1,1,,1,101,11,03,06,08,067,40,6,6,1,,1,61,5004,61,679,67,,70,2,9,,136,86,,4,3,1,1,,1
63WN01970,63,2,6085,6,03,030,2152,6,61,34,1,5,75,135,1,1,,1,82,09,03,05,05,075,36,5,6,2,,1,61,5107,61,521,52,29,03,1,1,,145,116,,4,4,1,1,,1
63WN01971,63,2,6086,6,07,070,2415,6,61,24,1,5,75,135,1,1,,1,79,08,03,06,05,069,37,7,8,2,,1,61,4004,61,516,51,16,07,1,6,2,121,94,,4,4,1,1,,1
63WN01972,63,2,6087,6,07,070,2543,6,61,20,5,5,75,135,1,1,,2,87,09,03,05,05,074,5,6,7,2,,1,61,4004,61,564,56,10,07,1,4,,151,109,,5,4,5,2,,1
63WN01973,63,2,6088,6,07,070,2543,6,61,20,5,5,75,135,1,1,,2,74,05,03,07,07,073,38,6,7,2,,1,61,4004,61,479,47,10,07,1,9,,143,93,,5,4,5,2,,1
63WN01974,63,2,6089,6,07,070,1979,6,61,23,5,6,75,135,1,2,,2,77,04,03,07,06,070,16,4,6,3,,1,61,4004,61,487,48,23,07,1,7,,158,113,,5,4,5,2,,1
63WN01975,63,1,6090,6,07,070,1979,6,61,23,5,6,75,135,3,2,,2,83,07,03,07,09,064,5,6,7,2,,1,61,4004,61,536,53,23,07,1,6,3,144,106,,5,4,5,2,,1
63WN01976,63,2,6091,6,01,010,5114,6,61,34,1,2,75,135,1,1,,3,63,12,03,07,09,070,15,6,7,2,,1,61,4866,61,399,39,35,01,1,9,3,136,92,,3,2,1,1,,1
63WN01977,63,1,6092,6,02,020,3837,6,61,34,5,3,75,135,1,1,,1,99,13,04,06,06,053,24,4,5,2,,1,61,3701,61,653,65,32,02,1,3,,165,108,,4,3,5,2,,1
63WN01978,63,2,6093,6,02,020,3837,6,61,34,5,3,75,135,1,1,,1,64,12,03,08,11,062,6,6,8,3,,1,61,3701,61,408,40,32,02,1,8,3,144,89,,4,3,5,2,,1
63WN01979,63,2,6094,6,70,713,3931,6,61,,1,3,75,135,1,1,,1,95,09,03,04,07,068,17,6,7,2,,1,61,5004,61,610,61,,70,2,0,,133,126,,4,3,1,1,,1
63WN01980,63,2,6095,6,03,030,1719,6,61,27,5,6,75,135,1,1,,1,65,09,03,07,08,065,23,6,7,2,,1,61,5107,61,414,41,27,03,1,4,,135,91,,4,4,5,2,,1
63WN01981,63,2,6096,6,03,030,1719,6,61,27,5,6,75,135,1,1,,1,66,10,03,07,10,065,4,5,7,3,,1,61,5107,61,418,41,27,03,1,8,,143,96,,4,4,5,2,,1
63WN01982,63,2,6097,6,03,030,4540,6,61,32,1,2,75,135,4,1,,3,72,09,03,06,08,056,4,4,5,2,,1,61,5107,61,476,47,29,03,1,6,3,136,78,,3,2,1,1,,1
63WN01983,63,1,6098,6,07,070,1877,6,61,23,3,6,75,135,1,1,,2,106,07,03,06,06,074,5,6,8,3,,1,61,4004,61,697,69,20,07,1,7,,157,119,,5,4,3,3,,1
63WN01984,63,1,6099,6,72,933,3115,6,61,,5,4,75,135,1,1,,2,100,08,03,05,07,058,3,4,5,2,,1,61,4752,61,656,65,,71,3,6,,146,114,,5,4,5,2,,1
63WN01985,63,1,6100,6,72,933,3115,6,61,,5,4,75,135,1,1,,2,96,09,03,05,06,057,9,4,5,2,,1,61,4752,61,634,63,,71,3,4,,140,104,,5,4,5,2,,1
63WN01986,63,1,6101,6,06,060,4994,6,61,38,1,2,75,135,1,1,,1,79,08,05,06,07,052,38,4,5,2,,1,61,4844,61,529,52,31,06,1,9,,134,76,,4,2,1,1,,1
63WN01987,63,2,6103,6,70,713,3087,6,61,,3,4,75,135,1,1,,2,80,10,03,07,08,059,38,3,4,2,,1,61,5004,61,516,51,,75,2,6,,128,104,,5,4,3,3,,1
63WN01988,63,2,6104,6,01,010,2789,6,61,42,3,4,75,135,1,1,,1,76,08,03,06,06,071,40,5,7,3,,1,61,4866,61,489,48,28,01,1,9,,142,100,,4,4,3,3,,1
63WN01989,63,2,6106,6,07,070,4547,6,61,23,1,2,75,135,1,1,,1,94,05,03,06,05,064,35,4,5,2,,1,61,4004,61,624,62,20,07,1,4,,158,98,,4,2,1,1,,1
63WN01990,63,1,6107,6,70,733,2209,6,61,,5,5,75,135,2,1,,1,89,10,04,06,06,052,13,4,4,1,,1,61,4549,61,575,57,,70,2,5,,130,114,,4,4,5,2,,1
63WN01991,63,2,6108,6,70,733,2209,6,61,,5,5,75,135,1,1,,1,88,09,03,06,06,058,13,6,7,2,,1,61,4549,61,572,57,,70,2,2,,131,108,,4,4,5,2,,1
63WN01992,63,2,6109,6,70,713,1028,6,61,,3,7,75,135,1,1,,1,81,09,03,06,08,060,11,4,5,2,,1,61,5004,61,526,52,,75,2,6,,126,100,,4,5,3,3,,1
63WN01993,63,1,6111,6,04,040,3706,6,61,31,3,3,75,135,1,1,,2,95,08,03,07,07,048,27,4,4,1,,1,61,4846,61,640,64,19,04,1,0,,140,86,,5,3,3,3,,1
63WN01994,63,2,6113,6,72,993,3827,6,61,,1,3,75,135,1,1,,1,98,09,03,05,05,065,11,5,6,2,,1,61,4703,61,640,64,,71,3,0,,138,116,,4,3,1,1,,1
63WN01995,63,1,6114,6,04,040,0659,6,61,23,5,8,75,135,1,2,,1,68,11,03,08,10,060,38,5,5,1,,1,61,4846,61,444,44,14,04,1,4,3,133,81,,4,5,5,2,,1
63WN01996,63,2,6115,6,04,040,0659,6,61,23,5,8,75,135,1,1,,1,54,09,03,09,09,051,16,5,5,1,,1,61,4846,61,339,33,14,04,1,9,2,117,82,,4,5,5,2,,1
63WN01997,63,1,6116,6,01,010,4542,6,61,39,1,2,77,137,1,7,,1,58,12,03,07,10,070,14,5,6,2,,1,61,4866,61,366,36,37,01,1,6,3,133,78,,4,2,1,1,,2
63WN01998,63,2,6117,6,72,873,3450,6,61,,3,4,75,135,4,1,,1,106,09,03,05,04,071,26,6,6,1,,1,61,5028,61,706,70,,71,3,6,,143,107,,4,4,3,3,,1
63WN01999,63,1,6119,6,70,733,2561,6,61,,5,5,75,135,1,1,,1,80,09,03,05,07,055,2,6,7,2,,1,61,4549,61,534,53,,70,2,4,3,113,79,,4,4,5,2,,1
63WN02000,63,1,6120,6,70,733,2561,6,61,,5,5,75,135,1,1,,1,88,12,03,05,08,061,6,6,7,2,,1,61,4549,61,578,57,,70,2,8,3,128,100,,4,4,5,2,,1
63WN02001,63,2,6121,6,04,040,2617,6,61,30,1,5,75,135,1,1,,1,83,09,03,07,06,052,27,3,3,1,,1,61,4846,61,544,54,25,04,1,4,,136,95,,4,4,1,1,,1
63WN02002,63,2,6122,6,70,733,4820,6,61,,1,2,75,135,1,1,,1,86,09,03,07,06,061,23,5,6,2,,1,61,4549,61,548,54,,70,2,8,,132,120,,4,2,1,1,,1
63WN02003,63,2,6123,6,02,020,2028,6,61,23,5,6,75,135,1,1,,1,58,09,03,07,07,071,13,6,7,2,,1,61,3701,61,368,36,18,02,1,8,2,129,83,,4,4,5,2,,1
63WN02004,63,2,6124,6,02,020,2028,6,61,23,5,6,75,135,1,3,,1,69,10,03,07,08,058,23,4,5,2,,1,61,3701,61,449,44,18,02,1,9,2,138,84,,4,4,5,2,,1
63WN02005,63,2,6125,6,70,713,4563,6,61,,1,2,75,135,1,1,,4,102,09,04,05,05,063,14,4,5,2,,1,61,5004,61,662,66,,70,2,2,,150,126,,6,2,1,1,,1
63WN02006,63,1,6126,6,09,090,1954,6,61,32,5,6,75,135,1,1,,1,93,07,04,07,08,065,28,7,7,1,,1,61,4946,61,614,61,29,09,1,4,,139,101,,4,4,5,2,,1
63WN02007,63,1,6127,6,09,090,1954,6,61,32,5,6,75,135,1,2,,1,92,06,03,06,07,062,1,5,6,2,,1,61,4946,61,596,59,29,09,1,6,,142,115,,4,4,5,2,,1
63WN02008,63,2,6129,6,02,020,2269,6,61,33,3,5,75,135,1,1,,1,80,10,03,05,06,066,37,4,4,1,,1,61,3701,61,533,53,18,02,1,3,,139,80,,4,4,3,3,,1
63WN02009,63,1,6131,6,70,713,3722,6,61,,3,3,75,135,1,1,,2,88,09,03,06,07,063,32,4,5,2,,1,61,5004,61,568,56,,70,2,8,3,132,113,,5,3,3,3,,1
63WN02010,63,2,6133,6,08,080,0968,6,61,20,5,7,75,135,1,1,,2,91,08,03,05,06,064,18,5,5,1,,1,61,4003,61,620,62,16,08,1,0,,156,73,,5,5,5,2,,1
63WN02011,63,2,6134,6,08,080,0968,6,61,20,5,7,75,135,3,1,,4,49,08,03,08,11,048,36,3,4,2,,1,61,4003,61,299,29,16,08,1,9,2,119,86,,6,5,5,2,,1
63WN02012,63,2,6135,6,70,713,4063,6,61,,3,3,75,135,1,1,,2,100,09,03,05,04,059,27,5,5,1,,1,61,5004,61,664,66,,70,2,4,,136,104,,5,3,3,3,,1
63WN02013,63,2,6137,6,08,080,2842,6,61,25,1,4,75,135,1,1,,1,100,09,03,05,06,074,8,5,6,2,,1,61,4003,61,647,64,15,08,1,7,,156,126,,4,4,1,1,,1
63WN02014,63,1,6138,6,01,010,1649,6,61,26,5,6,75,135,1,2,,1,54,09,03,08,11,066,27,8,8,1,,1,61,4866,61,347,34,39,01,1,7,3,118,72,,4,4,5,2,,1
63WN02015,63,1,6139,6,01,010,1649,6,61,26,5,6,75,135,1,2,,2,84,09,03,08,08,067,37,5,6,2,,1,61,4866,61,557,55,39,01,1,7,,161,88,,5,4,5,2,,1
63WN02016,63,2,6140,6,70,713,3153,6,61,,1,4,74,134,1,1,,1,106,09,03,04,04,070,7,6,7,2,,1,61,5004,61,702,70,,70,2,2,,139,119,,4,4,1,1,,1
63WN02017,63,2,6141,6,02,020,3645,6,61,30,1,3,74,134,1,1,,1,91,08,04,06,06,053,4,4,4,1,,1,61,3701,61,600,60,26,02,1,0,,144,106,,4,3,1,1,,1
63WN02018,63,1,6142,6,03,030,4346,6,61,28,1,3,74,134,2,1,,1,103,09,03,06,06,060,27,4,5,2,,1,61,5107,61,668,66,23,03,1,8,,155,135,,4,3,1,1,,1
63WN02019,63,1,6143,6,70,733,3275,6,61,,1,4,74,134,1,2,,1,116,08,04,06,05,054,35,3,4,2,,1,61,4549,61,779,77,,70,2,9,,146,116,,4,4,1,1,,1
63WN02020,63,1,6144,6,70,723,4128,6,61,,5,3,76,136,1,1,,1,63,09,03,08,09,052,4,5,5,1,,1,61,4338,61,391,39,,70,2,1,3,114,98,,4,3,5,2,,4
63WN02021,63,1,6145,6,70,723,4128,6,61,,5,3,76,136,1,1,,2,70,10,03,07,08,063,4,6,7,2,,1,61,4338,61,434,43,,70,2,4,3,124,110,,5,3,5,2,,4
63WN02022,63,2,6146,6,07,070,2108,6,61,24,1,5,74,134,1,1,,2,86,06,03,06,05,075,28,4,6,3,,1,61,4004,61,563,56,17,07,1,3,,150,106,,5,4,1,1,,1
63WN02023,63,2,6147,6,70,723,2579,6,61,,1,5,76,136,1,1,,2,88,10,03,05,05,073,4,7,8,2,,1,61,4338,61,554,55,,75,2,4,2,124,126,,5,4,1,1,,4
63WN02024,63,1,6148,6,70,713,3399,6,61,,1,4,74,134,1,1,,2,121,09,04,05,06,064,14,4,5,2,,1,61,5004,61,807,80,,70,2,7,,155,129,,5,4,1,1,,1
63WN02025,63,1,6149,6,09,090,2808,6,61,29,5,4,74,134,1,1,,1,70,08,03,08,09,053,28,4,5,2,,1,61,4946,61,470,47,26,09,1,0,,135,70,,4,4,5,2,,1
63WN02026,63,1,6150,6,09,090,2808,6,61,29,5,4,74,134,1,1,,1,81,09,03,07,08,051,5,4,4,1,,1,61,4946,61,537,53,26,09,1,7,,141,90,,4,4,5,2,,1
63WN02027,63,2,6152,6,72,983,3567,6,61,,5,3,74,134,1,1,,1,65,07,03,08,09,051,24,3,4,2,,1,61,4529,61,424,42,,72,3,4,,129,82,,4,3,5,2,,1
