UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT
93WN00115, 93040133,93,A0133,04,2,80,30,P01,9,3,2,5.0,5,4,2,125,217,92,13,9.5,41,62,0.571,78,1,1,,,0,M,  6,,687403,03,L1945,03,81,2,92,266,8,5,91,2.5,106.7,2,82,83
93WN00116, 93040134,93,A0134,04,2,80,30,P01,9,3,2,5.0,5,4,2,125,217,92,10,9.0,45,67,0.63,85,1,3,,,0,M,  6,,687403,03,L1945,03,81,2,92,266,8,5,95,2.5,106.7,2,83,93
93WN00117, 93040135,93,A0135,04,1,82,30,66,8,2,2,3.0,3,3,2,125,217,92,5,11.2,49,73,0.672,92,1,1,4,,0,C,,SCURS,677303,03,L5454,03,82,3,93,242,5,5,99,2.12,118.2,3,82,0
93WN00118, 93040136,93,A0136,04,2,82,30,66,8,2,2,3.0,3,3,2,125,217,92,11,10.0,48,66,0.609,83,1,1,,,0,C,R.4,HAIRY,677303,03,L5454,03,82,1,,0,5,5,99,2.12,118.2,1,85,0
93WN00119, 93040138,93,A0138,04,2,82,30,69,5,1,1,3.0,3,3,2,125,217,92,3,11.3,52,70,0.638,88,1,1,,,0,C,R.5,,708803,03,L5675,03,82,1,,0,1,1,96,1.69,107.5,1,85,0
93WN00120, 93040139,93,A0139,04,2,80,30,P04,9,3,2,4.0,4,4,2,125,217,92,3,10.7,44,63,0.568,79,1,1,,,0,M,  5,,684903,03,L3724,03,81,2,92,266,8,5,101,2.3,125.5,2,87,90
93WN00121, 93040140,93,A0140,04,1,80,30,P04,9,3,2,4.0,4,4,2,125,217,92,10,9.5,51,67,0.625,85,1,1,,,0,M,,PINK,684903,03,L3724,03,81,3,93,242,8,5,100,2.3,125.5,3,85,0
93WN00122, 93040142,93,A0142,04,3,80,30,P02,8,2,2,5.0,5,4,2,125,217,92,5,7.2,41,59,0.563,75,1,4,,,0,M,,HAIRY,760003,03,L2151,03,81,3,93,292,5,5,100,2.28,122.8,3,67,0
93WN00123, 93040143,93,A0143,04,3,80,30,P02,8,2,2,5.0,5,4,2,125,217,92,12,8.1,48,73,0.705,93,1,1,,,0,M,,,760003,03,L2151,03,81,3,93,292,5,5,108,2.28,122.8,3,86,0
93WN00124, 93040144,93,A0144,04,2,00,31,r.0,8,2,2,1.0,1,1,1,125,215,90,11,7.8,31,42,0.38,53,1,1,,,7,?,KRO,,000010,10,L8359,03,84,3,93,292,5,5,0,2.1,118.3,3,48,0
93WN00125, 93040145,93,A0145,04,2,00,31,r.0,8,2,2,1.0,1,1,1,125,215,90,4,8.8,29,46,0.413,58,1,1,,,7,?,KRO,,000010,10,L8359,03,84,7,97,215,5,5,0,2.1,118.3,7,0,0
93WN00126, 93040147,93,A0147,04,2,80,30,P03,8,2,1,5.0,5,4,2,125,217,92,12,7.5,49,73,0.712,93,1,1,,,0,M,R.3,,678403,03,L2007,03,81,1,,0,3,2,91,1.95,91.8,1,90,0
93WN00127, 93040148,93,A0148,04,1,80,30,p.2,5,1,1,1.0,1,1,J,125,210,85,3,11.7,81,81,0.815,110,1,1,,,0,M,,,751903,03,L8482,03,82,1,12,310,1,1,108,2.0,119.5,1,95,0
93WN00128, 93040149,93,A0149,04,2,82,30,61,8,2,1,3.0,3,3,2,125,217,92,3,9.2,48,72,0.683,91,1,1,,,0,C, 13,HAIRY,673403,03,L5369,03,82,2,92,266,3,2,93,2.12,97.1,2,91,94
93WN00129, 93040151,93,A0151,04,3,80,30,p.1,5,1,1,1.0,1,1,2,125,217,92,11,10.0,45,67,0.62,84,1,1,,,0,M,,,685303,03,L9102,03,81,3,93,292,1,1,99,2.0,114.3,3,90,0
93WN00130, 93040152,93,A0152,04,2,80,30,p.2,5,1,1,1.0,1,1,2,125,217,92,10,9.3,51,78,0.747,99,1,1,,,0,M,R.4,,751903,03,L8684,03,80,1,,0,1,1,107,2.0,117.3,1,98,0
93WN00131, 93040153,93,A0153,04,2,82,30,69,9,3,2,3.0,3,3,2,125,217,92,9,7.3,42,63,0.605,80,1,1,,,0,C,R.5,,708803,03,L4966,03,82,1,,0,8,5,104,2.4,130.6,1,76,0
93WN00132, 93040154,93,A0154,04,2,82,30,69,9,3,2,3.0,3,3,2,125,217,92,13,7.3,39,57,0.54,72,1,1,,,0,C,  8,,708803,03,L4966,03,82,2,92,266,8,5,100,2.4,130.6,2,68,75
93WN00133, 93040155,93,A0155,04,2,82,30,69,9,3,1,3.0,3,3,2,125,217,92,4,7.0,46,67,0.652,85,1,1,,,0,C,  7,,708803,03,L4966,03,82,2,92,266,7,2,106,2.4,130.6,2,80,88
93WN00134, 93040156,93,A0156,04,1,80,30,P04,8,2,2,2.0,2,2,2,126,217,91,12,10.8,51,78,0.738,99,1,1,,,0,M,,,684903,03,L6556,03,81,1,,0,5,5,108,2.14,130.2,1,86,0
93WN00135, 93040157,93,A0157,04,2,80,30,P04,8,2,2,2.0,2,2,2,126,217,91,3,11.3,48,63,0.568,79,1,1,,,0,M,  9,,684903,03,L6556,03,81,2,92,266,5,5,103,2.14,130.2,2,85,85
93WN00136, 93040158,93,A0158,04,1,82,30,71,5,1,1,2.0,2,2,2,126,217,91,6,10.2,59,81,0.778,104,3,1,,,0,C,,"SCUR,BRN.LEGS",770403,03,L7168,03,82,3,93,242,1,1,101,1.8,111.7,3,92,0
93WN00137, 93040159,93,A0159,04,2,00,31,r.0,8,2,2,1.0,1,1,1,126,215,89,3,6.7,26,39,0.363,50,1,1,,,7,?,KRO,,000010,10,L8381,03,84,3,93,292,5,5,0,2.1,117.9,3,49,0
93WN00138, 93040160,93,A0160,04,2,00,31,r.0,8,2,2,1.0,1,1,1,126,215,89,14,6.5,25,40,0.376,52,3,1,,,7,?,KRO,BRN.LEGS,000010,10,L8381,03,84,3,93,292,5,5,0,2.1,117.9,3,53,0
93WN00139, 93040161,93,A0161,04,1,82,30,60,9,3,2,5.0,5,4,2,126,217,91,7,11.3,51,77,0.722,98,1,1,,,0,C,,,723903,03,L2453,03,82,1,,0,8,5,109,2.5,132.3,1,83,0
93WN00140, 93040162,93,A0162,04,2,82,30,60,9,3,2,5.0,5,4,2,126,217,91,4,10.1,47,69,0.647,88,1,1,,,0,C,R.3,,723903,03,L2453,03,82,1,,0,8,5,109,2.5,132.3,1,79,0
93WN00141, 93040163,93,A0163,04,2,82,30,60,9,3,1,5.0,5,4,3,126,195,69,1,9.8,17,57,0.684,92,1,1,,,0,C,34B,,723903,03,L2453,03,82,3,93,292,7,2,111,2.5,132.3,,80,0
93WN00142, 93040164,93,A0164,04,2,80,30,P02,8,2,2,6.0,6,4,2,126,217,91,12,9.5,28,44,0.379,55,1,3,,,0,M,,,760003,03,L1006,03,81,3,93,292,5,5,87,2.12,120.4,3,63,0
93WN00143, 93040165,93,A0165,04,2,80,30,P02,8,2,2,6.0,6,4,2,126,217,91,12,11.1,55,76,0.713,97,1,1,,,0,M,R.4,,760003,03,L1006,03,81,1,,0,5,5,107,2.12,120.4,1,96,0
93WN00144, 93040166,93,A0166,04,2,80,30,p.1,5,1,1,1.0,1,1,2,126,217,91,9,9.8,45,67,0.629,85,1,1,,,0,M,R.5,,685303,03,L9177,03,81,1,,0,1,1,98,2.0,114.5,1,78,0
93WN00145, 93040167,93,A0167,04,1,82,30,68,9,3,3,5.0,5,4,2,126,217,91,10,10.3,45,64,0.59,81,1,1,,,0,C,,,780303,03,L2140,03,82,1,,0,9,8,98,2.17,125.6,1,73,0
93WN00146, 93040168,93,A0168,04,2,82,30,68,9,3,3,5.0,5,4,2,126,217,91,11,10.1,43,64,0.592,81,1,1,,,0,C,R.3,,780303,03,L2140,03,82,1,,0,9,8,102,2.17,125.6,1,86,0
93WN00147, 93040169,93,A0169,04,2,82,30,68,9,3,3,5.0,5,4,2,126,217,91,6,7.8,33,53,0.497,67,1,1,,,0,C, 16,"NR,BRITCHY",780303,03,L2140,03,82,2,92,266,9,8,95,2.17,125.6,2,62,74
93WN00148, 93040171,93,A0171,04,2,82,30,65,8,2,2,3.0,3,3,2,126,217,91,3,10.4,45,61,0.556,77,1,1,,,0,C,R.4,,687203,03,L5071,03,82,1,,0,5,3,100,2.12,124.6,1,78,0
93WN00149, 93040172,93,A0172,04,2,82,30,65,8,2,2,3.0,3,3,2,126,217,91,13,7.6,36,50,0.466,64,1,1,,,0,C, 16,"NR,COARSE",687203,03,L5071,03,82,2,92,266,5,7,93,2.12,124.6,2,56,62
93WN00150, 93040173,93,A0173,04,2,82,30,65,9,3,2,5.0,5,4,2,126,217,91,12,8.3,43,65,0.623,83,1,1,,,0,C, 14,,687203,03,L2077,03,82,2,92,266,8,6,93,2.06,105.6,2,80,87
93WN00151, 93040174,93,A0174,04,1,82,30,65,9,3,2,5.0,5,4,2,126,217,91,2,11.0,50,69,0.637,87,1,1,,,0,C,,,687203,03,L2077,03,82,1,,0,8,4,91,2.06,105.6,1,89,0
93WN00152, 93040175,93,A0175,04,2,80,30,P04,8,2,1,2.0,2,2,2,126,217,91,10,9.6,54,78,0.752,100,1,1,,,0,M,R.5,,684903,03,L6654,03,81,1,,0,3,2,111,2.14,125.8,1,89,0
93WN00153, 93040177,93,A0177,04,1,82,30,65,9,3,2,4.0,4,4,2,126,217,91,6,8.5,43,66,0.632,84,1,2,,,0,C,,,687203,03,L4018,03,82,1,,0,8,6,99,2.05,125.6,1,74,0
93WN00154, 93040178,93,A0178,04,2,82,30,65,9,3,2,4.0,4,4,2,126,217,91,10,10.2,44,67,0.624,85,1,1,,,0,C,  7,,687203,03,L4018,03,82,2,92,266,8,4,104,2.05,125.6,2,76,83
93WN00155, 93040179,93,A0179,04,3,80,30,p.1,5,1,1,1.0,1,1,2,126,217,91,5,8.3,28,46,0.414,58,1,2,,,0,M,,,685303,03,L8777,03,80,7,97,217,1,1,0,2.0,107.5,7,0,0
93WN00156, 93040180,93,A0180,04,1,80,30,P02,8,2,2,4.0,4,4,2,126,217,91,4,12.8,59,82,0.76,104,1,2,,,0,M,,,760003,03,L3804,03,81,1,,0,5,5,111,2.05,131.3,1,82,0
93WN00157, 93040181,93,A0181,04,2,80,30,P02,8,2,2,4.0,4,4,2,126,217,91,1,11.3,51,76,0.711,97,1,1,,,0,M,R.3,,760003,03,L3804,03,81,1,,0,5,5,113,2.05,131.3,1,92,0
93WN00158, 93040182,93,A0182,04,2,80,30,P01,8,2,2,5.0,5,4,2,126,217,91,2,9.7,40,55,0.498,69,1,1,,,0,M, 11,,687403,03,L2271,03,81,2,92,266,5,5,87,1.84,107.4,2,65,74
93WN00159, 93040183,93,A0183,04,1,80,30,P01,8,2,2,5.0,5,4,2,126,217,91,10,11.0,49,72,0.67,91,1,1,,,0,M,,,687403,03,L2271,03,81,3,93,242,5,5,93,1.84,107.4,3,82,0
93WN00160, 93040184,93,A0184,04,2,82,30,70,8,2,2,7.0,7,5,2,126,217,91,6,10.0,49,74,0.703,94,1,1,,,0,C,R.4,,701103,03,Y9167,02,82,1,,0,5,4,98,2.17,104.7,1,86,0
93WN00161, 93040185,93,A0185,04,2,82,30,70,8,2,2,7.0,7,5,2,126,217,91,10,8.0,44,60,0.571,77,1,1,,,0,C,R.5,,701103,03,Y9167,02,82,1,,0,5,6,90,2.17,104.7,1,82,0
93WN00162, 93040187,93,A0187,04,2,82,30,63,8,2,1,2.0,2,2,2,126,217,91,7,10.1,54,78,0.746,100,1,3,,,0,C,R.3,,675603,03,L7234,03,82,1,,0,3,2,106,1.97,114.9,1,103,0
93WN00163, 93040188,93,A0188,04,1,TT,30,R-0,8,2,2,2.0,2,2,2,126,217,91,13,10.8,39,60,0.541,76,1,1,,,2,i,,,000003,03,L6823,03,88,3,93,242,5,5,93,2.31,119.5,3,69,0
93WN00164, 93040189,93,A0189,04,2,TT,30,R-0,8,2,2,2.0,2,2,2,126,217,91,11,10.1,46,65,0.603,82,1,1,,,2,i,,,000003,03,L6823,03,88,3,93,292,5,5,99,2.31,119.5,3,87,0
93WN00165, 93040190,93,A0190,04,1,80,30,P04,8,2,2,4.0,4,4,2,127,217,90,7,10.2,48,74,0.709,95,1,1,,,0,M,,,684903,03,L3390,03,81,1,,0,5,5,103,1.8,122.8,1,77,0
93WN00166, 93040191,93,A0191,04,1,80,30,P04,8,2,2,4.0,4,4,2,127,217,90,6,11.8,52,83,0.791,107,1,1,,,0,M,,,684903,03,L3390,03,81,1,,0,5,5,108,1.8,122.8,1,94,0
93WN00167, 93040192,93,A0192,04,3,82,30,p.3,5,1,1,1.0,1,1,2,127,217,90,3,10.6,47,68,0.638,87,1,1,,,0,C,,,770603,03,L8629,03,82,3,93,292,1,1,101,2.0,114.9,3,82,0
93WN00168, 93040193,93,A0193,04,1,82,30,69,8,2,2,7.0,7,5,2,127,217,90,10,10.7,43,65,0.603,83,1,1,,,0,C,,,708803,03,Y9140,02,82,3,93,242,5,5,92,1.89,111.9,3,72,0
93WN00169, 93040194,93,A0194,04,1,82,30,69,8,2,2,7.0,7,5,2,127,217,90,10,11.7,43,67,0.614,85,1,1,,,0,C,,,708803,03,Y9140,02,82,1,,0,5,5,93,1.89,111.9,1,77,0
93WN00170, 93040195,93,A0195,04,1,82,30,69,8,2,2,2.0,2,2,2,127,217,90,11,9.2,38,54,0.498,69,1,1,,,0,C,,4TEATS,708803,03,L6741,03,82,3,93,242,5,5,89,1.97,118.8,3,66,0
93WN00171, 93040196,93,A0196,04,2,82,30,69,8,2,2,2.0,2,2,2,127,217,90,2,8.2,43,55,0.52,71,1,1,,,0,C, 16,"NR,BRITCHY",708803,03,L6741,03,82,2,92,266,5,5,94,1.97,118.8,2,69,79
93WN00172, 93040197,93,A0197,04,1,82,30,66,8,2,2,4.0,4,4,2,128,217,89,6,10.9,51,75,0.72,97,1,1,,,0,C,,,677303,03,L3369,03,82,3,93,242,5,5,96,1.8,106.8,3,83,0
93WN00173, 93040198,93,A0198,04,1,82,30,66,8,2,2,4.0,4,4,2,128,217,89,13,11.0,52,76,0.73,99,1,1,,,0,C,,,677303,03,L3369,03,82,1,,0,5,5,97,1.8,106.8,1,87,0
93WN00174, 93040199,93,A0199,04,2,80,30,p.2,8,2,1,1.0,1,1,2,128,217,89,2,8.1,42,60,0.583,78,1,1,,,0,M, 11,,751903,03,L8860,03,80,2,92,266,3,2,99,2.1,122.1,2,76,88
93WN00175, 93040200,93,A0200,04,3,80,30,p.2,8,2,1,1.0,1,1,2,128,217,89,6,6.3,43,68,0.693,89,1,1,,,0,M,,,751903,03,L8860,03,80,3,93,292,3,2,106,2.1,122.1,3,88,0
93WN00176, 93040202,93,A0202,04,1,80,30,P04,9,3,2,2.0,2,2,2,128,217,89,12,10.6,55,86,0.847,112,1,3,,,0,M,,,684903,03,L6689,03,81,3,93,242,8,5,100,1.97,102.4,3,98,0
93WN00177, 93040203,93,A0203,04,1,80,30,P04,9,3,2,2.0,2,2,2,128,217,89,12,9.6,24,42,0.364,53,1,3,,,0,M,,,684903,03,L6689,03,81,6,66,196,8,5,0,1.97,102.4,6,0,0
93WN00178, 93040204,93,A0204,04,3,82,30,p.3,5,1,1,1.0,1,1,2,128,217,89,7,7.7,47,72,0.722,94,1,1,,,0,C,,,770603,03,L8758,03,80,3,93,292,1,1,105,2.0,116.3,3,81,0
93WN00179, 93040205,93,A0205,04,2,80,30,p.2,8,2,1,1.0,1,1,2,128,217,89,13,7.0,44,66,0.663,87,1,1,,,0,M, 10,,751903,03,L9285,03,82,2,92,266,3,2,100,2.1,114.9,2,81,89
93WN00180, 93040207,93,A0207,04,1,TT,30,R-0,5,1,1,3.0,3,3,2,128,217,89,4,8.9,44,69,0.675,90,3,1,,,2,c,,BLK.SP.RSIDE,000003,03,L5052,03,88,3,93,242,1,1,93,1.98,108.0,3,72,0
93WN00181, 93040208,93,A0208,04,2,80,30,P01,8,2,2,2.0,2,2,2,128,217,89,11,8.0,38,54,0.517,70,1,1,,,0,M, 11,,687403,03,L7492,03,81,2,92,266,5,4,92,1.97,115.8,2,65,72
93WN00182, 93040209,93,A0209,04,2,80,30,P01,8,2,2,2.0,2,2,2,128,217,89,13,6.8,26,44,0.418,57,1,1,,,0,M,,,687403,03,L7492,03,81,3,93,292,5,6,85,1.97,115.8,3,56,0
93WN00183, 93040210,93,A0210,04,2,80,30,p.2,5,1,1,1.0,1,1,1,128,215,87,3,11.8,47,69,0.657,91,1,1,,,0,M,R.4,,751903,03,L8441,03,81,1,,0,1,1,102,2.0,115.7,1,87,0
93WN00184, 93040211,93,A0211,04,2,TT,30,R-0,8,2,2,3.0,3,3,2,129,217,88,10,8.5,41,60,0.585,79,1,1,,,2,c, 15,,000003,03,L5471,03,88,2,92,266,5,6,104,1.98,132.3,2,71,81
93WN00185, 93040212,93,A0212,04,2,TT,30,R-0,8,2,2,3.0,3,3,2,129,217,88,6,11.1,51,74,0.715,97,1,1,,,2,c,R.5,,000003,03,L5471,03,88,J,,0,5,4,113,1.98,132.3,J,92,0
93WN00186, 93040214,93,A0214,04,2,82,30,p.3,8,2,1,1.0,1,1,1,129,215,86,11,6.4,41,64,0.67,87,1,1,,,0,C,R.3,,770603,03,L8725,03,82,1,,0,3,2,100,2.1,114.9,1,85,0
93WN00187, 93040216,93,A0216,04,3,82,30,p.3,5,1,1,1.0,1,1,1,129,215,86,10,9.3,49,70,0.706,94,1,1,,,0,C,,,770603,03,L9040,03,80,3,93,292,1,1,105,2.0,116.3,3,87,0
93WN00188, 93040217,93,A0217,04,3,80,30,p.1,5,1,1,1.0,1,1,1,130,215,85,8,8.7,34,51,0.498,68,1,1,,,0,M,,,685303,03,L8591,03,81,7,97,215,1,1,0,2.0,110.9,7,0,0
93WN00189, 93040218,93,A0218,04,2,82,30,p.3,5,1,1,1.0,1,1,1,130,215,85,8,8.5,42,61,0.618,83,1,1,,,0,C,R.4,,770603,03,L8516,03,81,1,,0,1,1,97,2.0,114.1,1,74,0
93WN00190, 93040219,93,A0219,04,1,82,30,68,8,2,2,4.0,4,4,1,130,215,85,7,11.7,49,68,0.662,91,1,1,,,0,C,,,780303,03,L3433,03,82,1,,0,5,5,95,1.93,109.7,1,78,0
93WN00191, 93040220,93,A0220,04,1,82,30,68,8,2,2,4.0,4,4,1,130,215,85,8,10.0,42,63,0.624,85,1,1,,,0,C,,,780303,03,L3433,03,82,3,93,242,5,5,92,1.93,109.7,3,72,0
93WN00192, 93040221,93,A0221,04,3,80,30,p.1,5,1,1,1.0,1,1,1,131,215,84,7,10.5,45,67,0.673,91,9,1,,,0,M,,BLACKWETHER,685303,03,L8738,03,80,1,,0,1,1,103,2.0,115.7,1,84,0
93WN00193, 93040224,93,A0224,04,2,TT,30,R-0,8,2,2,6.0,6,4,1,131,215,84,8,9.6,47,61,0.612,83,1,1,,,2,c, 14,,000003,03,L0833,03,88,2,92,266,5,5,101,2.12,121.1,2,79,88
93WN00194, 93040225,93,A0225,04,1,TT,30,R-0,8,2,2,6.0,6,4,1,131,215,84,15,8.4,48,68,0.71,94,1,1,,,2,c,,,000003,03,L0833,03,88,J,,0,5,5,101,2.12,121.1,J,78,0
93WN00195, 93040226,93,A0226,04,2,TT,30,R-0,9,3,1,2.0,2,2,1,132,215,83,5,5.4,34,50,0.537,70,1,1,,,2,c, 16,,000003,03,L6693,03,88,2,92,266,7,2,104,2.31,140.8,2,64,72
93WN00196, 93040227,93,A0227,04,2,TT,30,R-0,9,3,2,2.0,2,2,1,132,215,83,6,8.4,34,52,0.525,71,1,1,,,2,c, 16,,000003,03,L6693,03,88,2,92,266,8,5,105,2.31,140.8,2,67,72
93WN00197, 93040228,93,A0228,04,2,TT,30,R-0,9,3,2,2.0,2,2,1,132,215,83,12,8.8,44,59,0.605,81,1,1,,,2,c, 15,,000003,03,L6693,03,88,2,92,266,8,5,110,2.31,140.8,2,75,84
93WN00198, 93040229,93,A0229,04,3,80,30,p.1,8,2,1,1.0,1,1,1,133,215,82,2,6.0,33,55,0.598,78,1,1,,,0,M,,,685303,03,L8914,03,80,3,93,292,3,2,96,2.1,113.1,3,72,0
93WN00199, 93040231,93,A0231,04,3,80,30,p.2,5,1,1,1.0,1,1,1,133,215,82,3,10.1,37,57,0.572,79,1,1,,,0,M,,,751903,03,L9154,03,82,3,93,292,1,1,96,2.0,113.3,3,67,0
93WN00200, 93040232,93,A0232,04,3,80,30,p.1,5,1,1,1.0,1,1,1,133,215,82,12,5.3,28,42,0.448,59,1,1,,,0,M,,PINK,685303,03,L8827,03,82,3,93,292,1,1,85,2.0,109.3,3,55,0
93WN00201, 93040233,93,A0233,04,3,80,30,p.2,5,1,1,1.0,1,1,1,133,215,82,14,8.4,38,51,0.52,71,1,1,,,0,M,,,751903,03,L8604,03,82,3,93,292,1,1,92,2.0,111.7,3,68,0
93WN00202, 93040234,93,A0234,04,3,80,30,P01,5,1,1,3.0,3,3,1,134,215,81,7,12.2,56,82,0.862,116,1,3,,,0,M,,,687403,03,L5013,03,81,3,93,292,1,1,106,1.69,99.8,3,105,0
93WN00203, 93040235,93,A0235,04,1,80,30,p.1,5,1,1,1.0,1,1,2,136,217,81,13,11.4,33,54,0.526,75,1,1,,,0,M,,,685303,03,L8759,03,82,3,93,242,1,1,89,2.0,112.5,3,59,0
93WN00204, 93040236,93,A0236,04,2,80,30,P04,8,2,2,5.0,5,4,2,136,217,81,7,10.2,35,55,0.553,77,1,1,,,0,M,,MSG 9/8/93,684903,03,L1936,03,81,7,97,251,5,5,95,1.95,115.6,7,0,0
93WN00205, 93040237,93,A0237,04,1,80,30,P04,8,2,2,5.0,5,4,2,136,217,81,6,9.7,40,62,0.646,87,1,1,,,0,M,,,684903,03,L1936,03,81,3,93,242,5,5,96,1.95,115.6,3,73,0
93WN00206, 93040238,93,A0238,04,3,80,30,p.2,5,1,1,1.0,1,1,2,140,217,77,3,11.0,39,64,0.688,94,1,1,,,0,M,,,751903,03,L9078,03,80,3,93,292,1,1,105,2.0,116.3,3,82,0
93WN00207, 93040239,93,A0239,04,3,80,30,p.1,5,1,1,1.0,1,1,1,145,215,70,10,11.0,32,53,0.6,83,1,1,,,0,M,,,685303,03,L9052,03,80,3,93,292,1,1,99,2.0,114.1,3,75,0
93WN00208, 93040240,93,A0240,04,3,80,30,p.1,5,1,1,1.0,1,1,1,146,215,69,14,7.3,32,53,0.662,87,1,1,,,0,M,,,685303,03,L8975,03,80,3,93,292,1,1,101,2.0,114.9,3,71,0
93WN00209, 93040241,93,A0241,04,2,80,30,p.1,5,1,1,1.0,1,1,2,147,217,70,2,8.7,29,41,0.461,64,9,1,,,0,M,R.5,BLACKLAMB,685303,03,L9144,03,80,1,,0,1,1,86,2.0,110.3,1,67,0
93WN00210, 93636658,93,K6658,63,2,60,06,602,5,1,1,3.0,3,3,1,94,215,121,5,11.2,83,103,0.759,102,1,1,,,0,M,G.1,,560863,63,K5082,63,60,1,,0,1,1,113,1.69,120.8,1,113,0
93WN00211, 93636659,93,K6659,63,2,62,06,863,5,1,1,2.0,2,2,1,95,215,120,7,11.4,85,105,0.78,105,1,1,,,0,C,G.2,,561363,63,K5334,63,62,1,,0,1,1,103,1.4,96.0,1,126,0
93WN00212, 93636661,93,K6661,63,2,62,06,863,8,2,2,5.0,5,4,1,97,215,118,6,10.5,78,95,0.716,96,1,3,,,0,C,G.1,,561363,63,K3249,63,62,1,,0,5,5,111,1.6,124.9,1,110,0
93WN00213, 93636662,93,K6662,63,1,62,06,863,8,2,2,5.0,5,4,1,97,215,118,14,11.3,84,101,0.76,103,1,1,,,0,C,,,561363,63,K3249,63,62,1,,0,5,5,107,1.6,124.9,1,113,0
93WN00214, 93636663,93,K6663,63,1,62,06,893,8,2,2,3.0,3,3,1,97,215,118,15,12.2,82,103,0.769,105,1,3,,,0,C,,,567563,63,K4448,63,62,1,,0,5,5,109,1.55,126.9,1,114,0
93WN00215, 93636664,93,K6664,63,1,62,06,893,8,2,2,3.0,3,3,1,97,215,118,8,11.8,85,100,0.747,101,1,1,,,0,C,,,567563,63,K4448,63,62,1,,0,5,5,106,1.55,126.9,1,110,0
93WN00216, 93636665,93,K6665,63,1,62,06,883,5,1,1,2.0,2,2,1,98,215,117,4,13.8,90,119,0.899,122,1,2,,,0,C,,,563263,63,K5552,63,62,1,,0,1,1,114,1.4,99.9,1,129,0
93WN00217, 93636668,93,K6668,63,2,60,06,604,8,2,2,3.0,3,3,1,98,215,117,16,8.8,56,69,0.515,71,1,1,,,0,M,zhq,?COLUM.LAMB,531763,63,K4718,63,60,3,93,270,5,6,98,1.69,127.8,3,79,85
93WN00218, 93636669,93,K6669,63,2,60,06,604,8,2,2,3.0,3,3,1,98,215,117,10,11.1,74,92,0.691,94,1,1,,,0,M,G.2,,531763,63,K4718,63,60,1,,0,5,4,111,1.69,127.8,1,110,0
93WN00219, 93636670,93,K6670,63,2,62,06,863,8,2,2,2.0,2,2,1,98,215,117,4,10.8,74,94,0.711,96,1,1,,,0,C,G.1,,561363,63,K5673,63,62,1,,0,5,5,107,1.56,115.4,1,108,0
93WN00220, 93636671,93,K6671,63,1,62,06,863,8,2,2,2.0,2,2,1,98,215,117,11,10.7,65,91,0.686,93,1,1,,,0,C,,,561363,63,K5673,63,62,1,,0,5,5,97,1.56,115.4,1,100,0
93WN00221, 93636672,93,K6672,63,2,60,06,604,5,1,1,2.0,2,2,1,98,215,117,5,11.0,75,97,0.735,99,1,1,,,0,M,G.2,4TEATS,531763,63,K5116,63,60,1,,0,1,1,99,1.4,94.6,1,112,0
93WN00222, 93636673,93,K6673,63,1,60,06,604,8,2,2,3.0,3,3,1,99,215,116,9,11.5,72,91,0.685,94,1,1,,,0,M,,,531763,63,K4936,63,60,1,,0,5,4,100,1.69,123.1,1,100,0
93WN00223, 93636674,93,K6674,63,3,60,06,604,8,2,2,3.0,3,3,1,99,215,116,9,9.6,66,90,0.693,93,3,1,,,0,M,,BLK.BRISKET,531763,63,K4936,63,60,3,93,292,5,6,107,1.69,123.1,3,100,0
93WN00224, 93636675,93,K6675,63,3,62,06,853,5,1,1,5.0,5,4,1,99,215,116,15,14.9,68,86,0.613,88,3,1,,,0,C,,BLK.FEET*4,558163,63,K3221,63,62,3,93,292,1,1,100,1.71,115.0,3,95,0
93WN00225, 93636676,93,K6676,63,2,00,05,751,6,2,1,5.0,5,4,1,99,215,116,5,8.7,68,90,0.701,93,1,2,,,0,H,R14,,075100,00,K3062,63,68,1,,0,3,2,0,1.6,110.0,1,0,0
93WN00226, 93636678,93,K6678,63,1,60,06,602,8,2,2,5.0,5,4,1,99,215,116,10,13.3,59,74,0.523,76,1,1,,,0,M,,,560863,63,K3285,63,60,3,93,242,5,4,85,1.82,115.8,3,88,0
93WN00227, 93636679,93,K6679,63,2,60,06,602,8,2,2,5.0,5,4,1,99,215,116,7,10.6,54,66,0.478,68,1,1,,,0,M,G.1,,560863,63,K3285,63,60,1,,0,5,6,91,1.82,115.8,1,73,0
93WN00228, 93636680,93,K6680,63,2,62,06,813,8,2,2,2.0,2,2,1,99,215,116,2,11.0,63,83,0.621,85,1,1,,,0,C,G.2,4TEATS,516263,63,K5466,63,62,1,,0,5,5,98,1.56,110.1,1,97,0
93WN00229, 93636681,93,K6681,63,2,62,06,813,8,2,2,2.0,2,2,1,99,215,116,16,9.8,61,79,0.597,81,1,1,,,0,C,G.1,4TEATS,516263,63,K5466,63,62,1,,0,5,5,96,1.56,110.1,1,97,0
