UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,DENSITY,CADAM_25,TBRE,CTBR,C53,SIRE,SB1,LBRD1,ADG,LBRD2,LBRD,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,C80
55WN01573,55,1,9465,4,15,152,6391,4,40,13,1,4,60,120,1,4,07,1,94,09,03,07,04,039,10,3,4,2,24,4,1,1,,7786,4,4,685,0,40,15,1,1,5,159,118,,,,0,
55WN01574,55,1,9466,4,70,712,8055,4,40,,1,2,60,120,1,1,07,1,83,09,03,06,08,042,12,3,4,2,27,2,1,1,,7446,4,4,593,0,40,73,2,4,5,161,118,,,,0,2
55WN01575,55,2,9467,4,16,162,6184,4,40,17,1,4,60,120,1,1,06,1,82,09,05,07,03,040,11,2,3,2,21,4,1,1,,7012,4,4,595,0,40,16,1,,5,141,106,,2,13,0,
55WN01576,55,2,9469,4,12,122,6284,4,40,14,5,4,60,120,1,4,09,3,66,07,03,08,07,038,13,4,5,2,25,4,5,2,,7878,4,4,467,0,40,12,1,,5,161,100,,2,36,0,
55WN01577,55,2,9470,4,12,122,6284,4,40,14,5,4,60,120,1,1,07,3,49,11,03,10,11,040,9,4,7,4,24,4,5,2,1,7878,4,4,330,0,40,12,1,,5,136,94,,,,0,
55WN01578,55,2,9471,4,11,112,6548,4,40,14,5,4,60,120,1,1,07,1,80,08,03,06,05,046,8,5,8,4,26,4,5,2,1,8008,4,4,588,0,40,11,1,,5,170,94,,,,0,
55WN01579,55,1,9472,4,11,112,6548,4,40,14,5,4,60,120,1,4,07,1,82,10,03,07,08,039,9,4,6,3,24,4,5,2,,8008,4,4,580,0,40,11,1,2,5,162,124,,3,36,0,
55WN01580,55,2,9473,4,01,012,5625,4,40,25,5,5,60,120,1,1,08,1,77,08,03,08,06,034,10,3,4,2,27,4,5,2,1,5860,4,4,560,0,40,01,1,,5,164,98,,,,0,
55WN01581,55,2,9474,4,01,012,5625,4,40,25,5,5,60,120,1,1,09,1,85,07,03,07,08,039,12,2,3,2,24,4,5,2,1,5860,4,4,618,0,40,01,1,,5,186,108,,,,0,
55WN01582,55,2,9475,4,18,182,0769,5,48,07,5,9,60,120,1,1,06,1,67,10,03,08,08,040,9,4,5,2,23,5,5,2,1,6029,4,4,477,0,40,18,1,,5,149,98,,,,0,
55WN01583,55,1,9476,4,18,182,0769,5,48,07,5,9,60,120,1,4,06,1,70,10,03,07,08,041,7,4,6,3,17,5,5,2,,6029,4,4,505,0,40,18,1,2,5,149,94,,,,0,
55WN01584,55,1,9477,4,02,022,7027,4,40,31,3,3,60,120,1,1,08,1,72,12,03,07,07,042,9,3,4,2,28,3,3,3,,6811,4,4,533,0,40,02,1,4,5,139,80,,,,0,
55WN01585,55,1,9479,4,82,019,5705,4,40,,5,5,60,120,1,1,08,1,65,09,03,08,08,035,9,3,4,2,25,4,5,2,,7491,4,4,460,0,40,11,7,2,5,144,98,,,,0,
55WN01586,55,1,9480,4,82,019,5705,4,40,,5,5,60,120,1,1,08,2,74,11,03,08,08,042,10,3,4,2,26,4,5,2,,7491,4,4,515,0,40,11,7,3,5,148,122,,3,17,0,
55WN01587,55,1,9481,4,11,112,6138,4,40,14,5,4,59,119,1,1,08,1,65,09,03,09,10,036,10,3,4,2,26,4,5,2,,8008,4,4,454,0,40,11,1,2,5,154,110,,,,0,
55WN01588,55,2,9482,4,11,112,6138,4,40,14,5,4,59,119,1,1,09,1,61,10,03,09,10,040,6,3,4,2,21,4,5,2,1,8008,4,4,422,0,40,11,1,,5,151,108,,,,0,
55WN01589,55,2,9483,4,73,097,5122,4,40,,1,5,59,119,1,1,08,1,91,09,03,06,04,047,8,3,4,2,24,4,1,1,2,7651,4,4,664,0,40,61,9,,5,161,120,,,,0,
55WN01590,55,2,9484,4,73,037,5747,4,40,,1,5,59,119,1,1,06,3,67,10,03,07,07,043,10,3,6,4,23,4,1,1,1,8005,4,4,479,0,40,61,9,,5,138,100,,,,0,
55WN01591,55,1,9485,4,05,052,6842,4,40,39,1,3,59,119,1,4,09,1,53,10,03,12,11,035,14,3,4,2,23,3,1,1,,7498,4,4,378,0,40,05,1,3,5,136,80,,,,0,
55WN01592,55,2,9486,4,82,019,7910,4,40,,1,2,59,119,1,1,09,1,73,10,03,07,06,039,12,4,5,2,27,2,1,1,1,7491,4,4,541,0,40,12,7,,5,143,86,,,,0,
55WN01593,55,2,9487,4,16,162,4941,4,40,14,3,6,59,119,1,1,06,1,86,09,03,06,04,034,12,3,3,1,27,4,3,3,1,7012,4,4,630,0,40,16,1,,5,151,110,,,,0,
55WN01594,55,2,9488,4,16,162,4304,4,40,14,1,7,59,119,1,1,06,1,78,09,03,07,08,046,9,4,5,2,24,5,1,1,1,7012,4,4,563,0,40,16,1,,5,162,110,,,,0,
55WN01595,55,1,9489,4,10,101,1863,5,48,05,1,2,59,119,1,2,07,1,92,09,04,07,05,034,10,3,4,2,24,2,1,1,,7617,4,4,681,0,40,10,1,1,5,155,110,,,,0,
55WN01596,55,1,9491,4,18,182,5571,4,40,04,5,5,59,119,1,2,07,1,73,12,03,07,07,036,7,4,5,2,29,4,5,2,,6029,4,4,521,0,40,18,1,1,5,136,110,,3,12,0,
55WN01597,55,2,9492,4,18,182,5571,4,40,04,5,5,59,119,1,1,07,1,62,09,04,08,07,039,8,2,3,2,20,4,5,2,1,6029,4,4,432,0,40,18,1,1,5,142,106,,,,0,
55WN01598,55,2,9493,4,70,712,7377,4,40,,3,2,59,119,1,1,07,1,64,09,03,08,11,032,10,4,7,4,25,2,3,3,1,7446,4,4,469,0,40,73,2,,5,151,82,,,,0,2
55WN01599,55,2,9494,4,11,112,7438,4,40,22,1,2,59,119,1,1,07,4,73,10,03,07,08,041,11,3,4,2,25,2,1,1,,8008,4,4,541,0,40,11,1,,5,155,86,,2,34,0,
55WN01600,55,2,9495,4,12,122,6198,4,40,11,1,4,59,119,1,4,08,1,83,07,03,06,05,035,14,2,3,2,24,4,1,1,,7878,4,4,622,0,40,12,1,,5,160,90,,2,37,0,
55WN01601,55,1,9496,4,73,107,1812,5,48,,1,3,59,119,1,7,07,1,89,07,03,07,07,033,13,3,4,2,22,3,1,1,,6819,4,4,620,0,40,61,9,5,5,165,152,,3,37,0,
55WN01602,55,2,9497,4,12,122,7877,4,40,29,1,2,59,119,1,1,09,1,62,07,03,09,10,047,10,5,6,2,21,2,1,1,,7878,4,4,442,0,40,12,1,,5,171,94,,2,74,0,
55WN01603,55,2,9498,4,82,108,7656,4,40,,1,2,59,119,1,1,08,1,73,09,03,07,06,032,11,3,3,1,23,2,1,1,1,6819,4,4,524,0,40,12,7,,5,143,106,,,,0,
55WN01604,55,1,9499,4,04,042,7796,4,40,28,1,2,59,119,1,4,07,1,82,09,03,07,09,048,10,4,5,2,25,2,1,1,,7086,4,4,590,0,40,04,1,1,5,175,118,,,,0,
55WN01605,55,1,9501,4,18,182,5708,4,40,18,1,5,59,119,1,1,06,1,109,09,04,05,03,038,9,3,4,2,21,4,1,1,,6029,4,4,805,0,40,18,1,4,5,168,132,,,,0,
55WN01606,55,2,9502,4,07,072,6190,4,40,27,5,4,71,131,1,1,06,1,80,11,03,06,07,041,9,2,3,2,22,4,5,2,1,6521,4,4,539,0,40,07,1,,7,147,94,,,,0,
55WN01607,55,1,9503,4,07,072,6190,4,40,27,5,4,71,131,1,4,09,1,73,14,03,07,08,045,8,3,4,2,28,4,5,2,,6521,4,4,482,0,40,07,1,4,7,127,98,,3,12,0,
55WN01608,55,1,9504,4,17,172,4491,4,40,15,5,6,59,119,1,4,09,1,55,07,03,10,12,030,12,4,5,2,24,4,5,2,,6368,4,4,400,0,40,17,1,1,5,156,74,,3,76,0,
55WN01609,55,2,9505,4,17,172,4491,4,40,15,5,6,59,119,1,1,09,1,62,09,03,08,10,035,11,4,6,3,20,4,5,2,1,6368,4,4,457,0,40,17,1,,5,153,76,,,,0,
55WN01610,55,2,9506,4,09,092,5253,4,40,02,5,5,59,119,1,1,08,1,67,10,03,08,10,039,10,4,5,2,24,4,5,2,1,7651,4,4,477,0,40,09,1,,5,153,102,,,,0,
55WN01611,55,1,9507,4,09,092,5253,4,40,02,5,5,59,119,1,1,07,1,81,10,03,08,09,044,10,3,4,2,24,4,5,2,,7651,4,4,578,0,40,09,1,5,5,165,122,,,,0,
55WN01612,55,2,9508,4,18,182,5809,4,40,04,5,5,59,119,1,1,07,1,65,11,03,09,08,039,9,2,3,2,21,4,5,2,,6029,4,4,461,0,40,18,1,,5,141,102,,2,10,0,
55WN01613,55,2,9509,4,18,182,5809,4,40,04,5,5,59,119,1,1,07,1,57,11,03,08,09,042,9,3,5,3,21,4,5,2,1,6029,4,4,413,0,40,18,1,,5,138,78,,,,0,
55WN01614,55,1,9511,4,73,047,5110,4,40,,4,5,59,119,1,2,06,1,94,10,03,06,05,042,9,3,4,2,25,4,3,3,,7086,4,4,709,0,40,61,9,4,5,159,96,,,,0,
55WN01615,55,1,9514,4,14,142,1565,5,48,18,5,6,59,119,1,1,08,1,67,15,03,12,11,032,11,3,3,1,21,4,5,2,,7381,4,4,479,0,40,14,1,1,5,127,100,,3,12,0,
55WN01616,55,1,9515,4,14,142,1565,5,48,18,5,6,59,119,1,1,07,3,73,10,04,09,08,031,11,3,3,1,26,4,5,2,,7381,4,4,529,0,40,14,1,1,5,146,100,,,,0,
55WN01617,55,1,9516,4,14,142,6369,4,40,20,3,4,59,119,1,4,07,3,74,10,03,08,07,039,9,3,4,2,18,4,3,3,,7381,4,4,539,0,40,14,1,3,5,147,98,,3,35,0,
55WN01618,55,1,9517,4,14,142,6369,4,40,20,4,4,66,126,1,1,09,1,88,08,03,07,07,041,11,3,5,3,26,4,3,3,,7381,4,4,613,0,40,14,1,4,9,162,108,,,,0,
55WN01619,55,1,9518,4,17,172,5631,4,40,03,3,5,59,119,1,2,07,1,94,11,04,06,07,037,9,2,3,2,21,4,3,3,,6368,4,4,709,0,40,17,1,4,5,153,96,,,,0,
55WN01620,55,2,9521,4,06,062,7436,4,40,28,1,2,59,119,1,1,09,5,63,13,03,09,09,034,9,2,3,2,29,2,1,1,,8044,4,4,445,0,40,06,1,,5,130,100,,3,35,0,
55WN01621,55,1,9522,4,12,122,7051,4,40,14,1,3,59,119,1,7,07,1,83,10,03,07,05,042,9,2,3,2,25,3,1,1,,7878,4,4,615,0,40,12,1,5,5,148,98,,3,37,0,
55WN01622,55,2,9523,4,05,052,3286,4,40,27,1,9,59,119,1,1,08,1,66,11,03,07,08,042,8,3,4,2,24,5,1,1,1,7498,4,4,466,0,40,05,1,,5,141,106,,,,0,
55WN01623,55,1,9524,4,04,042,7268,4,40,26,1,2,59,119,1,1,09,1,80,09,03,06,06,032,9,2,3,2,27,2,1,1,,7086,4,4,583,0,40,04,1,3,5,153,106,,,,0,
55WN01624,55,1,9525,4,18,182,6517,4,40,14,1,4,59,119,1,2,06,1,98,09,03,06,05,043,10,4,5,2,25,4,1,1,,6029,4,4,706,0,40,18,1,2,5,169,140,,,,0,
55WN01625,55,1,9526,4,11,112,6549,4,40,14,1,4,59,119,1,1,06,1,96,14,04,07,04,051,8,4,5,2,22,4,1,1,,8008,4,4,676,0,40,11,1,,5,141,156,3,5,,0,
55WN01626,55,2,9528,4,04,042,7912,4,40,28,1,2,59,119,1,1,08,3,66,09,03,06,08,047,6,5,6,2,25,2,1,1,1,7086,4,4,469,0,40,04,1,,5,159,102,,,,0,
55WN01627,55,1,9530,4,14,142,1257,5,48,11,1,8,59,119,1,2,09,1,91,09,04,06,05,041,10,3,4,2,21,5,1,1,,7381,4,4,672,0,40,14,1,3,5,156,110,,,,0,
55WN01628,55,1,9531,4,18,182,1802,5,48,08,1,3,58,118,1,6,07,1,86,10,03,07,05,043,10,4,5,2,21,3,1,1,,6029,4,4,629,0,40,18,1,5,5,151,118,,3,10,0,
55WN01629,55,1,9532,4,14,142,6269,4,40,19,1,4,58,118,1,2,08,3,88,11,03,06,06,041,12,3,4,2,21,4,1,1,,7381,4,4,634,0,40,14,1,5,5,152,132,,,,0,
55WN01630,55,1,9533,4,02,022,7472,4,40,23,1,2,65,125,1,1,08,1,62,10,03,08,10,038,11,3,4,2,26,2,1,1,,6811,4,4,414,0,40,02,1,3,9,135,102,,,,0,
55WN01631,55,1,9534,4,08,082,6571,4,40,22,1,4,58,118,1,1,07,1,86,13,03,06,04,044,9,3,4,2,23,4,1,1,,7601,4,4,636,0,40,08,1,5,5,137,110,,,,0,
55WN01632,55,1,9535,4,03,032,7606,4,40,25,1,2,58,118,1,1,08,6,75,09,03,07,10,036,11,3,4,2,20,2,1,1,,8005,4,4,547,0,40,03,1,3,5,162,104,,3,34,0,
55WN01633,55,1,9536,4,03,032,7995,4,40,25,1,2,58,118,1,2,07,1,82,10,03,07,05,036,9,3,4,2,21,2,1,1,,8005,4,4,603,0,40,03,1,3,5,151,108,,,,0,
55WN01634,55,2,9537,4,04,042,5479,4,40,19,1,5,58,118,1,1,06,1,76,08,03,07,05,036,10,3,4,2,21,4,1,1,1,7086,4,4,563,0,40,04,1,,5,152,96,,,,0,
55WN01635,55,1,9538,4,70,722,7288,4,40,,1,2,58,118,1,1,08,1,86,11,03,07,06,037,14,3,4,2,27,2,1,1,,7691,4,4,624,0,40,73,2,2,5,147,124,,,,0,2
55WN01636,55,1,9539,4,04,042,6638,4,40,28,1,4,58,118,1,1,08,1,88,10,03,06,06,047,8,3,4,2,20,4,1,1,,7086,4,4,637,0,40,04,1,1,5,163,128,,,,0,
55WN01637,55,2,9540,4,02,022,7088,4,40,32,1,3,58,118,1,1,07,3,72,13,04,07,07,034,14,2,3,2,21,3,1,1,,6811,4,4,531,0,40,02,1,,5,127,94,,2,10,0,
55WN01638,55,1,9542,4,13,132,5495,4,40,09,3,5,58,118,1,1,08,1,82,11,03,07,06,047,10,4,5,2,24,4,3,3,,7804,4,4,614,0,40,13,1,3,5,151,96,,3,10,0,
55WN01639,55,1,9544,4,02,022,6577,4,40,27,3,4,65,125,1,1,09,1,96,07,05,07,05,043,10,3,5,3,24,4,3,3,,6811,4,4,693,0,40,02,1,5,9,166,94,,3,10,0,
55WN01640,55,2,9545,4,10,101,1745,5,48,14,3,4,58,118,1,1,05,1,84,08,03,07,04,042,12,3,4,2,23,4,3,3,2,7617,4,4,619,0,40,10,1,,5,164,110,,,,0,
55WN01641,55,1,9546,4,14,142,4545,4,40,16,5,6,58,118,1,2,08,3,67,10,03,08,10,032,12,3,4,2,22,4,5,2,,7381,4,4,488,0,40,14,1,3,5,149,94,,3,50,0,
55WN01642,55,1,9547,4,14,142,4545,4,40,16,5,6,58,118,1,2,08,1,73,07,03,08,09,032,12,2,3,2,21,4,5,2,,7381,4,4,532,0,40,14,1,1,5,168,102,3,7,,0,
55WN01643,55,2,9548,4,16,162,3656,4,40,09,1,8,58,118,1,1,07,3,64,08,05,09,06,031,11,2,2,1,21,5,1,1,,7012,4,4,461,0,40,16,1,,5,129,96,,2,10,0,
55WN01644,55,1,9549,4,17,172,5030,4,40,15,1,6,58,118,1,1,07,1,96,10,03,06,05,039,10,3,4,2,20,4,1,1,,6368,4,4,703,0,40,17,1,5,5,160,130,,,,0,
55WN01645,55,1,9550,4,70,722,7801,4,40,,1,2,58,118,1,2,07,1,90,09,03,05,06,040,9,3,4,2,30,2,1,1,,7691,4,4,661,0,40,73,2,1,5,163,120,,6,,0,2
55WN01646,55,1,9551,4,12,122,6475,4,40,13,5,4,58,118,1,7,08,1,67,10,03,08,10,041,10,3,4,2,25,4,5,2,,7878,4,4,486,0,40,12,1,1,5,155,96,,3,37,0,
55WN01647,55,1,9552,4,12,122,6475,4,40,13,5,4,58,118,1,2,07,1,73,10,03,07,09,035,16,2,3,2,23,4,5,2,,7878,4,4,544,0,40,12,1,3,5,154,88,,3,10,0,
55WN01648,55,1,9553,4,14,142,7814,4,40,23,1,2,58,118,1,1,08,3,57,12,03,10,13,034,8,2,3,2,27,2,1,1,,7381,4,4,398,0,40,14,1,1,5,136,100,,3,35,0,
55WN01649,55,2,9554,4,18,182,1801,5,48,08,1,3,58,118,1,1,07,1,75,11,03,06,06,046,10,4,5,2,27,3,1,1,1,6029,4,4,551,0,40,18,1,,5,143,100,,,,0,
55WN01650,55,2,9555,4,15,152,7586,4,40,20,1,2,58,118,1,1,09,1,72,08,03,07,06,041,9,3,4,2,23,2,1,1,1,7786,4,4,539,0,40,15,1,,5,159,84,,,,0,
55WN01651,55,1,9556,4,13,132,6478,4,40,27,5,4,58,118,1,2,07,1,70,11,03,08,09,049,10,4,4,1,21,4,5,2,,7804,4,4,515,0,40,13,1,3,5,159,92,,,,0,
55WN01652,55,1,9557,4,13,132,6478,4,40,27,5,4,58,118,1,1,07,1,49,12,03,12,13,033,9,2,3,2,24,4,5,2,,7804,4,4,339,0,40,13,1,1,5,133,90,,3,50,0,
55WN01653,55,2,9558,4,12,121,1501,5,48,12,1,7,58,118,1,1,08,1,91,09,03,06,06,038,9,4,6,3,20,5,1,1,1,7560,4,4,673,0,40,12,1,,5,164,116,,,,0,
55WN01654,55,2,9559,4,12,122,7705,4,40,19,1,2,58,118,1,1,09,3,76,09,03,07,06,043,13,3,4,2,22,2,1,1,1,7878,4,4,563,0,40,12,1,,5,159,96,,,,0,
55WN01655,55,2,9560,4,16,162,5057,4,40,19,1,6,58,118,1,1,07,1,83,06,03,06,05,033,12,3,4,2,21,4,1,1,1,7012,4,4,603,0,40,16,1,,5,167,118,,,,0,
55WN01656,55,1,9561,4,15,152,1089,5,48,09,1,8,58,118,1,4,08,1,95,10,03,07,06,044,9,3,4,2,24,5,1,1,,7786,4,4,692,0,40,15,1,5,5,164,134,,,,0,
55WN01657,55,1,9563,4,73,027,1903,5,48,,1,2,58,118,1,1,09,2,73,12,04,07,08,031,11,2,3,2,20,2,1,1,,6811,4,4,515,0,40,61,9,3,5,126,122,,3,10,0,
55WN01658,55,2,9564,4,07,072,4541,4,40,21,5,6,58,118,1,1,07,1,66,08,03,08,07,040,10,3,3,1,22,4,5,2,,6521,4,4,476,0,40,07,1,,5,160,98,,7,,0,
55WN01659,55,1,9565,4,07,072,4541,4,40,21,5,6,58,118,1,4,09,1,66,10,03,08,08,036,14,2,3,2,20,4,5,2,,6521,4,4,466,0,40,07,1,5,5,147,110,,3,44,0,
55WN01660,55,2,9566,4,07,072,4573,4,40,23,3,6,65,125,3,1,09,1,85,08,03,07,04,048,10,4,5,2,25,4,3,3,,6521,4,4,595,0,40,07,1,,9,160,106,,2,40,0,
55WN01661,55,1,9567,4,07,072,4573,4,40,23,4,6,65,125,1,2,09,1,80,08,03,08,10,039,9,3,5,3,24,4,3,3,,6521,4,4,562,0,40,07,1,4,9,162,98,,,,0,
55WN01662,55,1,9568,4,15,152,5792,4,40,05,5,5,58,118,1,2,07,3,57,10,03,09,08,034,11,2,3,2,21,4,5,2,,7786,4,4,397,0,40,15,1,3,5,126,102,,3,10,0,
55WN01663,55,2,9569,4,15,152,5792,4,40,05,5,5,79,139,1,1,08,1,55,08,03,10,12,032,4,2,2,1,25,4,5,2,,7786,4,4,318,0,40,15,1,,8,,108,,2,50,0,
55WN01664,55,2,9570,4,18,182,6274,4,40,18,1,4,58,118,1,1,07,1,80,11,03,06,04,041,13,3,4,2,24,4,1,1,2,6029,4,4,580,0,40,18,1,,5,141,116,,,,0,
55WN01665,55,1,9571,4,01,012,6277,4,40,28,1,4,58,118,1,1,07,1,81,09,03,07,06,041,9,2,3,2,23,4,1,1,,5860,4,4,580,0,40,01,1,2,5,157,126,,,,0,
55WN01666,55,2,9572,4,10,102,7516,4,40,20,1,2,58,118,2,1,08,1,74,10,03,07,05,035,14,2,3,2,23,2,1,1,,6819,4,4,527,0,40,10,1,,5,144,118,1,3,01,0,
55WN01667,55,1,9573,4,01,011,7519,4,40,37,1,2,58,118,1,1,09,1,61,09,03,10,11,029,10,3,4,2,21,2,1,1,,7491,4,4,444,0,40,01,1,1,5,150,86,,3,10,0,
55WN01668,55,2,9574,4,82,108,7569,4,40,,1,2,58,118,1,1,06,1,72,08,03,07,06,033,10,3,4,2,21,2,1,1,,6819,4,4,515,0,40,12,7,,5,148,112,,2,17,0,
55WN01669,55,2,9575,4,70,712,7932,4,40,,1,2,58,118,1,1,08,1,71,09,03,07,06,042,9,3,4,2,21,2,1,1,1,7446,4,4,510,0,40,73,2,,5,149,108,,,,0,2
55WN01670,55,2,9576,4,03,032,6685,4,40,18,1,3,58,118,1,1,08,1,74,09,03,05,06,049,8,4,5,2,23,3,1,1,1,8005,4,4,520,0,40,03,1,,5,156,126,,,,0,
55WN01671,55,2,9577,4,15,152,7060,4,40,15,1,3,65,125,1,1,09,1,85,09,03,07,05,041,14,2,4,3,25,3,1,1,1,7786,4,4,603,0,40,15,1,,9,148,96,,,,0,
55WN01672,55,2,9578,4,17,172,8010,4,40,11,1,2,58,118,1,1,08,1,87,09,03,06,06,039,9,2,4,3,24,2,1,1,1,6368,4,4,631,0,40,17,1,,5,165,126,,,,0,
55WN01673,55,1,9579,4,73,137,5388,4,40,,1,5,58,118,1,4,09,1,111,09,03,06,05,055,10,4,5,2,24,4,1,1,,7804,4,4,820,0,40,61,9,5,5,187,142,,2,74,0,
55WN01674,55,1,9580,4,14,142,7907,4,40,23,1,2,65,125,1,1,07,5,64,09,03,09,11,039,10,3,5,3,29,2,1,1,,7381,4,4,430,0,40,14,1,2,9,145,102,,3,35,0,
55WN01675,55,1,9581,4,82,018,7524,4,40,,1,2,58,118,1,1,09,1,89,08,03,07,06,038,13,4,5,2,27,2,1,1,,5860,4,4,653,0,40,12,7,5,5,166,120,,,,0,
55WN01676,55,2,9583,4,04,042,6617,4,40,19,1,4,58,118,1,1,07,1,90,09,03,05,04,043,9,4,5,2,25,4,1,1,1,7086,4,4,654,0,40,04,1,,5,163,128,,,,0,
55WN01677,55,2,9584,4,12,121,7988,4,40,19,1,2,58,118,1,1,08,1,70,09,03,08,09,039,12,2,3,2,24,2,1,1,1,7560,4,4,520,0,40,12,1,,5,158,86,,,,0,
55WN01678,55,1,9586,4,08,082,7921,4,40,26,1,2,58,118,1,1,07,1,75,13,04,07,07,037,10,2,3,2,27,2,1,1,,7601,4,4,553,0,40,08,1,1,5,132,98,,3,40,0,
55WN01679,55,2,9587,4,13,132,7689,4,40,23,1,2,64,124,1,1,06,1,57,11,03,10,10,047,9,5,6,2,26,2,1,1,1,7804,4,4,400,0,40,13,1,,9,135,74,,,,0,
55WN01680,55,2,9588,4,04,042,7334,4,40,29,1,2,57,117,1,1,07,3,56,09,03,09,09,037,11,3,4,2,22,2,1,1,1,7086,4,4,400,0,40,04,1,,5,146,92,,,,0,
55WN01681,55,1,9589,4,04,042,7770,4,40,31,1,2,57,117,1,1,09,1,55,09,03,10,11,034,9,3,4,2,23,2,1,1,,7086,4,4,391,0,40,04,1,1,5,146,92,,3,10,0,
55WN01682,55,2,9590,4,03,032,6452,4,40,17,1,4,57,117,1,1,06,1,94,11,04,05,03,038,13,3,4,2,22,4,1,1,,8005,4,4,696,0,40,03,1,,5,147,126,,7,,0,
55WN01683,55,1,9591,4,73,027,5428,4,40,,5,5,57,117,1,1,07,1,76,12,04,07,08,036,9,2,3,2,23,4,5,2,,6811,4,4,562,0,40,61,9,1,5,138,102,,3,44,0,
55WN01684,55,1,9592,4,73,027,5428,4,40,,5,5,57,117,1,4,07,1,82,10,05,07,06,037,10,2,3,2,27,4,5,2,,6811,4,4,612,0,40,61,9,5,5,146,104,,3,10,0,
55WN01685,55,2,9593,4,04,042,4460,4,40,18,1,7,57,117,1,1,07,1,68,11,03,08,07,040,12,3,4,2,23,5,1,1,1,7086,4,4,491,0,40,04,1,,5,138,106,,,,0,
55WN01686,55,2,9594,4,73,047,1821,5,48,,1,3,57,117,1,1,07,1,73,10,03,07,04,047,9,3,4,2,25,3,1,1,1,7086,4,4,537,0,40,61,9,,5,140,102,,,,0,
55WN01687,55,2,9595,4,08,082,7589,4,40,29,1,2,57,117,1,1,07,1,67,12,03,08,07,044,8,3,4,2,24,2,1,1,1,7601,4,4,492,0,40,08,1,,5,142,94,,,,0,
55WN01688,55,2,9596,4,70,722,7362,4,40,,1,2,57,117,1,1,07,1,66,08,03,09,09,040,12,3,4,2,25,2,1,1,1,7691,4,4,463,0,40,73,2,,5,156,118,,,,0,2
55WN01689,55,2,9597,4,11,112,5383,4,40,15,4,5,57,117,1,1,09,1,77,11,03,07,07,040,10,3,4,2,21,4,3,3,1,8008,4,4,564,0,40,11,1,,5,149,110,,,,0,
55WN01690,55,2,9598,4,11,112,5383,4,40,15,3,5,57,117,1,1,09,3,72,09,03,09,08,038,8,4,5,2,21,4,3,3,1,8008,4,4,518,0,40,11,1,,5,155,114,,,,0,
55WN01691,55,2,9599,4,15,152,1636,5,48,01,5,6,57,117,1,1,07,1,64,09,05,08,08,036,11,3,4,2,21,4,5,2,1,7786,4,4,467,0,40,15,1,,5,141,94,,,,0,
55WN01692,55,1,9600,4,15,152,1636,5,48,01,5,6,57,117,1,4,07,1,70,10,03,08,07,039,9,3,5,3,23,4,5,2,,7786,4,4,518,0,40,15,1,3,5,146,94,,3,10,0,
55WN01693,55,2,9601,4,12,121,6167,4,40,11,5,4,57,117,1,1,07,1,69,10,03,08,08,038,10,3,4,2,21,4,5,2,1,7560,4,4,499,0,40,12,1,,5,152,106,,,,0,
55WN01694,55,2,9602,4,12,121,6167,4,40,11,5,4,57,117,1,1,09,1,67,10,03,08,08,032,15,4,4,1,25,4,5,2,1,7560,4,4,489,0,40,12,1,,5,146,98,,,,0,
55WN01695,55,2,9604,4,07,072,5183,4,40,14,3,5,57,117,1,1,06,1,65,12,03,10,11,033,7,3,5,3,25,4,3,3,,6521,4,4,477,0,40,07,1,,5,138,92,,2,10,0,
55WN01696,55,1,9605,4,15,152,4749,4,40,10,5,6,57,117,1,1,07,1,64,14,03,09,09,037,10,2,3,2,23,4,5,2,,7786,4,4,444,0,40,15,1,1,5,126,120,,3,12,0,
55WN01697,55,1,9606,4,15,152,4749,4,40,10,5,6,57,117,1,1,09,1,82,10,03,07,06,042,10,2,3,2,22,4,5,2,,7786,4,4,609,0,40,15,1,3,5,159,108,,3,10,0,
55WN01698,55,2,9607,4,17,172,4710,4,40,15,5,6,57,117,1,1,06,1,73,12,03,07,06,041,10,5,8,4,24,4,5,2,,6368,4,4,538,0,40,17,1,,5,144,100,,2,74,0,
55WN01699,55,1,9608,4,17,172,4710,4,40,15,5,6,57,117,1,1,07,1,65,10,03,10,10,033,11,3,4,2,24,4,5,2,,6368,4,4,477,0,40,17,1,1,5,148,92,,6,,0,
55WN01700,55,2,9610,4,12,122,6746,4,40,14,1,3,57,117,1,4,07,1,95,09,03,05,04,041,11,3,4,2,19,3,1,1,,7878,4,4,708,0,40,12,1,,5,166,122,,2,36,0,
55WN01701,55,1,9611,4,82,108,5677,4,40,,1,5,57,117,1,4,07,1,87,10,06,06,06,037,14,3,4,2,24,4,1,1,,6819,4,4,629,0,40,11,7,3,5,138,134,,3,17,0,
55WN01702,55,1,9612,4,17,172,7934,4,40,10,1,2,57,117,1,1,09,1,85,08,03,07,09,039,8,4,5,2,21,2,1,1,,6368,4,4,627,0,40,17,1,1,5,174,116,,,,0,
55WN01703,55,1,9614,4,09,092,7421,4,40,20,1,2,57,117,1,2,08,1,69,10,03,07,07,036,10,3,4,2,24,2,1,1,,7651,4,4,497,0,40,09,1,3,5,143,108,,3,10,0,
