UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,TIME,C5152,CADAM_25,SIRE,SB1,LBRD,IDX,LNDAM,TM,C67,BAND,ADG,BRWT,ABN,TIME_14,CADAM_12,TBRE,CTBR,TM2,DISP
59WN00135,59,2,5241,1,32,320,4793,1,11,23,5,3,76,136,2,1,09,1,65,10,04,10,08,039,14,2,2,1,04,19,3,4657,1,11,144,32,1,,1,424,74,,2,1,5,2,1,
59WN00136,59,2,5242,1,32,320,4038,1,11,24,4,6,76,136,2,1,10,2,70,12,05,10,09,041,13,2,2,1,02,19,4,4657,1,11,130,32,1,,1,443,98,,1,1,3,3,1,
59WN00137,59,2,5243,1,32,320,4038,1,11,24,3,6,76,136,2,1,08,2,73,13,04,09,09,053,10,2,2,1,10,19,4,4657,1,11,143,32,1,,1,457,108,,4,1,3,3,1,
59WN00138,59,1,5244,1,20,200,3686,1,11,29,1,7,76,136,2,7,09,3,58,11,05,13,12,038,13,1,2,2,01,20,5,4610,1,11,124,20,1,,1,335,124,9,1,1,1,1,1,6
59WN00139,59,2,5245,1,24,241,5023,1,11,40,1,2,76,136,1,1,09,1,48,12,05,10,12,039,13,2,2,1,09,22,2,4110,1,11,121,24,1,,1,287,90,,4,2,1,1,1,
59WN00140,59,2,5246,1,27,270,4696,1,11,29,5,3,75,135,2,3,08,1,59,10,04,11,12,040,12,1,2,2,09,35,3,4585,1,11,156,27,1,,1,369,92,,4,1,5,2,1,
59WN00141,59,2,5247,1,27,270,4696,1,11,29,5,3,75,135,1,3,10,1,59,10,04,11,10,039,12,2,2,1,02,35,3,4585,1,11,146,27,1,,1,369,92,,1,1,5,2,1,
59WN00142,59,2,5249,1,21,210,4255,1,11,32,3,5,75,135,2,3,09,1,53,15,04,13,10,041,11,2,2,1,09,27,4,4650,1,11,111,21,1,,1,329,86,,4,1,3,3,1,2
59WN00143,59,1,5250,1,32,320,4049,1,11,31,1,6,75,135,1,2,10,2,91,10,05,10,10,042,13,2,2,1,01,19,4,4657,1,11,159,32,1,,1,582,124,,1,1,1,1,1,
59WN00144,59,2,5252,1,23,230,4086,1,11,00,1,5,75,135,2,1,08,1,76,15,09,09,07,036,16,2,2,1,04,30,4,0120,1,11,103,23,1,,1,468,128,,2,1,1,1,1,2
59WN00145,59,2,5253,1,32,320,5024,1,11,22,1,2,75,135,1,1,10,1,56,11,04,12,11,036,14,2,2,1,04,22,2,4657,1,11,135,32,1,,1,338,104,,2,2,1,1,1,
59WN00146,59,1,5254,1,20,200,3562,1,11,32,5,8,75,135,2,7,08,1,59,14,05,11,09,038,16,2,3,2,04,24,5,4610,1,11,118,20,1,,1,396,56,2,2,1,5,2,1,
59WN00147,59,1,5255,1,20,200,3562,1,11,32,5,8,75,135,2,7,09,1,66,12,05,11,10,037,13,1,2,2,09,24,5,4610,1,11,136,20,1,,1,413,102,,4,1,5,2,1,
59WN00148,59,2,5256,1,19,190,4616,1,11,48,1,3,74,134,2,3,11,1,57,08,06,12,10,040,16,2,2,1,07,35,3,4179,1,11,141,19,1,,1,364,82,,3,1,1,1,1,
59WN00149,59,1,5257,1,20,200,4646,1,11,38,1,3,74,134,2,7,09,1,64,13,04,10,09,034,16,1,2,2,03,32,3,4610,1,11,118,20,1,,1,400,104,,1,1,1,1,1,3
59WN00150,59,1,5258,1,20,200,4514,1,11,39,1,4,74,134,2,7,09,1,70,10,04,10,09,035,14,2,2,1,02,37,4,4610,1,11,142,20,1,,1,436,116,,1,1,1,1,1,
59WN00151,59,1,5259,1,32,320,4469,1,11,20,5,4,75,135,1,2,09,2,73,10,04,12,10,033,13,2,2,1,07,25,4,4657,1,11,156,32,1,,1,470,96,,3,1,5,2,1,
59WN00152,59,2,5260,1,32,320,4469,1,11,20,5,4,75,135,3,1,10,4,52,07,04,14,12,030,14,2,2,1,04,25,4,4657,1,11,154,32,1,,1,327,78,,2,1,5,2,1,
59WN00153,59,2,5262,1,21,210,4538,1,11,31,3,4,75,135,2,3,09,3,65,11,04,09,08,038,13,2,2,1,08,37,4,4650,1,11,140,21,1,,1,425,76,,3,1,3,3,1,
59WN00154,59,2,5263,1,23,230,4512,1,11,00,3,4,74,134,1,1,10,3,69,11,04,09,08,028,13,2,3,2,06,19,4,0120,1,11,132,23,1,,1,454,82,,3,1,3,3,1,
59WN00155,59,2,5265,1,34,340,3731,1,11,44,1,7,74,134,2,1,09,1,87,07,04,07,07,046,16,2,2,1,08,37,5,4978,1,11,180,34,1,,1,564,114,,3,1,1,1,1,
59WN00156,59,2,5266,1,32,320,3235,1,11,17,3,9,73,133,2,1,09,2,76,12,04,09,08,040,14,2,2,1,04,00,5,4657,1,11,133,32,1,,1,501,94,,2,1,3,3,1,
59WN00157,59,2,5267,1,32,320,3235,1,11,17,4,9,73,133,2,1,09,1,63,10,05,10,09,038,16,2,2,1,07,00,5,4657,1,11,128,32,1,,1,414,80,1,3,1,3,3,1,2
59WN00158,59,1,5268,1,32,320,4635,1,11,28,5,3,73,133,2,4,09,1,58,12,04,12,11,035,11,2,2,1,06,16,3,4657,1,11,132,32,1,,1,376,80,,3,1,5,2,1,3
59WN00159,59,1,5269,1,32,320,4635,1,11,28,5,3,73,133,2,4,09,4,61,12,04,12,11,035,12,2,2,1,06,16,3,4657,1,11,135,32,1,,1,397,82,,3,1,5,2,1,3
59WN00160,59,1,5270,1,23,230,4579,1,11,00,1,4,73,133,2,6,12,3,83,16,15,11,09,025,16,1,2,2,01,17,4,0120,1,11,72,23,1,,1,556,90,,1,1,1,1,1,3
59WN00161,59,2,5272,1,24,241,4191,1,11,32,3,5,73,133,1,1,08,1,46,14,04,12,11,041,18,2,2,1,10,35,4,4110,1,11,117,24,1,,1,268,104,,4,1,3,3,1,3
59WN00162,59,2,5273,1,21,210,4737,1,11,38,1,3,73,133,1,3,08,3,62,13,04,10,09,042,11,2,2,1,08,36,3,4650,1,11,133,21,1,,1,385,108,,3,1,1,1,1,
59WN00163,59,1,5274,1,34,340,4486,1,11,47,1,4,73,133,2,7,10,1,68,09,04,12,09,037,16,2,2,1,04,43,4,4978,1,11,153,34,1,,1,439,96,,2,1,1,1,1,
59WN00164,59,1,5275,1,32,320,4474,1,11,20,1,4,73,133,2,1,09,1,70,10,05,11,10,038,11,2,2,1,04,25,4,4657,1,11,144,32,1,,1,433,124,,2,1,1,1,1,
59WN00165,59,1,5276,1,24,240,4279,1,11,33,1,5,73,133,1,4,09,4,88,16,06,09,08,048,11,2,2,1,05,38,4,4073,1,11,134,24,1,,1,568,124,,2,1,1,1,1,
59WN00166,59,2,5277,1,32,320,4462,1,11,20,3,4,72,132,2,1,09,2,57,12,04,12,10,037,14,1,2,2,04,25,4,4657,1,11,130,32,1,,1,373,78,,2,1,3,3,1,2
59WN00167,59,2,5278,1,32,320,4462,1,11,20,4,4,72,132,2,1,11,1,60,11,04,11,09,029,13,1,2,2,06,25,4,4657,1,11,129,32,1,,1,400,72,,3,1,3,3,1,2
59WN00168,59,2,5279,1,27,270,4693,1,11,30,1,3,72,132,2,3,09,5,53,11,04,12,12,039,9,2,2,1,09,36,3,4585,1,11,136,27,1,,1,333,90,,4,1,1,1,1,3
59WN00169,59,2,5280,1,19,190,4768,1,11,43,1,3,72,132,2,3,08,1,62,12,04,11,09,037,12,2,2,1,07,25,3,4179,1,11,125,19,1,,1,398,94,,3,1,1,1,1,
59WN00170,59,1,5282,1,34,340,3468,1,11,43,3,8,71,131,2,7,11,2,64,12,05,10,08,033,11,1,2,2,08,34,5,4978,1,11,127,34,1,,1,409,104,,3,1,3,3,1,3
59WN00171,59,1,5284,1,24,240,4182,1,11,30,1,5,71,131,1,2,09,1,84,15,04,08,07,044,11,2,2,1,10,27,4,4073,1,11,133,24,1,,1,537,136,,4,1,1,1,1,
59WN00172,59,2,5285,1,19,190,4180,1,11,42,1,5,71,131,2,1,10,1,49,14,04,13,12,031,14,2,2,1,10,35,4,4179,1,11,111,19,1,,1,287,114,,4,1,1,1,1,2
59WN00173,59,2,5286,1,64,670,4966,1,11,,1,2,71,131,2,1,09,1,77,10,07,09,09,043,13,2,2,1,10,,2,2928,2,11,142,63,5,,1,499,116,,4,2,1,1,5,
59WN00174,59,2,5287,1,27,270,4643,1,11,30,1,3,71,131,2,3,08,1,76,08,04,08,09,043,14,2,2,1,01,30,3,4585,1,11,163,27,1,,1,495,112,,1,1,1,1,1,
59WN00175,59,1,5288,1,21,210,3452,1,11,30,1,8,71,131,2,7,09,3,69,13,04,09,08,040,12,2,3,2,08,28,5,4650,1,11,129,21,1,,1,444,108,,3,1,1,1,1,3
59WN00176,59,1,5289,1,32,320,4185,1,11,19,1,5,71,131,2,4,10,4,84,12,04,10,08,035,14,1,1,1,08,25,4,4657,1,11,145,32,1,,1,544,128,,3,1,1,1,1,
59WN00177,59,1,5290,1,34,340,4383,1,11,44,1,4,72,132,2,7,09,1,62,11,04,11,09,035,14,2,2,1,03,38,4,4978,1,11,130,34,1,,1,411,78,,1,1,1,1,1,
59WN00178,59,2,5291,1,32,320,4843,1,11,22,1,2,71,131,2,1,08,2,67,10,04,09,08,040,12,2,2,1,04,18,2,4657,1,11,146,32,1,,1,440,94,,2,2,1,1,1,
59WN00179,59,2,5292,1,19,190,4713,1,11,44,1,3,71,131,2,3,10,1,69,10,04,10,09,037,13,2,2,1,09,26,3,4179,1,11,143,19,1,,1,446,106,,4,1,1,1,1,
59WN00180,59,2,5293,1,23,230,5009,1,11,00,1,2,70,130,2,3,11,1,58,13,04,12,10,024,18,1,1,1,06,23,2,0120,1,11,120,23,1,,1,352,122,,3,2,1,1,1,
59WN00181,59,1,5294,1,32,320,4193,1,11,24,5,5,70,130,2,4,09,2,73,13,04,11,11,039,14,2,2,1,01,23,4,4657,1,11,145,32,1,,1,471,118,1,1,1,5,2,1,3
59WN00182,59,1,5295,1,32,320,4193,1,11,24,5,5,70,130,1,4,09,1,64,15,04,11,12,040,11,2,2,1,09,23,4,4657,1,11,133,32,1,,1,417,98,,4,1,5,2,1,3
59WN00183,59,1,5296,1,34,340,4282,1,11,41,1,5,70,130,1,7,09,1,81,11,04,13,08,036,18,2,2,1,06,34,4,4978,1,11,151,34,1,,1,540,108,,3,1,1,1,1,
59WN00184,59,2,5297,1,27,270,4695,1,11,29,1,3,70,130,2,3,09,1,75,10,05,08,07,043,16,2,3,2,10,35,3,4585,1,11,149,27,1,,1,488,116,,4,1,1,1,1,
59WN00185,59,1,5299,1,27,270,4465,1,11,36,1,4,70,130,2,7,08,1,87,10,12,09,07,040,13,2,2,1,05,28,4,4585,1,11,130,27,1,,1,609,78,,2,1,1,1,1,3
59WN00186,59,2,5300,1,23,230,4199,1,11,00,5,5,70,130,1,1,11,1,83,12,04,10,08,026,18,1,2,2,07,22,4,0120,1,11,148,23,1,,1,545,122,,3,1,5,2,1,
59WN00187,59,2,5301,1,23,230,4199,1,11,00,5,5,70,130,1,3,10,1,55,12,04,14,12,027,14,1,2,2,10,22,4,0120,1,11,131,23,1,,1,352,92,,4,1,5,2,1,
59WN00188,59,2,5302,1,24,241,5006,1,11,41,1,2,70,130,1,1,09,1,52,11,04,11,09,036,12,2,2,1,08,24,2,4110,1,11,128,24,1,,1,334,86,,3,2,1,1,1,
59WN00189,59,1,5303,1,27,270,4575,1,11,33,1,4,71,131,1,7,09,1,64,10,05,12,12,035,18,2,2,1,08,22,4,4585,1,11,140,27,1,,1,402,114,,3,1,1,1,1,
59WN00190,59,2,5304,1,32,320,4715,1,11,23,1,3,70,130,2,1,10,4,68,12,05,10,09,035,13,1,2,2,07,25,3,4657,1,11,128,32,1,,1,455,88,,3,1,1,1,1,2
59WN00191,59,2,5305,1,19,190,4782,1,11,47,1,3,71,131,1,1,10,1,63,12,04,12,09,032,18,2,2,1,05,32,3,4179,1,11,127,19,1,,1,403,102,,2,1,1,1,1,
59WN00192,59,1,5306,1,24,241,3730,1,11,27,3,7,70,130,1,2,09,2,80,11,10,08,09,038,14,2,2,1,01,19,5,4110,1,11,127,24,1,,1,538,100,,1,1,3,3,1,3
59WN00193,59,2,5307,1,24,241,3730,1,11,27,4,7,70,130,1,1,09,2,69,08,06,10,08,042,14,2,2,1,04,19,5,4110,1,11,150,24,1,,1,455,98,,2,1,3,3,1,
59WN00194,59,1,5309,1,24,241,4340,1,11,29,3,5,70,130,2,2,09,1,54,16,06,13,13,037,14,1,2,2,04,22,4,4110,1,11,106,24,1,,1,345,92,,2,1,3,3,1,3
59WN00195,59,1,5310,1,32,320,4241,1,11,25,3,5,70,130,2,2,09,1,83,13,05,10,08,037,13,2,2,1,10,24,4,4657,1,11,141,32,1,,1,557,106,,4,1,3,3,1,
59WN00196,59,2,5312,1,24,240,4590,1,11,34,1,4,70,130,1,1,09,1,74,13,04,09,08,043,12,2,3,2,06,42,4,4073,1,11,143,24,1,,1,488,106,,3,1,1,1,1,
59WN00197,59,2,5313,1,24,241,4219,1,11,27,1,5,69,129,2,1,08,6,85,08,08,09,07,036,12,2,2,1,03,16,4,4110,1,11,142,24,1,,1,563,124,1,1,1,1,1,1,3
59WN00198,59,1,5315,1,27,270,3801,1,11,27,3,6,69,129,2,7,10,1,83,11,12,08,09,035,12,2,2,1,04,19,4,4585,1,11,125,27,1,,1,564,102,,2,1,3,3,1,3
59WN00199,59,2,5317,1,24,241,4460,1,11,31,1,4,69,129,1,1,08,1,61,13,05,11,09,039,12,2,2,1,06,28,4,4110,1,11,121,24,1,,1,402,92,,3,1,1,1,1,
59WN00200,59,1,5318,1,23,230,4312,1,11,00,1,5,69,129,2,5,10,1,90,15,05,10,07,032,13,2,2,1,08,19,4,0120,1,11,127,23,1,,1,595,132,,3,1,1,1,1,
59WN00201,59,2,5319,1,20,200,4611,1,11,45,1,3,69,129,2,3,09,1,57,09,04,11,09,038,14,1,2,2,03,31,3,4610,1,11,136,20,1,,1,380,80,,1,1,1,1,1,
59WN00202,59,2,5320,1,19,190,4459,1,11,25,1,4,69,129,2,1,08,1,63,12,04,11,09,034,13,2,4,3,01,26,4,4179,1,11,123,19,1,,1,394,122,,1,1,1,1,1,
59WN00203,59,2,5322,1,27,270,3887,1,11,30,1,6,68,128,1,3,09,1,76,09,04,08,08,041,11,2,3,2,08,37,4,4585,1,11,162,27,1,,1,506,112,,3,1,1,1,1,
59WN00204,59,2,5323,1,23,230,4688,1,11,00,1,3,68,128,1,3,09,1,70,11,06,11,08,031,16,1,2,2,01,17,3,0120,1,11,121,23,1,,1,450,124,,1,1,1,1,1,
59WN00205,59,1,5324,1,20,200,4622,1,11,38,1,3,68,128,1,7,09,1,57,13,05,12,13,036,12,2,2,1,10,31,3,4610,1,11,126,20,1,,1,369,98,,4,1,1,1,1,
59WN00206,59,1,5325,1,64,660,4955,1,11,,1,2,67,127,2,5,10,1,83,11,04,09,07,047,12,2,2,1,08,,2,3543,2,11,154,63,5,,1,575,100,,3,2,1,1,5,
59WN00207,59,1,5326,1,23,230,4914,1,11,00,1,2,67,127,2,5,09,2,91,13,08,09,07,026,16,1,2,2,02,20,2,0120,1,11,128,23,1,,1,614,130,,1,2,1,1,1,3
59WN00208,59,2,5327,1,27,270,4617,1,11,29,1,3,68,128,2,3,10,1,68,10,04,10,09,040,12,2,2,1,09,37,3,4585,1,11,151,27,1,,1,463,88,,4,1,1,1,1,
59WN00209,59,2,5329,1,27,270,3204,1,11,29,5,9,73,133,2,3,12,1,68,11,09,10,10,032,12,2,2,1,05,27,5,4585,1,11,121,27,1,,2,432,106,,2,1,5,2,1,2
59WN00210,59,2,5330,1,27,270,3204,1,11,29,5,9,73,133,2,3,09,1,72,09,04,09,09,045,10,2,2,1,05,27,5,4585,1,11,159,27,1,,2,463,104,,2,1,5,2,1,
59WN00211,59,1,5331,1,23,230,3346,1,11,00,1,8,67,127,2,5,09,1,89,12,11,09,06,033,16,1,2,2,08,17,5,0120,1,11,117,23,1,,1,603,124,,3,1,1,1,1,3
59WN00212,59,1,5332,1,24,240,3456,1,11,22,2,8,76,136,2,4,11,1,80,11,04,09,10,041,13,2,2,1,03,19,5,4073,1,11,136,24,1,,3,482,144,,1,1,1,1,1,
59WN00213,59,2,5333,1,24,241,3577,1,11,24,1,8,67,127,1,1,09,1,79,10,04,07,07,057,12,3,3,1,08,17,5,4110,1,11,161,24,1,,1,534,112,,3,1,1,1,1,
59WN00214,59,1,5334,1,24,241,3420,1,11,21,5,8,72,132,2,7,10,1,73,11,04,10,10,040,10,2,2,1,06,14,5,4110,1,11,145,24,1,,2,470,110,,3,1,5,2,1,
59WN00215,59,2,5335,1,24,241,3420,1,11,21,5,8,72,132,1,3,07,1,82,10,04,09,08,043,13,2,3,2,06,14,5,4110,1,11,156,24,1,,2,552,92,,3,1,5,2,1,
59WN00216,59,2,5336,1,27,270,4294,1,11,28,1,5,72,132,1,3,10,2,98,09,08,09,06,045,11,2,2,1,04,26,4,4585,1,11,153,27,1,,2,655,116,,2,1,1,1,1,
59WN00217,59,2,5337,1,24,240,4201,1,11,29,1,5,72,132,1,3,09,2,82,10,04,08,05,051,13,2,3,2,03,17,4,4073,1,11,140,24,1,,2,533,116,,1,1,1,1,1,
59WN00218,59,2,5338,1,32,320,4967,1,11,26,1,2,72,132,2,1,12,1,73,12,04,11,12,037,11,2,2,1,01,23,2,4657,1,11,141,32,1,,2,480,96,,1,2,1,1,1,
59WN00219,59,1,5340,1,32,320,4548,1,11,22,1,4,72,132,2,4,10,1,90,13,04,10,11,043,13,2,2,1,01,23,4,4657,1,11,146,32,1,,2,591,120,,1,1,1,1,1,
59WN00220,59,2,5341,1,34,340,3963,1,11,43,2,6,72,132,2,3,11,1,48,09,04,13,13,035,16,2,2,1,03,36,4,4978,1,11,129,34,1,,2,305,78,,1,1,1,1,1,
59WN00221,59,1,5342,1,21,210,4775,1,11,37,1,3,72,132,2,7,10,3,78,14,05,10,08,043,11,2,2,1,08,34,3,4650,1,11,125,21,1,,2,511,106,,3,1,1,1,1,3
59WN00222,59,2,5343,1,20,200,3434,1,11,31,5,8,72,132,2,3,09,1,58,10,04,11,10,040,14,2,2,1,04,22,5,4610,1,11,138,20,1,,2,385,72,,2,1,5,2,1,
59WN00223,59,2,5344,1,20,200,3434,1,11,31,5,8,72,132,1,1,07,1,59,12,05,11,09,037,12,2,2,1,09,22,5,4610,1,11,120,20,1,,2,388,78,,4,1,5,2,1,2
59WN00224,59,1,5345,1,20,200,3303,1,11,35,5,8,72,132,2,7,09,1,100,12,04,11,10,041,16,2,2,1,03,19,5,4610,1,11,165,20,1,,2,686,94,,1,1,5,2,1,
59WN00225,59,1,5346,1,20,200,3303,1,11,35,5,8,72,132,2,7,07,1,58,14,05,11,12,037,10,2,2,1,06,19,5,4610,1,11,116,20,1,,2,370,92,9,3,1,5,2,1,3
59WN00226,59,1,5347,1,19,190,4142,1,11,35,1,5,72,132,2,7,10,1,80,12,04,10,09,041,12,3,3,1,07,32,4,4179,1,11,142,19,1,,2,523,110,,3,1,1,1,1,
59WN00227,59,2,5348,1,32,320,3965,1,11,25,1,6,72,132,3,1,09,1,83,10,04,09,08,047,11,4,5,2,05,24,4,4657,1,11,153,32,1,,2,542,114,,2,1,1,1,1,
59WN00228,59,1,5349,1,32,320,3901,1,11,24,1,6,71,131,3,2,09,2,96,14,04,09,07,040,10,2,2,1,07,20,4,4657,1,11,137,32,1,,2,649,110,,3,1,1,1,1,3
59WN00229,59,2,5350,1,19,190,4943,1,11,46,1,2,71,131,1,3,11,1,67,12,04,10,10,038,16,2,2,1,04,31,2,4179,1,11,137,19,1,,2,449,82,,2,2,1,1,1,
59WN00230,59,1,5351,1,32,320,3861,1,11,18,5,6,71,131,2,2,11,2,81,11,05,10,12,037,11,2,2,1,06,00,4,4657,1,11,147,32,1,,2,533,112,,3,1,5,2,1,
59WN00231,59,1,5352,1,32,320,3861,1,11,18,5,6,71,131,2,4,12,1,68,13,04,12,13,032,14,2,2,1,04,00,4,4657,1,11,127,32,1,,2,426,122,,2,1,5,2,1,3
59WN00232,59,1,5353,1,20,200,4928,1,11,31,1,2,71,131,1,7,10,1,73,13,05,10,09,033,13,2,2,1,09,27,2,4610,1,11,126,20,1,,2,487,92,,4,2,1,1,1,3
59WN00233,59,2,5355,1,32,320,4195,1,11,20,3,5,70,130,2,1,10,2,78,11,05,10,09,038,11,2,2,1,01,25,4,4657,1,11,139,32,1,,2,522,102,,1,1,3,3,1,
59WN00234,59,2,5357,1,32,320,4437,1,11,19,1,4,70,130,2,1,09,2,68,11,04,10,09,040,12,2,2,1,06,15,4,4657,1,11,128,32,1,,2,437,112,,3,1,1,1,1,2
59WN00235,59,1,5359,1,27,270,3881,1,11,27,4,6,70,130,2,7,09,1,96,11,05,07,08,044,14,2,3,2,07,28,4,4585,1,11,163,27,1,,2,657,106,,3,1,3,3,1,
59WN00236,59,1,5362,1,24,240,3694,1,11,24,3,7,70,130,1,7,10,1,95,10,11,08,06,046,12,2,2,1,04,16,5,4073,1,11,136,24,1,,2,635,124,,2,1,3,3,1,3
59WN00237,59,2,5363,1,24,240,3694,1,11,24,4,7,70,130,2,1,09,1,72,11,07,09,08,042,12,2,2,1,02,16,5,4073,1,11,121,24,1,,2,488,86,,1,1,3,3,1,2
59WN00238,59,1,5366,1,23,230,4881,1,11,00,1,2,69,129,2,4,12,1,73,13,09,12,09,028,14,2,2,1,06,19,2,0120,1,11,108,23,1,,2,476,116,,3,2,1,1,1,3
59WN00239,59,2,5367,1,27,270,4757,1,11,28,1,3,69,129,2,3,09,3,66,09,04,13,12,042,10,2,2,1,02,31,3,4585,1,11,149,27,1,,2,445,86,,1,1,1,1,1,3
59WN00240,59,2,5368,1,32,320,5021,1,11,26,1,2,69,129,2,1,09,1,71,13,04,13,10,036,18,2,2,1,02,22,2,4657,1,11,129,32,1,,2,474,98,,1,2,1,1,1,2
59WN00241,59,1,5370,1,21,210,4471,1,11,31,3,4,69,129,1,7,10,1,74,13,04,09,09,042,9,3,3,1,07,36,4,4650,1,11,140,21,1,,2,498,98,,3,1,3,3,1,
59WN00242,59,2,5372,1,23,230,3354,1,11,00,5,8,68,128,2,1,09,1,58,13,04,11,10,028,16,2,2,1,07,15,5,0120,1,11,115,23,1,,2,378,96,,3,1,5,2,1,2
59WN00243,59,1,5373,1,23,230,3354,1,11,00,5,8,68,128,2,5,11,1,84,15,04,09,09,030,14,2,2,1,07,15,5,0120,1,11,129,23,1,,2,569,112,,3,1,5,2,1,
59WN00244,59,2,5374,1,20,200,4600,1,11,35,1,4,68,128,2,4,11,1,76,09,05,10,09,033,14,2,2,1,06,21,4,4610,1,11,141,20,1,,2,523,90,,3,1,1,1,1,
59WN00245,59,2,5375,1,21,210,4895,1,11,39,1,2,68,128,2,3,10,1,51,13,05,11,10,037,12,2,2,1,05,39,2,4650,1,11,117,21,1,,2,341,74,,2,2,1,1,1,2
59WN00246,59,2,5376,1,21,210,4433,1,11,29,3,4,67,127,2,3,08,1,84,12,04,07,06,045,13,2,2,1,04,28,4,4650,1,11,146,21,1,,2,584,98,,2,1,3,3,1,
59WN00247,59,1,5378,1,23,230,4189,1,11,00,1,5,67,127,2,5,11,1,96,16,11,10,09,029,18,1,1,1,01,20,4,0120,1,11,99,23,1,,2,660,122,,1,1,1,1,1,3
59WN00248,59,1,5380,1,27,270,3876,1,11,28,5,6,66,126,1,7,10,2,74,09,04,09,10,039,11,2,2,1,06,27,4,4585,1,11,163,27,1,,2,522,82,,3,1,5,2,1,
59WN00249,59,1,5381,1,27,270,3876,1,11,28,5,6,66,126,2,7,09,1,59,11,04,11,11,038,11,2,2,1,08,27,4,4585,1,11,141,27,1,,2,389,100,,3,1,5,2,1,
59WN00250,59,2,5382,1,23,230,4926,1,11,00,1,2,66,126,1,4,12,1,76,11,04,11,09,028,16,1,1,1,04,22,2,0120,1,11,142,23,1,,2,513,114,,2,2,1,1,1,
59WN00251,59,2,5383,1,21,210,4361,1,11,30,1,5,65,125,2,3,10,1,69,10,04,10,09,046,11,2,2,1,01,26,4,4650,1,11,142,21,1,,2,472,100,,1,1,1,1,1,
59WN00252,59,1,5385,1,21,210,4335,1,11,40,3,5,65,125,2,7,09,1,71,14,04,10,09,045,10,2,2,1,06,25,4,4650,1,11,131,21,1,,2,490,98,,3,1,3,3,1,
59WN00253,59,1,5386,1,24,240,4999,1,11,29,1,2,65,125,1,2,09,1,59,15,05,10,09,035,13,2,2,1,07,23,2,4073,1,11,106,24,1,,2,392,100,,3,2,1,1,1,3
59WN00254,59,2,5388,1,23,230,4689,1,11,00,3,3,64,124,2,3,11,1,79,10,08,10,07,035,16,2,2,1,08,23,3,0120,1,11,134,23,1,,2,545,114,,3,1,3,3,1,
59WN00255,59,1,5390,1,20,200,4913,1,11,28,1,2,64,124,1,7,09,1,54,13,07,11,11,035,11,2,2,1,09,26,2,4610,1,11,110,20,1,,2,368,84,,4,2,1,1,1,3
59WN00256,59,1,5391,1,20,200,4834,1,11,28,1,2,64,124,2,7,08,1,67,13,04,11,10,032,16,2,2,1,05,25,2,4610,1,11,129,20,1,,2,460,100,6,2,2,1,1,1,
59WN00257,59,2,5392,1,23,230,4787,1,11,00,1,3,65,125,2,1,10,1,79,15,08,11,07,026,14,2,2,1,08,18,3,0120,1,11,95,23,1,,2,544,110,,3,1,1,1,1,2
59WN00258,59,1,5393,1,21,210,4986,1,11,37,1,2,64,124,2,7,09,3,58,15,04,12,12,036,13,2,2,1,04,34,2,4650,1,11,122,21,1,,2,379,110,,2,2,1,1,1,3
59WN00259,59,1,5395,1,19,190,4204,1,11,34,1,5,63,123,2,7,13,1,81,13,04,12,10,030,16,1,2,2,05,22,4,4179,1,11,133,19,1,,2,564,116,,2,1,1,1,1,
59WN00260,59,2,5397,1,20,200,4301,1,11,31,1,5,62,122,2,3,08,1,74,12,05,08,06,041,16,2,2,1,04,30,4,4610,1,11,128,20,1,,2,526,98,,2,1,1,1,1,
59WN00261,59,2,5399,1,23,230,4758,1,11,00,1,3,61,121,1,1,12,1,74,10,11,10,09,023,12,2,2,1,06,33,3,0120,1,11,116,23,1,,2,504,130,,3,1,1,1,1,2
59WN00262,59,1,5400,1,23,230,4785,1,11,00,1,3,64,124,2,4,10,1,102,14,13,09,07,036,13,2,2,1,03,20,3,0120,1,11,106,23,1,,3,713,136,6,1,1,1,1,1,
59WN00263,59,2,5402,1,19,190,4444,1,11,26,3,4,63,123,2,3,10,2,72,09,04,09,08,037,11,2,2,1,02,26,4,4179,1,11,144,19,1,,3,520,80,,1,1,3,3,1,
59WN00264,59,2,5403,1,34,340,4836,1,11,51,1,2,63,123,3,4,09,1,49,09,04,11,11,033,10,2,2,1,06,34,2,4978,1,11,136,34,1,,3,327,88,,3,2,1,1,1,2
59WN00265,59,2,5404,1,23,230,4904,1,11,00,1,2,62,122,1,4,10,1,80,12,05,09,09,035,18,2,2,1,06,29,2,0120,1,11,145,23,1,,3,557,120,,3,2,1,1,1,2
59WN00266,59,2,5405,1,23,230,4720,1,11,00,1,3,62,122,2,1,10,1,73,13,04,11,09,029,18,2,2,1,02,29,3,0120,1,11,121,23,1,,3,503,116,9,1,1,1,1,1,
59WN00267,59,1,5406,1,32,320,4876,1,11,21,1,2,61,121,2,2,09,2,78,12,04,10,09,040,10,4,4,1,02,22,2,4657,1,11,142,32,1,,3,560,102,,1,2,1,1,1,3
59WN00268,59,1,5409,1,23,230,4447,1,11,00,5,4,57,117,1,7,10,1,68,14,03,11,10,033,12,2,2,1,06,18,4,0120,1,11,132,23,1,,3,489,108,,3,1,5,2,1,
