UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,TAIL1,TAIL2,DNA,INBRL,ADGBV,ADGACC,MADGBV,MADGACC,FLBVB,FLBVR,SAGE,STUDY
03WN01237,103820467,03,X0467,82,2,00,31,-4-,5,1,1,7.0,7,5,1,112,224,112,1,13.0,63,88,0.67,93,1,1,,,0,X,Ana,e.2,NICE,A7553,04,S7232,10,12,1,,,1,1,114,1.71,120.1,1,95,,,0,0,,0.0,,,,,,,,JxR
03WN01238,103820468,03,X0468,82,3,00,03,-5-,8,2,2,2.0,2,2,1,112,224,112,12,10.8,50,73,0.555,77,1,1,,,7,X,Ana,,,T7341,44,K1783,64,68,3,93,260,5,5,0,1.86,133.2,3,86,,,0,0,,0.0,,,,,,,,W.
03WN01239,103820469,03,X0469,82,2,00,03,-5-,8,2,2,2.0,2,2,1,112,224,112,6,11.5,57,87,0.674,92,1,1,,,7,X, 22,,,T7341,44,K1783,64,68,2,92,261,5,5,117,1.86,133.2,2,92,104,,0,0,,0.0,,,,,,,,JxC
03WN01240,103820470,03,X0470,82,2,00,32,-4-,8,2,2,5.0,5,4,1,112,224,112,4,11.1,54,67,0.499,71,1,1,,,2,X,.,,4TEATS,A7553,04,T6793,44,42,3,93,260,5,5,88,1.56,96.8,3,78,,,0,0,,0.0,,,,,,,,JxT
03WN01241,103820471,03,X0471,82,3,00,32,-4-,8,2,2,5.0,5,4,1,112,224,112,16,11.2,47,74,0.561,78,1,1,,,2,X,.,,,A7553,04,T6793,44,42,3,93,260,5,5,0,1.56,96.8,3,85,,,0,0,,0.0,,,,,,,,W.
03WN01242,103820472,03,X0472,82,3,00,80,52N,9,3,2,3.0,3,3,3,112,219,107,1,9.4,70,81,0.669,90,5,1,,,0,N,.,,,Z0000,81,A7602,04,88,5,95,296,8,5,0,2.16,128.0,T,98,,,0,0,,0.0,,,,,,,,SxP
03WN01243,103820473,03,X0473,82,3,00,80,52N,9,3,2,3.0,3,3,3,112,219,107,2,9.4,74,86,0.716,95,5,1,,,0,N,.,,,Z0000,81,A7602,04,88,5,95,296,8,5,0,2.16,128.0,T,105,,,0,0,,0.0,,,,,,,,SxP
03WN01244,103820474,03,X0474,82,2,00,01,-5-,8,2,2,3.0,3,3,1,112,224,112,2,9.8,51,70,0.538,74,1,1,,,2,X,.,e.0,,T7449,44,01267,00,18,1,,,5,5,93,1.59,105.7,1,78,,,0,0,,0.0,,,,,,,,JxR
03WN01245,103820475,03,X0475,82,2,00,01,-5-,8,2,2,3.0,3,3,1,112,224,112,1,9.9,43,73,0.563,78,1,1,,,2,X,.,,,T7449,44,01267,00,18,6,19,288,5,5,97,1.59,105.7,1,77,,,0,0,,0.0,,,,,,,,JxR
03WN01246,103820476,03,X0476,82,3,00,30,-4-,8,2,2,2.0,2,2,1,112,224,112,5,8.9,45,77,0.608,82,1,1,,,0,X,.,,,A7553,04,A8616,04,81,3,93,260,5,5,0,1.94,121.0,3,84,,,0,0,,0.078,,,,,,,,W.
03WN01247,103820477,03,X0477,82,2,00,30,-4-,8,2,2,2.0,2,2,1,112,224,112,5,7.9,50,79,0.635,84,1,1,,,0,X, 16,,,A7553,04,A8616,04,81,2,92,261,5,5,106,1.94,121.0,2,87,88,,0,0,,0.078,,,,,,,,JxP
03WN01248,103820478,03,X0478,82,2,00,31,-4-,8,2,2,7.0,7,5,1,112,224,112,15,9.9,23,35,0.224,37,1,1,,,0,X,.,,,A7553,04,S7503,10,13,3,93,260,5,5,62,2.28,110.0,3,47,,,0,0,,0.001,,,,,,,,JxR
03WN01249,103820479,03,X0479,82,3,00,31,-4-,8,2,2,7.0,7,5,1,112,224,112,15,10.0,43,63,0.473,67,1,1,,,0,X,.,,,A7553,04,S7503,10,13,3,93,260,5,5,0,2.28,110.0,3,83,,,0,0,,0.001,,,,,,,,W.
03WN01250,103820480,03,X0480,82,2,00,32,-4-,8,2,2,5.0,5,4,1,112,224,112,12,12.4,53,75,0.559,79,1,1,,,2,X, 26,,,A7553,04,T6702,44,42,2,92,261,5,5,97,1.78,101.8,2,86,88,,0,0,,0.0,,,,,,,,JxT
03WN01251,103820481,03,X0481,82,2,00,32,-4-,8,2,2,5.0,5,4,1,112,224,112,13,13.1,51,74,0.544,78,1,1,,,2,X, 27,,HAIRY,A7553,04,T6702,44,42,2,92,261,5,5,96,1.78,101.8,2,82,85,,0,0,,0.0,,,,,,,,JxT
03WN01252,103820482,03,X0482,82,2,00,31,-4-,5,1,1,3.0,3,3,1,112,224,112,11,13.2,70,99,0.766,105,1,1,,,0,X,.,e.1,NICE,A7553,04,R2078,11,10,1,,,1,1,120,1.88,104.1,1,113,,,0,0,,0.0,,,,,,,,JxR
03WN01253,103820483,03,X0483,82,3,00,00,-4-,9,3,3,2.0,2,2,1,112,224,112,6,9.5,49,71,0.549,75,1,1,,,7,X,.,,,00000,00,K1738,64,68,3,93,260,9,8,0,2.03,143.6,3,80,,,0,0,,0.0,,,,,,,,W.
03WN01254,103820484,03,X0484,82,3,00,00,-4-,9,3,3,2.0,2,2,1,112,224,112,15,9.1,36,61,0.463,65,1,1,,,7,X,.,,,00000,00,K1738,64,68,3,93,260,9,8,0,2.03,143.6,3,76,,,0,0,,0.0,,,,,,,,W.
03WN01255,103820485,03,X0485,82,3,00,00,-4-,9,3,3,2.0,2,2,1,112,224,112,5,10.3,33,60,0.444,64,1,1,,,7,X,.,,,00000,00,K1738,64,68,3,93,260,9,8,0,2.03,143.6,3,69,,,0,0,,0.0,,,,,,,,W.
03WN01256,103820486,03,X0486,82,2,00,00,BLK,9,3,2,3.0,3,3,1,112,224,112,15,10.0,57,64,0.482,68,1,1,,3-,1,X,BLK,,F3-,T0000,44,K1361,64,00,3,93,260,8,5,81,2.0,79.3,3,67,,,0,0,,0.0,,,,,,,,.
03WN01257,103820487,03,X0487,82,2,00,00,BLK,9,3,2,3.0,3,3,1,112,224,112,16,9.0,54,76,0.598,81,1,1,,,1,X,BLK,,,T0000,44,K1361,64,00,3,93,260,8,5,93,2.0,79.3,3,94,,,0,0,,0.0,,,,,,,,.
03WN01258,103820489,03,X0489,82,2,00,32,-5-,8,2,2,3.0,3,3,1,112,224,112,1,10.1,51,77,0.597,82,1,1,,,0,X, 17,,,T7866,44,00102,00,88,2,92,261,5,5,108,2.02,135.7,2,84,92,,0,0,,0.0,,,,,,,,JxP
03WN01259,103820490,03,X0490,82,2,00,32,-5-,8,2,2,3.0,3,3,1,112,224,112,15,10.4,54,80,0.621,85,1,1,,,0,X, 16,,,T7866,44,00102,00,88,2,92,261,5,5,111,2.02,135.7,2,85,97,,0,0,,0.0,,,,,,,,JxP
03WN01260,103820491,03,X0491,82,2,00,01,-4-,5,1,1,2.0,2,2,1,112,224,112,5,13.1,58,82,0.615,87,1,1,,,0,X,.,e.2,"PNEU.,HAIRY",T7939,44,R2204,11,10,1,,,1,1,105,1.69,106.4,1,88,,,0,0,,0.0,,,,,,,,JxR
03WN01261,103820495,03,X0495,82,2,00,20,43T,8,2,2,3.0,3,3,1,112,224,112,1,11.8,60,97,0.761,103,5,1,,,I,I,.,,,Z0000,81,T7760,44,ID,3,93,260,5,4,0,1.82,114.7,3,102,,,0,0,,0.0,,,,,,,,.
03WN01262,103820496,03,X0496,82,2,00,20,43T,8,2,2,3.0,3,3,1,112,224,112,7,10.0,38,48,0.339,51,5,1,,,I,I,.,,,Z0000,81,T7760,44,ID,3,93,260,5,6,0,1.82,114.7,3,44,,,0,0,,0.0,,,,,,,,.
03WN01263,103820497,03,X0497,82,3,00,02,-5-,8,2,2,4.0,4,4,1,112,224,112,1,12.0,45,69,0.509,73,1,1,,,2,X,.,,1CRYPTORCHID,T7449,44,T7165,44,42,3,93,260,5,5,0,1.69,102.8,3,72,,,0,0,,0.071,,,,,,,,W.
03WN01264,103820498,03,X0498,82,3,00,02,-5-,8,2,2,4.0,4,4,1,112,224,112,10,13.5,54,80,0.594,85,1,1,,,2,X,.,,,T7866,44,T7165,44,42,3,93,260,5,5,0,1.69,102.8,3,94,,,0,0,,0.068,,,,,,,,W.
03WN01265,103820503,03,X0503,82,2,00,02,-5-,8,2,1,4.0,4,4,2,113,225,112,1,11.5,54,78,0.594,83,1,1,,,2,X,.,,12HRS LATE,T7449,44,T7164,44,41,6,01,206,3,2,93,1.69,72.5,6,0,,,0,0,,0.018,,,,,,,,
03WN01266,103820504,03,X0504,82,2,00,01,-5-,5,1,1,6.0,6,4,H,113,219,106,3,14.8,0,98,0.785,109,1,1,,,0,X,.,e.0,,T7866,44,S8388,10,12,1,,,1,1,133,1.85,138.5,1,120,,,0,0,,0.0,,,,,,,,JxR
03WN01267,103820505,03,X0505,82,3,00,31,-4-,8,2,2,5.0,5,4,1,113,224,111,7,11.3,59,81,0.628,87,1,1,,,0,X,.,,,A0000,04,S9345,10,12,3,93,260,5,5,0,1.65,115.6,3,87,,,0,0,,0.0,,,,,,,,W.
03WN01268,103820506,03,X0506,82,3,00,31,-4-,8,2,2,5.0,5,4,1,113,224,111,7,11.2,43,75,0.575,80,1,1,,,0,X,.,,,A7553,04,S9345,10,12,3,93,260,5,5,0,1.65,115.6,3,81,,,0,0,,0.0,,,,,,,,W.
03WN01269,103820507,03,X0507,82,2,00,32,-4-,8,2,2,6.0,6,4,1,113,224,111,3,10.5,48,72,0.554,77,1,1,,,2,X, 27,,4TEATS,A7553,04,T6234,44,42,2,92,261,5,5,96,1.71,106.1,2,81,86,,0,0,,0.0,,,,,,,,JxT
03WN01270,103820508,03,X0508,82,2,00,32,-4-,8,2,2,6.0,6,4,1,113,224,111,15,10.3,48,69,0.529,74,1,1,,,2,X,Ana,,4TEATS,A7553,04,T6234,44,42,3,93,260,5,5,93,1.71,106.1,3,82,,,0,0,,0.0,,,,,,,,JxT
03WN01271,103820509,03,X0509,82,3,00,01,-4-,8,2,2,3.0,3,3,1,113,224,111,1,10.2,49,69,0.53,74,1,1,,,0,X,.,,,T7481,44,R1550,11,13,3,93,260,5,5,0,1.85,122.3,3,71,,,0,0,,0.0,,,,,,,,W.
03WN01272,103820510,03,X0510,82,2,00,31,-4-,8,2,2,3.0,3,3,1,113,224,111,11,10.4,50,77,0.6,82,1,1,,,0,X,.,e.1,,A7553,04,R1550,11,13,1,,,5,5,105,1.85,122.3,1,91,,,0,0,,0.0,,,,,,,,JxR
03WN01273,103820512,03,X0512,82,2,00,33,51N,9,3,2,6.0,6,4,3,113,219,106,3,9.7,71,83,0.692,93,1,1,,,0,N,.,e.1,,K0000,64,A4343,04,81,1,,,8,5,0,2.3,124.6,1,103,,,0,0,,0.0,,,,,,,,CxP
03WN01274,103820513,03,X0513,82,3,00,33,51N,9,3,2,6.0,6,4,3,113,219,106,4,9.6,70,82,0.683,92,1,1,,,0,N,.,,,K0000,64,A4343,04,81,5,95,296,8,5,0,2.3,124.6,T,101,,,0,0,,0.0,,,,,,,,CxP
03WN01275,103820516,03,X0516,82,3,00,80,52N,9,3,2,3.0,3,3,3,113,219,106,1,10.4,71,82,0.675,91,5,1,,,0,N,.,,,Z0000,81,A7457,04,88,5,95,296,8,5,0,2.16,122.9,T,94,,,0,0,,0.0,,,,,,,,SxP
03WN01276,103820517,03,X0517,82,3,00,80,52N,9,3,2,3.0,3,3,3,113,219,106,1,9.8,70,82,0.681,92,5,1,,,0,N,.,,,Z0000,81,A7457,04,88,5,95,296,8,5,0,2.16,122.9,T,102,,,0,0,,0.0,,,,,,,,SxP
03WN01277,103820519,03,X0519,82,2,00,02,-1-,8,2,2,2.0,2,2,1,113,224,111,9,10.2,41,56,0.413,60,1,1,,,2,X,.,,,T8164,44,T8564,44,42,3,93,260,5,5,82,1.78,109.2,3,72,,,0,0,,0.067,,,,,,,,JxT
03WN01278,103820520,03,X0520,82,2,00,02,-1-,8,2,2,2.0,2,2,1,113,224,111,12,10.7,34,47,0.327,50,1,1,,,2,X,.,,,T8164,44,T8564,44,42,3,93,260,5,5,73,1.78,109.2,3,53,,,0,0,,0.067,,,,,,,,JxT
03WN01279,103820521,03,X0521,82,3,00,33,-4-,8,2,2,3.0,3,3,1,113,224,111,3,15.5,62,93,0.698,99,1,1,,,7,X,.,,,A7553,04,K1439,64,68,3,93,260,5,5,0,1.86,131.8,3,97,,,0,0,,0.0,,,,,,,,W.
03WN01280,103820522,03,X0522,82,2,00,33,-4-,8,2,2,3.0,3,3,1,113,224,111,4,13.2,56,86,0.656,92,1,1,,,7,X, 22,,4TEATS,A7553,04,K1439,64,68,2,92,261,5,5,116,1.86,131.8,2,92,100,,0,0,,0.0,,,,,,,,JxC
03WN01281,103820523,03,X0523,82,2,00,10,-1-,9,3,2,3.0,3,3,1,113,224,111,11,9.6,53,85,0.679,91,5,1,,,0,X,.,,,Z0000,81,R1197,11,11,3,93,260,8,5,0,1.99,124.9,3,92,,,0,0,,0.0,,,,,,,,.
03WN01282,103820524,03,X0524,82,3,00,10,-1-,9,3,2,3.0,3,3,1,113,224,111,10,8.9,51,84,0.677,90,5,1,,,0,X,.,,,Z0000,81,R1197,11,11,3,93,260,8,5,0,1.99,124.9,3,84,,,0,0,,0.0,,,,,,,,W.
03WN01283,103820527,03,X0527,82,2,00,01,-5-,8,2,1,2.0,2,2,1,113,224,111,3,8.4,52,73,0.582,78,1,1,,,0,X,.,e.2,,T7341,44,R2811,11,10,1,,,3,2,97,1.84,105.1,1,76,,,0,0,,0.0,,,,,,,,JxR
03WN01284,103820528,03,X0528,82,2,00,02,-5-,5,1,1,7.0,7,5,2,113,225,112,12,11.7,53,82,0.628,87,1,1,,,2,X, 26,,,T7449,44,T5515,44,41,2,92,261,1,1,103,1.93,100.1,2,85,92,,0,0,,0.017,,,,,,,,JxT
03WN01285,103820529,03,X0529,82,3,00,33,51N,8,2,2,4.0,4,4,3,113,219,106,1,13.0,76,88,0.708,98,1,1,,,0,N,.,,,K0000,64,A6233,04,88,5,95,296,5,5,0,1.85,128.1,T,99,,,0,0,,0.0,,,,,,,,CxP
03WN01286,103820530,03,X0530,82,3,00,33,51N,8,2,2,4.0,4,4,3,113,219,106,1,11.1,67,77,0.622,86,1,1,,,0,N,X,,,K0000,64,A6233,04,88,3,93,260,5,5,0,1.85,128.1,T,91,,,0,0,,0.0,,,,,,,,CxP
03WN01287,103820531,03,X0531,82,2,00,31,-4-,8,2,2,7.0,7,5,1,113,224,111,1,11.2,57,79,0.611,84,1,1,,,0,X,.,e.0,4TEATS,A7553,04,S7019,10,13,1,,,5,4,104,1.44,110.8,1,87,,,0,0,,0.0,,,,,,,,JxR
03WN01288,103820532,03,X0532,82,2,00,01,-4-,8,2,2,7.0,7,5,1,113,224,111,1,9.5,48,73,0.572,78,1,1,,,0,X,.,e.1,4TEATS,T7481,44,S7019,10,13,1,,,5,6,98,1.44,110.8,1,78,,,0,0,,0.0,,,,,,,,JxR
03WN01289,103820534,03,X0534,82,2,00,01,-5-,9,3,2,4.0,4,4,1,113,224,111,15,7.9,47,68,0.541,73,1,1,,,0,X,.,e.2,,T7341,44,R0725,11,12,1,,,8,7,95,1.92,116.1,1,73,,,0,0,,0.0,,,,,,,,JxR
03WN01290,103820535,03,X0535,82,3,00,01,-5-,9,3,2,4.0,4,4,1,113,224,111,16,11.5,60,85,0.662,91,1,1,,,0,X,.,,,T0000,44,R0725,11,12,3,93,260,8,3,0,1.92,116.1,3,95,,,0,0,,0.0,,,,,,,,W.
03WN01291,103820536,03,X0536,82,2,00,00,BLK,5,1,1,1.0,1,1,1,113,224,111,7,12.4,57,83,0.636,89,9,1,,,1,X,BLK,974,BLACK EWE,Z0000,81,Z8180,81,00,1,,,1,1,102,1.0,89.0,1,95,,,0,0,,0.0,,,,,,,,Blk
03WN01292,103820537,03,X0537,82,3,00,30,-4-,8,2,2,5.0,5,4,1,113,224,111,3,10.6,52,64,0.481,68,1,1,,,0,X,Ana,,NICE,A7553,04,A5279,04,81,3,93,260,5,5,0,1.94,117.3,3,70,,,0,0,,0.075,,,,,,,,W.
03WN01293,103820538,03,X0538,82,3,00,30,-4-,8,2,2,5.0,5,4,1,113,224,111,3,9.9,52,75,0.586,80,1,1,,,0,X,Ana,,NICE,A7553,04,A5279,04,81,3,93,260,5,5,0,1.94,117.3,3,85,,,0,0,,0.075,,,,,,,,W.
03WN01294,103820539,03,X0539,82,2,00,32,-5-,5,1,1,6.0,6,4,1,113,224,111,4,6.4,47,75,0.618,81,1,1,,,0,X, 17,,,T7866,44,A4081,04,81,2,92,261,1,1,104,2.0,122.4,2,85,87,,0,0,,0.0,,,,,,,,JxP
03WN01295,103820540,03,X0540,82,2,00,01,-5-,8,2,2,4.0,4,4,1,113,224,111,2,12.4,49,69,0.51,74,1,1,,,0,X,.,e.0,,T7341,44,R0399,11,12,1,,,5,5,95,1.67,113.9,1,79,,,0,0,,0.0,,,,,,,,JxR
03WN01296,103820541,03,X0541,82,2,00,01,-5-,8,2,2,4.0,4,4,1,113,224,111,7,12.4,54,78,0.591,83,1,1,,,0,X,.,e.1,,T7866,44,R0399,11,12,1,,,5,5,103,1.67,113.9,1,91,,,0,0,,0.0,,,,,,,,JxR
03WN01297,103820542,03,X0542,82,3,00,33,51N,9,3,2,4.0,4,4,3,114,219,105,3,11.0,70,82,0.676,92,1,1,,,0,N,.,,,K0000,64,A6849,04,88,5,95,296,8,5,0,2.23,121.2,T,99,,,0,0,,0.0,,,,,,,,CxP
03WN01298,103820543,03,X0543,82,3,00,33,51N,9,3,2,4.0,4,4,3,114,219,105,3,12.0,75,87,0.714,98,1,1,,,0,N,.,,,K0000,64,A6849,04,88,5,95,296,8,5,0,2.23,121.2,T,104,,,0,0,,0.0,,,,,,,,CxP
03WN01299,103820546,03,X0546,82,2,00,33,51N,9,3,2,3.0,3,3,3,114,219,105,3,9.5,60,68,0.557,76,1,1,,,0,N,.,e.2,,K0000,64,A7217,04,81,1,,,8,6,0,2.16,121.8,1,84,,,0,0,,0.0,,,,,,,,CxP
03WN01300,103820547,03,X0547,82,3,00,33,51N,9,3,2,3.0,3,3,3,114,219,105,4,11.4,64,73,0.587,82,1,1,,,0,N,.,,,K0000,64,A7217,04,81,5,95,296,8,4,0,2.16,121.8,T,93,,,0,0,,0.0,,,,,,,,CxP
03WN01301,103820551,03,X0551,82,2,00,32,-4-,8,2,2,6.0,6,4,1,114,224,110,14,11.3,46,65,0.488,70,1,1,,,2,X,.,,4TEATS,A7553,04,T5975,44,41,3,93,260,5,5,89,1.51,102.6,3,74,,,0,0,,0.001,,,,,,,,JxT
03WN01302,103820552,03,X0552,82,2,00,32,-4-,8,2,2,6.0,6,4,1,114,224,110,8,13.0,47,70,0.518,75,1,1,,,2,X, 27,,NICE,A0000,04,T5975,44,41,2,92,261,5,5,93,1.51,102.6,2,82,78,,0,0,,0.0,,,,,,,,JxT
03WN01303,103820553,03,X0553,82,3,00,32,-5-,8,2,2,4.0,4,4,1,114,224,110,7,10.6,42,67,0.513,72,1,1,,,0,X,.,,,T7866,44,91149,09,88,3,93,260,5,5,0,1.98,110.5,3,76,,,0,0,,0.0,,,,,,,,W.
03WN01304,103820554,03,X0554,82,3,00,32,-5-,8,2,2,4.0,4,4,1,114,224,110,2,11.2,55,78,0.607,84,1,1,,,0,X,.,,,T7866,44,91149,09,88,3,93,260,5,5,0,1.98,110.5,3,85,,,0,0,,0.0,,,,,,,,W.
03WN01305,103820555,03,X0555,82,3,00,02,-1-,5,1,1,7.0,7,5,1,114,224,110,2,13.1,63,91,0.708,98,1,1,,,2,X,.,,UGLY,T8164,44,T5668,44,42,3,93,260,1,1,0,1.47,84.6,3,102,,,0,0,,0.08,,,,,,,,W.
03WN01306,103820556,03,X0556,82,2,00,33,51N,9,3,2,2.0,2,2,3,114,219,105,4,9.9,65,75,0.62,84,1,1,,,0,N,.,e.0,,K0000,64,A8580,04,83,1,,,8,5,0,2.28,129.3,1,93,,,0,0,,0.0,,,,,,,,CxP
03WN01307,103820557,03,X0557,82,3,00,33,51N,9,3,2,2.0,2,2,3,114,219,105,4,9.2,56,63,0.512,71,1,1,,,0,N,X,,,K0000,64,A8580,04,83,3,93,260,8,5,0,2.28,129.3,T,83,,,0,0,,0.0,,,,,,,,CxP
03WN01308,103820558,03,X0558,82,3,00,33,51N,9,3,1,2.0,2,2,2,114,225,111,16,7.3,42,65,0.52,70,1,1,,,0,N,.,,,K0000,64,A8580,04,83,3,93,260,7,2,0,2.28,129.3,3,72,,,0,0,,0.0,,,,,,,,W.
03WN01309,103820559,03,X0559,82,3,00,33,51N,5,1,1,7.0,7,5,3,114,219,105,2,14.1,88,104,0.856,117,1,1,,,0,N,.,,,K0000,64,A3464,04,81,3,93,260,1,1,0,2.03,122.7,3,106,,,0,0,,0.0,,,,,,,,W.
03WN01310,103820560,03,X0560,82,3,00,80,52N,8,2,2,4.0,4,4,3,114,219,105,2,14.1,77,90,0.723,101,5,1,,,0,N,.,,NICE,Z0000,81,A6902,04,82,5,95,296,5,4,0,1.85,113.1,T,108,,,0,0,,0.0,,,,,,,,SxP
03WN01311,103820561,03,X0561,82,2,00,80,52N,8,2,2,4.0,4,4,3,114,219,105,2,10.7,64,74,0.603,83,5,1,,,0,N,.,e.6,,Z0000,81,A6902,04,82,1,,,5,6,0,1.85,113.1,1,85,,,0,0,,0.0,,,,,,,,SxP
03WN01312,103820562,03,X0562,82,2,00,32,-5-,8,2,2,2.0,2,2,1,114,224,110,4,11.2,48,69,0.525,74,1,1,,,0,X, 18,,4TEATS,T7866,44,A8296,04,81,2,92,261,5,5,97,1.94,118.7,2,81,83,,0,0,,0.0,,,,,,,,JxP
03WN01313,103820563,03,X0563,82,3,00,32,-5-,8,2,2,2.0,2,2,1,114,224,110,6,10.7,48,68,0.521,73,1,1,,,0,X,.,,,T7449,44,A8296,04,81,3,93,260,5,5,0,1.94,118.7,3,85,,,0,0,,0.0,,,,,,,,W.
03WN01314,103820564,03,X0564,82,3,00,01,-5-,8,2,2,7.0,7,5,1,114,224,110,3,11.7,49,72,0.548,77,1,1,,,0,X,.,,,T7449,44,S6965,10,11,3,93,260,5,4,0,1.73,108.1,3,85,,,0,0,,0.0,,,,,,,,W.
03WN01315,103820565,03,X0565,82,2,00,01,-5-,8,2,2,7.0,7,5,1,114,224,110,16,9.5,50,70,0.55,76,1,1,,,0,X,.,e.2,,T7449,44,S6965,10,11,1,,,5,6,96,1.73,108.1,1,79,,,0,0,,0.0,,,,,,,,JxR
03WN01316,103820566,03,X0566,82,3,00,32,-5-,5,1,1,4.0,4,4,1,114,224,110,1,14.5,61,91,0.695,98,1,1,,,0,X,.,,,T7866,44,90687,09,88,3,93,260,1,1,0,1.85,117.4,3,100,,,0,0,,0.0,,,,,,,,W.
03WN01317,103820568,03,X0568,82,2,00,01,-5-,8,2,1,3.0,3,3,1,114,224,110,5,12.8,60,82,0.629,88,1,1,,,2,X,.,e.0,,T7866,44,00795,00,18,1,,,3,2,100,1.56,84.2,1,93,,,0,0,,0.0,,,,,,,,JxR
03WN01318,103820569,03,X0569,82,3,00,20,-1-,8,2,2,2.0,2,2,1,114,224,110,11,12.8,62,93,0.729,100,5,1,,,2,X,.,,BF,Z0000,81,T8645,44,41,3,93,260,5,5,0,1.61,109.7,3,104,,,0,0,,0.0,,,,,,,,W.
03WN01319,103820570,03,X0570,82,3,00,20,-1-,8,2,2,2.0,2,2,1,114,224,110,15,12.1,50,80,0.617,86,5,1,,,2,X,.,,BF,Z0000,81,T8645,44,41,3,93,260,5,5,0,1.61,109.7,3,84,,,0,0,,0.0,,,,,,,,W.
03WN01320,103820571,03,X0571,82,2,00,01,-5-,5,1,1,2.0,2,2,1,114,224,110,10,12.5,58,83,0.641,89,1,1,,,0,X,.,e.1,4TEATS,T7866,44,R2360,11,11,1,,,1,1,107,1.69,108.5,1,89,,,0,0,,0.0,,,,,,,,JxR
03WN01321,103820572,03,X0572,82,2,00,32,-5-,5,1,1,3.0,3,3,1,114,224,110,1,11.0,52,79,0.618,85,1,1,,,0,X, 16,,,T7866,44,A7245,04,81,2,92,261,1,1,105,1.73,113.7,2,85,94,,0,0,,0.0,,,,,,,,JxP
03WN01322,103820573,03,X0573,82,2,00,01,-5-,8,2,2,2.0,2,2,1,114,224,110,8,14.3,49,71,0.515,76,1,1,,,0,X,.,e.2,ENTR,T7341,44,R2883,11,10,1,,,5,5,100,1.86,124.4,1,86,,,0,0,,0.0,,,,,,,,JxR
03WN01323,103820574,03,X0574,82,2,00,01,-5-,8,2,2,2.0,2,2,1,114,224,110,5,13.3,49,72,0.534,77,1,1,,,0,X,.,e.0,,T7449,44,R2883,11,10,1,,,5,5,101,1.86,124.4,1,86,,,0,0,,0.0,,,,,,,,JxR
03WN01324,103820575,03,X0575,82,2,00,30,-4-,7,2,1,2.0,2,2,2,114,225,111,5,8.1,46,70,0.558,75,1,1,,,0,X,.,,PINK,A7553,04,A8456,04,84,3,93,260,3,2,93,2.11,102.3,3,73,,,0,0,,0.062,,,,,,,,JxP
03WN01325,103820577,03,X0577,82,3,00,32,-5-,9,3,1,5.0,5,4,2,114,225,111,9,9.8,61,89,0.714,95,1,1,,,0,X,.,,,T7866,44,A5473,04,81,3,93,260,7,2,0,2.16,100.2,3,92,,,0,0,,0.0,,,,,,,,W.
03WN01326,103820580,03,X0580,82,3,00,30,-4-,8,2,2,4.0,4,4,1,114,224,110,4,12.3,57,80,0.615,86,1,1,,,0,X,Ana,,,A7553,04,90880,09,88,3,93,260,5,5,0,1.98,99.4,3,87,,,0,0,,0.058,,,,,,,,W.
03WN01327,103820581,03,X0581,82,3,00,30,-4-,8,2,2,4.0,4,4,1,114,224,110,3,11.4,52,75,0.578,81,1,1,,,0,X,Ana,,,A7553,04,90880,09,88,3,93,260,5,5,0,1.98,99.4,3,87,,,0,0,,0.058,,,,,,,,W.
03WN01328,103820583,03,X0583,82,3,00,31,-4-,9,3,2,4.0,4,4,1,114,224,110,15,11.2,50,83,0.653,90,1,1,,,2,X,Ana,,,A7553,04,91058,09,18,3,93,260,8,5,0,1.8,104.7,3,95,,,0,0,,0.0,,,,,,,,W.
03WN01329,103820584,03,X0584,82,3,00,01,-4-,9,3,2,4.0,4,4,1,114,224,110,10,10.3,50,73,0.57,79,1,1,,,2,X,Ana,,MSG d224,T7481,44,91058,09,18,7,97,224,8,5,0,1.8,104.7,7,0,,,0,0,,0.0,,,,,,,,
03WN01330,103820585,03,X0585,82,2,00,31,-4-,8,2,2,2.0,2,2,1,114,224,110,11,9.9,41,65,0.501,70,1,1,,,0,X,.,,HERNIA,A7553,04,R2894,11,13,6,54,241,5,5,93,1.84,119.7,6,0,,,0,0,,0.0,,,,,,,,
03WN01331,103820586,03,X0586,82,2,00,31,-4-,8,2,2,2.0,2,2,1,114,224,110,4,10.3,39,63,0.479,68,1,1,,,0,X,.,,"HAIRY, X",A7553,04,R2894,11,13,3,93,260,5,5,92,1.84,119.7,3,75,,,0,0,,0.0,,,,,,,,JxR
03WN01332,103820588,03,X0588,82,3,00,31,-4-,8,2,1,4.0,4,4,1,114,224,110,2,10.8,56,91,0.729,98,1,1,,,0,X,.,,,A7553,04,R0211,11,13,3,93,260,3,2,0,1.67,109.3,3,98,,,0,0,,0.0,,,,,,,,W.
