UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,LOT,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT
90WN00581, 90034717,90,03,L4717,1,80,30,P.2,2,1,3,2,1.0,1,1,1,89,130,7,54,86,620, 5, 0,, 0,  0,  0,,,1,1,2,0,209,1170,93,,,,2370,03,4062,03,,80,611,70,3,99
90WN00582, 90034719,90,03,L4719,2,80,30,P.2,2,1,3,2,1.0,1,1,1,89,130,4,65,86,612, 5, 0,, 0,  0,P-2,,,1,1,1,0,209,1180,,,,,2370,03,3376,03,,80,661,71,1,97
90WN00583, 90034722,90,03,L4722,3,81,30,P.5,3,1,7,2,1.0,1,1,1,90,129,3,59,85,613, 5, 0,, 0,  0,  0,,,2,1,1,0,219,1266,93,,,,2003,03,3954,03,,79,602,71,3,98
90WN00584, 90034723,90,03,L4723,3,81,30,P.5,3,1,7,2,1.0,1,1,1,90,129,6,74,95,679, 5, 0,, 0,  0,  0,,,1,1,1,0,219,1266,93,,,,2003,03,3954,03,,89,670,71,3,104
90WN00585, 90034724,90,03,L4724,3,82,30,P.8,2,2,5,5,1.0,1,1,1,90,129,5,67,64,444, 6, 0,, 0,  0,  0,,,1,1,1,0,209,1260,93,,,,2086,03,4018,03,,60,554,71,3,76
90WN00586, 90034725,90,03,L4725,2,82,30,P.8,2,2,5,5,1.0,1,1,1,90,129,32,68,56,381, 4, 0,, 0,  0,11,,,1,1,2,0,209,1260,92,,263,,2086,03,4018,03,,53,540,71,2,69
90WN00587, 90034726,90,03,L4726,3,82,30,P.7,2,1,3,2,1.0,1,1,1,90,129,7,84,73,501,12, 0,, 0,  0,  0,,,2,1,1,0,209,1232,93,,,,1910,03,3338,03,,68,493,7x,3,85
90WN00588, 90034727,90,03,L4727,2,82,30,P.7,2,1,3,2,1.0,1,1,1,90,129,32,78,77,536, 8, 0,, 0,  0,P-5,,,1,1,1,0,209,1232,,,,,1910,03,3338,03,,72,611,7x,1,92
90WN00589, 90034728,90,03,L4728,2,83,30,P.3,2,2,5,7,1.0,1,1,1,90,129,4,43,59,424, 6, 0,, 0,  0,12,,,1,1,1,0,209,1292,92,,263,,1927,03,3572,03,,55,595,70,2,68
90WN00590, 90034729,90,03,L4729,3,83,30,P.3,2,2,5,3,1.0,1,1,1,90,129,4,75,80,562, 6, 0,, 0,  0,  0,,,2,1,2,0,209,1292,93,,,,1927,03,3572,03,,75,644,70,3,93
90WN00591, 90034730,90,03,L4730,2,80,30,P.1,1,1,1,1,1.0,1,1,1,90,129,28,98,75,505, 8, 0,, 0,  0,P-1,,,2,1,1,0,199,1162,,,,,2502,03,3606,03,,70,561,7x,1,92
90WN00592, 90034731,90,03,L4731,2,82,30,P.8,2,2,5,5,1.0,1,1,1,90,129,22,72,64,440, 4, 0,, 0,  0,10,,,1,1,1,0,209,1282,92,,263,,2086,03,3891,03,,60,590,70,2,76
90WN00593, 90034732,90,03,L4732,3,82,30,P.8,2,2,5,5,1.0,1,1,1,90,129,23,62,66,464, 6, 0,, 0,  0,  0,,,1,1,2,0,209,1282,93,,,,2086,03,3891,03,,62,591,70,3,78
90WN00594, 90034734,90,03,L4734,2,80,30,P.1,2,1,3,2,1.0,1,1,1,90,129,16,88,87,606, 5, 0,, 0,  0,P-1,,,1,1,1,0,209,1184,,,,,2502,03,3631,03,,82,667,71,1,102
90WN00595, 90034735,90,03,L4735,2,82,30,P.8,2,1,3,2,1.0,1,1,1,90,129,30,62,73,518, 5, 0,, 0,  0,P-6,,,1,1,1,0,209,1160,,,,,2086,03,3369,03,,68,591,70,1,88
90WN00596, 90034737,90,03,L4737,3,80,30,P.1,2,2,5,5,1.0,1,1,1,90,129,32,77,57,382,10, 0,, 0,  0,  0,,,1,1,1,0,209,1274,93,,,,2502,03,4197,03,,54,517,70,3,74
90WN00597, 90034738,90,03,L4738,2,80,30,P.1,2,2,5,5,1.0,1,1,1,90,129,22,87,68,460, 7, 0,, 0,  0,P-1,,,1,1,1,0,209,1274,,,,,2502,03,4197,03,,64,610,70,1,80
90WN00598, 90034739,90,03,L4739,3,80,30,P.2,2,1,3,2,1.0,1,1,1,91,128,20,53,77,560, 6, 0,, 0,  0,  0,,,2,1,1,0,209,1156,93,,,,2370,03,4341,03,,73,565,70,3,90
90WN00599, 90034741,90,03,L4741,3,82,30,P.8,2,1,3,2,1.0,1,1,1,91,128,24,74,88,630, 5, 0,, 0,  0,  0,,,1,1,3,0,209,1180,93,,,,2086,03,3701,03,,83,638,71,3,101
90WN00600, 90034743,90,03,L4743,3,82,30,P.7,1,1,1,1,1.0,1,1,1,91,128,11,103,84,576, 6, 0,, 0,  0,  0,,,1,1,1,0,199,1168,93,,,,1910,03,3612,03,,79,549,7x,3,96
90WN00601, 90034744,90,03,L4744,3,82,30,P.7,1,1,1,1,1.0,1,1,1,91,128,16,103,88,607, 7, 0,, 0,  0,  0,,,1,1,1,0,199,1178,93,,,,1910,03,3363,03,,83,584,7x,3,99
90WN00602, 90034746,90,03,L4746,2,83,30,P.4,2,1,3,2,1.0,1,1,1,92,127,17,58,62,443, 3, 0,, 0,  0,10,,,1,1,1,0,209,1138,92,,263,,2127,03,3407,03,,59,506,71,2,75
90WN00603, 90034748,90,03,L4748,2,82,30,P.7,2,2,5,4,1.0,1,1,1,92,127,22,68,63,443, 6, 0,, 0,  0,15,,,1,1,1,0,209,1268,92,34,263,,1910,03,3410,03,,60,581,70,2,72
90WN00604, 90034749,90,03,L4749,3,82,30,P.7,2,2,5,6,1.0,1,1,1,92,127,23,54,58,414, 7, 0,, 0,  0,  0,,,2,1,1,0,209,1268,93,,,,1910,03,3410,03,,55,595,70,3,67
90WN00605, 90034750,90,03,L4750,2,81,30,P.5,1,1,1,1,1.0,1,1,1,92,127,32,103,87,604, 8, 0,, 0,  0,P-4,,,2,1,1,0,199,1190,,,,,2003,03,3843,03,,83,666,71,1,100
90WN00606, 90034752,90,03,L4752,2,80,30,41,3,2,8,5,2.5,2,3,1,92,127,23,74,71,501, 6, 0,, 0,  0,P-2,,,1,1,1,0,236,1398,,,,,1921,03,1118,03,,67,538,73,1,80
90WN00607, 90034753,90,03,L4753,2,80,30,41,3,2,8,5,2.5,2,3,1,92,127,32,76,71,499, 8, 0,, 0,  0,P-2,,,1,1,1,0,236,1398,,95,,,1921,03,1118,03,,68,544,73,1,82
90WN00608, 90034755,90,03,L4755,2,82,30,86,2,2,5,5,2.0,2,2,1,92,127,18,55,62,445, 7, 0,, 0,  0,06,,,1,1,1,0,202,1224,92,79,263,,2409,03,2355,03,,59,488,70,2,72
90WN00609, 90034756,90,03,L4756,2,82,30,86,2,2,5,5,2.0,2,2,1,92,127,15,56,69,499, 6, 0,, 0,  0,P-5,,,1,1,1,0,202,1224,,79,,,2409,03,2355,03,,66,539,70,1,82
90WN00610, 90034757,90,03,L4757,3,82,30,P.7,1,1,1,1,1.0,1,1,1,93,126,11,97,97,693, 7, 0,, 0,  0,  0,,,1,1,2,0,199,1198,93,,,,1910,03,4303,03,,93,667,71,3,108
90WN00611, 90034758,90,03,L4758,2,80,30,P.2,2,1,3,2,1.0,1,1,1,93,126,7,69,72,517, 7, 0,, 0,  0,P-1,,,2,1,1,0,209,1156,,,,,2370,03,4084,03,,69,572,70,1,84
90WN00612, 90034760,90,03,L4760,1,82,30,P.8,2,2,5,5,1.0,1,1,1,93,126,3,84,74,521, 6, 0,, 0,  0,  0,,,2,1,2,0,209,1284,,,,,2086,03,3678,03,,71,632,7x,1,81
90WN00613, 90034761,90,03,L4761,1,82,30,P.8,2,2,5,5,1.0,1,1,1,93,126,26,87,60,407, 5, 0,, 0,  0,  0,,,1,1,2,0,209,1284,93,,,,2086,03,3678,03,,58,539,7x,3,69
90WN00614, 90034762,90,03,L4762,2,80,30,P.1,2,1,3,2,1.0,1,1,1,93,126,20,76,69,487, 6, 0,, 0,  0,P-1,,,1,1,1,0,209,1154,,,,,2502,03,3401,03,,66,554,71,1,85
90WN00615, 90034764,90,03,L4764,3,81,30,P.5,1,1,1,1,1.0,1,1,V,93,129,7,96,49,305, 7, 0,, 0,  0,  0,,,1,1,1,0,199,1094,93,,,,2003,03,3722,03,,46,259,71,3,58
90WN00616, 90034765,90,03,L4765,2,81,30,P.6,2,2,5,5,1.0,1,1,1,93,126,3,71,57,396, 4, 0,, 0,  0,16,,,1,1,1,0,209,1284,92,95,263,,2062,03,3515,03,,55,532,70,2,65
90WN00617, 90034766,90,03,L4766,2,81,30,P.6,2,2,5,5,1.0,1,1,1,93,126,11,75,68,480, 6, 0,, 0,  0,P-3,,,1,1,1,0,209,1284,,,,,2062,03,3515,03,,65,623,70,1,78
90WN00618, 90034767,90,03,L4767,2,83,30,P.4,1,1,1,1,1.0,1,1,1,93,126,27,82,69,483, 6, 0,, 0,  0,P-8,,,1,1,1,0,199,1154,,,,,2127,03,4160,03,,66,541,71,1,86
90WN00619, 90034772,90,03,L4772,2,83,30,P.3,1,1,1,1,1.0,1,1,2,94,127,19,65,69,492, 4, 0,, 0,  0,P-8,,,1,1,1,0,199,1148,,,,,1927,03,3344,03,,66,528,71,1,80
90WN00620, 90034773,90,03,L4773,2,81,30,P.6,2,1,3,2,1.0,1,1,2,94,127,21,58,73,529, 4, 0,, 0,  0,P-4,,,2,1,1,0,209,1156,,,,,2062,03,3977,03,,69,581,71,1,83
90WN00621, 90034775,90,03,L4775,1,80,30,P.2,2,1,3,2,1.0,1,1,2,94,127,13,89,106,765, 7, 0,, 0,  0,  0,,,2,1,2,0,209,1212,,,,,2370,03,3721,03,,101,750,71,1,111
90WN00622, 90034776,90,03,L4776,2,83,30,P.3,1,1,1,1,1.0,1,1,2,94,127,21,70,68,480, 5, 0,, 0,  0,P-7,,,2,1,1,0,199,1146,,,,,1927,03,4024,03,,65,517,71,1,83
90WN00623, 90034778,90,03,L4778,2,81,30,P.6,2,1,3,2,1.0,1,1,2,94,127,23,62,74,534, 3, 0,, 0,  0,P-4,,,2,1,1,0,209,1160,,,,,2062,03,4277,03,,70,588,71,1,84
90WN00624, 90034781,90,03,L4781,1,81,30,P.6,2,1,3,2,1.0,1,1,2,94,127,12,82,80,565, 6, 0,, 0,  0,  0,,,1,1,1,0,209,1158,93,,,,2062,03,3861,03,,76,549,7x,3,88
90WN00625, 90034782,90,03,L4782,2,80,30,P.1,2,2,5,5,1.0,1,1,2,95,126,3,86,85,606, 6, 0,, 0,  0,P-1,,,2,1,1,0,209,1288,,,,,2502,03,4266,03,,81,727,70,1,97
90WN00626, 90034783,90,03,L4783,1,80,30,P.1,2,1,3,2,1.0,1,1,2,95,126,27,105,95,671, 9, 0,, 0,  0,  0,,,2,1,2,0,209,1288,,,,,2502,03,4266,03,,91,669,70,1,107
90WN00627, 90034785,90,03,L4785,1,83,30,P.3,2,1,3,2,1.0,1,1,2,95,126,19,92,99,713, 6, 0,, 0,  0,  0,,,1,1,2,0,209,1200,,,,,1927,03,3761,03,,95,704,71,1,106
90WN00628, 90034787,90,03,L4787,2,80,30,P.1,2,1,3,2,1.0,1,1,2,95,126,29,98,86,605, 7, 0,, 0,  0,P-1,,,2,1,1,0,209,1186,,,,,2502,03,4211,03,,82,665,70,1,96
90WN00629, 90034788,90,03,L4788,2,82,30,P.8,1,1,1,1,1.0,1,1,2,95,126,24,90,57,381, 3, 0,, 0,  0,,,,1,1,2,0,199,1126,66,97,271,,2086,03,3946,03,,55,422,70,6,50
90WN00630, 90034789,90,03,L4789,1,82,30,P.8,3,1,7,2,1.0,1,1,2,95,126,26,66,62,440, 8, 0,, 0,  0,  0,,,1,1,3,0,219,1126,93,,,,2086,03,3959,03,,59,437,71,3,70
90WN00631, 90034790,90,03,L4790,2,80,30,P.1,1,1,1,1,1.0,1,1,2,95,126,18,89,80,564, 7, 0,, 0,  0,P-1,,,2,1,1,0,199,1172,,,,,2502,03,3857,03,,77,599,71,1,93
90WN00632, 90034791,90,03,L4791,1,83,30,P.4,2,2,5,5,1.0,1,1,2,95,126,21,75,74,528, 4, 0,, 0,  0,  0,,,2,1,2,0,209,1330,93,14,,,2127,03,3516,03,,71,641,7x,3,83
90WN00633, 90034792,90,03,L4792,1,83,30,P.4,2,2,5,5,1.0,1,1,2,95,126,16,76,86,622, 6, 0,, 0,  0,  0,,,2,1,1,0,209,1330,,,,,2127,03,3516,03,,82,730,7x,1,92
90WN00634, 90034794,90,03,L4794,2,80,30,P.2,2,1,3,2,1.0,1,1,2,95,126,13,69,78,564, 4, 0,, 0,  0,P-2,,,1,1,1,0,209,1264,,,,,2370,03,4001,03,,75,610,70,1,90
90WN00635, 90034795,90,03,L4795,2,80,30,P.2,2,1,3,2,1.0,1,1,2,95,126,7,65,88,647, 5, 0,, 0,  0,P-2,,,1,1,1,0,209,1264,,,,,2370,03,4001,03,,84,688,70,1,91
90WN00636, 90034796,90,03,L4796,1,81,30,54,2,2,5,3,5.0,5,4,2,96,125,6,104,103,741, 6, 0,, 0,  0,  0,,,1,1,2,0,193,1336,,,,,2411,03,8300,02,,99,690,70,1,105
90WN00637, 90034797,90,03,L4797,2,81,30,54,2,2,5,7,5.0,5,4,2,96,125,6,76,83,603, 3, 0,, 0,  0,P-4,,,2,1,1,0,193,1336,,,,,2411,03,8300,02,,80,642,70,1,95
90WN00638, 90034798,90,03,L4798,1,82,30,86,2,2,5,5,2.0,2,2,2,96,125,4,60,63,456, 7, 0,, 0,  0,  0,,,2,1,2,0,219,1178,93,,,,2409,03,2140,03,,61,449,71,3,70
90WN00639, 90034799,90,03,L4799,2,82,30,86,2,2,5,5,2.0,2,2,2,96,125,19,69,78,569, 7, 0,, 0,  0,P-6,,,2,1,1,0,219,1178,,,,,2409,03,2140,03,,75,600,71,1,92
90WN00640, 90034800,90,03,L4800,1,82,30,P.7,1,1,1,1,1.0,1,1,2,96,125,20,120,92,640, 4, 0,, 0,  0,  0,,,2,1,2,0,199,1188,93,14,,,1910,03,3495,03,,89,609,7x,3,95
90WN00641, 90034801,90,03,L4801,2,81,30,P.5,2,1,3,2,1.0,1,1,2,96,125,25,79,59,409, 3, 0,, 0,  0,10,,,1,1,2,0,209,1132,92,,263,,2003,03,3804,03,,57,467,7x,2,73
90WN00642, 90034803,90,03,L4803,2,81,30,P.6,1,1,1,1,1.0,1,1,2,96,125,14,96,85,603, 6, 0,, 0,  0,P-3,,,2,1,1,0,199,1182,,,,,2062,03,3939,03,,82,636,71,1,92
90WN00643, 90034805,90,03,L4805,2,82,30,P.7,2,1,3,2,1.0,1,1,2,96,125,20,58,71,522, 5, 0,, 0,  0,P-5,,,1,1,1,0,209,1156,,,,,1910,03,3840,03,,68,575,70,1,76
90WN00644, 90034806,90,03,L4806,2,80,30,P.2,2,1,3,2,1.0,1,1,2,96,125,14,69,78,569, 6, 0,, 0,  0,P-1,,,1,1,1,0,209,1168,,,,,2370,03,4246,03,,75,617,70,1,83
90WN00645, 90034808,90,03,L4808,2,80,30,P.1,2,1,3,2,1.0,1,1,2,96,125,14,72,72,518, 5, 0,, 0,  0,P-1,,,3,1,1,0,209,1156,54,,317,,2502,03,3938,03,,69,566,71,6,82
90WN00646, 90034809,90,03,L4809,2,82,30,83,3,2,8,6,4.0,4,4,2,96,125,11,58,58,418, 6, 0,, 0,  0,03,,,1,1,1,0,229,1298,92,,263,,2018,03,9223,02,,56,461,71,2,62
90WN00647, 90034810,90,03,L4810,1,82,30,83,3,2,8,4,4.0,4,4,2,96,125,21,76,105,779, 6, 0,, 0,  0,  0,,,1,1,1,0,229,1298,93,34,,,2018,03,9223,02,,101,742,71,3,114
90WN00648, 90034813,90,03,L4813,2,82,30,P.8,4,1,0,2,1.0,1,1,2,96,125,28,57,67,490, 3, 0,, 0,  0,P-6,,,1,1,1,0,229,1148,,,,,2086,03,3945,03,,65,550,70,1,74
90WN00649, 90034814,90,03,L4814,2,82,30,P.7,1,1,1,1,1.0,1,1,2,96,125,6,93,81,574, 7, 0,, 0,  0,P-5,,,2,1,1,0,199,1172,,95,,,1910,03,3412,03,,78,600,70,1,86
90WN00650, 90034815,90,03,L4815,2,81,30,51,2,1,3,2,7.0,7,5,2,96,125,3,92,86,614, 5, 0,, 0,  0,P-3,,,3,1,1,0,251,1162,,,,,2158,03,5155,02,,83,543,71,1,96
90WN00651, 90034816,90,03,L4816,2,80,30,P.1,1,1,1,1,1.0,1,1,2,96,125,15,65,56,396, 6, 0,, 0,  0,13,,,1,1,1,0,199,1124,92,,263,,2502,03,3429,03,,54,430,71,2,60
90WN00652, 90034819,90,03,L4819,2,82,30,P.7,1,1,1,1,1.0,1,1,2,97,124,25,83,85,619, 8, 0,, 0,  0,P-5,,,1,1,1,0,199,1186,,95,,,1910,03,3879,03,,83,663,70,1,92
90WN00653, 90034820,90,03,L4820,3,80,30,44,2,2,5,5,2.0,2,2,2,97,124,20,70,78,573, 4, 0,, 0,  0,  0,,,2,1,2,0,219,1407,93,13,,,2524,03,2335,03,,76,581,70,3,89
90WN00654, 90034821,90,03,L4821,2,80,30,44,2,2,5,5,2.0,2,2,2,97,124,23,62,70,515, 3, 0,, 0,  0,04,,,1,1,1,0,219,1407,92,14,263,,2524,03,2335,03,,68,550,70,2,78
90WN00655, 90034824,90,03,L4824,2,80,30,P.1,1,1,1,1,1.0,1,1,2,97,124,23,86,87,632, 6, 0,, 0,  0,P-1,,,1,1,1,0,199,1188,,,,,2502,03,3373,03,,84,674,71,1,101
90WN00656, 90034825,90,03,L4825,1,81,30,P.6,1,1,1,1,1.0,1,1,2,97,124,17,108,97,695, 5, 0,, 0,  0,  0,,,1,1,2,0,199,1198,93,,,,2062,03,3703,03,,94,662,71,3,103
90WN00657, 90034829,90,03,L4829,1,80,30,P.2,1,1,1,1,1.0,1,1,2,97,124,22,93,100,731, 6, 0,, 0,  0,  0,,,2,1,2,0,199,1204,,,,,2370,03,3512,03,,97,702,7x,1,111
90WN00658, 90034830,90,03,L4830,2,83,30,P.3,2,1,3,2,1.0,1,1,2,97,124,4,77,80,583, 7, 0,, 0,  0,P-8,,,1,1,1,0,209,1172,,,,,1927,03,4335,03,,78,623,7x,1,90
90WN00659, 90034832,90,03,L4832,1,81,30,P.5,1,1,1,1,1.0,1,1,2,97,124,20,98,96,695, 6, 0,, 0,  0,  0,,,2,1,1,0,199,1196,93,,,,2003,03,3775,03,,93,665,70,3,96
90WN00660, 90034833,90,03,L4833,2,81,30,P.5,1,1,1,1,1.0,1,1,2,97,124,26,107,80,559, 5, 0,, 0,  0,P-3,,,3,1,1,0,199,1176,,,,,2003,03,3448,03,,78,603,71,1,93
90WN00661, 90034834,90,03,L4834,2,80,30,P.1,2,1,3,2,1.0,1,1,2,97,124,4,52,70,523, 6, 0,, 0,  0,P-1,,,1,1,1,0,209,1152,,,,,2502,03,3725,03,,68,563,70,1,78
90WN00662, 90034837,90,03,L4837,2,82,30,P.8,1,1,1,1,1.0,1,1,2,97,124,17,73,60,425, 6, 0,, 0,  0,15,,,2,1,1,0,199,1134,92,,263,,2086,03,3445,03,,58,461,71,2,71
90WN00663, 90034839,90,03,L4839,1,83,30,P.4,1,1,1,1,1.0,1,1,2,97,124,23,105,88,625, 5, 0,, 0,  0,  0,,,2,1,2,0,199,1180,93,,,,2127,03,3710,03,,86,597,7x,3,99
90WN00664, 90034840,90,03,L4840,3,80,30,P.1,2,1,3,2,1.0,1,1,2,97,124,15,60,78,581, 4, 0,, 0,  0,  0,,,1,1,1,0,209,1160,93,,,,2502,03,4401,03,,76,570,71,3,90
90WN00665, 90034842,90,03,L4842,2,80,30,P.2,1,1,1,1,1.0,1,1,2,98,123,24,92,75,535, 6, 0,, 0,  0,P-2,,,1,1,1,0,199,1166,,,,,2370,03,3644,03,,73,579,7x,1,86
90WN00666, 90034843,90,03,L4843,1,81,30,54,2,2,5,4,5.5,5,4,2,98,123,23,78,76,554, 5, 0,, 0,  0,  0,,,2,1,2,0,171,1055,93,,,,2411,03,7796,02,,74,520,75,3,84
90WN00667, 90034844,90,03,L4844,1,81,30,54,2,2,5,6,5.5,5,4,2,98,123,4,58,72,538, 7, 0,, 0,  0,  0,,,2,1,2,0,171,1055,93,,,,2411,03,7796,02,,70,568,75,3,77
90WN00668, 90034846,90,03,L4846,1,82,30,82,1,1,1,1,4.0,4,4,1,98,121,2,92,73,527, 6, 0,, 0,  0,  0,,,2,1,2,0,179,1129,93,,,,1987,03,9125,02,,72,375,70,3,79
90WN00669, 90034849,90,03,L4849,1,80,30,42,3,1,7,2,6.0,6,4,2,98,123,2,91,70,495, 8, 0,, 0,  0,  0,,,2,1,1,0,180,993,04,,230,,2124,03,6714,02,,69,350,75,6,0
90WN00670, 90034850,90,03,L4850,2,82,30,83,2,2,5,5,2.0,2,2,2,98,123,23,77,86,637, 3, 0,, 0,  0,P-6,,,1,1,1,0,236,1361,,,,,2018,03,2056,03,,84,673,70,1,90
90WN00671, 90034851,90,03,L4851,2,82,30,83,2,2,5,5,2.0,2,2,2,98,123,18,82,90,665, 7, 0,, 0,  0,P-6,,,1,1,1,0,236,1361,,,,,2018,03,2056,03,,88,696,70,1,103
90WN00672, 90034852,90,03,L4852,2,80,30,43,1,1,1,1,2.5,2,3,2,98,123,3,77,87,645, 7, 0,, 0,  0,P-2,,,1,1,1,0,202,1116,,,,,2272,03,1084,03,,85,554,75,1,92
90WN00673, 90034853,90,03,L4853,2,80,30,P.2,3,2,8,5,1.0,1,1,2,98,123,25,64,66,485, 5, 0,, 0,  0,P-2,,,1,1,1,0,219,1258,,,,,2370,03,3827,03,,65,628,7x,1,81
90WN00674, 90034854,90,03,L4854,2,80,30,P.2,3,2,8,5,1.0,1,1,2,98,123,11,56,44,312, 8, 0,, 0,  0,,,,1,1,1,0,219,1258,93,,,,2370,03,3827,03,,43,443,7x,3,53
90WN00675, 90034855,90,03,L4855,1,81,30,51,2,2,5,5,2.0,2,2,2,98,123,29,76,72,524, 7, 0,, 0,  0,  0,,,2,1,3,0,202,1012,93,,,,2158,03,2263,03,,70,541,71,3,82
90WN00676, 90034856,90,03,L4856,1,81,30,51,2,2,5,5,2.0,2,2,2,98,123,15,74,73,533, 5, 0,, 0,  0,  0,,,1,1,1,0,202,1012,93,,,,2158,03,2263,03,,71,538,71,3,84
90WN00677, 90034857,90,03,L4857,1,82,30,86,2,2,5,5,6.0,6,4,2,98,123,29,98,83,595, 5, 0,, 0,  0,  0,,,1,1,2,0,220,1265,93,,,,2409,03,7102,02,,81,594,70,3,92
90WN00678, 90034858,90,03,L4858,2,82,30,86,2,2,5,5,6.0,6,4,2,98,123,3,87,84,612, 3, 0,, 0,  0,,,,1,1,1,0,220,1265,97,,249,,2409,03,7102,02,,82,612,70,7,0
90WN00679, 90034859,90,03,L4859,3,80,30,43,3,2,8,5,5.0,5,4,2,98,123,28,88,80,579, 6, 0,, 0,  0,  0,,,2,1,1,0,215,1378,93,45,,,2272,03,8199,02,,78,578,70,3,95
90WN00680, 90034860,90,03,L4860,3,80,30,43,3,2,8,5,5.0,5,4,2,98,123,5,78,72,522, 6, 0,, 0,  0,  0,,,2,1,1,0,215,1378,93,45,,,2272,03,8199,02,,70,500,70,3,80
90WN00681, 90034863,90,03,L4863,2,81,30,52,3,2,8,4,3.0,3,3,2,98,123,17,83,73,526, 7, 0,, 0,  0,01,,,2,1,1,0,225,1262,92,16,263,,2371,03,0541,03,,71,533,70,2,83
90WN00682, 90034864,90,03,L4864,2,81,30,52,3,2,8,6,3.0,3,3,2,98,123,26,70,75,553, 5, 0,, 0,  0,P-4,,,1,1,1,0,225,1262,,16,,,2371,03,0541,03,,73,619,70,1,84
90WN00683, 90034865,90,03,L4865,1,83,30,71,2,2,5,5,3.0,3,3,2,98,123,26,84,87,639, 5, 0,, 0,  0,  0,,,2,1,2,0,211,1119,93,,,,1920,03,0595,03,,85,643,71,3,99
90WN00684, 90034866,90,03,L4866,1,83,30,71,2,2,5,5,3.0,3,3,2,98,123,18,93,77,550, 6, 0,, 0,  0,  0,,,2,1,3,0,211,1119,93,,,,1920,03,0595,03,,75,547,71,3,88
90WN00685, 90034867,90,03,L4867,3,82,30,P.7,1,1,1,1,1.0,1,1,2,98,123,17,59,77,578, 7, 0,, 0,  0,  0,,,2,1,1,0,199,1160,93,,,,1910,03,3838,03,,75,546,71,3,89
90WN00686, 90034868,90,03,L4868,2,81,30,51,2,2,5,5,2.5,2,3,2,98,123,19,88,80,579, 8, 0,, 0,  0,P-3,,,1,1,1,0,219,1490,,,,,2158,03,1601,03,,78,601,74,1,89
90WN00687, 90034869,90,03,L4869,2,81,30,51,2,2,5,5,2.5,2,3,2,98,123,10,94,83,598, 8, 0,, 0,  0,P-3,,,1,1,1,0,219,1490,,,,,2158,03,1601,03,,81,612,74,1,92
90WN00688, 90034870,90,03,L4870,1,81,30,P.5,1,1,1,1,1.0,1,1,2,98,123,16,103,98,713, 8, 0,, 0,  0,  0,,,2,1,1,0,199,1200,93,,,,2003,03,4026,03,,96,680,70,3,103
90WN00689, 90034871,90,03,L4871,3,81,30,P.5,2,1,3,2,1.0,1,1,2,98,123,13,82,86,633, 3, 0,, 0,  0,  0,,,1,1,2,0,209,1176,93,,,,2003,03,3951,03,,84,621,70,3,101
90WN00690, 90034873,90,03,L4873,2,81,30,P.6,1,1,1,1,1.0,1,1,2,98,123,24,70,71,520, 4, 0,, 0,  0,P-4,,,3,1,1,0,199,1158,,,,,2062,03,3356,03,,69,564,71,1,78
90WN00691, 90034874,90,03,L4874,1,83,30,71,3,1,7,2,2.5,2,3,2,98,123,2,83,104,778, 8, 0,, 0,  0,  0,,,2,1,2,0,219,1155,,,,,1920,03,1852,03,,102,641,74,1,115
90WN00692, 90034875,90,03,L4875,1,81,30,P.5,1,1,1,1,1.0,1,1,2,98,123,11,101,85,609, 7, 0,, 0,  0,  0,,,2,1,2,0,199,1174,93,,,,2003,03,3586,03,,83,571,7x,3,90
90WN00693, 90034876,90,03,L4876,3,81,30,P.5,2,2,5,5,1.0,1,1,2,98,123,25,78,66,473, 4, 0,, 0,  0,  0,,,2,1,2,0,209,1300,93,14,,,2003,03,3663,03,,65,592,7x,3,78
90WN00694, 90034877,90,03,L4877,2,81,30,P.5,2,2,5,5,1.0,1,1,2,98,123,11,85,70,500, 4, 0,, 0,  0,10,,,2,1,1,0,209,1300,92,14,263,,2003,03,3663,03,,69,631,7x,2,79
90WN00695, 90034878,90,03,L4878,2,81,30,P.5,2,1,3,2,1.0,1,1,2,98,123,26,95,91,663, 4, 0,, 0,  0,P-4,,,3,1,1,0,209,1198,,,,,2003,03,3377,03,,89,723,70,1,100
90WN00696, 90034879,90,03,L4879,1,80,30,P.1,2,2,5,4,1.0,1,1,2,98,123,5,98,68,473, 8, 0,, 0,  0,  0,,,2,1,2,0,209,1280,93,,,,2502,03,4351,03,,67,546,7x,3,78
90WN00697, 90034880,90,03,L4880,1,80,30,P.1,2,2,5,6,1.0,1,1,2,98,123,1,81,66,471, 7, 0,, 0,  0,  0,,,1,1,2,0,209,1280,93,,,,2502,03,4351,03,,65,621,7x,3,72
90WN00698, 90034881,90,03,L4881,1,81,30,52,2,2,5,5,2.0,2,2,2,98,123,3,98,92,668, 7, 0,, 0,  0,  0,,,1,1,3,0,219,1310,93,,,,2371,03,2269,03,,90,662,71,3,98
90WN00699, 90034882,90,03,L4882,2,81,30,52,2,2,5,5,2.0,2,2,2,98,123,17,85,75,541, 6, 0,, 0,  0,P-4,,,2,1,1,0,219,1310,,95,,,2371,03,2269,03,,73,572,71,1,86
