UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY,HGRP
05WN00105,105051543,05,H1543,05,2,83,30,03P,8,2,2,2.0,2,2,1,102,221,119,11,10.5,0,71,0.508,72,1,1,,,0,W,.,e24,4TEATS,A7199,04,H0653,05,88,1,,0,5,5,105,2.28,151.6,1,86,0,,0.045,SxP,
05WN00106,105051544,05,H1544,05,2,83,30,03P,8,2,2,2.0,2,2,1,102,221,119,12,9.8,0,80,0.59,81,1,1,,,0,W,.,e31,,A7199,04,H0653,05,88,1,,0,5,5,110,2.28,151.6,1,87,0,,0.045,Life,1
05WN00107,105051545,05,H1545,05,2,82,30,23P,8,2,2,4.0,4,4,1,102,221,119,15,9.0,0,66,0.479,66,1,1,,,0,C,.,,HAIRY,A9606,04,A8172,04,84,3,93,273,5,5,96,2.25,139.0,3,77,0,,0.034,,
05WN00108,105051546,05,H1546,05,2,82,30,23P,8,2,2,4.0,4,4,1,102,221,119,14,9.1,0,81,0.604,82,1,1,,,0,C,.,e33,,A9606,04,A8172,04,84,1,,0,5,5,104,2.25,139.0,1,92,0,,0.034,Life,2
05WN00109,105051547,05,H1547,05,2,83,30,01P,8,2,2,4.0,4,4,1,102,221,119,16,9.7,0,88,0.658,89,1,1,,,0,W,.,e31,,A7284,04,A8498,04,84,1,,0,5,5,102,1.87,126.2,1,97,0,,0.063,Life,4
05WN00110,105051548,05,H1548,05,1,83,30,01P,8,2,2,4.0,4,4,1,102,221,119,16,11.3,0,82,0.594,83,1,1,2,,0,W,.,,H2,A7284,04,A8498,04,84,3,93,252,5,5,92,1.87,126.2,3,101,0,,0.063,,
05WN00111,105051549,05,H1549,05,2,88,30,e11,5,1,1,1.0,1,1,1,102,221,119,9,12.3,0,89,0.645,90,1,1,,,0,M,.,e32,,H0571,05,H1006,05,83,1,,0,1,1,103,2.09,128.0,1,104,0,,0.055,Life,5
05WN00112,105051552,05,H1552,05,1,83,30,03P,8,2,2,3.0,3,3,1,102,221,119,9,11.2,0,87,0.637,88,1,1,,,0,W,.,,,A7199,04,A9511,04,81,3,93,252,5,5,99,2.17,138.2,3,93,0,,0.045,,
05WN00113,105051553,05,H1553,05,1,83,30,03P,8,2,2,3.0,3,3,1,102,221,119,5,11.0,0,91,0.672,92,1,1,,,0,W,.,,,A7199,04,A9511,04,81,1,,0,5,5,101,2.17,138.2,1,102,0,,0.045,,
05WN00114,105051554,05,H1554,05,1,82,30,22P,8,2,2,3.0,3,3,2,102,223,121,16,11.2,0,78,0.552,77,1,1,2,,0,C,.,,H2,A8879,04,A9119,04,84,3,93,252,5,5,95,2.17,139.3,3,86,0,,0.051,,
05WN00115,105051555,05,H1555,05,1,82,30,22P,8,2,2,3.0,3,3,2,102,223,121,14,13.0,0,91,0.645,90,1,1,,,0,C,.,,,A8879,04,A9119,04,84,1,,0,5,5,101,2.17,139.3,1,104,0,,0.051,,
05WN00116,105051556,05,H1556,05,3,83,30,02P,8,2,2,7.0,7,5,2,102,223,121,5,8.9,0,94,0.703,93,1,1,,,0,W,.,,,A7896,04,A5589,04,82,3,93,273,5,5,0,1.76,115.0,3,109,0,,0.034,,
05WN00117,105051557,05,H1557,05,2,83,30,02P,8,2,2,7.0,7,5,2,102,223,121,4,9.3,0,85,0.626,84,1,1,,,0,W,.,e34,,A7896,04,A5589,04,82,1,,0,5,5,94,1.76,115.0,1,93,0,,0.034,Life,1
05WN00118,105051558,05,H1558,05,2,88,30,e12,8,2,2,1.0,1,1,1,102,221,119,14,7.7,0,72,0.54,73,1,1,,,0,M,  4,,,P0098,05,H1307,05,82,2,92,265,5,6,98,2.19,133.9,2,83,81,,0.046,,
05WN00119,105051559,05,H1559,05,2,88,30,e12,8,2,1,1.0,1,1,1,102,221,119,1,7.9,0,82,0.623,83,1,1,,,0,M,.,,"BRITCHY, X",P0098,05,H1307,05,82,3,93,273,3,2,103,2.19,133.9,3,94,0,,0.046,,
05WN00120,105051560,05,H1560,05,3,88,30,e12,5,1,1,1.0,1,1,1,102,221,119,3,11.0,0,91,0.672,92,1,1,,,0,M,.,,,P0098,05,H1049,05,82,3,93,273,1,1,0,2.09,128.4,3,101,0,,0.041,,
05WN00121,105051561,05,H1561,05,2,88,30,e12,5,1,1,1.0,1,1,1,102,221,119,3,11.1,0,93,0.688,94,1,1,,,0,M,.,e31,,P0098,05,H1367,05,88,1,,0,1,1,106,2.09,128.8,1,103,0,,0.038,Life,1
05WN00122,105051562,05,H1562,05,2,82,30,13P,8,2,1,5.0,5,4,2,102,223,121,13,12.4,0,102,0.74,101,1,1,,,0,C,.,e23,,H0471,05,A7770,04,81,1,,0,3,2,101,2.19,111.9,1,121,0,,0.072,SxP,
05WN00123,105051564,05,H1564,05,2,83,30,03P,8,2,2,6.0,6,4,2,102,223,121,1,9.2,0,76,0.552,75,1,1,,,0,W,.,e32,,A7199,04,A6845,04,82,1,,0,5,5,95,2.22,126.7,1,90,0,,0.06,Life,3
05WN00124,105051565,05,H1565,05,2,83,30,03P,8,2,2,6.0,6,4,2,102,223,121,4,8.6,0,77,0.565,76,1,1,,,0,W,.,,,A7199,04,A6845,04,82,6,11,237,5,5,96,2.22,126.7,6,0,0,,0.06,,
05WN00125,105051567,05,H1567,05,2,83,30,02P,9,3,1,3.0,3,3,H,102,227,125,7,7.5,0,91,0.668,88,1,1,,,0,W,.,e31,,A7896,04,A9589,04,83,1,,0,7,2,85,2.45,89.7,1,99,0,,0.06,Life,2
05WN00126,105051569,05,H1569,05,3,88,30,06P,5,1,1,7.0,7,5,1,102,221,119,11,10.8,0,93,0.691,94,1,1,,,0,M,.,,,A9588,04,A5057,04,81,3,93,273,1,1,0,1.94,121.2,3,108,0,,0.055,,
05WN00127,105051570,05,H1570,05,2,82,30,13P,5,1,1,4.0,4,4,1,102,221,119,5,11.8,0,97,0.716,98,1,1,,,0,C,.,e33,,H0471,05,A8404,04,82,1,,0,1,1,98,1.87,107.9,1,105,0,,0.082,Life,3
05WN00128,105051571,05,H1571,05,2,82,30,22P,9,3,2,3.0,3,3,1,102,221,119,11,8.3,0,80,0.603,81,1,1,,,0,C,.,e24,,A8879,04,A9351,04,81,1,,0,8,6,96,2.03,121.7,1,84,0,,0.064,SxP,
05WN00129,105051572,05,H1572,05,2,82,30,22P,9,3,2,3.0,3,3,1,102,221,119,14,9.8,0,85,0.632,86,1,1,,,0,C,.,e31,,A8879,04,A9351,04,81,1,,0,8,4,98,2.03,121.7,1,98,0,,0.064,Life,2
05WN00130,105051573,05,H1573,05,2,88,30,07P,8,2,2,6.5,6,4,1,103,221,118,15,11.2,0,70,0.498,71,1,1,,,0,M,.,e23,,H0630,05,A5764,04,73,1,,0,5,6,106,2.42,154.2,1,86,0,,0.031,SxP,
05WN00131,105051574,05,H1574,05,1,88,30,07P,8,2,2,6.5,6,4,1,103,221,118,14,13.5,0,75,0.521,76,1,1,,,0,M,.,,NICE LAMB,H0630,05,A5764,04,73,3,93,252,5,4,101,2.42,154.2,3,94,0,,0.031,,
05WN00132,105051575,05,H1575,05,3,88,30,06P,5,1,1,2.0,2,2,1,103,221,118,4,10.3,0,95,0.718,96,1,1,,,0,M,.,,HAIRY,A9588,04,H0568,05,88,3,93,273,1,1,0,2.11,131.1,3,110,0,,0.054,,
05WN00133,105051576,05,H1576,05,3,88,30,e10,5,1,1,1.0,1,1,1,103,221,118,9,10.5,0,85,0.631,86,1,1,,,0,M,.,,,A9073,04,H0903,05,82,3,93,273,1,1,0,2.09,127.2,3,104,0,,0.064,,
05WN00134,105051577,05,H1577,05,2,83,30,03P,5,1,1,5.0,5,4,1,103,221,118,13,8.0,0,91,0.703,92,1,1,,,0,W,.,e33,,A7199,04,A7469,04,82,1,,0,1,1,95,1.97,107.3,1,104,0,,0.06,Life,2
05WN00135,105051578,05,H1578,05,2,83,30,02P,8,2,2,5.0,5,4,1,103,221,118,4,11.0,0,89,0.661,90,1,1,,,0,W,.,e32,,A7896,04,A7059,04,88,1,,0,5,5,95,2.08,110.7,1,92,0,,0.035,Life,2
05WN00136,105051579,05,H1579,05,2,83,30,02P,8,2,2,5.0,5,4,1,103,221,118,4,11.0,0,93,0.695,94,1,1,,,0,W,.,e33,,A7896,04,A7059,04,88,1,,0,5,5,97,2.08,110.7,1,104,0,,0.035,Life,5
05WN00137,105051581,05,H1581,05,1,88,30,05P,8,2,1,4.0,4,4,1,103,221,118,4,9.5,0,91,0.691,92,1,1,,,0,M,.,,,H0596,05,A8839,04,84,3,93,252,3,2,100,2.25,136.4,3,98,0,,0.049,,
05WN00138,105051583,05,H1583,05,3,83,30,04P,9,3,2,4.0,4,4,1,103,221,118,9,8.2,0,49,0.346,50,1,1,,,0,W,.,,,A9232,04,A8460,04,84,3,93,273,8,5,0,2.0,114.4,3,66,0,,0.046,,
05WN00139,105051584,05,H1584,05,2,83,30,04P,9,3,2,4.0,4,4,1,103,221,118,11,7.5,0,67,0.504,68,1,1,,,0,W,  1,,,A9232,04,A8460,04,84,2,92,265,8,5,86,2.0,114.4,2,84,86,,0.046,,
05WN00140,105051585,05,H1585,05,2,82,30,22P,5,1,1,5.0,5,4,1,103,221,118,1,11.5,0,93,0.691,94,1,1,,,0,C,.,e32,,A8879,04,A7259,04,82,1,,0,1,1,96,2.08,107.4,1,104,0,,0.049,Life,1
05WN00141,105051586,05,H1586,05,3,82,30,11P,9,3,1,4.0,4,4,1,103,221,118,7,7.6,0,78,0.597,79,1,1,,,0,C,.,,,H0656,05,A8874,04,83,3,93,273,7,2,0,2.12,121.3,3,91,0,,0.034,,
05WN00142,105051587,05,H1587,05,2,82,30,11P,9,3,2,4.0,4,4,1,103,221,118,13,7.0,0,75,0.576,76,1,1,,,0,C,.,,HAIRY X,H0656,05,A8874,04,83,3,93,273,8,7,93,2.12,121.3,3,90,0,,0.034,,
05WN00143,105051588,05,H1588,05,3,82,30,11P,9,3,2,4.0,4,4,1,103,221,118,15,11.1,0,76,0.55,77,1,1,,,0,C,.,,,H0656,05,A8874,04,83,3,93,273,8,3,0,2.12,121.3,3,92,0,,0.034,,
05WN00144,105051589,05,H1589,05,3,88,30,e11,8,2,2,1.0,1,1,1,103,221,118,4,6.5,0,62,0.47,63,1,1,,,0,M,.,,WEAK LAMB,H0571,05,H1177,05,82,3,93,273,5,5,0,2.19,135.0,3,78,0,,0.063,,
05WN00145,105051590,05,H1590,05,2,88,30,e11,8,2,2,1.0,1,1,1,103,221,118,15,6.3,0,61,0.464,62,1,1,,,0,M,.,,,H0571,05,H1177,05,82,3,93,273,5,5,93,2.19,135.0,3,74,0,,0.063,,
05WN00146,105051591,05,H1591,05,2,88,30,e11,8,2,1,1.0,1,1,1,103,221,118,12,9.0,0,80,0.602,81,1,1,,,0,M,.,e32,,H0571,05,H1194,05,83,1,,0,3,2,102,2.19,135.9,1,93,0,,0.052,Life,2
05WN00147,105051592,05,H1592,05,3,88,30,e11,8,2,1,1.0,1,1,1,103,221,118,15,9.0,0,96,0.737,97,1,1,,,0,M,.,,,H0571,05,H1194,05,83,3,93,273,3,2,0,2.19,135.9,3,112,0,,0.052,,
05WN00148,105051594,05,H1594,05,1,83,30,03P,9,3,2,3.0,3,3,1,103,221,118,1,8.4,0,82,0.624,83,1,1,,,0,W,.,,,A7199,04,P0247,05,83,3,93,252,8,5,101,2.31,147.8,3,89,0,,0.048,,
05WN00149,105051595,05,H1595,05,2,83,30,03P,9,3,2,3.0,3,3,1,103,221,118,7,8.9,0,79,0.594,80,1,1,,,0,W,.,e34,,A7199,04,P0247,05,83,1,,0,8,5,107,2.31,147.8,1,94,0,,0.048,Life,2
05WN00150,105051596,05,H1596,05,1,83,30,03P,8,2,2,4.0,4,4,1,103,221,118,16,9.0,0,74,0.551,75,1,1,3,,0,W,.,,H3 X,A7199,04,A8294,04,84,3,93,252,5,6,91,2.25,132.1,3,81,0,,0.047,,
05WN00151,105051597,05,H1597,05,1,83,30,03P,8,2,2,4.0,4,4,1,103,221,118,11,10.7,0,89,0.664,90,1,1,,,0,W,.,,,A7199,04,A8294,04,84,3,93,252,5,4,98,2.25,132.1,3,100,0,,0.047,,
05WN00152,105051598,05,H1598,05,3,83,30,04P,7,2,2,7.0,7,5,1,103,221,118,13,11.2,0,87,0.642,88,1,1,,,0,W,.,,,A9232,04,A5194,04,81,3,93,273,5,5,0,2.31,138.3,3,103,0,,0.05,,
05WN00153,105051600,05,H1600,05,1,83,30,03P,9,3,2,5.0,5,4,1,103,221,118,1,10.5,0,101,0.767,103,1,1,,,0,W,.,,,A7199,04,A7171,04,88,1,,0,8,5,107,2.19,139.0,1,103,0,,0.046,,
05WN00154,105051601,05,H1601,05,1,83,30,03P,9,3,2,5.0,5,4,1,103,221,118,14,10.0,0,94,0.712,95,1,1,3,,0,W,.,,H3 X,A7199,04,A7171,04,88,3,93,252,8,5,103,2.19,139.0,3,102,0,,0.046,,
05WN00155,105051603,05,H1603,05,2,82,30,16P,9,3,1,7.0,7,5,1,104,221,117,2,7.9,0,85,0.659,87,1,1,,,0,C,.,e32,,A9442,04, 8668,00,88,1,,0,7,2,107,2.12,138.4,1,97,0,,0.05,Life,3
05WN00156,105051606,05,H1606,05,2,88,30,05P,8,2,1,4.0,4,4,1,104,221,117,14,9.5,0,88,0.671,90,1,1,,,0,M,.,e31,,H0596,05,A8439,04,84,1,,0,3,2,103,2.12,126.7,1,104,0,,0.058,Life,4
05WN00157,105051607,05,H1607,05,1,88,30,06P,6,2,1,6.0,6,4,1,104,221,117,4,12.9,0,115,0.873,118,1,1,,,0,M,.,,,A9588,04,A6726,04,88,1,,0,3,2,107,2.22,123.8,1,111,0,,0.083,,
05WN00158,105051608,05,H1608,05,2,83,30,02P,9,3,2,4.0,4,4,1,104,221,117,13,7.8,0,78,0.6,80,1,1,,,0,W,.,e34,,A7896,04,A8780,04,81,1,,0,8,5,94,2.25,118.3,1,87,0,,0.034,Life,3
05WN00159,105051609,05,H1609,05,3,83,30,02P,9,3,2,4.0,4,4,1,104,221,117,5,7.9,0,77,0.591,79,1,1,,,0,W,.,,HAIRY,A7896,04,A8780,04,81,3,93,273,8,5,0,2.25,118.3,3,90,0,,0.034,,
05WN00160,105051610,05,H1610,05,2,83,30,02P,9,3,2,4.0,4,4,1,104,221,117,12,9.3,0,87,0.664,89,1,1,,,0,W,.,e31,,A7896,04,A8780,04,81,1,,0,8,4,98,2.25,118.3,1,100,0,,0.034,Life,1
05WN00161,105051611,05,H1611,05,1,88,30,06P,8,2,2,3.0,3,3,1,104,221,117,11,8.1,0,88,0.683,90,1,1,2,,0,M,.,,H2,A9588,04,A9599,04,81,1,,0,5,6,107,2.17,152.7,1,98,0,,0.057,,
05WN00162,105051612,05,H1612,05,1,88,30,06P,8,2,2,3.0,3,3,1,104,221,117,3,10.5,0,105,0.808,107,1,1,,,0,M,.,,,A9588,04,A9599,04,81,1,,0,5,4,114,2.17,152.7,1,111,0,,0.057,,
05WN00163,105051613,05,H1613,05,3,82,30,16P,9,3,1,6.0,6,4,1,104,221,117,14,9.9,0,93,0.71,95,1,1,,,0,C,.,,,A9442,04,A6943,04,82,3,93,273,7,2,0,2.02,133.1,3,108,0,,0.056,,
05WN00164,105051614,05,H1614,05,3,82,30,16P,9,3,1,6.0,6,4,1,104,221,117,4,11.0,0,94,0.709,96,1,1,,,0,C,.,,,A9442,04,A6943,04,82,3,93,273,7,2,0,2.02,133.1,3,108,0,,0.056,,
05WN00165,105051615,05,H1615,05,3,83,30,04P,5,1,1,2.0,2,2,1,104,221,117,3,10.5,0,92,0.697,94,1,1,,,0,W,.,,,A9232,04,H0629,05,88,3,93,273,1,1,0,1.94,125.8,3,102,0,,0.048,,
05WN00166,105051616,05,H1616,05,2,83,30,02P,9,3,1,4.0,4,4,1,104,221,117,10,9.2,0,85,0.648,87,1,1,,,0,W,.,,FUZZY,A7896,04,A8714,04,81,3,93,273,7,2,99,2.5,121.5,3,94,0,,0.035,,
05WN00167,105051619,05,H1619,05,2,82,30,12P,8,2,2,3.0,3,3,1,104,221,117,8,10.4,0,82,0.612,84,1,1,,,0,C,.,e33,HAIRY,H0709,05,A9133,04,84,1,,0,5,5,104,2.17,136.1,1,105,0,,0.061,Life,2
05WN00168,105051620,05,H1620,05,1,82,30,12P,8,2,2,3.0,3,3,1,104,221,117,9,9.7,0,87,0.661,89,1,1,,,0,C,.,,,H0709,05,A9133,04,84,3,93,252,5,5,99,2.17,136.1,3,81,0,,0.061,,
05WN00169,105051621,05,H1621,05,3,88,30,e10,8,2,2,1.0,1,1,1,104,221,117,1,5.5,0,65,0.509,67,1,1,,,0,M,.,,,A9073,04,H0876,05,83,3,93,273,5,5,0,2.19,136.0,3,69,0,,0.059,,
05WN00170,105051622,05,H1622,05,2,88,30,e10,8,2,2,1.0,1,1,1,104,221,117,15,5.6,0,62,0.482,63,1,1,,,0,M,  8,,,A9073,04,H0876,05,83,2,92,265,5,5,94,2.19,136.0,2,72,72,,0.059,,
05WN00171,105051623,05,H1623,05,1,82,30,26P,8,2,2,7.0,7,5,1,104,221,117,8,9.1,0,87,0.666,89,1,1,2,1-,0,C,.,,"F1-H2,PINK,X",A9153,04,A5405,04,82,3,93,252,5,5,100,2.49,138.9,3,96,0,,0.046,,
05WN00172,105051624,05,H1624,05,1,82,30,26P,8,2,2,7.0,7,5,1,104,221,117,6,10.0,0,91,0.692,93,1,1,2,1-,0,C,.,,F1-H2,A9153,04,A5405,04,82,3,93,252,5,5,102,2.49,138.9,3,102,0,,0.046,,
05WN00173,105051625,05,H1625,05,3,82,30,25P,5,1,1,2.0,2,2,1,104,221,117,8,10.0,0,86,0.65,88,1,1,,,0,C,.,,,A9897,04,H0700,05,88,3,93,273,1,1,0,1.94,103.8,3,101,0,,0.084,,
05WN00174,105051626,05,H1626,05,2,82,30,26P,8,2,2,4.0,4,4,1,104,221,117,1,10.3,0,84,0.63,86,1,1,,,0,C,.,e33,,A9153,04,A8371,04,82,1,,0,5,5,96,2.0,115.7,1,90,0,,0.05,Life,1
05WN00175,105051627,05,H1627,05,2,82,30,26P,8,2,2,4.0,4,4,1,104,221,117,7,9.3,0,83,0.63,85,1,1,,,0,C,.,e34,,A9153,04,A8371,04,82,1,,0,5,5,95,2.0,115.7,1,97,0,,0.05,Life,2
05WN00176,105051628,05,H1628,05,1,88,30,05P,8,2,2,5.0,5,4,1,104,221,117,10,7.7,0,82,0.635,84,1,1,,,0,M,.,,,H0596,05,A7602,04,88,3,93,252,5,6,102,2.3,149.0,3,86,0,,0.065,,
05WN00177,105051629,05,H1629,05,2,88,30,05P,8,2,2,5.0,5,4,1,104,221,117,1,9.8,0,100,0.771,102,1,1,,,0,M,.,e33,Save w/ Sale,H0596,05,A7602,04,88,1,,0,5,4,119,2.3,149.0,1,104,0,,0.065,Life,5
05WN00178,105051630,05,H1630,05,3,82,30,16P,8,2,2,7.0,7,5,1,104,221,117,14,10.3,0,69,0.502,71,1,1,,,0,C,.,,,A9442,04, 8423,00,88,3,93,273,5,5,0,1.85,116.5,3,86,0,,0.05,,
05WN00179,105051631,05,H1631,05,2,82,30,16P,8,2,2,7.0,7,5,1,104,221,117,3,8.9,0,70,0.522,72,1,1,,,0,C,  8,,,A9442,04, 8423,00,88,2,92,265,5,5,89,1.85,116.5,2,75,73,,0.05,,
05WN00180,105051632,05,H1632,05,2,82,30,23P,8,2,2,2.0,2,2,1,104,221,117,5,10.6,0,80,0.593,82,1,1,,,0,C,.,e33,,A9606,04,H0570,05,88,1,,0,5,4,105,2.11,140.3,1,89,0,,0.032,Life,2
05WN00181,105051633,05,H1633,05,2,82,30,23P,8,2,2,2.0,2,2,1,104,221,117,13,8.7,0,76,0.575,78,1,1,,,0,C,.,e23,,A9606,04,H0570,05,88,1,,0,5,6,103,2.11,140.3,1,83,0,,0.032,SxP,
05WN00182,105051634,05,H1634,05,1,83,30,02P,8,2,2,2.0,2,2,1,104,221,117,1,10.2,0,79,0.588,81,1,1,,,0,W,.,,,A7896,04,H0419,05,88,3,93,252,5,5,96,2.28,136.4,3,84,0,,0.072,,
05WN00183,105051635,05,H1635,05,1,83,30,02P,8,2,2,2.0,2,2,1,104,221,117,2,9.1,0,70,0.521,72,1,1,,2,0,W,.,,F2,A7896,04,H0419,05,88,3,93,252,5,5,92,2.28,136.4,3,76,0,,0.072,,
05WN00184,105051638,05,H1638,05,2,88,30,05P,7,2,1,2.0,2,2,1,104,221,117,12,8.3,0,64,0.476,65,1,1,,,0,M,.,,,H0596,05,H0639,05,88,3,93,273,3,2,86,2.28,117.7,3,71,0,,0.06,,
05WN00185,105051639,05,H1639,05,2,88,30,05P,8,2,2,4.0,4,4,1,104,221,117,12,11.8,0,66,0.463,67,1,1,,,0,M,  3,,,H0596,05,A8197,04,82,2,92,265,5,5,97,2.25,139.5,2,88,89,,0.058,,
05WN00186,105051640,05,H1640,05,2,88,30,05P,8,2,2,4.0,4,4,1,104,221,117,9,11.9,0,80,0.582,82,1,1,,,0,M,.,e34,,H0596,05,A8197,04,82,1,,0,5,5,105,2.25,139.5,1,86,0,,0.058,Life,1
05WN00187,105051641,05,H1641,05,3,82,30,13P,8,2,2,4.0,4,4,1,105,221,116,9,10.8,0,93,0.709,96,1,1,,,0,C,.,,,H0471,05,A8797,04,84,3,93,273,5,5,0,1.87,121.5,3,106,0,,0.058,,
05WN00188,105051642,05,H1642,05,3,82,30,13P,8,2,2,4.0,4,4,1,105,221,116,2,10.4,0,91,0.695,94,1,1,,,0,C,.,,,H0471,05,A8797,04,84,3,93,273,5,5,0,1.87,121.5,3,111,0,,0.058,,
05WN00189,105051645,05,H1645,05,2,82,30,21P,9,3,1,3.0,3,3,1,105,221,116,16,8.9,0,79,0.604,81,1,1,,,0,C,.,e31,,A9890,04,A9359,04,83,1,,0,7,2,97,2.45,123.5,1,89,0,,0.05,Life,2
05WN00190,105051646,05,H1646,05,3,88,30,07P,3,4,1,6.5,6,4,1,105,221,116,7,14.2,0,111,0.834,114,1,1,,,0,M,.,,"HAIRY, T-LAMB",H0630,05,A5806,04,73,3,93,273,7,2,0,2.32,132.8,3,128,0,,0.031,,
05WN00191,105051648,05,H1648,05,2,83,30,04P,8,2,2,5.0,5,4,1,105,221,116,7,12.0,0,85,0.629,88,1,1,,,0,W,.,e33,HAIRY,A9232,04,A7213,04,81,1,,0,5,5,105,2.19,134.4,1,101,0,,0.051,Life,2
05WN00192,105051649,05,H1649,05,1,83,30,04P,8,2,2,5.0,5,4,1,105,221,116,4,11.5,0,94,0.711,97,1,1,2,2,0,W,.,,F2H2,A9232,04,A7213,04,81,3,93,252,5,5,102,2.19,134.4,3,108,0,,0.051,,
05WN00193,105051650,05,H1650,05,3,83,30,01P,8,2,2,4.0,4,4,1,105,221,116,2,7.6,0,69,0.529,71,1,1,,,0,W,.,,1CRYPTORCHID,A7284,04,A8405,04,82,3,93,273,5,5,0,2.0,131.3,3,79,0,,0.08,,
05WN00194,105051651,05,H1651,05,2,83,30,01P,8,2,2,4.0,4,4,1,105,221,116,6,8.1,0,77,0.594,79,1,1,,,0,W,.,e24,,A7284,04,A8405,04,82,1,,0,5,5,99,2.0,131.3,1,82,0,,0.08,SxP,
05WN00195,105051655,05,H1655,05,1,83,30,03P,8,2,2,3.0,3,3,1,105,221,116,11,11.6,0,72,0.521,74,1,1,,,0,W,.,,,A7199,04,A9891,04,83,3,93,252,5,5,86,2.17,120.7,3,76,0,,0.05,,
05WN00196,105051656,05,H1656,05,1,83,30,03P,8,2,2,3.0,3,3,1,105,221,116,1,10.9,0,92,0.699,95,1,1,,,0,W,.,,,A7199,04,A9891,04,83,3,93,252,5,5,95,2.17,120.7,3,103,0,,0.05,,
05WN00197,105051658,05,H1658,05,1,82,30,24P,3,4,2,5.0,5,4,1,105,221,116,6,7.5,0,70,0.539,72,1,1,,,0,C,.,,,A9088,04,A7755,04,88,3,93,252,8,5,90,2.86,131.9,3,77,0,,0.048,,
05WN00198,105051660,05,H1660,05,2,82,30,24P,3,4,2,5.0,5,4,1,105,221,116,1,7.4,0,83,0.652,86,1,1,,,0,C,.,e33,,A9088,04,A7755,04,88,1,,0,8,5,103,2.86,131.9,1,98,0,,0.048,Life,1
05WN00199,105051661,05,H1661,05,3,83,30,01P,9,3,2,3.0,3,3,1,105,221,116,14,9.8,0,84,0.64,87,1,1,,,0,W,.,,,A7284,04,A9241,04,83,3,93,273,8,4,0,2.31,105.9,3,103,0,,0.056,,
05WN00200,105051663,05,H1663,05,2,83,30,01P,9,3,2,3.0,3,3,1,105,221,116,11,8.3,0,46,0.325,47,1,1,,,0,W,.,,,A7284,04,A9241,04,83,3,93,273,8,6,72,2.31,105.9,3,51,0,,0.056,,
05WN00201,105051665,05,H1665,05,2,83,30,01P,8,2,1,4.0,4,4,1,105,221,116,1,8.8,0,83,0.64,86,1,1,,,0,W,.,e32,,A7284,04,A8546,04,81,1,,0,3,2,86,2.0,93.4,1,99,0,,0.061,Life,2
05WN00202,105051666,05,H1666,05,2,82,30,16P,8,2,2,4.0,4,4,1,105,221,116,1,8.9,0,65,0.484,67,1,1,,,0,C,.,,POISON? d224,A9442,04,A8790,04,82,6,04,224,5,5,87,1.87,118.0,6,0,0,,0.053,,
05WN00203,105051667,05,H1667,05,2,82,30,16P,8,2,2,4.0,4,4,1,105,221,116,11,10.0,0,73,0.543,75,1,1,,,0,C,  3,,,A9442,04,A8790,04,82,2,92,265,5,5,91,1.87,118.0,2,87,87,,0.053,,
05WN00204,105051668,05,H1668,05,2,82,30,15P,8,2,2,5.0,5,4,1,105,221,116,8,12.0,0,85,0.629,88,1,1,,,0,C,.,e34,,A8766,04,A7252,04,81,1,,0,5,5,97,1.97,116.8,1,100,0,,0.067,Life,3
05WN00205,105051669,05,H1669,05,1,82,30,15P,8,2,2,5.0,5,4,1,105,221,116,11,12.3,0,90,0.67,93,1,1,,,0,C,.,,,A8766,04,A7252,04,81,3,93,252,5,5,92,1.97,116.8,3,87,0,,0.067,,
05WN00206,105051670,05,H1670,05,2,83,30,03P,9,3,2,4.0,4,4,1,105,221,116,8,8.0,0,75,0.578,77,1,1,,,0,W,  1,,HAIRY,A7199,04,A8223,04,83,2,92,265,8,5,98,2.37,129.7,2,88,89,,0.043,,
05WN00207,105051671,05,H1671,05,1,83,30,04P,8,2,2,4.0,4,4,1,105,221,116,8,12.6,0,102,0.771,105,1,1,3,,0,W,.,,H3 X,A9232,04,A8333,04,81,3,93,252,5,5,112,2.0,149.9,3,112,0,,0.063,,
05WN00208,105051672,05,H1672,05,2,83,30,04P,8,2,2,4.0,4,4,1,105,221,116,10,11.0,0,86,0.647,89,1,1,,,0,W,.,e34,,A9232,04,A8333,04,81,1,,0,5,5,113,2.0,149.9,1,102,0,,0.063,Life,2
05WN00209,105051673,05,H1673,05,1,83,30,01P,8,2,2,4.0,4,4,1,106,221,115,5,13.3,0,102,0.771,106,1,1,,2,0,W,.,,X F2+,A7284,04,A8812,04,84,3,93,252,5,4,110,2.0,144.4,3,111,0,,0.055,,
05WN00210,105051674,05,H1674,05,2,83,30,01P,8,2,2,4.0,4,4,1,106,221,115,8,10.5,0,92,0.709,96,1,1,,,0,W,.,e33,HAIRY,A7284,04,A8812,04,84,1,,0,5,6,114,2.0,144.4,1,102,0,,0.055,Life,2
