UID,ID10,BRD,ETAG,GRFL,GRADE,FLGR1,SEX,SHDAY,DAYSH,GROUP,BGRP,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YR
04SH01711,2000047313,04,A7313,10.2,58,5,2,2004-03-10,70,EWE BAND2,2,,30,4.0,181,2004-05-27,2,0,04
04SH01712,2000000148,00,00148,10.8,60,4,2,2004-03-10,70,EWE BAND2,2,,07,4.0,146,2004-05-13,2,0,04
04SH01713,1999046906,04,A6906,9.8,60,4,2,2004-03-10,70,EWE BAND2,3,,30,5.0,182,2004-04-26,2,0,04
04SH01714,2001448514,44,T8514,9.8,60,4,2,2004-03-10,70,EWE BAND2,2,,02,3.0,161,2004-05-27,2,0,04
04SH01715,1999046885,04,A6885,8.6,58,5,2,2004-03-10,70,EWE BAND2,3,,30,5.0,170,2004-05-20,1,0,04
04SH01716,1998008695,00, 8695,14.0,60,4,2,2004-03-10,70,EWE BAND2,3,,07,6.0,170,2004-05-03,1,0,04
04SH01717,1998045806,04,A5806,6.4,58,5,2,2004-03-10,70,EWE BAND2,3,,30,5.5,134,2004-05-03,1,0,04
04SH01718,1997107797,10,S7797,8.8,62,3,2,2004-03-10,70,EWE BAND2,3,,07,7.0,187,2004-05-20,1,0,04
04SH01719,2002642679,64,K2679,10.0,58,5,2,2004-03-10,70,EWE BAND2,2,,06,2.0,212,2004-05-27,2,0,04
04SH01720,2001112806,11,R2806,10.2,60,4,2,2004-03-10,70,EWE BAND2,2,,07,3.0,150,2004-05-27,2,0,04
04SH01721,2002113085,11,R3085,12.0,62,3,2,2004-03-10,70,EWE BAND2,3,,07,2.0,134,2004-05-20,1,0,04
04SH01722,2000111320,11,R1320,10.6,60,4,2,2004-03-10,70,EWE BAND2,2,,07,4.0,158,2004-05-13,2,0,04
04SH01723,2000111955,11,R1955,11.6,62,3,2,2004-03-10,70,EWE BAND2,2,,07,4.0,175,2004-05-20,1,0,04
04SH01724,1998109638,10,S9638,8.6,62,3,2,2004-03-10,70,EWE BAND2,2,,43,6.0,180,2004-05-27,2,0,04
04SH01725,1998109294,10,S9294,9.8,60,4,2,2004-03-10,70,EWE BAND2,2,,07,6.0,160,2004-05-27,2,0,04
04SH01726,2000000795,00,00795,13.0,62,3,2,2004-03-10,70,EWE BAND2,3,,43,4.0,163,2004-05-03,1,0,04
04SH01727,1998109352,10,S9352,13.0,64,2,2,2004-03-10,70,EWE BAND2,2,,43,6.0,167,2004-05-27,2,0,04
04SH01728,1999110045,11,R0045,12.6,60,4,2,2004-03-10,70,EWE BAND2,2,,07,5.0,171,2004-05-13,2,0,04
04SH01729,1999110050,11,R0050,10.4,62,3,2,2004-03-10,70,EWE BAND2,2,,43,5.0,153,2004-05-03,1,0,04
04SH01730,2001448456,44,T8456,11.2,62,3,2,2004-03-10,70,EWE BAND2,2,,02,3.0,187,2004-05-27,2,0,04
04SH01731,1999110679,11,R0679,12.2,62,3,2,2004-03-10,70,EWE BAND2,2,,07,5.0,187,2004-05-20,1,0,04
04SH01732,1999090256,09,90256,11.0,62,3,2,2004-03-10,70,EWE BAND2,2,,07,5.0,191,2004-05-20,1,0,04
04SH01733,2001112769,11,R2769,9.8,64,2,2,2004-03-10,70,EWE BAND2,2,,07,3.0,0,,*,0,04
04SH01734,1999110259,11,R0259,9.2,60,4,2,2004-03-10,70,EWE BAND2,3,,43,5.0,148,2004-05-24,5,0,04
04SH01735,2001112576,11,R2576,14.6,60,4,2,2004-03-10,70,EWE BAND2,2,,43,3.0,146,2004-05-20,1,0,04
04SH01736,2002113163,11,R3163,9.2,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,158,2004-05-24,5,0,04
04SH01737,2000112036,11,R2036,10.8,60,4,2,2004-03-10,70,EWE BAND2,2,,07,4.0,177,2004-05-13,2,0,04
04SH01738,2000000216,00,00216,9.0,60,4,2,2004-03-10,70,EWE BAND2,2,,07,4.0,182,2004-05-24,5,0,04
04SH01739,2001112219,11,R2219,12.4,62,3,2,2004-03-10,70,EWE BAND2,2,,07,3.0,165,2004-05-27,2,0,04
04SH01740,2002113195,11,R3195,14.2,60,4,2,2004-03-10,70,EWE BAND2,2,,07,2.0,203,2004-05-20,1,0,04
04SH01741,2002113400,11,R3400,9.2,60,4,2,2004-03-10,70,EWE BAND2,3,,07,2.0,153,2004-05-03,1,0,04
04SH01742,2002642421,64,K2421,12.2,60,4,2,2004-03-10,70,EWE BAND2,2,,06,2.0,191,2004-05-27,2,0,04
04SH01743,2001048599,04,A8599,8.8,58,5,2,2004-03-10,70,EWE BAND2,3,,30,3.0,184,2004-06-01,H,0,04
04SH01744,1998045057,04,A5057,8.6,60,4,2,2004-03-10,70,EWE BAND2,2,,30,6.0,190,2004-05-27,2,0,04
04SH01745,2000000197,00,00197,11.0,62,3,2,2004-03-10,70,EWE BAND2,2,,07,4.0,149,2004-04-26,2,0,04
04SH01746,2002113898,11,R3898,9.2,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,153,2004-05-13,2,0,04
04SH01747,2000111819,11,R1819,11.0,60,4,2,2004-03-10,70,EWE BAND2,2,,43,4.0,131,2004-05-20,1,0,04
04SH01748,1999046379,04,A6379,9.8,58,5,2,2004-03-10,70,EWE BAND2,2,,30,5.0,166,2004-05-27,2,0,04
04SH01749,1998446620,44,T6620,11.2,60,4,2,2004-03-10,70,EWE BAND2,3,,02,6.0,174,2004-05-03,1,0,04
04SH01750,2002642495,64,K2495,12.2,62,3,2,2004-03-10,70,EWE BAND2,2,,06,2.0,210,2004-05-24,5,0,04
04SH01751,2002642397,64,K2397,11.2,58,5,2,2004-03-10,70,EWE BAND2,2,,06,2.0,168,2004-05-24,5,0,04
04SH01752,2002642137,64,K2137,12.8,60,4,2,2004-03-10,70,EWE BAND2,2,,06,2.0,233,2004-05-27,2,0,04
04SH01753,2002642277,64,K2277,11.0,58,5,2,2004-03-10,70,EWE BAND2,2,,06,2.0,193,2004-05-24,5,0,04
04SH01754,2001048660,04,A8660,9.2,60,4,2,2004-03-10,70,EWE BAND2,3,,30,3.0,0,,*,0,04
04SH01755,1999046902,04,A6902,8.8,58,5,2,2004-03-10,70,EWE BAND2,3,,30,5.0,154,2004-05-27,2,0,04
04SH01756,1999110177,11,R0177,9.8,62,3,2,2004-03-10,70,EWE BAND2,3,,07,5.0,162,2004-05-03,1,0,04
04SH01757,1998109133,10,S9133,11.6,60,4,2,2004-03-10,70,EWE BAND2,3,,07,6.0,140,2004-05-20,1,0,04
04SH01758,2000000979,00,00979,10.4,62,3,2,2004-03-10,70,EWE BAND2,3,,07,4.0,157,2004-05-03,1,0,04
04SH01759,2001112763,11,R2763,11.2,62,3,2,2004-03-10,70,EWE BAND2,2,,07,3.0,168,2004-05-27,2,0,04
04SH01760,2000001015,00,01015,11.6,62,3,2,2004-03-10,70,EWE BAND2,3,,07,4.0,185,2004-05-27,2,0,04
04SH01761,1999046608,04,A6608,8.8,58,5,2,2004-03-10,70,EWE BAND2,2,,30,5.0,215,2004-05-27,2,0,04
04SH01762,2001112855,11,R2855,10.8,60,4,2,2004-03-10,70,EWE BAND2,2,,07,3.0,144,2004-05-20,1,0,04
04SH01763,2001112714,11,R2714,11.2,62,3,2,2004-03-10,70,EWE BAND2,3,,07,3.0,133,2004-05-27,2,0,04
04SH01764,2001112825,11,R2825,10.2,62,3,2,2004-03-10,70,EWE BAND2,2,,07,3.0,176,2004-05-27,2,0,04
04SH01765,2000111549,11,R1549,15.8,60,4,2,2004-03-10,70,EWE BAND2,3,,07,4.0,203,2004-05-20,1,0,04
04SH01766,2002113165,11,R3165,10.2,60,4,2,2004-03-10,70,EWE BAND2,2,,07,2.0,174,2004-05-24,5,0,04
04SH01767,2001112799,11,R2799,11.6,60,4,2,2004-03-10,70,EWE BAND2,2,,43,3.0,170,2004-05-27,2,0,04
04SH01768,2000000625,00,00625,8.6,58,5,2,2004-03-10,70,EWE BAND2,3,,06,4.0,192,2004-04-26,2,0,04
04SH01769,2001112851,11,R2851,11.2,60,4,2,2004-03-10,70,EWE BAND2,2,,07,3.0,174,2004-05-20,1,0,04
04SH01770,2001112878,11,R2878,12.2,60,4,2,2004-03-10,70,EWE BAND2,2,,07,3.0,175,2004-05-13,2,0,04
04SH01771,2002642473,64,K2473,12.8,58,5,2,2004-03-10,70,EWE BAND2,2,,06,2.0,215,2004-06-01,H,0,04
04SH01772,2000111162,11,R1162,12.6,60,4,2,2004-03-10,70,EWE BAND2,2,,43,4.0,173,2004-05-27,2,0,04
04SH01773,2001112812,11,R2812,10.6,62,3,2,2004-03-10,70,EWE BAND2,2,,43,3.0,131,2004-05-27,2,0,04
04SH01774,2001112427,11,R2427,14.4,60,4,2,2004-03-10,70,EWE BAND2,2,,07,3.0,167,2004-05-27,2,0,04
04SH01775,2001448455,44,T8455,9.2,60,4,2,2004-03-10,70,EWE BAND2,2,,02,3.0,164,2004-05-20,1,0,04
04SH01776,2002113484,11,R3484,9.4,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,138,2004-05-27,2,0,04
04SH01777,2002113886,11,R3886,13.2,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,167,2004-05-13,2,0,04
04SH01778,2000001267,00,01267,10.0,62,3,2,2004-03-10,70,EWE BAND2,3,,07,4.0,153,2004-05-13,2,0,04
04SH01779,1999109980,10,S9980,11.4,64,2,2,2004-03-10,70,EWE BAND2,2,,07,5.0,202,2004-05-24,5,0,04
04SH01780,2002113600,11,R3600,11.2,60,4,2,2004-03-10,70,EWE BAND2,2,,07,2.0,185,2004-04-26,2,0,04
04SH01781,2002642068,64,K2068,11.2,60,4,2,2004-03-10,70,EWE BAND2,2,,06,2.0,184,2004-05-27,2,0,04
04SH01782,1997108187,10,S8187,10.0,62,3,2,2004-03-10,70,EWE BAND2,2,,07,7.0,195,2004-05-27,2,0,04
04SH01783,2002113288,11,R3288,7.8,62,3,2,2004-03-10,70,EWE BAND2,2,,43,2.0,133,2004-05-20,1,0,04
04SH01784,2001112271,11,R2271,10.0,62,3,2,2004-03-10,70,EWE BAND2,2,,07,3.0,150,2004-05-03,1,0,04
04SH01785,2001112521,11,R2521,12.0,60,4,2,2004-03-10,70,EWE BAND2,2,,07,3.0,143,2004-05-13,2,0,04
04SH01786,2000001379,00,01379,13.2,62,3,2,2004-03-10,70,EWE BAND2,3,,07,4.0,175,2004-05-13,2,0,04
04SH01787,2000111418,11,R1418,12.8,64,2,2,2004-03-10,70,EWE BAND2,2,,43,4.0,163,2004-05-03,1,0,04
04SH01788,1999447286,44,T7286,8.4,58,5,2,2004-03-10,70,EWE BAND2,2,,02,5.0,188,2004-05-20,1,0,04
04SH01789,2002113432,11,R3432,10.6,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,142,2004-05-27,2,0,04
04SH01790,2001641877,64,K1877,10.4,58,5,2,2004-03-10,70,EWE BAND2,3,,06,3.0,195,2004-05-24,5,0,04
04SH01791,2001112858,11,R2858,11.4,62,3,2,2004-03-10,70,EWE BAND2,2,,43,3.0,186,2004-05-13,2,0,04
04SH01792,1999090239,09,90239,10.2,60,4,2,2004-03-10,70,EWE BAND2,2,,07,5.0,168,2004-05-27,2,0,04
04SH01793,2002113757,11,R3757,12.0,64,2,2,2004-03-10,70,EWE BAND2,3,,07,2.0,143,2004-05-24,5,0,04
04SH01794,2001641679,64,K1679,8.8,58,5,2,2004-03-10,70,EWE BAND2,2,,06,3.0,189,2004-05-27,2,0,04
04SH01795,1999046441,04,A6441,8.6,56,6,2,2004-03-10,70,EWE BAND2,2,,30,5.0,209,2004-05-27,2,0,04
04SH01796,2002113287,11,R3287,11.4,62,3,2,2004-03-10,70,EWE BAND2,2,,43,2.0,155,2004-05-20,1,0,04
04SH01797,2002113249,11,R3249,10.2,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,129,2004-05-13,2,0,04
04SH01798,2001448682,44,T8682,8.8,62,3,2,2004-03-10,70,EWE BAND2,2,,02,3.0,161,2004-05-27,2,0,04
04SH01799,2001641900,64,K1900,11.2,58,5,2,2004-03-10,70,EWE BAND2,3,,06,3.0,188,2004-05-20,1,0,04
04SH01800,1999110258,11,R0258,9.8,60,4,2,2004-03-10,70,EWE BAND2,3,,43,5.0,143,2004-05-20,1,0,04
04SH01801,2001112587,11,R2587,12.8,62,3,2,2004-03-10,70,EWE BAND2,3,,43,3.0,157,2004-05-20,1,0,04
04SH01802,2002113535,11,R3535,9.0,64,2,2,2004-03-10,70,EWE BAND2,2,,07,2.0,134,2004-05-03,1,0,04
04SH01803,2000111765,11,R1765,9.8,60,4,2,2004-03-10,70,EWE BAND2,2,,07,4.0,181,2004-05-24,5,0,04
04SH01804,2002642341,64,K2341,9.8,60,4,2,2004-03-10,70,EWE BAND2,2,,06,2.0,154,2004-05-13,2,0,04
04SH01805,2002113794,11,R3794,11.2,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,180,2004-05-27,2,0,04
04SH01806,1999110624,11,R0624,8.8,62,3,2,2004-03-10,70,EWE BAND2,2,,07,5.0,183,2004-05-27,2,0,04
04SH01807,2001112771,11,R2771,10.2,60,4,2,2004-03-10,70,EWE BAND2,2,,07,3.0,185,2004-05-27,2,0,04
04SH01808,2002113271,11,R3271,9.6,60,4,2,2004-03-10,70,EWE BAND2,2,,07,2.0,145,2004-05-03,1,0,04
04SH01809,1997107840,10,S7840,9.8,62,3,2,2004-03-10,70,EWE BAND2,3,,43,7.0,179,2004-05-13,2,0,04
04SH01810,2000001131,00,01131,11.6,60,4,2,2004-03-10,70,EWE BAND2,2,,06,4.0,229,2004-05-27,2,0,04
04SH01811,1997639629,63,K9629,13.2,58,5,2,2004-03-10,70,EWE BAND2,2,,06,7.0,225,2004-05-27,2,0,04
04SH01812,1997044343,04,A4343,9.8,60,4,2,2004-03-10,70,EWE BAND2,3,,30,7.0,184,2004-05-13,2,0,04
04SH01813,2002113030,11,R3030,11.0,60,4,2,2004-03-10,70,EWE BAND2,3,,07,2.0,138,2004-05-03,1,0,04
04SH01814,2002049940,04,A9940,9.4,58,5,2,2004-03-10,70,EWE BAND2,2,,30,2.0,162,2004-05-27,2,0,04
04SH01815,2001112393,11,R2393,10.8,60,4,2,2004-03-10,70,EWE BAND2,3,,43,3.0,162,2004-05-20,1,0,04
04SH01816,2000641074,64,K1074,9.0,60,4,2,2004-03-10,70,EWE BAND2,3,,06,4.0,186,2004-05-03,1,0,04
04SH01817,2000111186,11,R1186,12.8,62,3,2,2004-03-10,70,EWE BAND2,2,,07,4.0,197,2004-05-27,2,0,04
04SH01818,1997107936,10,S7936,10.2,60,4,2,2004-03-10,70,EWE BAND2,3,TENDER,07,7.0,139,2004-05-13,2,0,04
04SH01819,2002113826,11,R3826,9.8,62,3,2,2004-03-10,70,EWE BAND2,2,TENDER,07,2.0,152,2004-05-24,5,0,04
04SH01820,2002049134,04,A9134,10.2,60,4,2,2004-03-10,70,EWE BAND2,2,TENDER,30,2.0,181,2004-05-27,2,0,04
04SH01821,2001112441,11,R2441,8.6,60,4,2,2004-03-10,70,EWE BAND2,2,,07,3.0,145,2004-05-27,2,0,04
04SH01822,2001112550,11,R2550,10.0,60,4,2,2004-03-10,70,EWE BAND2,2,,07,3.0,172,2004-05-13,2,0,04
04SH01823,1998045632,04,A5632,8.0,58,5,2,2004-03-10,70,EWE BAND2,3,SHORT,30,6.0,159,2004-05-03,1,0,04
04SH01824,2002113979,11,R3979,11.0,62,3,2,2004-03-10,70,EWE BAND2,2,,07,2.0,159,2004-05-27,2,0,04
04SH01825,1998045128,04,A5128,8.6,58,5,2,2004-03-10,70,EWE BAND2,2,,30,6.0,185,2004-05-20,1,0,04
04SH01826,2001048770,04,A8770,8.4,60,4,2,2004-03-10,70,EWE BAND2,2,,30,3.0,150,2004-05-27,2,0,04
04SH01827,2000111285,11,R1285,11.2,62,3,2,2004-03-10,70,EWE BAND2,2,,07,4.0,147,2004-05-20,1,0,04
04SH01828,2001112541,11,R2541,10.0,60,4,2,2004-03-10,70,EWE BAND2,2,,43,3.0,167,2004-05-13,2,0,04
04SH01829,2002113646,11,R3646,8.6,62,3,2,2004-03-10,70,EWE BAND2,3,,43,2.0,137,2004-05-03,1,0,04
04SH01830,2002113100,11,R3100,9.8,62,3,2,2004-03-10,70,EWE BAND2,3,,07,2.0,146,2004-05-20,1,0,04
04SH01831,2001641797,64,K1797,9.8,60,4,2,2004-03-10,70,EWE BAND2,3,,06,3.0,184,2004-05-03,1,0,04
04SH01832,2002113625,11,R3625,10.4,60,4,2,2004-03-10,70,EWE BAND2,3,,07,2.0,146,2004-05-13,2,0,04
04SH01833,2002642154,64,K2154,8.0,58,5,2,2004-03-10,70,EWE BAND2,2,,05,2.0,173,2004-05-20,1,0,04
04SH01834,1999640713,64,K0713,14.6,56,6,2,2004-03-10,70,EWE BAND2,3,,06,5.0,189,2004-05-13,2,0,04
04SH01835,1998008084,00, 8084,9.0,60,4,2,2004-03-10,70,EWE BAND2,2,,07,6.0,144,2004-05-13,2,0,04
04SH01836,2002642731,64,K2731,11.4,60,4,2,2004-03-10,70,EWE BAND2,2,,06,2.0,208,2004-05-27,2,0,04
04SH01837,2002642279,64,K2279,8.2,58,5,2,2004-03-10,70,EWE BAND2,2,,06,2.0,170,2004-05-27,2,0,04
04SH01838,1998109181,10,S9181,12.6,60,4,2,2004-03-10,70,EWE BAND2,3,,07,6.0,161,2004-05-20,1,0,04
04SH01839,2003050612,05,H0612,8.2,58,5,1,2004-03-11,71,RAM LAMB,Y,TENDER,30,1.0,205,2004-06-01,Y,73,04
04SH01840,2003114093,11,R4093,9.6,62,3,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,201,2004-06-01,Y,72,04
04SH01841,2003449612,44,T9612,7.8,64,2,1,2004-03-11,71,RAM LAMB,Y,,02,1.0,214,2004-06-01,Y,56,04
04SH01842,2003114236,11,R4236,7.8,62,3,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,161,2004-06-01,Y,62,04
04SH01843,2003642771,64,K2771,10.8,62,3,1,2004-03-11,71,RAM LAMB,Y,TENDER,06,1.0,237,2004-06-01,Y,85,04
04SH01844,2003114178,11,R4178,6.2,64,2,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,172,2004-06-01,Y,64,04
04SH01845,2003449569,44,T9569,9.0,62,3,1,2004-03-11,71,RAM LAMB,Y,,02,1.0,189,2004-06-01,Y,68,04
04SH01846,2003642918,64,K2918,8.8,62,3,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,228,2004-06-01,Y,62,04
04SH01847,2003449460,44,T9460,7.8,62,3,1,2004-03-11,71,RAM LAMB,Y,,02,1.0,182,2004-06-01,Y,62,04
04SH01848,2003642842,64,K2842,9.6,60,4,1,2004-03-11,71,RAM LAMB,Y,TENDER,06,1.0,218,2004-06-01,Y,80,04
04SH01849,2003050540,05,H0540,7.6,58,5,1,2004-03-11,71,RAM LAMB,Y,,30,1.0,208,2004-06-01,Y,72,04
04SH01850,2003449551,44,T9551,6.8,62,3,1,2004-03-11,71,RAM LAMB,Y,,02,1.0,179,2004-06-01,Y,78,04
04SH01851,2003449626,44,T9626,7.6,62,3,1,2004-03-11,71,RAM LAMB,Y,,02,1.0,183,2004-06-01,Y,66,04
04SH01852,2003642874,64,K2874,9.8,60,4,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,190,2004-06-01,Y,80,04
04SH01853,2003642814,64,K2814,10.2,60,4,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,203,2004-06-01,Y,61,04
04SH01854,2003114189,11,R4189,8.0,64,2,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,176,2004-06-01,Y,63,04
04SH01855,2003114067,11,R4067,9.6,62,3,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,189,2004-06-01,Y,80,04
04SH01856,2003449451,44,T9451,9.0,62,3,1,2004-03-11,71,RAM LAMB,Y,,02,1.0,217,2004-06-01,Y,62,04
04SH01857,2003642811,64,K2811,10.4,62,3,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,201,2004-06-01,Y,70,04
04SH01858,2003449593,44,T9593,10.0,62,3,1,2004-03-11,71,RAM LAMB,Y,,02,1.0,217,2004-06-01,Y,69,04
04SH01859,2003114110,11,R4110,7.6,64,2,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,155,2004-06-01,Y,60,04
04SH01860,2003114081,11,R4081,7.8,64,2,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,178,2004-06-01,Y,79,04
04SH01861,2003114068,11,R4068,7.8,64,2,1,2004-03-11,71,RAM LAMB,Y,TENDER,07,1.0,172,2004-06-01,Y,72,04
04SH01862,2003114061,11,R4061,8.8,62,3,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,187,2004-06-01,Y,65,04
04SH01863,2003050539,05,H0539,7.2,60,4,1,2004-03-11,71,RAM LAMB,Y,,30,1.0,191,2004-06-01,Y,64,04
04SH01864,2003050733,05,H0733,5.8,60,4,1,2004-03-11,71,RAM LAMB,Y,,30,1.0,177,2004-06-01,Y,83,04
04SH01865,2003050656,05,H0656,6.2,62,3,1,2004-03-11,71,RAM LAMB,Y,TENDER,30,1.0,186,2004-06-01,Y,61,04
04SH01866,2003449641,44,T9641,7.0,62,3,1,2004-03-11,71,RAM LAMB,Y,,02,1.0,187,2004-06-01,Y,72,04
04SH01867,2003449623,44,T9623,7.4,62,3,1,2004-03-11,71,RAM LAMB,Y,,02,1.0,171,2004-06-01,Y,62,04
04SH01868,2003449526,44,T9526,8.2,62,3,1,2004-03-11,71,RAM LAMB,Y,,02,1.0,205,2004-06-01,Y,68,04
04SH01869,2003050471,05,H0471,7.4,62,3,1,2004-03-11,71,RAM LAMB,Y,,30,1.0,202,2004-06-01,Y,75,04
04SH01870,2003642962,64,K2962,10.0,60,4,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,237,2004-06-01,Y,65,04
04SH01871,2003050546,05,H0546,7.0,62,3,1,2004-03-11,71,RAM LAMB,Y,,30,1.0,173,2004-06-01,Y,78,04
04SH01872,2003642849,64,K2849,9.2,62,3,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,210,2004-06-01,Y,72,04
04SH01873,2003114186,11,R4186,8.4,62,3,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,191,2004-06-01,Y,68,04
04SH01874,2003050728,05,H0728,6.8,58,5,1,2004-03-11,71,RAM LAMB,Y,TENDER,30,1.0,179,2004-06-01,Y,92,04
04SH01875,2003050630,05,H0630,9.6,60,4,1,2004-03-11,71,RAM LAMB,Y,TENDER,30,1.0,190,2004-06-01,Y,68,04
04SH01876,2003642843,64,K2843,10.2,60,4,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,223,2004-06-01,Y,67,04
04SH01877,2003642787,64,K2787,10.0,58,5,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,231,2004-06-01,Y,83,04
04SH01878,2003050709,05,H0709,6.0,62,3,1,2004-03-11,71,RAM LAMB,Y,TENDER,30,1.0,196,2004-06-01,Y,70,04
04SH01879,2003114198,11,R4198,7.0,62,3,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,180,2004-06-01,Y,56,04
04SH01880,2003050615,05,H0615,6.8,60,4,1,2004-03-11,71,RAM LAMB,Y,TENDER,30,1.0,174,2004-06-01,Y,68,04
04SH01881,2003449748,44,T9748,8.2,62,3,1,2004-03-11,71,RAM LAMB,Y,,02,1.0,164,2004-06-01,Y,79,04
04SH01882,2003449685,44,T9685,8.2,62,3,1,2004-03-11,71,RAM LAMB,Y,,02,1.0,180,2004-06-01,Y,68,04
04SH01883,2003114091,11,R4091,5.8,64,2,1,2004-03-11,71,RAM LAMB,Y,TENDER,07,1.0,178,2004-06-01,Y,64,04
04SH01884,2003449722,44,T9722,8.0,62,3,1,2004-03-11,71,RAM LAMB,Y,,02,1.0,200,2004-06-01,Y,68,04
04SH01885,2003050503,05,H0503,6.4,62,3,1,2004-03-11,71,RAM LAMB,Y,TENDER,30,1.0,186,2004-06-01,Y,64,04
04SH01886,2003114227,11,R4227,6.8,64,2,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,185,2004-06-01,Y,60,04
04SH01887,2003050562,05,H0562,7.6,60,4,1,2004-03-11,71,RAM LAMB,Y,TENDER,30,1.0,206,2004-06-01,Y,64,04
04SH01888,2003642781,64,K2781,10.4,62,3,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,214,2004-06-01,Y,84,04
04SH01889,2003114168,11,R4168,7.2,62,3,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,181,2004-06-01,Y,65,04
04SH01890,2003642864,64,K2864,9.0,60,4,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,211,2004-06-01,Y,80,04
04SH01891,2003642897,64,K2897,9.8,58,5,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,201,2004-06-01,Y,88,04
04SH01892,2003114070,11,R4070,6.2,64,2,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,193,2004-06-01,Y,78,04
04SH01893,2003642947,64,K2947,7.8,60,4,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,223,2004-06-01,Y,53,04
04SH01894,2003449771,44,T9771,5.8,62,3,1,2004-03-11,71,RAM LAMB,Y,TENDER,02,1.0,203,2004-06-01,Y,63,04
04SH01895,2003050598,05,H0598,7.2,58,5,1,2004-03-11,71,RAM LAMB,Y,,30,1.0,160,2004-06-01,Y,78,04
04SH01896,2003642780,64,K2780,10.6,60,4,1,2004-03-11,71,RAM LAMB,Y,TENDER,06,1.0,217,2004-06-01,Y,74,04
04SH01897,2003114146,11,R4146,9.0,64,2,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,186,2004-06-01,Y,80,04
04SH01898,2003642911,64,K2911,11.2,58,5,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,183,2004-06-01,Y,75,04
04SH01899,2003642901,64,K2901,10.0,58,5,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,213,2004-06-01,Y,65,04
04SH01900,2003050737,05,H0737,6.6,60,4,1,2004-03-11,71,RAM LAMB,Y,"X, CR. LEGS",30,1.0,0,,,65,04
04SH01901,2003642872,64,K2872,9.8,62,3,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,220,2004-06-01,Y,72,04
04SH01902,2003642824,64,K2824,10.6,62,3,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,191,2004-06-01,Y,82,04
04SH01903,2003449774,44,T9774,6.6,62,3,1,2004-03-11,71,RAM LAMB,Y,,02,1.0,184,2004-06-01,Y,76,04
04SH01904,2003050424,05,H0424,8.8,62,3,1,2004-03-11,71,RAM LAMB,Y,TENDER,30,1.0,182,2004-06-01,Y,65,04
04SH01905,2003114133,11,R4133,8.4,62,3,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,162,2004-06-01,Y,62,04
04SH01906,2003449679,44,T9679,6.6,62,3,1,2004-03-11,71,RAM LAMB,Y,,02,1.0,213,2004-06-01,Y,63,04
04SH01907,2003114220,11,R4220,7.4,64,2,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,181,2004-06-01,Y,64,04
04SH01908,2003114172,11,R4172,6.6,64,2,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,168,2004-06-01,Y,64,04
04SH01909,2003642917,64,K2917,7.0,62,3,1,2004-03-11,71,RAM LAMB,Y,,06,1.0,209,2004-06-01,Y,53,04
04SH01910,2003114180,11,R4180,7.0,64,2,1,2004-03-11,71,RAM LAMB,Y,,07,1.0,171,2004-06-01,Y,72,04
04SH01911,2003050606,05,H0606,6.6,58,5,1,2004-03-11,71,RAM LAMB,Y,,30,1.0,198,2004-06-01,Y,64,04
