UID,ID9,SEX,BRD,ETAG,GRADE,FLGR1,GRFL,BANDSH,DAYSH,DATE,RMK,INV96,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
96SH00221, 94104911,2,10,S4911,58,5,9.4,1,71,1996-03-11,,Y,07,2.0,162,1996-04-26,2,75,96
96SH00222, 92636523,2,63,K6523,56,6,9.8,1,71,1996-03-11,,Y,06,4.0,193,1996-05-01,2,,96
96SH00223, 92102752,2,10,S2752,58,5,10.6,1,71,1996-03-11,,Y,41,4.0,145,1996-06-17,5,84,96
96SH00224, 93104011,2,10,S4011,60,4,8.2,1,71,1996-03-11,,Y,07,3.0,160,1996-06-17,5,,96
96SH00225, 92635886,2,63,K5886,62,3,9.6,1,71,1996-03-11,,Y,06,4.0,189,1996-04-29,1,,96
96SH00226, 89199570,2,19,S9570,60,4,9.0,1,71,1996-03-11,,Y,07,7.0,159,1996-04-26,2,82,96
96SH00227, 90100362,2,10,S0362,58,5,11.2,1,71,1996-03-11,,Y,41,6.0,161,1996-04-29,1,85,96
96SH00228, 94637731,2,63,K7731,56,6,9.2,1,71,1996-03-11,,Y,05,2.0,134,1996-05-07,1,,96
96SH00229, 94104468,2,10,S4468,64,2,7.2,1,71,1996-03-11,,Y,07,2.0,150,1996-05-01,2,69,96
96SH00230, 94104848,2,10,S4848,62,3,9.0,1,71,1996-03-11,,Y,43,2.0,147,1996-04-29,1,67,96
96SH00231, 94104435,2,10,S4435,60,4,11.2,1,71,1996-03-11,,Y,07,2.0,180,1996-05-07,1,70,96
96SH00232, 94637471,2,63,K7471,58,5,8.4,1,71,1996-03-11,,Y,05,2.0,194,1996-04-26,2,,96
96SH00233, 94104721,2,10,S4721,62,3,10.4,1,71,1996-03-11,,Y,07,2.0,173,1996-04-26,2,65,96
96SH00234, 94637301,2,63,K7301,58,5,10.2,1,71,1996-03-11,,Y,06,2.0,156,1996-05-01,2,,96
96SH00235, 90100890,2,10,S0890,62,3,7.6,1,71,1996-03-11,,Y,07,6.0,173,1996-04-26,2,58,96
96SH00236, 93636773,2,63,K6773,58,5,8.2,1,71,1996-03-11,,Y,05,3.0,0,,*,,96
96SH00237, 94105254,2,10,S5254,58,5,11.4,1,71,1996-03-11,,Y,42,2.0,147,1996-04-23,1,84,96
96SH00238, 94104808,2,10,S4808,60,4,7.6,1,71,1996-03-11,,Y,07,2.0,141,1996-04-26,2,63,96
96SH00239, 93104147,2,10,S4147,60,4,9.6,1,71,1996-03-11,,Y,07,3.0,171,1996-04-29,1,,96
96SH00240, 94637503,2,63,K7503,58,5,9.4,1,71,1996-03-11,,Y,06,2.0,163,1996-05-10,2,,96
96SH00241, 92102512,2,10,S2512,62,3,10.6,1,71,1996-03-11,,Y,07,4.0,146,1996-06-17,X,,96
96SH00242, 90100527,2,10,S0527,60,4,10.6,1,71,1996-03-11,,Y,41,6.0,144,1996-04-29,1,79,96
96SH00243, 89199639,2,19,S9639,62,3,8.6,1,71,1996-03-11,,Y,07,7.0,207,1996-05-07,1,,96
96SH00244, 94104665,2,10,S4665,62,3,8.0,1,71,1996-03-11,,Y,43,2.0,149,1996-05-01,2,70,96
96SH00245, 93636879,2,63,K6879,58,5,9.8,1,71,1996-03-11,,Y,06,3.0,178,1996-04-23,1,,96
96SH00246, 92635842,2,63,K5842,56,6,11.8,1,71,1996-03-11,,Y,06,4.0,218,1996-04-26,2,,96
96SH00247, 91635203,2,63,K5203,58,5,12.8,1,71,1996-03-11,,Y,06,5.0,201,1996-04-29,1,,96
96SH00248, 94104398,2,10,S4398,62,3,7.0,1,71,1996-03-11,,Y,07,2.0,160,1996-04-26,2,70,96
96SH00249, 94104680,2,10,S4680,62,3,9.6,1,71,1996-03-11,,Y,42,2.0,130,1996-05-07,1,91,96
96SH00250, 94637031,2,63,K7031,60,4,8.6,1,71,1996-03-11,,Y,06,2.0,150,1996-05-01,2,,96
96SH00251, 89199825,2,19,S9825,64,2,6.2,1,71,1996-03-11,,Y,07,7.0,153,1996-05-10,2,51,96
96SH00252, 92636402,2,63,K6402,60,4,10.4,1,71,1996-03-11,,Y,06,4.0,208,1996-04-26,2,,96
96SH00253, 91101690,2,10,S1690,60,4,9.6,1,71,1996-03-11,,Y,07,5.0,166,1996-04-29,1,62,96
96SH00254, 89199922,2,19,S9922,62,3,7.2,1,71,1996-03-11,,Y,07,7.0,161,1996-06-17,5,55,96
96SH00255, 91101311,2,10,S1311,58,5,13.2,1,71,1996-03-11,,Y,42,5.0,172,1996-04-26,2,80,96
96SH00256, 91101424,2,10,S1424,60,4,10.4,1,71,1996-03-11,,Y,07,5.0,178,1996-04-26,2,66,96
96SH00257, 92636354,2,63,K6354,56,6,12.6,1,71,1996-03-11,,Y,06,4.0,223,1996-05-07,1,,96
96SH00258, 92636128,2,63,K6128,60,4,7.4,1,71,1996-03-11,,Y,06,4.0,178,1996-04-23,1,,96
96SH00259, 94104640,2,10,S4640,60,4,13.0,1,71,1996-03-11,,Y,43,2.0,137,1996-04-23,1,79,96
96SH00260, 92636593,2,63,K6593,56,6,7.4,1,71,1996-03-11,,Y,06,4.0,116,1996-06-17,X,,96
96SH00261, 94637367,2,63,K7367,58,5,10.4,1,71,1996-03-11,,Y,06,2.0,156,1996-05-01,2,,96
96SH00262, 89199610,2,19,S9610,56,6,8.0,1,71,1996-03-11,,Y,07,7.0,178,1996-05-01,2,72,96
96SH00263, 94105065,2,10,S5065,60,4,9.8,1,71,1996-03-11,,Y,42,2.0,144,1996-04-23,1,70,96
96SH00264, 94637686,2,63,K7686,58,5,14.4,1,71,1996-03-11,,Y,06,2.0,189,1996-05-07,1,,96
96SH00265, 93103702,2,10,S3702,60,4,8.0,1,71,1996-03-11,,Y,08,3.0,148,1996-04-29,1,,96
96SH00266, 94637278,2,63,K7278,58,5,10.6,1,71,1996-03-11,,Y,06,2.0,166,1996-04-23,1,,96
96SH00267, 94105088,2,10,S5088,58,5,11.6,1,71,1996-03-11,,Y,41,2.0,127,1996-05-07,1,94,96
96SH00268, 92102695,2,10,S2695,62,3,7.4,1,71,1996-03-11,,Y,07,4.0,195,1996-05-10,2,68,96
96SH00269, 94637378,2,63,K7378,56,6,11.8,1,71,1996-03-11,,Y,06,2.0,192,1996-04-29,1,,96
96SH00270, 93104239,2,10,S4239,60,4,8.2,1,71,1996-03-11,,Y,42,3.0,163,1996-04-29,1,61,96
96SH00271, 93103800,2,10,S3800,60,4,9.4,1,71,1996-03-11,,Y,07,3.0,154,1996-05-07,1,,96
96SH00272, 91101795,2,10,S1795,58,5,10.4,1,71,1996-03-11,,Y,07,5.0,172,1996-04-26,2,60,96
96SH00273, 90100740,2,10,S0740,64,2,8.6,1,71,1996-03-11,,Y,07,6.0,170,1996-05-01,2,49,96
96SH00274, 92636268,2,63,K6268,60,4,9.8,1,71,1996-03-11,,Y,06,4.0,185,1996-04-23,1,,96
96SH00275, 94104424,2,10,S4424,60,4,9.6,1,71,1996-03-11,,Y,07,2.0,152,1996-04-29,1,72,96
96SH00276, 93636775,2,63,K6775,56,6,12.2,1,71,1996-03-11,,Y,06,3.0,155,1996-05-07,1,,96
96SH00277, 91635635,2,63,K5635,58,5,10.2,1,71,1996-03-11,,Y,06,5.0,239,1996-05-01,2,,96
96SH00278, 89100150,2,10,S0150,58,5,7.8,1,71,1996-03-11,,Y,07,7.0,177,1996-05-01,2,67,96
96SH00279, 93636669,2,63,K6669,58,5,10.0,1,71,1996-03-11,,Y,06,3.0,192,1996-04-29,1,,96
96SH00280, 91101589,2,10,S1589,60,4,10.6,1,71,1996-03-11,,Y,07,5.0,179,1996-04-29,1,58,96
96SH00281, 90100628,2,10,S0628,64,2,8.2,1,71,1996-03-11,,Y,07,6.0,179,1996-04-26,2,58,96
96SH00282, 94104910,2,10,S4910,60,4,9.4,1,71,1996-03-11,,Y,07,2.0,165,1996-06-17,X,65,96
96SH00283, 91635545,2,63,K5545,58,5,10.8,1,71,1996-03-11,,Y,06,5.0,0,,*,,96
96SH00284, 92103174,2,10,S3174,60,4,10.6,1,71,1996-03-11,,Y,42,4.0,164,1996-04-26,2,75,96
96SH00285, 91102001,2,10,S2001,62,3,7.8,1,71,1996-03-11,,Y,07,5.0,201,1996-04-29,1,62,96
96SH00286, 93636827,2,63,K6827,62,3,9.2,1,71,1996-03-11,,Y,06,3.0,202,1996-04-26,2,,96
96SH00287, 93636958,2,63,K6958,58,5,11.0,1,71,1996-03-11,,Y,06,3.0,183,1996-04-23,1,,96
96SH00288, 90100461,2,10,S0461,60,4,7.8,1,71,1996-03-11,,Y,07,6.0,125,1996-05-01,2,68,96
96SH00289, 94637432,2,63,K7432,54,7,11.4,1,71,1996-03-11,,Y,06,2.0,171,1996-05-07,1,,96
96SH00290, 94104865,2,10,S4865,60,4,7.0,1,71,1996-03-11,,Y,07,2.0,167,1996-04-26,2,71,96
96SH00291, 88199072,2,19,S9072,62,3,8.8,1,71,1996-03-11,,Y,07,8.0,192,1996-04-26,2,67,96
96SH00292, 90100452,2,10,S0452,60,4,8.6,1,71,1996-03-11,,Y,07,6.0,155,1996-04-29,1,64,96
96SH00293, 92103013,2,10,S3013,58,5,10.4,1,71,1996-03-11,,Y,07,4.0,154,1996-04-23,1,61,96
96SH00294, 90634727,2,63,K4727,54,7,14.8,1,71,1996-03-11,,Y,06,6.0,200,1996-04-23,1,,96
96SH00295, 92636123,2,63,K6123,60,4,8.6,1,71,1996-03-11,,Y,06,4.0,169,1996-04-23,1,,96
96SH00296, 92103285,2,10,S3285,58,5,11.6,1,71,1996-03-11,,Y,42,4.0,170,1996-06-17,X,70,96
96SH00297, 94637113,2,63,K7113,56,6,13.4,1,71,1996-03-11,,Y,06,2.0,171,1996-05-01,2,,96
96SH00298, 94104724,2,10,S4724,62,3,8.2,1,71,1996-03-11,,Y,07,2.0,180,1996-05-07,1,69,96
96SH00299, 93103970,2,10,S3970,60,4,10.8,1,71,1996-03-11,,Y,43,3.0,140,1996-05-01,2,73,96
96SH00300, 92102682,2,10,S2682,60,4,10.6,1,71,1996-03-11,,Y,07,4.0,178,1996-05-01,2,89,96
96SH00301, 94105288,2,10,S5288,58,5,10.4,1,71,1996-03-11,,Y,07,2.0,143,1996-04-23,1,81,96
96SH00302, 94637024,2,63,K7024,56,6,11.8,1,71,1996-03-11,,Y,06,2.0,191,1996-05-07,1,,96
96SH00303, 89199722,2,19,S9722,58,5,11.0,1,71,1996-03-11,,Y,07,7.0,174,1996-06-17,5,78,96
96SH00304, 91101622,2,10,S1622,60,4,9.0,1,71,1996-03-11,,Y,07,5.0,152,1996-04-26,2,69,96
96SH00305, 91102089,2,10,S2089,60,4,11.0,1,71,1996-03-11,,Y,42,5.0,157,1996-05-01,2,75,96
96SH00306, 94637166,2,63,K7166,54,7,10.2,1,71,1996-03-11,,Y,06,2.0,173,1996-05-01,2,,96
96SH00307, 93636900,2,63,K6900,56,6,11.4,1,71,1996-03-11,,Y,06,3.0,198,1996-04-29,1,,96
96SH00308, 93636837,2,63,K6837,54,7,11.6,1,71,1996-03-11,,Y,06,3.0,196,1996-04-26,2,,96
96SH00309, 94637040,2,63,K7040,58,5,9.8,1,71,1996-03-11,,Y,06,2.0,166,1996-04-23,1,,96
96SH00310, 94104728,2,10,S4728,58,5,10.6,1,71,1996-03-11,,Y,07,2.0,176,1996-05-07,1,84,96
96SH00311, 91102004,2,10,S2004,62,3,8.6,1,71,1996-03-11,,Y,42,5.0,188,1996-04-26,2,68,96
96SH00312, 94637650,2,63,K7650,54,7,11.4,1,71,1996-03-11,,Y,06,2.0,179,1996-04-23,1,,96
96SH00313, 93636726,2,63,K6726,58,5,9.2,1,71,1996-03-11,,Y,06,3.0,156,1996-04-23,1,,96
96SH00314, 88199150,2,19,S9150,60,4,8.6,1,71,1996-03-11,BLK SPOT,Y,07,8.0,169,1996-05-15,2,59,96
96SH00315, 94637518,2,63,K7518,58,5,9.2,1,71,1996-03-11,,Y,05,2.0,190,1996-05-07,1,,96
96SH00316, 94637605,2,63,K7605,60,4,9.2,1,71,1996-03-11,,Y,06,2.0,188,1996-05-01,2,,96
96SH00317, 93104013,2,10,S4013,62,3,9.8,1,71,1996-03-11,,Y,07,3.0,172,1996-04-26,2,,96
96SH00318, 94104709,2,10,S4709,60,4,9.0,1,71,1996-03-11,,Y,07,2.0,137,1996-04-26,2,68,96
96SH00319, 94105144,2,10,S5144,60,4,11.8,1,71,1996-03-11,,Y,07,2.0,162,1996-04-29,1,78,96
96SH00320, 91101459,2,10,S1459,58,5,9.6,1,71,1996-03-11,,Y,07,5.0,156,1996-06-17,5,70,96
96SH00321, 92103086,2,10,S3086,58,5,10.6,1,71,1996-03-11,,Y,07,4.0,189,1996-05-07,1,80,96
96SH00322, 94104557,2,10,S4557,60,4,10.0,1,71,1996-03-11,,Y,07,2.0,145,1996-04-29,1,62,96
96SH00323, 94104745,2,10,S4745,60,4,9.6,1,71,1996-03-11,,Y,07,2.0,148,1996-05-15,2,70,96
96SH00324, 94104742,2,10,S4742,60,4,9.6,1,71,1996-03-11,,Y,07,2.0,139,1996-05-15,2,63,96
96SH00325, 94637297,2,63,K7297,60,4,7.2,1,71,1996-03-11,,Y,05,2.0,138,1996-04-29,1,,96
96SH00326, 90100526,2,10,S0526,58,5,9.2,1,71,1996-03-11,,Y,41,6.0,132,1996-05-10,2,77,96
96SH00327, 90100365,2,10,S0365,58,5,11.0,1,71,1996-03-11,,Y,41,6.0,164,1996-04-26,2,79,96
96SH00328, 91101327,2,10,S1327,60,4,9.8,1,71,1996-03-11,TENDER SKIN CUT,Y,07,5.0,169,1996-05-07,1,60,96
96SH00329, 92103157,2,10,S3157,62,3,9.8,1,71,1996-03-11,,Y,07,4.0,192,1996-05-10,2,65,96
96SH00330, 94105120,2,10,S5120,60,4,10.4,1,71,1996-03-11,,Y,07,2.0,141,1996-05-15,2,80,96
96SH00331, 94637377,2,63,K7377,60,4,10.2,1,71,1996-03-11,,Y,06,2.0,179,1996-04-26,2,,96
96SH00332, 92636109,2,63,K6109,58,5,9.4,1,71,1996-03-11,,Y,06,4.0,184,1996-05-07,1,,96
96SH00333, 93636859,2,63,K6859,56,6,10.4,1,71,1996-03-11,,Y,06,3.0,167,1996-05-01,2,,96
96SH00334, 92102622,2,10,S2622,58,5,10.6,1,71,1996-03-11,,Y,42,4.0,147,1996-05-07,1,93,96
96SH00335, 92635917,2,63,K5917,60,4,11.4,1,71,1996-03-11,,Y,06,4.0,192,1996-04-23,1,,96
96SH00336, 92102586,2,10,S2586,60,4,10.2,1,71,1996-03-11,,Y,42,4.0,158,1996-04-26,2,72,96
96SH00337, 94105137,2,10,S5137,58,5,9.4,1,71,1996-03-11,,Y,42,2.0,136,1996-05-07,1,92,96
96SH00338, 94637201,2,63,K7201,58,5,10.6,1,71,1996-03-11,,Y,06,2.0,174,1996-05-07,1,,96
96SH00339, 92102610,2,10,S2610,60,4,9.4,1,71,1996-03-11,,Y,07,4.0,164,1996-04-26,2,72,96
96SH00340, 94104668,2,10,S4668,60,4,9.8,1,71,1996-03-11,,Y,07,2.0,154,1996-04-26,2,73,96
96SH00341, 93636776,2,63,K6776,58,5,11.8,1,71,1996-03-11,,Y,06,3.0,190,1996-04-23,1,,96
96SH00342, 92102814,2,10,S2814,62,3,9.2,1,71,1996-03-11,,Y,07,4.0,176,1996-05-07,1,65,96
96SH00343, 92636063,2,63,K6063,58,5,10.4,1,71,1996-03-11,,Y,06,4.0,183,1996-04-26,2,,96
96SH00344, 92102619,2,10,S2619,62,3,8.0,1,71,1996-03-11,,Y,42,4.0,139,1996-04-23,1,56,96
96SH00345, 92102541,2,10,S2541,62,3,7.2,1,71,1996-03-11,,Y,07,4.0,165,1996-04-26,2,53,96
96SH00346, 93636937,2,63,K6937,56,6,11.2,1,71,1996-03-11,,Y,06,3.0,183,1996-05-07,1,,96
96SH00347, 94637505,2,63,K7505,58,5,11.4,1,71,1996-03-11,,Y,06,2.0,181,1996-05-15,2,,96
96SH00348, 94104478,2,10,S4478,60,4,10.0,1,71,1996-03-11,,Y,42,2.0,135,1996-05-10,2,78,96
96SH00349, 92636327,2,63,K6327,60,4,9.4,1,71,1996-03-11,,Y,06,4.0,172,1996-04-23,1,,96
96SH00350, 93636841,2,63,K6841,60,4,9.4,1,71,1996-03-11,,Y,06,3.0,137,1996-04-23,1,,96
96SH00351, 92102691,2,10,S2691,60,4,11.0,1,71,1996-03-11,,Y,07,4.0,175,1996-05-01,2,89,96
96SH00352, 88199331,2,19,S9331,60,4,11.2,1,71,1996-03-11,,Y,07,8.0,184,1996-04-26,2,66,96
96SH00353, 90100715,2,10,S0715,58,5,9.4,1,71,1996-03-11,,Y,07,6.0,148,1996-04-29,1,63,96
96SH00354, 94105034,2,10,S5034,60,4,10.0,1,71,1996-03-11,,Y,07,2.0,140,1996-04-29,1,70,96
96SH00355, 90100880,2,10,S0880,60,4,8.6,1,71,1996-03-11,,Y,07,6.0,135,1996-04-29,1,62,96
96SH00356, 93104012,2,10,S4012,62,3,9.0,1,71,1996-03-11,,Y,42,3.0,125,1996-06-17,5,68,96
96SH00357, 93103757,2,10,S3757,60,4,8.6,1,71,1996-03-11,,Y,08,3.0,172,1996-04-29,1,,96
96SH00358, 93636896,2,63,K6896,54,7,9.4,1,71,1996-03-11,,Y,06,3.0,150,1996-04-26,2,,96
96SH00359, 91101315,2,10,S1315,60,4,8.2,1,71,1996-03-11,,Y,07,5.0,156,1996-04-26,2,69,96
96SH00360, 94104963,2,10,S4963,60,4,8.0,1,71,1996-03-11,,Y,42,2.0,151,1996-04-23,1,68,96
96SH00361, 92102840,2,10,S2840,64,2,7.8,1,71,1996-03-11,,Y,07,4.0,169,1996-04-26,2,,96
96SH00362, 94104801,2,10,S4801,62,3,6.2,1,71,1996-03-11,,Y,07,2.0,162,1996-04-26,2,78,96
96SH00363, 94637044,2,63,K7044,56,6,12.2,1,71,1996-03-11,,Y,06,2.0,164,1996-04-26,2,,96
96SH00364, 94104513,2,10,S4513,60,4,9.2,1,71,1996-03-11,,Y,43,2.0,170,1996-05-07,1,79,96
96SH00365, 93636847,2,63,K6847,58,5,13.4,1,71,1996-03-11,,Y,06,3.0,205,1996-04-29,1,,96
96SH00366, 92635884,2,63,K5884,58,5,9.8,1,71,1996-03-11,,Y,06,4.0,207,1996-05-07,1,,96
96SH00367, 94104821,2,10,S4821,60,4,9.4,1,71,1996-03-11,,Y,42,2.0,165,1996-04-29,1,81,96
96SH00368, 90100828,2,10,S0828,62,3,8.6,1,71,1996-03-11,,Y,07,6.0,167,1996-04-26,2,69,96
96SH00369, 92635870,2,63,K5870,56,6,11.4,1,71,1996-03-11,,Y,06,4.0,168,1996-05-10,2,,96
96SH00370, 92102559,2,10,S2559,62,3,8.4,1,71,1996-03-11,,Y,07,4.0,185,1996-04-26,2,,96
96SH00371, 93636659,2,63,K6659,58,5,11.8,1,71,1996-03-11,,Y,06,3.0,194,1996-04-26,2,,96
96SH00372, 92102465,2,10,S2465,60,4,9.2,1,71,1996-03-11,,Y,07,4.0,185,1996-04-29,1,70,96
96SH00373, 91101379,2,10,S1379,60,4,8.6,1,71,1996-03-11,,Y,07,5.0,180,1996-05-10,2,,96
96SH00374, 94104828,2,10,S4828,60,4,8.0,1,71,1996-03-11,,Y,07,2.0,161,1996-04-26,2,57,96
96SH00375, 94105228,2,10,S5228,56,6,11.2,1,71,1996-03-11,,Y,42,2.0,154,1996-05-01,2,85,96
96SH00376, 94104737,2,10,S4737,62,3,9.4,1,71,1996-03-11,,Y,42,2.0,206,1996-04-29,1,79,96
96SH00377, 92635915,2,63,K5915,56,6,10.6,1,71,1996-03-11,,Y,06,4.0,175,1996-04-23,1,,96
96SH00378, 94637553,2,63,K7553,56,6,11.6,1,71,1996-03-11,,Y,06,2.0,176,1996-04-29,1,,96
96SH00379, 93636739,2,63,K6739,54,7,11.2,1,71,1996-03-11,,Y,06,3.0,190,1996-04-26,2,,96
96SH00380, 89199862,2,19,S9862,60,4,8.4,1,71,1996-03-11,,Y,07,7.0,188,1996-04-29,1,63,96
96SH00381, 94104566,2,10,S4566,60,4,10.6,1,71,1996-03-11,,Y,42,2.0,128,1996-04-29,1,79,96
96SH00382, 91101889,2,10,S1889,62,3,9.8,1,71,1996-03-11,,Y,07,5.0,184,1996-04-29,1,61,96
96SH00383, 94637360,2,63,K7360,58,5,11.2,1,71,1996-03-11,,Y,06,2.0,185,1996-05-01,2,,96
96SH00384, 89100127,2,10,S0127,60,4,8.4,1,71,1996-03-11,,Y,07,7.0,202,1996-04-26,2,63,96
96SH00385, 94105246,2,10,S5246,60,4,10.0,1,71,1996-03-11,,Y,42,2.0,152,1996-05-01,2,73,96
96SH00386, 92636177,2,63,K6177,58,5,14.2,1,71,1996-03-11,,Y,06,4.0,225,1996-04-29,1,,96
96SH00387, 91101513,2,10,S1513,62,3,9.8,1,71,1996-03-11,,Y,07,5.0,187,1996-04-29,1,62,96
96SH00388, 90100690,2,10,S0690,62,3,9.4,1,71,1996-03-11,,Y,07,6.0,167,1996-04-26,2,72,96
96SH00389, 93103755,2,10,S3755,58,5,12.8,1,71,1996-03-11,,Y,43,3.0,166,1996-05-28,B,80,96
96SH00390, 94104438,2,10,S4438,64,2,8.6,1,71,1996-03-11,,Y,42,2.0,160,1996-04-29,1,72,96
96SH00391, 92102655,2,10,S2655,62,3,9.4,1,71,1996-03-11,,Y,07,4.0,152,1996-04-26,2,,96
96SH00392, 94104878,2,10,S4878,58,5,8.8,1,71,1996-03-11,,Y,07,2.0,138,1996-05-10,2,86,96
96SH00393, 92636037,2,63,K6037,60,4,10.0,1,71,1996-03-11,,Y,06,4.0,177,1996-05-01,2,,96
96SH00394, 90100787,2,10,S0787,60,4,9.2,1,71,1996-03-11,,Y,07,6.0,154,1996-04-23,1,68,96
96SH00395, 92103202,2,10,S3202,60,4,12.0,1,71,1996-03-11,,Y,07,4.0,144,1996-04-23,1,78,96
96SH00396, 92102883,2,10,S2883,60,4,8.8,1,71,1996-03-11,,Y,07,4.0,148,1996-04-26,2,,96
96SH00397, 94637256,2,63,K7256,58,5,12.8,1,71,1996-03-11,,Y,06,2.0,181,1996-04-23,1,,96
96SH00398, 89199654,2,19,S9654,62,3,9.4,1,71,1996-03-11,,Y,07,7.0,177,1996-04-29,1,62,96
96SH00399, 94105019,2,10,S5019,60,4,8.4,1,71,1996-03-11,,Y,42,2.0,164,1996-04-29,1,73,96
96SH00400, 92102982,2,10,S2982,58,5,12.6,1,71,1996-03-11,,Y,42,4.0,181,1996-05-01,2,83,96
96SH00401, 92636013,2,63,K6013,58,5,11.6,1,71,1996-03-11,,Y,06,4.0,218,1996-04-23,1,,96
96SH00402, 92103082,2,10,S3082,60,4,9.6,1,71,1996-03-11,,Y,07,4.0,159,1996-05-01,2,78,96
96SH00403, 93636679,2,63,K6679,58,5,10.8,1,71,1996-03-11,,Y,06,3.0,162,1996-04-29,1,,96
96SH00404, 91635579,2,63,K5579,56,6,9.6,1,71,1996-03-11,,Y,06,5.0,178,1996-04-23,1,,96
96SH00405, 92103121,2,10,S3121,62,3,8.8,1,71,1996-03-11,,Y,07,4.0,170,1996-04-29,1,65,96
96SH00406, 94105312,2,10,S5312,64,2,9.6,1,71,1996-03-11,,Y,07,2.0,170,1996-05-01,2,70,96
96SH00407, 94104674,2,10,S4674,60,4,11.6,1,71,1996-03-11,,Y,42,2.0,139,1996-04-23,1,88,96
96SH00408, 91102055,2,10,S2055,60,4,8.2,1,71,1996-03-11,,Y,07,5.0,184,1996-05-07,1,56,96
96SH00409, 94637096,2,63,K7096,60,4,9.4,1,71,1996-03-11,,Y,06,2.0,217,1996-05-07,1,,96
96SH00410, 90100440,2,10,S0440,58,5,11.4,1,71,1996-03-11,,Y,41,6.0,121,1996-05-07,1,88,96
96SH00411, 88199337,2,19,S9337,62,3,9.6,1,71,1996-03-11,,Y,07,8.0,174,1996-05-01,2,63,96
96SH00412, 92102889,2,10,S2889,60,4,10.2,1,71,1996-03-11,,Y,42,4.0,140,1996-04-26,2,78,96
96SH00413, 94105146,2,10,S5146,60,4,8.6,1,71,1996-03-11,,Y,42,2.0,143,1996-04-29,1,70,96
96SH00414, 94104850,2,10,S4850,64,2,7.8,1,71,1996-03-11,,Y,07,2.0,158,1996-04-23,1,62,96
96SH00415, 92102708,2,10,S2708,62,3,9.8,1,71,1996-03-11,,Y,07,4.0,175,1996-04-26,2,62,96
96SH00416, 92102846,2,10,S2846,58,5,10.4,1,71,1996-03-11,,Y,42,4.0,175,1996-04-26,2,91,96
96SH00417, 93636713,2,63,K6713,58,5,12.0,1,71,1996-03-11,,Y,06,3.0,231,1996-05-01,2,,96
96SH00418, 90634676,2,63,K4676,58,5,10.6,1,71,1996-03-11,,Y,06,6.0,232,1996-05-01,2,,96
96SH00419, 88633368,2,63,K3368,56,6,10.8,1,71,1996-03-11,,Y,06,8.0,203,1996-04-26,2,,96
96SH00420, 91635678,2,63,K5678,58,5,8.8,1,71,1996-03-11,,Y,06,5.0,235,1996-04-26,2,,96
96SH00421, 90634934,2,63,K4934,54,7,12.4,1,71,1996-03-11,,Y,06,6.0,184,1996-04-23,1,,96
96SH00422, 90634515,2,63,K4515,56,6,10.2,1,71,1996-03-11,,Y,06,6.0,199,1996-04-29,1,,96
96SH00423, 93637004,2,63,K7004,60,4,7.0,1,71,1996-03-11,,Y,06,3.0,179,1996-04-26,2,,96
96SH00424, 92103168,2,10,S3168,62,3,7.8,1,71,1996-03-11,,Y,07,4.0,172,1996-04-29,1,59,96
96SH00425, 90100433,2,10,S0433,60,4,10.0,1,71,1996-03-11,,Y,41,6.0,138,1996-05-01,2,84,96
96SH00426, 94104960,2,10,S4960,60,4,8.5,1,71,1996-03-11,,Y,07,2.0,129,1996-04-23,1,78,96
96SH00427, 93637012,2,63,K7012,60,4,8.8,1,71,1996-03-11,,Y,06,3.0,142,1996-06-17,5,,96
96SH00428, 88198768,2,19,S8768,62,3,8.2,1,71,1996-03-11,,Y,07,8.0,184,1996-04-23,1,61,96
96SH00429, 94637313,2,63,K7313,56,6,10.2,1,71,1996-03-11,,Y,06,2.0,140,1996-05-01,2,,96
96SH00430, 91101929,2,10,S1929,60,4,9.0,1,71,1996-03-11,,Y,07,5.0,177,1996-04-26,2,62,96
96SH00431, 94104669,2,10,S4669,62,3,9.2,1,71,1996-03-11,,Y,42,2.0,136,1996-05-07,1,75,96
96SH00432, 91102047,2,10,S2047,60,4,9.6,1,71,1996-03-11,,Y,07,5.0,183,1996-06-17,X,63,96
96SH00433, 94637474,2,63,K7474,58,5,11.2,1,71,1996-03-11,,Y,06,2.0,171,1996-05-01,2,,96
96SH00434, 94637444,2,63,K7444,58,5,7.4,1,71,1996-03-11,,Y,05,2.0,157,1996-04-29,1,,96
96SH00435, 91635125,2,63,K5125,56,6,11.0,1,71,1996-03-11,,Y,06,5.0,214,1996-05-01,2,,96
96SH00436, 88198726,2,19,S8726,62,3,9.4,1,71,1996-03-11,,Y,07,8.0,131,1996-04-23,1,54,96
96SH00437, 94637668,2,63,K7668,60,4,9.2,1,71,1996-03-11,,Y,05,2.0,177,1996-04-26,2,,96
96SH00438, 91101334,2,10,S1334,60,4,8.2,1,71,1996-03-11,,Y,07,5.0,184,1996-04-26,2,63,96
96SH00439, 94104916,2,10,S4916,62,3,10.2,1,71,1996-03-11,,Y,43,2.0,134,1996-05-01,2,72,96
96SH00440, 90100386,2,10,S0386,60,4,10.6,1,71,1996-03-11,,Y,07,6.0,175,1996-05-01,2,80,96
96SH00441, 90634450,2,63,K4450,60,4,12.4,1,71,1996-03-11,,Y,06,6.0,180,1996-05-01,2,,96
96SH00442, 92103081,2,10,S3081,60,4,11.4,1,71,1996-03-11,,Y,42,4.0,180,1996-05-01,2,100,96
