UID,ETAG,SEX,BRWT,FLWT,GRFL,BAND,WDAY,LOT,RMK,ADG,DISP
10SH01679,T1861,2,0,122,12.2,,2010-02-18,02,,0,
10SH01680,T1237,2,0,92,9.2,,2010-02-18,02,,0,
10SH01681,X5970,2,0,74,7.4,,2010-02-18,TC,,0,
10SH01682,T0791,2,0,94,9.4,,2010-02-18,02,,0,
10SH01683,X6221,2,0,64,6.4,,2010-02-18,C3,,0,
10SH01684,T1825,2,0,80,8.0,,2010-02-18,02,,0,
10SH01685,T1343,2,0,122,12.2,,2010-02-18,02,,0,
10SH01686,T9723,2,0,112,11.2,,2010-02-18,02,,0,
10SH01687,T2129,2,0,106,10.6,,2010-02-18,02,,0,
10SH01688,T0838,2,0,90,9.0,,2010-02-18,02,,0,
10SH01689,T2002,2,0,80,8.0,,2010-02-18,02,,0,
10SH01690,T1850,2,0,80,8.0,,2010-02-18,02,,0,
10SH01691,T1781,2,0,82,8.2,,2010-02-18,02,,0,
10SH01692,T2039,2,0,88,8.8,,2010-02-18,02,,0,
10SH01693,T2085,2,0,90,9.0,,2010-02-18,02,,0,
10SH01694,T1051,2,0,100,10.0,,2010-02-18,02,,0,
10SH01695,X3481,2,0,102,10.2,,2010-02-18,TC,,0,
10SH01696,R5268,2,0,100,10.0,,2010-02-18,01,,0,
10SH01697,T1880,2,0,88,8.8,,2010-02-18,02,,0,
10SH01698,T0447,2,0,96,9.6,,2010-02-18,02,,0,
10SH01699,T0460,2,0,100,10.0,,2010-02-18,02,,0,
10SH01700,T1292,2,0,106,10.6,,2010-02-18,02,,0,
10SH01701,T1740,2,0,66,6.6,,2010-02-18,02,,0,
10SH01702,T0836,2,0,96,9.6,,2010-02-18,02,,0,
10SH01703,H2158,2,0,92,9.2,,2010-02-18,30,,0,
10SH01704,T2072,2,0,110,11.0,,2010-02-18,02,,0,
10SH01705,T0911,2,0,104,10.4,,2010-02-18,02,,0,
10SH01706,T1331,2,0,92,9.2,,2010-02-18,02,,0,
10SH01707,T9945,2,0,104,10.4,,2010-02-18,02,,0,
10SH01708,T1680,2,0,96,9.6,,2010-02-18,02,,0,
10SH01709,T0989,2,0,108,10.8,,2010-02-18,02,,0,
10SH01710,T0788,2,0,86,8.6,,2010-02-18,02,,0,
10SH01711,T1905,2,0,104,10.4,,2010-02-18,02,,0,
10SH01712,T0857,2,0,90,9.0,,2010-02-18,02,,0,
10SH01713,T1358,2,0,92,9.2,,2010-02-18,02,,0,
10SH01714,T0498,2,0,90,9.0,,2010-02-18,02,,0,
10SH01715,T1329,2,0,88,8.8,,2010-02-18,02,,0,
10SH01716,T0799,2,0,90,9.0,,2010-02-18,02,,0,
10SH01717,T0424,2,0,130,13.0,,2010-02-18,02,,0,
10SH01718,T1541,2,0,76,7.6,,2010-02-18,02,,0,
10SH01719,T8887,2,0,90,9.0,,2010-02-18,02,,0,
10SH01720,T2065,2,0,106,10.6,,2010-02-18,02,,0,
10SH01721,T1961,2,0,102,10.2,,2010-02-18,02,,0,
10SH01722,T0885,2,0,128,12.8,,2010-02-18,02,,0,
10SH01723,H2726,2,0,76,7.6,,2010-02-18,33,,0,
10SH01724,T8938,2,0,86,8.6,,2010-02-18,02,,0,
10SH01725,T0725,2,0,116,11.6,,2010-02-18,02,,0,
10SH01726,T1047,2,0,98,9.8,,2010-02-18,02,,0,
10SH01727,T0891,2,0,86,8.6,,2010-02-18,02,,0,
10SH01728,T2211,2,0,110,11.0,,2010-02-18,02,,0,
10SH01729,T0846,2,0,70,7.0,,2010-02-18,02,,0,
10SH01730,T1006,2,0,74,7.4,,2010-02-18,02,,0,
10SH01731,T0343,2,0,120,12.0,,2010-02-18,02,,0,
10SH01732,T9973,2,0,96,9.6,,2010-02-18,02,,0,
10SH01733,T9601,2,0,90,9.0,,2010-02-18,02,,0,
10SH01734,T2234,2,0,108,10.8,,2010-02-18,02,,0,
10SH01735,T2159,2,0,104,10.4,,2010-02-18,02,,0,
10SH01736,Z8975,2,0,88,8.8,,2010-02-18,01,,0,
10SH01737,R5314,2,0,110,11.0,,2010-02-18,01,,0,
10SH01738,T1140,2,0,104,10.4,,2010-02-18,02,,0,
10SH01739,T2176,2,0,94,9.4,,2010-02-18,02,,0,
10SH01740,T1066,2,0,104,10.4,,2010-02-18,02,,0,
10SH01741,T9459,2,0,124,12.4,,2010-02-18,02,,0,
10SH01742,T1108,2,0,98,9.8,,2010-02-18,02,,0,
10SH01743,T0751,2,0,92,9.2,,2010-02-18,02,,0,
10SH01744,T1852,2,0,98,9.8,,2010-02-18,02,,0,
10SH01745,R6650,2,0,108,10.8,,2010-02-18,07,,0,
10SH01746,X3515,2,0,90,9.0,,2010-02-18,TC,,0,
10SH01747,T1145,2,0,106,10.6,,2010-02-18,02,,0,
10SH01748,T1313,2,0,116,11.6,,2010-02-18,02,,0,
10SH01749,T2003,2,0,112,11.2,,2010-02-18,02,,0,
10SH01750,T0494,2,0,122,12.2,,2010-02-18,02,,0,
10SH01751,T0925,2,0,102,10.2,,2010-02-18,02,,0,
10SH01752,T1977,2,0,96,9.6,,2010-02-18,02,,0,
10SH01753,T1044,2,0,102,10.2,,2010-02-18,02,,0,
10SH01754,T2144,2,0,76,7.6,,2010-02-18,02,,0,
10SH01755,T2092,2,0,126,12.6,,2010-02-18,02,,0,
10SH01756,T1849,2,0,114,11.4,,2010-02-18,02,,0,
10SH01757,H1648,2,0,68,6.8,,2010-02-18,30,,0,
10SH01758,H4331,2,0,68,6.8,,2010-02-18,30,,0,
10SH01759,P0317,2,0,62,6.2,,2010-02-18,30,,0,
10SH01760,H3645,2,0,60,6.0,,2010-02-18,30,,0,
10SH01761,R5228,2,0,78,7.8,,2010-02-18,01,,0,
10SH01762,T1284,2,0,100,10.0,,2010-02-18,02,,0,
10SH01763,T1181,2,0,94,9.4,,2010-02-18,02,,0,
10SH01764,X6794,2,0,114,11.4,,2010-02-18,TR,,0,
10SH01765,X5907,2,0,90,9.0,,2010-02-18,TR,,0,
10SH01766,T1414,2,0,96,9.6,,2010-02-18,02,,0,
10SH01767,R5128,2,0,114,11.4,,2010-02-18,07,,0,
10SH01768,H3118,2,0,66,6.6,,2010-02-18,30,,0,
10SH01769,T1121,2,0,106,10.6,,2010-02-18,02,,0,
10SH01770,R5313,2,0,78,7.8,,2010-02-18,01,,0,
10SH01771,H2934,2,0,72,7.2,,2010-02-18,33,,0,
10SH01772,X6803,2,0,154,15.4,,2010-02-18,CR,BRT105-CR-1,0,
10SH01773,X6440,2,0,74,7.4,,2010-02-18,CR,BRT115-CR-1,0,
10SH01774,X6359,2,0,122,12.2,,2010-02-18,CR,BRT101-CR-1,0,
10SH01775,H3078,2,0,80,8.0,,2010-02-18,33,,0,
10SH01776,T1391,2,0,92,9.2,,2010-02-18,02,,0,
10SH01777,X6792,2,0,112,11.2,,2010-02-18,CR,BRT110-CR-1,0,
10SH01778,H0755,2,0,70,7.0,,2010-02-18,30,,0,
10SH01779,H1549,2,0,78,7.8,,2010-02-18,30,,0,
10SH01780,H2058,2,0,76,7.6,,2010-02-18,30,,0,
10SH01781,H2286,2,0,64,6.4,,2010-02-18,33,,0,
10SH01782,H2634,2,0,60,6.0,,2010-02-18,33,,0,
10SH01783,X6750,2,0,94,9.4,,2010-02-18,TR,,0,
10SH01784,T1240,2,0,82,8.2,,2010-02-18,02,,0,
10SH01785,T1175,2,0,90,9.0,,2010-02-18,02,,0,
10SH01786,H3201,2,0,72,7.2,,2010-02-18,30,,0,
10SH01787,T0940,2,0,106,10.6,,2010-02-18,02,,0,
10SH01788,H3042,2,0,70,7.0,,2010-02-18,30,,0,
10SH01789,X6282,2,0,86,8.6,,2010-02-18,TR,,0,
10SH01790,K3237,2,0,82,8.2,,2010-02-18,06,,0,
10SH01791,H3084,2,0,106,10.6,,2010-02-18,33,,0,
10SH01792,X6476,2,0,98,9.8,,2010-02-18,TR,,0,
10SH01793,R5248,2,0,90,9.0,,2010-02-18,01,,0,
10SH01794,H1543,2,0,52,5.2,,2010-02-18,30,,0,
10SH01795,R5263,2,0,128,12.8,,2010-02-18,01,,0,
10SH01796,H0906,2,0,84,8.4,,2010-02-18,30,,0,
10SH01797,X6419,2,0,136,13.6,,2010-02-18,CR,BRT111-CR-1,0,
10SH01798,R5619,2,0,114,11.4,,2010-02-18,01,,0,
10SH01799,X0057,2,0,98,9.8,,2010-02-18,01,,0,
10SH01800,K3238,2,0,124,12.4,,2010-02-18,06,,0,
10SH01801,T1214,2,0,116,11.6,,2010-02-18,02,,0,
10SH01802,R5273,2,0,78,7.8,,2010-02-18,01,,0,
10SH01803,K3712,2,0,126,12.6,,2010-02-18,06,,0,
10SH01804,T0904,2,0,86,8.6,,2010-02-18,02,,0,
10SH01805,H3728,2,0,66,6.6,,2010-02-18,30,,0,
10SH01806,T1542,2,0,112,11.2,,2010-02-18,02,,0,
10SH01807,R4571,2,0,92,9.2,,2010-02-18,07,,0,
10SH01808,R5674,2,0,114,11.4,,2010-02-18,07,,0,
10SH01809,T0915,2,0,112,11.2,,2010-02-18,02,,0,
10SH01810,03022,2,0,92,9.2,,2010-02-18,33,,0,
10SH01811,X6850,2,0,104,10.4,,2010-02-18,CR,BRT104-CR-1,0,
10SH01812,H2460,2,0,90,9.0,,2010-02-18,33,,0,
10SH01813,T0821,2,0,114,11.4,,2010-02-18,02,,0,
10SH01814,H2429,2,0,100,10.0,,2010-02-18,33,,0,
10SH01815,T0945,2,0,88,8.8,,2010-02-18,02,,0,
10SH01816,R4265,2,0,94,9.4,,2010-02-18,07,,0,
10SH01817,00740,3,0,68,6.8,,2010-02-18,30,,0,
10SH01818,T0992,2,0,82,8.2,,2010-02-18,02,,0,
10SH01819,H1176,2,0,70,7.0,,2010-02-18,30,,0,
10SH01820,K3990,2,0,102,10.2,,2010-02-18,06,,0,
10SH01821,R5230,2,0,92,9.2,,2010-02-18,01,,0,
10SH01822,H2312,2,0,78,7.8,,2010-02-18,33,,0,
10SH01823,T1037,2,0,130,13.0,,2010-02-18,02,,0,
10SH01824,H3072,2,0,92,9.2,,2010-02-18,33,,0,
10SH01825,Z9487,2,0,112,11.2,,2010-02-18,33,,0,
10SH01826,H1795,2,0,68,6.8,,2010-02-18,30,,0,
10SH01827,H2541,2,0,68,6.8,,2010-02-18,33,,0,
10SH01828,H4510,2,0,66,6.6,,2010-02-18,30,,0,
10SH01829,H2119,2,0,70,7.0,,2010-02-18,30,,0,
10SH01830,H2810,2,0,84,8.4,,2010-02-18,33,,0,
10SH01831,H2360,2,0,58,5.8,,2010-02-18,33,,0,
10SH01832,T1746,2,0,82,8.2,,2010-02-18,02,,0,
10SH01833,H2359,2,0,74,7.4,,2010-02-18,33,,0,
10SH01834,R5401,2,0,130,13.0,,2010-02-18,07,,0,
10SH01835,T0946,2,0,88,8.8,,2010-02-18,02,,0,
10SH01836,H2625,2,0,76,7.6,,2010-02-18,33,,0,
10SH01837,H0643,2,0,54,5.4,,2010-02-18,30,,0,
10SH01838,03060,2,0,120,12.0,,2010-02-18,33,,0,
10SH01839,R5377,2,0,70,7.0,,2010-02-18,01,,0,
10SH01840,K3032,2,0,106,10.6,,2010-02-18,06,,0,
10SH01841,H0850,2,0,78,7.8,,2010-02-18,30,,0,
10SH01842,Z9747,2,0,90,9.0,,2010-02-18,33,,0,
10SH01843,H1869,2,0,62,6.2,,2010-02-18,30,,0,
10SH01844,T1052,2,0,116,11.6,,2010-02-18,02,,0,
10SH01845,T1747,2,0,122,12.2,,2010-02-18,02,,0,
10SH01846,H3581,2,0,68,6.8,,2010-02-18,30,,0,
10SH01847,R6926,2,0,76,7.6,,2010-02-18,07,,0,
10SH01848,T1020,2,0,88,8.8,,2010-02-18,02,,0,
10SH01849,X5781,2,0,108,10.8,,2010-02-18,TR,,0,
10SH01850,H4204,2,0,54,5.4,,2010-02-19,30,,0,
10SH01851,H4244,2,0,66,6.6,,2010-02-19,30,,0,
10SH01852,R6820,2,0,88,8.8,,2010-02-19,07,,0,
10SH01853,H1724,2,0,76,7.6,,2010-02-19,30,,0,
10SH01854,H1822,2,0,62,6.2,,2010-02-19,30,,0,
10SH01855,R5752,2,0,96,9.6,,2010-02-19,07,,0,
10SH01856,H3737,2,0,72,7.2,,2010-02-19,30,,0,
10SH01857,H2355,2,0,72,7.2,,2010-02-19,30,,0,
10SH01858,H3194,2,0,82,8.2,,2010-02-19,30,,0,
10SH01859,R6354,2,0,108,10.8,,2010-02-19,07,,0,
10SH01860,R4085,2,0,84,8.4,,2010-02-19,07,,0,
10SH01861,R5109,2,0,98,9.8,,2010-02-19,07,,0,
10SH01862,H3454,2,0,54,5.4,,2010-02-19,30,,0,
10SH01863,R4769,2,0,66,6.6,,2010-02-19,07,,0,
10SH01864,H3747,2,0,66,6.6,,2010-02-19,30,,0,
10SH01865,R6325,2,0,90,9.0,,2010-02-19,07,,0,
10SH01866,H3622,2,0,84,8.4,,2010-02-19,30,,0,
10SH01867,H3514,2,0,98,9.8,,2010-02-19,30,,0,
10SH01868,R4594,2,0,92,9.2,,2010-02-19,07,,0,
10SH01869,H4255,2,0,66,6.6,,2010-02-19,30,,0,
10SH01870,R7210,2,0,120,12.0,,2010-02-19,07,,0,
10SH01871,R7423,2,0,110,11.0,,2010-02-19,07,,0,
10SH01872,H1862,2,0,120,12.0,,2010-02-19,30,,0,
10SH01873,H3405,2,0,50,5.0,,2010-02-19,30,,0,
10SH01874,H4322,2,0,116,11.6,,2010-02-19,30,,0,
10SH01875,R7238,2,0,84,8.4,,2010-02-19,07,,0,
10SH01876,H1585,2,0,86,8.6,,2010-02-19,30,,0,
10SH01877,R7383,2,0,92,9.2,,2010-02-19,07,,0,
10SH01878,R5112,2,0,96,9.6,,2010-02-19,07,,0,
10SH01879,R7153,2,0,94,9.4,,2010-02-19,07,,0,
10SH01880,R6012,2,0,68,6.8,,2010-02-19,07,,0,
10SH01881,H1240,2,0,52,5.2,,2010-02-19,30,,0,
10SH01882,H3329,2,0,70,7.0,,2010-02-19,30,,0,
10SH01883,H3133,2,0,74,7.4,,2010-02-19,30,,0,
10SH01884,H3883,2,0,58,5.8,,2010-02-19,30,,0,
10SH01885,H2895,2,0,88,8.8,,2010-02-19,30,,0,
10SH01886,R7336,2,0,110,11.0,,2010-02-19,07,,0,
10SH01887,H1627,2,0,60,6.0,,2010-02-19,30,,0,
10SH01888,H2399,2,0,78,7.8,,2010-02-19,30,,0,
10SH01889,R7358,2,0,100,10.0,,2010-02-19,07,,0,
10SH01890,H4554,2,0,54,5.4,,2010-02-19,30,,0,
10SH01891,R4411,2,0,106,10.6,,2010-02-19,07,,0,
10SH01892,H4339,2,0,72,7.2,,2010-02-19,30,,0,
10SH01893,R5695,2,0,98,9.8,,2010-02-19,07,,0,
10SH01894,R7074,2,0,72,7.2,,2010-02-19,07,,0,
10SH01895,H1500,2,0,60,6.0,,2010-02-19,30,,0,
10SH01896,R4684,2,0,90,9.0,,2010-02-19,07,,0,
10SH01897,H2151,2,0,64,6.4,,2010-02-19,30,,0,
10SH01898,R4885,2,0,124,12.4,,2010-02-19,07,,0,
10SH01899,R4971,2,0,106,10.6,,2010-02-19,07,,0,
10SH01900,H3993,2,0,70,7.0,,2010-02-19,30,,0,
10SH01901,R6583,2,0,104,10.4,,2010-02-19,07,,0,
10SH01902,H2508,2,0,74,7.4,,2010-02-19,30,,0,
10SH01903,R4603,2,0,102,10.2,,2010-02-19,07,,0,
10SH01904,H1177,2,0,72,7.2,,2010-02-19,30,,0,
10SH01905,H1626,2,0,76,7.6,,2010-02-19,30,,0,
10SH01906,H3907,2,0,52,5.2,,2010-02-19,30,,0,
10SH01907,H4135,2,0,66,6.6,,2010-02-19,30,,0,
10SH01908,R6139,2,0,94,9.4,,2010-02-19,07,,0,
10SH01909,R6491,2,0,90,9.0,,2010-02-19,07,,0,
10SH01910,R7374,2,0,90,9.0,,2010-02-19,07,,0,
10SH01911,H3437,2,0,66,6.6,,2010-02-19,30,,0,
10SH01912,R4371,2,0,94,9.4,,2010-02-19,07,,0,
10SH01913,R4713,2,0,104,10.4,,2010-02-19,07,,0,
10SH01914,R7412,2,0,84,8.4,,2010-02-19,07,,0,
10SH01915,H2132,2,0,62,6.2,,2010-02-19,30,,0,
10SH01916,R4824,2,0,84,8.4,,2010-02-19,07,,0,
10SH01917,H2638,2,0,64,6.4,,2010-02-19,30,,0,
10SH01918,H3523,2,0,76,7.6,,2010-02-19,30,,0,
10SH01919,R4418,2,0,94,9.4,,2010-02-19,07,,0,
10SH01920,H4043,2,0,78,7.8,,2010-02-19,30,,0,
10SH01921,R7302,2,0,88,8.8,,2010-02-19,07,,0,
10SH01922,R4588,2,0,88,8.8,,2010-02-19,07,,0,
10SH01923,H1683,2,0,68,6.8,,2010-02-19,30,,0,
10SH01924,H4485,2,0,60,6.0,,2010-02-19,30,,0,
10SH01925,R6393,2,0,72,7.2,,2010-02-19,07,,0,
10SH01926,H3490,2,0,58,5.8,,2010-02-19,30,,0,
10SH01927,R2541,2,0,84,8.4,,2010-02-19,43,,0,
10SH01928,H1778,2,0,46,4.6,,2010-02-19,30,,0,
10SH01929,H2258,2,0,88,8.8,,2010-02-19,30,,0,
10SH01930,R4701,2,0,98,9.8,,2010-02-19,07,,0,
10SH01931,A9511,2,0,66,6.6,,2010-02-19,30,,0,
10SH01932,H1478,2,0,60,6.0,,2010-02-19,30,,0,
10SH01933,R6096,2,0,94,9.4,,2010-02-19,07,,0,
10SH01934,H0871,2,0,50,5.0,,2010-02-19,30,,0,
10SH01935,H3620,2,0,74,7.4,,2010-02-19,30,,0,
10SH01936,R5774,2,0,102,10.2,,2010-02-19,07,,0,
10SH01937,R3535,2,0,80,8.0,,2010-02-19,07,,0,
10SH01938,R6964,2,0,82,8.2,,2010-02-19,07,,0,
10SH01939,H3123,2,0,64,6.4,,2010-02-19,30,,0,
10SH01940,H3096,2,0,64,6.4,,2010-02-19,30,,0,
10SH01941,R5222,2,0,82,8.2,,2010-02-19,07,,0,
10SH01942,R4946,2,0,84,8.4,,2010-02-19,07,,0,
10SH01943,H0960,2,0,70,7.0,,2010-02-19,30,,0,
10SH01944,R4832,2,0,90,9.0,,2010-02-19,07,,0,
10SH01945,R7056,2,0,110,11.0,,2010-02-19,07,,0,
10SH01946,H2997,2,0,58,5.8,,2010-02-19,30,,0,
10SH01947,H4464,2,0,88,8.8,,2010-02-19,30,,0,
10SH01948,R7172,2,0,100,10.0,,2010-02-19,07,,0,
10SH01949,R5420,2,0,92,9.2,,2010-02-19,07,,0,
10SH01950,R7372,2,0,104,10.4,,2010-02-19,07,,0,
10SH01951,A9062,2,0,56,5.6,,2010-02-19,30,,0,
10SH01952,R3820,2,0,92,9.2,,2010-02-19,07,,0,
10SH01953,H3554,2,0,74,7.4,,2010-02-19,30,,0,
10SH01954,H3339,2,0,78,7.8,,2010-02-19,30,,0,
10SH01955,R6161,2,0,86,8.6,,2010-02-19,07,,0,
10SH01956,R5466,2,0,100,10.0,,2010-02-19,07,,0,
10SH01957,R5094,2,0,86,8.6,,2010-02-19,07,,0,
10SH01958,R7186,2,0,80,8.0,,2010-02-19,07,,0,
10SH01959,R5907,2,0,78,7.8,,2010-02-19,07,,0,
10SH01960,R7369,2,0,86,8.6,,2010-02-19,07,,0,
10SH01961,R6317,2,0,108,10.8,,2010-02-19,07,,0,
10SH01962,H3924,2,0,68,6.8,,2010-02-19,30,,0,
10SH01963,H4061,2,0,68,6.8,,2010-02-19,30,,0,
10SH01964,H3023,2,0,62,6.2,,2010-02-19,30,,0,
10SH01965,H3153,2,0,76,7.6,,2010-02-19,30,,0,
10SH01966,R5992,2,0,102,10.2,,2010-02-19,07,,0,
10SH01967,H1397,2,0,68,6.8,,2010-02-19,30,,0,
10SH01968,H3633,2,0,52,5.2,,2010-02-19,30,,0,
10SH01969,R7341,2,0,68,6.8,,2010-02-19,07,,0,
10SH01970,R4099,2,0,102,10.2,,2010-02-19,07,,0,
10SH01971,H3366,2,0,68,6.8,,2010-02-19,30,,0,
10SH01972,R4155,2,0,82,8.2,,2010-02-19,07,,0,
10SH01973,H1578,2,0,50,5.0,,2010-02-19,30,,0,
10SH01974,R5616,2,0,110,11.0,,2010-02-19,07,,0,
10SH01975,R6511,2,0,84,8.4,,2010-02-19,07,,0,
10SH01976,H1571,2,0,66,6.6,,2010-02-19,30,,0,
10SH01977,H4257,2,0,46,4.6,,2010-02-19,30,,0,
10SH01978,R7125,2,0,88,8.8,,2010-02-19,07,,0,
10SH01979,H2194,2,0,62,6.2,,2010-02-19,30,,0,
10SH01980,H1044,2,0,70,7.0,,2010-02-19,30,,0,
10SH01981,R6190,2,0,110,11.0,,2010-02-19,07,,0,
10SH01982,R3404,2,0,88,8.8,,2010-02-19,07,,0,
10SH01983,R7390,2,0,102,10.2,,2010-02-19,07,,0,
10SH01984,R4904,2,0,122,12.2,,2010-02-19,07,,0,
10SH01985,R6020,2,0,118,11.8,,2010-02-19,07,,0,
10SH01986,H1579,2,0,56,5.6,,2010-02-19,30,,0,
10SH01987,R4417,2,0,90,9.0,,2010-02-19,07,,0,
10SH01988,H1897,2,0,88,8.8,,2010-02-19,30,,0,
10SH01989,R3592,2,0,102,10.2,,2010-02-19,07,,0,
10SH01990,R6587,2,0,118,11.8,,2010-02-19,07,,0,
10SH01991,H1269,2,0,50,5.0,,2010-02-19,30,,0,
10SH01992,R5756,2,0,115,11.5,,2010-02-19,07,,0,
10SH01993,R3150,2,0,112,11.2,,2010-02-19,07,,0,
10SH01994,R6159,2,0,102,10.2,,2010-02-19,07,,0,
10SH01995,H1520,2,0,70,7.0,,2010-02-19,30,,0,
10SH01996,H1253,2,0,74,7.4,,2010-02-19,30,,0,
10SH01997,H2973,2,0,80,8.0,,2010-02-19,30,,0,
10SH01998,H0951,2,0,54,5.4,,2010-02-19,30,,0,
10SH01999,R4577,2,0,92,9.2,,2010-02-19,07,,0,
10SH02000,H3953,2,0,76,7.6,,2010-02-19,30,,0,
10SH02001,H1160,2,0,60,6.0,,2010-02-19,30,,0,
10SH02002,R6288,2,0,114,11.4,,2010-02-19,07,,0,
10SH02003,R6142,2,0,86,8.6,,2010-02-19,07,,0,
10SH02004,H2853,2,0,58,5.8,,2010-02-19,30,,0,
10SH02005,H2906,2,0,92,9.2,,2010-02-19,30,,0,
10SH02006,H3846,2,0,70,7.0,,2010-02-19,30,,0,
10SH02007,H2404,2,0,76,7.6,,2010-02-19,30,,0,
10SH02008,R3985,2,0,112,11.2,,2010-02-19,07,,0,
10SH02009,R4434,2,0,72,7.2,,2010-02-19,07,,0,
10SH02010,R5790,2,0,135,13.5,,2010-02-19,07,,0,
10SH02011,H0988,2,0,60,6.0,,2010-02-19,30,,0,
10SH02012,H3328,2,0,100,10.0,,2010-02-19,30,,0,
10SH02013,H4098,2,0,72,7.2,,2010-02-19,30,,0,
10SH02014,H3805,2,0,110,11.0,,2010-02-19,30,,0,
10SH02015,H0896,2,0,58,5.8,,2010-02-19,30,,0,
10SH02016,R3358,2,0,145,14.5,,2010-02-19,07,,0,
10SH02017,H2371,2,0,62,6.2,,2010-02-19,30,,0,
10SH02018,H3673,2,0,70,7.0,,2010-02-19,30,,0,
10SH02019,R3030,2,0,72,7.2,,2010-02-19,07,,0,
10SH02020,H1231,2,0,66,6.6,,2010-02-19,30,,0,
10SH02021,R6444,2,0,102,10.2,,2010-02-19,07,,0,
10SH02022,R4605,2,0,80,8.0,,2010-02-19,07,,0,
10SH02023,R3425,2,0,102,10.2,,2010-02-19,07,,0,
10SH02024,H3418,2,0,82,8.2,,2010-02-19,30,,0,
10SH02025,R5854,2,0,124,12.4,,2010-02-19,07,,0,
10SH02026,R4060,2,0,86,8.6,,2010-02-19,07,,0,
10SH02027,R4361,2,0,96,9.6,,2010-02-19,07,,0,
10SH02028,H1810,2,0,50,5.0,,2010-02-19,30,,0,
10SH02029,H4363,2,0,62,6.2,,2010-02-19,30,,0,
10SH02030,R6971,2,0,100,10.0,,2010-02-19,07,,0,
10SH02031,H0888,2,0,56,5.6,,2010-02-19,30,,0,
10SH02032,H3350,2,0,92,9.2,,2010-02-19,30,,0,
10SH02033,H1525,2,0,62,6.2,,2010-02-19,30,,0,
10SH02034,R6215,2,0,84,8.4,,2010-02-19,07,,0,
10SH02035,H1570,2,0,62,6.2,,2010-02-19,30,,0,
10SH02036,H3242,2,0,80,8.0,,2010-02-19,30,,0,
10SH02037,A9034,2,0,62,6.2,,2010-02-19,30,,0,
10SH02038,R5541,2,0,92,9.2,,2010-02-19,07,,0,
10SH02039,R6466,2,0,78,7.8,,2010-02-19,07,,0,
10SH02040,H3001,2,0,54,5.4,,2010-02-19,30,,0,
10SH02041,H3152,2,0,68,6.8,,2010-02-19,30,,0,
10SH02042,R6567,2,0,88,8.8,,2010-02-19,07,,0,
10SH02043,R6347,2,0,76,7.6,,2010-02-19,07,,0,
10SH02044,R2689,2,0,94,9.4,,2010-02-19,43,,0,
10SH02045,H3114,2,0,70,7.0,,2010-02-19,30,,0,
10SH02046,A9715,2,0,72,7.2,,2010-02-19,30,,0,
10SH02047,R5480,2,0,88,8.8,,2010-02-19,07,,0,
10SH02048,R5730,2,0,126,12.6,,2010-02-19,07,,0,
10SH02049,H4111,2,0,48,4.8,,2010-02-19,30,,0,
10SH02050,R6081,2,0,96,9.6,,2010-02-19,07,,0,
10SH02051,R5793,2,0,92,9.2,,2010-02-19,07,,0,
10SH02052,H2828,2,0,64,6.4,,2010-02-19,30,,0,
10SH02053,H0876,2,0,58,5.8,,2010-02-19,30,,0,
10SH02054,R6915,2,0,90,9.0,,2010-02-19,07,,0,
10SH02055,R3879,2,0,94,9.4,,2010-02-19,07,,0,
10SH02056,R5952,2,0,112,11.2,,2010-02-19,07,,0,
10SH02057,H2873,2,0,58,5.8,,2010-02-19,30,,0,
10SH02058,H3694,2,0,62,6.2,,2010-02-19,30,,0,
10SH02059,R5583,2,0,115,11.5,,2010-02-19,07,,0,
10SH02060,H1342,2,0,54,5.4,,2010-02-19,30,,0,
10SH02061,H1425,2,0,76,7.6,,2010-02-19,30,,0,
10SH02062,R6299,2,0,104,10.4,,2010-02-19,07,,0,
10SH02063,H1684,2,0,86,8.6,,2010-02-19,30,,0,
10SH02064,H4471,2,0,58,5.8,,2010-02-19,30,,0,
10SH02065,H1733,2,0,68,6.8,,2010-02-19,30,,0,
10SH02066,R6332,2,0,80,8.0,,2010-02-19,07,,0,
10SH02067,H1956,2,0,60,6.0,,2010-02-19,30,,0,
10SH02068,H3415,2,0,60,6.0,,2010-02-19,30,,0,
10SH02069,R6250,2,0,90,9.0,,2010-02-19,07,,0,
10SH02070,R6770,2,0,82,8.2,,2010-02-19,07,,0,
10SH02071,H1261,2,0,65,6.5,,2010-02-19,30,,0,
10SH02072,R3484,2,0,80,8.0,,2010-02-19,07,,0,
10SH02073,R6306,2,0,96,9.6,,2010-02-19,07,,0,
10SH02074,R4385,2,0,106,10.6,,2010-02-19,07,,0,
10SH02075,R7278,2,0,86,8.6,,2010-02-19,07,,0,
10SH02076,R5017,2,0,70,7.0,,2010-02-19,07,,0,
10SH02077,H4519,2,0,76,7.6,,2010-02-19,30,,0,
10SH02078,R6675,2,0,134,13.4,,2010-02-19,07,,0,
10SH02079,H1307,2,0,55,5.5,,2010-02-19,30,,0,
10SH02080,R3254,2,0,60,6.0,,2010-02-19,07,,0,
10SH02081,R7266,2,0,96,9.6,,2010-02-19,07,,0,
10SH02082,H1898,2,0,78,7.8,,2010-02-19,30,,0,
10SH02083,R5036,2,0,70,7.0,,2010-02-19,07,,0,
10SH02084,H1761,2,0,66,6.6,,2010-02-19,30,,0,
10SH02085,H3395,2,0,50,5.0,,2010-02-19,30,,0,
10SH02086,R6481,2,0,92,9.2,,2010-02-19,07,,0,
