UID,ID9,ABN,YR,SEX,BRD,ETAG,LINE,STM,DAYSH,BAND,GRP,SPWT,GRFL,L,CLFL,FLGR1,SIGR,THGR,YLD,HRN,JAW,F,D,N,T,C,WTFEB,SCFEB,RGRP,MICRON,DEV,CRIMP,DIGR,WT_JULY,YEAR,AGE
91SH00191, 86029396, 0,86,2,02,Y9396,81,30,137,1,,122,7.2,0,,4,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH00192, 86029433, 0,86,2,02,Y9433,80,30,137,2,,161,9.1,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH00193, 86029455, 0,86,2,02,Y9455,84,30,137,1,,137,7.9,0,,4,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH00194, 86029457, 0,86,2,02,Y9457,81,30,136,1,,149,7.2,0,,4,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH00195, 86029487, 0,86,2,02,Y9487,83,30,136,1,,142,7.9,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH00196, 86029514, 0,86,2,02,Y9514,82,30,136,2,,146,8.1,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH00197, 86029535, 0,86,2,02,Y9535,83,30,136,2,,170,5.4,0,,6,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH00198, 86029543, 0,86,2,02,Y9543,83,30,136,1,,186,6.0,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH00199, 86029555, 0,86,2,02,Y9555,84,30,136,2,,166,6.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH00200, 86029563, 0,86,2,02,Y9563,81,30,136,2,,118,6.8,0,,4,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH00201, 86029586, 0,86,2,02,Y9586,80,30,141,X,,144,9.7,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH00202, 86029597, 0,86,2,02,Y9597,81,30,136,2,,185,8.4,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH00203, 86029638, 0,86,2,02,Y9638,80,30,136,2,,182,5.2,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH00204, 86029650, 0,86,2,02,Y9650,83,30,137,2,,157,6.5,0,,7,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH00205, 86029656, 0,86,2,02,Y9656,83,30,136,1,,129,4.9,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH00206, 86029678, 0,86,2,02,Y9678,80,30,137,2,,173,5.4,0,,5,,,,,,,,,,,,,,,,,,  0,91,5.0
91SH00207, 86029767, 0,86,2,02,Y9767,80,30,136,2,,146,6.6,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.5
91SH00208, 86029790, 0,86,2,02,Y9790,73,30,140,5,,164,8.4,0,,4,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00209, 86029840, 0,86,2,02,Y9840,73,30,140,5,,117,7.0,0,,5,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00210, 86029842, 0,86,2,02,Y9842,72,30,140,5,,153,8.3,0,,6,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00211, 86029865, 0,86,2,02,Y9865,80,30,136,2,,159,7.1,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.5
91SH00212, 86029874, 0,86,2,02,Y9874,72,30,140,5,,151,7.4,0,,7,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00213, 86029897, 0,86,2,02,Y9897,72,30,140,5,,151,10.9,0,,3,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00214, 86029900, 0,86,2,02,Y9900,81,30,136,2,,159,9.1,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.5
91SH00215, 86029956, 0,86,2,02,Y9956,72,30,140,5,,193,8.5,0,,4,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00216, 86029959, 0,86,2,02,Y9959,73,30,140,5,,145,10.7,0,,6,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00217, 86029963, 0,86,2,02,Y9963,72,30,140,5,,147,8.3,0,,7,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00218, 86029983, 0,86,2,02,Y9983,81,30,137,2,,150,4.9,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.5
91SH00219, 86029984, 0,86,2,02,Y9984,81,30,137,1,,161,8.2,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.5
91SH00220, 86030001, 0,86,2,03,L0001,72,30,140,5,,177,6.6,0,,4,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00221, 86030007, 0,86,2,03,L0007,83,30,137,2,,147,6.7,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.5
91SH00222, 86030024, 0,86,2,03,L0024,84,30,136,2,,139,8.2,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.5
91SH00223, 86030039, 0,86,2,03,L0039,72,30,140,5,,157,10.6,0,,6,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00224, 86030050, 0,86,2,03,L0050,81,30,137,2,,152,7.0,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.5
91SH00225, 86030056, 0,86,2,03,L0056,84,30,137,1,,109,7.3,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.5
91SH00226, 86030127, 0,86,2,03,L0127,73,30,140,5,,143,9.4,0,,3,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00227, 86030131, 0,86,2,03,L0131,72,30,140,5,,155,8.0,0,,5,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00228, 86030160, 0,86,2,03,L0160,73,30,140,5,,138,11.1,0,,6,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00229, 86030205, 0,86,2,03,L0205,72,30,140,5,,187,8.9,0,,6,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00230, 86030275, 0,86,2,03,L0275,73,30,140,5,,145,14.4,0,,5,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00231, 86030279, 0,86,2,03,L0279,73,30,140,5,,169,7.5,0,,6,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00232, 86030285, 0,86,2,03,L0285,73,30,140,5,,155,7.4,0,,5,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00233, 86030319, 0,86,2,03,L0319,00,30,142,2,B,171,8.1,0,,7,,,,,,,,,,,,,1,,,,,  0,91,4.5
91SH00234, 86030321, 0,86,2,03,L0321,72,30,140,5,,185,6.9,0,,7,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00235, 86030351, 0,86,2,03,L0351,73,30,141,5,,174,11.3,0,,6,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00236, 86030406, 0,86,2,03,L0406,72,30,140,5,,192,7.7,0,,4,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00237, 86030417, 0,86,2,03,L0417,82,30,137,1,,129,8.0,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.5
91SH00238, 86030432, 0,86,2,03,L0432,72,30,137,5,,175,9.4,0,,4,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00239, 86030433, 0,86,2,03,L0433,72,30,141,5,,166,7.2,0,,5,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00240, 86030439, 0,86,2,03,L0439,83,30,137,1,,119,10.2,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.5
91SH00241, 86030441, 0,86,2,03,L0441,81,30,136,2,,140,7.1,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.5
91SH00242, 86030482, 0,86,2,03,L0482,73,30,140,5,,153,8.2,0,,5,,,,,,,,,,,,,6,,,,,  0,91,4.5
91SH00243, 87030503, 0,87,2,03,L0503,81,30,140,5,,163,8.1,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00244, 87030509, 0,87,2,03,L0509,84,30,136,1,,152,8.5,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00245, 87030512, 0,87,2,03,L0512,81,30,136,2,,180,7.9,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00246, 87030513, 0,87,2,03,L0513,81,30,136,2,,137,7.9,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00247, 87030517, 0,87,2,03,L0517,82,30,137,1,,144,8.1,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00248, 87030526, 0,87,2,03,L0526,80,30,137,2,,150,7.1,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00249, 87030538, 0,87,2,03,L0538,80,30,137,2,,147,7.0,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00250, 87030541, 0,87,2,03,L0541,81,30,136,2,,143,8.0,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00251, 87030546, 0,87,2,03,L0546,82,30,137,1,,145,7.9,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00252, 87030548, 0,87,2,03,L0548,80,30,137,1,,120,5.7,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00253, 87030561, 0,87,2,03,L0561,83,30,137,2,,105,5.5,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00254, 87030595, 0,87,2,03,L0595,83,30,137,2,,157,6.7,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00255, 87030645, 0,87,2,03,L0645,81,30,137,1,,127,7.5,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00256, 87030647, 0,87,2,03,L0647,83,30,137,2,,156,6.1,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00257, 87030648, 0,87,2,03,L0648,83,30,136,2,,166,6.7,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00258, 87030657, 0,87,2,03,L0657,83,30,137,1,,145,9.6,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00259, 87030659, 0,87,2,03,L0659,81,30,137,1,,150,9.7,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00260, 87030678, 0,87,2,03,L0678,83,30,137,1,,146,7.0,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00261, 87030680, 0,87,2,03,L0680,83,30,136,1,,163,5.8,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00262, 87030684, 0,87,2,03,L0684,83,30,137,1,,141,9.4,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00263, 87030687, 0,87,2,03,L0687,82,30,137,2,,129,6.1,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00264, 87030703, 0,87,2,03,L0703,83,30,137,2,,166,7.5,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00265, 87030723, 0,87,2,03,L0723,82,30,137,2,,106,7.8,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00266, 87030727, 0,87,2,03,L0727,83,30,137,1,,160,8.1,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00267, 87030765, 0,87,4,03,L0765,70,30,142,M,V,217,11.6,0,,4,,,,,,,,,,,,,2,,,,,215,91,4.0
91SH00268, 87030770, 0,87,2,03,L0770,84,30,137,1,,126,9.1,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00269, 87030771, 0,87,2,03,L0771,82,30,137,1,,135,9.3,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00270, 87030777, 0,87,2,03,L0777,83,30,137,2,,147,8.2,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00271, 87030779, 0,87,2,03,L0779,83,30,137,1,,136,8.1,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00272, 87030784, 0,87,2,03,L0784,84,30,137,1,,119,7.8,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00273, 87030789, 0,87,2,03,L0789,82,30,137,1,,132,6.5,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00274, 87030833, 0,87,2,03,L0833,80,30,137,2,,174,8.3,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00275, 87030848, 0,87,2,03,L0848,83,30,137,1,,145,7.1,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00276, 87030850, 0,87,2,03,L0850,82,30,137,1,,150,6.0,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00277, 87030859, 0,87,2,03,L0859,82,30,136,2,,134,7.1,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00278, 87030861, 0,87,2,03,L0861,83,30,136,1,,152,7.6,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00279, 87030862, 0,87,2,03,L0862,82,30,137,2,,130,6.9,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00280, 87030876, 0,87,2,03,L0876,82,30,137,1,,140,7.9,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00281, 87030877, 0,87,2,03,L0877,82,30,137,1,,134,7.2,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00282, 87030891, 0,87,2,03,L0891,84,30,136,1,,164,8.3,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00283, 87030894, 0,87,2,03,L0894,80,30,141,2,,158,9.1,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00284, 87030906, 0,87,2,03,L0906,80,30,137,1,,139,4.6,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00285, 87030926, 0,87,2,03,L0926,81,30,137,1,,144,8.6,0,,6,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00286, 87030929, 0,87,2,03,L0929,80,30,137,1,,133,7.5,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00287, 87030938, 0,87,2,03,L0938,82,30,136,1,,141,6.2,0,,4,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00288, 87030941, 0,87,4,03,L0941,71,30,142,M,V,177,9.7,0,,6,,,,,,,,,,,,,2,,,,,203,91,4.0
91SH00289, 87030967, 0,87,2,03,L0967,80,30,137,2,,147,6.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00290, 87030969, 0,87,2,03,L0969,81,30,136,1,,159,7.3,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00291, 87031004, 0,87,2,03,L1004,81,30,136,2,,156,7.5,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00292, 87031006, 0,87,2,03,L1006,81,30,137,2,,112,6.7,0,,7,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00293, 87031042, 0,87,4,03,L1042,71,30,142,M,V,222,15.0,0,,6,,,,,,,,,,,,,2,,,,,247,91,4.0
91SH00294, 87031043, 0,87,2,03,L1043,80,30,136,2,,194,9.3,0,,5,,,,,,,,,,,,,,,,,,  0,91,4.0
91SH00295, 87031068, 0,87,2,03,L1068,80,30,136,2,,152,5.4,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00296, 87031069, 0,87,2,03,L1069,82,30,141,2,,145,6.0,0,,7,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00297, 87031072, 0,87,2,03,L1072,83,30,137,1,,133,5.4,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00298, 87031085, 0,87,2,03,L1085,73,30,136,T,X,164,9.1,0,,6,,,,,,,,,,,,,2,,,,,  0,91,3.5
91SH00299, 87031087, 0,87,2,03,L1087,73,30,140,5,,145,5.8,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00300, 87031092, 0,87,2,03,L1092,82,30,137,1,,119,10.2,0,,7,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00301, 87031094, 0,87,2,03,L1094,73,30,140,5,,150,8.3,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00302, 87031105, 0,87,2,03,L1105,72,30,140,5,,161,8.8,0,,7,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00303, 87031117, 0,87,2,03,L1117,83,30,136,2,,137,5.6,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00304, 87031118, 0,87,2,03,L1118,80,30,136,2,,171,9.3,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00305, 87031122, 0,87,2,03,L1122,73,30,140,5,,127,7.7,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00306, 87031123, 0,87,2,03,L1123,73,30,140,5,,190,9.8,0,,7,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00307, 87031124, 0,87,2,03,L1124,84,30,137,2,,127,6.9,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00308, 87031128, 0,87,2,03,L1128,80,30,137,1,,127,8.4,0,,7,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00309, 87031137, 0,87,2,03,L1137,73,30,137,5,,160,9.1,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00310, 87031138, 0,87,2,03,L1138,80,30,136,2,,148,8.4,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00311, 87031147, 0,87,2,03,L1147,83,30,137,1,,86,6.5,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00312, 87031151, 0,87,2,03,L1151,73,30,140,5,,158,7.9,0,,7,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00313, 87031156, 0,87,2,03,L1156,73,30,136,T,X,160,10.6,0,,5,,,,,,,,,,,,,2,,,,,  0,91,3.5
91SH00314, 87031160, 0,87,2,03,L1160,80,30,136,1,,115,5.4,0,,7,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00315, 87031161, 0,87,2,03,L1161,73,30,140,5,,161,7.7,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00316, 87031163, 0,87,2,03,L1163,73,30,140,5,,158,7.0,0,,4,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00317, 87031175, 0,87,2,03,L1175,80,30,141,5,,163,5.7,0,,7,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00318, 87031177, 0,87,2,03,L1177,73,30,140,5,,146,8.5,0,,7,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00319, 87031189, 0,87,2,03,L1189,82,30,136,2,,148,8.5,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00320, 87031196, 0,87,2,03,L1196,73,30,140,5,,182,11.1,0,,6,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00321, 87031200, 0,87,2,03,L1200,73,30,140,5,,155,12.3,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00322, 87031201, 0,87,2,03,L1201,73,30,140,5,,147,13.3,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00323, 87031202, 0,87,2,03,L1202,73,30,140,5,,163,8.8,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00324, 87031204, 0,87,2,03,L1204,73,30,136,T,X,159,10.3,0,,4,,,,,,,,,,,,,2,,,,,  0,91,3.5
91SH00325, 87031212, 0,87,2,03,L1212,73,30,140,5,,160,9.5,0,,6,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00326, 87031216, 0,87,2,03,L1216,73,30,140,X,,158,6.0,0,,6,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00327, 87031228, 0,87,2,03,L1228,73,30,140,5,,158,7.4,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00328, 87031232, 0,87,2,03,L1232,73,30,136,T,X,175,7.7,0,,6,,,,,,,,,,,,,2,,,,,  0,91,3.5
91SH00329, 87031235, 0,87,4,03,L1235,73,30,142,M,V,194,9.8,0,,5,,,,,,,,,,,,,2,,,,,204,91,3.5
91SH00330, 87031236, 0,87,2,03,L1236,80,30,137,2,,144,7.6,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00331, 87031246, 0,87,2,03,L1246,72,30,141,5,,115,8.1,0,,6,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00332, 87031254, 0,87,2,03,L1254,81,30,137,2,,147,6.7,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00333, 87031259, 0,87,2,03,L1259,83,30,137,1,,134,9.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00334, 87031271, 0,87,2,03,L1271,73,30,140,5,,130,7.2,0,,4,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00335, 87031272, 0,87,2,03,L1272,73,30,140,5,,177,10.4,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00336, 87031275, 0,87,2,03,L1275,81,30,136,2,,141,6.9,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00337, 87031291, 0,87,2,03,L1291,72,30,140,5,,158,8.9,0,,6,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00338, 87031294, 0,87,2,03,L1294,73,30,140,5,,136,9.4,0,,7,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00339, 87031299, 0,87,2,03,L1299,73,30,136,T,X,150,9.7,0,,4,,,,,,,,,,,,,2,,,,,  0,91,3.5
91SH00340, 87031300, 0,87,2,03,L1300,82,30,137,2,,145,5.3,0,,7,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00341, 87031301, 0,87,2,03,L1301,73,30,140,5,,146,7.9,0,,4,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00342, 87031302, 0,87,2,03,L1302,80,30,137,1,,129,7.7,0,,7,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00343, 87031304, 0,87,2,03,L1304,72,30,141,5,,183,8.0,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00344, 87031306, 0,87,2,03,L1306,83,30,137,2,,136,7.5,0,,7,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00345, 87031314, 0,87,2,03,L1314,73,30,141,5,,172,11.7,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00346, 87031315, 0,87,2,03,L1315,80,30,141,2,,94,5.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00347, 87031321, 0,87,2,03,L1321,73,30,137,T,X,164,7.7,0,,5,,,,,,,,,,,,,2,,,,,  0,91,3.5
91SH00348, 87031323, 0,87,2,03,L1323,84,30,137,1,,141,9.4,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00349, 87031331, 0,87,2,03,L1331,72,30,141,5,,191,9.3,0,,6,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00350, 87031335, 0,87,2,03,L1335,73,30,137,5,,147,10.1,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00351, 87031355, 0,87,2,03,L1355,72,30,141,5,,173,9.2,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00352, 87031361, 0,87,2,03,L1361,80,30,140,X,,120,5.2,0,,7,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00353, 87031365, 0,87,2,03,L1365,73,30,140,5,,138,11.5,0,,4,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00354, 87031371, 0,87,2,03,L1371,83,30,137,2,,137,9.1,0,,7,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00355, 87031374, 0,87,2,03,L1374,73,30,140,5,,153,8.7,0,,6,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00356, 87031380, 0,87,2,03,L1380,73,30,140,5,,146,7.4,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00357, 87031383, 0,87,2,03,L1383,73,30,140,5,,185,8.3,0,,4,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00358, 87031388, 0,87,2,03,L1388,73,30,140,5,,179,14.3,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00359, 87031392, 0,87,2,03,L1392,72,30,141,5,,161,8.5,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00360, 87031403, 0,87,2,03,L1403,73,30,136,T,X,140,7.4,0,,4,,,,,,,,,,,,,2,,,,,  0,91,3.5
91SH00361, 87031404, 0,87,2,03,L1404,84,30,137,1,,134,6.5,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00362, 87031411, 0,87,2,03,L1411,73,30,140,5,,146,8.6,0,,4,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00363, 87031417, 0,87,2,03,L1417,73,30,136,T,X,152,7.6,0,,6,,,,,,,,,,,,,2,,,,,  0,91,3.5
91SH00364, 87031422, 0,87,2,03,L1422,83,30,136,2,,135,8.3,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00365, 87031428, 0,87,2,03,L1428,73,30,140,5,,182,10.1,0,,7,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00366, 87031431, 0,87,2,03,L1431,83,30,137,1,,138,10.7,0,,7,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00367, 87031445, 0,87,2,03,L1445,83,30,136,2,,139,9.0,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00368, 87031449, 0,87,2,03,L1449,73,30,140,5,,187,7.1,0,,6,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00369, 87031450, 0,87,2,03,L1450,73,30,140,5,,150,9.5,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00370, 87031454, 0,87,3,03,L1454,00,30,142,B,W,158,6.1,0,,7,,,,,,,,,,,,,1,,,,,  0,91,3.5
91SH00371, 87031455, 0,87,2,03,L1455,72,30,141,5,,165,8.1,0,,7,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00372, 87031457, 0,87,1,03,L1457,73,30,136,F,P,223,12.6,0,,5,,,,,,,,,,,,,2,,,,,  0,91,3.5
91SH00373, 87031467, 0,87,2,03,L1467,72,30,141,5,,168,6.3,0,,7,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00374, 87031468, 0,87,2,03,L1468,72,30,140,5,,165,7.4,0,,4,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00375, 87031475, 0,87,2,03,L1475,73,30,140,5,,174,12.3,0,,6,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00376, 87031476, 0,87,2,03,L1476,83,30,136,1,,146,8.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00377, 87031487, 0,87,1,03,L1487,73,30,136,F,P,217,11.7,0,,5,,,,,,,,,,,,,2,,,,,  0,91,3.5
91SH00378, 87031497, 0,87,2,03,L1497,81,30,137,2,,146,6.8,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00379, 87031498, 0,87,2,03,L1498,82,30,137,2,,148,10.7,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00380, 87031499, 0,87,2,03,L1499,73,30,140,5,,177,11.1,0,,6,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00381, 87031504, 0,87,2,03,L1504,73,30,136,T,X,171,8.5,0,,4,,,,,,,,,,,,,2,,,,,  0,91,3.5
91SH00382, 87031507, 0,87,2,03,L1507,84,30,137,1,,139,7.6,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.5
91SH00383, 87031515, 0,87,2,03,L1515,72,30,140,X,,117,4.8,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00384, 87031530, 0,87,2,03,L1530,72,30,140,5,,170,10.5,0,,7,,,,,,,,,,,,,6,,,,,  0,91,3.5
91SH00385, 87031531, 0,87,2,03,L1531,73,30,140,5,,161,10.5,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.5
