UID,LAMB,SEX,BRWT,WGT,BAND,WDAY,LOT,RMK,ADG,DISP
11SH02024,H1857,2,0,5.3,,47,30,,0,
11SH02025,R6492,2,0,8.4,,47,07,,0,
11SH02026,H2824,2,0,4.4,,47,30,,0,
11SH02027,R6425,2,0,8.8,,47,07,,0,
11SH02028,R7737,2,0,10.2,,47,07,,0,
11SH02029,R7555,2,0,8.4,,47,07,,0,
11SH02030,R7476,2,0,7.6,,47,07,,0,
11SH02031,R6964,2,0,7.4,,47,07,,0,
11SH02032,R7029,2,0,8.7,,47,07,,0,
11SH02033,R6608,2,0,8.3,,47,07,,0,
11SH02034,R7032,2,0,6.0,,47,07,,0,
11SH02035,R6250,2,0,9.3,,47,07,,0,
11SH02036,R6346,2,0,9.4,,47,07,,0,
11SH02037,R6594,2,0,8.5,,47,07,,0,
11SH02038,H5158,2,0,8.2,,47,30,,0,
11SH02039,R6352,2,0,9.0,,47,07,,0,
11SH02040,R7567,2,0,8.9,,47,07,,0,
11SH02041,H3604,2,0,4.8,,47,30,,0,
11SH02042,H3934,2,0,5.7,,47,30,,0,
11SH02043,R7618,2,0,7.0,,47,07,,0,
11SH02044,H3990,2,0,4.8,,47,30,,0,
11SH02045,H5036,2,0,5.0,,47,30,,0,
11SH02046,R6567,2,0,8.7,,47,07,,0,
11SH02047,R7074,2,0,7.4,,47,07,,0,
11SH02048,R4361,2,0,9.4,,47,07,,0,
11SH02049,H4208,2,0,6.0,,47,30,,0,
11SH02050,H5069,2,0,6.2,,47,30,,0,
11SH02051,H5246,2,0,6.0,,47,30,,0,
11SH02052,R4678,2,0,7.5,,47,07,,0,
11SH02053,H4469,2,0,4.8,,47,30,,0,
11SH02054,R7210,2,0,9.1,,47,07,,0,
11SH02055,H4840,2,0,4.2,,47,30,,0,
11SH02056,R5168,2,0,8.2,,47,07,,0,
11SH02057,H5265,2,0,8.3,,47,30,,0,
11SH02058,H4831,2,0,6.1,,47,30,,0,
11SH02059,H4173,2,0,5.8,,47,30,,0,
11SH02060,H3499,2,0,5.0,,47,30,,0,
11SH02061,H4142,2,0,5.8,,47,30,,0,
11SH02062,R7089,2,0,9.8,,47,07,,0,
11SH02063,H3081,2,0,6.8,,47,30,,0,
11SH02064,R7735,2,0,10.0,,47,07,,0,
11SH02065,H3621,2,0,6.4,,47,30,,0,
11SH02066,H5033,2,0,7.0,,47,30,,0,
11SH02067,H4823,2,0,5.8,,47,30,,0,
11SH02068,H4577,2,0,5.8,,47,30,,0,
11SH02069,H5305,2,0,5.4,,47,30,,0,
11SH02070,H2838,2,0,7.3,,47,30,,0,
11SH02071,H5248,2,0,5.2,,47,30,,0,
11SH02072,R5192,2,0,8.2,,47,07,,0,
11SH02073,H3819,2,0,4.6,,47,30,,0,
11SH02074,R7878,2,0,9.4,,47,07,,0,
11SH02075,R4773,2,0,6.2,,47,07,,0,
11SH02076,H4201,2,0,5.2,,47,30,,0,
11SH02077,H3747,2,0,5.2,,47,30,,0,
11SH02078,R4362,2,0,8.7,,47,07,,0,
11SH02079,R7594,2,0,7.4,,47,07,,0,
11SH02080,R7125,2,0,8.2,,47,07,,0,
11SH02081,R5496,2,0,9.0,,47,07,,0,
11SH02082,R7335,2,0,8.5,,47,07,,0,
11SH02083,H0951,2,0,6.2,,47,30,,0,
11SH02084,H0432,2,0,6.2,,47,30,,0,
11SH02085,H2267,2,0,6.2,,47,30,,0,
11SH02086,H3454,2,0,4.5,,47,30,,0,
11SH02087,R4605,2,0,7.2,,47,07,,0,
11SH02088,H3528,2,0,6.0,,47,30,,0,
11SH02089,H4481,2,0,7.0,,47,30,,0,
11SH02090,R7357,2,0,9.0,,47,07,,0,
11SH02091,R6204,2,0,8.6,,47,07,,0,
11SH02092,H3869,2,0,4.6,,47,30,,0,
11SH02093,R7158,2,0,9.0,,47,07,,0,
11SH02094,R7726,2,0,5.8,,47,07,,0,
11SH02095,H4187,2,0,4.5,,47,30,,0,
11SH02096,H4003,2,0,4.8,,47,30,,0,
11SH02097,H5344,2,0,6.3,,47,30,,0,
11SH02098,H2258,2,0,7.8,,47,30,,0,
11SH02099,H1747,2,0,8.9,,47,30,,0,
11SH02100,H2882,2,0,5.2,,47,30,,0,
11SH02101,H2932,2,0,5.6,,47,30,,0,
11SH02102,H5361,2,0,4.6,,47,30,,0,
11SH02103,R6376,2,0,8.9,,47,07,,0,
11SH02104,R4571,2,0,8.2,,47,07,,0,
11SH02105,H2790,2,0,5.3,,47,30,,0,
11SH02106,H3676,2,0,6.0,,47,30,,0,
11SH02107,H5493,2,0,7.0,,47,30,,0,
11SH02108,H5313,2,0,7.0,,47,30,,0,
11SH02109,H3887,2,0,5.6,,47,30,,0,
11SH02110,R7940,2,0,8.5,,47,07,,0,
11SH02111,R5961,2,0,8.0,,47,07,,0,
11SH02112,R6509,2,0,9.6,,47,07,,0,
11SH02113,H2429,2,0,6.8,,47,33,,0,
11SH02114,R5907,2,0,7.6,,47,07,,0,
11SH02115,R7467,2,0,11.4,,47,07,,0,
11SH02116,H5355,2,0,3.8,,47,30,,0,
11SH02117,R7282,2,0,9.5,,47,07,,0,
11SH02118,R5660,2,0,11.4,,47,07,,0,
11SH02119,H3175,2,0,7.4,,47,30,,0,
11SH02120,H3350,2,0,7.4,,47,30,,0,
11SH02121,H4627,2,0,5.2,,47,30,,0,
11SH02122,H5193,2,0,4.5,,47,30,,0,
11SH02123,H1897,2,0,6.2,,47,30,,0,
11SH02124,H3087,2,0,6.4,,47,30,,0,
11SH02125,R7423,2,0,12.6,,47,07,,0,
11SH02126,H2873,2,0,5.2,,47,30,,0,
11SH02127,R7456,2,0,8.3,,47,07,,0,
11SH02128,H3389,2,0,5.4,,47,30,,0,
11SH02129,R6838,2,0,7.8,,47,07,,0,
11SH02130,H3153,2,0,7.0,,47,30,,0,
11SH02131,H3857,2,0,7.2,,47,30,,0,
11SH02132,R6511,2,0,7.0,,47,07,,0,
11SH02133,R7006,2,0,8.8,,47,07,,0,
11SH02134,H3404,2,0,5.6,,47,30,,0,
11SH02135,R6583,2,0,9.0,,47,07,,0,
11SH02136,R7358,2,0,9.2,,47,07,,0,
11SH02137,R6870,2,0,7.8,,47,07,,0,
11SH02138,H5484,2,0,6.2,,47,30,,0,
11SH02139,H5114,2,0,6.6,,47,30,,0,
11SH02140,R6620,2,0,8.2,,47,07,,0,
11SH02141,H3171,2,0,6.2,,47,30,,0,
11SH02142,H5343,2,0,5.4,,47,30,,0,
11SH02143,R6577,2,0,8.6,,47,07,,0,
11SH02144,H3313,2,0,7.0,,47,30,,0,
11SH02145,H5173,2,0,4.8,,47,30,,0,
11SH02146,H3572,2,0,8.6,,47,30,,0,
11SH02147,H2278,2,0,7.6,,47,30,,0,
11SH02148,H3620,2,0,7.4,,47,30,,0,
11SH02149,R7779,2,0,7.0,,47,07,,0,
11SH02150,H0762,2,0,7.4,,47,30,,0,
11SH02151,R6718,2,0,6.8,,47,07,,0,
11SH02152,R7186,2,0,8.4,,47,07,,0,
11SH02153,R5420,2,0,8.8,,47,07,,0,
11SH02154,R6725,2,0,8.2,,47,07,,0,
11SH02155,R6897,2,0,10.4,,47,07,,0,
11SH02156,R5793,2,0,9.2,,47,07,,0,
11SH02157,R6742,2,0,10.2,,47,07,,0,
11SH02158,H1761,2,0,6.0,,47,30,,0,
11SH02159,R4990,2,0,6.0,,47,07,,0,
11SH02160,H5496,2,0,6.8,,47,30,,0,
11SH02161,R6161,2,0,9.6,,47,07,,0,
11SH02162,R7977,2,0,6.8,,47,07,,0,
11SH02163,R7905,2,0,10.0,,47,07,,0,
11SH02164,R6288,2,0,9.6,,47,07,,0,
11SH02165,H4805,2,0,7.3,,47,30,,0,
11SH02166,R7372,2,0,4.0,,47,07,,0,
11SH02167,R6748,2,0,8.2,,47,07,,0,
11SH02168,R7786,2,0,8.4,,47,07,,0,
11SH02169,H1121,2,0,5.4,,47,30,,0,
11SH02170,H3905,2,0,6.2,,47,30,,0,
11SH02171,R5984,2,0,9.4,,47,07,,0,
11SH02172,H4464,2,0,7.4,,47,30,,0,
11SH02173,H2404,2,0,7.0,,47,30,,0,
11SH02174,R7523,2,0,6.8,,47,07,,0,
11SH02175,R6421,2,0,7.0,,47,07,,0,
11SH02176,H4993,2,0,9.4,,47,30,,0,
11SH02177,H2210,2,0,6.4,,47,30,,0,
11SH02178,H3104,2,0,6.0,,47,30,,0,
11SH02179,R6486,2,0,6.6,,47,07,,0,
11SH02180,R7418,2,0,8.6,,47,07,,0,
11SH02181,H2699,2,0,4.4,,47,30,,0,
11SH02182,R4653,2,0,10.0,,47,07,,0,
11SH02183,R4885,2,0,12.4,,47,07,,0,
11SH02184,H3137,2,0,8.0,,47,30,,0,
11SH02185,R6447,2,0,8.2,,47,07,,0,
11SH02186,R7301,2,0,7.6,,47,07,,0,
11SH02187,R7844,2,0,9.4,,47,07,,0,
11SH02188,R4181,2,0,10.4,,47,07,,0,
11SH02189,R6521,2,0,7.6,,47,07,,0,
11SH02190,H4451,2,0,6.4,,47,30,,0,
11SH02191,R7056,2,0,9.9,,47,07,,0,
11SH02192,H3924,2,0,5.6,,47,30,,0,
11SH02193,R7498,2,0,7.3,,47,07,,0,
11SH02194,H4711,2,0,6.6,,47,30,,0,
11SH02195,R7451,2,0,8.5,,47,07,,0,
11SH02196,R4742,2,0,5.2,,47,07,,0,
11SH02197,H1957,2,0,5.2,,47,30,,0,
11SH02198,R7999,2,0,7.4,,47,07,,0,
11SH02199,H2245,2,0,6.0,,47,30,,0,
11SH02200,R6693,2,0,10.6,,47,07,,0,
11SH02201,R6933,2,0,8.4,,47,07,,0,
11SH02202,R6512,2,0,8.9,,47,07,,0,
11SH02203,H3114,2,0,7.0,,47,30,,0,
11SH02204,R7404,2,0,7.8,,47,07,,0,
11SH02205,R5752,2,0,8.4,,47,07,,0,
11SH02206,R5918,2,0,8.6,,47,07,,0,
11SH02207,R7996,2,0,7.2,,47,07,,0,
11SH02208,H1684,2,0,8.0,,47,30,,0,
11SH02209,R4060,2,0,7.4,,47,07,,0,
11SH02210,R7624,2,0,9.2,,47,07,,0,
11SH02211,R5567,2,0,6.9,,47,07,,0,
11SH02212,R7743,2,0,9.5,,47,07,,0,
11SH02213,H2132,2,0,5.7,,47,30,,0,
11SH02214,H2998,2,0,9.0,,47,33,,0,
11SH02215,H1478,2,0,5.4,,47,30,,0,
11SH02216,R7381,2,0,7.0,,47,07,,0,
11SH02217,R7360,2,0,8.0,,47,07,,0,
11SH02218,R5195,2,0,10.0,,47,07,,0,
11SH02219,R6934,2,0,8.0,,47,07,,0,
11SH02220,R6886,2,0,8.2,,47,07,,0,
11SH02221,R6585,2,0,9.5,,47,07,,0,
11SH02222,H2653,2,0,8.0,,47,33,,0,
11SH02223,R7729,2,0,8.4,,47,07,,0,
11SH02224,R6205,2,0,8.4,,47,07,,0,
11SH02225,R5736,2,0,11.5,,47,07,,0,
11SH02226,H2890,2,0,5.2,,47,30,,0,
11SH02227,H3143,2,0,5.2,,47,30,,0,
11SH02228,R6317,2,0,8.2,,47,07,,0,
11SH02229,R4819,2,0,7.7,,47,07,,0,
11SH02230,H4977,2,0,6.0,,47,30,,0,
11SH02231,H2360,2,0,5.4,,47,33,,0,
11SH02232,R7267,2,0,9.0,,47,07,,0,
11SH02233,R6466,2,0,8.8,,47,07,,0,
11SH02234,R7770,2,0,9.8,,47,07,,0,
11SH02235,R7487,2,0,7.0,,47,07,,0,
11SH02236,R7275,2,0,9.2,,47,07,,0,
11SH02237,R6333,2,0,9.6,,47,07,,0,
11SH02238,H1869,2,0,7.5,,47,30,,0,
11SH02239,R6724,2,0,8.7,,47,07,,0,
11SH02240,H5232,2,0,5.8,,47,30,,0,
11SH02241,R6215,2,0,8.0,,47,07,,0,
11SH02242,R5880,2,0,6.8,,47,07,,0,
11SH02243,H4775,2,0,6.8,,47,30,,0,
11SH02244,R7810,2,0,9.0,,47,07,,0,
11SH02245,H4838,2,0,4.2,,47,30,,0,
11SH02246,H4886,2,0,4.8,,47,30,,0,
11SH02247,R4265,2,0,9.6,,47,07,,0,
11SH02248,H4947,2,0,5.7,,47,30,,0,
11SH02249,H1626,2,0,6.0,,47,30,,0,
11SH02250,R6364,2,0,8.2,,47,07,,0,
11SH02251,R7091,2,0,9.4,,47,07,,0,
11SH02252,H2895,2,0,8.0,,47,30,,0,
11SH02253,R7796,2,0,9.8,,47,07,,0,
11SH02254,H1724,2,0,6.6,,47,30,,0,
11SH02255,H4349,2,0,5.6,,47,30,,0,
11SH02256,H4257,2,0,3.6,,47,30,,0,
11SH02257,R5762,2,0,11.8,,47,07,,0,
11SH02258,R7764,2,0,6.4,,47,07,,0,
11SH02259,R6654,2,0,7.2,,47,07,,0,
11SH02260,R6407,2,0,12.4,,47,07,,0,
11SH02261,R6476,2,0,6.6,,47,07,,0,
11SH02262,H1525,2,0,5.8,,47,30,,0,
11SH02263,R4588,2,0,4.6,,47,07,,0,
11SH02264,H1571,2,0,5.8,,47,30,,0,
11SH02265,H4776,2,0,5.2,,47,30,,0,
11SH02266,R5919,2,0,10.2,,47,07,,0,
11SH02267,H4486,2,0,5.0,,47,30,,0,
11SH02268,H4807,2,0,7.8,,47,30,,0,
11SH02269,H5229,2,0,5.2,,47,30,,0,
11SH02270,R6322,2,0,10.8,,47,07,,0,
11SH02271,H3456,2,0,5.0,,47,30,,0,
11SH02272,H0834,2,0,7.8,,47,30,,0,
11SH02273,H4899,2,0,6.8,,47,30,,0,
11SH02274,R6309,2,0,10.0,,47,07,,0,
11SH02275,H5187,2,0,5.6,,47,30,,0,
11SH02276,H1903,2,0,6.0,,47,30,,0,
11SH02277,H4715,2,0,6.8,,47,30,,0,
11SH02278,H1862,2,0,6.3,,47,30,,0,
11SH02279,R6229,2,0,7.8,,47,07,,0,
11SH02280,R6743,2,0,9.2,,47,07,,0,
11SH02281,R7461,2,0,9.2,,47,07,,0,
11SH02282,R6820,2,0,7.5,,47,07,,0,
11SH02283,H2312,2,0,6.4,,47,33,,0,
11SH02284,R4823,2,0,7.0,,47,07,,0,
11SH02285,R5094,2,0,8.6,,47,07,,0,
11SH02286,H4599,2,0,5.0,,47,30,,0,
11SH02287,H5055,2,0,4.8,,47,30,,0,
11SH02288,H4660,2,0,6.5,,47,30,,0,
11SH02289,R7204,2,0,6.8,,47,07,,0,
11SH02290,H4817,2,0,5.6,,47,30,,0,
11SH02291,R7963,2,0,10.8,,47,07,,0,
11SH02292,R7302,2,0,8.6,,47,07,,0,
11SH02293,H5520,2,0,5.0,,47,30,,0,
11SH02294,H4224,2,0,5.0,,47,30,,0,
11SH02295,H4367,2,0,6.6,,47,30,,0,
11SH02296,R4796,2,0,6.6,,47,07,,0,
11SH02297,R7650,2,0,9.0,,47,07,,0,
11SH02298,H5356,2,0,6.6,,47,30,,0,
11SH02299,H4093,2,0,6.2,,47,30,,0,
11SH02300,H1520,2,0,6.8,,47,30,,0,
11SH02301,R6547,2,0,9.0,,47,07,,0,
11SH02302,H3026,2,0,6.8,,47,30,,0,
11SH02303,H4435,2,0,7.6,,47,30,,0,
11SH02304,H2687,2,0,5.8,,47,30,,0,
11SH02305,H4330,2,0,6.0,,47,30,,0,
11SH02306,R6190,2,0,8.0,,47,07,,0,
11SH02307,H3437,2,0,6.4,,47,30,,0,
11SH02308,H3210,2,0,5.2,,47,30,,0,
11SH02309,H2997,2,0,5.4,,47,30,,0,
11SH02310,R4355,2,0,10.0,,47,07,,0,
11SH02311,H2758,2,0,7.2,,47,30,,0,
11SH02312,H3359,2,0,4.2,,47,30,,0,
11SH02313,R6475,2,0,6.8,,47,07,,0,
11SH02314,H5059,2,0,6.0,,47,30,,0,
11SH02315,H3538,2,0,3.4,,47,30,,0,
11SH02316,H2439,2,0,4.2,,47,30,,0,
11SH02317,R6751,2,0,7.0,,47,07,,0,
11SH02318,H3466,2,0,5.2,,47,30,,0,
11SH02319,R6139,2,0,8.5,,47,07,,0,
11SH02320,H3370,2,0,6.8,,47,30,,0,
11SH02321,H4318,2,0,4.8,,47,30,,0,
11SH02322,R7856,2,0,7.2,,47,07,,0,
11SH02323,H4301,2,0,4.4,,47,30,,0,
11SH02324,R6978,2,0,8.6,,47,07,,0,
11SH02325,H4244,2,0,7.2,,47,30,,0,
11SH02326,H2625,2,0,7.8,,47,33,,0,
11SH02327,H4769,2,0,7.2,,47,30,,0,
11SH02328,H4687,2,0,5.8,,47,30,,0,
11SH02329,R5537,2,0,7.8,,47,07,,0,
11SH02330,H1855,2,0,5.0,,47,30,,0,
11SH02331,H3080,2,0,5.6,,47,30,,0,
11SH02332,R6935,2,0,8.6,,47,07,,0,
11SH02333,H3002,2,0,6.2,,47,30,,0,
11SH02334,H4699,2,0,6.2,,47,30,,0,
11SH02335,H4277,2,0,3.8,,47,30,,0,
11SH02336,R4135,2,0,8.8,,47,07,,0,
11SH02337,H1578,2,0,4.2,,47,30,,0,
11SH02338,R7044,2,0,7.4,,47,07,,0,
11SH02339,R7853,2,0,9.2,,47,07,,0,
11SH02340,H4943,2,0,4.4,,47,30,,0,
11SH02341,H1809,2,0,7.8,,47,30,,0,
11SH02342,R7412,2,0,7.0,,47,07,,0,
11SH02343,H4490,2,0,3.4,,47,30,,0,
11SH02344,R5634,2,0,8.0,,47,07,,0,
11SH02345,H1269,2,0,4.8,,47,30,,0,
11SH02346,R7595,2,0,6.6,,47,07,,0,
11SH02347,H1134,2,0,8.7,,47,30,,0,
11SH02348,R7394,2,0,9.0,,47,07,,0,
11SH02349,R7253,2,0,7.9,,47,07,,0,
11SH02350,R6463,2,0,12.8,,47,07,,0,6
11SH02351,R4517,2,0,9.6,,47,07,,0,
11SH02352,H3658,2,0,6.8,,47,30,,0,
11SH02353,R4155,2,0,8.0,,47,07,,0,
11SH02354,H5215,2,0,5.0,,47,30,,0,
11SH02355,H3794,2,0,4.0,,47,30,,0,
11SH02356,R5527,2,0,8.7,,47,07,,0,
11SH02357,H2522,2,0,7.0,,47,30,,0,
11SH02358,H4470,2,0,4.7,,47,30,,0,
11SH02359,R7439,2,0,7.7,,47,07,,0,
11SH02360,H5213,2,0,5.6,,47,30,,0,
11SH02361,H3458,2,0,5.8,,47,30,,0,
11SH02362,R4895,2,0,8.6,,47,07,,0,
11SH02363,H0892,2,0,4.6,,47,30,,0,
11SH02364,R6096,2,0,9.2,,47,07,,0,
11SH02365,H4847,2,0,6.4,,47,30,,0,
11SH02366,H3038,2,0,7.0,,47,30,,0,
11SH02367,R8006,2,0,8.2,,47,07,,0,
11SH02368,R6641,2,0,8.5,,47,07,,0,
11SH02369,H3490,2,0,5.6,,47,30,,0,
11SH02370,H4399,2,0,5.6,,47,30,,0,
11SH02371,R4429,2,0,5.8,,47,07,,0,
11SH02372,H4317,2,0,5.4,,47,30,,0,
11SH02373,H1970,2,0,5.2,,47,30,,0,
11SH02374,H5476,2,0,5.0,,47,30,,0,
11SH02375,R7836,2,0,7.0,,47,07,,0,
11SH02376,H3514,2,0,4.8,,47,30,,0,
11SH02377,H5217,2,0,4.2,,47,30,,0,
11SH02378,H2097,2,0,8.8,,47,30,,0,
11SH02379,H3467,2,0,6.2,,47,30,,0,
11SH02380,R6541,2,0,8.6,,47,07,,0,
11SH02381,R7571,2,0,7.2,,47,07,,0,
11SH02382,R8023,2,0,7.8,,47,07,,0,
11SH02383,R5222,2,0,8.2,,47,07,,0,
11SH02384,R5112,2,0,8.4,,47,07,,0,
11SH02385,H0601,2,0,7.3,,47,30,,0,
11SH02386,H3571,2,0,5.8,,47,30,,0,
11SH02387,H2730,2,0,7.0,,47,30,,0,
11SH02388,R5774,2,0,8.2,,47,07,,0,
11SH02389,H2855,2,0,6.4,,47,30,,0,
11SH02390,R7160,2,0,8.0,,47,07,,0,
11SH02391,R7879,2,0,9.4,,47,07,,0,
11SH02392,H3056,2,0,6.4,,47,30,,0,
11SH02393,H2300,2,0,7.6,,47,30,,0,
11SH02394,R6227,2,0,7.3,,47,07,,0,
11SH02395,H5180,2,0,7.4,,47,30,,0,
11SH02396,H4983,2,0,6.3,,47,30,,0,
11SH02397,R7277,2,0,8.8,,47,07,,0,
11SH02398,R4085,2,0,8.0,,47,07,,0,
11SH02399,R8024,2,0,7.6,,47,07,,0,
11SH02400,X0512,2,0,7.0,,47,33,CP,0,
11SH02401,R6274,2,0,10.0,,47,07,,0,
11SH02402,R4277,2,0,9.0,,47,07,,0,
11SH02403,Z9093,2,0,7.0,,47,33,CP,0,
11SH02404,R6081,2,0,8.6,,47,07,,0,
11SH02405,H1393,2,0,9.1,,47,30,,0,
11SH02406,R7133,2,0,8.4,,47,07,,0,
11SH02407,R6424,2,0,7.3,,47,07,,0,
11SH02408,R7591,2,0,7.5,,47,07,,0,
11SH02409,R7986,2,0,9.6,,47,07,,0,
11SH02410,H4448,2,0,7.6,,47,30,,0,
11SH02411,R7462,2,0,10.2,,47,07,,0,
11SH02412,R5007,2,0,8.6,,47,07,,0,
11SH02413,H3638,2,0,6.2,,47,30,,0,
11SH02414,R6271,2,0,11.5,,47,07,,0,
11SH02415,H5004,2,0,4.1,,47,30,,0,
11SH02416,R6993,2,0,10.3,,47,07,,0,
11SH02417,H2152,2,0,7.2,,47,30,,0,
11SH02418,R6326,2,0,9.5,,47,07,,0,
11SH02419,R4299,2,0,9.0,,47,07,,0,
11SH02420,H1261,2,0,6.6,,47,30,,0,
11SH02421,H2810,2,0,6.0,,47,33,,0,
11SH02422,R5952,2,0,9.6,,47,07,,0,
11SH02423,R5875,2,0,11.2,,47,07,,0,
11SH02424,H4750,2,0,4.4,,47,30,,0,
11SH02425,H5207,2,0,5.0,,47,30,,0,
11SH02426,R6049,2,0,11.0,,47,07,,0,
11SH02427,H5375,2,0,4.5,,47,30,,0,
11SH02428,R5854,2,0,9.8,,47,07,,0,
11SH02429,R4259,2,0,8.2,,47,07,,0,
11SH02430,R6758,2,0,8.4,,47,07,,0,
11SH02431,H4083,2,0,5.0,,47,30,,0,
11SH02432,H5092,2,0,5.8,,47,30,,0,
11SH02433,H5468,2,0,5.8,,47,30,,0,
11SH02434,H1490,2,0,6.0,,47,30,,0,
11SH02435,H5431,2,0,5.8,,47,30,,0,
11SH02436,R5830,2,0,9.0,,47,07,,0,
11SH02437,R7557,2,0,11.2,,47,07,,0,
11SH02438,H3981,2,0,5.2,,47,30,,0,
11SH02439,R7508,2,0,6.0,,47,07,,0,
11SH02440,H0871,2,0,6.0,,47,30,,0,
11SH02441,H3051,2,0,3.6,,47,30,,0,
11SH02442,R6260,2,0,8.6,,47,07,,0,
11SH02443,R7980,2,0,8.2,,47,07,,0,
11SH02444,R8031,2,0,8.6,,47,07,,0,
11SH02445,R5068,2,0,10.2,,47,07,,0,
11SH02446,H3160,2,0,4.8,,47,30,,0,
11SH02447,R7684,2,0,8.0,,47,07,,0,
11SH02448,H5080,2,0,6.0,,47,30,,0,
11SH02449,H2828,2,0,6.0,,47,30,,0,
11SH02450,R7970,2,0,7.6,,47,07,,0,
11SH02451,R7802,2,0,9.3,,47,07,,0,
11SH02452,H3731,2,0,4.4,,47,30,,0,
11SH02453,H5445,2,0,6.2,,47,30,,0,
11SH02454,H0495,2,0,5.8,,47,30,,0,
11SH02455,R6531,2,0,9.8,,47,07,,0,
11SH02456,H3133,2,0,6.2,,47,30,,0,
11SH02457,H0484,2,0,6.0,,47,30,,0,
11SH02458,H5272,2,0,3.4,,47,30,,0,
11SH02459,R7573,2,0,6.8,,47,07,,0,
11SH02460,H3420,2,0,5.2,,47,30,,0,
11SH02461,H3266,2,0,8.5,,47,30,,0,
11SH02462,R7620,2,0,7.6,,47,07,,0,
11SH02463,R4484,2,0,7.6,,47,07,,0,
11SH02464,R4863,2,0,9.7,,47,07,,0,
11SH02465,H3737,2,0,7.5,,47,30,,0,
11SH02466,R4270,2,0,11.5,,47,07,,0,
11SH02467,H2309,2,0,6.3,,47,30,,0,
11SH02468,H3152,2,0,5.3,,47,30,,0,
11SH02469,H1399,2,0,7.2,,47,30,,0,
11SH02470,R7964,2,0,8.2,,47,07,,0,
11SH02471,R5874,2,0,7.7,,47,07,,0,
11SH02472,R6876,2,0,7.4,,47,07,,0,
11SH02473,H1193,2,0,6.2,,47,30,,0,
11SH02474,R6354,2,0,11.5,,47,07,,0,
11SH02475,H3070,2,0,6.4,,47,30,,0,
11SH02476,H5169,2,0,7.2,,47,30,,0,
11SH02477,H1425,2,0,7.6,,47,30,,0,
11SH02478,H4549,2,0,7.2,,47,30,,0,
11SH02479,H2151,2,0,8.2,,47,30,,0,
11SH02480,H3085,2,0,7.8,,47,30,,0,
11SH02481,H3440,2,0,6.0,,47,30,,0,
11SH02482,H4891,2,0,6.8,,47,30,,0,
11SH02483,R5170,2,0,9.2,,47,07,,0,
11SH02484,R7869,2,0,5.8,,47,07,,0,
11SH02485,H2460,2,0,6.8,,47,33,,0,
11SH02486,R5737,2,0,7.5,,47,07,,0,
11SH02487,R7454,2,0,9.6,,47,07,,0,
11SH02488,H3253,2,0,7.0,,47,30,,0,
11SH02489,H1342,2,0,4.8,,47,30,,0,
11SH02490,H4925,2,0,4.8,,47,30,,0,
11SH02491,H1312,2,0,9.2,,47,30,,0,
11SH02492,H2634,2,0,7.8,,47,33,,0,
11SH02493,R7570,2,0,8.6,,47,07,,0,
11SH02494,H3689,2,0,6.0,,47,30,,0,
11SH02495,R4549,2,0,7.4,,47,07,,0,
11SH02496,H3225,2,0,7.9,,47,30,,0,
11SH02497,H4822,2,0,6.8,,47,30,,0,
11SH02498,R7386,2,0,7.7,,47,07,,0,
11SH02499,H4381,2,0,5.8,,47,30,,0,
11SH02500,H0896,2,0,7.0,,47,30,,0,
11SH02501,H1517,2,0,7.0,,47,30,,0,
11SH02502,R5790,2,0,7.2,,47,07,,0,
11SH02503,H1160,2,0,5.8,,47,30,,0,
11SH02504,R7322,2,0,8.0,,47,07,,0,
11SH02505,H1591,2,0,5.8,,47,30,,0,
11SH02506,H4955,2,0,6.6,,47,30,,0,
11SH02507,R4450,2,0,7.0,,47,07,,0,
11SH02508,R7939,2,0,7.6,,47,07,,0,
11SH02509,H5006,2,0,5.2,,47,30,,0,
11SH02510,H1303,2,0,8.0,,47,30,,0,
11SH02511,H1633,2,0,6.8,,47,30,,0,
11SH02512,R6465,2,0,9.6,,47,07,,0,
11SH02513,H4114,2,0,7.4,,47,30,,0,
11SH02514,R7893,2,0,7.5,,47,07,,0,
11SH02515,R6473,2,0,7.8,,47,07,,0,
11SH02516,R7998,2,0,8.0,,47,07,,0,
11SH02517,H3569,2,0,7.8,,47,30,,0,
11SH02518,R6436,2,0,9.4,,47,07,,0,
11SH02519,H4499,2,0,6.0,,47,30,,0,
11SH02520,H1608,2,0,5.0,,47,30,,0,
11SH02521,R6020,2,0,10.0,,47,07,,0,
11SH02522,Z8695,2,0,11.2,,47,33,CP,0,
11SH02523,R7181,2,0,9.3,,47,07,,0,
11SH02524,H0987,2,0,7.2,,47,30,,0,
11SH02525,H4834,2,0,5.4,,47,30,,0,
11SH02526,H4453,2,0,6.0,,47,30,,0,
11SH02527,R7110,2,0,5.9,,47,07,,0,
11SH02528,H1177,2,0,6.6,,47,30,,0,
11SH02529,R7184,2,0,8.0,,47,07,,0,
11SH02530,H2454,2,0,5.2,,47,30,,0,
11SH02531,H1627,2,0,7.2,,47,30,,0,
11SH02532,H1787,2,0,3.6,,47,30,,0,
11SH02533,H2827,2,0,8.6,,47,33,,0,
11SH02534,R4946,2,0,8.2,,47,07,,0,
11SH02535,H2805,2,0,6.0,,47,33,,0,
11SH02536,H5413,2,0,6.8,,47,30,,0,
11SH02537,H1527,2,0,4.4,,47,30,,0,
11SH02538,R5756,2,0,7.8,,47,07,,0,
11SH02539,H4341,2,0,7.4,,47,30,,0,
