UID,ID10,SEX,SHDAY,DAYSH,BGRP,BRD,ETAG,GRFL,GRADE,FLGR1,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
01SH00229,1999110764,1,2001-03-08,67,M,11,R0764,14.4,64,2,,07,2.0,233,2001-05-23,M,86,01
01SH00230,1999447317,1,2001-03-08,67,M,44,T7317,9.8,60,4,,02,2.0,226,2001-05-23,M,91,01
01SH00231,1999640801,1,2001-03-08,67,M,64,K0801,12.4,54,7,,06,2.0,223,2001-05-23,M,0,01
01SH00232,1999447027,1,2001-03-08,67,M,44,T7027,11.0,60,4,,02,2.0,231,2001-05-23,M,0,01
01SH00233,1995444829,1,2001-03-08,67,M,44,T4829,11.0,62,3,T4829? RAM,02,6.0,214,2001-05-23,M,0,01
01SH00234,1999815507,1,2001-03-08,67,M,81,Z5507,10.2,58,5,,00,2.0,217,2001-05-23,M,0,01
01SH00235,1999047004,1,2001-03-08,67,M,04,A7004,7.6,54,7,,30,2.0,216,2001-05-23,M,92,01
01SH00236,1999640771,1,2001-03-08,67,M,64,K0771,11.4,58,5,,05,2.0,216,2001-05-23,M,92,01
01SH00237,1999046911,1,2001-03-08,67,M,04,A6911,10.6,54,7,,30,2.0,212,2001-05-23,M,89,01
01SH00238,1999447657,1,2001-03-08,67,M,44,T7657,10.2,60,4,,02,2.0,172,2001-05-23,M,81,01
01SH00239,1999815409,1,2001-03-08,67,M,81,Z5409,11.8,60,4,,02,2.0,215,2001-05-23,M,0,01
01SH00240,1999110127,1,2001-03-08,67,M,11,R0127,11.6,64,2,,43,2.0,225,2001-05-23,M,95,01
01SH00241,1999447341,1,2001-03-08,67,M,44,T7341,10.0,60,4,,02,2.0,209,2001-05-23,M,92,01
01SH00242,1999046970,1,2001-03-08,67,M,04,A6970,9.4,58,5,,30,2.0,190,2001-05-31,M,100,01
01SH00243,1999110352,1,2001-03-08,67,M,11,R0352,13.0,62,3,,07,2.0,237,2001-05-23,M,102,01
01SH00244,1999110831,1,2001-03-08,67,M,11,R0831,12.4,60,4,,07,2.0,214,2001-05-23,M,78,01
01SH00245,1999091200,1,2001-03-08,67,M,09,91200,16.0,62,3,,07,2.0,243,2001-05-23,M,86,01
01SH00246,1999046998,1,2001-03-08,67,M,04,A6998,10.8,58,5,,30,2.0,203,2001-05-23,M,103,01
01SH00247,1999447305,1,2001-03-08,67,M,44,T7305,12.2,60,4,,02,2.0,197,2001-05-23,M,90,01
01SH00248,1999046828,1,2001-03-08,67,M,04,A6828,10.2,54,7,,30,2.0,238,2001-05-31,M,0,01
01SH00249,1999110703,1,2001-03-08,67,M,11,R0703,12.8,62,3,,43,2.0,209,2001-05-23,M,86,01
01SH00250,1999046641,1,2001-03-08,67,M,04,A6641,11.0,54,7,,30,2.0,222,2001-05-31,M,92,01
01SH00251,1999447016,1,2001-03-08,67,M,44,T7016,10.4,62,3,,02,2.0,210,2001-05-23,M,0,01
01SH00252,1999447621,1,2001-03-08,67,M,44,T7621,10.4,56,6,COARSE ?,02,2.0,197,2001-05-23,M,0,01
01SH00253,1999046889,1,2001-03-08,67,M,04,A6889,7.2,58,5,,30,2.0,189,2001-05-23,M,72,01
01SH00254,1999447206,1,2001-03-08,67,M,44,T7206,13.0,56,6,COARSE ?,02,2.0,206,2001-05-23,M,90,01
01SH00255,1999815621,1,2001-03-08,67,M,81,Z5621,10.6,60,4,,32,2.0,205,2001-05-23,M,0,01
01SH00256,1999110681,1,2001-03-08,67,M,11,R0681,12.4,60,4,,43,2.0,208,2001-05-23,M,0,01
01SH00257,1999447360,1,2001-03-08,67,M,44,T7360,10.2,56,6,COARSE ?,02,2.0,213,2001-05-23,M,0,01
01SH00258,1999090920,1,2001-03-08,67,M,09,90920,13.0,58,5,,06,2.0,228,2001-05-23,M,84,01
01SH00259,1999447630,1,2001-03-08,67,M,44,T7630,9.4,58,5,,02,2.0,229,2001-05-23,M,0,01
01SH00260,1999640864,1,2001-03-08,67,M,64,K0864,14.2,54,7,,06,2.0,271,2001-05-23,M,0,01
01SH00261,1999110012,1,2001-03-08,67,M,11,R0012,10.0,62,3,,07,2.0,204,2001-05-23,M,0,01
01SH00262,1999640714,1,2001-03-08,67,M,64,K0714,16.4,54,7,,06,2.0,251,2001-05-23,M,95,01
01SH00263,1999447514,1,2001-03-08,67,M,44,T7514,13.4,60,4,,02,2.0,213,2001-05-23,M,0,01
01SH00264,1999046642,1,2001-03-08,67,M,04,A6642,9.8,60,4,,30,2.0,206,2001-05-31,M,0,01
01SH00265,1999447570,1,2001-03-08,67,M,44,T7570,11.4,62,3,,02,2.0,218,2001-05-23,M,88,01
01SH00266,1999046827,1,2001-03-08,67,M,04,A6827,6.8,56,6,,30,2.0,220,2001-05-23,M,98,01
01SH00267,1999447482,1,2001-03-08,67,M,44,T7482,13.2,56,6,COARSE ?,02,2.0,248,2001-05-23,M,0,01
01SH00268,1999447161,1,2001-03-08,67,M,44,T7161,9.8,62,3,,02,2.0,184,2001-05-23,M,0,01
01SH00269,1999091243,1,2001-03-08,67,M,09,91243,16.4,60,4,,06,2.0,241,2001-05-23,M,0,01
01SH00270,1999640943,1,2001-03-08,67,M,64,K0943,13.2,54,7,,06,2.0,273,2001-05-23,M,96,01
01SH00271,1999447262,1,2001-03-08,67,M,44,T7262,11.2,60,4,,02,2.0,176,2001-05-23,M,90,01
01SH00272,1999447481,1,2001-03-08,67,M,44,T7481,9.8,62,3,,02,2.0,162,2001-05-23,M,0,01
01SH00273,1999447675,1,2001-03-08,67,M,44,T7675,10.2,60,4,,02,2.0,188,2001-05-23,M,78,01
01SH00274,1999815451,1,2001-03-08,67,M,81,Z5451,11.4,62,3,,32,2.0,227,2001-05-23,M,0,01
01SH00275,1999046102,1,2001-03-08,67,M,04,A6102,9.2,56,6,,30,2.0,203,2001-05-23,M,0,01
01SH00276,1999815486,1,2001-03-08,67,M,81,Z5486,12.2,60,4,,32,2.0,213,2001-05-23,M,0,01
01SH00277,1999046113,1,2001-03-08,67,M,04,A6113,7.2,62,3,,30,2.0,201,2001-05-23,M,0,01
01SH00278,1999447642,1,2001-03-08,67,M,44,T7642,10.8,56,6,COARSE ?,02,2.0,190,2001-05-23,M,0,01
01SH00279,1999110413,1,2001-03-08,67,M,11,R0413,10.8,60,4,,07,2.0,199,2001-05-23,M,0,01
01SH00280,1999110053,1,2001-03-08,67,M,11,R0053,11.2,64,2,,07,2.0,220,2001-05-23,M,0,01
01SH00281,1999447377,1,2001-03-08,67,M,44,T7377,10.6,60,4,,02,2.0,193,2001-05-23,M,0,01
01SH00282,1999815450,1,2001-03-08,67,M,81,Z5450,11.4,60,4,,32,2.0,208,2001-05-23,M,0,01
01SH00283,1998109875,1,2001-03-08,67,M,10,S9875,13.4,60,4,,43,3.0,0,,*,0,01
01SH00284,1999447501,1,2001-03-08,67,M,44,T7501,12.0,58,5,,02,2.0,193,2001-05-23,M,0,01
01SH00285,1999815485,1,2001-03-08,67,M,81,Z5485,10.2,58,5,,32,2.0,192,2001-05-23,M,0,01
01SH00286,1999815610,1,2001-03-08,67,M,81,Z5610,10.6,62,3,,02,2.0,188,2001-05-23,M,0,01
01SH00287,1999447419,1,2001-03-08,67,M,44,T7419,12.8,58,5,,02,2.0,184,2001-05-23,M,100,01
01SH00288,1999815819,1,2001-03-08,67,M,81,Z5819,10.0,60,4,,02,2.0,206,2001-05-23,M,0,01
01SH00289,1999090776,1,2001-03-08,67,M,09,90776,12.2,58,5,,06,2.0,239,2001-05-23,M,0,01
01SH00290,1999110339,1,2001-03-08,67,M,11,R0339,12.4,62,3,,43,2.0,205,2001-05-23,M,0,01
01SH00291,1999815488,1,2001-03-08,67,M,81,Z5488,10.6,60,4,,32,2.0,198,2001-05-23,M,0,01
01SH00292,1998640236,1,2001-03-08,67,M,64,K0236,9.0,56,6,,05,3.0,225,2001-05-23,M,0,01
01SH00293,1999815415,1,2001-03-08,67,M,81,Z5415,9.4,60,4,,32,2.0,211,2001-05-23,M,0,01
01SH00294,1999815655,1,2001-03-08,67,M,81,Z5655,9.6,60,4,,00,2.0,183,2001-05-23,M,0,01
01SH00295,1999046928,1,2001-03-08,67,M,04,A6928,8.6,60,4,,30,2.0,202,2001-05-23,M,0,01
01SH00296,1999815650,1,2001-03-08,67,M,81,Z5650,8.8,60,4,,32,2.0,191,2001-05-23,M,0,01
01SH00297,1999046350,1,2001-03-08,67,M,04,A6350,10.4,60,4,,30,2.0,211,2001-05-23,M,0,01
01SH00298,1999640622,1,2001-03-08,67,M,64,K0622,11.0,58,5,,06,2.0,221,2001-05-23,M,0,01
01SH00299,1999447531,1,2001-03-08,67,M,44,T7531,8.2,64,2,,02,2.0,200,2001-05-23,M,0,01
01SH00300,1999447361,1,2001-03-08,67,M,44,T7361,9.8,60,4,,02,2.0,173,2001-05-23,M,0,01
01SH00301,1999447480,1,2001-03-08,67,M,44,T7480,12.4,60,4,,02,2.0,186,2001-05-23,M,110,01
01SH00302,1999447187,1,2001-03-08,67,M,44,T7187,9.4,62,3,,02,2.0,199,2001-05-23,M,0,01
01SH00303,1999447470,1,2001-03-08,67,M,44,T7470,10.4,62,3,,02,2.0,225,2001-05-23,M,0,01
01SH00304,1999447634,1,2001-03-08,67,M,44,T7634,14.2,56,6,COARSE ?,02,2.0,230,2001-05-23,M,92,01
01SH00305,1999815538,1,2001-03-08,67,M,81,Z5538,13.8,60,4,,01,2.0,188,2001-05-23,M,0,01
01SH00306,1999815434,1,2001-03-08,67,M,81,Z5434,10.6,60,4,,32,2.0,205,2001-05-23,M,0,01
01SH00307,1999447015,1,2001-03-08,67,M,44,T7015,11.0,62,3,,02,2.0,221,2001-05-23,M,0,01
01SH00308,1999447330,1,2001-03-08,67,M,44,T7330,11.4,60,4,,02,2.0,187,2001-05-23,M,0,01
01SH00309,1999046887,1,2001-03-08,67,M,04,A6887,10.2,56,6,,30,2.0,198,2001-05-23,M,0,01
01SH00310,1999447351,1,2001-03-08,67,M,44,T7351,12.2,60,4,,02,2.0,201,2001-05-23,M,91,01
01SH00311,1999046664,1,2001-03-08,67,M,04,A6664,7.6,56,6,,30,2.0,220,2001-05-23,M,0,01
01SH00312,1999815652,1,2001-03-08,67,M,81,Z5652,11.4,62,3,,00,2.0,194,2001-05-23,M,0,01
01SH00313,1999640755,1,2001-03-08,67,M,64,K0755,11.4,58,5,,06,2.0,223,2001-05-23,M,0,01
01SH00314,1999815460,1,2001-03-08,67,M,81,Z5460,8.8,60,4,,00,2.0,219,2001-05-23,M,0,01
01SH00315,1999815489,1,2001-03-08,67,M,81,Z5489,13.0,56,6,BLK. SPOT,32,2.0,217,2001-05-23,M,0,01
01SH00316,1999090527,1,2001-03-08,67,M,09,90527,10.6,58,5,,30,2.0,187,2001-05-23,M,0,01
01SH00317,1999815429,1,2001-03-08,67,M,81,Z5429,9.4,62,3,,00,2.0,166,2001-05-23,M,0,01
01SH00318,1998045377,1,2001-03-08,67,M,04,A5377,7.4,56,6,,30,3.0,194,2001-05-23,M,0,01
01SH00319,1999447504,1,2001-03-08,67,M,44,T7504,9.6,62,3,,02,2.0,201,2001-05-23,M,0,01
01SH00320,1999046225,1,2001-03-08,67,M,04,A6225,8.4,58,5,,30,2.0,203,2001-05-23,M,0,01
01SH00321,1999815420,1,2001-03-08,67,M,81,Z5420,9.8,60,4,,32,2.0,192,2001-05-23,M,0,01
01SH00322,1999046529,1,2001-03-08,67,M,04,A6529,6.8,60,4,SHORT STAPLE,30,2.0,201,2001-05-23,M,0,01
01SH00323,1999447498,1,2001-03-08,67,M,44,T7498,10.8,62,3,,02,2.0,207,2001-05-23,M,90,01
01SH00324,1999046680,1,2001-03-08,67,M,04,A6680,8.8,60,4,,30,2.0,198,2001-05-31,M,0,01
01SH00325,1999447205,1,2001-03-08,67,M,44,T7205,10.2,58,5,,02,2.0,159,2001-05-23,M,80,01
01SH00326,1999815537,1,2001-03-08,67,M,81,Z5537,9.8,60,4,,00,2.0,217,2001-05-23,M,0,01
01SH00327,1999046223,1,2001-03-08,67,M,04,A6223,10.0,58,5,,30,2.0,212,2001-05-23,M,0,01
01SH00328,1999447527,1,2001-03-08,67,M,44,T7527,12.6,60,4,,02,2.0,220,2001-05-23,M,0,01
01SH00329,1999110748,1,2001-03-08,67,M,11,R0748,12.8,62,3,,43,2.0,190,2001-05-23,M,0,01
01SH00330,1999447176,1,2001-03-08,67,M,44,T7176,9.8,62,3,,02,2.0,192,2001-05-23,M,0,01
01SH00331,1999447222,1,2001-03-08,67,M,44,T7222,8.2,62,3,,02,2.0,176,2001-05-23,M,80,01
01SH00332,1999447526,1,2001-03-08,67,M,44,T7526,11.4,60,4,,02,2.0,193,2001-05-23,M,92,01
01SH00333,1999447269,1,2001-03-08,67,M,44,T7269,13.0,60,4,,02,2.0,217,2001-05-23,M,0,01
01SH00334,1999110476,1,2001-03-08,67,M,11,R0476,10.6,62,3,,43,2.0,219,2001-05-23,M,0,01
01SH00335,1999046738,1,2001-03-08,67,M,04,A6738,8.2,60,4,,30,2.0,189,2001-05-23,M,0,01
01SH00336,1999046735,1,2001-03-08,67,M,04,A6735,8.8,60,4,,30,2.0,185,2001-05-23,Y,0,01
01SH00337,1999091212,1,2001-03-08,67,M,09,91212,11.0,60,4,,06,2.0,218,2001-05-23,M,0,01
01SH00338,1999046667,1,2001-03-08,67,M,04,A6667,8.8,60,4,,30,2.0,206,2001-05-31,M,79,01
01SH00339,1999447276,1,2001-03-08,67,M,44,T7276,13.0,60,4,,02,2.0,223,2001-05-23,M,83,01
01SH00340,1999447327,1,2001-03-08,67,M,44,T7327,10.4,62,3,,02,2.0,219,2001-05-23,M,0,01
01SH00341,1999815699,1,2001-03-08,67,M,81,Z5699,9.4,58,5,,32,2.0,186,2001-05-23,M,0,01
01SH00342,1999110410,1,2001-03-08,67,M,11,R0410,9.8,60,4,,43,2.0,175,2001-05-23,M,0,01
01SH00343,1999815762,1,2001-03-08,67,M,81,Z5762,10.6,58,5,,32,2.0,203,2001-05-23,M,0,01
01SH00344,1998008508,1,2001-03-08,67,M,00, 8508,15.4,54,7,,06,3.0,0,,L,0,01
01SH00345,1999815818,1,2001-03-08,67,M,81,Z5818,8.8,62,3,,02,2.0,208,2001-05-23,M,0,01
01SH00346,1999447193,1,2001-03-08,67,M,44,T7193,8.2,62,3,,02,2.0,178,2001-05-23,M,0,01
01SH00347,1998446542,1,2001-03-08,67,M,44,T6542,13.0,60,4,MUDDYFLEECE<>19.6#,02,3.0,210,2001-05-23,M,0,01
01SH00348,1998640162,1,2001-03-08,67,M,64,K0162,11.6,56,6,,05,3.0,0,,L,0,01
01SH00349,1998446438,1,2001-03-08,67,M,44,T6438,12.4,60,4,,02,3.0,0,,L,0,01
01SH00350,1998008542,1,2001-03-08,67,M,00, 8542,11.6,56,6,,30,3.0,0,,L,0,01
01SH00351,1998109480,1,2001-03-08,67,M,10,S9480,13.0,58,5,,43,3.0,0,,L,0,01
01SH00352,1998446704,1,2001-03-08,67,M,44,T6704,13.4,60,4,,02,3.0,0,,L,0,01
01SH00353,1998814720,1,2001-03-08,67,M,81,Z4720,11.8,56,6,,34,3.0,0,,L,0,01
01SH00354,1998109632,1,2001-03-08,67,M,10,S9632,12.6,58,5,,07,3.0,235,2001-05-23,M,0,01
01SH00355,1998045737,1,2001-03-08,67,M,04,A5737,12.8,56,6,,30,3.0,0,,L,0,01
01SH00356,1998640392,1,2001-03-08,67,M,64,K0392,13.8,56,6,,06,3.0,0,,L,0,01
01SH00357,1998446887,1,2001-03-08,67,M,44,T6887,10.2,60,4,,02,3.0,0,,L,0,01
01SH00358,1998814667,1,2001-03-08,67,M,81,Z4667,13.6,58,5,,34,3.0,0,,L,0,01
01SH00359,1998109028,1,2001-03-08,67,M,10,S9028,16.6,60,4,,07,3.0,207,2001-05-23,M,0,01
01SH00360,2000447759,1,2001-03-08,67,Y,44,T7759,8.0,62,3,,02,1.0,185,2001-05-23,Y,80,01
01SH00361,2000447841,1,2001-03-08,67,Y,44,T7841,8.4,58,5,,02,1.0,188,2001-05-23,Y,85,01
01SH00362,2000111092,1,2001-03-08,67,Y,11,R1092,9.2,62,3,H7,43,1.0,192,2001-05-23,Y,75,01
01SH00363,1999815614,1,2001-03-08,67,M,81,Z5614,12.8,58,5,,32,2.0,0,,,0,01
01SH00364,1999815582,1,2001-03-08,67,M,81,Z5582,9.8,60,4,,02,2.0,0,,,0,01
01SH00365,1999815583,1,2001-03-08,67,M,81,Z5583,12.4,58,5,,02,2.0,0,,,0,01
01SH00366,1998045546,1,2001-03-08,67,M,04,A5546,7.4,58,5,SHORT STAPLE,30,3.0,167,2001-05-23,M,0,01
01SH00367,1999815709,1,2001-03-08,67,M,81,Z5709,8.8,58,5,,32,2.0,0,,,0,01
01SH00368,1998109351,1,2001-03-08,67,M,10,S9351,14.4,60,4,,43,3.0,0,,L,0,01
01SH00369,1999815649,1,2001-03-08,67,M,81,Z5649,8.2,62,3,,32,2.0,0,,,0,01
01SH00370,1999815589,1,2001-03-08,67,M,81,Z5589,11.0,60,4,,00,2.0,0,,,0,01
01SH00371,1999815432,1,2001-03-08,67,M,81,Z5432,11.8,58,5,,00,2.0,0,,,0,01
01SH00372,1999815586,1,2001-03-08,67,M,81,Z5586,11.2,58,5,,32,2.0,0,,,0,01
01SH00373,1998109735,1,2001-03-08,67,M,10,S9735,11.4,62,3,,43,3.0,0,,L,0,01
01SH00374,1998640429,1,2001-03-08,67,M,64,K0429,17.8,54,7,,06,3.0,281,2001-05-23,M,0,01
01SH00375,1999815442,1,2001-03-08,67,M,81,Z5442,13.2,60,4,,01,2.0,0,,,0,01
01SH00376,1999815710,1,2001-03-08,67,M,81,Z5710,10.0,58,5,,32,2.0,0,,,0,01
01SH00377,2000001148,1,2001-03-08,67,Y,00,01148,6.4,60,4,,06,1.0,173,2001-05-23,Y,56,01
01SH00378,2000111264,1,2001-03-08,67,Y,11,R1264,7.8,60,4,,43,1.0,158,2001-05-23,Y,80,01
01SH00379,2000111311,1,2001-03-08,67,Y,11,R1311,7.6,64,2,,07,1.0,185,2001-05-23,Y,67,01
01SH00380,2000111950,1,2001-03-08,67,Y,11,R1950,6.8,62,3,,07,1.0,168,2001-05-23,Y,61,01
01SH00381,2000447745,1,2001-03-08,67,Y,44,T7745,7.8,62,3,,02,1.0,173,2001-05-23,Y,69,01
01SH00382,2000447800,1,2001-03-08,67,Y,44,T7800,8.6,60,4,,02,1.0,163,2001-05-23,Y,79,01
01SH00383,2000111726,1,2001-03-08,67,Y,11,R1726,8.4,64,2,H7,07,1.0,173,2001-05-23,Y,73,01
01SH00384,2000448220,1,2001-03-08,67,Y,44,T8220,8.0,60,4,,02,1.0,196,2001-05-23,Y,80,01
01SH00385,2000111247,1,2001-03-08,67,Y,11,R1247,8.0,62,3,,07,1.0,165,2001-05-23,Y,67,01
01SH00386,2000111214,1,2001-03-08,67,Y,11,R1214,8.2,64,2,F5,43,1.0,166,2001-05-23,Y,74,01
01SH00387,2000047432,1,2001-03-08,67,Y,04,A7432,6.4,60,4,,30,1.0,163,2001-05-23,Y,72,01
01SH00388,2000048021,1,2001-03-08,67,Y,04,A8021,5.6,58,5,,30,1.0,172,2001-05-23,Y,80,01
01SH00389,2000047153,1,2001-03-08,67,Y,04,A7153,4.8,60,4,,30,1.0,165,2001-05-23,Y,72,01
01SH00390,2000047818,1,2001-03-08,67,Y,04,A7818,4.2,62,3,,30,1.0,132,2001-05-23,Y,60,01
01SH00391,2000448004,1,2001-03-08,67,Y,44,T8004,8.2,60,4,,02,1.0,182,2001-05-23,Y,78,01
01SH00392,2000047302,1,2001-03-08,67,Y,04,A7302,6.6,60,4,,30,1.0,147,2001-05-23,Y,72,01
01SH00393,2000111105,1,2001-03-08,67,Y,11,R1105,10.0,62,3,,43,1.0,161,2001-05-23,Y,71,01
01SH00394,2000111480,1,2001-03-08,67,Y,11,R1480,9.4,64,2,,43,1.0,193,2001-05-23,Y,72,01
01SH00395,2000047730,1,2001-03-08,67,Y,04,A7730,4.4,62,3,,30,1.0,149,2001-05-23,Y,62,01
01SH00396,2000047109,1,2001-03-08,67,Y,04,A7109,4.2,60,4,,30,1.0,155,2001-05-23,Y,75,01
01SH00397,2000641384,1,2001-03-08,67,Y,64,K1384,8.8,56,6,,06,1.0,207,2001-05-23,Y,70,01
01SH00398,2000448164,1,2001-03-08,67,Y,44,T8164,8.0,60,4,,02,1.0,177,2001-05-23,Y,79,01
01SH00399,2000447880,1,2001-03-08,67,Y,44,T7880,8.6,62,3,,02,1.0,169,2001-05-23,Y,70,01
01SH00400,2000047443,1,2001-03-08,67,Y,04,A7443,6.2,60,4,,30,1.0,177,2001-05-23,Y,80,01
01SH00401,2000447844,1,2001-03-08,67,Y,44,T7844,7.4,64,2,,02,1.0,195,2001-05-23,Y,76,01
01SH00402,2000447704,1,2001-03-08,67,Y,44,T7704,6.2,62,3,,02,1.0,174,2001-05-23,Y,80,01
01SH00403,2000447815,1,2001-03-08,67,Y,44,T7815,7.8,62,3,,02,1.0,176,2001-05-23,Y,78,01
01SH00404,2000447794,1,2001-03-08,67,Y,44,T7794,8.4,62,3,,02,1.0,190,2001-05-23,Y,71,01
01SH00405,2000111083,1,2001-03-08,67,Y,11,R1083,7.0,64,2,,07,1.0,160,2001-05-23,Y,56,01
01SH00406,2000047298,1,2001-03-08,67,Y,04,A7298,6.0,60,4,,30,1.0,165,2001-05-23,Y,72,01
01SH00407,2000111489,1,2001-03-08,67,Y,11,R1489,8.6,60,4,,07,1.0,196,2001-05-23,Y,73,01
01SH00408,2000448271,1,2001-03-08,67,Y,44,T8271,5.0,62,3,,02,1.0,157,2001-05-23,Y,69,01
01SH00409,2000641229,1,2001-03-08,67,Y,64,K1229,9.2,60,4,,06,1.0,212,2001-05-23,Y,78,01
01SH00410,2000000916,1,2001-03-08,67,Y,00,00916,6.7,60,4,,30,1.0,143,2001-05-23,Y,53,01
01SH00411,2000047786,1,2001-03-08,67,Y,04,A7786,5.6,60,4,,30,1.0,159,2001-05-23,Y,75,01
01SH00412,2000111232,1,2001-03-08,67,Y,11,R1232,7.4,60,4,,07,1.0,163,2001-05-23,Y,78,01
01SH00413,2000448272,1,2001-03-08,67,Y,44,T8272,5.0,62,3,,02,1.0,162,2001-05-23,Y,70,01
01SH00414,2000111836,1,2001-03-08,67,Y,11,R1836,8.4,64,2,H6,07,1.0,192,2001-05-23,Y,72,01
01SH00415,2000641085,1,2001-03-08,67,Y,64,K1085,7.8,60,4,,06,1.0,193,2001-05-23,Y,78,01
01SH00416,2000112104,1,2001-03-08,67,Y,11,R2104,9.2,64,2,,07,1.0,163,2001-05-23,Y,72,01
01SH00417,2000447694,1,2001-03-08,67,Y,44,T7694,7.2,64,2,,02,1.0,178,2001-05-23,Y,66,01
01SH00418,2000111614,1,2001-03-08,67,Y,11,R1614,9.4,58,5,,43,1.0,183,2001-05-23,Y,80,01
01SH00419,2000111386,1,2001-03-08,67,Y,11,R1386,7.0,64,2,,07,1.0,184,2001-05-23,Y,79,01
01SH00420,2000112070,1,2001-03-08,67,Y,11,R2070,5.0,64,2,,07,1.0,0,,*,60,01
01SH00421,2000047598,1,2001-03-08,67,Y,04,A7598,5.2,58,5,,30,1.0,138,2001-05-23,Y,67,01
01SH00422,2000641063,1,2001-03-08,67,Y,64,K1063,9.8,56,6,,06,1.0,201,2001-05-23,Y,71,01
01SH00423,2000448025,1,2001-03-08,67,Y,44,T8025,6.8,60,4,,02,1.0,180,2001-05-23,Y,84,01
01SH00424,2000047460,1,2001-03-08,67,Y,04,A7460,7.0,58,5,,30,1.0,182,2001-05-23,Y,68,01
01SH00425,2000047205,1,2001-03-08,67,Y,04,A7205,6.6,58,5,,30,1.0,181,2001-05-23,Y,80,01
01SH00426,2000047626,1,2001-03-08,67,Y,04,A7626,4.6,62,3,,30,1.0,161,2001-05-23,Y,53,01
01SH00427,2000641249,1,2001-03-08,67,Y,64,K1249,9.6,60,4,,06,1.0,207,2001-05-23,Y,82,01
01SH00428,2000047351,1,2001-03-08,67,Y,04,A7351,6.2,60,4,,30,1.0,192,2001-05-23,Y,62,01
01SH00429,2000047106,1,2001-03-08,67,Y,04,A7106,4.8,60,4,,30,1.0,157,2001-05-23,Y,68,01
01SH00430,2000111110,1,2001-03-08,67,Y,11,R1110,10.8,60,4,,43,1.0,182,2001-05-23,Y,82,01
01SH00431,2000111275,1,2001-03-08,67,Y,11,R1275,10.4,60,4,,07,1.0,181,2001-05-23,Y,80,01
01SH00432,2000047105,1,2001-03-08,67,Y,04,A7105,6.2,60,4,,30,1.0,156,2001-05-23,Y,78,01
01SH00433,2000447724,1,2001-03-08,67,Y,44,T7724,6.4,62,3,,02,1.0,169,2001-05-23,Y,68,01
01SH00434,2000047198,1,2001-03-08,67,Y,04,A7198,7.6,60,4,,30,1.0,152,2001-05-23,Y,59,01
01SH00435,2000111185,1,2001-03-08,67,Y,11,R1185,7.8,64,2,,07,1.0,176,2001-05-23,Y,63,01
01SH00436,2000448185,1,2001-03-08,67,Y,44,T8185,6.4,60,4,,02,1.0,159,2001-05-23,Y,70,01
01SH00437,2000112082,1,2001-03-08,67,Y,11,R2082,7.2,64,2,,43,1.0,149,2001-05-23,Y,70,01
01SH00438,2000111533,1,2001-03-08,67,Y,11,R1533,10.0,64,2,,07,1.0,201,2001-05-23,Y,74,01
01SH00439,2000447881,1,2001-03-08,67,Y,44,T7881,6.8,62,3,,02,1.0,167,2001-05-23,Y,75,01
01SH00440,2000111764,1,2001-03-08,67,Y,11,R1764,6.8,60,4,,07,1.0,179,2001-05-23,Y,71,01
01SH00441,2000111469,1,2001-03-08,67,Y,11,R1469,8.2,64,2,,07,1.0,175,2001-05-23,Y,70,01
01SH00442,2000111471,1,2001-03-08,67,Y,11,R1471,10.6,62,3,H7,07,1.0,208,2001-05-23,Y,80,01
01SH00443,2000641371,1,2001-03-08,67,Y,64,K1371,6.8,58,5,,05,1.0,177,2001-05-23,Y,80,01
01SH00444,2000047401,1,2001-03-08,67,Y,04,A7401,7.0,58,5,,30,1.0,160,2001-05-23,Y,71,01
01SH00445,2000447866,1,2001-03-08,67,Y,44,T7866,7.0,62,3,,02,1.0,145,2001-05-23,Y,71,01
01SH00446,2000111413,1,2001-03-08,67,Y,11,R1413,9.2,64,2,,43,1.0,174,2001-05-23,Y,79,01
01SH00447,2000111100,1,2001-03-08,67,Y,11,R1100,9.4,60,4,,43,1.0,179,2001-05-23,Y,73,01
01SH00448,2000112007,1,2001-03-08,67,Y,11,R2007,5.6,64,2,,07,1.0,191,2001-05-23,Y,66,01
01SH00449,2000047329,1,2001-03-08,67,Y,04,A7329,6.2,58,5,,30,1.0,155,2001-05-23,Y,80,01
01SH00450,2000641389,1,2001-03-08,67,Y,64,K1389,6.8,58,5,,06,1.0,180,2001-05-23,Y,72,01
01SH00451,2000641297,1,2001-03-08,67,Y,64,K1297,7.4,58,5,,05,1.0,185,2001-05-23,Y,72,01
01SH00452,2000047506,1,2001-03-08,67,Y,04,A7506,5.8,60,4,,30,1.0,166,2001-05-23,Y,67,01
01SH00453,2000111136,1,2001-03-08,67,Y,11,R1136,8.4,62,3,,07,1.0,207,2001-05-23,Y,62,01
01SH00454,2000111132,1,2001-03-08,67,Y,11,R1132,7.4,62,3,,07,1.0,195,2001-05-23,Y,73,01
01SH00455,2000641045,1,2001-03-08,67,Y,64,K1045,9.8,60,4,,06,1.0,196,2001-05-23,Y,84,01
01SH00456,2000112052,1,2001-03-08,67,Y,11,R2052,8.4,62,3,,07,1.0,168,2001-05-23,Y,71,01
01SH00457,2000111207,1,2001-03-08,67,Y,11,R1207,7.4,64,2,,43,1.0,161,2001-05-23,Y,79,01
