ID10,UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MAT,BCS,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
2024841544,24LA00093,24,Z7553,83,,34,Z8655,83,4.0,,SY,T3,1,0,N,,031724,77,8,1,3.5,2,2,0,3,10.9,5,1,X1544,84,,Y3,,,,,,.,1ST,1,1,..,OR,J,1,,1,1,2,1,1,1.0,100,2024-03-17,0.001,51,128,H,,
2024841545,24LA00094,24,Z7553,83,,34,Z8655,83,4.0,,SY,T3,1,0,N,,031724,77,8,1,3.5,2,2,0,2,12.4,5,1,X1545,84,,Y3,,,,X0666,-,.,2ND,1,1,..,OR,J,2,,0,0,0,1,1,0.5,114,2024-03-17,0.001,52,128,H,,
D24LA00095,24LA00095,24,X0666,84,A,e9,X0000,00,1.0,,97,00,4,,Y,,031724,77,1,1,3.0,2,2,.,.,10.5,6,1,.,,A,,1,77,44,X1545,+,.,.,1,1,..,PUR,J,1,,1,1,1,0,0,0.5,0,2024-03-17,0.0,,,,,
2024062061,24LA00096,24,A1193,06,,39,A1231,06,3.0,,30,30,1,0,Y,,031724,77,9,1,3.0,3,3,0,4,6.8,1,1,A2061,06,,30,3,77,93,,8,.,2ND.THIN,1,1,..,,J,1,,1,1,3,1,0,0.0,0,2024-03-17,0.061,,,,,
2024062062,24LA00097,24,A1193,06,,39,A1231,06,3.0,,30,30,1,0,Y,,031724,77,9,1,3.0,3,2,0,4,7.8,1,1,A2062,06,,30,,,,,,.,1ST,1,1,..,,J,2,,0,0,0,1,1,1.0,75,2024-03-17,0.061,33,127,1,,
2024062063,24LA00098,24,A1193,06,,39,A1231,06,3.0,,30,30,1,0,Y,,031724,77,9,1,3.0,3,2,0,4,8.6,1,1,A2063,06,,30,,,,,,.,3RD,1,1,..,,J,3,,0,0,0,1,1,1.0,74,2024-03-17,0.061,37,127,1,,
2024841546,24LA00099,24,X0813,84,A,e9,X0000,00,1.0,,97,00,4,,Y,,031724,77,5,1,3.0,3,2,0,4,6.3,6,2,X1546,84,A,00,6,80,49,,,.,+FailToThrive,1,1,..,PUR,J,1,,1,1,1,1,,,,2024-03-17,0.0,,,,,
2024841547,24LA00100,24,X0099,84,A,7,Z9791,83,2.0,,97,97,1,0,N,,031724,77,8,1,3.0,3,2,0,4,6.3,6,1,X1547,84,A,97,3,79,93,,,.,1ST.WEAK,1,1,..,RPR,J,1,,1,1,2,1,,,,2024-03-17,0.025,,,,,
2024841548,24LA00101,24,X0099,84,A,7,Z9791,83,2.0,,97,97,1,0,N,,031724,77,8,1,3.0,3,2,0,2,12.2,6,1,X1548,84,A,97,,,,,,.,2ND,2,2,..,RPR,J,2,,0,0,0,1,1,1.0,112,2024-03-17,0.025,48,129,H,,
2024841549,24LA00102,24,Z9833,83,A,10,Z9811,83,2.0,,97,97,1,0,N,,031724,77,8,1,4.0,3,2,0,2,8.2,6,1,X1549,84,A,97,6,95,85,,,.,+Starvation,1,1,..,RPR,J,1,,1,1,2,1,,,,2024-03-17,0.019,,,,,
2024841550,24LA00103,24,Z9833,83,A,10,Z9811,83,2.0,,97,97,1,0,N,,031724,77,8,1,4.0,3,2,.,.,6.4,6,1,X1550,84,A,97,6,78,27,,,.,L/D,1,1,..,RPR,J,2,,0,0,0,1,,,,2024-03-17,0.019,,,,,
2024841551,24LA00104,24,Z8555,83,A,6,Z8969,83,3.0,,97,97,1,0,N,,031724,77,8,1,3.0,4,3,R,4,13.6,6,2,X1551,84,A,97,,,,,,.,1ST,1,1,..,RPR,J,1,,1,1,2,1,1,1.0,133,2024-03-17,0.016,63,129,H,,
2024841552,24LA00105,24,Z8555,83,A,6,Z8969,83,3.0,,97,97,1,0,N,,031724,77,8,1,3.0,4,3,L,2,11.1,6,1,X1552,84,A,97,6,79,85,,,.,2ND,1,1,..,RPR,J,2,,0,0,0,1,,,,2024-03-17,0.016,,,,,
2024704270,24LA00106,24,X0089,84,A,32,Z9808,83,2.0,,S3,C3,1,0,N,,031724,77,8,2,4.0,4,2,0,3,8.2,5,1,L4270,70,A,PC,,,,,,.,1ST,1,1,..,OR,J,1,,1,1,2,1,1,1.0,84,2024-03-17,0.062,40,128,H,,
2024704271,24LA00107,24,X0089,84,A,32,Z9808,83,2.0,,S3,C3,1,0,N,,031724,77,8,2,4.0,4,1,0,2,9.3,5,1,L4271,70,A,PC,,,,,,.,2ND,1,1,..,OR,J,2,,0,0,0,1,1,1.0,71,2024-03-17,0.062,37,128,H,,
2024841553,24LA00108,24,X0607,84,A,e9,X0000,00,1.0,,97,00,4,,Y,,031724,77,5,1,3.0,3,2,0,2,10.0,5,2,X1553,84,A,00,,,,,,.,.,1,1,..,PUR,J,1,,1,1,1,1,1,1.0,53,2024-03-17,0.0,22,128,H,,
D24LA00109,24LA00109,24,S4633,12,,e9,X0000,00,1.0,,07,00,4,,Y,,031724,77,0,N,3.0,0,2,.,.,4.0,1,1,.,,,,0,77,27,,,RP?,.,2,3,..,,J,1,,1,1,1,0,0,0.0,0,2024-03-17,0.0,,,,,
2024841554,24LA00110,24,X1196,84,,e9,X0000,00,1.0,,00,00,4,,Y,,031724,77,5,1,3.0,3,2,0,2,7.5,5,1,X1554,84,,00,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,82,2024-03-17,0.0,39,127,1,,
2024841555,24LA00111,24,S4911,12,,e5,X0055,84,1.0,,07,97,4,,Y,,031724,77,7,N,3.5,3,1,.,.,7.0,5,1,X1555,84,A,10,6,78,27,,,.,1ST,1,1,..,,J,1,,1,1,2,1,,,,2024-03-17,0.0,,,,,
D24LA00112,24LA00112,24,S4911,12,,e5,X0055,84,1.0,,07,97,4,,Y,,031724,77,7,N,3.5,3,2,.,.,6.0,5,1,.,,,,1,77,44,,,.,2ND,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2024-03-17,0.0,,,,,
2024704272,24LA00113,24,L3118,70,,18,L3080,70,3.0,,PC,PC,1,0,N,,031724,77,5,1,4.5,3,2,0,3,14.3,5,1,L4272,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,1,1,1,1.0,108,2024-03-17,0.011,56,128,H,,
2024841556,24LA00114,24,Y0425,52,,e6,X0156,84,1.0,,Kt,97,4,,Y,,031724,77,8,2,3.0,2,3,0,2,9.8,5,2,X1556,84,,00,6,123,01,,,PROLONGED,1ST,3,4,..,,J,1,,1,1,2,1,,,,2024-03-17,0.0,,,,,
2024841557,24LA00115,24,Y0425,52,,e6,X0156,84,1.0,,Kt,97,4,,Y,,031724,77,8,2,3.0,2,2,0,2,8.7,5,2,X1557,84,,00,,,,,,.,2ND.HAIRY,3,4,..,,J,2,,0,0,0,1,1,1.0,37,2024-03-17,0.0,15,127,1,,
2024841558,24LA00116,24,X0341,84,,33,Z9958,83,2.0,,80,SC,1,7,Y,,031724,77,8,1,3.0,2,2,0,2,9.4,5,1,X1558,84,,00,,,,,,.,1ST,1,1,..,,J,1,,1,1,2,1,1,1.0,56,2024-03-17,0.0,28,127,1,,
2024841559,24LA00117,24,X0341,84,,33,Z9958,83,2.0,,80,SC,1,7,Y,,031724,77,8,1,3.0,2,2,L,2,8.5,5,1,X1559,84,,00,,,,,,.,2ND,1,1,..,,J,2,,0,0,0,1,1,1.0,56,2024-03-17,0.0,22,127,1,,
2024704273,24LA00118,24,L3442,70,A,29,L3531,70,2.0,,PC,PC,1,0,N,,031724,77,8,1,2.5,3,2,0,3,10.6,5,1,L4273,70,A,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,77,2024-03-17,0.015,34,128,H,,
2024704274,24LA00119,24,L3442,70,A,29,L3531,70,2.0,,PC,PC,1,0,N,,031724,77,8,1,2.5,3,2,0,2,11.5,5,1,L4274,70,A,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,79,2024-03-17,0.015,42,128,H,,
2024520527,24LA00120,24,Y0342,00,,45,Y0520,00,3.0,,Kt,Kt,1,,Y,,031724,77,8,1,4.0,3,1,0,2,10.1,8,1,Y0527,52,,Kt,,,,,,.,1ST,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,90,2024-03-17,0.0,32,128,H,,
2024520528,24LA00121,24,Y0342,00,,45,Y0520,00,3.0,,Kt,Kt,1,,Y,,031724,77,8,1,4.0,3,1,0,2,10.4,2,1,Y0528,52,,Kt,,,,,,.,2ND,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,90,2024-03-17,0.0,34,128,H,,
D24LA00122,24LA00122,24,Z9895,83,A,8,Z9801,83,2.0,,97,97,1,0,N,,031724,77,9,1,2.5,3,2,.,.,5.0,6,1,.,,A,,0,77,27,,,.,.,8,1,..,RPR,J,1,,1,1,3,0,0,0.0,0,2024-03-17,0.02,,,,,
2024841560,24LA00123,24,Z9895,83,A,8,Z9801,83,2.0,,97,97,1,0,N,,031724,77,9,1,2.5,3,2,0,2,5.4,6,2,X1560,84,A,97,6,78,66,,,.,2ND.WEAK.FTT,8,1,..,RPR,J,2,,0,0,0,1,,,,2024-03-17,0.02,,,,,
D24LA00124,24LA00124,24,Z9895,83,A,8,Z9801,83,2.0,,97,97,1,0,N,,031724,77,9,1,2.5,3,1,.,.,5.0,6,1,.,,A,,0,77,27,,,.,.,8,1,..,RPR,J,3,,0,0,0,0,0,0.0,0,2024-03-17,0.02,,,,,
2024704275,24LA00125,24,L3424,70,A,20,L3221,70,2.0,,PC,PC,1,0,N,,031724,77,8,1,2.5,3,1,0,2,14.6,2,1,L4275,70,A,PC,,,,,,.,1ST,1,1,..,OR,J,1,,1,1,2,1,1,1.0,73,2024-03-17,0.009,37,128,H,,
2024704276,24LA00126,24,L3424,70,A,20,L3221,70,2.0,,PC,PC,1,0,N,,031724,77,8,1,2.5,3,2,0,2,16.0,2,1,L4276,70,A,PC,,,,,,.,2ND,1,1,..,OR,J,2,,0,0,0,1,1,1.0,84,2024-03-17,0.009,47,128,H,,
2024841561,24LA00127,24,K5369,64,,35,Z7663,83,4.0,,06,TS,1,,N,,031724,77,8,1,4.0,3,2,0,2,12.8,5,1,X1561,84,A,C3,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,98,2024-03-17,0.0,47,127,1,,
2024841562,24LA00128,24,K5369,64,,35,Z7663,83,4.0,,06,TS,1,,N,,031724,77,8,1,4.0,3,2,0,2,10.6,5,1,X1562,84,A,C3,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,87,2024-03-17,0.0,41,127,1,,
2024062064,24LA00129,24,A1678,06,,38,A1191,06,2.0,,30,30,1,0,Y,,031724,77,5,1,4.0,3,3,0,2,8.0,1,1,A2064,06,,30,6,102,23,,,.,NoTransToRumen,1,1,..,,J,1,,1,1,1,1,,,,2024-03-17,0.047,,,,,
D24LA00130,24LA00130,24,L4012,70,A,e9,X0000,00,1.0,,PC,00,4,,Y,,031724,77,1,N,4.0,1,1,.,.,6.0,5,1,.,,A,,1,77,44,,,.,.,4,2,..,OR,J,1,,1,1,1,0,0,0.0,0,2024-03-17,0.0,,,,,
D24LA00131,24LA00131,24,L3824,70,A,e9,X0000,00,1.0,,PC,00,4,,Y,,031724,77,1,N,3.0,1,2,.,.,5.5,5,1,.,,A,,1,77,44,,,.,.,2,1,..,OR,J,1,,1,1,1,0,0,0.0,0,2024-03-17,0.0,,,,,
2024062065,24LA00132,24,A1851,06,,e3,A1624,06,1.0,,30,30,4,,Y,,031724,77,8,1,3.5,3,2,0,2,8.1,1,1,A2065,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,41,2024-03-17,0.063,18,127,1,,
2024062066,24LA00133,24,A1851,06,,e3,A1624,06,1.0,,30,30,4,,Y,,031724,77,8,1,3.5,3,3,0,2,7.4,1,1,A2066,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,61,2024-03-17,0.063,24,127,1,,
2024841563,24LA00134,24,Z9426,83,,32,Z9808,83,3.0,,00,C3,1,0,Y,,031724,77,8,2,4.0,3,2,0,4,12.7,5,1,X1563,84,A,00,,,,,,.,1ST,1,1,..,,J,1,,1,1,2,1,1,1.0,82,2024-03-17,0.017,50,127,1,,
2024841564,24LA00135,24,Z9426,83,,32,Z9808,83,3.0,,00,C3,1,0,Y,,031724,77,8,2,4.0,3,3,0,2,10.4,5,1,X1564,84,A,00,,,,,,.,2ND,1,1,..,,J,2,,0,0,0,1,1,1.0,57,2024-03-17,0.017,32,127,1,,
2024841565,24LA00136,24,Z7838,83,,10,Z9811,83,4.0,,TC,97,1,,N,,031824,78,8,1,3.5,2,1,0,2,13.5,5,1,X1565,84,A,S3,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,82,2024-03-18,0.0,43,128,H,,
2024841566,24LA00137,24,Z7838,83,,10,Z9811,83,4.0,,TC,97,1,,N,,031824,78,8,1,3.5,2,2,0,2,11.4,5,1,X1566,84,A,S3,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,74,2024-03-18,0.0,39,128,H,,
2024704277,24LA00138,24,L3581,70,A,24,L3403,70,2.0,,PC,PC,1,0,N,,031824,78,5,2,3.5,3,2,0,2,13.8,5,1,L4277,70,A,PC,,,,,,.,.,4,3,..,OR,J,1,,1,1,1,1,1,1.0,97,2024-03-18,0.009,47,128,H,,
2024841567,24LA00139,24,X0428,84,,31,X0087,84,2.0,,LR,S3,1,0,Y,,031824,78,8,1,3.5,3,3,0,2,9.7,5,1,X1567,84,,00,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,76,2024-03-18,0.0,33,127,1,,
2024841568,24LA00140,24,X0428,84,,31,X0087,84,2.0,,LR,S3,1,0,Y,,031824,78,8,1,3.5,3,3,0,3,10.0,5,1,X1568,84,,00,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,81,2024-03-18,0.0,36,127,1,,
2024062067,24LA00141,24,A1754,06,,40,A1235,06,2.0,,30,30,1,0,N,,031824,78,8,1,4.5,3,2,0,4,9.4,1,1,A2067,06,,30,,,,,,.,1ST,1,1,..,,J,1,,1,1,2,1,1,1.0,74,2024-03-18,0.067,37,127,1,,
2024062068,24LA00142,24,A1754,06,,40,A1235,06,2.0,,30,30,1,0,N,,031824,78,8,1,4.5,3,2,0,2,10.4,1,1,A2068,06,,30,,,,,,.,2ND,1,1,..,,J,2,,0,0,0,1,1,1.0,81,2024-03-18,0.067,35,127,1,,
2024704278,24LA00143,24,L3161,70,A,23,L3334,70,2.0,,PC,PC,1,,N,,031824,78,8,1,3.5,3,2,0,2,10.8,5,1,L4278,70,A,PC,,,,,,.,1ST,8,4,..,OR,J,1,,1,1,2,1,1,1.0,115,2024-03-18,0.017,47,128,H,,
2024704279,24LA00144,24,L3161,70,A,23,L3334,70,2.0,,PC,PC,1,,N,,031824,78,8,1,3.5,3,1,0,2,10.9,5,1,L4279,70,A,PC,,,,A0059,-,.,2ND,8,4,..,OR,J,2,,0,0,0,1,1,0.5,115,2024-03-18,0.017,55,127,1,,
2024841569,24LA00145,24,Z9357,83,,36,Z8587,83,3.0,,LP,TC,1,7,Y,K,031824,78,5,2,4.0,3,3,0,2,13.4,1,1,X1569,84,,00,,,,Y0301,-,+Y0529,.,1,1,..,,J,1,,1,1,1,1,1,0.5,84,2024-03-18,0.0,34,127,1,,
2024520529,24LA00146,24,Y0301,52,,45,Y0520,00,2.0,,Kt,Kt,1,,Y,K,031824,78,5,2,3.5,3,2,0,2,11.6,2,1,Y0529,52,,Kt,,,,Z9357,-,+X1569,.,1,1,..,,J,1,,1,1,1,1,1,0.5,89,2024-03-18,0.0,40,127,1,,
D24LA00147,24LA00147,24,A0059,06,,39,A1231,06,6.0,,30,30,1,7,Y,,031824,78,4,1,1.5,3,2,.,.,9.0,1,1,.,,,,1,78,44,L4279,+,.,.,8,1,..,,J,1,,1,1,2,0,0,0.5,0,2024-03-18,0.048,,,,,
D24LA00148,24LA00148,24,A0059,06,,39,A1231,06,6.0,,30,30,1,7,Y,,031824,78,4,1,1.5,3,1,.,.,12.0,1,1,.,,,,1,78,44,,,.,.,8,1,..,,J,2,,0,0,0,0,0,0.0,0,2024-03-18,0.048,,,,,
2024704280,24LA00149,24,L2240,70,,21,L3223,70,5.0,,PC,PC,1,0,N,,031824,78,9,2,2.5,3,2,2,2,9.7,2,1,L4280,70,,PC,,,,,,.,2ND,4,4,..,OR,J,1,,1,1,3,1,1,1.0,95,2024-03-18,0.014,37,128,H,,
2024704281,24LA00150,24,L2240,70,,21,L3223,70,5.0,,PC,PC,1,0,N,,031824,78,9,2,2.5,3,2,0,4,6.0,5,1,L4281,70,,PC,7,189,97,,,.,3RD.WEAK,3,4,..,OR,J,2,,0,0,0,1,,,,2024-03-18,0.014,22,128,H,,
D24LA00151,24LA00151,24,L2240,70,,21,L3223,70,5.0,,PC,PC,1,0,N,,031824,78,9,2,2.5,3,1,.,.,7.5,2,1,.,,,,1,78,44,,,.,1ST,5,4,..,OR,J,3,,0,0,0,0,0,0.0,0,2024-03-18,0.014,,,,,
2024841570,24LA00152,24,Y0501,52,,e8,Z9910,83,1.0,,Kt,97,4,,Y,,031824,78,7,0,2.5,2,2,0,2,8.1,5,1,X1570,84,A,00,,,,,,SM.BAG,2ND,4,4,..,,J,1,,1,1,2,1,1,1.0,62,2024-03-18,0.0,23,127,1,,
D24LA00153,24LA00153,24,Y0501,52,,e8,Z9910,83,1.0,,Kt,97,4,,Y,,031824,78,7,0,2.5,2,1,.,.,7.5,5,1,.,,,,1,78,44,,,.,1ST,3,4,..,,J,2,,0,0,0,0,0,0.0,0,2024-03-18,0.0,,,,,
2024704282,24LA00154,24,L3239,70,A,17,L3027,70,2.0,,PC,PC,1,0,N,,031824,78,8,2,3.0,2,2,0,2,8.3,5,1,L4282,70,A,PC,,,,,,.,1ST,1,1,..,OR,J,1,,1,1,2,1,1,1.0,79,2024-03-18,0.019,31,128,H,,
2024704283,24LA00155,24,L3239,70,A,17,L3027,70,2.0,,PC,PC,1,0,N,,031824,78,8,2,3.0,2,2,0,2,8.8,5,1,L4283,70,A,PC,,,,,,.,2ND,1,1,..,OR,J,2,,0,0,0,1,1,1.0,91,2024-03-18,0.019,32,128,H,,
2024704284,24LA00156,24,L2063,70,,29,L3531,70,6.0,,PC,PC,1,0,N,,031824,78,9,2,3.5,3,3,0,3,8.9,5,1,L4284,70,,PC,,,,L2822,-,.,1ST,1,1,..,OR,J,1,,1,1,3,1,1,0.5,73,2024-03-18,0.008,35,128,H,,
2024704285,24LA00157,24,L2063,70,,29,L3531,70,6.0,,PC,PC,1,0,N,,031824,78,9,2,3.5,3,2,0,2,9.3,5,1,L4285,70,,PC,,,,,,.,2ND,1,1,..,OR,J,2,,0,0,0,1,1,1.0,73,2024-03-18,0.008,41,128,H,,
2024704286,24LA00158,24,L2063,70,,29,L3531,70,6.0,,PC,PC,1,0,N,,031824,78,9,2,3.5,3,1,0,4,8.8,5,1,L4286,70,,PC,,,,,,.,3RD,1,1,..,OR,J,3,,0,0,0,1,1,1.0,91,2024-03-18,0.008,33,128,H,,
2024841571,24LA00159,24,Z7506,83,,BL,Z8626,83,4.0,,BL,97,1,0,Y,,031824,78,5,1,4.5,3,3,0,4,17.3,5,1,X1571,84,A,00,,,,,,.,.,2,2,..,,J,1,,1,1,1,1,1,1.0,121,2024-03-18,0.008,64,127,1,,
2024062069,24LA00160,24,A1548,06,,40,A1235,06,2.0,,30,30,1,0,N,K,031824,78,9,2,1.5,2,3,0,4,8.2,1,1,A2069,06,,30,,,,S3989,-,+Y0531,3RD,1,1,..,,J,1,,1,1,3,1,1,0.5,80,2024-03-18,0.063,34,127,1,,
2024062070,24LA00161,24,A1548,06,,40,A1235,06,2.0,,30,30,1,0,N,K,031824,78,9,2,1.5,2,1,0,2,8.6,1,1,A2070,06,,30,,,,Y0021,-,.,2ND,1,1,..,,J,2,,0,0,0,1,1,0.5,101,2024-03-18,0.063,35,128,H,,
2024062071,24LA00162,24,A1548,06,,40,A1235,06,2.0,,30,30,1,0,N,K,031824,78,9,2,1.5,2,1,.,.,7.9,1,1,A2071,06,,30,6,79,23,Y0532,+,.,1ST.L/D,1,1,..,,J,3,,0,0,0,1,0,0.5,0,2024-03-18,0.063,,,,,
D24LA00163,24LA00163,24,A1928,06,,e3,A1624,06,1.0,,30,30,4,,Y,,031824,78,2,N,2.5,3,1,.,.,3.5,1,1,.,,,,0,78,27,,,.,1ST,1,1,..,,J,1,,1,1,2,0,0,0.0,0,2024-03-18,0.058,,,,,
D24LA00164,24LA00164,24,A1928,06,,e3,A1624,06,1.0,,30,30,4,,Y,,031824,78,2,N,2.5,3,2,.,.,5.0,1,1,.,,,,0,78,27,,,.,2ND,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2024-03-18,0.058,,,,,
2024704287,24LA00165,24,L3644,70,A,27,L3455,70,2.0,,PC,PC,1,0,N,,031824,78,8,1,4.0,2,2,0,2,7.5,5,1,L4287,70,A,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,77,2024-03-18,0.007,34,128,H,,
2024704288,24LA00166,24,L3644,70,A,27,L3455,70,2.0,,PC,PC,1,0,N,,031824,78,8,1,4.0,2,2,0,2,8.1,5,1,L4288,70,A,PC,7,189,97,,,.,.,1,1,..,OR,J,2,,0,0,0,1,,,,2024-03-18,0.007,36,128,H,,
2024841572,24LA00167,24,Z9790,83,A,13,Z9862,83,2.0,,97,97,1,0,N,,031824,78,5,0,3.5,3,2,0,2,5.7,6,1,X1572,84,A,97,6,81,42,,,X.U.PROLAPSE,WEAK.Abomasitis,1,1,..,RPR,J,1,,1,1,1,1,,,,2024-03-18,0.022,,,,,
2024841573,24LA00168,24,L3843,70,A,e9,X0000,00,1.0,,PC,00,4,,Y,,031824,78,5,1,3.0,3,2,0,2,12.2,5,1,X1573,84,A,00,,,,,,.,.,1,1,..,OR,J,1,,1,1,1,1,1,1.0,82,2024-03-18,0.0,39,128,H,,
2024841574,24LA00169,24,Z9779,83,A,6,Z8969,83,2.0,,97,97,1,0,N,,031824,78,8,1,2.5,2,1,0,2,12.5,6,1,X1574,84,A,97,6,111,42,,,.,1STGastricUlcer,1,1,..,RPR,J,1,,1,1,2,1,,,,2024-03-18,0.011,,,,,
2024841575,24LA00170,24,Z9779,83,A,6,Z8969,83,2.0,,97,97,1,0,N,,031824,78,8,1,2.5,2,2,0,2,13.3,6,1,X1575,84,A,97,,,,,,.,2ND,1,1,..,RPR,J,2,,0,0,0,1,1,1.0,96,2024-03-18,0.011,48,129,H,,
2024520530,24LA00171,24,Y0021,00,,44,Y0519,00,5.0,,Kt,Kt,1,,Y,K,031824,78,9,1,3.0,2,1,0,2,9.8,5,1,Y0530,52,,Kt,6,111,19,A2070,+,.,2ND,1,1,..,PUR,J,1,,1,1,3,1,,0.5,,2024-03-18,0.0,,,,,
2024520531,24LA00172,24,Y0021,00,,44,Y0519,00,5.0,,Kt,Kt,1,,Y,K,031824,78,9,1,3.0,2,2,0,2,8.2,2,1,Y0531,52,,Kt,,,,A1548,-,.,3RD,1,1,..,PUR,J,2,,0,0,0,1,1,0.5,65,2024-03-18,0.0,32,127,1,,
2024520532,24LA00173,24,Y0021,00,,44,Y0519,00,5.0,,Kt,Kt,1,,Y,K,031824,78,9,1,3.0,2,2,0,2,7.8,5,1,Y0532,52,,Kt,,,,A1548,-,.,1ST,1,1,..,PUR,J,3,,0,0,0,1,1,0.5,69,2024-03-18,0.0,30,127,1,,
2024841576,24LA00174,24,Z9434,83,,35,Z7663,83,3.0,,00,TS,1,0,Y,,031824,78,5,1,3.0,2,2,0,2,15.5,5,1,X1576,84,A,00,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,102,2024-03-18,0.004,57,127,1,,
2024062072,24LA00175,24,A1157,06,,42,A1579,06,3.0,,30,30,1,0,N,,031824,78,9,1,4.0,2,2,0,2,7.0,1,1,A2072,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,3,1,1,1.0,69,2024-03-18,0.05,29,127,1,,
2024062073,24LA00176,24,A1157,06,,42,A1579,06,3.0,,30,30,1,0,N,,031824,78,9,1,4.0,2,2,0,2,7.9,1,1,A2073,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,68,2024-03-18,0.05,28,127,1,,
2024062074,24LA00177,24,A1157,06,,42,A1579,06,3.0,,30,30,1,0,N,,031824,78,9,1,4.0,2,3,0,2,6.3,1,1,A2074,06,,30,6,105,91,L3903,-,.,THINRuptBowel,1,1,..,,J,3,,0,0,0,1,,,,2024-03-18,0.05,,,,,
2024841577,24LA00178,24,Z9854,83,A,12,Z9850,83,2.0,,97,97,1,,N,,031824,78,8,1,3.0,2,2,0,4,9.6,6,1,X1577,84,A,97,,,,,,.,.,1,1,..,RPR,J,1,,1,1,2,1,1,1.0,84,2024-03-18,0.027,39,129,H,,
2024841578,24LA00179,24,Z9854,83,A,12,Z9850,83,2.0,,97,97,1,,N,,031824,78,8,1,3.0,2,2,0,3,10.0,6,1,X1578,84,A,97,,,,,,.,.,1,1,..,RPR,J,2,,0,0,0,1,1,1.0,68,2024-03-18,0.027,29,129,H,,
2024841579,24LA00180,24,X0612,84,A,e9,X0000,00,1.0,,97,00,4,,Y,,031824,78,5,1,3.0,2,2,0,4,10.1,5,2,X1579,84,A,00,,,,,,.,.,1,1,..,RPR,J,1,,1,1,1,1,1,1.0,85,2024-03-18,0.0,45,129,H,,
2024704289,24LA00181,24,L2231,70,,22,L3259,70,5.0,,PC,PC,1,0,N,,031824,78,3,1,4.0,3,2,0,2,8.5,5,1,L4289,70,,PC,,,,,,.,1ST,1,1,..,OR,J,1,,1,1,4,1,1,1.0,92,2024-03-18,0.007,40,128,H,,
2024704290,24LA00182,24,L2231,70,,22,L3259,70,5.0,,PC,PC,1,0,N,,031824,78,3,1,4.0,3,2,0,4,7.4,5,1,L4290,70,,PC,,,,,,.,2ND,1,1,..,OR,J,2,,0,0,0,1,1,1.0,82,2024-03-18,0.007,28,128,H,,
2024704291,24LA00183,24,L2231,70,,22,L3259,70,5.0,,PC,PC,1,0,N,,031824,78,3,1,4.0,3,2,.,.,7.6,5,1,L4291,70,,PC,6,79,19,,,.,3RD,1,1,..,OR,J,3,,0,0,0,1,,,,2024-03-18,0.007,,,,,
D24LA00184,24LA00184,24,L2231,70,,22,L3259,70,5.0,,PC,PC,1,0,N,,031824,78,3,1,4.0,3,2,.,.,9.0,5,1,.,,,,1,78,44,,,.,4TH,1,1,..,OR,J,4,,0,0,0,0,0,0.0,0,2024-03-18,0.007,,,,,
2024841580,24LA00185,24,Z9134,83,,32,Z9808,83,3.0,,00,C3,1,,Y,T,031824,78,9,1,3.5,3,2,0,2,9.6,5,1,X1580,84,A,00,,,,,,.,1ST,1,1,..,,J,1,,1,1,3,1,1,1.0,73,2024-03-18,0.004,35,127,1,,
2024841581,24LA00186,24,Z9134,83,,32,Z9808,83,3.0,,00,C3,1,,Y,T,031824,78,9,1,3.5,3,3,0,4,11.6,5,1,X1581,84,A,00,,,,,,.,2ND,1,1,..,,J,2,,0,0,0,1,1,1.0,78,2024-03-18,0.004,42,127,W,,
