UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,MELA,Y5A,LOC_DEATH,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBRN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,STMD,FONO,FOPU,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT2,CDNO,YR
84LA00144,1984-03-18,2,Y6743,02,1,75,753,P5705,01,2,1,2,70,1,1,30,,1,78,8,3,0,1,04,,30,,,Y4297,02,1,87,75,,1,,1,2,9.8,10,,,1,84
84LA00145,1984-03-18,1,Y6744,02,,75,753,P5705,01,2,,O,70,1,1,30,,1,78,8,3,107,1,,6,30,,&,Y4297,02,0,0,75,,1,45,0,0,7.5,0,,,2,84
84LA00146,,,,,1,71,713,P5725,01,,,,70,1,,30,,,0,,,0,,,,30,,,Y5307,02,0,0,71,6,0,,0,0,0.0,0,,,1,84
84LA00147,,,,02,1,71,714,P5729,01,,,,70,1,,30,4,,0,,,0,,,,30,,,Y5090,02,1,0,71,6,0,,0,0,0.0,0,,,1,84
84LA00148,1984-01-08,3,X9369,79,1,00,714,P5729,01,,1,,70,1,1,00,3,1,8,5,,0,3,,,30,,,00000,00,1,100,71,0,1,,1,1,13.7,10,,,1,84
84LA00149,1983-12-24,2,Y6213,02,1,72,724,P5748,01,,1,5,70,0,1,30,,1,358,5,,0,2,,,30,,,Y3929,02,1,58,72,,1,,1,1,9.2,10,,,1,84
84LA00150,1984-04-06,2,Y7234,02,1,70,702,P5760,01,,1,,70,1,1,30,,2,97,8,,0,4,,,30,,,Y3128,02,1,84,70,2,1,,1,2,8.2,10,,,1,84
84LA00151,1984-04-06,2,Y7235,02,,70,702,P5760,01,,1,,70,1,1,30,,1,97,8,,0,4,,,30,,,Y3128,02,0,78,70,2,1,,0,0,8.1,10,,,2,84
84LA00152,1984-01-18,1,Y6411,02,1,72,721,P5777,01,,1,9,70,1,1,30,,1,18,8,,0,4,,,30,,,Y3881,02,1,83,72,,1,,1,2,12.4,10,,,1,84
84LA00153,1984-01-18,1,Y6412,02,,72,721,P5777,01,,1,9,70,1,1,30,,1,18,8,,0,4,,,30,390602,-,Y3881,02,0,72,72,,1,,0,0,10.1,5,,,2,84
84LA00154,1984-05-11,3,X0219,80,1,00,,P5796,01,,,O,70,0,1,00,3,1,132,9,,137,2,44,6,02,,&,00000,00,1,0,49,0,1,80,1,3,7.2,0,79,,1,84
84LA00155,1984-05-11,,,,,00,,P5796,01,,,,70,0,,00,3,,132,9,,132,2,,1,02,,,00000,00,0,0,49,0,0,44,0,0,0.0,0,50,,2,84
84LA00156,1984-05-11,,,,,00,,P5796,01,,,,70,0,,00,3,,132,9,,132,2,,1,02,,,00000,00,0,0,49,0,0,44,0,0,0.0,0,50,,3,84
84LA00157,1984-04-14,1,Y7355,02,1,71,711,P5815,01,,1,,70,1,1,30,,1,105,8,,0,2,,,30,,,Y5430,02,1,96,71,6,1,,1,2,11.4,10,,,1,84
84LA00158,1984-04-14,2,Y7356,02,,71,711,P5815,01,,1,,70,1,1,30,,1,105,8,,0,2,,,30,,,Y5430,02,0,82,71,6,1,,0,0,9.9,10,,,2,84
84LA00159,1984-03-23,2,Y6926,02,1,75,754,P5825,01,1,1,3,70,1,1,30,,1,83,6,5,0,3,,,30,,,Y4255,02,1,97,75,,1,,1,2,10.6,10,,,1,84
84LA00160,1984-03-23,,,,,75,754,P5825,01,1,,3,70,1,,30,,,83,6,5,0,3,,0,30,,,Y4255,02,0,0,75,,0,,0,0,0.0,0,50,,2,84
84LA00161,1984-04-10,3,X0001,80,1,00,,P5833,01,,1,,70,0,1,00,3,1,101,8,,0,4,07,,02,,,00000,00,1,104,49,0,1,,1,2,12.3,10,,,1,84
84LA00162,1984-04-10,3,X0002,80,,00,,P5833,01,,,X,70,0,1,00,3,6,101,8,,137,4,,6,02,,,00000,00,0,0,49,0,1,19,0,0,11.9,0,26,,2,84
84LA00163,1984-04-08,2,Y7265,02,1,71,712,P5837,01,,,,70,1,1,30,,1,99,8,,230,3,,7,30,,,Y5272,02,1,0,71,6,1,97,1,2,10.3,0,,,1,84
84LA00164,1984-04-08,2,Y7266,02,,71,712,P5837,01,,1,,70,1,1,30,,3,99,8,,0,3,,,30,,,Y5272,02,0,93,71,6,1,,0,0,8.7,10,,,2,84
84LA00165,,,,02,1,71,714,P5842,01,,,,70,0,,30,1,,0,,,0,,,,30,,,Y5090,02,1,0,71,6,0,,0,0,0.0,0,,,1,84
84LA00166,1984-04-27,3,X0073,80,1,00,714,P5842,01,,1,,70,0,5,80,2,1,118,8,,0,2,,,30,,,00000,97,1,86,71,0,1,,1,2,11.8,10,,,1,84
84LA00167,1984-04-27,2,X0074,80,,00,714,P5842,01,,1,,70,0,5,80,2,1,118,8,,0,2,,,30,,,00000,97,0,98,71,0,1,,0,0,11.9,10,,,2,84
84LA00168,,,,,1,72,723,P5897,01,,,,70,0,,30,,,0,,,0,,,,30,,,Y3897,02,0,0,72,,0,,0,0,0.0,0,,,1,84
84LA00169,1984-04-08,1,Y7275,02,1,71,713,P5906,01,,1,,70,1,1,30,,1,99,5,,0,3,,,30,,,Y5307,02,1,103,71,6,1,,1,1,11.6,10,,,1,84
84LA00170,,,,,1,75,751,P5925,01,3,,1,70,1,,30,,,0,,1,0,,,,30,,,Y4702,02,1,0,75,,0,,0,0,0.0,0,,,1,84
84LA00171,1984-04-07,1,Y7245,02,1,70,703,P5940,01,,1,,70,1,1,30,,1,98,5,,0,3,06,,30,,,Y3189,02,1,88,70,2,1,,1,1,11.5,10,,,1,84
84LA00172,1984-04-01,2,Y7062,02,1,70,704,P5943,01,,1,,70,1,1,30,,1,92,8,,0,5,,,30,,,Y3271,02,1,80,70,2,1,,1,2,9.4,10,,,1,84
84LA00173,1984-04-01,2,Y7063,02,,70,704,P5943,01,,1,,70,1,1,30,,1,92,8,,0,5,,,30,,,Y3271,02,0,96,70,2,1,,0,0,9.5,10,,,2,84
84LA00174,1984-04-11,2,Y7334,02,1,71,712,P5951,01,,1,,70,0,1,30,,1,102,8,,0,2,,,30,,,Y5272,02,1,85,71,6,1,,1,2,8.1,10,,,1,84
84LA00175,1984-04-11,2,Y7335,02,,71,712,P5951,01,,1,,70,0,1,30,,1,102,8,,0,2,,,30,,,Y5272,02,0,84,71,6,1,,0,0,8.5,10,,,2,84
84LA00176,,,,,1,75,752,P5953,01,2,,,70,0,,30,,,0,,4,0,,,,30,,,Y4584,02,0,0,75,,0,,0,0,0.0,0,,,1,84
84LA00177,1984-03-30,1,Y7004,02,1,71,711,P5969,01,,1,,70,1,1,30,,1,90,8,,0,3,,,30,,,Y5430,02,1,106,71,6,1,,1,2,11.0,10,,,1,84
84LA00178,1984-03-30,2,Y7005,02,,71,711,P5969,01,,1,,70,1,1,30,,1,90,8,,0,3,,,30,,,Y5430,02,0,87,71,6,1,,0,0,10.6,10,,,2,84
84LA00179,,,,,1,75,753,P6088,01,3,,,70,0,,30,,,0,,,0,,,,30,,,Y4297,02,0,0,75,,0,,0,0,0.0,0,,,1,84
84LA00180,1983-12-19,2,Y6099,02,1,72,722,P6107,01,,1,4,70,1,1,30,,3,353,8,,0,3,,,30,,,Y3900,02,1,81,72,,1,,1,2,9.9,10,,,1,84
84LA00181,1983-12-19,2,Y6100,02,,72,722,P6107,01,,1,4,70,1,1,30,,3,353,8,,0,3,,,30,,,Y3900,02,0,69,72,,1,,0,0,9.5,10,,,2,84
84LA00182,1983-11-27,2,X9200,79,1,32,,P6118,01,4,1,,70,0,1,32,,1,331,8,,0,3,,,02,,,00000,02,1,66,,,1,,1,2,7.5,10,,,1,84
84LA00183,1983-11-27,1,X9201,79,,32,,P6118,01,4,1,,70,0,1,32,,1,331,8,,0,3,,,02,,,00000,02,0,70,,,1,,0,0,8.3,10,,,2,84
84LA00184,,,,02,1,70,701,P6138,01,,,,70,1,,30,4,,0,,,0,,,,30,,,Y3076,02,1,0,70,2,0,,0,0,0.0,0,,,1,84
84LA00185,1984-01-05,2,X9334,79,1,00,701,P6138,01,,1,,70,1,1,00,3,1,5,8,,0,5,,,30,,,00000,00,1,91,70,0,1,,1,2,10.5,10,,,1,84
84LA00186,1984-01-05,3,X9335,79,,00,701,P6138,01,,1,,70,1,1,00,3,1,5,8,,0,5,,,30,,,00000,00,0,83,70,0,1,,0,0,8.1,10,,,2,84
84LA00187,1984-03-17,1,Y6705,02,1,75,754,P6167,01,3,1,2,70,1,1,30,,1,77,8,1,0,2,04,,30,,,Y4255,02,1,95,75,,1,,1,2,10.8,10,,,1,84
84LA00188,1984-03-17,2,Y6706,02,,75,754,P6167,01,3,1,2,70,1,1,30,,1,77,8,1,0,2,,,30,,&,Y4255,02,0,75,75,,1,,0,0,8.6,5,,,2,84
84LA00189,,,,,1,74,734,P6178,01,,,,65,0,,30,,,0,,,0,,,,30,,,Y3999,02,0,0,74,,0,,0,0,0.0,0,,,1,84
84LA00190,,,,,1,73,731,P6180,01,,,1,65,1,,30,,,0,,,0,,,,30,,,Y2743,02,1,0,73,,0,,0,0,0.0,0,,,1,84
84LA00191,1984-01-06,2,Y6337,02,1,73,732,P6182,01,,,7,65,1,1,30,,1,6,8,,38,3,,6,30,,,Y2036,02,1,0,73,,1,19,1,2,9.5,0,,,1,84
84LA00192,1984-01-06,2,Y6338,02,,73,732,P6182,01,,1,7,65,1,1,30,,1,6,8,,0,3,,,30,,,Y2036,02,0,60,73,,1,,0,0,7.2,10,,,2,84
84LA00193,1983-12-26,1,Y6252,02,1,73,733,P6195,01,,1,5,65,0,1,30,,1,360,5,,0,2,,,30,,,Y3975,02,1,88,73,,1,,1,1,14.0,10,,,1,84
84LA00194,,,,,1,74,731,P6208,01,,,1,65,0,,30,,,0,,,0,,,,30,,,Y2743,02,1,0,74,,0,,0,0,0.0,0,,,1,84
84LA00195,1984-03-20,1,Y6846,02,1,75,751,P6243,01,2,,O,65,1,1,30,,1,80,8,3,131,4,,6,30,,,Y4702,02,1,0,75,,1,19,1,2,9.9,0,,,1,84
84LA00196,1984-03-20,2,Y6847,02,,75,751,P6243,01,2,1,2,65,1,1,30,,1,80,8,3,0,4,,,30,,,Y4702,02,0,69,75,,1,,0,0,10.2,10,,,2,84
84LA00197,1984-03-23,1,Y6924,02,1,75,752,P6245,01,3,1,3,65,0,1,30,,1,83,8,3,0,3,,,30,,,Y4584,02,1,83,75,,1,,1,2,10.9,10,,,1,84
84LA00198,1984-03-23,1,Y6925,02,,75,752,P6245,01,3,1,3,65,0,1,30,,1,83,8,3,0,3,,,30,,,Y4584,02,0,97,75,,1,,0,0,12.3,10,,,2,84
84LA00199,1984-04-06,3,X9853,79,1,00,,P6247,01,,1,,70,0,1,00,3,1,97,8,,0,3,,,02,,,00000,00,1,79,49,0,1,,1,2,8.8,10,,,1,84
84LA00200,1984-04-06,3,X9854,79,,00,,P6247,01,,1,,70,0,1,00,3,1,97,8,,0,3,,,02,,,00000,00,0,70,49,0,1,,0,0,8.9,10,,,2,84
84LA00201,,,,,1,75,753,P6254,01,1,,1,65,0,,30,,,0,,3,0,,,,30,,,Y4297,02,1,0,75,,0,,0,0,0.0,0,,,1,84
84LA00202,,,,,1,75,754,P6266,01,2,,1,60,0,,30,,,0,,3,0,,,,30,,,Y4255,02,1,0,75,,0,,0,0,0.0,0,,,1,84
84LA00203,1984-01-21,2,Y6421,02,1,73,734,P6278,01,,1,9,60,0,1,30,,1,21,7,,0,3,,,30,,,Y3999,02,1,77,73,,1,,1,2,9.0,10,,,1,84
84LA00204,1984-01-21,1,,,,73,734,P6278,01,,,9,60,0,1,30,,1,21,7,,21,3,26,1,30,,,Y3999,02,0,0,73,,0,44,0,0,9.5,0,,,2,84
84LA00205,,,,,1,75,751,P6311,01,1,,,60,1,,30,,,0,,1,0,,,,30,,,Y4702,02,0,0,75,,0,,0,0,0.0,0,,,1,84
84LA00206,,,,,1,74,732,P6312,01,,,,60,0,,30,,,0,,,0,,,,30,,,Y2036,02,0,0,74,,0,,0,0,0.0,0,,,1,84
84LA00207,1983-12-25,1,Y6232,02,1,72,722,P6314,01,,1,5,60,0,1,30,,1,359,8,,0,4,,,30,,,Y3900,02,1,68,72,,1,,1,2,10.9,10,,,1,84
84LA00208,1983-12-25,2,Y6233,02,,72,722,P6314,01,,,Q,60,0,1,30,,1,359,8,,92,4,,6,30,,,Y3900,02,0,0,72,,1,24,0,0,10.5,0,,,2,84
84LA00209,1983-12-23,1,Y6185,02,1,73,731,P6332,01,,1,5,60,0,1,30,,1,357,8,,0,4,,,30,618402,+,Y2743,02,1,62,73,,1,,1,2,8.5,15,,,1,84
84LA00210,1983-12-23,1,Y6186,02,,73,731,P6332,01,,1,5,60,0,1,30,,1,357,8,,0,4,,,30,995001,-,Y2743,02,0,67,73,,1,,0,0,7.7,5,,,2,84
84LA00211,,,,,1,76,,P6351,01,3,,,60,0,,35,,,0,,,0,,,,32,,,00000,02,1,0,76,,0,,0,0,0.0,0,,,1,84
84LA00212,,,,,1,73,732,P6366,01,,,,60,1,,30,,,0,,,0,,,,30,,,Y2036,02,0,0,73,,0,,0,0,0.0,0,,,1,84
84LA00213,1983-12-26,1,Y6245,02,1,73,733,P6370,01,,,5,60,0,1,30,,1,360,8,,45,3,,6,30,,,Y3975,02,1,0,73,,1,19,1,2,12.1,0,,,1,84
84LA00214,1983-12-26,2,Y6246,02,,73,733,P6370,01,,1,5,60,0,1,30,,1,360,8,,0,3,,,30,,,Y3975,02,0,77,73,,1,,0,0,11.5,10,,,2,84
84LA00215,1984-01-06,2,Y6342,02,1,72,721,P6400,01,,1,7,60,0,1,30,,1,6,5,,0,3,,,30,,,Y3881,02,1,85,72,,1,,1,1,13.8,10,,,1,84
84LA00216,1983-12-04,1,Y5907,02,1,76,,P6402,01,3,1,,60,0,1,32,,1,338,9,,0,3,,,02,590602,+,00000,02,1,74,76,,1,,1,3,8.0,15,,,1,84
84LA00217,1983-12-04,1,,,,76,,P6402,01,3,,,60,0,1,32,,1,338,9,,338,3,,1,02,,,00000,02,0,0,76,,0,44,0,0,7.0,0,,,2,84
84LA00218,1983-12-04,2,,,,76,,P6402,01,3,,,60,0,1,32,,1,338,9,,338,3,,1,02,,,00000,02,0,0,76,,0,44,0,0,6.0,0,,,3,84
84LA00219,,,,,1,75,752,P6431,01,3,,,60,1,,30,,,0,,4,0,,,,30,,,Y4584,02,0,0,75,,0,,0,0,0.0,0,,,1,84
84LA00220,,,,,1,73,734,P6462,01,,,,60,1,,30,,,0,,,0,,,,30,,,Y3999,02,0,0,73,,0,,0,0,0.0,0,,,1,84
84LA00221,,,,,1,74,733,P6486,01,,,1,60,0,,30,,,0,,,0,,,,30,,,Y3975,02,1,0,74,,0,,0,0,0.0,0,,,1,84
84LA00222,1983-12-06,2,Y5936,02,1,72,724,P6521,01,,1,2,60,1,4,30,,1,340,8,,0,3,,,30,,,Y3929,02,1,65,72,,1,,1,2,10.2,10,,,1,84
84LA00223,1983-12-06,1,Y5937,02,,72,724,P6521,01,,1,2,60,1,1,30,,1,340,8,,0,3,,,30,,,Y3929,02,0,81,72,,1,,0,0,9.7,10,,,2,84
84LA00224,1984-03-21,2,Y6885,02,1,75,753,P6540,01,2,1,3,60,1,1,30,,1,81,8,5,0,3,,,30,,,Y4297,02,1,84,75,,1,,1,2,8.7,10,,,1,84
84LA00225,1984-03-21,2,Y6886,02,,75,753,P6540,01,2,1,3,60,1,1,30,,3,81,8,5,0,3,,,30,,,Y4297,02,0,81,75,,1,,0,0,7.9,10,,,2,84
84LA00226,1983-12-26,2,Y6251,02,1,74,734,P6557,01,,,5,60,1,1,30,,1,360,5,,27,3,,6,30,,&,Y3999,02,1,0,74,,1,24,1,1,9.9,0,,,1,84
84LA00227,,,,,1,74,731,P6565,01,,,1,60,0,,30,,,0,,,0,,,,30,,,Y2743,02,1,0,74,,0,,0,0,0.0,0,,,1,84
84LA00228,1984-01-06,1,Y6345,02,1,74,732,P6566,01,,1,7,60,0,1,30,,1,6,8,,0,3,,,30,,,Y2036,02,1,91,74,,1,,1,2,9.2,10,,,1,84
84LA00229,1984-01-06,1,Y6346,02,,74,732,P6566,01,,1,7,60,0,1,30,,1,6,8,,0,3,,,30,,,Y2036,02,0,62,74,,1,,0,0,9.1,10,,,2,84
84LA00230,1983-12-17,,,,1,73,731,P6568,01,,,4,60,0,,30,,,351,2,,0,2,,0,30,923779,+,Y2743,02,1,0,73,,0,,1,2,0.0,5,,,1,84
84LA00231,1983-12-17,,,,,73,731,P6568,01,,,4,60,0,,30,,,351,2,,0,2,,0,30,,,Y2743,02,0,0,73,,0,,0,0,0.0,0,,,2,84
84LA00232,,,,,1,74,733,P6579,01,,,,60,0,,30,,,0,,,0,,,,30,,,Y3975,02,0,0,74,,0,,0,0,0.0,0,,,1,84
84LA00233,,,,,1,75,754,P6602,01,2,,,60,1,,30,,,0,,,0,,,,30,,,Y4255,02,0,0,75,,0,,0,0,0.0,0,,,1,84
84LA00234,1984-03-17,1,Y6703,02,1,75,751,P6607,01,1,1,2,60,1,1,30,,1,77,9,3,0,3,,,30,,,Y4702,02,1,70,75,,1,,1,3,7.3,10,,,1,84
84LA00235,1984-03-17,2,Y6704,02,,75,751,P6607,01,1,1,2,60,1,1,30,,1,77,9,3,0,3,,,30,,,Y4702,02,0,89,75,,1,,0,0,7.2,10,,,2,84
84LA00236,1984-03-17,2,,,,75,751,P6607,01,1,,2,60,1,1,30,,1,77,9,3,77,3,,1,30,,,Y4702,02,0,0,75,,0,44,0,0,3.8,0,,,3,84
84LA00237,1983-12-23,2,Y6189,02,1,73,732,P6629,01,,1,5,60,0,1,30,,1,357,5,,0,3,,,30,,,Y2036,02,1,86,73,,1,,1,1,10.3,10,,,1,84
84LA00238,1983-12-06,2,Y5943,02,1,76,,P6633,01,1,1,,60,0,1,35,,1,340,8,,0,3,,,32,,,00000,02,1,59,76,,1,,1,2,9.0,10,,,1,84
84LA00239,1983-12-06,2,Y5944,02,,76,,P6633,01,1,1,,60,0,1,35,,1,340,8,,0,3,,,32,,,00000,02,0,80,76,,1,,0,0,11.0,10,,,2,84
84LA00240,1983-12-08,1,Y5966,02,1,32,,P6640,01,3,1,,60,0,1,32,,1,342,8,,0,2,04,,02,,,00000,02,1,90,,,1,,1,2,9.1,10,,,1,84
84LA00241,1983-12-08,1,Y5967,02,,,,P6640,01,3,,,60,0,1,32,,1,342,8,,24,2,,6,02,671201,-,00000,02,0,0,,,1,57,0,0,8.8,0,,,2,84
84LA00242,,,,,1,76,,P6648,01,4,,,60,0,,35,,,0,,,0,,,,32,,,00000,02,0,0,76,,0,,0,0,0.0,0,,,1,84
84LA00243,1984-03-22,3,Y6907,02,1,75,752,P6651,01,2,1,3,60,1,1,30,,3,82,9,4,0,3,,,30,,&,Y4584,02,1,69,75,,1,,1,3,9.7,5,,,1,84
84LA00244,1984-03-22,2,Y6908,02,,75,752,P6651,01,2,1,3,60,1,1,30,,1,82,9,4,0,3,,,30,,&,Y4584,02,0,87,75,,1,,0,0,9.6,5,,,2,84
84LA00245,1984-03-22,1,Y6909,02,,75,752,P6651,01,2,1,3,60,1,1,30,,3,82,9,4,0,3,,,30,,,Y4584,02,0,75,75,,1,,0,0,7.9,10,,,3,84
84LA00246,1984-04-01,2,Y7074,02,1,75,753,P6655,01,1,1,4,60,1,1,30,,1,92,5,5,0,2,04,,30,,,Y4297,02,1,87,75,,1,,1,1,12.2,10,,,1,84
84LA00247,1983-11-16,2,Y5737,02,1,76,,P6667,01,4,1,,60,0,1,32,,3,320,8,,0,4,,,02,,,00000,02,1,84,76,,1,,1,2,12.0,10,,,1,84
84LA00248,1983-11-16,1,Y5738,02,,76,,P6667,01,4,,,60,0,1,32,,1,320,8,,334,4,,6,02,,,00000,02,0,0,76,,1,01,0,0,11.3,0,,,2,84
84LA00249,1984-03-21,3,Y6889,02,1,75,754,P6680,01,1,1,3,60,0,1,30,,1,81,8,2,0,2,,,30,,&,Y4255,02,1,86,75,,1,,1,2,10.2,5,,,1,84
84LA00250,1984-03-21,1,Y6890,02,,75,754,P6680,01,1,1,3,60,0,1,30,,1,81,8,2,0,2,,,30,,,Y4255,02,0,107,75,,1,,0,0,10.4,10,,,2,84
84LA00251,1983-12-16,2,Y6067,02,1,76,,P6700,01,3,1,,60,0,1,35,,1,350,8,,0,2,04,,32,,,00000,02,1,73,76,,1,,1,2,10.5,10,,,1,84
84LA00252,1983-12-16,2,Y6068,02,,76,,P6700,01,3,,,60,0,1,35,,2,350,8,,5,2,,6,32,,&,00000,02,0,0,76,,1,21,0,0,10.5,0,,,2,84
84LA00253,1984-03-17,1,Y6711,02,1,75,751,P6702,01,3,1,2,60,1,1,30,,1,77,8,2,0,2,,,30,,,Y4702,02,1,97,75,,1,,1,2,10.2,10,,,1,84
84LA00254,1984-03-17,2,Y6712,02,,75,751,P6702,01,3,1,2,60,1,1,30,,1,77,8,2,0,2,,,30,,,Y4702,02,0,75,75,,1,,0,0,8.2,10,,,2,84
84LA00255,1983-12-24,2,Y6227,02,1,74,734,P6706,01,,,5,60,0,1,30,,3,358,8,,37,4,,6,30,,,Y3999,02,1,0,74,,1,19,1,2,10.6,0,,,1,84
84LA00256,1983-12-24,2,Y6228,02,,74,734,P6706,01,,1,5,60,0,1,30,,1,358,8,,0,4,,,30,,,Y3999,02,0,98,74,,1,,0,0,10.8,10,,,2,84
84LA00257,1983-12-08,2,Y5968,02,1,76,,P6712,01,3,1,,60,0,1,35,,1,342,5,,0,4,,,32,596702,+,00000,02,1,76,76,,1,,1,1,10.3,10,,,1,84
84LA00258,1983-12-05,1,Y5918,02,1,76,,P6722,01,3,1,,60,0,1,32,,1,339,8,,0,5,,,02,,,00000,02,1,69,76,,1,,1,2,13.9,10,,,1,84
84LA00259,1983-12-05,2,Y5919,02,,76,,P6722,01,3,1,,60,0,1,32,,1,339,8,,0,5,,,02,,,00000,02,0,61,76,,1,,0,0,12.4,10,,,2,84
84LA00260,1983-11-22,2,Y5790,02,1,76,,P6742,01,4,1,,60,0,1,32,,1,326,7,,0,4,,,02,,,00000,02,1,77,76,,1,,1,2,8.2,10,,,1,84
84LA00261,1983-11-22,1,,,,76,,P6742,01,4,,,60,0,1,32,,1,326,7,,326,4,26,1,02,,,00000,02,0,0,76,,0,44,0,0,8.5,0,,,2,84
84LA00262,1984-03-18,1,Y6755,02,1,75,752,P6755,01,2,1,2,60,0,1,30,,1,78,8,2,0,2,,,30,,,Y4584,02,1,107,75,,1,,1,2,10.9,10,,,1,84
84LA00263,1984-03-18,1,Y6756,02,,75,752,P6755,01,2,1,2,60,0,1,30,,1,78,8,2,0,2,,,30,,,Y4584,02,0,97,75,,1,,0,0,12.3,10,,,2,84
84LA00264,,,,,1,74,731,P6838,01,,,,60,1,,30,,,0,,,0,,,,30,,,Y2743,02,0,0,74,,0,,0,0,0.0,0,,,1,84
84LA00265,1983-11-23,2,Y5799,02,1,76,,P6860,01,4,1,,60,0,1,32,,1,327,9,,0,2,,,02,,,00000,02,1,48,76,,1,,1,3,6.2,10,,,1,84
84LA00266,1983-11-23,1,Y5800,02,,76,,P6860,01,4,1,,60,0,1,32,,1,327,9,,0,2,,,02,,,00000,02,0,78,76,,1,,0,0,8.0,10,,,2,84
84LA00267,1983-11-23,1,Y5801,02,,76,,P6860,01,4,1,,60,0,1,32,,1,327,9,,0,2,,,02,175543,-,00000,02,0,90,76,,1,,0,0,10.0,5,,,3,84
84LA00268,1983-12-19,1,Y6103,02,1,72,723,P6920,01,,1,4,60,1,1,30,,1,353,9,,0,1,,,30,,,Y3897,02,1,56,72,,1,,1,3,7.6,10,,,1,84
84LA00269,1983-12-19,2,Y6104,02,,72,723,P6920,01,,1,4,60,1,1,30,,2,353,9,,0,1,,,30,,&,Y3897,02,0,59,72,,1,,0,0,6.7,5,,,2,84
84LA00270,1983-12-19,2,Y6105,02,,72,723,P6920,01,,1,4,60,1,1,30,,1,353,9,,0,1,,,30,376502,-,Y3897,02,0,46,72,,1,,0,0,7.3,5,,,3,84
84LA00271,1983-12-30,1,Y6272,02,1,73,733,P6934,01,,1,6,60,1,1,30,,1,364,5,,0,2,,,30,,,Y3975,02,1,77,73,,1,,1,1,9.5,10,,,1,84
84LA00272,1984-02-06,1,Y6507,02,1,73,734,P6936,01,,1,B,60,1,1,30,,1,37,9,,0,3,,,30,,&,Y3999,02,1,69,73,,1,,1,3,8.8,5,,,1,84
84LA00273,1984-02-06,2,Y6508,02,,73,734,P6936,01,,1,B,60,1,1,30,,1,37,9,,0,3,,,30,,&,Y3999,02,0,64,73,,1,,0,0,8.4,5,,,2,84
84LA00274,1984-02-06,2,Y6509,02,,73,734,P6936,01,,1,B,60,1,1,30,,1,37,9,,0,3,,,30,,&,Y3999,02,0,75,73,,1,,0,0,8.4,5,,,3,84
84LA00275,,,,,1,73,731,P6945,01,,,,60,1,,30,,,0,,,0,,,,30,,,Y2743,02,0,0,73,,0,,0,0,0.0,0,,,1,84
84LA00276,1983-12-29,1,Y6269,02,1,73,732,P6946,01,,1,6,60,1,1,30,,3,363,8,,0,3,,,30,,,Y2036,02,1,74,73,,1,,1,2,11.1,10,,,1,84
84LA00277,1983-12-29,2,Y6270,02,,73,732,P6946,01,,1,6,60,1,1,30,,1,363,8,,0,3,,,30,,,Y2036,02,0,74,73,,1,,0,0,11.0,10,,,2,84
84LA00278,1984-02-06,2,Y6512,02,1,74,732,P6953,01,,1,B,60,0,1,30,,1,37,8,,0,3,,,30,,,Y2036,02,1,75,74,,1,,1,2,10.5,10,,,1,84
84LA00279,1984-02-06,1,Y6513,02,,74,732,P6953,01,,1,B,60,0,1,30,,1,37,8,,0,3,,,30,,,Y2036,02,0,71,74,,1,,0,0,11.2,10,,,2,84
84LA00280,,,,,1,72,722,P6963,01,,,,60,1,,30,,,0,,,0,,,,30,,,Y3900,02,0,0,72,,0,,0,0,0.0,0,,,1,84
84LA00281,1983-11-02,,,,1,76,,P6978,01,3,,,60,0,,35,,,306,2,,0,0,,0,32,,,00000,02,1,0,76,,0,,1,2,0.0,0,,,1,84
84LA00282,1983-11-02,,,,,76,,P6978,01,3,,,60,0,,35,,,306,2,,0,0,,0,32,,,00000,02,0,0,76,,0,,0,0,0.0,0,,,2,84
84LA00283,1984-03-31,1,Y7030,02,1,70,702,P7007,01,,1,,60,1,1,30,,1,91,5,,0,1,,,30,,,Y3128,02,1,53,70,2,1,,1,1,5.1,10,,,1,84
84LA00284,1984-04-11,1,Y7348,02,1,70,703,P7034,01,,1,,60,0,1,30,,1,102,5,,0,4,,,30,,,Y3189,02,1,109,70,2,1,,1,1,12.9,10,,,1,84
84LA00285,1984-04-07,2,Y7253,02,1,70,704,P7038,01,,1,,60,1,1,30,,1,98,5,,0,4,,,30,,,Y3271,02,1,91,70,2,1,,1,1,11.1,10,,,1,84
84LA00286,1984-04-10,1,Y7330,02,1,71,713,P7044,01,,1,,60,1,1,30,,1,101,9,,0,3,,,30,,,Y5307,02,1,89,71,6,1,,1,3,9.0,10,,,1,84
84LA00287,1984-04-10,2,Y7331,02,,71,713,P7044,01,,1,,60,1,1,30,,1,101,9,,0,3,,,30,,,Y5307,02,0,90,71,6,1,,0,0,9.2,10,,,2,84
84LA00288,1984-04-10,1,,,,71,713,P7044,01,,,,60,1,1,30,,1,101,9,,101,3,,6,30,,,Y5307,02,0,0,71,6,1,95,0,0,5.8,0,35,,3,84
84LA00289,1984-04-10,1,Y7320,02,1,71,714,P7066,01,,1,,60,1,1,30,,1,101,5,,0,3,,,30,,,Y5090,02,1,116,71,6,1,,1,1,13.1,10,,,1,84
