UID,YR,SEX,LAMB,LB1,LINE,BPEN,DAM,DBRD,DB1,LINBR,BAG,ADAM,TRT,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,INBRD,FONO,FOPU,TRT2,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT3,CDNO,DATEBN,STMD
76LA00148,76,2,7401,6,76,760,2321,62,6,,1,50,,1,06,,1,121,8,,0,4,,,,,,,2,62,5364,62,0,61,76,6,1,,0,0,11.2,10,,,2,1976-04-30,06
76LA00149,76,2,7402,6,75,750,1098,62,6,,3,60,,1,06,,1,121,8,8,122,4,,6,,,,,2,62,5505,62,1,0,75,6,1,23,1,2,12.7,0,,,1,1976-04-30,06
76LA00150,76,1,7403,6,75,750,1098,62,6,,3,60,,1,06,,1,121,8,8,0,4,,,,,,,2,62,5505,62,0,92,75,6,1,,0,0,15.8,10,,,2,1976-04-30,06
76LA00151,76,2,7404,6,75,751,1688,62,6,,3,60,,1,06,,1,121,5,,0,4,,,,,,,2,62,5327,62,1,78,75,6,1,,1,1,12.6,10,,,1,1976-04-30,06
76LA00152,76,1,7405,6,77,771,5506,62,6,,1,20,,1,06,,1,121,5,8,0,2,,,,,,,2,62,6392,62,1,73,77,6,1,,1,1,12.0,10,,,1,1976-04-30,06
76LA00153,76,2,7408,6,76,761,0529,62,6,,3,70,,1,06,,1,121,5,,0,4,,,,,,,2,62,5753,62,1,96,76,6,1,,1,1,14.4,10,,,1,1976-04-30,06
76LA00154,76,1,7409,6,78,780,4459,62,6,,2,30,,1,06,,1,121,5,,0,3,,,,,,,2,62,5552,62,1,90,78,6,1,,1,1,11.3,10,,,1,1976-04-30,06
76LA00155,76,1,7410,6,75,752,5318,62,6,,1,20,,1,06,,1,121,5,,0,4,,,,,,,2,62,5351,62,1,83,75,6,1,,1,1,11.1,10,,,1,1976-04-30,06
76LA00156,76,2,7413,6,75,750,4649,62,6,,2,30,,1,06,,1,122,5,8,0,3,,,,,,,2,62,5505,62,1,83,75,6,1,,1,1,9.5,10,,,1,1976-05-01,06
76LA00157,76,1,7414,6,78,780,3904,62,6,,2,40,,1,06,,1,122,8,,0,4,,,,,,,2,62,5552,62,1,75,78,6,1,,1,2,12.2,10,,,1,1976-05-01,06
76LA00158,76,1,7415,6,78,780,3904,62,6,,2,40,,1,06,,1,122,8,,240,4,,7,,,,,2,62,5552,62,0,0,78,6,1,97,0,0,12.7,0,,,2,1976-05-01,06
76LA00159,76,2,7419,6,76,760,4973,62,6,,5,30,,1,06,,1,124,8,,0,4,06,,,,,,2,62,5364,62,1,62,76,6,1,,1,2,11.7,10,,,1,1976-05-03,06
76LA00160,76,1,7420,6,76,760,4973,62,6,,5,30,,1,06,,1,124,8,,0,4,,,,,,,2,62,5364,62,0,71,76,6,1,,0,0,12.3,10,,,2,1976-05-03,06
76LA00161,76,2,7421,6,78,780,1709,62,6,,2,60,,1,06,,1,124,8,,240,3,,7,,,,,2,62,5552,62,1,0,78,6,1,97,1,2,9.7,0,,,1,1976-05-03,06
76LA00162,76,1,7422,6,78,780,1709,62,6,,2,60,,1,06,,1,124,8,,240,3,,7,,,,,2,62,5552,62,0,0,78,6,1,97,0,0,11.1,0,,,2,1976-05-03,06
76LA00163,76,1,7423,6,78,780,2976,62,6,,2,50,,1,06,,1,124,8,,0,3,,,,,,,2,62,5552,62,1,71,78,6,1,,1,2,11.8,10,,,1,1976-05-03,06
76LA00164,76,1,7424,6,78,780,2976,62,6,,2,50,,1,06,,1,124,8,,240,3,,7,,,,,2,62,5552,62,0,0,78,6,1,97,0,0,10.6,0,,,2,1976-05-03,06
76LA00165,76,1,7427,6,76,761,2949,62,6,,5,50,,1,06,,1,124,5,,0,4,,,,,,,2,62,5753,62,1,74,76,6,1,,1,1,12.1,10,,,1,1976-05-03,06
76LA00166,76,2,7429,6,77,771,1976,62,6,,1,60,,1,06,,1,125,8,8,240,3,,7,,,&,,2,62,6392,62,1,0,77,6,1,97,1,2,12.6,0,,,1,1976-05-04,06
76LA00167,76,1,7430,6,77,771,1976,62,6,,1,60,,1,06,,1,125,8,8,240,3,,7,,,,,2,62,6392,62,0,0,77,6,1,97,0,0,12.4,0,,,2,1976-05-04,06
76LA00168,76,1,7431,6,78,782,1848,62,6,,1,60,,1,06,,1,125,5,,0,3,,,,,,,2,62,5316,62,1,81,78,6,1,,1,1,11.8,10,,,1,1976-05-04,06
76LA00169,76,2,7432,6,76,762,2060,62,6,,2,60,,1,06,,1,127,5,,0,4,,,,,,,2,62,5144,62,1,89,76,6,1,,1,1,11.6,10,,,1,1976-05-06,06
76LA00170,76,2,6757,6,78,782,3023,62,6,,1,50,,1,06,,1,106,8,8,0,3,,,,,,,2,62,5316,62,0,78,78,6,1,,0,0,11.1,10,,,2,1976-04-15,06
76LA00171,76,2,6758,6,78,781,5350,62,6,,1,20,,1,06,,1,106,5,,0,4,,,,,,,2,62,5274,62,1,81,78,6,1,,1,1,10.0,10,,,1,1976-04-15,06
76LA00172,76,2,6760,6,77,772,3976,62,6,,1,40,,1,06,3,1,106,8,8,0,4,09,,,,,,2,62,0000,62,1,55,77,6,1,,1,2,11.2,10,,,1,1976-04-15,06
76LA00173,76,2,6761,6,77,772,3976,62,6,,1,40,,1,06,3,1,106,8,8,0,4,,,,,,,2,62,0000,62,0,62,77,6,1,,0,0,11.5,10,99,,2,1976-04-15,06
76LA00174,76,2,6762,6,78,780,5003,62,6,,1,30,,1,06,,1,106,8,8,0,4,,,,,,,2,62,5552,62,1,76,78,6,1,,1,2,10.6,10,,,1,1976-04-15,06
76LA00175,76,2,6763,6,78,780,5003,62,6,,1,30,,1,06,,1,106,8,8,0,4,,,,,,,2,62,5552,62,0,63,78,6,1,,0,0,10.0,10,,,2,1976-04-15,06
76LA00176,76,2,6765,6,76,761,3196,62,6,,1,40,,1,06,,1,107,5,,0,4,,,,,,,2,62,5753,62,1,75,76,6,1,,1,1,10.1,10,,,1,1976-04-16,06
76LA00177,76,2,6766,6,76,761,4828,62,6,,1,30,,1,06,,1,107,8,,0,2,,,,730618,-,,2,62,5753,62,1,76,76,6,1,,1,2,9.9,5,,,1,1976-04-16,06
76LA00178,76,2,6767,6,76,761,4828,62,6,,1,30,,1,06,,1,107,8,,0,2,,,,,,,2,62,5753,62,0,40,76,6,1,,0,0,9.5,10,,,2,1976-04-16,06
76LA00179,76,2,6768,6,75,751,5075,62,6,,1,20,,1,06,,1,107,5,8,0,3,,,,,,,2,62,5327,62,1,71,75,6,1,,1,1,10.6,10,,,1,1976-04-16,06
76LA00180,76,1,6770,6,77,771,1221,62,6,,1,60,,1,06,,1,107,8,8,0,3,,,,433442,-,,2,62,6392,62,1,78,77,6,1,,1,2,9.6,5,,,1,1976-04-16,06
76LA00181,76,2,6771,6,77,771,1221,62,6,,1,60,,1,06,,1,107,8,8,240,3,,7,,,,,2,62,6392,62,0,0,77,6,1,97,0,0,9.5,0,,,2,1976-04-16,06
76LA00182,76,2,6772,6,76,760,1145,62,6,,2,60,,1,06,,1,107,8,8,0,4,09,,,,,,2,62,5364,62,1,69,76,6,1,,1,2,9.9,10,,,1,1976-04-16,06
76LA00183,76,1,6773,6,76,760,1145,62,6,,2,60,,1,06,,1,107,8,8,180,4,,6,,,,,2,62,5364,62,0,0,76,6,1,01,0,0,10.5,0,,,2,1976-04-16,06
76LA00184,76,2,6776,6,77,770,9303,61,6,,2,80,,1,06,3,1,107,8,2,0,4,10,,,,,,1,62,0000,62,1,71,77,6,1,,1,2,10.1,10,,,1,1976-04-16,06
76LA00185,76,2,6777,6,77,770,9303,61,6,,2,80,,1,06,3,1,107,8,2,0,4,,,,,,,1,62,0000,62,0,67,77,6,1,,0,0,10.5,10,,,2,1976-04-16,06
76LA00186,76,2,6778,6,76,761,5576,62,6,,1,20,,1,06,,1,107,5,8,0,2,01,,,,,,2,62,5753,62,1,85,76,6,1,,1,1,11.8,10,,,1,1976-04-16,06
76LA00187,76,2,6779,6,78,782,2695,62,6,,1,50,,1,06,,1,107,8,8,240,4,,7,,,,,2,62,5316,62,1,0,78,6,1,97,1,2,10.4,0,,,1,1976-04-16,06
76LA00188,76,1,6780,6,78,782,2695,62,6,,1,50,,1,06,,1,107,8,8,0,4,,,,,,,2,62,5316,62,0,54,78,6,1,,0,0,9.4,10,,,2,1976-04-16,06
76LA00189,76,2,6781,6,75,751,2787,62,6,,1,50,,1,06,,1,107,8,,0,4,10,,,,,,2,62,5327,62,1,61,75,6,1,,1,2,9.4,10,,,1,1976-04-16,06
76LA00190,76,1,6782,6,75,751,2787,62,6,,1,50,,1,06,,1,107,8,,0,4,,,,,,,2,62,5327,62,0,64,75,6,1,,0,0,9.8,10,,,2,1976-04-16,06
76LA00191,76,1,6783,6,77,772,5770,62,6,,1,20,,1,06,3,1,107,5,8,240,2,,7,,266062,-,,2,62,0000,62,1,0,77,6,1,97,1,1,9.2,0,,,1,1976-04-16,06
76LA00192,76,2,6784,6,78,781,0748,62,6,,2,70,,1,06,,1,107,5,,240,4,,6,,,,,2,62,5274,62,1,0,78,6,1,01,1,1,14.8,0,,,1,1976-04-16,06
76LA00193,76,1,6785,6,75,752,3856,62,6,,1,40,,1,06,,1,107,8,,110,3,33,2,,,&,,2,62,5351,62,1,0,75,6,1,93,1,2,8.4,0,,,1,1976-04-16,06
76LA00194,76,1,6786,6,75,752,3856,62,6,,1,40,,1,06,,1,107,8,,0,3,,,,140493,-,,2,62,5351,62,0,48,75,6,1,,0,0,9.0,5,,,2,1976-04-16,06
76LA00195,76,2,6789,6,75,752,4964,62,6,,1,30,,1,06,,1,107,8,,0,4,,,,,,,2,62,5351,62,1,64,75,6,1,,1,2,7.6,10,,,1,1976-04-16,06
76LA00196,76,1,6790,6,75,752,4964,62,6,,1,30,,1,06,,1,107,8,,0,4,,,,,,,2,62,5351,62,0,47,75,6,1,,0,0,9.9,10,,,2,1976-04-16,06
76LA00197,76,1,6791,6,76,762,3823,62,6,,2,40,,1,06,,1,107,5,8,0,5,,,,426993,+,,2,62,5144,62,1,77,76,6,1,,1,1,12.1,15,,,1,1976-04-16,06
76LA00198,76,1,6793,6,75,752,4463,62,6,,1,30,,1,06,,1,107,5,8,109,1,,6,,,,,2,62,5351,62,1,0,75,6,1,23,1,1,10.7,0,,,1,1976-04-16,06
76LA00199,76,1,6795,6,77,771,0541,62,6,,2,70,,1,06,,1,107,5,,0,2,,,,,,,2,62,6392,62,1,87,77,6,1,,1,1,14.1,10,,,1,1976-04-16,06
76LA00200,76,1,6797,6,75,752,4465,62,6,,2,30,,1,06,,1,107,8,,0,3,,,,,,,2,62,5351,62,1,34,75,6,1,,1,2,7.6,10,,,1,1976-04-16,06
76LA00201,76,2,6798,6,75,752,4465,62,6,,2,30,,1,06,,1,107,8,,0,3,,,,,,,2,62,5351,62,0,72,75,6,1,,0,0,8.5,10,,,2,1976-04-16,06
76LA00202,76,2,6801,6,76,762,2069,62,6,,2,60,,1,06,,1,108,5,8,0,4,,,,,,,2,62,5144,62,1,58,76,6,1,,1,1,10.5,10,,,1,1976-04-17,06
76LA00203,76,1,6802,6,78,781,3637,62,6,,1,40,,1,06,,1,108,5,8,0,2,,,,,,,2,62,5274,62,1,94,78,6,1,,1,1,13.3,10,,,1,1976-04-17,06
76LA00204,76,2,6803,6,76,761,2683,62,6,,2,50,,1,06,,1,108,8,8,0,3,,,,,&,,2,62,5753,62,1,40,76,6,1,,1,2,9.8,5,,,1,1976-04-17,06
76LA00205,76,1,6804,6,76,761,2683,62,6,,2,50,,2,06,,1,108,8,8,240,3,,7,,,,,2,62,5753,62,0,0,76,6,1,97,0,0,12.4,0,,,2,1976-04-17,06
76LA00206,76,2,6806,6,78,781,3187,62,6,,2,40,,1,06,,1,108,8,,0,2,,,,,,,2,62,5274,62,1,41,78,6,1,,1,2,9.2,10,,,1,1976-04-17,06
76LA00207,76,2,6807,6,78,781,3187,62,6,,2,40,,1,06,,1,108,8,,0,2,,,,,,,2,62,5274,62,0,46,78,6,1,,0,0,11.2,10,,,2,1976-04-17,06
76LA00208,76,2,6812,6,75,752,3280,62,6,,2,40,,1,06,,1,108,8,,109,4,,6,,997818,+,,2,62,5351,62,1,0,75,6,1,32,1,2,7.0,5,,,1,1976-04-17,06
76LA00209,76,2,6813,6,75,752,3280,62,6,,2,40,,1,06,,1,108,8,,0,4,,,,,,,2,62,5351,62,0,72,75,6,1,,0,0,7.7,10,,,2,1976-04-17,06
76LA00210,76,2,6816,6,76,762,5685,62,6,,1,20,,1,06,,1,108,5,,0,1,,,,,,,2,62,5144,62,1,98,76,6,1,,1,1,12.6,10,,,1,1976-04-17,06
76LA00211,76,2,6817,6,76,760,0408,62,6,,6,70,,1,06,,1,108,5,,0,2,,,,,,,2,62,5364,62,1,85,76,6,1,,1,1,13.2,10,,,1,1976-04-17,06
76LA00212,76,1,6818,6,77,771,9053,61,6,,2,90,,1,06,,1,108,8,3,0,2,,,,,,,1,62,6392,62,1,64,77,6,1,,1,2,12.1,10,,,1,1976-04-17,06
76LA00213,76,2,6819,6,77,771,9053,61,6,,2,90,,1,06,,1,108,8,3,0,2,,,,,,,1,62,6392,62,0,43,77,6,1,,0,0,12.2,10,,,2,1976-04-17,06
76LA00214,76,2,6820,6,78,781,9352,61,6,,2,80,,1,06,,1,108,8,2,0,2,,,,,&,,1,62,5274,62,1,41,78,6,1,,1,2,9.2,5,,,1,1976-04-17,06
76LA00215,76,2,6821,6,78,781,9352,61,6,,2,80,,1,06,,1,108,8,2,0,2,,,,,&,,1,62,5274,62,0,35,78,6,1,,0,0,8.7,5,,,2,1976-04-17,06
76LA00216,76,1,6822,6,77,770,3376,62,6,,2,40,,1,06,3,1,108,5,8,0,3,,,,,,,2,62,0000,62,1,87,77,6,1,,1,1,13.2,10,,,1,1976-04-17,06
76LA00217,76,2,6823,6,77,772,0634,62,6,,4,70,,1,06,3,1,108,8,,0,3,09,,,,,,2,62,0000,62,1,66,77,6,1,,1,2,11.7,10,,,1,1976-04-17,06
76LA00218,76,1,6824,6,77,772,0634,62,6,,4,70,,1,06,3,1,108,8,,0,3,,,,,,,2,62,0000,62,0,76,77,6,1,,0,0,12.3,10,,,2,1976-04-17,06
76LA00219,76,2,6825,6,78,780,5231,62,6,,1,20,,1,06,,1,108,5,,0,4,,,,,,,2,62,5552,62,1,77,78,6,1,,1,1,8.4,10,,,1,1976-04-17,06
76LA00220,76,2,6835,6,75,752,4101,62,6,,1,40,,1,06,,1,108,5,8,111,1,,2,,,&,,2,62,5351,62,1,0,75,6,1,93,1,1,6.5,0,,,1,1976-04-17,06
76LA00221,76,2,6836,6,76,761,2752,62,6,,1,50,,1,06,,1,108,8,8,0,4,,,,,,,2,62,5753,62,1,60,76,6,1,,1,2,10.8,10,,,1,1976-04-17,06
76LA00222,76,2,6837,6,76,761,2752,62,6,,1,50,,1,06,,1,108,8,8,0,4,,,,,,,2,62,5753,62,0,70,76,6,1,,0,0,11.0,10,,,2,1976-04-17,06
76LA00223,76,1,6838,6,78,782,5032,62,6,,2,30,,1,06,,1,108,5,8,240,4,,7,,,,,2,62,5316,62,1,0,78,6,1,97,1,1,9.8,0,,,1,1976-04-17,06
76LA00224,76,2,6839,6,76,761,0490,62,6,,6,70,,3,06,,1,108,8,,0,3,09,,,,&,,2,62,5753,62,1,47,76,6,1,,1,2,8.4,5,,,1,1976-04-17,06
76LA00225,76,1,6840,6,76,761,0490,62,6,,6,70,,1,06,,1,108,8,,0,3,,,,,,,2,62,5753,62,0,92,76,6,1,,0,0,12.7,10,03,,2,1976-04-17,06
76LA00226,76,1,6841,6,76,762,2740,62,6,,2,50,,1,06,,1,108,8,,0,3,,,,,,,2,62,5144,62,1,62,76,6,1,,1,2,10.2,10,,,1,1976-04-17,06
76LA00227,76,2,6842,6,76,762,2740,62,6,,2,50,,1,06,,1,108,8,,0,3,,,,,,,2,62,5144,62,0,66,76,6,1,,0,0,9.4,10,,,2,1976-04-17,06
76LA00228,76,1,6843,6,78,780,3341,62,6,,2,40,,1,06,,1,108,8,,240,4,10,7,,,,,2,62,5552,62,1,0,78,6,1,97,1,2,9.8,0,,,1,1976-04-17,06
76LA00229,76,1,6844,6,78,780,3341,62,6,,2,40,,1,06,,1,108,8,,0,4,,,,,,,2,62,5552,62,0,66,78,6,1,,0,0,10.0,10,,,2,1976-04-17,06
76LA00230,76,2,6845,6,75,750,2615,62,6,,1,50,,1,06,,1,108,8,,0,4,,,,,,,2,62,5505,62,1,75,75,6,1,,1,2,12.0,10,,,1,1976-04-17,06
76LA00231,76,1,6846,6,75,750,2615,62,6,,1,50,,1,06,,1,108,8,,0,4,,,,,,,2,62,5505,62,0,66,75,6,1,,0,0,11.7,10,,,2,1976-04-17,06
76LA00232,76,1,6852,6,76,760,3840,62,6,,1,40,,1,06,,1,108,5,,0,3,,,,,,,2,62,5364,62,1,86,76,6,1,,1,1,10.9,10,,,1,1976-04-17,06
76LA00233,76,2,6853,6,76,761,2003,62,6,,2,60,,1,06,,1,109,5,,0,3,,,,,,,2,62,5753,62,1,73,76,6,1,,1,1,11.5,10,,,1,1976-04-18,06
76LA00234,76,1,6856,6,75,751,9368,61,6,,2,80,,1,06,,1,109,8,2,174,4,,6,,,&,,1,62,5327,62,1,0,75,6,1,01,1,2,11.1,0,,,1,1976-04-18,06
76LA00235,76,2,6857,6,75,751,9368,61,6,,2,80,,1,06,,1,109,8,2,240,4,,7,,,,,1,62,5327,62,0,0,75,6,1,97,0,0,10.8,0,,,2,1976-04-18,06
76LA00236,76,1,6858,6,78,780,2880,62,6,,3,50,,2,06,,1,109,8,,0,4,11,,,,,,2,62,5552,62,1,75,78,6,1,,1,2,12.1,10,,,1,1976-04-18,06
76LA00237,76,1,6859,6,78,780,2880,62,6,,3,50,,1,06,,1,109,8,,240,4,,7,,,,,2,62,5552,62,0,0,78,6,1,97,0,0,11.7,0,,,2,1976-04-18,06
76LA00238,76,1,6866,6,76,762,9340,61,6,,5,80,,1,06,,1,109,7,2,0,4,,,,,,,1,62,5144,62,1,88,76,6,1,,1,2,10.8,10,,,1,1976-04-18,06
76LA00239,76,1,6867,6,75,752,2487,62,6,,1,50,,1,06,,1,109,8,8,0,3,,,,,,,2,62,5351,62,1,68,75,6,1,,1,2,11.7,10,,,1,1976-04-18,06
76LA00240,76,2,6868,6,75,752,2487,62,6,,1,50,,1,06,,1,109,8,8,0,3,,,,,,,2,62,5351,62,0,60,75,6,1,,0,0,12.0,10,,,2,1976-04-18,06
76LA00241,76,2,6869,6,76,760,9867,61,6,,2,80,,1,06,,1,109,5,4,0,3,,,,,&,,1,62,5364,62,1,41,76,6,1,,1,1,8.2,5,,,1,1976-04-18,06
76LA00242,76,1,6871,6,75,750,9329,61,6,,1,80,,1,06,,1,109,8,4,240,2,,7,,,,,1,62,5505,62,1,0,75,6,1,97,1,2,10.1,0,,,1,1976-04-18,06
76LA00243,76,1,6872,6,75,750,9329,61,6,,1,80,,1,06,,1,109,8,4,0,2,,,,,,,1,62,5505,62,0,64,75,6,1,,0,0,11.3,10,,,2,1976-04-18,06
76LA00244,76,1,6873,6,78,780,1654,62,6,,2,60,,1,06,,1,109,5,8,0,5,,,,,,,2,62,5552,62,1,86,78,6,1,,1,1,14.7,10,,,1,1976-04-18,06
76LA00245,76,1,6875,6,76,762,5277,62,6,,1,20,,1,06,,1,109,5,,0,4,,,,,,,2,62,5144,62,1,84,76,6,1,,1,1,14.3,10,,,1,1976-04-18,06
76LA00246,76,1,6876,6,76,762,9412,61,6,,1,80,,1,06,,1,109,5,2,240,4,,7,,,,,1,62,5144,62,1,0,76,6,1,97,1,1,11.7,0,,,1,1976-04-18,06
76LA00247,76,2,6877,6,75,750,0348,62,6,,3,70,,1,06,,1,109,5,,187,4,,6,,,,,2,62,5505,62,1,0,75,6,1,01,1,1,12.6,0,,,1,1976-04-18,06
76LA00248,76,2,6878,6,77,772,5590,62,6,,1,20,,1,06,3,1,109,5,8,240,3,,7,,,,,2,62,0000,62,1,0,77,6,1,97,1,1,9.4,0,,,1,1976-04-18,06
76LA00249,76,1,6882,6,78,782,5555,62,6,,1,20,,1,06,,1,109,8,8,112,3,,6,,,,,2,62,5316,62,1,0,78,6,1,01,1,2,8.0,0,,,1,1976-04-18,06
76LA00250,76,2,6883,6,78,782,5555,62,6,,1,20,,1,06,,1,109,8,8,0,3,,,,,,,2,62,5316,62,0,58,78,6,1,,0,0,6.3,10,,,2,1976-04-18,06
76LA00251,76,1,6887,6,77,770,3192,62,6,,1,40,,1,06,3,1,109,8,,240,4,,7,,,,,2,62,0000,62,1,0,77,6,1,97,1,2,12.1,0,,,1,1976-04-18,06
76LA00252,76,2,6888,6,77,770,3192,62,6,,1,40,,1,06,3,1,109,8,,0,4,,,,,,,2,62,0000,62,0,75,77,6,1,,0,0,12.4,10,,,2,1976-04-18,06
76LA00253,76,2,6893,6,75,752,5455,62,6,,1,20,,1,06,,1,109,5,,0,3,,,,,,,2,62,5351,62,1,73,75,6,1,,1,1,9.5,10,,,1,1976-04-18,06
76LA00254,76,2,6895,6,77,772,5419,62,6,,1,20,,1,06,3,1,109,5,8,0,4,,,,,,,2,62,0000,62,1,74,77,6,1,,1,1,10.0,10,,,1,1976-04-18,06
76LA00255,76,2,6896,6,78,782,3550,62,6,,3,40,,1,06,,1,109,8,,0,3,09,,,,,,2,62,5316,62,1,35,78,6,1,,1,2,7.8,10,,,1,1976-04-18,06
76LA00256,76,2,6897,6,78,782,3550,62,6,,3,40,,1,06,,1,109,8,,240,3,,7,,,,,2,62,5316,62,0,0,78,6,1,97,0,0,7.9,0,,,2,1976-04-18,06
76LA00257,76,1,6900,6,76,762,2280,62,6,,9,50,,1,06,,1,109,8,8,0,3,04,,,,,,2,62,5144,62,1,79,76,6,1,,1,2,11.4,10,,,1,1976-04-18,06
76LA00258,76,2,6901,6,76,762,2280,62,6,,9,50,,1,06,,1,109,8,8,120,3,,2,,,&,,2,62,5144,62,0,0,76,6,1,93,0,0,11.0,0,,,2,1976-04-18,06
76LA00259,76,1,6902,6,75,751,5330,62,6,,1,20,,1,06,,1,109,5,,0,4,,,,,,,2,62,5327,62,1,83,75,6,1,,1,1,10.4,10,,,1,1976-04-18,06
76LA00260,76,2,6903,6,75,750,2245,62,6,,3,50,,1,06,,1,110,9,8,0,3,,,,,,,2,62,5505,62,1,69,75,6,1,,1,3,8.2,10,,,1,1976-04-19,06
76LA00261,76,2,6904,6,75,750,2245,62,6,,3,50,,1,06,,1,110,9,8,147,3,,6,,,,,2,62,5505,62,0,0,75,6,1,01,0,0,8.7,0,,,2,1976-04-19,06
76LA00262,76,2,6905,6,75,750,2245,62,6,,3,50,,1,06,,1,110,9,8,110,3,,6,,,,,2,62,5505,62,0,0,75,6,1,21,0,0,7.7,0,,,3,1976-04-19,06
76LA00263,76,1,6906,6,78,782,4452,62,6,,1,30,,1,06,,1,110,8,,0,2,,,,,,,2,62,5316,62,1,66,78,6,1,,1,2,8.9,10,,,1,1976-04-19,06
76LA00264,76,1,6907,6,78,782,4452,62,6,,1,30,,1,06,,1,110,8,,147,2,,6,,,,,2,62,5316,62,0,0,78,6,1,01,0,0,8.8,0,,,2,1976-04-19,06
76LA00265,76,1,6911,6,77,771,5115,62,6,,1,20,,1,06,,1,110,5,,0,3,,,,,,,2,62,6392,62,1,90,77,6,1,,1,1,11.7,10,,,1,1976-04-19,06
76LA00266,76,1,6912,6,78,782,4180,62,6,,3,40,,1,06,,1,110,7,,111,4,,6,,103243,+,,2,62,5316,62,1,0,78,6,1,21,1,2,7.5,5,,,1,1976-04-19,06
76LA00267,76,2,6913,6,78,781,5286,62,6,,1,20,,1,06,,1,110,5,8,125,4,,6,,,,,2,62,5274,62,1,0,78,6,1,21,1,1,10.6,0,,,1,1976-04-19,06
76LA00268,76,2,6914,6,77,771,4764,62,6,,1,30,,1,06,,1,110,8,8,0,4,,,,,,,2,62,6392,62,1,60,77,6,1,,1,2,9.7,10,,,1,1976-04-19,06
76LA00269,76,2,6915,6,77,771,4764,62,6,,1,30,,1,06,,1,110,8,8,0,4,,,,,,,2,62,6392,62,0,73,77,6,1,,0,0,10.0,10,,,2,1976-04-19,06
76LA00270,76,2,6918,6,78,780,4037,62,6,,1,40,,1,06,,1,110,5,,0,4,,,,,,,2,62,5552,62,1,95,78,6,1,,1,1,12.2,10,,,1,1976-04-19,06
76LA00271,76,2,6919,6,77,772,4389,62,6,,2,30,,1,06,3,1,110,8,8,0,3,,,,,&,,2,62,0000,62,1,51,77,6,1,,1,2,11.4,5,,,1,1976-04-19,06
76LA00272,76,1,6920,6,77,772,4389,62,6,,2,30,,1,06,3,1,110,8,8,0,3,,,,,,,2,62,0000,62,0,75,77,6,1,,0,0,11.0,10,,,2,1976-04-19,06
76LA00273,76,1,6921,6,75,750,4265,62,6,,1,30,,1,06,,1,110,8,8,122,3,,6,,728618,-,,2,62,5505,62,1,0,75,6,1,21,1,2,12.6,0,,,1,1976-04-19,06
76LA00274,76,2,6922,6,75,750,4265,62,6,,1,30,,1,06,,1,110,8,8,147,3,,6,,,&,,2,62,5505,62,0,0,75,6,1,01,0,0,12.0,0,,,2,1976-04-19,06
76LA00275,76,2,6925,6,77,772,2923,62,6,,3,50,,1,06,3,1,110,8,,0,4,,,,,,,2,62,0000,62,1,68,77,6,1,,1,2,13.8,10,,,1,1976-04-19,06
76LA00276,76,1,6926,6,77,772,2923,62,6,,3,50,,1,06,3,1,110,8,,0,4,,,,,,,2,62,0000,62,0,73,77,6,1,,0,0,14.3,10,,,2,1976-04-19,06
76LA00277,76,1,6927,6,75,751,2302,62,6,,3,50,,1,06,,1,110,5,,240,4,,7,,,,,2,62,5327,62,1,0,75,6,1,97,1,1,10.3,0,,,1,1976-04-19,06
76LA00278,76,1,6928,6,78,780,4283,62,6,,2,30,,1,06,,1,110,8,8,0,4,,,,,,,2,62,5552,62,1,68,78,6,1,,1,2,11.3,10,,,1,1976-04-19,06
76LA00279,76,1,6929,6,78,780,4283,62,6,,2,30,,1,06,,1,110,8,8,240,4,,7,,,,,2,62,5552,62,0,0,78,6,1,97,0,0,11.4,0,,,2,1976-04-19,06
76LA00280,76,1,6931,6,76,760,5385,62,6,,1,20,,1,06,,1,110,8,,0,2,,,,,,,2,62,5364,62,1,86,76,6,1,,1,2,10.0,10,,,1,1976-04-19,06
76LA00281,76,1,6932,6,76,760,5385,62,6,,1,20,,1,06,,1,110,8,,122,2,,6,,,,,2,62,5364,62,0,0,76,6,1,01,0,0,7.7,0,,,2,1976-04-19,06
76LA00282,76,2,6933,6,76,760,2271,62,6,,3,50,,1,06,,1,110,5,,118,4,,6,,,,,2,62,5364,62,1,0,76,6,1,23,1,1,9.6,0,,,1,1976-04-19,06
76LA00283,76,1,6937,6,76,761,5693,62,6,,1,20,,1,06,,1,110,8,,0,4,,,,,,,2,62,5753,62,1,52,76,6,1,,1,2,9.7,10,,,1,1976-04-19,06
76LA00284,76,2,6938,6,76,761,5693,62,6,,1,20,,1,06,,1,110,8,,0,4,,,,,,,2,62,5753,62,0,72,76,6,1,,0,0,9.3,10,,,2,1976-04-19,06
76LA00285,76,2,6939,6,77,771,4278,62,6,,1,30,,1,06,,1,110,5,,0,4,,,,,,,2,62,6392,62,1,68,77,6,1,,1,1,10.2,10,,,1,1976-04-19,06
76LA00286,76,1,6940,6,78,782,3602,62,6,,2,40,,1,06,,1,110,8,,0,2,,,,,,,2,62,5316,62,1,82,78,6,1,,1,2,8.1,10,,,1,1976-04-19,06
