UID,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,ADAM,AGE,STMD,BGRP,RGRP,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,YR,INBRL
92LA00113,K1980,63,60,C-6,K5086,63,60,6.0,06,1,,0405,96,8,2,2,7.3,1,1,K6146,63,68,06,,0,,,9,,ENTR,,21,,Y,2,,0,0,0,1,1,1.0,63.6,1,47,183,1,1992-04-05,92,0.025
92LA00114,K1997,63,60,C-8,K4638,63,60,6.0,06,1,,0405,96,8,2,2,11.3,1,1,K6150,63,68,06,,0,,,,,ENTR,,21,,Y,1,,1,1,2,1,1,1.0,69.0,1,56,183,1,1992-04-05,92,0.021
92LA00115,K1997,63,60,C-8,K4638,63,60,6.0,06,1,,0405,96,8,2,2,11.9,1,1,K6151,63,68,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,75.4,1,56,183,1,1992-04-05,92,0.021
92LA00116,K2001,63,61,C-7,K5032,63,60,6.0,06,1,,0413,104,8,3,1,12.4,1,1,K6452,63,68,06,,0,,,,,,,,,A,1,,1,1,2,1,1,1.0,65.8,1,46,183,1,1992-04-13,92,0.032
92LA00117,K2001,63,61,C-7,K5032,63,60,6.0,06,1,,0413,104,8,3,1,12.2,1,1,K6453,63,68,06,,0,,,,,,,,,A,2,,0,0,0,1,1,1.0,63.8,1,47,183,1,1992-04-13,92,0.032
92LA00118,K2005,63,61,C-9,K4534,63,60,6.0,06,1,,0412,103,9,3,2,7.0,1,1,K6416,63,68,06,3,103,93,,8,,,,,,W,1,,1,1,3,1,0,0.0,0.0,,0,0,,1992-04-12,92,0.026
92LA00119,K2005,63,61,C-9,K4534,63,60,6.0,06,1,,0412,103,9,3,1,9.2,1,1,K6417,63,68,06,,0,,,,,,,,,W,2,,0,0,0,1,1,1.0,64.4,1,48,183,1,1992-04-12,92,0.026
92LA00120,K2005,63,61,C-9,K4534,63,60,6.0,06,1,,0412,103,9,3,2,10.2,1,1,K6418,63,68,06,,0,,,,,4TEATS,,,,W,3,,0,0,0,1,1,1.0,71.1,1,49,183,1,1992-04-12,92,0.026
92LA00121,K2016,63,60,C10,K4429,63,60,6.0,06,1,,0401,92,8,5,2,10.0,1,1,K5961,63,68,06,,0,,,,,4TEATS,,,,A,1,,1,1,2,1,1,1.0,65.7,1,50,183,1,1992-04-01,92,0.039
92LA00122,K2016,63,60,C10,K4429,63,60,6.0,06,1,,0401,92,8,5,1,11.8,1,1,K5962,63,68,06,,0,,,,,4TEATS,,,,A,2,,0,0,0,1,1,1.0,75.5,1,65,183,1,1992-04-01,92,0.039
92LA00123,K2021,63,60,C13,K4855,63,60,6.0,06,1,7,0403,94,8,3,3,13.8,1,1,K6056,63,68,06,,0,,,,,,,,34D,B,1,,1,1,2,1,1,1.0,37.0,1,32,176,3,1992-04-03,92,0.046
92LA00124,K2021,63,60,C13,K4855,63,60,6.0,06,1,7,0403,94,8,3,2,11.8,1,2,K6057,63,68,06,,0,,,,,4TEATS,,,34D,B,2,,0,0,0,1,1,1.0,64.2,1,45,176,3,1992-04-03,92,0.046
92LA00125,K2030,63,63,C11,K4422,63,60,6.0,06,1,,0414,105,5,3,2,13.0,1,1,K6499,63,68,06,,0,,,,,ENTR,,21,,Y,1,,1,1,1,1,1,1.0,103.2,1,82,184,2,1992-04-14,92,0.023
92LA00126,K2038,63,60,C-1,K3925,63,60,6.0,06,1,7,0429,120,,,,0.0,,,,,68,06,,0,,,,,,,,35C,,1,1,1,0,0,0,0,0.0,0.0,,0,0,,1992-04-29,92,0.023
92LA00127,K2038,63,60,C-1,00000,97,60,6.0,06,1,7,0429,120,9,2,3,14.7,5,1,Z2114,81,00,30,3,126,93,,9,RET.PLA.AGE.X,STARVE D126,,,35C,B,1,2,1,1,3,1,0,0.0,0.0,,0,0,,1992-04-29,92,0.0
92LA00128,K2038,63,60,C-1,00000,97,60,6.0,06,1,7,0429,120,9,2,3,12.3,5,1,Z2115,81,00,30,3,128,93,,,,?STARVE D128,,,35C,B,2,2,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-29,92,0.0
92LA00129,K2038,63,60,C-1,00000,97,60,6.0,06,1,7,0429,120,9,2,2,10.8,5,1,Z2116,81,00,30,3,120,93,,8,,,,,35C,B,3,2,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-29,92,0.0
92LA00130,K2056,63,61,C12,K4525,63,60,6.0,06,1,,0414,105,5,3,2,13.1,1,1,K6498,63,68,06,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,95.0,1,77,184,2,1992-04-14,92,0.035
92LA00131,K2057,63,61,C-5,K4449,63,60,6.0,06,1,7,0328,88,8,3,2,9.3,1,1,K5843,63,68,06,,0,,,,,4TEATS,,,30B,B,1,,1,1,2,1,1,1.0,63.4,1,62,176,3,1992-03-28,92,0.057
92LA00132,K2057,63,61,C-5,K4449,63,60,6.0,06,1,7,0328,88,8,3,3,8.4,1,1,K5844,63,68,06,,0,,,,,4TEATS,,,30B,B,2,,0,0,0,1,1,1.0,59.9,1,56,176,3,1992-03-28,92,0.057
92LA00133,K2067,63,60,C13,K4855,63,60,6.0,06,1,7,0405,96,8,3,3,13.1,1,1,K6141,63,68,06,,0,,,,SW.BAG,,,,30A,B,1,,1,1,2,1,1,1.0,71.9,1,58,176,3,1992-04-05,92,0.042
92LA00134,K2067,63,60,C13,K4855,63,60,6.0,06,1,7,0405,96,8,3,3,13.2,1,1,K6142,63,68,06,7,185,97,,,,,,,30A,B,2,,0,0,0,1,0,0.0,0.0,,0,176,3,1992-04-05,92,0.042
92LA00135,K2084,63,60,C-1,K3925,63,60,6.0,06,1,,0331,91,5,5,2,13.8,1,1,K5912,63,68,06,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,105.7,1,87,183,1,1992-03-31,92,0.022
92LA00136,K2091,63,68,C-2,K4251,63,60,6.0,06,1,,0410,101,5,2,1,10.0,1,1,K6338,63,68,06,,0,,,,,,,,,B,1,,1,1,1,1,1,1.0,89.1,1,87,184,2,1992-04-10,92,0.011
92LA00137,K2099,63,68,C-3,K3994,63,60,6.0,06,1,,0407,98,9,4,3,9.2,1,1,K6221,63,68,06,,0,,,,,MIX UP,,,,W,1,,1,1,3,1,1,1.0,79.4,1,66,184,2,1992-04-07,92,0.014
92LA00138,K2099,63,68,C-3,K3994,63,60,6.0,06,1,,0407,98,9,4,3,9.2,1,1,K6222,63,68,06,,0,,,,,MIX UP,,,,W,2,,0,0,0,1,1,1.0,78.1,1,67,184,2,1992-04-07,92,0.014
92LA00139,K2099,63,68,C-3,K3994,63,60,6.0,06,1,,0407,98,9,4,2,7.9,1,1,,,68,06,1,0,,,,,,,,,W,3,,0,0,0,0,0,0.0,0.0,,0,0,,1992-04-07,92,0.014
92LA00140,K2103,63,63,C-4,K3884,63,60,6.0,06,1,,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,1,0,0,0,0,0.0,0.0,,0,0,,,92,0.017
92LA00141,K2117,63,68,C-5,K4449,63,60,6.0,06,1,,0405,96,8,4,2,11.3,1,1,K6109,63,68,06,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,82.4,1,61,183,1,1992-04-05,92,0.01
92LA00142,K2117,63,68,C-5,K4449,63,60,6.0,06,1,,0405,96,8,4,1,10.8,1,1,K6110,63,68,06,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,70.5,1,63,183,1,1992-04-05,92,0.01
92LA00143,K2123,63,63,C-6,K5086,63,60,6.0,06,1,,0403,94,5,3,2,11.7,1,1,K6058,63,68,06,,0,,,,,4TEATS,,,,B,1,,1,1,1,1,1,1.0,99.5,1,84,183,1,1992-04-03,92,0.021
92LA00144,K2144,63,61,C-7,K5032,63,60,6.0,06,1,7,0415,106,8,3,3,11.0,1,1,K6526,63,68,06,7,185,97,,,LTS,,,,32A,Y,1,,1,1,2,1,0,0.0,0.0,,0,176,3,1992-04-15,92,0.03
92LA00145,K2144,63,61,C-7,K5032,63,60,6.0,06,1,7,0415,106,8,3,3,13.3,1,1,K6527,63,68,06,7,185,97,,,,,,,32A,Y,2,,0,0,0,1,0,0.0,0.0,,0,176,3,1992-04-15,92,0.03
92LA00146,K2145,63,61,C-7,K5032,63,60,6.0,06,1,,0402,93,5,4,2,10.7,1,1,K6018,63,68,06,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,89.4,1,72,183,1,1992-04-02,92,0.03
92LA00147,K2161,63,63,C-8,K4638,63,60,6.0,06,1,,0405,96,8,5,2,11.9,1,1,K6118,63,68,06,,0,,,,,4TEATS,,,,W,1,,1,1,2,1,1,1.0,71.4,1,51,183,1,1992-04-05,92,0.013
92LA00148,K2161,63,63,C-8,K4638,63,60,6.0,06,1,,0405,96,8,5,2,12.9,1,1,K6119,63,68,06,,0,,,,,4TEATS,,,,W,2,,0,0,0,1,1,1.0,88.8,1,68,183,1,1992-04-05,92,0.013
92LA00149,K2166,63,60,C-4,K3884,63,60,6.0,06,1,7,0329,89,5,3,2,9.3,1,1,K5874,63,68,06,,0,,,,,,,,31B,N,1,,1,1,1,1,1,1.0,75.1,1,59,176,3,1992-03-29,92,0.041
92LA00150,K2185,63,60,C-1,K3925,63,60,6.0,06,1,7,,0,,,,0.0,,,,,68,06,,0,,,,,,,,29C,,1,,1,0,0,0,0,0.0,0.0,,0,0,,,92,0.0
92LA00151,K2196,63,61,C-9,K4534,63,60,6.0,06,1,,0504,125,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0.0,,0,0,,1992-05-04,92,0.0
92LA00152,K2196,63,61,C-9,00000,97,60,6.0,06,1,,0504,125,8,3,2,10.5,5,1,Z2183,81,00,30,,0,,,,SW.BAG,4TEATS,,,,W,1,2,1,1,2,1,1,1.0,72.3,1,38,184,2,1992-05-04,92,0.0
92LA00153,K2196,63,61,C-9,00000,97,60,6.0,06,1,,0504,125,8,3,2,10.4,5,1,Z2184,81,00,30,,0,,,,,,,,,W,2,2,0,0,0,1,1,1.0,71.5,1,37,184,2,1992-05-04,92,0.0
92LA00154,K2224,63,63,C10,K4429,63,60,6.0,06,1,,0402,93,8,3,2,10.5,1,1,K6003,63,68,06,,0,,,,,4TEATS,,,,W,1,,1,1,2,1,1,1.0,81.1,1,66,183,1,1992-04-02,92,0.028
92LA00155,K2224,63,63,C10,K4429,63,60,6.0,06,1,,0402,93,8,3,2,10.2,1,1,K6004,63,68,06,6,148,23,,,,4TEATS,,,,W,2,,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-02,92,0.028
92LA00156,K2228,63,61,C10,K4429,63,60,6.0,06,1,7,0404,95,8,4,2,10.8,1,1,K6090,63,68,06,,0,,,,,4TEATS,,,29A,N,1,,1,1,2,1,1,1.0,76.4,1,57,176,3,1992-04-04,92,0.083
92LA00157,K2228,63,61,C10,K4429,63,60,6.0,06,1,7,0404,95,8,4,2,9.0,1,1,K6091,63,68,06,,0,,,,,4TEATS,,,29A,N,2,,0,0,0,1,1,1.0,69.5,1,57,176,3,1992-04-04,92,0.083
92LA00158,K2232,63,63,C11,K4422,63,60,6.0,06,1,7,0411,102,9,3,3,8.7,1,1,K6372,63,68,06,7,185,97,,,,,,,35A,N,1,,1,1,3,1,0,0.0,0.0,,0,176,3,1992-04-11,92,0.037
92LA00159,K2232,63,63,C11,K4422,63,60,6.0,06,1,7,0411,102,9,3,3,7.8,1,1,K6373,63,68,06,,0,,,,,,,,35A,N,2,,0,0,0,1,1,1.0,57.2,1,40,176,3,1992-04-11,92,0.037
92LA00160,K2232,63,63,C11,K4422,63,60,6.0,06,1,7,0411,102,9,3,2,9.0,1,1,K6374,63,68,06,,0,,997119,-,,,,,35A,N,3,,0,0,0,1,1,0.5,74.8,0,49,183,1,1992-04-11,92,0.037
92LA00161,K2248,63,61,C11,K4422,63,60,6.0,06,1,,0410,101,9,3,2,11.1,1,1,K6327,63,68,06,,0,,,,,,,,,S,1,,1,1,3,1,1,1.0,89.5,1,76,184,2,1992-04-10,92,0.091
92LA00162,K2248,63,61,C11,K4422,63,60,6.0,06,1,,0410,101,9,3,2,12.1,1,1,K6328,63,68,06,6,149,12,,,,,,,,S,2,,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-10,92,0.091
92LA00163,K2248,63,61,C11,K4422,63,60,6.0,06,1,,0410,101,9,3,3,10.7,1,1,K6329,63,68,06,3,101,93,,8,,,,,,S,3,,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-10,92,0.091
92LA00164,K2253,63,68,C-1,K3925,63,60,6.0,06,1,7,0409,100,5,3,2,8.0,1,1,,,68,06,6,100,46,278910,+,,,,,34D,S,1,,1,1,1,1,0,0.5,0.0,,0,0,,1992-04-09,92,0.0
92LA00165,K2265,63,68,C12,K4525,63,60,6.0,06,1,,0412,103,8,5,1,13.8,1,1,K6443,63,68,06,,0,,,,,4TEATS,,,,S,1,,1,1,2,1,1,1.0,77.1,1,59,183,1,1992-04-12,92,0.016
92LA00166,K2265,63,68,C12,K4525,63,60,6.0,06,1,,0412,103,8,5,1,11.1,1,1,K6444,63,68,06,,0,,,,,,,,,S,2,,0,0,0,1,1,1.0,76.5,1,55,183,1,1992-04-12,92,0.016
92LA00167,K2281,63,61,C13,K4855,63,60,6.0,06,1,,0330,90,8,3,2,8.0,1,1,K5895,63,68,06,,0,,,,,,,,,W,1,,1,1,2,1,1,1.0,66.8,1,53,183,1,1992-03-30,92,0.041
92LA00168,K2281,63,61,C13,K4855,63,60,6.0,06,1,,0330,90,8,3,2,10.4,1,1,K5896,63,68,06,,0,,,,,,,,,W,2,,0,0,0,1,1,1.0,91.8,1,76,183,1,1992-03-30,92,0.041
92LA00169,K2282,63,61,C-1,K3925,63,60,6.0,06,1,,0402,93,8,3,1,12.6,1,1,K6032,63,68,06,,0,,,,SW.BAG,,,,,N,1,,1,1,2,1,1,1.0,73.4,1,63,183,1,1992-04-02,92,0.093
92LA00170,K2282,63,61,C-1,K3925,63,60,6.0,06,1,,0402,93,8,3,1,15.1,1,1,K6033,63,68,06,,0,,,,,4TEATS,,,,N,2,,0,0,0,1,1,1.0,85.6,1,76,183,1,1992-04-02,92,0.093
92LA00171,K2313,63,63,C-3,K3994,63,60,6.0,06,1,,0407,98,7,5,1,14.1,1,1,K6224,63,68,06,,0,,,,,,,,,W,1,,1,1,2,1,1,1.0,96.6,1,88,184,2,1992-04-07,92,0.02
92LA00172,K2313,63,63,C-3,K3994,63,60,6.0,06,1,,0407,98,7,5,2,13.0,1,1,,,68,06,1,0,,,,,,,,,W,2,,0,0,0,0,0,0.0,0.0,,0,0,,1992-04-07,92,0.02
92LA00173,K2340,63,63,C-2,K4251,63,60,6.0,06,1,,0507,128,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0.0,,0,0,,1992-05-07,92,0.0
92LA00174,K2340,63,63,C-2,00000,97,60,6.0,06,1,,0507,128,5,4,3,13.5,5,2,Z2212,81,00,30,,0,,,,,,,,,W,1,2,1,1,1,1,1,1.0,94.2,1,54,184,2,1992-05-07,92,0.0
92LA00175,K2362,63,68,C-4,K3884,63,60,6.0,06,1,,0406,97,8,4,2,10.8,1,1,K6160,63,68,06,,0,,,,,4TEATS,,,,N,1,,1,1,2,1,1,1.0,73.5,1,55,183,1,1992-04-06,92,0.009
92LA00176,K2362,63,68,C-4,K3884,63,60,6.0,06,1,,0406,97,8,4,1,14.2,1,1,K6161,63,68,06,,0,,,,,,,,,N,2,,0,0,0,1,1,1.0,88.3,1,73,183,1,1992-04-06,92,0.009
92LA00177,K2364,63,68,C-5,K4449,63,60,6.0,06,1,,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,,0,0,0,0,0,0.0,0.0,,0,0,,,92,0.0
92LA00178,K2400,63,68,C-7,K5032,63,60,6.0,06,1,7,0329,89,9,1,2,6.7,1,1,K5858,63,68,06,,0,,747003,-,RUPTURE,4TEATS,,,31D,B,1,,1,1,3,1,1,0.5,53.7,0,45,183,1,1992-03-29,92,0.017
92LA00179,K2400,63,68,C-7,K5032,63,60,6.0,06,1,7,0329,89,9,1,3,9.1,1,1,K5859,63,68,06,,0,,,,,,,,31D,B,2,,0,0,0,1,1,1.0,101.7,1,84,176,3,1992-03-29,92,0.017
92LA00180,K2400,63,68,C-7,K5032,63,60,6.0,06,1,7,0329,89,9,1,1,6.0,1,1,,,68,06,1,0,,,,,DEFORMED,,,31D,B,3,,0,0,0,0,0,0.0,0.0,,0,0,,1992-03-29,92,0.017
92LA00181,K2403,63,68,C-2,K4251,63,60,6.0,06,1,7,0413,104,8,3,3,11.2,1,1,K6459,63,68,06,,0,,,,,,,,34D,W,1,,1,1,2,1,1,1.0,74.2,1,53,176,3,1992-04-13,92,0.027
92LA00182,K2403,63,68,C-2,K4251,63,60,6.0,06,1,7,0413,104,8,3,2,9.4,1,1,K6460,63,68,06,,0,,,,,,,,34D,W,2,,0,0,0,1,1,1.0,53.4,1,31,176,3,1992-04-13,92,0.027
92LA00183,K2405,63,68,C-5,K4449,63,60,6.0,06,1,7,0411,102,9,3,3,9.2,1,2,K6369,63,68,06,,0,,,,,,,,31B,N,1,,1,1,3,1,1,1.0,74.8,1,50,176,3,1992-04-11,92,0.014
92LA00184,K2405,63,68,C-5,K4449,63,60,6.0,06,1,7,0411,102,9,3,3,9.7,1,1,K6370,63,68,06,,0,,,,,,,,31B,N,2,,0,0,0,1,1,1.0,76.8,1,54,176,3,1992-04-11,92,0.014
92LA00185,K2405,63,68,C-5,K4449,63,60,6.0,06,1,7,0411,102,9,3,2,6.5,1,1,K6371,63,68,06,3,102,93,,8,,4TEATS,,,31B,N,3,,0,0,0,1,0,0.0,0.0,,0,0,,1992-04-11,92,0.014
92LA00186,K2406,63,68,C-6,K5086,63,60,6.0,06,1,7,0415,106,8,4,3,14.1,1,1,K6521,63,68,06,,0,,,,,,,,30B,A,1,,1,1,2,1,1,1.0,84.3,1,60,176,3,1992-04-15,92,0.038
92LA00187,K2406,63,68,C-6,K5086,63,60,6.0,06,1,7,0415,106,8,4,3,12.4,1,1,K6522,63,68,06,,0,,,,,,,,30B,A,2,,0,0,0,1,1,1.0,57.5,1,44,176,3,1992-04-15,92,0.038
92LA00188,K2427,63,60,C-7,K5032,63,50,5.0,06,1,,0407,98,5,3,3,10.4,1,1,K6208,63,68,06,,0,,,,,ENTR,,21,,N,1,,1,1,1,1,1,1.0,87.6,1,76,184,2,1992-04-07,92,0.026
92LA00189,K2440,63,68,C-8,K4638,63,50,5.0,06,1,,0411,102,5,4,2,12.0,1,1,K6388,63,68,06,,0,,,,,4TEATS,,,,W,1,,1,1,1,1,1,1.0,98.2,1,73,183,1,1992-04-11,92,0.03
92LA00190,K2448,63,60,C-9,K4534,63,50,5.0,06,1,,0505,126,,,,0.0,,,,,68,06,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0.0,,0,0,,1992-05-05,92,0.0
92LA00191,K2448,63,60,C-9,00000,97,50,5.0,06,1,,0505,126,8,4,3,12.2,5,1,Z2197,81,00,30,,0,,,,,,,,,W,1,2,1,1,2,1,1,1.0,71.2,1,43,184,2,1992-05-05,92,0.0
92LA00192,K2448,63,60,C-9,00000,97,50,5.0,06,1,,0505,126,8,4,2,9.6,5,1,Z2198,81,00,30,,0,,,,,,,,,W,2,2,0,0,0,1,1,1.0,82.7,1,42,184,2,1992-05-05,92,0.0
92LA00193,K2457,63,61,C-5,K4449,63,50,5.0,06,1,7,0412,103,5,3,2,10.5,1,1,K6436,63,68,06,,0,,,,,SHORTLAMBTAIL,,,30A,Y,1,,1,1,1,1,1,1.0,68.4,1,55,176,3,1992-04-12,92,0.088
92LA00194,K2461,63,60,C10,K4429,63,50,5.0,06,1,,0406,97,9,4,2,8.9,1,1,K6186,63,68,06,,0,,,,LRG TEATS,,,,,Y,1,,1,1,3,1,1,1.0,61.2,1,49,183,1,1992-04-06,92,0.107
92LA00195,K2461,63,60,C10,K4429,63,50,5.0,06,1,,0406,97,9,4,2,9.5,1,1,K6187,63,68,06,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,83.3,1,61,183,1,1992-04-06,92,0.107
92LA00196,K2461,63,60,C10,K4429,63,50,5.0,06,1,,0406,97,9,4,2,7.9,1,1,K6188,63,68,06,,0,,673119,-,,4TEATS,,,,Y,3,,0,0,0,1,1,0.5,63.0,0,48,176,3,1992-04-06,92,0.107
92LA00197,K2464,63,63,C11,K4422,63,50,5.0,06,1,,0329,89,5,3,2,13.4,1,1,K5870,63,68,06,,0,,,,,,,,,N,1,,1,1,1,1,1,1.0,89.9,1,70,183,1,1992-03-29,92,0.027
92LA00198,K2466,63,63,C12,K4525,63,50,5.0,06,1,7,0416,107,8,2,3,7.6,1,1,K6545,63,68,06,3,109,93,,9,,STARVE D108,,,35A,S,1,,1,1,2,1,0,0.0,0.0,,0,0,,1992-04-16,92,0.044
92LA00199,K2466,63,63,C12,K4525,63,50,5.0,06,1,7,0416,107,8,2,3,10.1,1,1,K6546,63,68,06,,0,,,,,,,,35A,S,2,,0,0,0,1,1,1.0,82.9,1,57,176,3,1992-04-16,92,0.044
92LA00200,K2470,63,60,C13,K4855,63,50,5.0,06,1,,0407,98,8,3,1,12.2,1,1,K6209,63,68,06,,0,,,,,,,,,N,1,,1,1,2,1,1,1.0,87.8,1,77,184,2,1992-04-07,92,0.021
92LA00201,K2470,63,60,C13,K4855,63,50,5.0,06,1,,0407,98,8,3,2,12.7,1,1,K6210,63,68,06,,0,,,,,4TEATS,,,,N,2,,0,0,0,1,1,1.0,88.0,1,80,184,2,1992-04-07,92,0.021
92LA00202,K2476,63,60,C-1,K3925,63,50,5.0,06,1,,0328,88,8,3,2,11.6,1,1,K5840,63,68,06,,0,,,,,4TEATS,,,,B,1,,1,1,2,1,1,1.0,94.5,1,80,183,1,1992-03-28,92,0.023
92LA00203,K2476,63,60,C-1,K3925,63,50,5.0,06,1,,0328,88,8,3,2,12.8,1,1,K5841,63,68,06,6,91,19,,,,,,,,B,2,,0,0,0,1,0,0.0,0.0,,0,0,,1992-03-28,92,0.023
92LA00204,K2488,63,61,C-6,K5086,63,50,5.0,06,1,7,0328,88,8,3,2,9.7,1,2,K5852,63,68,06,,0,,,,,4TEATS,,,31B,N,1,,1,1,2,1,1,1.0,66.0,1,56,176,3,1992-03-28,92,0.027
92LA00205,K2488,63,61,C-6,K5086,63,50,5.0,06,1,7,0328,88,8,3,2,9.6,1,1,K5853,63,68,06,,0,,,,,,,,31B,N,2,,0,0,0,1,1,1.0,71.0,1,53,176,3,1992-03-28,92,0.027
92LA00206,K2514,63,61,C12,K4525,63,50,5.0,06,1,,0413,104,8,3,1,10.2,1,1,K6473,63,68,06,,0,,,,,,,,,S,1,,1,1,2,1,1,1.0,37.8,1,29,183,1,1992-04-13,92,0.025
92LA00207,K2514,63,61,C12,K4525,63,50,5.0,06,1,,0413,104,8,3,1,11.6,1,1,K6474,63,68,06,,0,,,,,,,,,S,2,,0,0,0,1,1,1.0,48.4,1,38,183,1,1992-04-13,92,0.025
92LA00208,K2516,63,63,C-2,K4251,63,50,5.0,06,1,,0403,94,8,3,3,8.0,1,1,K6070,63,68,06,,0,,,,,CONT.TENDONS,,,,Y,1,,1,1,2,1,1,1.0,65.5,1,52,183,1,1992-04-03,92,0.043
92LA00209,K2516,63,63,C-2,K4251,63,50,5.0,06,1,,0403,94,8,3,1,9.2,1,1,K6071,63,68,06,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,64.5,1,53,183,1,1992-04-03,92,0.043
92LA00210,K2521,63,63,C-6,K5086,63,50,5.0,06,1,,0401,92,8,3,2,11.4,1,1,K5946,63,68,06,,0,,,,VLT,,,,,W,1,,1,1,2,1,1,1.0,37.1,1,32,183,1,1992-04-01,92,0.029
92LA00211,K2521,63,63,C-6,K5086,63,50,5.0,06,1,,0401,92,8,3,1,11.8,1,1,K5947,63,68,06,,0,,,,,,,,,W,2,,0,0,0,1,1,1.0,93.3,1,78,183,1,1992-04-01,92,0.029
92LA00212,K2531,63,61,C-3,K3994,63,50,5.0,06,1,7,0402,93,8,3,2,11.3,2,1,K6025,63,68,06,,0,,,,,BRN.LEG,,,34D,N,1,,1,1,2,1,1,1.0,55.9,1,45,176,3,1992-04-02,92,0.03
92LA00213,K2531,63,61,C-3,K3994,63,50,5.0,06,1,7,0402,93,8,3,2,10.4,1,2,K6026,63,68,06,,0,,,,,4TEATS,,,34D,N,2,,0,0,0,1,1,1.0,43.1,1,38,176,3,1992-04-02,92,0.03
92LA00214,K2532,63,63,C-4,K3884,63,50,5.0,06,1,7,0408,99,8,3,2,11.0,1,4,K6273,63,68,06,7,185,97,,,,BLK.LR.FOOT,,,34D,W,1,,1,1,2,1,0,0.0,0.0,,0,176,3,1992-04-08,92,0.033
92LA00215,K2532,63,63,C-4,K3884,63,50,5.0,06,1,7,0408,99,8,3,3,9.7,1,1,K6274,63,68,06,7,185,97,,,,,,,34D,W,2,,0,0,0,1,0,0.0,0.0,,0,176,3,1992-04-08,92,0.033
92LA00216,K2536,63,68,C11,K4422,63,50,5.0,06,1,7,0313,73,0,0,,0.0,,,,,68,06,0,0,,,,,,,,29A,M,1,,1,1,1,0,0,0.0,0.0,,0,0,,1992-03-13,92,0.0
92LA00217,K2537,63,60,C-5,K4449,63,50,5.0,06,1,,0405,96,9,3,1,6.0,1,1,,,68,06,1,0,,612463,+,5BAG,DAB,,,,W,1,,1,1,3,0,0,0.5,0.0,,0,0,,1992-04-05,92,0.0
92LA00218,K2537,63,60,C-5,K4449,63,50,5.0,06,1,,0405,96,9,3,2,6.5,1,1,,,68,06,1,0,,,,,,,,,W,2,,0,0,0,0,0,0.0,0.0,,0,0,,1992-04-05,92,0.0
92LA00219,K2537,63,60,C-5,K4449,63,50,5.0,06,1,,0405,96,9,3,2,6.5,1,1,,,68,06,1,0,,,,,,,,,W,3,,0,0,0,0,0,0.0,0.0,,0,0,,1992-04-05,92,0.0
92LA00220,K2540,63,63,C-4,K3884,63,50,5.0,06,1,,0403,94,8,3,1,11.8,1,1,K6052,63,68,06,,0,,,,,,,,,W,1,,1,1,2,1,1,1.0,83.5,1,69,183,1,1992-04-03,92,0.033
92LA00221,K2540,63,63,C-4,K3884,63,50,5.0,06,1,,0403,94,8,3,1,8.0,1,2,K6053,63,68,06,,0,,,,,,,,,W,2,,0,0,0,1,1,1.0,34.3,1,41,183,1,1992-04-03,92,0.033
92LA00222,K2552,63,61,C-6,K5086,63,50,5.0,06,1,,0405,96,8,3,3,11.5,1,1,K6122,63,68,06,,0,,,,,ENTR,,21,,W,1,,1,1,2,1,1,1.0,94.8,1,75,183,1,1992-04-05,92,0.026
92LA00223,K2552,63,61,C-6,K5086,63,50,5.0,06,1,,0405,96,8,3,2,11.1,1,1,K6123,63,68,06,,0,,,,,HAIRY,,,,W,2,,0,0,0,1,1,1.0,75.7,1,58,183,1,1992-04-05,92,0.026
92LA00224,K2554,63,63,C-7,K5032,63,50,5.0,06,1,,0406,97,8,4,2,8.2,1,1,K6178,63,68,06,,0,,,,,4TEATS,,,,W,1,,1,1,2,1,1,1.0,45.4,1,33,183,1,1992-04-06,92,0.033
92LA00225,K2554,63,63,C-7,K5032,63,50,5.0,06,1,,0406,97,8,4,2,11.1,1,1,K6179,63,68,06,,0,,,,,CONTR.TENDONS,,,,W,2,,0,0,0,1,1,1.0,65.2,1,50,183,1,1992-04-06,92,0.033
