UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,BOND,Y5A,LOC_DEATH,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBRN,TB,BOSE,DAYDIS,MILK,ABEWE,DISP,STMD,FONO,FOPU,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT2,CDNO,YR
85LA00139,1985-04-02,1,Y8046,02,,70,704,P8696,01,,1,,60,1,1,30,,1,92,8,1,0,5,,,30,,,Y5392,02,0,88,70,2,1,,0,0,11.7,10,,,2,85
85LA00140,1985-04-04,1,Y8108,02,1,71,713,P8738,01,,1,,60,1,1,30,,1,94,5,0,0,2,04,,30,,,Y7319,02,1,82,71,6,1,,1,1,10.4,10,,,1,85
85LA00141,1985-03-31,2,Y7979,02,1,71,714,P8743,01,,1,,60,0,1,30,,1,90,5,0,0,2,,,30,,,Y7004,02,1,94,71,6,1,,1,1,10.7,10,,,1,85
85LA00142,1985-04-09,2,Y8304,02,1,70,702,P8751,01,,1,,60,0,1,30,,3,99,9,0,0,2,,,30,,,Y5213,02,1,79,70,2,1,,1,3,9.4,10,,,1,85
85LA00143,1985-04-09,2,Y8305,02,,70,702,P8751,01,,1,,60,0,1,30,,1,99,9,1,0,2,,,30,,,Y5213,02,0,68,70,2,1,,0,0,9.0,10,,,2,85
85LA00144,1985-04-09,1,Y8303,02,,70,702,P8751,01,,,O,60,0,1,30,,1,99,9,1,107,2,,3,30,,&,Y5213,02,0,0,70,2,1,93,0,0,8.6,0,,,3,85
85LA00145,1985-03-25,2,Y7819,02,1,71,713,P8765,01,,1,,60,0,1,30,,1,84,9,0,0,3,,,30,,,Y7319,02,1,73,71,6,1,,1,3,7.1,10,,,1,85
85LA00146,1985-03-25,2,Y7820,02,,71,713,P8765,01,,1,,60,0,1,30,,1,84,9,0,0,3,,,30,,,Y7319,02,0,72,71,6,1,,0,0,8.8,10,,,2,85
85LA00147,1985-03-25,1,Y7821,02,,71,713,P8765,01,,,,60,0,1,30,,1,84,9,0,85,3,,6,30,,,Y7319,02,0,0,71,6,1,29,0,0,4.2,0,59,,3,85
85LA00148,1985-04-06,1,Y8198,02,1,70,701,P8784,01,,1,,60,1,1,30,,1,96,8,1,0,3,,,30,,,Y5169,02,1,78,70,2,1,,1,2,12.1,10,,,1,85
85LA00149,1985-04-06,2,Y8199,02,,70,701,P8784,01,,1,,60,1,1,30,,1,96,8,0,0,3,,,30,,,Y5169,02,0,79,70,2,1,,0,0,10.3,10,15,,2,85
85LA00150,1985-04-07,2,Y8203,02,1,70,703,P8796,01,,1,,60,1,1,30,,1,97,9,0,0,3,,,30,,,Y5093,02,1,80,70,2,1,,1,3,11.6,10,,,1,85
85LA00151,1985-04-07,2,Y8204,02,,70,703,P8796,01,,1,,60,1,1,30,,1,97,9,1,0,3,,,30,,&,Y5093,02,0,68,70,2,1,,0,0,9.5,5,,,2,85
85LA00152,1985-04-07,2,,,,70,703,P8796,01,,,,60,1,1,30,,1,97,9,,0,3,,1,30,,,Y5093,02,0,0,70,2,0,,0,0,11.6,0,,,3,85
85LA00153,1985-04-02,1,Y8037,02,1,70,704,P8803,01,,1,,60,1,1,30,,1,92,8,0,0,3,,,30,,,Y5392,02,1,81,70,2,1,,1,2,13.9,10,,,1,85
85LA00154,1985-04-02,2,Y8038,02,,70,704,P8803,01,,1,,60,1,1,30,,1,92,8,1,0,3,,,30,,,Y5392,02,0,69,70,2,1,,0,0,10.2,10,,,2,85
85LA00155,1985-04-10,2,Y8313,02,1,71,711,P8808,01,,1,,60,1,1,30,,1,100,9,0,0,2,44,,30,,,Y7286,02,1,69,71,6,1,,1,3,7.6,10,,,1,85
85LA00156,1985-04-10,1,Y8314,02,,71,711,P8808,01,,1,,60,1,1,30,,1,100,9,1,0,2,,,30,,,Y7286,02,0,65,71,6,1,,0,0,7.5,10,,,2,85
85LA00157,1985-04-10,2,Y8315,02,,71,711,P8808,01,,1,,60,1,1,30,,1,100,9,0,0,2,,,30,,&,Y7286,02,0,44,71,6,1,,0,0,9.4,5,,,3,85
85LA00158,,,,,1,70,701,Y0038,02,,,,50,1,,30,4,,0,,,0,,,,30,,,Y5169,02,1,0,70,2,0,,0,0,0.0,0,,,1,85
85LA00159,1985-01-08,2,X0283,80,1,00,701,Y0038,02,,1,,50,1,1,00,3,1,8,5,0,0,2,30,,30,,,00000,00,1,55,70,0,1,,1,1,9.5,10,,,1,85
85LA00160,1985-04-01,2,Y7993,02,1,71,711,Y0042,02,,1,,50,1,1,30,,1,91,9,1,0,4,,,30,,,Y7286,02,1,67,71,6,1,,1,3,6.0,10,,,1,85
85LA00161,1985-04-01,2,Y7994,02,,71,711,Y0042,02,,1,,50,1,1,30,,1,91,9,0,0,4,,,30,,,Y7286,02,0,71,71,6,1,,0,0,8.2,10,,,2,85
85LA00162,1985-04-01,1,Y7995,02,,71,711,Y0042,02,,1,,50,1,1,30,,1,91,9,1,0,4,,,30,413619,-,Y7286,02,0,73,71,6,1,,0,0,9.2,5,,,3,85
85LA00163,1985-04-09,2,Y8308,02,1,71,712,Y0067,02,,1,,50,1,1,30,,1,99,8,0,0,2,,,30,,,Y7219,02,1,48,71,6,1,,1,2,6.6,10,,,1,85
85LA00164,1985-04-09,1,Y8309,02,,71,712,Y0067,02,,1,,50,1,1,30,,1,99,8,1,0,2,,,30,,,Y7219,02,0,45,71,6,1,,0,0,6.8,10,,,2,85
85LA00165,1985-03-29,2,Y7902,02,1,71,713,Y0084,02,,1,,50,1,1,30,,1,88,8,0,0,3,,,30,,,Y7319,02,1,64,71,6,1,,1,2,8.4,10,,,1,85
85LA00166,1985-03-29,1,Y7903,02,,71,713,Y0084,02,,1,,50,1,1,30,,1,88,8,1,0,3,,,30,,,Y7319,02,0,72,71,6,1,,0,0,8.3,10,,,2,85
85LA00167,1985-03-28,1,Y7878,02,1,71,711,Y0088,02,,1,,50,0,1,30,,1,87,8,1,0,2,44,,30,,,Y7286,02,1,70,71,6,1,,1,2,8.3,10,,,1,85
85LA00168,1985-03-28,2,Y7879,02,,71,711,Y0088,02,,,O,50,0,1,30,,1,87,8,0,94,2,,6,30,,&,Y7286,02,0,0,71,6,1,23,0,0,6.0,0,,,2,85
85LA00169,1985-03-28,2,Y7858,02,1,70,703,Y0111,02,,1,,50,1,1,30,,1,87,8,0,0,2,,,30,785902,+,Y5093,02,1,79,70,2,1,,1,2,8.4,15,,,1,85
85LA00170,1985-03-28,2,Y7860,02,,70,703,Y0111,02,,1,,50,1,1,30,,1,87,8,0,0,2,,,30,444019,-,Y5093,02,0,67,70,2,1,,0,0,8.4,5,,,2,85
85LA00171,1985-04-08,2,Y8247,02,1,70,704,Y0129,02,,1,,50,1,1,30,,1,98,5,1,0,2,,,30,,,Y5392,02,1,88,70,2,1,,1,1,10.6,10,,,1,85
85LA00172,1985-04-07,2,Y8220,02,1,70,701,Y0143,02,,1,,50,1,1,30,,1,97,8,1,0,4,,,30,,,Y5169,02,1,85,70,2,1,,1,2,11.6,10,,,1,85
85LA00173,1985-04-07,1,Y8221,02,,70,701,Y0143,02,,1,,50,1,1,30,,1,97,8,0,0,4,,,30,,,Y5169,02,0,73,70,2,1,,0,0,11.6,10,,,2,85
85LA00174,1985-04-08,2,Y8256,02,1,71,712,Y0147,02,,1,,50,0,1,30,,1,98,8,0,0,3,,,30,,,Y7219,02,1,77,71,6,1,,1,2,9.4,10,,,1,85
85LA00175,1985-04-08,1,Y8257,02,,71,712,Y0147,02,,1,,50,0,1,30,,1,98,8,1,0,3,,,30,,,Y7219,02,0,66,71,6,1,,0,0,10.2,10,,,2,85
85LA00176,1985-03-31,2,Y7974,02,1,71,713,Y0151,02,,1,,50,1,1,30,,1,90,8,1,0,3,,,30,,,Y7319,02,1,65,71,6,1,,1,2,8.9,10,,,1,85
85LA00177,1985-03-31,1,Y7975,02,,71,713,Y0151,02,,1,,50,1,1,30,,1,90,8,0,0,3,,,30,,,Y7319,02,0,78,71,6,1,,0,0,9.5,10,,,2,85
85LA00178,1985-04-03,1,Y8051,02,1,71,714,Y0156,02,,1,,50,1,1,30,,1,93,5,1,0,4,,,30,619019,+,Y7004,02,1,75,71,6,1,,1,1,10.2,15,,,1,85
85LA00179,1985-03-25,2,Y7815,02,1,71,711,Y0169,02,,,,50,0,1,30,,1,84,8,0,228,2,39,7,30,,,Y7286,02,1,0,71,6,1,97,1,2,5.5,0,,,1,85
85LA00180,1985-03-25,1,Y7816,02,,71,711,Y0169,02,,,,50,0,1,30,,1,84,8,0,190,2,,6,30,485894,-,Y7286,02,0,0,71,6,1,11,0,0,6.8,0,,,2,85
85LA00181,1985-04-11,1,Y8370,02,1,71,712,Y0184,02,,1,,50,0,1,30,,1,101,5,0,0,2,,,30,,,Y7219,02,1,75,71,6,1,,1,1,10.6,10,,,1,85
85LA00182,1985-04-10,2,Y8330,02,1,70,702,Y0192,02,,1,,50,0,1,30,,3,100,9,1,0,4,,,30,,&,Y5213,02,1,47,70,2,1,,1,3,8.5,5,,,1,85
85LA00183,1985-04-10,1,Y8331,02,,70,702,Y0192,02,,1,,50,0,1,30,,1,100,9,0,0,4,,,30,,,Y5213,02,0,75,70,2,1,,0,0,10.1,10,,,2,85
85LA00184,1985-04-10,1,Y8332,02,,70,702,Y0192,02,,1,,50,0,1,30,,1,100,9,1,0,4,,,30,,,Y5213,02,0,67,70,2,1,,0,0,10.7,10,,,3,85
85LA00185,1985-04-10,1,Y8349,02,1,71,713,Y0198,02,,1,,50,0,1,30,,1,100,8,0,0,5,42,,30,,,Y7319,02,1,76,71,6,1,,1,2,13.2,10,,,1,85
85LA00186,1985-04-10,2,Y8350,02,,71,713,Y0198,02,,1,,50,0,1,30,,1,100,8,1,0,5,,,30,,,Y7319,02,0,70,71,6,1,,0,0,10.4,10,,,2,85
85LA00187,1985-04-05,1,Y8159,02,1,70,703,Y0206,02,,1,,50,1,1,30,,1,95,8,1,0,3,,,30,,,Y5093,02,1,81,70,2,1,,1,2,12.6,10,,,1,85
85LA00188,1985-04-05,2,Y8160,02,,70,703,Y0206,02,,1,,50,1,1,30,,1,95,8,0,0,3,,,30,,,Y5093,02,0,70,70,2,1,,0,0,9.8,10,,,2,85
85LA00189,1985-04-05,2,Y8137,02,1,71,714,Y0221,02,,1,,50,1,1,30,,1,95,9,0,0,4,11,,30,,,Y7004,02,1,77,71,6,1,,1,3,9.1,10,,,1,85
85LA00190,1985-04-05,1,Y8138,02,,71,714,Y0221,02,,1,,50,1,1,30,,1,95,9,1,0,4,,,30,,,Y7004,02,0,84,71,6,1,,0,0,11.2,10,,,2,85
85LA00191,1985-04-05,2,Y8139,02,,71,714,Y0221,02,,1,,50,1,1,30,,1,95,9,0,0,4,,,30,300102,-,Y7004,02,0,65,71,6,1,,0,0,6.9,5,,,3,85
85LA00192,1985-04-02,1,Y8040,02,1,71,712,Y0223,02,,1,,50,1,1,30,,1,92,9,1,0,3,,,30,,,Y7219,02,1,62,71,6,1,,1,3,7.5,10,,,1,85
85LA00193,1985-04-02,1,Y8039,02,,71,712,Y0223,02,,1,,50,1,1,30,,1,92,9,0,0,3,,,30,,,Y7219,02,0,81,71,6,1,,0,0,9.3,10,,,2,85
85LA00194,1985-04-02,2,,,,71,712,Y0223,02,,,,50,1,1,30,,1,92,9,,0,3,,1,30,,,Y7219,02,0,0,71,6,0,,0,0,9.5,0,,,3,85
85LA00195,1985-04-09,1,Y8281,02,1,70,704,Y0227,02,,1,,50,1,1,30,,1,99,8,1,0,4,,,30,,,Y5392,02,1,65,70,2,1,,1,2,9.3,10,,,1,85
85LA00196,1985-04-09,1,Y8282,02,,70,704,Y0227,02,,1,,50,1,1,30,,1,99,8,0,0,4,,,30,,,Y5392,02,0,61,70,2,1,,0,0,10.0,10,,,2,85
85LA00197,1985-03-30,,,,1,71,714,Y0228,02,,,,50,1,,30,,,89,0,,0,1,,0,30,,,Y7004,02,1,0,71,6,0,,1,1,0.0,0,,,1,85
85LA00198,1985-03-31,2,Y7962,02,1,71,711,Y0281,02,,1,,50,1,1,30,,1,90,8,0,0,3,,,30,,,Y7286,02,1,77,71,6,1,,1,2,9.8,10,,,1,85
85LA00199,1985-03-31,1,Y7963,02,,71,711,Y0281,02,,1,,50,1,1,30,,1,90,8,1,0,3,,,30,,,Y7286,02,0,67,71,6,1,,0,0,10.0,10,,,2,85
85LA00200,1985-03-30,1,Y7940,02,1,71,713,Y0290,02,,1,,50,1,1,30,,1,89,8,0,0,4,10,,30,,,Y7319,02,1,75,71,6,1,,1,2,10.2,10,,,1,85
85LA00201,1985-03-30,1,Y7941,02,,71,713,Y0290,02,,1,,50,1,1,30,,1,89,8,1,0,4,,,30,,,Y7319,02,0,61,71,6,1,,0,0,9.7,10,,,2,85
85LA00202,1985-04-06,1,Y8200,02,1,70,701,Y0304,02,,,,50,1,1,30,,1,96,5,1,228,2,,7,30,,,Y5169,02,1,0,70,2,1,97,1,1,9.3,0,,,1,85
85LA00203,1985-03-27,1,Y7855,02,1,71,714,Y0316,02,,1,,50,1,1,30,,1,86,8,1,0,4,,,30,,,Y7004,02,1,73,71,6,1,,1,2,9.2,10,,,1,85
85LA00204,1985-03-27,2,Y7856,02,,71,714,Y0316,02,,1,,50,1,1,30,,1,86,8,0,0,4,,,30,,,Y7004,02,0,74,71,6,1,,0,0,10.0,10,,,2,85
85LA00205,1985-03-30,1,Y7922,02,1,70,702,Y0327,02,,1,,50,1,1,30,,1,89,8,1,0,2,,,30,,,Y5213,02,1,81,70,2,1,,1,2,10.1,10,,,1,85
85LA00206,1985-03-30,1,Y7923,02,,70,702,Y0327,02,,1,,50,1,1,30,,1,89,8,0,0,2,,,30,,,Y5213,02,0,69,70,2,1,,0,0,7.9,10,,,2,85
85LA00207,1985-04-09,2,Y8266,02,1,70,703,Y0328,02,,1,,50,1,1,30,,3,99,8,0,0,1,04,,30,,,Y5093,02,1,61,70,2,1,,1,2,7.4,10,,,1,85
85LA00208,1985-04-09,2,Y8267,02,,70,703,Y0328,02,,1,,50,1,1,30,,1,99,8,1,0,1,,,30,,&,Y5093,02,0,41,70,2,1,,0,0,8.3,5,,,2,85
85LA00209,1985-04-08,1,Y8248,02,1,71,711,Y0336,02,,1,,50,1,1,30,,1,98,8,1,0,4,,,30,,,Y7286,02,1,73,71,6,1,,1,2,9.7,10,,,1,85
85LA00210,1985-04-08,1,Y8249,02,,71,711,Y0336,02,,1,,50,1,1,30,,1,98,8,0,0,4,,,30,,,Y7286,02,0,78,71,6,1,,0,0,9.9,10,,,2,85
85LA00211,1985-04-04,1,Y8119,02,1,70,704,Y0342,02,,1,,50,1,1,30,,1,94,8,0,0,4,,,30,,,Y5392,02,1,79,70,2,1,,1,2,10.4,10,,,1,85
85LA00212,1985-04-04,2,Y8120,02,,70,704,Y0342,02,,1,,50,1,1,30,,1,94,8,1,0,4,,,30,,,Y5392,02,0,85,70,2,1,,0,0,11.2,10,,,2,85
85LA00213,1985-04-09,2,Y8280,02,1,70,701,Y0384,02,,1,,50,0,1,30,,1,99,7,1,0,4,,,30,647719,+,Y5169,02,1,68,70,2,1,,1,2,7.7,15,,,1,85
85LA00214,1985-04-09,2,,,,70,701,Y0384,02,,,,50,0,1,30,,1,99,7,,0,4,,1,30,,,Y5169,02,0,0,70,2,0,,0,0,8.2,0,,,2,85
85LA00215,1985-04-06,2,Y8175,02,1,70,702,Y0403,02,,1,,50,0,1,30,,1,96,8,0,0,3,,,30,,,Y5213,02,1,73,70,2,1,,1,2,8.5,10,,,1,85
85LA00216,1985-04-06,1,Y8176,02,,70,702,Y0403,02,,1,,50,0,1,30,,1,96,8,1,0,3,,,30,,,Y5213,02,0,60,70,2,1,,0,0,6.4,10,,,2,85
85LA00217,1985-03-29,2,Y7904,02,1,71,712,Y0430,02,,1,,50,0,1,30,,1,88,8,1,0,3,,,30,,,Y7219,02,1,73,71,6,1,,1,2,9.8,10,03,,1,85
85LA00218,1985-03-29,2,Y7905,02,,71,712,Y0430,02,,1,,50,0,1,30,,3,88,8,0,0,3,,,30,,,Y7219,02,0,68,71,6,1,,0,0,6.1,10,,,2,85
85LA00219,1985-04-09,2,Y8299,02,1,70,704,Y0432,02,,1,,50,1,1,30,,1,99,8,1,0,2,,,30,,,Y5392,02,1,67,70,2,1,,1,2,10.4,10,,,1,85
85LA00220,1985-04-09,2,Y8300,02,,70,704,Y0432,02,,1,,50,1,1,30,,1,99,8,0,0,2,,,30,,,Y5392,02,0,69,70,2,1,,0,0,8.9,10,,,2,85
85LA00221,1985-03-29,1,Y7890,02,1,71,713,Y0444,02,,1,,50,1,1,30,,1,88,8,0,0,4,,,30,,,Y7319,02,1,98,71,6,1,,1,2,9.5,10,,,1,85
85LA00222,1985-03-29,1,Y7891,02,,71,713,Y0444,02,,,X,50,1,1,30,,1,88,8,1,121,4,,6,30,,,Y7319,02,0,0,71,6,1,23,0,0,9.2,0,,,2,85
85LA00223,1985-03-31,1,Y7943,02,1,70,701,Y0455,02,,1,,50,1,1,30,,1,90,9,1,0,5,,,30,,,Y5169,02,1,67,70,2,1,,1,3,8.3,10,,,1,85
85LA00224,1985-03-31,2,Y7944,02,,70,701,Y0455,02,,1,,50,1,1,30,,1,90,9,0,0,5,,,30,,,Y5169,02,0,71,70,2,1,,0,0,8.2,10,,,2,85
85LA00225,1985-03-31,1,Y7945,02,,70,701,Y0455,02,,1,,50,1,1,30,,1,90,9,1,0,5,,,30,961362,-,Y5169,02,0,76,70,2,1,,0,0,11.2,5,,,3,85
85LA00226,1985-04-03,1,Y8056,02,1,71,713,Y1408,02,,1,,40,1,1,30,,1,93,8,1,0,3,,,30,,,Y7319,02,1,64,71,6,1,,1,2,8.9,10,,,1,85
85LA00227,1985-04-03,2,Y8057,02,,71,713,Y1408,02,,1,,40,1,1,30,,1,93,8,0,0,3,,,30,,,Y7319,02,0,66,71,6,1,,0,0,6.5,10,,,2,85
85LA00228,1985-04-02,2,Y8030,02,1,71,711,Y1414,02,,1,,40,0,1,30,,1,92,8,1,0,2,,,30,,,Y7286,02,1,85,71,6,1,,1,2,8.0,10,,,1,85
85LA00229,1985-04-02,2,Y8034,02,,71,711,Y1414,02,,1,,40,0,1,30,,1,92,8,0,0,2,,,30,063763,-,Y7286,02,0,46,71,6,1,,0,0,5.0,5,,,2,85
85LA00230,1985-04-08,2,Y8233,02,1,71,714,Y1419,02,,1,,40,1,1,30,,1,98,5,1,0,2,,,30,,,Y7004,02,1,92,71,6,1,,1,1,10.5,10,,,1,85
85LA00231,1985-04-13,2,Y8400,02,1,70,701,Y1427,02,,1,,40,1,1,30,,1,103,8,1,0,5,07,,30,,,Y5169,02,1,72,70,2,1,,1,2,9.6,10,,,1,85
85LA00232,1985-04-13,2,Y8401,02,,70,701,Y1427,02,,1,,40,1,1,30,,1,103,8,0,0,5,,,30,,,Y5169,02,0,73,70,2,1,,0,0,11.4,10,,,2,85
85LA00233,1985-04-08,1,Y8238,02,1,71,713,Y1432,02,,1,,40,1,1,30,,1,98,8,1,0,5,,,30,,,Y7319,02,1,74,71,6,1,,1,2,12.9,10,,,1,85
85LA00234,1985-04-08,2,Y8239,02,,71,713,Y1432,02,,1,,40,1,1,30,,1,98,8,0,0,5,,,30,,,Y7319,02,0,65,71,6,1,,0,0,10.0,10,,,2,85
85LA00235,1985-04-11,1,Y8367,02,1,70,702,Y1440,02,,1,,40,0,1,30,,1,101,9,1,0,3,,,30,,,Y5213,02,1,72,70,2,1,,1,3,9.9,10,,,1,85
85LA00236,1985-04-11,2,Y8368,02,,70,702,Y1440,02,,1,,40,0,1,30,,1,101,9,0,0,3,,,30,,,Y5213,02,0,75,70,2,1,,0,0,7.0,10,,,2,85
85LA00237,1985-04-11,2,Y8369,02,,70,702,Y1440,02,,1,,40,0,1,30,,1,101,9,1,0,3,,,30,,&,Y5213,02,0,36,70,2,1,,0,0,6.2,5,,,3,85
85LA00238,1985-04-01,2,Y7999,02,1,71,712,Y1445,02,,1,,40,1,1,30,,1,91,9,1,0,3,,,30,,,Y7219,02,1,78,71,6,1,,1,3,8.5,10,,,1,85
85LA00239,1985-04-01,2,Y8000,02,,71,712,Y1445,02,,1,,40,1,1,30,,1,91,9,0,0,3,,,30,,,Y7219,02,0,77,71,6,1,,0,0,7.4,10,,,2,85
85LA00240,1985-04-01,2,,,,71,712,Y1445,02,,,,40,1,1,30,,1,91,9,,0,3,,1,30,,,Y7219,02,0,0,71,6,0,,0,0,8.5,0,,,3,85
85LA00241,1985-04-06,2,Y8170,02,1,71,714,Y1454,02,,1,,40,1,1,30,,1,96,8,1,0,5,,,30,,,Y7004,02,1,72,71,6,1,,1,2,8.2,10,,,1,85
85LA00242,1985-04-06,1,Y8171,02,,71,714,Y1454,02,,1,,40,1,1,30,,1,96,8,0,0,5,,,30,,,Y7004,02,0,80,71,6,1,,0,0,9.3,10,,,2,85
85LA00243,1985-04-04,1,Y8129,02,1,71,711,Y1466,02,,1,,40,1,1,30,,1,94,8,1,0,3,,,30,,,Y7286,02,1,80,71,6,1,,1,2,9.0,10,,,1,85
85LA00244,1985-04-04,1,Y8130,02,,71,711,Y1466,02,,1,,40,1,1,30,,1,94,8,0,0,3,,,30,,,Y7286,02,0,74,71,6,1,,0,0,8.4,10,,,2,85
85LA00245,1985-04-09,1,Y8288,02,1,70,703,Y1472,02,,1,,40,1,1,30,,1,99,9,1,0,3,,,30,,,Y5093,02,1,68,70,2,1,,1,3,9.9,10,,,1,85
85LA00246,1985-04-09,1,Y8289,02,,70,703,Y1472,02,,1,,40,1,1,30,,1,99,9,0,0,3,,,30,,,Y5093,02,0,73,70,2,1,,0,0,8.4,10,,,2,85
85LA00247,1985-04-09,1,Y8290,02,,70,703,Y1472,02,,,O,40,1,1,30,,1,99,9,1,101,3,,3,30,,&,Y5093,02,0,0,70,2,1,93,0,0,7.0,0,,,3,85
85LA00248,1985-04-06,1,Y8177,02,1,70,704,Y1480,02,,1,,40,1,1,30,,1,96,8,0,0,3,,,30,,,Y5392,02,1,75,70,2,1,,1,2,11.0,10,,,1,85
85LA00249,1985-04-06,2,Y8178,02,,70,704,Y1480,02,,1,,40,1,1,30,,1,96,8,1,0,3,,,30,,,Y5392,02,0,76,70,2,1,,0,0,9.4,10,,,2,85
85LA00250,1985-03-30,1,Y7938,02,1,70,703,Y1511,02,,1,,40,1,1,30,,1,89,8,0,0,4,,,30,,,Y5093,02,1,72,70,2,1,,1,2,10.6,10,,,1,85
85LA00251,1985-03-30,2,Y7939,02,,70,703,Y1511,02,,1,,40,1,1,30,,3,89,8,1,0,4,,,30,,,Y5093,02,0,76,70,2,1,,0,0,8.3,10,,,2,85
85LA00252,1985-04-09,1,Y8262,02,1,71,712,Y1515,02,,1,,40,0,1,30,,1,99,8,1,0,3,,,30,,,Y7219,02,1,70,71,6,1,,1,2,11.0,10,,,1,85
85LA00253,1985-04-09,1,Y8263,02,,71,712,Y1515,02,,1,,40,0,1,30,,1,99,8,0,0,3,,,30,,,Y7219,02,0,75,71,6,1,,0,0,12.1,10,,,2,85
85LA00254,1985-04-04,1,Y8090,02,1,71,713,Y1522,02,,1,,40,1,1,30,,1,94,8,1,0,4,,,30,,,Y7319,02,1,72,71,6,1,,1,2,13.1,10,,,1,85
85LA00255,1985-04-04,2,Y8091,02,,71,713,Y1522,02,,1,,40,1,1,30,,1,94,8,0,0,4,,,30,,,Y7319,02,0,67,71,6,1,,0,0,9.7,10,,,2,85
85LA00256,,,,,1,70,703,Y1524,02,,,,40,1,,30,,,0,,,0,,,,30,,,Y5093,02,1,0,70,2,0,,0,0,0.0,0,,,1,85
85LA00257,1985-04-07,1,Y8213,02,1,70,701,Y1542,02,,1,,40,1,1,30,,1,97,8,0,0,3,,,30,,,Y5169,02,1,87,70,2,1,,1,2,12.8,10,,,1,85
85LA00258,1985-04-07,2,Y8214,02,,70,701,Y1542,02,,1,,40,1,1,30,,1,97,8,1,0,3,,,30,,,Y5169,02,0,58,70,2,1,,0,0,8.8,10,,,2,85
85LA00259,1985-04-10,1,Y8343,02,1,71,714,Y1549,02,,1,,40,1,1,30,,1,100,8,0,0,2,,,30,,,Y7004,02,1,64,71,6,1,,1,2,8.3,10,,,1,85
85LA00260,1985-04-10,2,Y8344,02,,71,714,Y1549,02,,1,,40,1,1,30,,1,100,8,1,0,2,,,30,,,Y7004,02,0,59,71,6,1,,0,0,8.2,10,,,2,85
85LA00261,1985-04-10,2,Y8311,02,1,71,711,Y1556,02,,1,,40,1,1,30,,1,100,8,0,0,2,,,30,,,Y7286,02,1,74,71,6,1,,1,2,7.8,10,,,1,85
85LA00262,1985-04-10,1,Y8312,02,,71,711,Y1556,02,,1,,40,1,1,30,,1,100,8,1,0,2,,,30,,,Y7286,02,0,69,71,6,1,,0,0,9.5,10,,,2,85
85LA00263,1985-03-30,2,Y7926,02,1,70,704,Y1563,02,,1,,40,1,1,30,,1,89,8,0,0,1,04,,30,725201,-,Y5392,02,1,62,70,2,1,,1,2,8.6,5,,,1,85
85LA00264,1985-03-30,2,Y7927,02,,70,704,Y1563,02,,1,,40,1,1,30,,1,89,8,1,0,1,,,30,920262,-,Y5392,02,0,60,70,2,1,,0,0,7.9,5,,,2,85
85LA00265,1985-04-03,1,Y8061,02,1,70,702,Y1572,02,,1,,40,1,1,30,,1,93,8,1,0,4,,,30,,,Y5213,02,1,82,70,2,1,,1,2,10.4,10,,,1,85
85LA00266,1985-04-03,2,Y8062,02,,70,702,Y1572,02,,1,,40,1,1,30,,1,93,8,0,0,4,,,30,,,Y5213,02,0,85,70,2,1,,0,0,8.6,10,,,2,85
85LA00267,1985-04-03,2,Y8081,02,1,71,713,Y1578,02,,1,,40,1,1,30,,1,93,9,1,0,3,,,30,,,Y7319,02,1,70,71,6,1,,1,3,7.9,10,02,,1,85
85LA00268,1985-04-03,2,Y8082,02,,71,713,Y1578,02,,1,,40,1,1,30,,1,93,9,0,0,3,,,30,,,Y7319,02,0,60,71,6,1,,0,0,6.3,10,,,2,85
85LA00269,1985-04-03,2,Y8083,02,,71,713,Y1578,02,,1,,40,1,1,30,,1,93,9,1,0,3,,,30,,&,Y7319,02,0,36,71,6,1,,0,0,6.1,5,,,3,85
85LA00270,1985-04-03,2,Y8073,02,1,71,712,Y1588,02,,1,,40,1,1,30,,1,93,8,1,0,4,,,30,,,Y7219,02,1,67,71,6,1,,1,2,5.8,10,,,1,85
85LA00271,1985-04-03,1,Y8074,02,,71,712,Y1588,02,,1,,40,1,1,30,,2,93,8,0,0,4,,,30,,,Y7219,02,0,67,71,6,1,,0,0,6.6,10,,,2,85
85LA00272,1985-03-27,2,Y7831,02,1,71,714,Y1589,02,,1,,40,1,1,30,,1,86,8,1,0,3,38,,30,,,Y7004,02,1,58,71,6,1,,1,2,7.2,10,,,1,85
85LA00273,1985-03-27,1,Y7832,02,,71,714,Y1589,02,,1,,40,1,1,30,,1,86,8,0,0,3,,,30,,,Y7004,02,0,78,71,6,1,,0,0,7.0,10,,,2,85
85LA00274,1985-04-05,2,Y8146,02,1,71,711,Y1591,02,,1,,40,1,1,30,,3,95,9,1,0,3,,,30,,,Y7286,02,1,68,71,6,1,,1,3,6.8,10,,,1,85
85LA00275,1985-04-05,1,Y8147,02,,71,711,Y1591,02,,,P,40,1,1,30,,1,95,9,0,124,3,,6,30,,,Y7286,02,0,0,71,6,1,01,0,0,7.1,0,,,2,85
85LA00276,1985-04-05,1,Y8148,02,,71,711,Y1591,02,,,O,40,1,1,30,,3,95,9,1,104,3,,3,30,,&,Y7286,02,0,0,71,6,1,93,0,0,7.2,0,,,3,85
