UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
95LA00110,95,A0407,04,73,744,A0478,04,1.5,30,2,6,y,,0419,109,8,3,3,7.8,1,1,A2420,04,73,30,,0,,,,,CONJUNCTIVITI,,,-FL,J,1,,1,1,2,1,1,1.0,58,1,36,181,H,1995-04-19,0.051
95LA00111,95,A0407,04,73,744,A0478,04,1.5,30,2,6,y,,0419,109,8,3,2,7.5,1,2,A2421,04,73,30,,0,,,,,,,,-FL,J,2,,0,0,0,1,1,1.0,65,1,42,181,H,1995-04-19,0.051
95LA00112,95,A0411,04,73,741,A0485,04,1.5,30,2,6,y,,0419,109,8,3,3,8.1,1,1,A2386,04,73,30,,0,,,,,,,,-FL,J,1,,1,1,2,1,1,1.0,65,1,42,181,H,1995-04-19,0.029
95LA00113,95,A0411,04,73,741,A0485,04,1.5,30,2,6,y,,0419,109,8,3,2,7.8,1,1,A2387,04,73,30,,0,,,,,"HAIRY,4TEATS",,,-FL,J,2,,0,0,0,1,1,1.0,71,1,44,181,H,1995-04-19,0.029
95LA00114,95,A0424,04,72,742,A0560,04,1.5,30,2,6,y,,0426,116,8,3,2,9.0,1,1,A2543,04,73,30,,0,,,,,,,,-FL,J,1,,1,1,2,1,1,1.0,67,1,39,181,H,1995-04-26,0.038
95LA00115,95,A0424,04,72,742,A0560,04,1.5,30,2,6,y,,0426,116,8,3,2,8.9,1,1,A2544,04,73,30,,0,,,,,,,,-FL,J,2,,0,0,0,1,1,1.0,69,1,43,181,H,1995-04-26,0.038
95LA00116,95,A0425,04,73,743,A0386,04,1.5,30,2,6,y,,0415,105,5,3,2,10.6,1,1,A2151,04,73,30,,0,,,,,URI,,,-FL,J,1,,1,1,1,1,1,1.0,82,1,58,181,H,1995-04-15,0.037
95LA00117,95,A0428,04,73,744,00000,97,1.5,30,2,6,y,X,0502,122,5,3,2,11.4,5,1,Z3381,81,00,80,,0,,,,,,,,-FL,J,1,2,1,1,1,1,1,1.0,102,1,55,181,2,1995-05-02,0.0
95LA00118,95,A0433,04,73,741,A0485,04,1.5,30,2,6,y,,0408,98,8,1,2,9.3,1,1,A1893,04,73,30,,0,,,,THIN WORMS?,,,,-FL,J,1,,1,1,2,1,1,1.0,81,1,67,181,H,1995-04-08,0.024
95LA00119,95,A0433,04,73,741,A0485,04,1.5,30,2,6,y,,0408,98,8,1,3,9.4,1,1,A1894,04,73,30,3,100,93,,8,,,,,-FL,J,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-08,0.024
95LA00120,95,A0445,04,73,742,A0560,04,1.5,30,2,6,y,,0401,91,5,3,2,9.2,1,1,A1770,04,73,30,,0,,,,,,,,-FL,Y,1,,1,1,1,1,1,1.0,79,1,66,180,1,1995-04-01,0.032
95LA00121,95,A0446,04,73,743,A0386,04,1.5,30,2,6,y,,0416,106,5,3,3,14.3,1,1,A2200,04,73,30,,0,,,,,,,,-FL,J,1,,1,1,1,1,1,1.0,86,1,66,181,H,1995-04-16,0.035
95LA00122,95,A0448,04,72,744,A0478,04,1.5,30,2,6,y,,0416,106,8,3,3,8.6,1,3,A2198,04,73,30,,0,,,,,,,,-FL,J,1,,1,1,2,1,1,1.0,75,1,55,181,H,1995-04-16,0.039
95LA00123,95,A0448,04,72,744,A0478,04,1.5,30,2,6,y,,0416,106,8,3,2,6.3,1,1,A2199,04,73,30,6,108,23,,,,,,,-FL,J,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-16,0.039
95LA00124,95,A0455,04,73,741,A0485,04,1.5,30,2,6,y,,0411,101,5,3,3,12.0,1,1,A2013,04,73,30,,0,,,,,,,,-FL,Y,1,,1,1,1,1,1,1.0,86,1,64,181,H,1995-04-11,0.034
95LA00125,95,A0456,04,73,742,A0560,04,1.5,30,2,6,y,,0416,106,8,2,2,7.5,1,1,A2187,04,73,30,,0,,,,,,,,-FL,J,1,,1,1,2,1,1,1.0,67,1,44,181,H,1995-04-16,0.032
95LA00126,95,A0456,04,73,742,A0560,04,1.5,30,2,6,y,,0416,106,8,2,2,7.3,1,1,A2188,04,73,30,,0,,,,,,,,-FL,J,2,,0,0,0,1,1,1.0,59,1,40,181,H,1995-04-16,0.032
95LA00127,95,A0460,04,73,743,A0386,04,1.5,30,2,6,y,,0417,107,8,2,2,9.8,1,1,A2271,04,73,30,,0,,,,,R.EYE TRT,,,-FL,Y,1,,1,1,2,1,1,1.0,77,1,67,181,H,1995-04-17,0.051
95LA00128,95,A0460,04,73,743,A0386,04,1.5,30,2,6,y,,0417,107,8,2,3,8.9,1,1,A2272,04,73,30,3,108,93,,8,,,,,-FL,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-17,0.051
95LA00129,95,A0468,04,73,741,A0485,04,1.5,30,2,6,y,,0412,102,8,0,2,9.0,1,1,A2064,04,73,30,3,103,93,,8,"DEAD,DYSTOCIA",,,,-FL,J,1,,1,1,2,1,0,0.0,0,,0,0,,1995-04-12,0.033
95LA00130,95,A0468,04,73,741,A0485,04,1.5,30,2,6,y,,0412,102,8,0,2,10.0,1,1,A2065,04,73,30,3,103,93,,8,,,,,-FL,J,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-12,0.033
95LA00131,95,A0473,04,72,744,A0478,04,1.5,30,2,6,y,,0408,98,7,3,2,6.5,1,1,,,73,30,1,0,,,,,,,,-FL,J,2,,0,0,0,0,0,0.0,0,,0,0,,1995-04-08,0.0
95LA00132,95,A0473,04,72,744,A0478,04,1.5,30,2,6,y,,0408,98,7,3,2,6.5,1,1,,,73,30,6,98,67,A194804,+,DYSTOCIA 95,"WEAK,COLD",,,-FL,J,1,,1,1,2,1,0,0.5,0,,0,0,,1995-04-08,0.0
95LA00133,95,A0476,04,73,742,A0560,04,1.5,30,2,6,y,,0415,105,8,3,3,8.7,1,1,A2183,04,73,30,,0,,,,MASTITIS @VET,,,,-FL,J,1,,1,1,2,1,1,1.0,64,1,37,181,H,1995-04-15,0.045
95LA00134,95,A0476,04,73,742,A0560,04,1.5,30,2,6,y,,0415,105,8,3,2,8.0,1,1,A2184,04,73,30,3,135,93, VET,8,,,,,-FL,J,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-15,0.045
95LA00135,95,A0479,04,73,743,A0386,04,1.5,30,2,6,y,,0420,110,8,3,3,10.0,1,1,A2437,04,73,30,,0,,,,,,,,-FL,J,1,,1,1,2,1,1,1.0,61,1,43,181,H,1995-04-20,0.04
95LA00136,95,A0479,04,73,743,A0386,04,1.5,30,2,6,y,,0420,110,8,3,3,10.0,1,2,A2438,04,73,30,,0,,,,,,,,-FL,J,2,,0,0,0,1,1,1.0,72,1,46,181,H,1995-04-20,0.04
95LA00137,95,A0480,04,73,744,A0478,04,1.5,30,2,6,y,,0404,94,5,1,2,10.0,1,1,A1789,04,73,30,,0,,,,,,,,-FL,J,1,,1,1,1,1,1,1.0,77,1,69,181,H,1995-04-04,0.034
95LA00138,95,A0490,04,73,741,A0485,04,1.5,30,2,6,y,,0419,109,8,3,3,9.2,1,1,A2425,04,73,30,3,117,93, VET,8,,,,,-FL,J,1,,1,1,2,1,0,0.0,0,,0,0,,1995-04-19,0.023
95LA00139,95,A0490,04,73,741,A0485,04,1.5,30,2,6,y,,0419,109,8,3,3,11.0,1,1,A2426,04,73,30,,0,,,,,,,,-FL,J,2,,0,0,0,1,1,1.0,78,1,49,181,H,1995-04-19,0.023
95LA00140,95,A0495,04,73,742,A0560,04,1.5,30,2,6,y,,0412,102,8,3,3,9.1,1,1,A2046,04,73,30,,0,,,,,,,,-FL,Y,1,,1,1,2,1,1,1.0,74,1,53,181,H,1995-04-12,0.034
95LA00141,95,A0495,04,73,742,A0560,04,1.5,30,2,6,y,,0412,102,8,3,3,7.0,1,1,A2047,04,73,30,,0,,,,,,,,-FL,Y,2,,0,0,0,1,1,1.0,63,1,43,181,H,1995-04-12,0.034
95LA00142,95,A0497,04,73,743,A0386,04,1.5,30,2,6,y,,0415,105,5,2,1,7.8,1,1,A2155,04,73,30,3,110,93,,8,DEAD @JUG,"WEAK,HURT?",,,-FL,J,1,,1,1,1,1,0,0.0,0,,0,0,,1995-04-15,0.035
95LA00143,95,A0508,04,73,744,A0478,04,1.5,30,2,6,y,,0419,109,8,1,3,7.4,1,1,A2350,04,73,30,3,110,93,,8,,HAIRY,,,-FL,J,1,,1,1,2,1,0,0.0,0,,0,0,,1995-04-19,0.027
95LA00144,95,A0508,04,73,744,A0478,04,1.5,30,2,6,y,,0419,109,8,1,2,7.0,1,1,A2351,04,73,30,,0,,,,,,,,-FL,J,2,,0,0,0,1,1,1.0,72,1,44,181,H,1995-04-19,0.027
95LA00145,95,A0509,04,73,741,A0485,04,1.5,30,2,6,y,,0408,98,8,3,2,8.1,1,1,A1898,04,73,30,,0,,,,,,,,-FL,Y,1,,1,1,2,1,1,1.0,64,1,51,181,H,1995-04-08,0.101
95LA00146,95,A0509,04,73,741,A0485,04,1.5,30,2,6,y,,0408,98,8,3,2,7.8,1,1,A1899,04,73,30,,0,,,,,HAIRY,,,-FL,Y,2,,0,0,0,1,1,1.0,60,1,41,181,H,1995-04-08,0.101
95LA00147,95,A0510,04,73,742,A0560,04,1.5,30,2,6,y,,0415,105,8,2,3,5.8,1,1,A2169,04,73,30,3,106,93,,8,ABS L JAW -95,,,,-FL,Y,1,,1,1,2,1,0,0.0,0,,0,0,,1995-04-15,0.045
95LA00148,95,A0510,04,73,742,A0560,04,1.5,30,2,6,y,,0415,105,8,2,3,9.5,1,1,A2170,04,73,30,,0,,,,,,,,-FL,Y,2,,0,0,0,1,1,1.0,81,1,56,181,H,1995-04-15,0.045
95LA00149,95,A0520,04,73,743,A0386,04,1.5,30,2,6,y,,0407,97,8,3,2,7.0,1,1,A1874,04,73,30,,0,,,,,,,,-FL,Y,1,,1,1,2,1,1,1.0,39,1,27,181,H,1995-04-07,0.046
95LA00150,95,A0520,04,73,743,A0386,04,1.5,30,2,6,y,,0407,97,8,3,2,7.2,1,1,A1875,04,73,30,,0,,,,,HAIRY,,,-FL,Y,2,,0,0,0,1,1,1.0,57,1,42,181,H,1995-04-07,0.046
95LA00151,95,A0530,04,73,744,A0478,04,1.5,30,2,6,y,,0419,109,8,3,2,4.8,1,1,A2383,04,73,30,6,110,19,,,,RAT,,,-FL,J,1,,1,1,2,1,0,0.0,0,,0,0,,1995-04-19,0.036
95LA00152,95,A0530,04,73,744,A0478,04,1.5,30,2,6,y,,0419,109,8,3,3,9.0,1,1,A2384,04,73,30,,0,,,,,,,,-FL,J,2,,0,0,0,1,1,1.0,64,1,42,181,H,1995-04-19,0.036
95LA00153,95,A0531,04,73,741,A0485,04,1.5,30,2,6,y,,0414,104,9,4,3,6.6,1,1,A2132,04,73,30,,0,,,,,,,,-FL,J,1,,1,1,3,1,1,1.0,65,1,42,181,H,1995-04-14,0.098
95LA00154,95,A0531,04,73,741,A0485,04,1.5,30,2,6,y,,0414,104,9,4,2,6.8,1,2,A2133,04,73,30,,0,,,,,,,,-FL,J,2,,0,0,0,1,1,1.0,53,1,36,181,H,1995-04-14,0.098
95LA00155,95,A0531,04,73,741,A0485,04,1.5,30,2,6,y,,0414,104,9,4,2,8.5,1,1,A2134,04,73,30,,0,,T126144,-,,,,,-FL,J,3,,0,0,0,1,1,0.5,71,0,48,180,1,1995-04-14,0.098
95LA00156,95,A0541,04,73,742,A0560,04,1.5,30,2,6,y,,0405,95,8,2,2,8.3,1,1,A1810,04,73,30,,0,,,,,,,,-FL,Y,1,,1,1,2,1,1,1.0,69,1,53,181,H,1995-04-05,0.027
95LA00157,95,A0541,04,73,742,A0560,04,1.5,30,2,6,y,,0405,95,8,2,3,8.4,1,1,A1811,04,73,30,,0,,,9,,,,,-FL,Y,2,,0,0,0,1,1,1.0,82,1,56,181,H,1995-04-05,0.027
95LA00158,95,A0545,04,73,743,A0386,04,1.5,30,2,6,y,,0412,102,8,3,2,10.7,1,1,A2055,04,73,30,,0,,,,,CONJUNCTIVITI,,,-FL,Y,1,,1,1,2,1,1,1.0,78,1,61,181,H,1995-04-12,0.072
95LA00159,95,A0545,04,73,743,A0386,04,1.5,30,2,6,y,,0412,102,8,3,2,7.0,1,1,A2056,04,73,30,6,119,80,,,,,,,-FL,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-12,0.072
95LA00160,95,A0550,04,73,744,A0478,04,1.5,30,2,6,y,,0405,95,5,3,2,9.5,1,3,A1814,04,73,30,,0,,,,,,,,-FL,J,1,,1,1,1,1,1,1.0,77,1,62,181,H,1995-04-05,0.048
95LA00161,95,A0551,04,73,741,A0485,04,1.5,30,2,6,y,,0406,96,8,3,2,8.7,1,1,A1859,04,73,30,,0,,,,,,,,-FL,Y,1,,1,1,2,1,1,1.0,63,1,50,181,H,1995-04-06,0.11
95LA00162,95,A0551,04,73,741,A0485,04,1.5,30,2,6,y,,0406,96,8,3,3,7.6,1,1,A1860,04,73,30,,0,,,,,,,,-FL,Y,2,,0,0,0,1,1,1.0,54,1,38,181,H,1995-04-06,0.11
95LA00163,95,A0555,04,73,742,A0560,04,1.5,30,2,6,y,,0419,109,8,3,2,7.1,1,1,A2410,04,73,30,7,180,97,,,,,,,-FL,Y,1,,1,1,2,1,0,0.0,0,,0,0,2,1995-04-19,0.034
95LA00164,95,A0555,04,73,742,A0560,04,1.5,30,2,6,y,,0419,109,8,3,2,9.7,1,1,A2411,04,73,30,,0,,,,,,,,-FL,Y,2,,0,0,0,1,1,1.0,69,1,42,181,H,1995-04-19,0.034
95LA00165,95,A0558,04,73,744,A0478,04,1.5,30,2,6,y,,0414,104,8,3,3,10.2,1,1,A2135,04,73,30,,0,,,,,,,,-FL,J,1,,1,1,2,1,1,1.0,62,1,46,181,H,1995-04-14,0.047
95LA00166,95,A0558,04,73,744,A0478,04,1.5,30,2,6,y,,0414,104,8,3,2,9.8,1,1,A2136,04,73,30,,0,,,,,,,,-FL,J,2,,0,0,0,1,1,1.0,67,1,54,181,H,1995-04-14,0.047
95LA00167,95,A0564,04,72,743,A0386,04,1.5,30,2,6,y,,0412,102,8,3,2,10.1,1,1,A2041,04,73,30,6,102,95,K835263,+,,NOGO,,,-FL,J,1,,1,1,2,1,0,0.5,0,,0,0,,1995-04-12,0.048
95LA00168,95,A0564,04,72,743,A0386,04,1.5,30,2,6,y,,0412,102,8,3,1,9.7,1,1,A2042,04,73,30,6,102,95,,,,NOGO,,,-FL,J,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-12,0.048
95LA00169,95,A0570,04,73,741,A0485,04,1.5,30,2,6,y,,0415,105,9,3,3,7.6,1,1,A2147,04,73,30,7,180,97,,,,HAIRY,,,-FL,J,1,,1,1,3,1,0,0.0,0,,0,0,2,1995-04-15,0.034
95LA00170,95,A0570,04,73,741,A0485,04,1.5,30,2,6,y,,0415,105,9,3,3,6.9,1,1,A2148,04,73,30,,0,,,,,,,,-FL,J,2,,0,0,0,1,1,1.0,80,1,54,181,H,1995-04-15,0.034
95LA00171,95,A0570,04,73,741,A0485,04,1.5,30,2,6,y,,0415,105,9,3,3,5.0,1,1,A2149,04,73,30,3,106,93,,8,,,,,-FL,J,3,,0,0,0,1,0,0.0,0,,0,0,,1995-04-15,0.034
95LA00172,95,A0584,04,73,743,A0386,04,1.5,30,2,6,y,,0420,110,8,3,3,8.0,1,1,A2430,04,73,30,,0,,,,,,,,-FL,J,1,,1,1,2,1,1,1.0,59,1,39,181,H,1995-04-20,0.03
95LA00173,95,A0584,04,73,743,A0386,04,1.5,30,2,6,y,,0420,110,8,3,3,9.2,1,1,A2431,04,73,30,,0,,,,,HAIRY,,,-FL,J,2,,0,0,0,1,1,1.0,75,1,48,181,H,1995-04-20,0.03
95LA00174,95,A0598,04,72,742,A0560,04,1.5,30,2,6,y,,0410,100,8,2,3,6.6,1,1,A1990,04,73,30,,0,,,,,"FEVER,URI",,,-FL,Y,1,,1,1,2,1,1,1.0,75,1,56,181,H,1995-04-10,0.041
95LA00175,95,A0598,04,72,742,A0560,04,1.5,30,2,6,y,,0410,100,8,2,3,7.4,1,1,A1991,04,73,30,6,104,19,,,,,,,-FL,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-10,0.041
95LA00176,95,A0601,04,72,741,A0485,04,1.5,30,2,6,y,,0417,107,8,2,2,8.0,1,1,A2237,04,73,30,,0,,,,,HAIRY,,,-FL,J,1,,1,1,2,1,1,1.0,82,1,56,181,H,1995-04-17,0.063
95LA00177,95,A0601,04,72,741,A0485,04,1.5,30,2,6,y,,0417,107,8,2,2,6.7,1,1,A2238,04,73,30,3,107,93,,8,,,,,-FL,J,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-17,0.063
95LA00178,95,A0602,04,73,742,A0560,04,1.5,30,2,6,y,,0415,105,5,3,2,10.6,1,1,A2182,04,73,30,,0,,,,,,,,-FL,J,1,,1,1,1,1,1,1.0,81,1,56,181,H,1995-04-15,0.036
95LA00179,95,A0603,04,72,743,A0386,04,1.5,30,2,6,y,,0421,111,8,3,2,7.8,1,1,A2490,04,73,30,,0,,,,,"4TEATS,EYES",,,-FL,J,1,,1,1,2,1,1,1.0,67,1,43,181,H,1995-04-21,0.032
95LA00180,95,A0603,04,72,743,A0386,04,1.5,30,2,6,y,,0421,111,8,3,3,8.6,1,2,A2491,04,73,30,,0,,,,,,,,-FL,J,2,,0,0,0,1,1,1.0,65,1,41,181,H,1995-04-21,0.032
95LA00181,95,A0605,04,72,744,A0478,04,1.5,30,2,6,y,,0416,106,8,2,3,9.2,1,2,A2212,04,73,30,3,107,93,,8,,,,,-FL,Y,1,,1,1,2,1,0,0.0,0,,0,0,,1995-04-16,0.026
95LA00182,95,A0605,04,72,744,A0478,04,1.5,30,2,6,y,,0416,106,8,2,2,6.3,1,1,A2213,04,73,30,,0,,,,,,,,-FL,Y,2,,0,0,0,1,1,1.0,77,1,51,181,H,1995-04-16,0.026
95LA00183,95,A0695,04,81,e.8,L9716,03,1.0,30,L,0,y,M,0406,96,8,2,2,6.3,1,3,A1844,04,88,30,,0,,,,,HAIRY,,,,Y,1,,1,1,2,1,1,1.0,70,1,53,181,2,1995-04-06,0.049
95LA00184,95,A0695,04,81,e.8,L9716,03,1.0,30,L,0,y,M,0406,96,8,2,3,7.3,1,1,A1845,04,88,30,6,188,19,,9,,,,,,Y,2,,0,0,0,1,1,1.0,64,1,41,181,2,1995-04-06,0.049
95LA00185,95,A0709,04,81,e.8,L9716,03,1.0,30,L,0,y,M,0407,97,5,2,3,11.4,1,1,A1873,04,88,30,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,79,1,60,180,1,1995-04-07,0.068
95LA00186,95,A0711,04,81,e.8,L9716,03,1.0,30,L,0,y,M,0416,106,5,3,2,12.0,1,3,A2214,04,88,30,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,100,1,63,180,1,1995-04-16,0.067
95LA00187,95,A0719,04,82,e.8,L9716,03,1.0,30,L,0,y,C,0401,91,5,1,3,8.7,1,1,A1767,04,88,30,3,92,93,,8,,,,,,Y,1,,1,1,1,1,0,0.0,0,,0,0,,1995-04-01,0.068
95LA00188,95,A0731,04,81,e.8,L9716,03,1.0,30,L,0,y,M,0421,111,5,2,2,9.2,1,1,A2497,04,88,30,,0,,,,,CURLY,,,,J,1,,1,1,1,1,1,1.0,45,1,29,181,2,1995-04-21,0.069
95LA00189,95,A0743,04,81,e.7,L9899,03,1.0,30,L,0,y,M,0509,129,5,2,2,9.8,1,1,A2575,04,88,30,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,90,1,44,181,2,1995-05-09,0.056
95LA00190,95,A0754,04,82,e.8,L9716,03,1.0,30,L,0,y,C,0414,104,5,2,3,10.3,1,1,A2122,04,88,30,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,89,1,64,181,2,1995-04-14,0.065
95LA00191,95,A0761,04,82,e.8,L9716,03,1.0,30,L,0,y,C,0421,111,8,2,3,8.1,1,1,A2482,04,88,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,59,1,35,181,2,1995-04-21,0.081
95LA00192,95,A0761,04,82,e.8,L9716,03,1.0,30,L,0,y,C,0421,111,8,2,2,6.8,1,1,A2483,04,88,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,68,1,41,181,2,1995-04-21,0.081
95LA00193,95,A0774,04,82,e.8,L9716,03,1.0,30,L,0,y,C,0331,90,5,2,3,8.0,1,1,A1766,04,88,30,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,84,1,59,180,1,1995-03-31,0.077
95LA00194,95,A0786,04,81,e.8,L9716,03,1.0,30,L,0,y,M,0405,95,8,2,2,5.8,1,6,,,88,30,6,95,95,,,,PARROTMOUTH,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-05,0.061
95LA00195,95,A0786,04,81,e.8,L9716,03,1.0,30,L,0,y,M,0405,95,8,2,2,6.9,1,1,A1806,04,88,30,6,212,46,,,,,,,,J,1,,1,1,2,1,1,1.0,73,1,53,181,2,1995-04-05,0.061
95LA00196,95,A0787,04,81,e.7,L9899,03,1.0,30,L,0,y,M,0509,129,5,2,3,10.7,1,1,A2574,04,88,30,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,92,1,44,181,2,1995-05-09,0.046
95LA00197,95,A0798,04,82,e.8,L9716,03,1.0,30,L,0,y,C,0423,113,5,2,2,9.0,1,1,A2531,04,88,30,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,77,1,47,181,2,1995-04-23,0.071
95LA00198,95,A0805,04,82,e.8,L9716,03,1.0,30,L,0,y,C,0406,96,5,0,3,7.6,1,2,A1838,04,88,30,3,100,93,,8,CHOKEPLACENTA,,,,,Y,1,,1,1,1,1,0,0.0,0,,0,0,,1995-04-06,0.073
95LA00199,95,A0819,04,81,e.8,L9716,03,1.0,30,L,0,y,M,0407,97,5,2,2,7.8,1,1,A1883,04,88,30,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,70,1,48,180,1,1995-04-07,0.084
95LA00200,95,A0858,04,81,e.8,L9716,03,1.0,30,L,0,y,M,0328,87,5,1,2,9.5,1,1,A1762,04,88,30,,0,,K512563,-,,,,,,J,1,,1,1,1,1,1,0.5,99,0,84,180,1,1995-03-28,0.053
95LA00201,95,A0911,04,82,e.8,L9716,03,1.0,30,L,0,y,C,0403,93,5,1,2,4.9,1,1,A1775,04,88,30,6,127,14,,,,DINK,,,,Y,1,,1,1,1,1,0,0.0,0,,0,0,,1995-04-03,0.078
95LA00202,95,A0929,04,81,e.8,L9716,03,1.0,30,L,0,y,M,0406,96,8,2,2,6.5,1,1,,,88,30,6,96,46,,,,INSAC,,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-06,0.063
95LA00203,95,A0929,04,81,e.8,L9716,03,1.0,30,L,0,y,M,0406,96,8,2,3,7.8,1,1,A1841,04,88,30,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,87,1,64,181,2,1995-04-06,0.063
95LA00204,95,A0938,04,ch,J08,T4325,44,1.0,31,L,2,n,c,0422,112,5,2,1,10.7,1,1,A2521,04,ch,00,,0,,,,,FX.RIBS,,,JIM,J,1,,1,1,1,1,1,1.0,89,1,57,181,H,1995-04-22,0.021
95LA00205,95,A0939,04,ch,J07,T4353,44,1.0,31,L,2,n,c,0419,109,5,2,2,9.8,1,1,A2402,04,ch,00,,0,,,,,,,,JIM,Y,1,,1,1,1,1,1,1.0,86,1,52,181,H,1995-04-19,0.005
95LA00206,95,A0952,04,82,e.8,L9716,03,1.0,30,L,0,y,C,0414,104,8,2,2,7.3,1,1,A2107,04,88,30,3,105,93,,8,,,,,,Y,1,,1,1,2,1,0,0.0,0,,0,0,,1995-04-14,0.059
95LA00207,95,A0952,04,82,e.8,L9716,03,1.0,30,L,0,y,C,0414,104,8,2,2,8.3,1,1,A2108,04,88,30,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,83,1,57,181,2,1995-04-14,0.059
95LA00208,95,A0956,04,ch,J01,A1444,04,1.0,30,L,2,n,h,0507,127,5,2,1,11.1,1,3,A2571,04,ch,00,,0,,,,,,,,JIM,J,1,,1,1,1,1,1,1.0,85,1,42,181,H,1995-05-07,0.025
95LA00209,95,A0961,04,ch,J09,T4244,44,1.0,31,L,2,n,c,0421,111,5,2,1,11.6,1,1,A2505,04,ch,00,,0,,,,CONJUNCTIVITI,,,,JIM,J,1,,1,1,1,1,1,1.0,87,1,59,181,H,1995-04-21,0.021
95LA00210,95,A0962,04,ch,J04,T4345,44,1.0,31,L,2,n,c,0421,111,5,1,2,7.5,1,1,A2487,04,ch,00,6,112,67,,8,,VERY WEAK,,,JIM,J,1,,1,1,1,1,0,0.0,0,,0,0,,1995-04-21,0.003
95LA00211,95,A0966,04,ch,J09,T4244,44,1.0,31,L,2,n,c,0410,100,1,2,1,8.2,1,1,A1972,04,ch,00,6,100,29,T469444,+,,JOINT ANOMOLI,,,JIM,J,1,,1,1,1,1,0,0.5,0,,0,0,,1995-04-10,0.042
95LA00212,95,A0990,04,ch,J07,T4353,44,1.0,31,L,2,n,c,0408,98,5,3,1,11.3,1,1,A1900,04,ch,00,,0,,,,,,,,JIM,Y,1,,1,1,1,1,1,1.0,86,1,58,181,H,1995-04-08,0.005
95LA00213,95,A1000,04,ch,J07,T4353,44,1.0,31,L,2,n,c,0505,125,7,2,1,9.4,1,1,A2568,04,ch,00,,0,,,,DYSTOCIA 95,,,,JIM,J,1,,1,1,2,1,1,1.0,91,1,41,181,H,1995-05-05,0.005
95LA00214,95,A1000,04,ch,J07,T4353,44,1.0,31,L,2,n,c,0505,125,7,2,2,4.0,1,6,A2569,04,ch,00,1,125,29,,,,DEFORMED,,,JIM,J,2,,0,0,0,0,0,0.0,0,,0,0,,1995-05-05,0.005
95LA00215,95,A1014,04,81,e.7,L9899,03,1.0,30,L,0,y,M,0509,129,5,2,2,8.9,1,1,A2572,04,88,30,,0,,,,,HAIRY,,,,J,1,,1,1,1,1,1,1.0,81,1,33,181,2,1995-05-09,0.047
95LA00216,95,A1026,04,82,e.8,L9716,03,1.0,30,L,0,y,C,0406,96,5,1,3,7.2,1,3,A1835,04,88,30,,0,,,,,"FEVER,URI",,,,J,1,,1,1,1,1,1,1.0,70,1,62,181,2,1995-04-06,0.056
95LA00217,95,A1046,04,ch,J01,A1444,04,1.0,30,L,2,n,h,0504,124,5,2,1,10.2,1,1,A2567,04,ch,00,,0,,,,,,,,JIM,J,1,,1,1,1,1,1,1.0,91,1,48,181,H,1995-05-04,0.042
95LA00218,95,A1047,04,ch,J04,T4345,44,1.0,31,L,2,n,c,0423,113,8,1,1,7.9,1,1,A2532,04,ch,00,,0,,,,,,,,JIM,J,1,,1,1,2,1,1,1.0,74,1,46,181,H,1995-04-23,0.003
95LA00219,95,A1047,04,ch,J04,T4345,44,1.0,31,L,2,n,c,0423,113,8,1,2,7.5,1,1,A2533,04,ch,00,3,115,93,,8,,,,,JIM,J,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-23,0.003
95LA00220,95,A1062,04,81,e.8,L9716,03,1.0,30,L,0,y,M,0427,117,8,2,2,8.3,1,1,A2552,04,88,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,66,1,35,181,2,1995-04-27,0.074
