UID,DAM,DBRD,LNDAM,BPEN,ADAM,AGE,STMD,BGRP,GRP,DATE,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,DISP,DAYDIS,CAUSE,FONO,RMK,ABEWE,ABLMB,CDNO,SIRE,SBRD,STM,LINE,DAYBRN,FOPU,Y0,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,SPEC,VC,ML,SYNC,DATEBN,IGG,YR,INBRL
90LA00113,Y7736,02,75,43,55,5.5,30,2,,0410,9,2,2,7.2,1,1,L5024,03,,0,,,,,,2,L2272,03,30,80,100,,0,0,0,0,1,1,10,72,1,51.0,177,2,,A,,,1990-04-10,,90,0.015
90LA00114,Y7736,02,75,43,55,5.5,30,2,,0410,9,2,1,6.5,1,1,L5025,03,,0,,,,,,3,L2272,03,30,80,100,,0,0,0,0,1,1,10,66,1,51.0,177,2,,A,,,1990-04-10,,90,0.015
90LA00115,Y7741,02,75,44,55,5.5,30,2,,,,,,0.0,,,,,,0,,,,,,1,L2524,03,30,80,0,,1,1,0,0,0,0,0,0,0,0.0,0,,,A,,,,,90,0.0
90LA00116,Y7763,02,75,53,55,5.5,30,2,,0410,9,3,3,9.1,1,1,L4961,03,3,100,93,,,,,1,L2503,03,30,81,100,&,1,1,1,3,1,0,0,0,0,0.0,0,,,B,,,1990-04-10,,90,0.027
90LA00117,Y7763,02,75,53,55,5.5,30,2,,0410,9,3,2,7.1,1,1,L4962,03,,0,,,,,,2,L2503,03,30,81,100,,0,0,0,0,1,1,10,68,1,49.8,177,2,,B,,,1990-04-10,,90,0.027
90LA00118,Y7763,02,75,53,55,5.5,30,2,,0410,9,3,2,6.6,1,1,L4963,03,,0,,,,,,3,L2503,03,30,81,100,,0,0,0,0,1,1,10,67,1,48.2,177,2,,B,,,1990-04-10,,90,0.027
90LA00119,Y7787,02,75,51,55,5.5,30,2,,0411,9,4,2,5.4,1,1,L5079,03,3,106,93,,HAIRY,,,1,L2158,03,30,81,101,&,1,1,1,3,1,0,0,0,0,0.0,0,,,A,,,1990-04-11,,90,0.008
90LA00120,Y7787,02,75,51,55,5.5,30,2,,0411,9,4,2,8.8,1,1,L5080,03,,0,,,4TEATS,,,2,L2158,03,30,81,101,,0,0,0,0,1,1,10,71,1,52.6,176,1,,A,,,1990-04-11,,90,0.008
90LA00121,Y7787,02,75,51,55,5.5,30,2,,0411,9,4,2,8.1,1,1,L5081,03,,0,,,,,,3,L2158,03,30,81,101,,0,0,0,0,1,1,10,73,1,53.6,176,1,,A,,,1990-04-11,,90,0.008
90LA00122,Y7796,02,75,54,55,5.5,30,2,,0408,8,3,1,7.8,1,1,L4843,03,,0,,,,,,1,L2411,03,30,81,98,,1,1,1,2,1,1,10,68,1,52.0,177,2,,B,,,1990-04-08,,90,0.022
90LA00123,Y7796,02,75,54,55,5.5,30,2,,0408,8,3,1,5.8,1,1,L4844,03,,0,,,,,,2,L2411,03,30,81,98,,0,0,0,0,1,1,10,62,1,46.8,177,2,,B,,,1990-04-08,,90,0.022
90LA00124,Y7864,02,71,44,50,5.0,30,2,,0409,9,3,1,8.5,1,1,L4942,03,,0,,,,,,1,L2524,03,30,80,99,,1,1,1,3,1,1,10,85,1,60.4,177,2,,A,,,1990-04-09,,90,0.042
90LA00125,Y7864,02,71,44,50,5.0,30,2,,0409,9,3,1,6.4,1,1,L4943,03,,0,,,HAIRY,,,2,L2524,03,30,80,99,,0,0,0,0,1,1,10,71,1,53.2,177,2,,A,,,1990-04-09,,90,0.042
90LA00126,Y7864,02,71,44,50,5.0,30,2,,0409,9,3,3,7.1,1,1,L4944,03,3,100,93,,HAIRY,,,3,L2524,03,30,80,99,&,0,0,0,0,1,0,0,0,0,0.0,0,,,A,,,1990-04-09,,90,0.042
90LA00127,Y7866,02,71,52,50,5.0,30,2,,0418,8,4,1,8.8,1,1,L5449,03,,0,,,PINK,,,1,L2371,03,30,81,108,,1,1,1,2,1,1,10,89,1,58.6,176,1,,A,,,1990-04-18,,90,0.056
90LA00128,Y7866,02,71,52,50,5.0,30,2,,0418,8,4,1,7.0,1,1,L5450,03,,0,,,,,,2,L2371,03,30,81,108,,0,0,0,0,1,1,10,65,1,46.8,176,1,,A,,,1990-04-18,,90,0.056
90LA00129,Y7872,02,71,54,50,5.0,30,2,,0417,8,2,2,6.5,1,1,L5404,03,,0,,,,,,1,L2411,03,30,81,107,,1,1,1,2,1,1,10,73,1,49.0,176,1,,B,,,1990-04-17,,90,0.057
90LA00130,Y7872,02,71,54,50,5.0,30,2,,0417,8,2,1,9.0,1,1,L5405,03,,0,,,,,,2,L2411,03,30,81,107,,0,0,0,0,1,1,10,82,1,56.0,176,1,,B,,,1990-04-17,,90,0.057
90LA00131,Y7906,02,70,53,50,5.0,30,2,,0413,9,4,2,10.1,1,1,,,1,103,44,,,,,1,L2503,03,30,81,103,,1,1,1,3,0,0,0,0,0,0.0,0,,,A,,,1990-04-13,,90,0.057
90LA00132,Y7906,02,70,53,50,5.0,30,2,,0413,9,4,2,9.4,1,1,,,1,103,44,,,,,2,L2503,03,30,81,103,,0,0,0,0,0,0,0,0,0,0.0,0,,,A,,,1990-04-13,,90,0.057
90LA00133,Y7906,02,70,53,50,5.0,30,2,,0413,9,4,1,10.5,1,1,L5158,03,,0,,115544,,,,3,L2503,03,30,81,103,+,0,0,0,0,1,1,15,47,1,36.1,176,1,,A,,,1990-04-13,,90,0.057
90LA00134,Y7962,02,71,84,50,5.0,30,2,,0414,5,3,1,11.6,1,1,L5191,03,,0,,,,,,1,L2143,03,30,82,104,,1,1,1,1,1,1,10,101,1,74.2,176,1,,B,,,1990-04-14,,90,0.051
90LA00135,Y7982,02,71,74,50,5.0,30,2,,0417,8,3,2,11.0,1,3,L5362,03,,0,,,,,,1,L2277,03,30,83,107,,1,1,1,2,1,1,10,73,1,49.4,176,1,,A,,,1990-04-17,,90,0.053
90LA00136,Y7982,02,71,74,50,5.0,30,2,,0417,8,3,1,8.4,1,1,L5363,03,,0,,,,,,2,L2277,03,30,83,107,,0,0,0,0,1,1,10,49,1,34.8,176,1,,A,,,1990-04-17,,90,0.053
90LA00137,Y7990,02,70,54,50,5.0,30,2,,0414,8,3,2,8.7,1,1,L5202,03,,0,,,BLUEBAG,*,,1,L2411,03,30,81,104,,1,1,1,2,1,1,10,68,1,47.0,176,1,,A,,,1990-04-14,,90,0.052
90LA00138,Y7990,02,70,54,50,5.0,30,2,,0414,8,3,2,7.5,1,1,L5203,03,,0,,,,,,2,L2411,03,30,81,104,,0,0,0,0,1,1,10,58,1,40.4,176,1,,A,,,1990-04-14,,90,0.052
90LA00139,Y7999,02,71,71,50,5.0,30,2,,0412,9,2,3,6.1,1,1,L5095,03,3,106,93,,,,,1,L1920,03,30,83,102,&,1,1,1,3,1,0,0,0,0,0.0,0,,,V,,,1990-04-12,,90,0.061
90LA00140,Y7999,02,71,71,50,5.0,30,2,,0412,9,2,2,6.1,1,1,L5096,03,3,106,93,,,,,2,L1920,03,30,83,102,&,0,0,0,0,1,0,0,0,0,0.0,0,,,V,,,1990-04-12,,90,0.061
90LA00141,Y7999,02,71,71,50,5.0,30,2,,0412,9,2,2,8.0,1,1,L5097,03,,0,,,,,,3,L1920,03,30,83,102,,0,0,0,0,1,1,10,89,1,65.8,176,1,,V,,,1990-04-12,,90,0.061
90LA00142,Y8015,02,70,72,50,5.0,30,2,,0428,3,3,1,9.6,1,1,L5816,03,,0,,,DYSTOCIA,*,,1,L2506,03,30,83,118,,1,1,1,4,1,1,10,90,1,55.0,177,2,,A,,,1990-04-28,,90,0.047
90LA00143,Y8015,02,70,72,50,5.0,30,2,,0428,3,3,2,8.2,1,1,,,1,118,44,,,,,2,L2506,03,30,83,118,,0,0,0,0,0,0,0,0,0,0.0,0,,,A,,,1990-04-28,,90,0.047
90LA00144,Y8015,02,70,72,50,5.0,30,2,,0428,3,3,2,8.1,1,1,,,1,118,44,,,,,3,L2506,03,30,83,118,,0,0,0,0,0,0,0,0,0,0.0,0,,,A,,,1990-04-28,,90,0.047
90LA00145,Y8015,02,70,72,50,5.0,30,2,,0428,3,3,2,6.0,1,1,,,1,118,44,,,,,4,L2506,03,30,83,118,,0,0,0,0,0,0,0,0,0,0.0,0,,,A,,,1990-04-28,,90,0.047
90LA00146,Y8017,02,71,72,50,5.0,30,2,,0423,9,2,3,7.1,1,1,L5681,03,3,113,93,,,,,1,L2506,03,30,83,113,&,1,1,1,3,1,0,0,0,0,0.0,0,,,B,,,1990-04-23,,90,0.035
90LA00147,Y8017,02,71,72,50,5.0,30,2,,0423,9,2,2,7.5,1,1,L5682,03,,0,,,,,,2,L2506,03,30,83,113,,0,0,0,0,1,1,10,73,1,43.6,177,2,,B,,,1990-04-23,,90,0.035
90LA00148,Y8017,02,71,72,50,5.0,30,2,,0423,9,2,1,8.5,1,1,L5683,03,,0,,,,,,3,L2506,03,30,83,113,,0,0,0,0,1,1,10,72,1,39.3,177,2,,B,,,1990-04-23,,90,0.035
90LA00149,Y8038,02,70,73,50,5.0,30,2,,,,,,0.0,,,,,,0,,,,,,1,L1883,03,30,83,0,,1,1,0,0,0,0,0,0,0,0.0,0,,,A,,,,,90,0.0
90LA00150,Y8085,02,71,53,50,5.0,30,2,,0416,9,3,3,8.6,1,1,L5348,03,3,107,93,,,,,1,L2503,03,30,81,106,&,1,1,1,3,1,0,0,0,0,0.0,0,,,A,,,1990-04-16,,90,0.045
90LA00151,Y8085,02,71,53,50,5.0,30,2,,0416,9,3,2,7.3,1,1,L5349,03,,0,,,,,,2,L2503,03,30,81,106,,0,0,0,0,1,1,10,71,1,42.8,176,1,,A,,,1990-04-16,,90,0.045
90LA00152,Y8085,02,71,53,50,5.0,30,2,,0416,9,3,1,7.2,1,1,L5350,03,,0,,,,,,3,L2503,03,30,81,106,,0,0,0,0,1,1,10,73,1,50.2,176,1,,A,,,1990-04-16,,90,0.045
90LA00153,Y8110,02,71,41,50,5.0,30,2,,0411,5,2,3,7.2,1,1,L5056,03,,0,,,,,,1,L1921,03,30,80,101,,1,1,1,1,1,1,10,81,1,58.8,176,1,,B,,,1990-04-11,,90,0.083
90LA00154,Y8154,02,71,43,50,5.0,30,2,,0419,9,3,2,8.5,1,3,L5482,03,6,154,04,,ENTR,,21,1,L2272,03,30,80,109,,1,1,1,3,1,0,0,0,0,0.0,0,,,A,,,1990-04-19,,90,0.048
90LA00155,Y8154,02,71,43,50,5.0,30,2,,0419,9,3,1,8.8,1,1,L5483,03,7,222,97,,,,,2,L2272,03,30,80,109,,0,0,0,0,1,0,0,0,0,0.0,0,,,A,,,1990-04-19,,90,0.048
90LA00156,Y8154,02,71,43,50,5.0,30,2,,0419,9,3,1,9.1,1,1,,,1,109,44,,,,,3,L2272,03,30,80,109,,0,0,0,0,0,0,0,0,0,0.0,0,,,A,,,1990-04-19,,90,0.048
90LA00157,Y8181,02,70,74,50,5.0,30,2,,0423,8,3,1,7.8,1,1,L5667,03,,0,,,,,,1,L2277,03,30,83,113,,1,1,1,2,1,1,10,67,1,42.3,177,2,,A,,,1990-04-23,,90,0.062
90LA00158,Y8181,02,70,74,50,5.0,30,2,,0423,8,3,2,7.8,1,3,L5668,03,,0,,,,,,2,L2277,03,30,83,113,,0,0,0,0,1,1,10,69,1,40.1,177,2,,A,,,1990-04-23,,90,0.062
90LA00159,Y8189,02,71,73,50,5.0,30,2,,,,,,0.0,,,,,,0,,,,,,1,L1883,03,30,83,0,,1,1,0,0,0,0,0,0,0,0.0,0,,1,B,,,,,90,0.0
90LA00160,Y8189,02,71,73,50,5.0,30,2,,0505,8,3,2,9.8,5,1,Z0295,81,,0,,,,,,1,00000,97,80,00,125,,1,1,1,2,1,1,10,89,1,40.7,177,2,2,B,,,1990-05-05,,90,0.0
90LA00161,Y8189,02,71,73,50,5.0,30,2,,0505,8,3,2,10.1,5,1,Z0296,81,,0,,,,,,2,00000,97,80,00,125,,0,0,0,0,1,1,10,88,1,41.6,177,2,2,B,,,1990-05-05,,90,0.0
90LA00162,Y8194,02,70,71,50,5.0,30,2,,0415,8,3,2,6.8,1,1,L5278,03,,0,,,,,,1,L1920,03,30,83,105,,1,1,1,2,1,1,10,61,1,38.5,176,1,,A,,,1990-04-15,,90,0.041
90LA00163,Y8194,02,70,71,50,5.0,30,2,,0415,8,3,1,7.8,1,1,L5279,03,,0,,,,,,2,L1920,03,30,83,105,,0,0,0,0,1,1,10,64,1,40.5,176,1,,A,,,1990-04-15,,90,0.041
90LA00164,Y8199,02,70,43,50,5.0,30,2,,0408,9,2,3,8.8,1,1,L4859,03,,0,,,"HAIRY,BVD?",,,1,L2272,03,30,80,98,,1,1,1,3,1,1,10,72,1,58.8,177,2,,A,,,1990-04-08,,90,0.034
90LA00165,Y8199,02,70,43,50,5.0,30,2,,0408,9,2,3,7.8,1,1,L4860,03,,0,,,"HAIRY,BVD?",,,2,L2272,03,30,80,98,,0,0,0,0,1,1,10,62,1,51.4,177,2,,A,,,1990-04-08,,90,0.034
90LA00166,Y8199,02,70,43,50,5.0,30,2,,0408,9,2,2,7.4,1,1,L4861,03,3,114,93,,"HAIRY,BVD?",,,3,L2272,03,30,80,98,&,0,0,0,0,1,0,0,0,0,0.0,0,,,A,,,1990-04-08,,90,0.034
90LA00167,Y8261,02,70,43,50,5.0,30,2,,0412,5,3,1,11.6,1,1,L5111,03,,0,,,,,,1,L2272,03,30,80,102,,1,1,1,1,1,1,10,104,1,77.2,176,1,,B,,,1990-04-12,,90,0.061
90LA00168,Y8272,02,70,54,50,5.0,30,2,,0419,8,3,1,11.1,1,1,L5484,03,,0,,,,,,1,L2411,03,30,81,109,,1,1,1,2,1,1,10,55,1,38.2,176,1,,A,,,1990-04-19,,90,0.043
90LA00169,Y8272,02,70,54,50,5.0,30,2,,0419,8,3,1,8.9,1,1,L5485,03,,0,,,,,,2,L2411,03,30,81,109,,0,0,0,0,1,1,10,63,1,43.2,176,1,,A,,,1990-04-19,,90,0.043
90LA00170,Y8273,02,70,44,50,5.0,30,2,,0414,9,3,2,9.0,1,3,L5217,03,,0,,,HAIRY,,,1,L2524,03,30,80,104,,1,1,1,3,1,1,10,73,1,51.0,176,1,,B,,,1990-04-14,,90,0.076
90LA00171,Y8273,02,70,44,50,5.0,30,2,,0414,9,3,2,9.8,1,1,L5218,03,,0,,,,,,2,L2524,03,30,80,104,,0,0,0,0,1,1,10,75,1,51.2,176,1,,B,,,1990-04-14,,90,0.076
90LA00172,Y8273,02,70,44,50,5.0,30,2,,0414,9,3,1,9.7,1,1,L5219,03,,0,,324863,,,,3,L2524,03,30,80,104,-,0,0,0,0,1,1,5,82,0,58.4,176,1,,B,,,1990-04-14,,90,0.076
90LA00173,Y8299,02,70,71,50,5.0,30,2,,0414,8,4,1,9.9,1,1,L5204,03,,0,,,,,,1,L1920,03,30,83,104,,1,1,1,2,1,1,10,81,1,56.2,176,1,,A,,,1990-04-14,,90,0.055
90LA00174,Y8299,02,70,71,50,5.0,30,2,,0414,8,4,1,8.3,1,1,L5205,03,,0,,,,,,2,L1920,03,30,83,104,,0,0,0,0,1,1,10,73,1,47.0,176,1,,A,,,1990-04-14,,90,0.055
90LA00175,Y8300,02,70,54,50,5.0,30,2,,0406,8,3,1,10.4,1,1,L4796,03,,0,,,,,,1,L2411,03,30,81,96,,1,1,1,2,1,1,10,92,1,66.0,177,2,,C,,,1990-04-06,,90,0.051
90LA00176,Y8300,02,70,54,50,5.0,30,2,,0406,8,3,2,7.6,1,1,L4797,03,,0,,,,,,2,L2411,03,30,81,96,,0,0,0,0,1,1,10,77,1,60.8,177,2,,C,,,1990-04-06,,90,0.051
90LA00177,Y8302,02,70,51,50,5.0,30,2,,0419,8,3,1,10.1,1,1,L5486,03,,0,,,,,,1,L2158,03,30,81,109,,1,1,1,2,1,1,10,109,1,73.0,176,1,,B,,,1990-04-19,,90,0.043
90LA00178,Y8302,02,70,51,50,5.0,30,2,,0419,8,3,1,10.8,1,1,L5487,03,3,114,93,,,,,2,L2158,03,30,81,109,&,0,0,0,0,1,0,0,0,0,0.0,0,,,B,,,1990-04-19,,90,0.043
90LA00179,Y8304,02,70,84,50,5.0,30,2,,0423,9,3,2,6.9,1,2,L5686,03,6,117,19,158744,,,,1,L2143,03,30,82,113,+,1,1,1,3,1,0,5,0,0,0.0,0,,,A,,,1990-04-23,,90,0.061
90LA00180,Y8304,02,70,84,50,5.0,30,2,,0423,9,3,1,9.3,1,1,L5687,03,6,118,19,,,,,2,L2143,03,30,82,113,,0,0,0,0,1,0,0,0,0,0.0,0,,,A,,,1990-04-23,,90,0.061
90LA00181,Y8304,02,70,84,50,5.0,30,2,,0423,9,3,1,5.0,1,1,,,1,113,44,,BLOB,,,3,L2143,03,30,82,113,,0,0,0,0,0,0,0,0,0,0.0,0,,,A,,,1990-04-23,,90,0.061
90LA00182,Y8305,02,70,86,50,5.0,30,2,,0410,8,3,1,10.4,1,1,L5010,03,,0,,,,,,1,L2409,03,30,82,100,,1,1,1,2,1,1,10,76,1,56.8,177,2,,A,,,1990-04-10,,90,0.071
90LA00183,Y8305,02,70,86,50,5.0,30,2,,0410,8,3,2,9.9,1,1,L5011,03,,0,,,4TEATS,,,2,L2409,03,30,82,100,,0,0,0,0,1,1,10,77,1,56.2,177,2,,A,,,1990-04-10,,90,0.071
90LA00184,Y8306,02,70,52,50,5.0,30,2,,0418,9,1,3,7.0,1,3,L5459,03,3,109,93,,MASTITIS,*,,1,L2371,03,30,81,108,&,1,1,1,3,1,0,0,0,0,0.0,0,,,B,,,1990-04-18,,90,0.05
90LA00185,Y8306,02,70,52,50,5.0,30,2,,0418,9,1,1,8.5,1,1,L5460,03,,0,,215103,,,,2,L2371,03,30,81,108,-,0,0,0,0,1,1,5,80,0,51.6,176,1,,B,,,1990-04-18,,90,0.05
90LA00186,Y8306,02,70,52,50,5.0,30,2,,0418,9,1,1,8.3,1,3,L5461,03,,0,,215103,,,,3,L2371,03,30,81,108,-,0,0,0,0,1,1,5,79,0,53.4,176,1,,B,,,1990-04-18,,90,0.05
90LA00187,Y8313,02,71,81,50,5.0,30,2,,0427,8,2,1,10.5,1,3,L5788,03,,0,,,,,,1,L1918,03,30,82,117,,1,1,1,2,1,1,10,100,1,56.6,177,2,,A,,,1990-04-27,,90,0.047
90LA00188,Y8313,02,71,81,50,5.0,30,2,,0427,8,2,2,8.9,1,1,L5789,03,3,124,93,,,,,2,L1918,03,30,82,117,&,0,0,0,0,1,0,0,0,0,0.0,0,,,A,,,1990-04-27,,90,0.047
90LA00189,Y8327,02,70,41,50,5.0,30,2,,0411,9,3,2,6.2,1,3,L5074,03,3,101,93,,UGLYEWE,*,,1,L1921,03,30,80,101,&,1,1,1,3,1,0,0,0,0,0.0,0,,,A,,,1990-04-11,,90,0.049
90LA00190,Y8327,02,70,41,50,5.0,30,2,,0411,9,3,1,8.3,1,1,L5075,03,,0,,,,,,2,L1921,03,30,80,101,,0,0,0,0,1,1,10,78,1,54.8,176,1,,A,,,1990-04-11,,90,0.049
90LA00191,Y8327,02,70,41,50,5.0,30,2,,0411,9,3,1,8.6,1,1,L5076,03,,0,,,,,,3,L1921,03,30,80,101,,0,0,0,0,1,1,10,80,1,55.6,176,1,,A,,,1990-04-11,,90,0.049
90LA00192,Y8368,02,70,53,50,5.0,30,2,,0419,8,3,3,5.8,1,1,L5513,03,3,109,93,,CANCEREYE,*,,1,L2503,03,30,81,109,&,1,1,1,2,1,0,0,0,0,0.0,0,,,B,,,1990-04-19,,90,0.046
90LA00193,Y8368,02,70,53,50,5.0,30,2,,0419,8,3,2,4.1,1,1,L5514,03,3,109,93,,,,,2,L2503,03,30,81,109,&,0,0,0,0,1,0,0,0,0,0.0,0,,,B,,,1990-04-19,,90,0.046
90LA00194,Y8371,02,71,51,50,5.0,30,2,,0408,5,4,2,9.4,1,1,L4883,03,,0,,,,,,1,L2158,03,30,81,98,,1,1,1,1,1,1,10,101,1,78.2,177,2,,A,,,1990-04-08,,90,0.055
90LA00195,Y8408,02,70,42,50,5.0,30,2,,0425,8,1,3,9.1,1,1,L5768,03,3,116,93,,FIBERY,*,,1,L2124,03,30,80,115,&,1,1,1,2,1,0,0,0,0,0.0,0,,,A,,,1990-04-25,,90,0.052
90LA00196,Y8408,02,70,42,50,5.0,30,2,,0425,8,1,1,9.9,1,1,L5769,03,,0,,,,,,2,L2124,03,30,80,115,,0,0,0,0,1,1,10,86,1,53.8,177,2,,A,,,1990-04-25,,90,0.052
90LA00197,Y8453,02,74,74,45,4.5,30,2,,0411,8,3,1,9.5,1,1,L5068,03,,0,,,,,,1,L2277,03,30,83,101,,1,1,1,2,1,1,10,85,1,66.0,177,2,,B,,,1990-04-11,,90,0.015
90LA00198,Y8453,02,74,74,45,4.5,30,2,,0411,8,3,1,11.9,1,1,L5069,03,,0,,,,,,2,L2277,03,30,83,101,,0,0,0,0,1,1,10,95,1,70.6,177,2,,B,,,1990-04-11,,90,0.015
90LA00199,Y8462,02,75,71,45,4.5,30,2,,0413,5,4,1,11.1,1,1,L5163,03,,0,,514603,,,,1,L1920,03,30,83,103,+,1,1,1,1,1,1,15,72,1,52.8,176,1,,A,,,1990-04-13,,90,0.012
90LA00200,Y8568,02,74,73,45,4.5,30,2,,,,,,0.0,,,,,,0,,,,,,1,L1883,03,30,83,0,,1,1,0,0,0,0,0,0,0,0.0,0,,1,A,,,,,90,0.0
90LA00201,Y8568,02,74,73,45,4.5,30,2,,0508,8,3,2,10.8,5,1,Z0357,81,,0,,,,,,1,00000,97,80,00,128,,1,1,1,2,1,1,10,85,1,37.2,177,2,2,A,,,1990-05-08,,90,0.0
90LA00202,Y8568,02,74,73,45,4.5,30,2,,0508,8,3,2,10.8,5,1,Z0358,81,,0,,,,,,2,00000,97,80,00,128,,0,0,0,0,1,1,10,94,1,40.5,177,2,2,A,,,1990-05-08,,90,0.0
90LA00203,Y8618,02,73,52,45,4.5,30,2,,0412,9,4,1,9.2,1,1,L5104,03,,0,,,,,,1,L2371,03,30,81,102,,1,1,1,3,1,1,10,69,1,54.0,176,1,,B,,,1990-04-12,,90,0.016
90LA00204,Y8618,02,73,52,45,4.5,30,2,,0412,9,4,1,6.9,1,1,L5105,03,7,222,97,,,,,2,L2371,03,30,81,102,,0,0,0,0,1,0,0,0,0,0.0,0,,,B,,,1990-04-12,,90,0.016
90LA00205,Y8618,02,73,52,45,4.5,30,2,,0412,9,4,2,5.8,1,1,,,1,102,44,,,,,3,L2371,03,30,81,102,,0,0,0,0,0,0,0,0,0,0.0,0,,,B,,,1990-04-12,,90,0.016
90LA00206,Y8634,02,00,52,45,4.5,30,2,,0425,9,3,3,8.2,1,3,L5753,03,,0,,,,,,1,L2371,03,30,00,115,,1,1,1,3,1,1,10,69,1,38.1,177,2,,B,,,1990-04-25,,90,0.025
90LA00207,Y8634,02,00,52,45,4.5,30,2,,0425,9,3,3,7.9,1,3,L5754,03,6,222,19,,,,,2,L2371,03,30,00,115,,0,0,0,0,1,0,0,0,1,42.6,177,2,,B,,,1990-04-25,,90,0.025
90LA00208,Y8634,02,00,52,45,4.5,30,2,,0425,9,3,2,6.5,1,3,L5755,03,3,115,93,,,,,3,L2371,03,30,00,115,&,0,0,0,0,1,0,0,0,0,0.0,0,,,B,,,1990-04-25,,90,0.025
90LA00209,Y8677,02,75,72,45,4.5,30,2,,0430,8,2,2,7.8,1,1,L5821,03,,0,,,,,,1,L2506,03,30,83,120,,1,1,1,2,1,1,10,84,1,47.6,177,2,,A,,,1990-04-30,,90,0.012
90LA00210,Y8677,02,75,72,45,4.5,30,2,,0430,8,2,3,11.3,1,1,L5822,03,3,120,93,,,,,2,L2506,03,30,83,120,&,0,0,0,0,1,0,0,0,0,0.0,0,,,A,,,1990-04-30,,90,0.012
90LA00211,Y8802,02,76,42,45,4.5,30,2,,0420,9,3,2,7.1,1,1,L5557,03,3,113,93,,,,,1,L2124,03,30,80,110,&,1,1,1,3,1,0,0,0,0,0.0,0,,,B,,,1990-04-20,,90,0.006
90LA00212,Y8802,02,76,42,45,4.5,30,2,,0420,9,3,1,9.8,1,1,L5558,03,,0,,,,,,2,L2124,03,30,80,110,,0,0,0,0,1,1,10,65,1,41.2,176,1,,B,,,1990-04-20,,90,0.006
90LA00213,Y8802,02,76,42,45,4.5,30,2,,0420,9,3,1,8.2,1,1,L5559,03,,0,,,,,,3,L2124,03,30,80,110,,0,0,0,0,1,1,10,74,1,49.2,176,1,,B,,,1990-04-20,,90,0.006
90LA00214,Y8842,02,00,53,45,4.5,30,2,,0425,8,3,2,9.0,1,1,L5740,03,,0,,,,,,1,L2503,03,30,00,115,,1,1,1,2,1,1,10,75,1,43.7,177,2,,B,,,1990-04-25,,90,0.019
90LA00215,Y8842,02,00,53,45,4.5,30,2,,0425,8,3,3,13.2,1,3,L5741,03,,0,,,,,,2,L2503,03,30,00,115,,0,0,0,0,1,1,10,78,1,50.8,177,2,,B,,,1990-04-25,,90,0.019
90LA00216,Y8875,02,73,44,45,4.5,30,2,,0412,9,4,1,7.5,1,3,L5126,03,,0,,,,,,1,L2524,03,30,80,102,,1,1,1,3,1,1,10,61,1,45.0,176,1,,A,,,1990-04-12,,90,0.016
90LA00217,Y8875,02,73,44,45,4.5,30,2,,0412,9,4,1,9.1,1,3,L5127,03,7,222,97,,,,,2,L2524,03,30,80,102,,0,0,0,0,1,0,0,0,0,0.0,0,,,A,,,1990-04-12,,90,0.016
90LA00218,Y8875,02,73,44,45,4.5,30,2,,0412,9,4,2,7.3,1,1,L5128,03,3,106,93,,,,,3,L2524,03,30,80,102,&,0,0,0,0,1,0,0,0,0,0.0,0,,,A,,,1990-04-12,,90,0.016
90LA00219,Y8895,02,73,53,45,4.5,30,2,,0419,5,5,2,9.9,1,1,L5499,03,,0,,,,,,1,L2503,03,30,81,109,,1,1,1,1,1,1,10,85,1,55.0,176,1,,B,,,1990-04-19,,90,0.024
90LA00220,Y8901,02,73,51,45,4.5,30,2,X,0416,9,1,1,7.0,1,1,,,1,106,44,,"X,SICKPEN",*,,1,L2158,03,30,81,106,,1,1,1,3,0,0,0,0,0,0.0,0,,,A,,,1990-04-16,,90,0.0
90LA00221,Y8901,02,73,51,45,4.5,30,2,X,0416,9,1,1,7.0,1,1,,,1,106,44,,LUNGER,*,,2,L2158,03,30,81,106,,0,0,0,0,0,0,0,0,0,0.0,0,,,A,,,1990-04-16,,90,0.0
90LA00222,Y8901,02,73,51,45,4.5,30,2,X,0416,9,1,1,7.0,1,1,,,1,106,44,,,,,3,L2158,03,30,81,106,,0,0,0,0,0,0,0,0,0,0.0,0,,,A,,,1990-04-16,,90,0.0
90LA00223,Y8964,02,75,73,45,4.5,30,2,,,,,,0.0,,,,,,0,,,,,,1,L1883,03,30,83,0,,1,1,0,0,0,0,0,0,0,0.0,0,,1,A,,,,,90,0.0
90LA00224,Y8964,02,75,73,45,4.5,30,2,,0508,3,1,3,8.2,5,1,Z0359,81,,0,,,THICKCOL.,*,,1,00000,97,80,00,128,,1,1,1,4,1,1,10,106,1,51.2,177,2,2,A,,,1990-05-08,,90,0.0
90LA00225,Y8964,02,75,73,45,4.5,30,2,,0508,3,1,3,6.8,5,1,Z0360,81,3,128,93,,,,,2,00000,97,80,00,128,&,0,0,0,0,1,0,0,0,0,0.0,0,,2,A,,,1990-05-08,,90,0.0
90LA00226,Y8964,02,75,73,45,4.5,30,2,,0508,3,1,2,8.2,5,1,Z0361,81,3,128,93,,,,,3,00000,97,80,00,128,&,0,0,0,0,1,0,0,0,0,0.0,0,,2,A,,,1990-05-08,,90,0.0
