UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
97LA02000,97,S4438,10,13,43,S6359,10,3.0,42,43,1,0,n,F,0415,105,8,3,3,8.2,1,1,S8511,10,13,43,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,73,1,48,177,1,1997-04-15,0.02
97LA02001,97,S4438,10,13,43,S6359,10,3.0,42,43,1,0,n,F,0415,105,8,3,2,8.2,1,1,S8512,10,13,43,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,77,1,54,177,1,1997-04-15,0.02
97LA02002,97,S4439,10,13,44,S6341,10,3.0,42,42,1,0,n,F,0413,103,9,3,2,8.9,1,1,S8364,10,13,42,3,104,93,,8,,4TEATS,,,,J,1,,1,1,3,1,0,0.0,0,,0,0,,1997-04-13,0.013
97LA02003,97,S4439,10,13,44,S6341,10,3.0,42,42,1,0,n,F,0413,103,9,3,1,9.8,1,1,S8365,10,13,42,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,78,1,56,177,1,1997-04-13,0.013
97LA02004,97,S4439,10,13,44,S6341,10,3.0,42,42,1,0,n,F,0413,103,9,3,1,9.5,1,1,S8366,10,13,42,,0,,,,,,,,,J,3,,0,0,0,1,1,1.0,71,1,55,177,1,1997-04-13,0.013
97LA02005,97,S4443,10,12,88,S5546,10,3.0,43,42,1,0,n,C,0331,90,5,4,2,13.1,1,1,S7747,10,12,43,,0,,,,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,95,1,84,177,1,1997-03-31,0.026
97LA02006,97,S4459,10,12,89,S5519,10,3.0,07,07,1,0,n,C,0415,105,8,4,2,10.3,1,1,S8516,10,12,07,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,63,1,46,177,1,1997-04-15,0.044
97LA02007,97,S4459,10,12,89,S5519,10,3.0,07,07,1,0,n,C,0415,105,8,4,1,12.8,1,1,S8517,10,12,07,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,82,1,60,177,1,1997-04-15,0.044
97LA02008,97,S4462,10,12,90,S6262,10,3.0,43,42,1,0,n,C,0408,98,8,5,2,10.2,1,1,S8093,10,12,43,6,112,01,,,,,,,,Y,1,,1,1,2,1,0,0.0,0,,0,0,,1997-04-08,0.052
97LA02009,97,S4462,10,12,90,S6262,10,3.0,43,42,1,0,n,C,0408,98,8,5,2,12.5,1,1,S8094,10,12,43,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,90,1,76,178,2,1997-04-08,0.052
97LA02010,97,S4466,10,11,34,S6290,10,3.0,07,07,1,0,n,R,0405,95,8,4,2,10.9,1,1,S7944,10,11,07,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,89,1,71,177,1,1997-04-05,0.054
97LA02011,97,S4466,10,11,34,S6290,10,3.0,07,07,1,0,n,R,0405,95,8,4,1,11.5,1,1,S7945,10,11,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,67,1,53,177,1,1997-04-05,0.054
97LA02012,97,S4468,10,11,33,S6204,10,3.0,07,07,1,0,n,R,0409,99,5,4,3,14.8,1,1,S8128,10,11,07,,0,,S811510,+,,ENTR,,,,J,1,,1,1,1,1,1,1.5,98,1,79,178,2,1997-04-09,0.046
97LA02013,97,S4474,10,11,31,S5554,10,3.0,07,07,1,0,n,R,0413,103,8,3,2,10.6,1,1,S8376,10,11,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,73,1,56,177,1,1997-04-13,0.031
97LA02014,97,S4474,10,11,31,S5554,10,3.0,07,07,1,0,n,R,0413,103,8,3,2,10.2,1,1,S8377,10,11,07,,0,,,,,BLK.LEG,,,,J,2,,0,0,0,1,1,1.0,72,1,63,177,1,1997-04-13,0.031
97LA02015,97,S4478,10,11,34,S6290,10,3.0,42,07,1,0,n,R,0410,100,8,3,2,10.1,1,1,S8183,10,11,43,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,77,1,59,178,2,1997-04-10,0.038
97LA02016,97,S4478,10,11,34,S6290,10,3.0,42,07,1,0,n,R,0410,100,8,3,1,14.0,1,1,S8184,10,11,43,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,111,1,70,178,2,1997-04-10,0.038
97LA02017,97,S4481,10,11,32,S6169,10,3.0,07,07,1,0,n,R,0412,102,9,4,3,9.3,1,1,S8301,10,11,07,,0,,,,,WEAK,,,,Y,1,,1,1,3,1,1,1.0,81,1,58,178,2,1997-04-12,0.071
97LA02018,97,S4481,10,11,32,S6169,10,3.0,07,07,1,0,n,R,0412,102,9,4,2,6.8,1,1,S8302,10,11,07,,0,,,,,WEAK,,,,Y,2,,0,0,0,1,1,1.0,66,1,46,178,2,1997-04-12,0.071
97LA02019,97,S4481,10,11,32,S6169,10,3.0,07,07,1,0,n,R,0412,102,9,4,1,6.8,1,1,,,11,07,1,0,,,,,,,,,Y,3,,0,0,0,0,0,0.0,0,,0,0,,1997-04-12,0.071
97LA02020,97,S4485,10,12,91,S5860,10,3.0,42,07,1,0,n,C,0417,107,8,3,1,10.7,1,1,S8620,10,12,43,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,64,1,49,178,2,1997-04-17,0.025
97LA02021,97,S4485,10,12,91,S5860,10,3.0,42,07,1,0,n,C,0417,107,8,3,1,9.6,1,1,S8621,10,12,43,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,85,1,59,178,2,1997-04-17,0.025
97LA02022,97,S4492,10,10,22,S6029,10,3.0,42,07,1,0,n,M,0412,102,9,4,1,10.3,1,1,S8281,10,10,43,,0,,,,,,,,,J,1,,1,1,3,1,1,1.0,78,1,60,177,1,1997-04-12,0.023
97LA02023,97,S4492,10,10,22,S6029,10,3.0,42,07,1,0,n,M,0412,102,9,4,1,9.8,1,1,S8282,10,10,43,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,79,1,59,177,1,1997-04-12,0.023
97LA02024,97,S4492,10,10,22,S6029,10,3.0,42,07,1,0,n,M,0412,102,9,4,1,8.4,1,1,S8283,10,10,43,,0,,K862663,-,,,,,,J,3,,0,0,0,1,1,0.5,91,0,66,177,1,1997-04-12,0.023
97LA02025,97,S4501,10,13,41,S5866,10,3.0,42,42,1,0,y,F,0405,95,8,4,3,9.9,1,1,S7942,10,13,42,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,68,1,57,177,1,1997-04-05,0.013
97LA02026,97,S4501,10,13,41,S5866,10,3.0,42,42,1,0,y,F,0405,95,8,4,3,11.0,1,1,S7943,10,13,42,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,83,1,63,177,1,1997-04-05,0.013
97LA02027,97,S4503,10,10,24,S5976,10,3.0,43,07,1,0,y,M,0412,102,9,3,2,9.6,1,1,S8260,10,10,07,,0,,,,,4TEATS,,,,J,1,,1,1,3,1,1,1.0,71,1,52,177,1,1997-04-12,0.023
97LA02028,97,S4503,10,10,24,S5976,10,3.0,43,07,1,0,y,M,0412,102,9,3,2,7.7,1,1,S8261,10,10,07,,0,,,,,HAIRY,,,,J,2,,0,0,0,1,1,1.0,72,1,48,177,1,1997-04-12,0.023
97LA02029,97,S4503,10,10,24,S5976,10,3.0,43,07,1,0,y,M,0412,102,9,3,2,7.0,1,1,S8262,10,10,07,3,104,93,,8,,,,,,J,3,,0,0,0,1,0,0.0,0,,0,0,,1997-04-12,0.023
97LA02030,97,S4517,10,10,21,S5561,10,3.0,07,07,1,0,n,M,0402,92,8,3,2,11.3,1,1,S7798,10,10,07,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,79,1,81,177,1,1997-04-02,0.067
97LA02031,97,S4517,10,10,21,S5561,10,3.0,07,07,1,0,n,M,0402,92,8,3,1,11.8,1,1,S7799,10,10,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,88,1,72,177,1,1997-04-02,0.067
97LA02032,97,S4522,10,12,80,S6278,10,3.0,07,42,1,0,n,C,0417,107,8,4,1,11.0,1,1,S8655,10,12,43,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,58,1,44,178,2,1997-04-17,0.018
97LA02033,97,S4522,10,12,80,S6278,10,3.0,07,42,1,0,n,C,0417,107,8,4,2,11.0,1,1,S8656,10,12,43,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,87,1,59,178,2,1997-04-17,0.018
97LA02034,97,S4536,10,13,42,S5596,10,3.0,07,42,1,0,n,F,0403,93,5,3,1,14.0,1,1,S7853,10,13,43,,0,,S785410,+,,,,,,J,1,,1,1,1,1,1,1.5,99,1,77,177,1,1997-04-03,0.084
97LA02035,97,S4539,10,13,43,S6359,10,3.0,07,43,1,0,n,F,0419,109,8,4,1,11.3,1,1,S8777,10,13,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,80,1,51,178,2,1997-04-19,0.03
97LA02036,97,S4539,10,13,43,S6359,10,3.0,07,43,1,0,n,F,0419,109,8,4,2,10.2,1,1,S8778,10,13,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,82,1,55,178,2,1997-04-19,0.03
97LA02037,97,S4554,10,10,24,S5976,10,3.0,07,07,1,0,y,M,0405,95,8,3,3,12.2,1,1,S7968,10,10,07,,0,,,,,HAIRY,,,,J,1,,1,1,2,1,1,1.0,69,1,59,178,2,1997-04-05,0.023
97LA02038,97,S4554,10,10,24,S5976,10,3.0,07,07,1,0,y,M,0405,95,8,3,3,12.5,1,1,S7969,10,10,07,,0,,,,,HAIRY,,,,J,2,,0,0,0,1,1,1.0,81,1,70,178,2,1997-04-05,0.023
97LA02039,97,S4557,10,11,32,S6169,10,3.0,07,07,1,0,n,R,0415,105,9,4,2,10.5,1,1,S8465,10,11,07,,0,,,,,,,,,J,1,,1,1,3,1,1,1.0,92,1,61,177,1,1997-04-15,0.047
97LA02040,97,S4557,10,11,32,S6169,10,3.0,07,07,1,0,n,R,0415,105,9,4,1,11.7,1,1,S8466,10,11,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,74,1,57,177,1,1997-04-15,0.047
97LA02041,97,S4557,10,11,32,S6169,10,3.0,07,07,1,0,n,R,0415,105,9,4,2,8.5,1,1,S8467,10,11,07,3,105,93,,8,,HAIRY,,,,J,3,,0,0,0,1,0,0.0,0,,0,0,,1997-04-15,0.047
97LA02042,97,S4559,10,10,22,S6029,10,3.0,07,07,1,0,y,M,0407,97,8,2,2,5.8,1,1,S8047,10,10,07,3,101,93,,8,"THIN,OPP,DEAD",WEAK,,,,J,1,,1,1,2,1,0,0.0,0,,0,0,,1997-04-07,0.06
97LA02043,97,S4559,10,10,22,S6029,10,3.0,07,07,1,0,y,M,0407,97,8,2,2,5.8,1,1,,,10,07,1,0,,K945763,+,,,,,,J,2,,0,0,0,0,0,0.0,0,,0,0,,1997-04-07,0.06
97LA02044,97,S4560,10,10,23,S5891,10,3.0,07,07,1,0,y,M,0409,99,8,3,3,13.8,1,1,S8156,10,10,07,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,72,1,53,178,2,1997-04-09,0.031
97LA02045,97,S4560,10,10,23,S5891,10,3.0,07,07,1,0,y,M,0409,99,8,3,2,10.0,1,1,S8157,10,10,07,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,70,1,61,178,2,1997-04-09,0.031
97LA02046,97,S4564,10,10,22,S6029,10,3.0,07,07,1,0,n,M,0406,96,8,3,1,12.4,1,1,S7990,10,10,07,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,94,1,69,177,1,1997-04-06,0.033
97LA02047,97,S4564,10,10,22,S6029,10,3.0,07,07,1,0,n,M,0406,96,8,3,1,15.8,1,1,S7991,10,10,07,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,85,1,65,177,1,1997-04-06,0.033
97LA02048,97,S4566,10,13,41,S5866,10,3.0,42,42,1,0,n,F,0413,103,8,3,2,12.0,1,1,S8367,10,13,42,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,66,1,55,177,1,1997-04-13,0.02
97LA02049,97,S4566,10,13,41,S5866,10,3.0,42,42,1,0,n,F,0413,103,8,3,2,10.5,1,1,S8368,10,13,42,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,75,1,60,177,1,1997-04-13,0.02
97LA02050,97,S4592,10,10,21,S5561,10,3.0,07,07,1,0,n,M,0420,110,8,3,1,11.2,1,1,S8843,10,10,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,111,1,73,177,1,1997-04-20,0.034
97LA02051,97,S4592,10,10,21,S5561,10,3.0,07,07,1,0,n,M,0420,110,8,3,1,12.6,1,1,S8844,10,10,07,6,114,19,,,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1997-04-20,0.034
97LA02052,97,S4605,10,13,41,S5866,10,3.0,42,42,1,0,y,F,0408,98,8,5,2,11.3,1,1,S8095,10,13,42,,0,,,,"X,BLUEBAG,Aug",,,,,Y,1,,1,1,2,1,1,1.0,84,1,74,178,2,1997-04-08,0.021
97LA02053,97,S4605,10,13,41,S5866,10,3.0,42,42,1,0,y,F,0408,98,8,5,3,12.5,1,1,S8096,10,13,42,7,178,97,,,,,,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,2,1997-04-08,0.021
97LA02054,97,S4616,10,12,81,S6308,10,3.0,07,07,1,0,y,C,0410,100,8,3,2,10.8,1,1,S8170,10,12,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,75,1,56,178,2,1997-04-10,0.024
97LA02055,97,S4616,10,12,81,S6308,10,3.0,07,07,1,0,y,C,0410,100,8,3,2,9.5,1,1,S8171,10,12,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,65,1,50,178,2,1997-04-10,0.024
97LA02056,97,S4618,10,13,43,S6359,10,3.0,43,43,1,0,n,F,0411,101,8,4,2,11.3,1,1,S8221,10,13,43,3,119,93,,8,,"?DISEASE,bum",,,,J,1,,1,1,2,1,0,0.0,0,,0,0,,1997-04-11,0.029
97LA02057,97,S4618,10,13,43,S6359,10,3.0,43,43,1,0,n,F,0411,101,8,4,2,11.1,1,1,S8222,10,13,43,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,93,1,70,178,2,1997-04-11,0.029
97LA02058,97,S4619,10,12,82,S6193,10,3.0,07,42,1,0,n,C,0410,100,8,4,1,10.2,1,1,S8200,10,12,43,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,75,1,58,178,2,1997-04-10,0.009
97LA02059,97,S4619,10,12,82,S6193,10,3.0,07,42,1,0,n,C,0410,100,8,4,2,9.5,1,1,S8201,10,12,43,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,71,1,51,178,2,1997-04-10,0.009
97LA02060,97,S4628,10,13,44,S6341,10,3.0,07,42,1,0,n,F,0415,105,8,3,2,12.5,1,1,S8498,10,13,43,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,85,1,64,177,1,1997-04-15,0.08
97LA02061,97,S4628,10,13,44,S6341,10,3.0,07,42,1,0,n,F,0415,105,8,3,2,12.0,1,1,S8499,10,13,43,6,105,46,,,,IN SAC?,,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1997-04-15,0.08
97LA02062,97,S4631,10,13,42,S5596,10,3.0,42,42,1,0,n,F,0415,105,1,1,1,13.0,1,1,,,13,42,1,0,,,,"X OPP,THIN",,,,,J,1,,1,1,1,0,0,0.0,0,,0,0,,1997-04-15,0.0
97LA02063,97,S4640,10,12,84,S5752,10,3.0,43,07,1,0,n,C,0403,93,8,4,1,10.7,1,1,S7846,10,12,07,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,84,1,65,177,1,1997-04-03,0.03
97LA02064,97,S4640,10,12,84,S5752,10,3.0,43,07,1,0,n,C,0403,93,8,4,1,12.3,1,1,S7847,10,12,07,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,78,1,65,177,1,1997-04-03,0.03
97LA02065,97,S4642,10,13,42,S5596,10,3.0,43,42,1,0,y,F,0419,109,8,2,2,11.3,1,1,S8820,10,13,43,,0,,,,FIBERBAG,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,72,1,47,177,1,1997-04-19,0.033
97LA02066,97,S4642,10,13,42,S5596,10,3.0,43,42,1,0,y,F,0419,109,8,2,3,11.3,1,1,S8821,10,13,43,,0,,,9,,,,,,Y,2,,0,0,0,1,1,1.0,66,1,50,177,1,1997-04-19,0.033
97LA02067,97,S4659,10,11,33,S6204,10,3.0,07,07,1,0,y,R,0329,88,1,0,1,13.0,1,1,,,11,07,1,0,,,,DEAD DYSTOCIA,,,,,J,1,,1,1,1,0,0,0.0,0,,0,0,,1997-03-29,0.0
97LA02068,97,S4665,10,11,34,S6290,10,3.0,43,07,1,0,n,R,0404,94,8,4,2,10.3,1,1,S7880,10,11,07,,0,,,,,ENTR,,,,Y,1,,1,1,2,1,1,1.0,73,1,63,177,1,1997-04-04,0.04
97LA02069,97,S4665,10,11,34,S6290,10,3.0,43,07,1,0,n,R,0404,94,8,4,3,13.2,1,1,S7881,10,11,07,,0,,,,,ENTR,,,,Y,2,,0,0,0,1,1,1.0,69,1,71,177,1,1997-04-04,0.04
97LA02070,97,S4668,10,11,34,S6290,10,3.0,07,07,1,0,n,R,0411,101,8,3,1,11.1,1,1,S8226,10,11,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,85,1,63,178,2,1997-04-11,0.03
97LA02071,97,S4668,10,11,34,S6290,10,3.0,07,07,1,0,n,R,0411,101,8,3,1,10.4,1,1,S8227,10,11,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,82,1,61,178,2,1997-04-11,0.03
97LA02072,97,S4669,10,13,44,S6341,10,3.0,42,42,1,0,n,F,0413,103,8,3,1,10.8,1,1,S8360,10,13,42,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,82,1,59,177,1,1997-04-13,0.031
97LA02073,97,S4669,10,13,44,S6341,10,3.0,42,42,1,0,n,F,0413,103,8,3,2,10.0,1,1,S8361,10,13,42,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,67,1,49,177,1,1997-04-13,0.031
97LA02074,97,S4671,10,11,31,S5554,10,3.0,07,07,1,0,n,R,0402,92,5,3,2,13.2,1,1,S7787,10,11,07,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,84,1,68,177,1,1997-04-02,0.026
97LA02075,97,S4673,10,12,83,S5706,10,3.0,07,07,1,0,n,C,0420,110,8,3,2,10.3,1,1,S8838,10,12,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,70,1,52,177,1,1997-04-20,0.045
97LA02076,97,S4673,10,12,83,S5706,10,3.0,07,07,1,0,n,C,0420,110,8,3,1,12.1,1,1,S8839,10,12,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,84,1,59,177,1,1997-04-20,0.045
97LA02077,97,S4674,10,13,41,S5866,10,3.0,42,42,1,0,n,F,0409,99,8,5,2,8.9,1,1,S8137,10,13,42,,0,,,,MLT'S,GAUNT,,,,Y,1,,1,1,2,1,1,1.0,75,1,59,178,2,1997-04-09,0.018
97LA02078,97,S4674,10,13,41,S5866,10,3.0,42,42,1,0,n,F,0409,99,8,5,1,10.8,1,1,S8138,10,13,42,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,82,1,69,178,2,1997-04-09,0.018
97LA02079,97,S4675,10,12,85,S5961,10,3.0,07,43,1,0,n,C,0411,101,8,4,2,9.9,1,1,S8244,10,12,07,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,45,1,31,178,2,1997-04-11,0.03
97LA02080,97,S4675,10,12,85,S5961,10,3.0,07,43,1,0,n,C,0411,101,8,4,2,8.8,1,1,S8245,10,12,07,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,47,1,34,178,2,1997-04-11,0.03
97LA02081,97,S4680,10,13,42,S5596,10,3.0,42,42,1,0,n,F,0406,96,8,4,2,10.1,1,1,S7982,10,13,42,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,76,1,59,177,1,1997-04-06,0.023
97LA02082,97,S4680,10,13,42,S5596,10,3.0,42,42,1,0,n,F,0406,96,8,4,1,10.5,1,1,S7983,10,13,42,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,88,1,69,177,1,1997-04-06,0.023
97LA02083,97,S4684,10,10,23,S5891,10,3.0,43,07,1,0,n,M,0414,104,8,2,2,10.2,1,1,S8453,10,10,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,69,1,49,177,1,1997-04-14,0.029
97LA02084,97,S4684,10,10,23,S5891,10,3.0,43,07,1,0,n,M,0414,104,8,2,1,10.5,1,1,S8454,10,10,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,69,1,53,177,1,1997-04-14,0.029
97LA02085,97,S4687,10,10,24,S5976,10,3.0,42,07,1,0,n,M,0416,106,8,3,2,10.4,1,1,S8581,10,10,43,,0,,,,,HAIRY,,,,J,1,,1,1,2,1,1,1.0,60,1,46,178,2,1997-04-16,0.029
97LA02086,97,S4687,10,10,24,S5976,10,3.0,42,07,1,0,n,M,0416,106,8,3,1,13.3,1,1,S8582,10,10,43,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,91,1,64,178,2,1997-04-16,0.029
97LA02087,97,S4688,10,13,43,S6359,10,3.0,42,43,1,0,y,F,0417,107,5,4,3,13.5,1,1,S8644,10,13,43,,0,,,,,WRINKLES,,,,Y,1,,1,1,1,1,1,1.0,96,1,64,177,1,1997-04-17,0.021
97LA02088,97,S4691,10,11,32,S6169,10,3.0,42,07,1,0,n,R,0416,106,8,3,2,9.0,1,1,S8601,10,11,43,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,78,1,56,178,2,1997-04-16,0.028
97LA02089,97,S4691,10,11,32,S6169,10,3.0,42,07,1,0,n,R,0416,106,8,3,1,11.9,1,1,S8602,10,11,43,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,70,1,51,178,2,1997-04-16,0.028
97LA02090,97,S4694,10,12,86,S6375,10,3.0,07,07,1,0,n,C,0410,100,5,3,2,11.2,1,1,S8185,10,12,07,,0,,,,,HAIRY,,,,Y,1,,1,1,1,1,1,1.0,95,1,73,178,2,1997-04-10,0.038
97LA02091,97,S4703,10,12,87,S5640,10,3.0,07,43,1,0,n,C,0414,104,8,4,2,10.0,1,1,S8435,10,12,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,76,1,61,177,1,1997-04-14,0.053
97LA02092,97,S4703,10,12,87,S5640,10,3.0,07,43,1,0,n,C,0414,104,8,4,1,9.3,1,1,S8436,10,12,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,64,1,47,177,1,1997-04-14,0.053
97LA02093,97,S4708,10,10,21,S5561,10,3.0,07,07,1,0,y,M,0412,102,5,4,2,12.4,4,1,S8318,10,10,07,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,80,1,61,177,1,1997-04-12,0.034
97LA02094,97,S4710,10,10,23,S5891,10,3.0,07,07,1,0,n,M,0414,104,8,3,2,10.8,1,1,S8382,10,10,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,75,1,48,177,1,1997-04-14,0.035
97LA02095,97,S4710,10,10,23,S5891,10,3.0,07,07,1,0,n,M,0414,104,8,3,1,11.0,1,1,S8383,10,10,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,80,1,64,177,1,1997-04-14,0.035
97LA02096,97,S4711,10,12,88,S5546,10,3.0,42,42,1,0,n,C,0411,101,8,3,2,7.9,1,1,S8235,10,12,42,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,62,1,48,178,2,1997-04-11,0.018
97LA02097,97,S4711,10,12,88,S5546,10,3.0,42,42,1,0,n,C,0411,101,8,3,2,10.7,1,1,S8236,10,12,42,,0,,,,,ENTR,,,,Y,2,,0,0,0,1,1,1.0,81,1,63,178,2,1997-04-11,0.018
97LA02098,97,S4713,10,13,44,S6341,10,3.0,42,42,1,0,y,F,0416,106,8,3,2,11.8,1,1,S8599,10,13,42,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,75,1,53,178,2,1997-04-16,0.021
97LA02099,97,S4713,10,13,44,S6341,10,3.0,42,42,1,0,y,F,0416,106,8,3,2,13.7,1,1,S8600,10,13,42,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,82,1,63,178,2,1997-04-16,0.021
97LA02100,97,S4715,10,11,33,S6204,10,3.0,43,07,1,0,n,R,0405,95,8,2,2,12.8,1,1,S7928,10,11,07,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,79,1,62,177,1,1997-04-05,0.028
97LA02101,97,S4715,10,11,33,S6204,10,3.0,43,07,1,0,n,R,0405,95,8,2,1,12.6,1,1,S7929,10,11,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,84,1,65,177,1,1997-04-05,0.028
97LA02102,97,S4717,10,12,89,S5519,10,3.0,07,07,1,0,n,C,0415,105,5,3,1,13.3,1,1,S8479,10,12,07,,0,,S843410,+,,,,,,J,1,,1,1,1,1,1,1.5,96,1,71,177,1,1997-04-15,0.019
97LA02103,97,S4721,10,12,90,S6262,10,3.0,07,42,1,0,n,C,0412,102,8,3,1,11.0,1,1,S8286,10,12,43,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,83,1,61,177,1,1997-04-12,0.045
97LA02104,97,S4721,10,12,90,S6262,10,3.0,07,42,1,0,n,C,0412,102,8,3,1,12.0,1,1,S8287,10,12,43,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,96,1,70,177,1,1997-04-12,0.045
97LA02105,97,S4724,10,11,31,S5554,10,3.0,07,07,1,0,n,R,0404,94,8,4,1,13.0,1,1,S7907,10,11,07,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,98,1,83,177,1,1997-04-04,0.031
97LA02106,97,S4724,10,11,31,S5554,10,3.0,07,07,1,0,n,R,0404,94,8,4,1,12.9,1,1,S7908,10,11,07,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,94,1,80,177,1,1997-04-04,0.031
97LA02107,97,S4728,10,12,91,S5860,10,3.0,07,07,1,0,n,C,0405,95,8,3,2,9.7,1,1,S7950,10,12,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,85,1,64,177,1,1997-04-05,0.038
97LA02108,97,S4728,10,12,91,S5860,10,3.0,07,07,1,0,n,C,0405,95,8,3,2,9.9,1,1,S7951,10,12,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,84,1,68,177,1,1997-04-05,0.038
97LA02109,97,S4731,10,10,24,S5976,10,3.0,42,07,1,0,n,M,0407,97,5,4,2,14.1,1,1,S8029,10,10,43,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,79,1,71,178,2,1997-04-07,0.032
97LA02110,97,S4737,10,10,21,S5561,10,3.0,42,07,1,0,y,M,0414,104,8,5,2,13.0,1,1,S8437,10,10,43,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,86,1,68,177,1,1997-04-14,0.044
97LA02111,97,S4737,10,10,21,S5561,10,3.0,42,07,1,0,y,M,0414,104,8,5,2,13.8,1,1,S8438,10,10,43,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,80,1,61,177,1,1997-04-14,0.044
