UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,LIB,LIBING,LIBBRDG,FERT,LOT,NAX,STUDY,STUDY2,STUDY3,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,FLPBV,FLBVB,FLBVG,FLBVR
03RA00254,R0748,11,99,1,12,43,91,C,2,1,5.0,M,104,96,117,0.73,224,149,72,0.185,0.0,0.0,60,19.0,19.0,0.0848,0.0,0.0,0.0,0,.,1,.,1.95,127.3,S8489,10,S6924,10,,,,0,0.228,4.0,"ABS.BUTT,TEAZ",V,CTL,,,,,D3,DUD,,0.0,TEAZ,,TEAZ,TEAZ,Teaser,0,,,,,,,,0,,5,10,9,03,,,0,,,,
03RA00255,R1084,11,00,1,12,07,89,C,2,2,6.0,M,88,83,133,0.55,211,155,72,0.251,0.0,0.0,62,13.8,13.8,0.0654,0.0,0.0,0.0,0,.,1,.,1.8,133.4,S9599,10,S4396,10,,,,0,0.286,3.0,"NOTCHed,SHORT",3,CTL,,,,,S1,A,,0.0,LIB,C,CTL,BHV,cull,0,,,,,,,,0,,6,11,11,03,93,0819,0,,,,
03RA00256,R1101,11,00,1,11,07,14,R,1,2,6.0,M,88,96,133,0.628,230,179,72,0.289,0.0,0.0,58,16.8,16.8,0.073,0.0,0.0,0.0,0,.,1,.,1.83,127.2,S9028,10,S7137,10,,,,0,0.292,3.0,58 ?,3,LWW,,,,,D4,DUD,,0.0,LIB,,ASEX,BHV,cull,0,,,,,,,,0,,6,11,11,03,93,0819,0,,,,
03RA00257,R1114,11,00,1,10,07,23,M,2,2,5.0,,89,95,132,0.645,0,174,72,0.275,0.0,0.0,58,18.0,18.0,0.0,0.0,0.0,0.0,0,.,1,.,1.72,123.0,S9105,10,S6784,10,,,,0,0.274,3.0,H6,3,IDX,,,,,D4,DUD,,0.0,LIB,,HETR,MKT,cull,0,,,,,,,,0,,4,8,8,03,93,0506,0,,,,
03RA00258,R1150,11,00,1,10,07,21,M,3,2,7.0,,90,104,131,0.729,0,176,72,0.251,0.0,0.0,62,14.6,14.6,0.0,0.0,0.0,0.0,0,.,1,.,1.88,102.3,S9161,10,S4560,10,,,,0,0.241,3.0,"NOT MUCH,H4",3,IDX,,,,,SLI,B,,0.0,LIB,,HETR,MKT,cull,0,,,,,,,,0,,7,14,10,03,93,0505,0,,,,
03RA00259,R1210,11,00,1,12,43,88,C,2,2,4.0,M,91,83,130,0.554,199,148,72,0.226,0.0,0.0,60,16.0,16.0,0.0804,0.0,0.0,0.0,0,.,1,.,1.99,99.4,S9433,10,S8656,10,,,,0,0.259,3.0,MALE MOUNTS,V,CTL,,,,,S0,B-,,0.0,BHV,,ASEX,BHV,Behave,0,,,,,,,,0,,4,8,6,03,,,0,,,,
03RA00260,R1214,11,00,1,12,43,80,C,2,2,7.0,,91,94,130,0.634,0,166,72,0.251,0.0,0.0,64,14.6,14.6,0.0,0.0,0.0,0.0,0,.,1,.,1.75,99.4,S9347,10,S4822,10,,,,0,0.244,3.0,F5,3,CTL,,,,,D4,DUD,,0.0,LIB,,HETR,MKT,cull,0,,,,,,,,0,,6,12,10,03,93,0505,0,,,,
03RA00261,R1231,11,00,1,10,07,22,M,2,2,6.0,M,91,102,130,0.695,273,195,72,0.324,3.8,3.8,60,16.4,16.4,0.0601,23.9,3.5,14.6,60,3,1,4-,1.75,113.9,S9348,10,S6994,10,,,,0,0.298,3.0,NICE,1,IDX,,98,102,,S2,AA,STUD,72.0,altB1,,IDX,.,IDX,0,,,,,,,,0,,6,10,9,03,,,0,,,,
03RA00262,R1247,11,00,1,11,07,12,R,3,2,7.0,M,91,87,130,0.594,208,165,72,0.272,0.0,0.0,60,13.2,13.2,0.0635,0.0,0.0,0.0,0,.,1,.,2.13,124.5,S9039,10,S5711,10,,,,0,0.286,3.0,MSG B.ovis,3,LWW,,,,,D4,DUD,,0.0,LIB,,ASEX,BHV,cull,0,,,,,,,,0,,7,16,13,03,93,0819,0,,,,
03RA00263,R1264,11,00,1,13,43,31,F,3,2,7.0,M,92,85,129,0.571,181,158,72,0.254,3.9,3.9,62,16.8,16.8,0.0928,22.2,3.8,17.3,62,7,1,3,2.3,127.7,S9526,10,S4439,10,,,,0,0.283,3.0,"X,THIN,SICK",3,FW,,100,106,,S1,A,STUD,82.0,.,C,FW,.,cull,0,,,,,,,,0,,7,18,14,03,93,0819,0,,,,
03RA00264,R1288,11,00,1,13,43,32,F,2,2,6.0,M,92,83,129,0.576,208,145,72,0.216,0.0,0.0,62,14.2,14.2,0.0683,0.0,0.0,0.0,0,.,1,.,1.45,111.5,S9049,10,S7019,10,,,,0,0.256,3.0,NOTCHed,V,FW,,,,,S3,AA,,0.0,BHV,,HETR,BHV,Behave,0,,,,,,,,0,,5,7,8,03,,,0,,,,
03RA00265,R1365,11,00,1,12,07,82,C,2,2,6.0,M,94,88,127,0.596,218,161,72,0.254,0.0,0.0,62,15.8,15.8,0.0725,0.0,0.0,0.0,0,.,1,.,1.65,108.4,S9069,10,S6700,10,,,,0,0.292,3.0,,3,CTL,,,,,D3,DUD,,0.0,LIB,,ASEX,BHV,cull,0,,,,,,,,0,,6,9,8,03,93,0819,0,,,,
03RA00266,R1383,11,00,1,12,07,83,C,2,2,5.0,M,94,89,127,0.619,221,178,72,0.31,0.0,0.0,60,12.8,12.8,0.0579,0.0,0.0,0.0,0,.,1,.,1.85,103.8,S9733,10,S8613,10,,,,0,0.307,3.0,,V,CTL,,,,,D3,DUD,,0.0,BHV,,HOMO,BHV,Behave,0,,,,,,,,0,,5,9,6,03,,,0,,,,
03RA00267,R1392,11,00,1,11,07,13,R,2,2,6.0,,94,90,128,0.612,0,191,72,0.353,0.0,0.0,60,16.6,16.6,0.0,0.0,0.0,0.0,0,.,1,.,1.93,109.4,S9801,10,S6631,10,,,,0,0.358,3.0,H5,3,LWW,,,,,S2,AA,,0.0,LIB,,HETR,MKT,cull,0,,,,,,,,0,,6,12,10,03,93,0505,0,,,,
03RA00268,R1471,11,00,1,11,07,12,R,2,2,7.0,M,95,110,127,0.754,261,208,72,0.343,0.0,0.0,60,20.2,20.2,0.0774,0.0,0.0,0.0,0,.,1,.,1.88,106.5,S9039,10,S4828,10,,,,0,0.337,3.0,"H7,56s,MSG ??",3,LWW,,,,,D3,DUD,,0.0,X,C,MKT,MKT,cull,0,,,,,,,,0,,7,14,10,03,93,0602,0,,,,
03RA00269,R1489,11,00,1,11,07,12,R,3,2,7.0,,96,86,126,0.594,0,196,72,0.385,0.0,0.0,62,13.8,13.8,0.0,0.0,0.0,0.0,0,.,1,.,1.85,112.8,S9039,10,S6018,10,,,,0,0.367,3.0,H7,3,LWW,,,,,D4,DUD,,0.0,LIB,,HOMO,SALE,cull,0,,,,,,,,0,,7,13,10,03,93,0505,0,,,,
03RA00270,R1533,11,00,1,10,07,21,M,2,2,4.0,M,96,92,126,0.645,246,201,72,0.381,3.4,3.4,62,16.4,16.4,0.0667,23.1,3.7,16.0,62,3,1,4-,1.98,116.3,S9161,10,S9210,10,257,,,0,0.364,3.0,,2,IDX,,102,101,N,D3,DUD,,0.0,125,C,IDX,.,sale,0,,,,,,,,0,,4,8,6,03,92,0918,4481,,,,
03RA00271,R1567,11,00,1,10,07,23,M,2,2,5.0,M,97,99,125,0.687,208,170,72,0.248,0.0,0.0,62,13.8,13.8,0.0663,0.0,0.0,0.0,0,.,1,.,1.62,88.4,S9105,10,S7470,10,,,,0,0.263,3.0,H3,V,IDX,,,,,D4,DUD,,0.0,BHV,,HOMO,BHV,Behave,0,,,,,,,,0,,5,7,5,03,,,0,,,,
03RA00272,R1583,11,00,1,13,43,33,F,2,1,5.0,M,98,96,124,0.665,245,188,72,0.322,4.2,4.2,60,16.2,16.2,0.0661,22.5,3.4,15.1,62,2,1,3-,1.96,119.3,S9451,10,S8092,10,249,,,0,0.301,3.0,CHK.L.EYE,2,FW,,101,106,N,D3w,DUD,STUD,91.0,124,C,FW,.,sale,0,,,,,,,,0,,5,10,8,03,92,0918,4480,,,,
03RA00273,R1614,11,00,1,13,43,34,F,1,1,3.0,,98,106,124,0.749,0,183,72,0.269,0.0,0.0,60,13.8,13.8,0.0,0.0,0.0,0.0,0,.,1,.,1.78,132.5,S7853,10,S9237,10,,,,0,0.263,3.0,"COARSE,56SHAG",3,FW,,,,,SP,B,,0.0,LIB,,BISX,MKT,cull,0,,,,,,,,0,,3,4,4,03,93,0505,0,,,,
03RA00274,R1658,11,00,1,11,07,14,R,2,2,5.0,M,99,88,122,0.619,212,155,72,0.233,0.0,0.0,58,16.8,16.8,0.0792,0.0,0.0,0.0,0,.,1,.,1.85,132.4,S9028,10,S8326,10,,,,0,0.262,3.0,"H6, 56s",V,LWW,,,,,SP,B-,,0.0,BHV,,ASEX,BHV,Behave,0,,,,,,,,0,,5,9,9,03,,,0,,,,
03RA00275,R1667,11,00,1,10,43,21,M,2,2,7.0,M,100,101,121,0.726,267,198,72,0.338,3.8,3.8,62,17.4,17.4,0.0652,23.2,4.0,17.4,62,2,1,2,1.72,124.5,S9161,10,S5531,10,,,,0,0.244,3.0,,1,IDX,,105,106,,D3w,DUD,,0.0,32R,C,IDX,.,IDX,0,,,,,,,,0,,7,12,12,03,,,0,,,,
03RA00276,R1685,11,00,1,10,07,23,M,1,1,5.0,,100,95,124,0.661,0,164,72,0.243,0.0,0.0,60,17.4,17.4,0.0,0.0,0.0,0.0,0,.,1,.,1.75,129.4,S9105,10,S5584,10,,,,0,0.261,3.0,"COARSE, F5+",3,IDX,,,,,S3,AA,,0.0,LIB,,HETR,MKT,cull,0,,,,,,,,0,,5,8,8,03,93,0506,0,,,,
03RA00277,R1726,11,00,1,13,07,31,F,2,2,6.0,M,100,91,121,0.652,243,173,72,0.286,0.0,0.0,62,13.2,13.2,0.0543,0.0,0.0,0.0,0,.,1,.,1.43,97.8,S9526,10,S6650,10,,,,0,0.33,3.0,H6,V,FW,,,,,S1,A,,0.0,BHV,,HETR,BHV,Behave,0,,,,,,,,0,,4,7,7,03,,,0,,,,
03RA00278,R1742,11,00,1,12,07,87,C,2,2,7.0,,101,87,120,0.623,0,163,72,0.265,0.0,0.0,62,13.4,13.4,0.0,0.0,0.0,0.0,0,.,1,.,1.79,103.4,S9632,10,S4459,10,,,,0,0.298,3.0,FEMININE,3,CTL,,,,,SP,B,,0.0,LIB,,HETR,MKT,cull,0,,,,,,,,0,,7,13,10,03,93,0506,0,,,,
03RA00279,R1848,11,00,1,12,07,81,C,3,2,5.0,M,103,76,118,0.564,204,154,72,0.272,0.0,0.0,62,10.6,10.6,0.052,0.0,0.0,0.0,0,.,1,.,2.07,92.0,S9361,10,S7783,10,,,,0,0.286,3.0,SHORT STAPLE,3,CTL,,,,,D4,DUD,,0.0,LIB,,HOMO,BHV,cull,0,,,,,,,,0,,5,11,5,03,93,0819,0,,,,
03RA00280,R1897,11,00,1,11,07,12,R,2,2,5.0,M,103,93,118,0.684,242,183,72,0.314,0.0,0.0,62,14.2,14.2,0.0587,0.0,0.0,0.0,0,.,1,.,1.94,112.4,S9039,10,S7274,10,,,,0,0.298,3.0,H7,3,LWW,,,,,D3,DUD,,0.0,LIB,C,HOMO,BHV,cull,0,,,,,,,,0,,5,10,8,03,93,0819,0,,,,
03RA00281,R1950,11,00,1,12,07,86,C,1,2,5.0,,104,75,118,0.531,0,168,72,0.325,0.0,0.0,62,14.8,14.8,0.0,0.0,0.0,0.0,0,.,1,.,1.96,106.2,S9736,10,S8488,10,,,,0,0.275,3.0,"BAD HORN,H4",3,CTL,,,,,S2,AA,,0.0,LIB,,HETR,MKT,cull,0,,,,,,,,0,,5,10,6,03,93,0506,0,,,,
03RA00282,R1986,11,00,1,12,07,89,C,2,1,5.0,M,105,79,117,0.574,227,167,72,0.308,0.0,0.0,60,14.8,14.8,0.0652,0.0,0.0,0.0,0,.,1,.,1.64,97.2,S9599,10,S6274,10,,,,0,0.31,3.0,,3,CTL,,,,,D3,DUD,,0.0,LIB,,ASEX,BHV,cull,0,,,,,,,,0,,4,7,6,03,93,0819,0,,,,
03RA00283,R2007,11,00,1,11,07,11,R,2,2,6.0,,105,103,117,0.77,0,191,72,0.308,0.0,0.0,62,13.0,13.0,0.0,0.0,0.0,0.0,0,.,1,.,1.7,118.8,S9264,10,S4398,10,,,,0,0.331,3.0,,3,LWW,,,,,SP,B,,0.0,LIB,,HETR,MKT,cull,0,,,,,,,,0,,5,10,9,03,93,0505,0,,,,
03RA00284,R2017,11,00,1,12,07,85,C,2,2,7.0,M,106,87,116,0.643,229,173,72,0.301,0.0,0.0,60,14.8,14.8,0.0646,0.0,0.0,0.0,0,.,1,.,1.54,93.7,S9701,10,S5534,10,,,,0,0.319,3.0,"CHK.H4, 56s",3,CTL,,,,,D3,DUD,,0.0,LIB,,HOMO,BHV,cull,0,,,,,,,,0,,6,10,8,03,93,0819,0,,,,
03RA00285,R2122,11,00,1,13,43,32,F,1,1,4.0,M,110,86,111,0.647,225,165,72,0.275,3.4,3.4,60,17.6,17.6,0.0782,23.1,3.1,13.6,62,6,1,3,1.78,124.8,S9049,10,S9268,10,258,,,0,0.315,3.0,"H6, NOTCHed",2,FW,,100,105,N,SP,B,STUD,0.0,126,C,FW,.,sale,0,,,,,,,,0,,4,6,6,03,92,0918,4479,,,,
03RA00286,R2127,11,00,1,10,07,24,M,1,1,5.0,M,110,97,111,0.75,231,168,72,0.247,0.0,0.0,58,15.8,15.8,0.0684,0.0,0.0,0.0,0,.,1,.,1.74,107.0,S8152,10,S8897,10,,,,0,0.292,3.0,F4-,3,IDX,,,,,D4,DUD,,0.0,LIB,,HOMO,BHV,cull,0,,,,,,,,0,,5,8,7,03,93,0819,0,,,,
03RA00287,R2169,11,01,1,11,07,12,R,1,1,5.0,M,84,117,134,0.787,206,173,72,0.193,0.0,0.0,62,14.4,14.4,0.0699,0.0,0.0,0.0,0,.,1,.,1.63,119.2,R0660,11,S8615,10,,,,0,0.0,2.0,"BALD, F2+",3,LWW,,,,,?,,,0.0,XVL,,LWW,BHV,cull,0,,,,,,,,0,,5,7,7,03,93,0819,0,,,,
03RA00288,R2171,11,01,1,10,43,23,M,2,2,6.0,M,84,75,134,0.472,167,141,72,0.228,0.0,0.0,62,12.4,12.4,0.0743,0.0,0.0,0.0,0,.,1,.,1.85,120.3,R0529,11,S6873,10,,,,0,0.0,2.0,,V,IDX,,,,,Sx,STD,,0.0,OSU,,IDX,BHV,OSU,0,,,,,,,,0,,6,11,10,03,,,0,,,,
03RA00289,R2174,11,01,1,13,07,34,F,2,2,6.0,M,84,82,134,0.534,223,199,72,0.403,3.7,3.7,62,15.8,15.8,0.0709,21.1,3.9,18.6,64,2,1,2-,1.63,111.5,R0492,11,S6704,10,,,,0,0.0,2.0,,V,FW,,101,104,,D3,DUD,,0.0,OSU,,FW,BHV,OSU,0,,,,,,,,0,,6,9,10,03,,,0,,,,
03RA00290,R2206,11,01,1,12,07,83,C,2,2,3.0,M,86,88,132,0.589,180,149,72,0.21,0.0,0.0,62,14.8,14.8,0.0822,0.0,0.0,0.0,0,.,1,.,1.67,122.1,R0060,11,R0298,11,,,,0,0.0,2.0,F5+,V,CTL,,,,,S1,A,,0.0,OSU,,CTL,BHV,OSU,0,,,,,,,,0,,3,4,4,03,,,0,,,,
03RA00291,R2231,11,01,1,11,07,13,R,2,1,5.0,M,87,106,131,0.721,239,200,72,0.324,3.9,3.9,60,16.0,16.0,0.0669,27.4,4.1,14.8,56,2,1,2-,1.85,93.9,R0029,11,S8430,10,,,,0,0.0,2.0,NICE,1,LWW,,90,98,,S1,A,STUD,0.0,altB1,,LWW,.,LWW,0,,,,,,,,0,,5,9,5,03,,,0,,,,
03RA00292,R2261,11,01,1,11,07,13,R,2,2,6.0,M,88,102,130,0.68,251,197,72,0.328,3.3,3.3,60,18.6,18.6,0.0741,27.1,5.4,19.8,56,2,1,3-,1.73,135.5,R0029,11,S7262,10,,,,0,0.0,2.0,,1,LWW,,109,103,,S2,AA,STUD,77.0,31R,,LWW,.,LWW,0,,,,,,,,0,,6,10,10,03,,,0,,,,
03RA00293,R2262,11,01,1,11,07,13,R,2,2,6.0,M,88,102,130,0.696,238,191,72,0.307,3.1,3.1,60,15.0,15.0,0.063,27.4,4.5,16.5,56,2,1,2-,1.73,135.5,R0029,11,S7262,10,,,,0,0.0,2.0,,1,LWW,,102,90,,S3,AA,STUD,0.0,altB1,,LWW,.,LWW,0,,,,,,,,0,,6,10,10,03,,,0,,,,
03RA00294,R2289,11,01,1,13,43,31,F,2,1,6.0,M,89,92,129,0.624,199,163,72,0.245,0.0,0.0,62,14.6,14.6,0.0734,0.0,0.0,0.0,0,.,1,.,1.75,112.5,R0127,11,S6648,10,,,,0,0.0,2.0,,3,FW,,,,,?,,,0.0,XVL,,FW,.,cull,0,,,,,,,,0,,6,10,9,03,93,0602,0,,,,
03RA00295,R2297,11,01,1,10,07,24,M,2,2,4.0,M,89,87,129,0.577,230,190,72,0.355,3.9,3.9,62,14.8,14.8,0.0643,23.8,5.2,22.1,60,2,1,3,1.73,122.6,R0826,11,S9450,10,,,,0,0.0,2.0,NICE,V,IDX,,102,98,,D3,DUD,,0.0,OSU,,IDX,BHV,OSU,0,,,,,,,,0,,4,6,6,03,,,0,,,,
03RA00296,R2302,11,01,1,10,07,22,M,3,1,7.0,M,89,100,129,0.688,216,186,72,0.297,3.1,3.1,62,16.4,16.4,0.0759,25.3,5.0,19.9,58,7,1,3+,2.13,133.8,R0044,11,S6339,10,,,,0,0.0,2.0,H6,V,IDX,,103,97,,SLI,B,,0.0,BHV,,IDX,BHV,Behave,0,,,,,,,,0,,7,16,13,03,,,0,,,,
03RA00297,R2310,11,01,1,11,07,12,R,2,2,7.0,M,89,96,129,0.652,198,167,72,0.245,0.0,0.0,62,15.0,15.0,0.0758,0.0,0.0,0.0,0,.,1,.,1.49,101.8,R0660,11,S5536,10,,,,0,0.0,2.0,ENTR,V,LWW,,,,,S2,AA,,0.0,OSU,,LWW,BHV,OSU,0,,,,,,,,0,,5,9,8,03,,,0,,,,
03RA00298,R2313,11,01,1,11,07,12,R,3,2,6.0,M,89,80,129,0.541,185,158,72,0.269,0.0,0.0,62,14.8,14.8,0.08,0.0,0.0,0.0,0,.,1,.,2.23,130.5,R0660,11,S6951,10,,,,0,0.0,2.0,"2.3""S.L.",3,LWW,,,,,?,,,0.0,XVL,,LWW,.,cull,0,,,,,,,,0,,6,15,12,03,93,0602,0,,,,
03RA00299,R2318,11,01,1,13,07,34,F,1,1,5.0,M,90,107,128,0.748,220,197,72,0.31,3.5,3.5,62,14.4,14.4,0.0655,21.5,3.5,16.0,64,2,1,3,1.41,92.4,R0492,11,S8090,10,252,,,0,0.0,2.0,SALE,2,FW,,,,N,?,?,,0.0,121,,FW,BHV,sale,0,,,,,,,,0,,4,5,5,03,92,0918,4476,,,,
03RA00300,R2338,11,01,1,11,07,13,R,2,2,4.0,M,90,78,128,0.527,187,139,72,0.21,0.0,0.0,62,13.2,13.2,0.0706,0.0,0.0,0.0,0,.,1,.,1.86,113.9,R0029,11,S9482,10,,,,0,0.0,2.0,,3,LWW,,,,,?,,,0.0,XVL,,LWW,.,cull,0,,,,,,,,0,,4,7,6,03,93,0602,0,,,,
03RA00301,R2348,11,01,1,10,43,23,M,2,2,4.0,M,90,89,128,0.595,217,189,72,0.345,3.8,3.8,60,16.8,16.8,0.0774,25.5,5.5,21.5,58,6,1,3+,1.66,120.7,R0529,11,S9225,10,,,,0,0.0,2.0,H5,V,IDX,,103,102,,SLI,B,,0.0,OSU,,IDX,BHV,OSU,0,,,,,,,,0,,4,5,5,03,,,0,,,,
03RA00302,R2373,11,01,1,13,43,33,F,3,1,5.0,M,90,93,128,0.647,196,166,72,0.252,0.0,0.0,62,16.0,16.0,0.0816,0.0,0.0,0.0,0,.,1,.,1.85,103.3,R0047,11,S8565,10,,,,0,0.0,2.0,,V,FW,,,,,S3,AA,,0.0,OSU,,FW,BHV,OSU,0,,,,,,,,0,,5,9,6,03,,,0,,,,
03RA00303,R2380,11,01,1,12,07,86,C,2,2,3.0,M,90,92,128,0.638,204,167,72,0.259,0.0,0.0,62,14.2,14.2,0.0696,0.0,0.0,0.0,0,.,1,.,1.67,121.6,R0082,11,R0347,11,,,,0,0.0,2.0,ABS.RR.LEG,3,CTL,,,,,S2,AA,,0.0,XVL,,CTL,BHV,cull,0,,,,,,,,0,,3,4,4,03,93,0819,0,,,,
03RA00304,R2381,11,01,1,12,07,86,C,2,2,3.0,M,90,92,128,0.632,214,170,72,0.269,0.0,0.0,60,13.2,13.2,0.0617,0.0,0.0,0.0,0,.,1,.,1.67,121.6,R0082,11,R0347,11,,,,0,0.0,2.0,FIX tag R2381,V,CTL,,,,,S2,AA,,0.0,BHV,,CTL,BHV,Behave,0,,,,,,,,0,,3,4,4,03,,,0,,,,
03RA00305,R2423,11,01,1,10,43,22,M,2,2,7.0,M,91,93,129,0.626,224,184,72,0.316,3.6,3.6,64,16.4,16.4,0.0732,22.7,4.1,18.1,62,1,1,3,1.93,121.7,R0044,11,S4885,10,,,,0,0.0,2.0,TEASER,V,IDX,,100,103,,D3,DUD,,0.0,OSU,,IDX,TEAZ,OSU,0,,,,,,,,0,,6,14,12,03,,,0,,,,
03RA00306,R2424,11,01,1,10,43,22,M,2,2,7.0,M,91,92,129,0.605,224,190,72,0.34,0.0,0.0,60,14.6,14.6,0.0652,0.0,0.0,0.0,0,.,1,.,1.93,121.7,R0044,11,S4885,10,,,,0,0.0,2.0,,V,IDX,,,,,D4,DUD,,0.0,OSU,,IDX,BHV,OSU,0,,,,,,,,0,,6,14,12,03,,,0,,,,
03RA00307,R2440,11,01,1,10,43,23,M,2,2,4.0,M,92,82,128,0.555,190,160,72,0.271,0.0,0.0,62,13.8,13.8,0.0726,0.0,0.0,0.0,0,.,1,.,1.91,128.1,R0529,11,S9437,10,,,,0,0.0,2.0,"H6,F5+",V,IDX,,,,,S1,A,,0.0,OSU,,IDX,BHV,OSU,0,,,,,,,,0,,4,7,6,03,,,0,,,,
03RA00308,R2442,11,01,1,11,07,11,R,2,2,5.0,M,92,92,128,0.625,223,185,72,0.323,3.3,3.3,62,12.8,12.8,0.0574,22.1,3.6,16.1,62,1,1,3,1.85,137.6,R0831,11,S7928,10,251,,,0,0.0,2.0,,2,LWW,,102,91,N,S0,B,STUD,0.0,123,,LWW,.,sale,0,,,,,,,,0,,5,9,9,03,92,0918,4477,,,,
03RA00309,R2445,11,01,1,11,07,11,R,2,2,6.0,M,92,90,128,0.609,206,161,72,0.247,0.0,0.0,62,13.8,13.8,0.067,0.0,0.0,0.0,0,.,1,.,1.53,102.5,R0831,11,S7382,10,,,,0,0.0,2.0,H4,V,LWW,,,,,S2,AA,,0.0,BHV,,LWW,BHV,Behave,0,,,,,,,,0,,5,8,8,03,,,0,,,,
03RA00310,R2454,11,01,1,13,43,34,F,2,1,7.0,M,92,107,128,0.762,221,193,72,0.299,0.0,0.0,62,15.4,15.4,0.0697,0.0,0.0,0.0,0,.,1,.,1.75,101.1,R0492,11,S5246,10,,,,0,0.0,2.0,OK,V,FW,,,,,S1,A,,0.0,BHV,,FW,BHV,Behave,0,,,,,,,,0,,6,12,10,03,,,0,,,,
03RA00311,R2465,11,01,1,12,07,91,C,2,2,3.0,M,93,74,127,0.517,188,142,72,0.236,0.0,0.0,62,16.2,16.2,0.0862,0.0,0.0,0.0,0,.,1,.,1.97,121.5,R0712,11,R0871,11,,,,0,0.0,2.0,,V,CTL,,,,,S2,AA,,0.0,BHV,,CTL,BHV,Behave,0,,,,,,,,0,,3,6,5,03,,,0,,,,
03RA00312,R2491,11,01,1,12,07,88,C,2,1,4.0,M,93,82,127,0.583,194,151,72,0.24,0.0,0.0,58,13.6,13.6,0.0701,0.0,0.0,0.0,0,.,1,.,2.03,128.4,R0402,11,S9022,10,,,,0,0.0,2.0,WEAK,3,CTL,,,,,?,,,0.0,XVL,,CTL,.,cull,0,,,,,,,,0,,4,8,6,03,93,0602,0,,,,
03RA00313,R2499,11,01,1,11,07,12,R,3,2,4.0,M,94,81,126,0.573,202,157,72,0.264,0.0,0.0,62,11.4,11.4,0.0564,0.0,0.0,0.0,0,.,1,.,1.98,124.3,R0660,11,S9209,10,,,,0,0.0,2.0,,V,LWW,,,,,D3,DUD,,0.0,OSU,,LWW,BHV,OSU,0,,,,,,,,0,,4,8,7,03,,,0,,,,
03RA00314,R2525,11,01,1,13,43,32,F,2,2,5.0,M,94,87,124,0.59,228,178,72,0.314,3.8,3.8,62,17.4,17.4,0.0763,23.1,4.0,17.4,62,3,1,4-,1.63,111.2,R0475,11,S8600,10,259,,,0,0.0,2.0,HAIRY,2,FW,,98,106,N,S1,A,STUD,0.0,119,,FW,.,sale,0,,,,,,,,0,,4,7,7,03,92,0918,4478,,,,
03RA00315,R2532,11,01,1,12,07,88,C,2,2,6.0,M,94,99,126,0.667,202,168,72,0.24,3.3,3.3,62,13.8,13.8,0.0683,22.0,4.5,20.3,64,4,1,3,1.64,117.3,R0402,11,S6197,10,,,,0,0.0,2.0,,V,CTL,,90,94,,D3,DUD,,0.0,OSU,,CTL,BHV,OSU,0,,,,,,,,0,,6,9,9,03,,,0,,,,
03RA00316,R2534,11,01,1,12,43,90,C,2,2,5.0,M,94,84,126,0.594,205,164,72,0.278,0.0,0.0,60,14.0,14.0,0.0683,0.0,0.0,0.0,0,.,1,.,1.63,107.9,R0304,11,S7922,10,,,,0,0.0,2.0,,V,CTL,,,,,D3,DUD,,0.0,BHV,,CTL,BHV,Behave,0,,,,,,,,0,,4,7,7,03,,,0,,,,
03RA00317,R2538,11,01,1,13,07,31,F,2,2,4.0,M,95,87,125,0.614,206,169,72,0.285,0.0,0.0,62,13.6,13.6,0.066,0.0,0.0,0.0,0,.,1,.,1.86,103.6,R0127,11,S9202,10,,,,0,0.0,2.0,TEASER,V,FW,,,,,?,?,,0.0,OSU,,FW,TEAZ,OSU,0,,,,,,,,0,,4,7,6,03,,,0,,,,
03RA00318,R2553,11,01,1,10,07,21,M,2,2,6.0,M,95,92,125,0.642,238,191,72,0.344,3.6,3.6,60,15.4,15.4,0.0647,28.6,4.9,17.0,54,7,1,2,1.65,128.3,R0635,11,S7545,10,,,,0,0.0,2.0,"F2,H7,54s",1,IDX,,104,93,,S1,A,STUD,0.0,altB1,,IDX,.,IDX,0,,,,,,,,0,,6,9,9,03,,,0,,,,
03RA00319,R2554,11,01,1,10,07,21,M,2,2,6.0,M,95,87,125,0.59,227,190,72,0.358,3.4,3.4,62,15.2,15.2,0.067,22.8,5.2,22.6,62,7,1,3+,1.65,128.3,R0635,11,S7545,10,,,,0,0.0,2.0,H7,1,IDX,,104,98,,S2,AA,STUD,80.0,altB1,,IDX,.,IDX,0,,,,,,,,0,,6,9,9,03,,,0,,,,
03RA00320,R2563,11,01,1,10,07,23,M,2,2,6.0,M,95,89,125,0.614,195,164,72,0.26,3.6,3.6,60,16.6,16.6,0.0851,23.8,5.2,21.8,60,5,1,4,2.03,149.0,R0529,11,S6724,10,,,,0,0.0,2.0,"TEASER, F4-",V,IDX,,108,102,,D3,DUD,,0.0,OSU,,IDX,TEAZ,OSU,0,,,,,,,,0,,6,13,13,03,,,0,,,,
